Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL
3PLAND.NS,5/27/2024,38,14.50,,31.38,32.35
3PLAND.NS,6/7/2024,38,19.25,29.45,,32.35
3PLAND.NS,6/28/2024,38,18.35,,40.44,41.52
3PLAND.NS,7/22/2024,38,18.35,36.13,,38.87
3PLAND.NS,7/23/2024,38,18.35,34.90,37.90,39.40
3PLAND.NS,7/24/2024,38,18.35,35.42,37.27,39.40
3PLAND.NS,7/25/2024,38,18.35,38.05,39.35,40.00
3PLAND.NS,7/26/2024,38,18.35,37.58,38.96,40.00
3PLAND.NS,7/29/2024,38,18.35,37.36,38.85,40.00
3PLAND.NS,7/30/2024,38,18.35,37.41,38.24,40.00
3PLAND.NS,7/31/2024,38,18.35,36.75,38.25,40.00
3PLAND.NS,8/1/2024,38,24.05,36.82,37.44,40.00
3PLAND.NS,8/2/2024,38,24.05,36.41,37.26,40.00
3PLAND.NS,8/5/2024,38,24.05,36.50,37.89,40.00
3PLAND.NS,8/6/2024,38,24.05,36.40,38.13,40.00
3PLAND.NS,8/7/2024,38,24.05,37.71,38.90,39.49
3PLAND.NS,8/8/2024,38,24.05,42.47,45.38,46.84
3PLAND.NS,8/9/2024,38,24.05,51.62,,56.15
3PLAND.NS,8/12/2024,38,24.05,,49.66,56.15
3PLAND.NS,8/16/2024,38,32.15,40.45,,56.15
3PLAND.NS,8/23/2024,38,26.05,,46.61,47.07
3PLAND.NS,9/4/2024,38,28.55,42.34,,48.50
3PLAND.NS,9/9/2024,38,27.80,,44.95,45.90
3MINDIA.NS,2/27/2024,34430,23947.85,30965.72,,34587.15
3MINDIA.NS,2/29/2024,34430,23760.00,,31928.02,32380.70
3MINDIA.NS,3/21/2024,34430,19374.10,29992.45,,31132.45
3MINDIA.NS,3/27/2024,34430,19374.10,,31288.05,31657.45
3MINDIA.NS,5/16/2024,34430,22291.00,29089.94,,30301.00
3MINDIA.NS,5/30/2024,34430,21500.00,,34069.14,35545.25
3MINDIA.NS,6/6/2024,34430,21500.00,33541.53,,35545.25
3MINDIA.NS,7/9/2024,34430,26628.00,,39914.70,40181.00
3MINDIA.NS,7/22/2024,34430,26628.00,37389.17,,40181.00
3MINDIA.NS,7/30/2024,34430,28870.00,,40222.60,40642.95
5PAISA.NS,1/19/2024,550,235.65,611.55,,758.45
5PAISA.NS,1/22/2024,550,235.65,,634.65,758.45
5PAISA.NS,3/27/2024,550,293.60,479.25,,595.75
5PAISA.NS,4/3/2024,550,299.25,,583.04,600.00
5PAISA.NS,4/18/2024,550,264.85,554.50,,605.00
5PAISA.NS,4/24/2024,550,270.75,,574.92,580.25
5PAISA.NS,5/9/2024,550,317.05,513.55,,580.25
5PAISA.NS,5/21/2024,550,289.05,,556.86,561.95
5PAISA.NS,6/6/2024,550,270.10,515.25,,540.00
5PAISA.NS,6/13/2024,550,270.10,,540.08,544.40
5PAISA.NS,7/29/2024,550,404.00,483.50,,491.00
5PAISA.NS,7/31/2024,550,404.00,,489.50,496.00
5PAISA.NS,8/9/2024,550,404.00,472.73,,492.90
4THGEN.BO,1/15/2024,6,3.20,4.98,,4.98
4THGEN.BO,7/22/2024,6,3.10,,5.93,6.00
4THGEN.BO,9/16/2024,6,5.33,5.67,,5.67
63MOONS.NS,1/20/2024,408,84.05,423.59,,473.65
63MOONS.NS,1/22/2024,408,84.05,413.70,413.70,473.65
63MOONS.NS,1/23/2024,408,84.05,419.24,432.41,473.65
63MOONS.NS,1/24/2024,408,84.05,,409.61,473.65
63MOONS.NS,1/25/2024,408,84.05,404.95,,473.65
63MOONS.NS,2/7/2024,408,87.20,,479.79,483.35
63MOONS.NS,2/13/2024,408,87.20,454.85,,492.00
63MOONS.NS,2/19/2024,408,90.55,,546.52,552.70
63MOONS.NS,2/22/2024,408,90.55,475.13,,552.70
63MOONS.NS,2/23/2024,408,90.55,502.26,522.79,552.70
63MOONS.NS,2/26/2024,408,90.55,497.44,515.81,552.70
63MOONS.NS,2/27/2024,408,90.55,491.33,499.77,552.70
63MOONS.NS,2/28/2024,408,90.55,479.56,494.69,552.70
63MOONS.NS,2/29/2024,408,90.55,471.15,483.05,552.70
63MOONS.NS,3/1/2024,408,90.55,476.25,488.75,552.70
63MOONS.NS,3/2/2024,408,90.55,476.61,483.54,552.70
63MOONS.NS,3/4/2024,408,90.55,463.20,477.60,552.70
63MOONS.NS,3/5/2024,408,90.55,450.01,459.94,552.70
63MOONS.NS,3/6/2024,408,90.55,432.70,444.10,552.70
63MOONS.NS,3/7/2024,408,90.55,440.92,446.78,552.70
63MOONS.NS,3/11/2024,408,239.60,424.20,435.20,552.70
63MOONS.NS,3/12/2024,408,225.50,404.08,413.83,552.70
63MOONS.NS,3/13/2024,408,210.00,,403.24,552.70
63MOONS.NS,3/18/2024,408,187.00,400.31,,552.70
63MOONS.NS,3/21/2024,408,187.00,,408.25,552.70
63MOONS.NS,4/1/2024,408,147.60,390.19,,414.95
63MOONS.NS,4/8/2024,408,140.65,,443.05,463.70
63MOONS.NS,4/15/2024,408,141.05,389.83,,463.70
63MOONS.NS,5/2/2024,408,149.05,,439.88,443.00
63MOONS.NS,5/15/2024,408,140.55,406.88,,443.00
63MOONS.NS,5/23/2024,408,146.50,,419.75,425.90
63MOONS.NS,6/3/2024,408,158.00,338.25,,435.30
63MOONS.NS,6/4/2024,408,158.00,336.40,346.80,435.30
63MOONS.NS,6/5/2024,408,162.00,,326.99,435.30
63MOONS.NS,6/6/2024,408,162.00,333.99,,435.30
63MOONS.NS,6/24/2024,408,162.00,,389.42,394.20
63MOONS.NS,7/24/2024,408,239.05,326.16,,389.00
63MOONS.NS,8/2/2024,408,239.05,,405.86,412.30
63MOONS.NS,9/3/2024,408,365.00,360.35,,360.35
63MOONS.NS,9/9/2024,408,314.65,,425.80,432.40
63MOONS.NS,9/13/2024,408,314.65,396.91,,449.00
63MOONS.NS,9/16/2024,408,324.05,400.04,410.01,449.00
63MOONS.NS,9/17/2024,408,316.00,,391.39,449.00
63MOONS.NS,9/18/2024,408,316.00,380.33,,449.00
63MOONS.NS,9/24/2024,408,316.00,,412.25,416.00
63MOONS.NS,9/30/2024,408,316.00,378.51,,416.00
7TEC.BO,1/29/2024,55,26.25,61.10,,63.31
7TEC.BO,2/15/2024,55,26.00,,70.97,72.50
7TEC.BO,3/21/2024,55,40.30,60.49,,61.95
7TEC.BO,3/26/2024,55,40.30,,65.88,67.00
7TEC.BO,4/25/2024,55,30.35,59.49,,61.99
7TEC.BO,4/26/2024,55,30.35,,61.86,62.45
7TEC.BO,5/31/2024,55,39.20,56.08,,60.00
7TEC.BO,6/3/2024,55,38.55,57.14,59.04,60.00
7TEC.BO,6/4/2024,55,38.10,,56.46,60.00
7TEC.BO,6/5/2024,55,35.32,54.58,,60.00
7TEC.BO,6/20/2024,55,34.30,,59.13,60.00
7TEC.BO,7/29/2024,55,38.15,56.33,,57.48
7TEC.BO,8/1/2024,55,46.00,,65.69,66.85
^CNXAUTO,8/1/2024,27083,15715.90,,26789.90,26934.05
^CNXAUTO,8/7/2024,27083,15715.90,24849.44,,26934.05
^CNXFMCG,1/5/2024,65471,33544.85,,57838.99,57966.70
^CNXFMCG,3/28/2024,65471,35826.70,53713.59,,54251.00
^CNXFMCG,4/4/2024,65471,35826.70,,53962.73,54369.10
^CNXFMCG,4/5/2024,65471,36024.05,53700.86,,54369.10
^CNXFMCG,4/15/2024,65471,36024.05,,53301.05,54370.50
^CNXFMCG,4/16/2024,65471,36024.05,53084.63,,54370.50
^CNXFMCG,4/18/2024,65471,36024.05,,53358.74,54370.50
^CNXFMCG,4/19/2024,65471,36024.05,52606.50,,54370.50
^CNXIT,2/16/2024,42435,34288.55,,38420.38,38516.55
^CNXIT,6/6/2024,42435,27843.25,33530.54,,34093.15
^CNXIT,7/26/2024,42435,30054.20,,40825.71,41073.65
^CNXIT,8/9/2024,42435,30054.20,39011.99,,41381.10
^CNXMETAL,1/29/2024,10223,4858.80,7774.86,,7853.95
^CNXMETAL,2/7/2024,10223,5171.95,,8317.22,8348.25
^CNXMETAL,2/14/2024,10223,5171.95,7721.50,,8348.25
^CNXMETAL,3/7/2024,10223,5329.70,,8397.84,8436.55
^CNXMETAL,3/14/2024,10223,5293.40,7647.49,,8436.55
^CNXMETAL,6/3/2024,10223,5209.35,,10130.02,10195.60
^CNXMETAL,6/4/2024,10223,5209.35,8898.26,,10195.60
^CNXMETAL,6/5/2024,10223,5209.35,8933.45,9327.35,10195.60
^CNXMETAL,6/6/2024,10223,5209.35,9600.85,9689.55,10195.60
^CNXMETAL,6/7/2024,10223,5209.35,9647.51,9787.44,10195.60
^CNXMETAL,6/10/2024,10223,5209.35,9779.04,9836.41,10195.60
^CNXMETAL,6/11/2024,10223,5209.35,9805.39,9861.96,9890.25
^CNXMETAL,6/12/2024,10223,5209.35,9823.64,9866.91,9890.25
^CNXMETAL,6/13/2024,10223,5209.35,9833.04,9902.91,9937.85
^CNXMETAL,6/14/2024,10223,5209.35,9828.90,9893.00,9937.85
^CNXMETAL,6/18/2024,10223,5209.35,9907.88,9961.33,9988.05
^CNXMETAL,6/19/2024,10223,5544.95,9794.74,9890.11,9988.05
^CNXMETAL,6/20/2024,10223,5544.95,9827.61,9953.44,10016.35
^CNXMETAL,6/21/2024,10223,5544.95,,10009.64,10042.85
^CNXMETAL,8/19/2024,10223,7470.15,9066.93,,9173.35
^CNXMETAL,8/26/2024,10223,7470.15,,9464.80,9512.20
^CNXMETAL,9/12/2024,10223,8534.95,9128.11,,9305.60
^CNXPSUBANK,3/7/2024,6762,2429.35,,7382.99,7409.00
^CNXPSUBANK,3/21/2024,6762,2429.60,6791.50,,6868.15
^CNXPSUBANK,4/5/2024,6762,2344.80,,7302.00,7375.40
^CNXPSUBANK,4/22/2024,6762,2283.85,7042.25,,7166.15
^CNXPSUBANK,4/30/2024,6762,2856.00,,7646.06,7685.95
^CNXPSUBANK,5/14/2024,6762,2856.00,7006.19,,7685.95
^CNXPSUBANK,6/4/2024,6762,3580.00,,7571.89,8053.30
^CNXPSUBANK,6/5/2024,6762,3569.40,6647.39,,8053.30
^CNXPSUBANK,6/6/2024,6762,3551.50,7131.66,7260.19,8053.30
^CNXPSUBANK,6/7/2024,6762,3528.75,7196.95,7257.05,8053.30
^CNXPSUBANK,6/10/2024,6762,3528.75,7353.69,7415.16,8053.30
^CNXPSUBANK,6/11/2024,6762,3528.75,7334.17,7378.53,8053.30
^CNXPSUBANK,6/12/2024,6762,3528.75,7370.11,7426.84,7455.20
^CNXPSUBANK,6/13/2024,6762,3528.75,7417.27,7470.22,7496.70
^CNXPSUBANK,6/14/2024,6762,3528.75,7426.09,7463.16,7496.70
^CNXPSUBANK,6/18/2024,6762,3528.75,7482.79,7509.06,7522.20
^CNXPSUBANK,6/19/2024,6762,3528.75,,7533.80,7569.25
^CNXREALTY,1/15/2024,1097,298.35,,890.81,894.40
^CNXREALTY,1/30/2024,1097,298.35,835.60,,894.40
^CNXREALTY,3/5/2024,1097,446.95,,933.53,936.30
^CNXREALTY,3/18/2024,1097,389.30,826.35,,936.30
^CNXREALTY,5/6/2024,1097,410.95,,983.47,990.75
^CNXREALTY,5/13/2024,1097,410.95,923.01,,994.35
^CNXREALTY,6/3/2024,1097,379.00,,1074.29,1082.45
^CNXREALTY,6/4/2024,1097,379.00,969.58,,1085.60
^CNXREALTY,6/5/2024,1097,378.60,954.76,990.39,1085.60
^CNXREALTY,6/6/2024,1097,378.60,1021.96,1043.19,1085.60
^CNXREALTY,6/7/2024,1097,370.65,1055.99,1066.96,1085.60
^CNXREALTY,6/10/2024,1097,370.65,1079.20,1086.30,1089.85
^CNXREALTY,6/11/2024,1097,370.65,1094.15,1100.85,1104.20
^CNXREALTY,6/12/2024,1097,370.65,1090.41,1096.44,1104.20
^CNXREALTY,6/13/2024,1097,370.65,1107.30,1117.20,1122.15
^CNXREALTY,6/14/2024,1097,370.65,1124.89,1131.56,1134.90
^CNXREALTY,6/18/2024,1097,370.65,,1150.05,1157.35
^CNXREALTY,9/13/2024,1097,808.45,1043.32,,1056.30
^NSEBANK,2/1/2024,52923,34115.20,45827.99,,46306.90
^NSEBANK,2/8/2024,52923,34115.20,,45859.34,46892.35
^NSEBANK,2/9/2024,52923,34115.20,45073.90,,46892.35
^NSEBANK,6/4/2024,52923,39419.80,,49519.75,51133.20
^NSEBANK,6/5/2024,52923,38613.15,47175.83,,51133.20
^NSEBANK,6/6/2024,52923,38613.15,49098.25,49481.25,51133.20
^NSEBANK,6/7/2024,52923,38613.15,49296.14,49727.51,51133.20
^NSEBANK,6/10/2024,52923,38613.15,49780.30,50095.40,51133.20
^NSEBANK,6/11/2024,52923,38613.15,49640.41,49860.34,51133.20
^NSEBANK,6/12/2024,52923,38613.15,49831.37,50099.39,51133.20
^NSEBANK,6/13/2024,52923,38613.15,49896.35,50089.75,51133.20
^NSEBANK,6/14/2024,52923,38613.15,49795.66,50000.29,51133.20
^NSEBANK,6/18/2024,52923,38613.15,50065.69,50396.66,50562.15
^NSEBANK,6/19/2024,52923,38613.15,50820.56,51578.19,51957.00
^NSEBANK,6/20/2024,52923,38613.15,51421.68,51702.03,51957.00
^NSEBANK,6/21/2024,52923,38613.15,51402.30,51757.00,51957.00
^NSEBANK,6/24/2024,52923,38613.15,51300.16,51622.69,51957.00
^NSEBANK,6/25/2024,52923,38613.15,51997.36,52496.79,52746.50
^NSEBANK,6/26/2024,52923,43345.95,52527.35,52834.65,52988.30
^NSEBANK,6/27/2024,52923,43345.95,52774.44,53045.31,53180.75
^NSEBANK,6/28/2024,52923,43345.95,52439.30,52833.30,53180.75
^NSEBANK,7/1/2024,52923,43345.95,52288.58,52533.63,53180.75
^NSEBANK,7/2/2024,52923,43345.95,52204.60,52620.50,53180.75
^NSEBANK,7/3/2024,52923,43345.95,52676.16,53063.19,53256.70
^NSEBANK,7/4/2024,52923,44279.40,,53222.25,53357.70
^NSEBANK,8/20/2024,52923,44429.00,50555.35,,51025.60
AAATECH.NS,2/5/2024,133,29.33,96.45,,99.30
AAATECH.NS,2/7/2024,133,29.33,,100.55,101.90
AAATECH.NS,2/13/2024,133,29.33,87.39,,101.90
AAATECH.NS,3/2/2024,133,29.33,,106.66,108.10
AAATECH.NS,4/2/2024,133,29.33,85.19,,108.10
AAATECH.NS,4/22/2024,133,44.67,,137.43,147.00
AAATECH.NS,4/29/2024,133,44.67,124.10,,147.00
AAATECH.NS,4/30/2024,133,70.10,,133.69,147.00
AAATECH.NS,5/15/2024,133,64.00,112.75,,147.00
AAATECH.NS,5/18/2024,133,50.30,,130.48,133.10
AAATECH.NS,6/3/2024,133,54.00,101.22,,133.10
AAATECH.NS,6/4/2024,133,53.10,,102.51,133.10
AAATECH.NS,6/5/2024,133,48.30,95.53,,133.10
AAATECH.NS,6/12/2024,133,41.85,,119.50,121.00
AAATECH.NS,7/9/2024,133,50.70,106.44,,109.87
AAATECH.NS,7/10/2024,133,50.70,,112.92,114.90
AAATECH.NS,7/30/2024,133,56.05,106.55,,111.16
AAATECH.NS,7/31/2024,133,56.05,,115.81,116.71
AAATECH.NS,8/7/2024,133,56.05,111.26,,122.50
AAATECH.NS,8/9/2024,133,56.05,,124.21,129.95
AAATECH.NS,8/16/2024,133,85.20,114.80,,129.95
AAATECH.NS,8/23/2024,133,81.25,,125.56,129.00
AAATECH.NS,8/30/2024,133,81.25,116.76,,129.00
AAATECH.NS,9/6/2024,133,93.55,,137.80,140.54
AAATECH.NS,9/13/2024,133,93.55,130.90,,142.95
AAATECH.NS,9/18/2024,133,93.55,,143.00,146.30
A2ZINFRA.NS,1/29/2024,17,3.60,13.21,,14.00
A2ZINFRA.NS,2/5/2024,17,4.10,,14.29,14.30
A2ZINFRA.NS,2/15/2024,17,4.10,12.41,,14.30
A2ZINFRA.NS,2/27/2024,17,4.10,,16.58,16.70
A2ZINFRA.NS,3/21/2024,17,8.55,12.50,,16.70
A2ZINFRA.NS,4/9/2024,17,9.55,,15.16,15.45
A2ZINFRA.NS,4/16/2024,17,9.55,12.72,,15.45
A2ZINFRA.NS,4/30/2024,17,10.80,,14.59,14.75
A2ZINFRA.NS,5/10/2024,17,9.50,13.49,,15.40
A2ZINFRA.NS,6/12/2024,17,5.10,,22.75,23.02
A2ZINFRA.NS,6/20/2024,17,5.10,20.61,,23.95
A2ZINFRA.NS,6/24/2024,17,5.10,,23.12,23.40
A2ZINFRA.NS,7/26/2024,17,8.25,19.34,,19.34
A2ZINFRA.NS,7/31/2024,17,9.75,,20.40,20.50
A2ZINFRA.NS,8/13/2024,17,9.55,16.14,,20.50
A2ZINFRA.NS,8/21/2024,17,12.35,,20.44,20.68
A2ZINFRA.NS,9/18/2024,17,18.24,16.50,,20.68
A2ZINFRA.NS,9/27/2024,17,15.87,,18.82,18.83
^NSEI,6/3/2024,25797,17255.20,,23269.60,23338.70
^NSEI,6/4/2024,25797,17255.20,21755.96,,23338.70
AAIL.BO,1/8/2024,112,16.40,,159.35,163.95
AAIL.BO,2/26/2024,112,22.55,118.94,,130.45
AAIL.BO,3/1/2024,112,22.55,,134.74,135.95
AAIL.BO,3/19/2024,112,44.30,109.43,,135.95
AAIL.BO,3/21/2024,112,44.30,,114.53,116.60
AAIL.BO,3/28/2024,112,45.50,109.47,,120.10
AAIL.BO,4/5/2024,112,45.50,,128.55,130.00
AAIL.BO,4/19/2024,112,45.10,111.49,,130.00
AAIL.BO,5/27/2024,112,63.65,,131.29,133.00
AAIL.BO,6/5/2024,112,62.00,98.75,,133.00
AAIL.BO,6/7/2024,112,61.75,,106.50,133.00
AAIL.BO,6/25/2024,112,61.75,97.32,,133.00
AAIL.BO,7/9/2024,112,83.00,,121.00,123.10
AAIL.BO,7/24/2024,112,80.26,106.88,,117.00
AAIL.BO,8/1/2024,112,80.26,,116.30,118.00
AAIL.BO,8/12/2024,112,131.35,102.69,,118.00
AAIL.BO,8/27/2024,112,107.50,,119.14,123.00
AAIL.BO,8/30/2024,112,107.50,110.40,,123.00
AAIL.BO,9/3/2024,112,107.50,,116.64,118.80
AAKASH.NS,1/30/2024,12,1.39,9.02,,12.05
AAKASH.NS,2/12/2024,12,23.00,,12.61,12.70
AAKASH.NS,3/1/2024,12,19.40,9.89,,12.70
AAKASH.NS,3/5/2024,12,19.40,,10.60,10.60
AAKASH.NS,3/20/2024,12,22.90,8.45,,10.60
AAKASH.NS,3/26/2024,12,22.90,,10.24,10.35
AAKASH.NS,4/1/2024,12,19.75,8.74,,10.35
AAKASH.NS,4/4/2024,12,15.35,,11.98,12.20
AAKASH.NS,4/10/2024,12,14.30,10.68,,12.60
AAKASH.NS,4/12/2024,12,14.25,,11.46,12.60
AAKASH.NS,4/18/2024,12,12.55,10.52,,12.60
AAKASH.NS,4/24/2024,12,11.80,,11.11,11.25
AAKASH.NS,5/21/2024,12,6.10,10.71,,11.05
AAKASH.NS,5/24/2024,12,6.10,,12.63,12.75
AAKASH.NS,5/29/2024,12,6.15,11.35,,13.10
AAKASH.NS,5/30/2024,12,6.15,11.65,11.95,13.10
AAKASH.NS,5/31/2024,12,6.15,,11.63,13.10
AAKASH.NS,6/3/2024,12,6.15,11.55,,13.10
AAKASH.NS,6/4/2024,12,6.15,11.50,12.00,12.25
AAKASH.NS,6/5/2024,12,6.45,,11.04,12.25
AAKASH.NS,6/6/2024,12,6.25,11.15,,12.25
AAKASH.NS,6/13/2024,12,5.70,,12.93,13.10
AAKASH.NS,6/28/2024,12,5.75,12.10,,12.88
AAKASH.NS,7/3/2024,12,5.70,,16.34,16.34
AAKASH.NS,7/24/2024,12,5.70,13.20,,17.15
AAKASH.NS,7/31/2024,12,5.70,,14.11,14.48
AANCHALISP.BO,1/30/2024,6,4.82,8.22,,8.52
AANCHALISP.BO,2/5/2024,6,4.55,,9.31,9.50
AANCHALISP.BO,2/16/2024,6,4.55,8.09,,9.60
AANCHALISP.BO,2/21/2024,6,4.55,,8.72,8.80
AANCHALISP.BO,4/2/2024,6,12.25,6.53,,7.30
AANCHALISP.BO,4/12/2024,6,10.05,,7.95,8.05
AANCHALISP.BO,6/11/2024,6,10.81,5.21,,8.05
AANCHALISP.BO,6/21/2024,6,10.81,,6.79,6.79
