Ticker,Last Alert Date,Buy Price,Target,Call,Status
CCL.NS,2024-09-20,,762.14,Short,Close
CCLINTER.BO,2024-10-21,31.37,,Long,Open
CDSL.NS,2024-10-15,,1615.41,Short,Close
CEATLTD.NS,2024-09-27,,3228.95,Short,Close
CEEJAY.BO,2024-10-14,,279.63,Short,Close
CEENIK.BO,2024-06-28,721.49,,Long,Open
CEETAIN.BO,2024-10-15,,63.72,Short,Close
CEINSYSTECH.BO,2024-10-17,,1184.75,Short,Close
CELEBRITY.NS,2024-10-09,,16.71,Short,Close
CENLUB.BO,2024-10-10,,641.75,Short,Close
CENTENKA.NS,2024-10-14,,656.64,Short,Close
CENTEXT.NS,2024-10-21,,24.6,Short,Close
CENTRALBK.NS,2024-10-18,,59.29,Short,Close
CENTRUM.NS,2024-10-11,,34.75,Short,Close
CENTUM.NS,2024-10-16,1771.8,,Long,Open
CENTURYPLY.NS,2024-10-10,876.86,,Long,Open
CENTURYTEX.NS,2024-10-08,2636.5,,Long,Open
CERA.NS,2024-08-09,,10667.46,Short,Close
CEREBRAINT.NS,2024-10-15,,12.23,Short,Close
CESC.NS,2024-10-11,185.2,,Long,Open
CGCL.NS,2024-09-05,,215.26,Short,Close
CGPOWER.NS,2024-10-11,,865.15,Short,Close
CGVAK.BO,2024-10-15,301.25,,Long,Open
CHALET.NS,2024-10-15,,902.65,Short,Close
CHAMBLFERT.NS,2024-10-08,481.36,,Long,Open
CHANDRAP.BO,2024-09-12,,31.19,Short,Close
CHANDRIMA.BO,2024-09-05,28.15,,Long,Open
CHDCHEM.BO,2024-10-18,,6.83,Short,Close
CHEMBOND.NS,2024-08-23,,651.79,Short,Close
CHEMCON.NS,2024-09-17,,289.98,Short,Close
CHEMCRUX.BO,2024-10-15,,211.75,Short,Close
CHEMFAB.NS,2024-10-15,,1198.6,Short,Close
CHEMOPH.BO,2024-10-10,,83.33,Short,Close
CHEMTECH.BO,2024-10-04,,320.55,Short,Close
CHENFERRO.BO,2024-10-11,,157.27,Short,Close
CHENNPETRO.NS,2024-10-17,,979.25,Short,Close
CHEVIOT.BO,2024-08-28,,1600.78,Short,Close
CHLLTD.BO,2024-10-14,,37.6,Short,Close
CHLOGIST.BO,2024-10-17,,12.27,Short,Close
CHMBBRW.BO,2024-10-16,6.22,,Long,Open
CHOICEIN.BO,2024-10-09,460.76,,Long,Open
CHOKSI.BO,2024-09-17,,82.13,Short,Close
CHOKSILA.BO,2024-10-18,,71.09,Short,Close
CHOLAFIN.NS,2024-10-09,,1574.71,Short,Close
CHOLAHLDNG.NS,2024-10-14,1891.18,,Long,Open
CHORDIA.BO,2024-10-17,90.9,,Long,Open
CHOWGULSTM.BO,2024-10-08,24.94,,Long,Open
CHRTEDCA.BO,2024-10-17,231.73,,Long,Open
CIANAGRO.BO,2024-08-07,39.79,,Long,Open
CIEINDIA.NS,2024-09-23,,594.03,Short,Close
CIFL.BO,2024-10-21,231.18,,Long,Open
CIGNITITEC.NS,2024-05-15,1302.94,,Long,Open
CILSEC.BO,2024-10-16,,62.82,Short,Close
CINDHO.BO,2024-10-17,,56.55,Short,Close
CINELINE.NS,2024-09-17,,126.7,Short,Close
CINEVISTA.NS,2024-10-15,,20.65,Short,Close
CIPLA.NS,2024-10-09,,1684.16,Short,Close
CITADEL.BO,2024-10-21,,66.5,Short,Close
CITYMAN.BO,2024-10-11,,20.46,Short,Close
CITYONLINE.BO,2024-09-06,,6.61,Short,Close
CJGEL.BO,2024-10-04,,24.8,Short,Close
CLEDUCATE.NS,2024-10-15,,123.75,Short,Close
CLFL.BO,2024-10-21,20.4,,Long,Open
CLIOINFO.BO,2024-10-22,5.53,,Long,Open
CMICABLES.NS,2024-10-11,,5.75,Short,Close
CMMHOSP.BO,2024-10-11,38.09,,Long,Open
CNIRESLTD.BO,2024-10-17,,15.32,Short,Close
CNOVAPETRO.BO,2024-10-11,72.33,,Long,Open
COALINDIA.NS,2024-09-27,,514.61,Short,Close
COARO.BO,2024-10-17,,36.09,Short,Close
COASTCORP.BO,2024-10-16,,276.03,Short,Close
COCHINM.BO,2024-10-10,,328.65,Short,Close
COCHINSHIP.NS,2024-10-10,,1703.52,Short,Close
COCHMAL.BO,2024-09-17,,243.14,Short,Close
COCKERILL.BO,2024-10-16,,5925.26,Short,Close
COFFEEDAY.BO,2024-09-25,,39.51,Short,Close
COFORGE.NS,2024-10-15,,7547.75,Short,Close
COLINZ.BO,2024-10-18,56.2,,Long,Open
COLPAL.NS,2024-10-03,,3845.49,Short,Close
COMCL.BO,2024-09-12,,36.61,Short,Close
COMFINCAP.BO,2024-10-11,,11.33,Short,Close
COMFINTE.BO,2024-09-16,,15.45,Short,Close
COMPEAU.BO,2024-09-10,,629.36,Short,Close
COMPINFO.NS,2024-10-11,,3.48,Short,Close
COMPUSOFT.NS,2024-10-16,,32.54,Short,Close
COMSYN.BO,2024-10-16,,65.94,Short,Close
CONART.BO,2024-09-26,,177.61,Short,Close
CONCOR.NS,2024-06-12,,1136.41,Short,Close
CONCORD.BO,2024-09-25,36.76,,Long,Open
CONFINT.BO,2024-10-01,,9.01,Short,Close
CONFIPET.NS,2024-10-14,,87.85,Short,Close
CONSOFINVT.NS,2024-10-18,204.07,,Long,Open
CONSTRONIC.BO,2024-10-21,121.09,,Long,Open
CONTCHM.BO,2024-10-17,,113.03,Short,Close
CONTICON.BO,2024-10-22,,11.37,Short,Close
CONTILI.BO,2024-10-22,236.6,,Long,Open
CONTPTR.BO,2024-09-24,,103.55,Short,Close
CONTROLPR.NS,2024-10-01,,839.93,Short,Close
CORALAB.BO,2024-10-14,,943.85,Short,Close
CORALFINAC.NS,2024-09-03,,76.01,Short,Close
CORDSCABLE.NS,2024-10-16,,223.6,Short,Close
CORNE.BO,2024-10-03,,19.58,Short,Close
COROENGG.BO,2024-10-15,57.26,,Long,Open
COROMANDEL.NS,2024-08-22,,1782.3,Short,Close
COSCO.BO,2024-10-11,,414.5,Short,Close
COSMOFE.BO,2024-10-14,,341.38,Short,Close
COSMOFIRST.NS,2024-10-08,728.0,,Long,Open
COSYN.BO,2024-10-18,,50.86,Short,Close
COUNCODOS.NS,2024-10-11,,7.22,Short,Close
CPL.BO,2024-09-17,,83.91,Short,Close
CPSEETF.BO,2024-08-01,,106.03,Short,Close
CRAFTSMAN.NS,2024-09-25,,6919.0,Short,Close
CRANEINFRA.BO,2024-10-15,,25.55,Short,Close
CRANESSOFT.BO,2024-10-14,,4.85,Short,Close
CRANEX.BO,2024-10-21,,161.66,Short,Close
CRAVATEX.BO,2024-10-07,,463.25,Short,Close
CREATIVE.NS,2024-10-11,,883.81,Short,Close
CREATIVEYE.NS,2024-10-10,5.72,,Long,Open
CREDITACC.NS,2024-09-20,,1288.5,Short,Close
CRESSAN.BO,2024-09-16,,15.45,Short,Close
CREST.NS,2024-10-07,,497.81,Short,Close
CRISIL.NS,2024-10-11,4541.15,,Long,Open
CROMPTON.NS,2024-10-10,,440.76,Short,Close
CROWN.NS,2024-10-21,238.18,,Long,Open
CRSTCHM.BO,2024-10-18,,267.1,Short,Close
CSBBANK.NS,2024-09-11,,330.3,Short,Close
CSL.BO,2024-10-08,10.1,,Long,Open
CSLFINANCE.BO,2024-09-05,,479.7,Short,Close
CSURGSU.BO,2024-10-18,,147.5,Short,Close
CTCL.BO,2024-10-08,262.58,,Long,Open
CTE.NS,2024-10-01,,110.68,Short,Close
CTL.BO,2024-10-04,,54.38,Short,Close
CUB.NS,2024-10-22,164.1,,Long,Open
CUBEXTUB.NS,2024-10-15,,112.91,Short,Close
CUBIFIN.BO,2024-09-19,,2.36,Short,Close
CUMMINSIND.NS,2024-10-16,,3802.55,Short,Close
CUPID.NS,2024-08-09,,105.65,Short,Close
CYBELEIND.BO,2024-10-21,,47.33,Short,Close
CYBERMEDIA.NS,2024-10-16,29.12,,Long,Open
CYBERTECH.NS,2024-10-10,,234.51,Short,Close
CYIENT.NS,2024-09-16,,2143.36,Short,Close
DABUR.NS,2024-09-20,,667.99,Short,Close
DAICHI.BO,2024-10-14,,566.75,Short,Close
DAIKAFFI.BO,2024-10-14,166.15,,Long,Open
DALBHARAT.NS,2024-10-01,,1958.84,Short,Close
DALMIASUG.NS,2024-10-08,531.0,,Long,Open
DAMODARIND.NS,2024-08-23,,50.53,Short,Close
DANGEE.NS,2024-10-14,,8.68,Short,Close
DANLAW.BO,2024-10-14,,2208.88,Short,Close
DANUBE.BO,2024-10-21,,5.78,Short,Close
DARJEELING.BO,2024-09-10,7.68,,Long,Open
DARSHANORNA.BO,2024-10-01,,4.93,Short,Close
DATAMATICS.NS,2024-08-29,,696.5,Short,Close
DAULAT.BO,2024-10-17,,67.55,Short,Close
DAVANGERE.BO,2024-09-18,,7.63,Short,Close
DBCORP.NS,2024-10-17,331.85,,Long,Open
DBL.NS,2024-10-07,,510.88,Short,Close
DBREALTY.NS,2024-10-11,,201.95,Short,Close
DBSTOCKBRO.NS,2024-10-16,49.93,,Long,Open
DCAL.NS,2024-10-18,,197.76,Short,Close
DCBBANK.NS,2024-08-23,,123.97,Short,Close
DCI.NS,2024-10-15,,418.96,Short,Close
DCM.NS,2024-10-08,88.56,,Long,Open
DCMFINSERV.NS,2024-10-18,6.25,,Long,Open
DCMNVL.NS,2024-10-11,,220.49,Short,Close
DCMSHRIRAM.NS,2024-10-16,,1125.08,Short,Close
DCW.NS,2024-10-16,,108.95,Short,Close
DDIL.BO,2021-05-12,,13.75,Short,Close
DECCANCE.NS,2024-10-10,,629.34,Short,Close
DECNGOLD.BO,2024-10-11,,142.1,Short,Close
DECOMIC.BO,2024-10-08,,81.01,Short,Close
DECPO.BO,2024-08-12,8.4,,Long,Open
DEEPAKFERT.NS,2024-10-03,,1139.39,Short,Close
DEEPAKNTR.NS,2024-10-16,,2989.61,Short,Close
DEEPAKSP.BO,2024-08-26,,222.35,Short,Close
DEEPENR.NS,2024-09-23,282.43,,Long,Open
DELTA.BO,2024-10-10,17.53,,Long,Open
DELTACORP.NS,2024-08-28,,136.84,Short,Close
DELTAMAGNT.NS,2024-09-11,,115.84,Short,Close
DEN.NS,2024-09-17,,56.99,Short,Close
DENISCHEM.BO,2024-10-15,,174.16,Short,Close
DENORA.NS,2024-08-22,,1692.5,Short,Close
DEVINE.BO,2024-07-12,,13.79,Short,Close
DEVIT.NS,2024-10-04,,163.96,Short,Close
DGCONTENT.NS,2024-09-30,,45.66,Short,Close
DHABRIYA.BO,2024-08-19,,478.0,Short,Close
DHAMPURE.BO,2024-10-07,89.4,,Long,Open
DHAMPURSUG.NS,2024-10-01,,232.18,Short,Close
DHANBANK.NS,2024-10-18,,37.65,Short,Close
DHANCOT.BO,2024-10-11,101.22,,Long,Open
DHANFAB.BO,2024-09-11,,68.0,Short,Close
DHANI.NS,2024-10-14,,66.98,Short,Close
DHANROTO.BO,2024-10-14,,271.25,Short,Close
DHANUKA.NS,2024-10-16,,1558.56,Short,Close
DHARFIN.BO,2024-10-14,8.89,,Long,Open
DHENUBUILD.BO,2024-05-13,2.15,,Long,Open
DHINDIA.BO,2024-08-28,,179.88,Short,Close
DHOOTIN.BO,2024-10-14,,316.75,Short,Close
DHPIND.BO,2024-06-20,,731.86,Short,Close
DHRUV.BO,2024-10-18,,123.44,Short,Close
DHRUVCA.BO,2024-10-18,,428.72,Short,Close
DHUNINV.NS,2024-10-21,,2497.39,Short,Close
DIAMINESQ.BO,2024-10-09,537.11,,Long,Open
DIAMONDYD.NS,2024-10-16,,1159.5,Short,Close
DIANATEA.BO,2024-10-09,,48.74,Short,Close
DICIND.NS,2024-10-15,740.5,,Long,Open
DIGISPICE.NS,2024-09-24,,35.25,Short,Close
DILIGENT.BO,2024-09-23,,6.09,Short,Close
DISAQ.BO,2024-10-16,17856.25,,Long,Open
DISHTV.NS,2024-10-01,,14.95,Short,Close
DIVISLAB.NS,2024-10-15,,6211.98,Short,Close
DIVSHKT.BO,2024-08-23,,78.99,Short,Close
DIXON.NS,2024-10-08,13747.85,,Long,Open
DJML.BO,2024-10-10,119.0,,Long,Open
DLF.NS,2024-10-16,,882.31,Short,Close
DLINKINDIA.NS,2024-09-17,,698.08,Short,Close
DLTNCBL.BO,2024-09-30,610.99,,Long,Open
DMART.NS,2024-09-24,,5421.42,Short,Close
DML.BO,2024-10-14,18.14,,Long,Open
DNAMEDIA.NS,2024-09-23,,6.49,Short,Close
DODLA.BO,2024-10-09,1173.28,,Long,Open
DOLLAR.NS,2024-10-16,,548.34,Short,Close
DOLPHMED.BO,2024-10-09,2.01,,Long,Open
DONEAR.NS,2024-10-16,,130.93,Short,Close
DPABHUSHAN.NS,2024-10-09,1662.04,,Long,Open
DPSCLTD.NS,2024-10-09,,19.58,Short,Close
DPWIRES.NS,2024-10-14,,433.0,Short,Close
DRA.BO,2024-10-08,,46.52,Short,Close
DRAGARWQ.BO,2024-10-11,,5593.93,Short,Close
DRCSYSTEMS.NS,2024-10-16,,25.62,Short,Close
DREDGECORP.NS,2024-10-16,1074.9,,Long,Open
DRL.BO,2020-12-15,10.0,,Long,Open
DRREDDY.NS,2024-08-21,,7071.92,Short,Close
DSINVEST.BO,2024-10-10,533.8,,Long,Open
DSSL.NS,2024-10-11,,1410.38,Short,Close
DTIL.NS,2024-10-04,,295.91,Short,Close
DUCON.NS,2024-09-17,,10.86,Short,Close
DUKEOFS.BO,2024-10-04,,27.37,Short,Close
DUNCANENG.BO,2024-10-18,,859.45,Short,Close
DUROPACK.BO,2024-09-20,,104.95,Short,Close
DUTRON.BO,2024-10-14,,177.96,Short,Close
DVL.NS,2024-09-24,,535.07,Short,Close
DWARKESH.NS,2024-10-01,,79.55,Short,Close
DWL.BO,2021-01-25,,81.0,Short,Close
DYNAMATECH.NS,2024-10-01,,8116.51,Short,Close
DYNAMICP.BO,2024-10-21,37.22,,Long,Open
DYNAMIND.BO,2024-10-16,,104.48,Short,Close
DYNAVSN.BO,2024-10-18,,414.01,Short,Close
DYNPRO.NS,2024-09-30,368.44,,Long,Open
E2E.NS,2024-10-18,,3738.48,Short,Close
EASEMYTRIP.NS,2024-10-10,,34.59,Short,Close
EASTRED.BO,2024-10-09,45.49,,Long,Open
EASTSILK.NS,2024-02-12,,3.3,Short,Close
ECLERX.NS,2024-10-08,,3131.96,Short,Close
ECOBOAR.BO,2024-10-17,31.98,,Long,Open
ECOPLAST.BO,2024-10-04,571.63,,Long,Open
ECORECO.BO,2024-10-04,,1003.43,Short,Close
ECS.BO,2024-09-13,14.79,,Long,Open
ECSTSTL.BO,2024-10-16,,22.79,Short,Close
EDELWEISS.NS,2024-10-14,,131.35,Short,Close
EDUCOMP.NS,2024-09-20,,2.35,Short,Close
EICHERMOT.NS,2024-09-27,,5067.09,Short,Close
EIDPARRY.NS,2024-10-01,,869.76,Short,Close
EIFFL.NS,2024-10-10,,209.59,Short,Close
EIHAHOTELS.NS,2024-09-10,,426.65,Short,Close
EIHOTEL.NS,2024-10-14,,428.92,Short,Close
EIMCOELECO.NS,2024-10-16,,3213.25,Short,Close
EKAMLEA.BO,2024-10-14,7.1,,Long,Open
EKC.NS,2024-10-14,,210.81,Short,Close
ELAND.BO,2024-10-18,,15.99,Short,Close
ELANGO.BO,2024-10-15,,13.79,Short,Close
ELANTAS.BO,2024-10-14,,14735.39,Short,Close
ELDEHSG.BO,2024-09-03,,1001.29,Short,Close
ELECON.NS,2024-10-16,,730.76,Short,Close
ELECTCAST.NS,2024-09-13,,234.55,Short,Close
ELECTHERM.NS,2024-10-09,913.51,,Long,Open
ELEFLOR.BO,2024-10-09,,7.16,Short,Close
ELEMARB.BO,2024-10-10,,266.39,Short,Close
ELGIEQUIP.NS,2024-10-16,,679.98,Short,Close
ELGIRUBCO.NS,2024-10-17,,107.86,Short,Close
ELIXIR.BO,2024-10-16,,159.68,Short,Close
ELNET.BO,2024-08-06,364.51,,Long,Open
ELPROINTL.BO,2024-10-16,,141.84,Short,Close
EMAINDIA.BO,2024-10-01,32.54,,Long,Open
EMAMILTD.NS,2024-08-28,,838.5,Short,Close
EMAMIPAP.NS,2024-09-16,,129.78,Short,Close
EMAMIREAL.NS,2024-10-14,,119.4,Short,Close
EMERALD.BO,2024-10-04,69.08,,Long,Open
EMERALL.BO,2024-10-16,120.81,,Long,Open
EMKAY.NS,2024-10-11,243.21,,Long,Open
EMMBI.NS,2024-10-21,131.93,,Long,Open
EMMESSA.BO,2024-10-16,,61.75,Short,Close
EMPIND.BO,2024-10-08,1039.29,,Long,Open
ENBETRD.BO,2024-09-24,,12.04,Short,Close
ENDURANCE.NS,2024-10-09,2257.59,,Long,Open
ENERGYDEV.NS,2024-10-09,,24.77,Short,Close
ENGINERSIN.NS,2024-10-08,191.33,,Long,Open
ENIL.NS,2024-10-15,,216.4,Short,Close
ENKEIWHEL.BO,2024-10-08,665.0,,Long,Open
ENTRINT.BO,2024-09-30,,35.78,Short,Close
ENVAIREL.BO,2024-10-18,,176.86,Short,Close
EPIC.BO,2024-05-08,5.99,,Long,Open
EPL.NS,2024-10-16,,272.93,Short,Close
EQUITAS.NS,2023-01-06,,132.68,Short,Close
EQUITASBNK.NS,2024-09-13,,85.44,Short,Close
ERIS.NS,2024-10-09,,1423.35,Short,Close
EROSMEDIA.NS,2024-10-03,,23.27,Short,Close
ERPSOFT.BO,2024-09-03,,117.2,Short,Close
ESABINDIA.NS,2024-10-15,,6496.26,Short,Close
ESARIND.BO,2024-10-15,5.24,,Long,Open
ESCORTS.NS,2024-09-25,,4362.39,Short,Close
ESHAMEDIA.BO,2024-10-01,,17.27,Short,Close
ESSARSHPNG.NS,2024-09-25,,46.84,Short,Close
ESTER.NS,2024-10-16,,152.39,Short,Close
ETIL.BO,2024-09-17,,9.66,Short,Close
ETT.BO,2024-10-10,,17.07,Short,Close
EUREKAI.BO,2024-10-22,6.07,,Long,Open
EUROLED.BO,2024-10-18,22.37,,Long,Open
EUROTEXIND.NS,2024-10-07,,19.57,Short,Close
EVEREADY.NS,2024-09-25,,477.06,Short,Close
EVERESTIND.NS,2024-10-16,,1047.97,Short,Close
EVERESTO.BO,2024-09-11,,160.54,Short,Close
EXCEL.NS,2024-10-15,,0.81,Short,Close
EXCELINDUS.NS,2024-10-10,,1671.66,Short,Close
EXIDEIND.NS,2024-10-11,,527.2,Short,Close
EXPLEOSOL.NS,2024-08-30,,1398.24,Short,Close
EXPLICITFIN.BO,2024-10-18,7.69,,Long,Open
EXPOGAS.BO,2024-10-18,,64.27,Short,Close
FACORALL.BO,2024-09-24,,6.74,Short,Close
FACT.NS,2024-09-18,,1015.97,Short,Close
FAIRCHEMOR.NS,2024-10-17,,1214.8,Short,Close
FAZE3Q.BO,2024-09-30,,463.61,Short,Close
FCL.NS,2024-10-16,,409.61,Short,Close
FCONSUMER.NS,2024-09-06,,0.7,Short,Close
FCSSOFT.NS,2024-10-08,3.41,,Long,Open
FDC.NS,2024-10-15,,558.64,Short,Close
FEDERALBNK.NS,2024-10-09,185.68,,Long,Open
FEL.NS,2024-09-30,,0.87,Short,Close
FELDVR.BO,2024-08-28,,5.99,Short,Close
FERMENTA.BO,2024-10-16,,312.25,Short,Close
FERVENTSYN.BO,2024-10-11,,21.64,Short,Close
FFPL.BO,2024-10-21,,9.67,Short,Close
FGP.BO,2024-10-16,8.78,,Long,Open
FIBERWEB.BO,2024-10-07,,45.53,Short,Close
FIEMIND.NS,2024-10-14,,1705.66,Short,Close
FILATEX.NS,2024-09-13,,70.25,Short,Close
FILATFASH.BO,2024-10-14,0.92,,Short,Close
FILTRA.BO,2024-10-11,,89.75,Short,Close
FINCABLES.NS,2024-07-05,,1674.89,Short,Close
FINELINE.BO,2024-09-02,95.63,,Long,Open
FINEORG.NS,2024-08-27,,5614.99,Short,Close
FINKURVE.BO,2024-10-16,,104.98,Short,Close
FINPIPE.NS,2024-10-18,,324.81,Short,Close
FISCHER.BO,2024-10-07,642.78,,Long,Open
FLEXFO.BO,2024-08-26,,147.25,Short,Close
FLEXITUFF.NS,2024-10-18,66.85,,Long,Open
FLFL.NS,2024-10-09,,2.79,Short,Close
FLUIDOM.BO,2024-10-14,,686.14,Short,Close
FLUOROCHEM.NS,2024-10-09,4221.01,,Long,Open
FMGOETZE.NS,2024-10-16,,422.95,Short,Close
FMNL.NS,2024-10-18,,13.81,Short,Close
FOCUS.NS,2024-10-10,,131.51,Short,Close
FOODSIN.BO,2024-10-08,125.54,,Long,Open
FORBESCO.BO,2024-10-17,,762.18,Short,Close
FORCEMOT.BO,2024-10-09,,7330.01,Short,Close
FORCEMOT.NS,2024-08-23,,8998.71,Short,Close
FORINTL.BO,2024-10-18,77.82,,Long,Open
FORTIS.NS,2024-10-08,581.17,,Long,Open
FORTISMLR.BO,2024-07-19,,67.6,Short,Close
FOSECOIND.NS,2024-10-17,,4768.88,Short,Close
FRANKLININD.BO,2024-10-08,,2.5,Short,Close
FRASER.BO,2024-10-16,,5.29,Short,Close
FREDUN.BO,2024-10-10,,819.0,Short,Close
FRETAIL.NS,2024-06-21,,3.3,Short,Close
FRONTCAP.BO,2024-10-17,,21.28,Short,Close
FRONTCORP.BO,2024-10-15,46.3,,Long,Open
FRONTSP.BO,2024-10-17,,2372.88,Short,Close
FRUTION.BO,2024-10-09,55.33,,Long,Open
FSC.NS,2024-10-03,,2.42,Short,Close
FSL.NS,2024-10-17,,342.1,Short,Close
FUNDVISER.BO,2024-10-11,149.23,,Long,Open
FUTSOL.BO,2024-10-16,73.76,,Long,Open
FUTURSEC.BO,2024-10-17,,27.88,Short,Close
GABRIEL.NS,2024-09-16,,546.39,Short,Close
GAEL.NS,2024-10-09,,140.38,Short,Close
GAGAN.BO,2024-10-16,,23.97,Short,Close
GAIL.NS,2024-10-03,,241.03,Short,Close
GALADAFIN.BO,2021-02-18,10.71,,Long,Open
GALAGEX.BO,2021-04-27,8.2,,Long,Open
GALAXYSURF.NS,2024-10-15,,3081.75,Short,Close
GALLANTT.NS,2024-10-08,336.55,,Long,Open
GALXBRG.BO,2024-10-18,,1341.15,Short,Close
GANDHITUBE.NS,2024-10-03,,852.64,Short,Close
GANECOS.NS,2024-10-17,,2403.06,Short,Close
GANESHBE.BO,2024-10-15,,151.7,Short,Close
GANESHHOUC.NS,2024-10-16,,1020.79,Short,Close
GANGAFORGE.NS,2024-10-10,,8.05,Short,Close
GANGAPA.BO,2024-10-15,115.02,,Long,Open
GANGESSECU.NS,2024-10-22,,222.52,Short,Close
GANHOLD.BO,2024-10-15,153.32,,Long,Open
GANONPRO.BO,2024-10-10,,9.42,Short,Close
GARFIBRES.NS,2024-10-21,,4426.16,Short,Close
GARGFUR.BO,2024-09-02,,420.69,Short,Close
GARNET.BO,2024-10-18,,45.28,Short,Close
GARNETINT.BO,2024-09-23,109.3,,Long,Open
GARWAMAR.BO,2024-10-22,28.99,,Long,Open
GARWSYN.BO,2024-10-04,,31.57,Short,Close
GATEWAY.NS,2024-07-11,,113.49,Short,Close
GATI.NS,2024-01-11,,132.93,Short,Close
GAYAHWS.NS,2024-10-16,,1.37,Short,Close
GAYAPROJ.NS,2024-10-04,,11.16,Short,Close
GAYATRIBI.BO,2024-08-23,5.76,,Long,Open
GBFL.BO,2024-10-18,,9.95,Short,Close
GCMCAPI.BO,2024-10-09,7.29,,Long,Open
GEE.BO,2024-09-13,,195.78,Short,Close
GEECEE.NS,2024-10-14,,415.74,Short,Close
GEEKAYWIRE.NS,2024-10-10,,112.29,Short,Close
GEMSI.BO,2024-10-15,,3.02,Short,Close
GENCON.NS,2024-10-10,,44.4,Short,Close
GENESYS.NS,2024-09-03,,826.05,Short,Close
GENNEX.BO,2024-10-21,,23.46,Short,Close
GENPHARMA.BO,2024-10-10,,3.13,Short,Close
GENSOL.BO,2024-08-09,,1014.43,Short,Close
GENUSPAPER.NS,2024-09-18,,29.08,Short,Close
GENUSPOWER.NS,2024-10-18,,427.47,Short,Close
GEOJITFSL.NS,2024-10-17,,150.33,Short,Close
GEPIL.NS,2024-09-17,,417.77,Short,Close
GESHIP.NS,2024-10-16,,1334.53,Short,Close
GET&D.NS,2024-10-16,,1935.8,Short,Close
GFLLIMITED.NS,2024-10-21,,114.95,Short,Close
GFSTEELS.NS,2024-10-07,7.18,,Long,Open
GGENG.BO,2024-10-15,,1.85,Short,Close
GGL.BO,2024-10-01,,8.54,Short,Close
GGPL.BO,2024-09-03,,3.49,Short,Close
GHCL.NS,2024-09-30,,680.42,Short,Close
GICHSGFIN.NS,2024-08-22,,248.17,Short,Close
GICRE.NS,2024-10-07,,380.94,Short,Close
GILADAFINS.BO,2024-10-14,,13.11,Short,Close
GILLANDERS.NS,2024-10-04,,96.23,Short,Close
GILLETTE.NS,2024-10-16,,9136.86,Short,Close
GINISILK.BO,2024-10-16,,125.23,Short,Close
GINNIFILA.NS,2024-10-18,,32.37,Short,Close
GIPCL.NS,2024-08-28,,247.17,Short,Close
GITARENEW.BO,2024-10-10,,175.67,Short,Close
GKB.BO,2024-10-14,103.17,,Long,Open
GKCONS.BO,2024-09-13,,25.8,Short,Close
GKWLIMITED.NS,2024-10-14,,3329.34,Short,Close
GLANCE.BO,2024-10-09,103.94,,Long,Open
GLAND.NS,2024-09-10,,1948.76,Short,Close
GLAXO.NS,2024-09-13,,2893.36,Short,Close
GLCL.BO,2024-10-10,30.2,,Long,Open
GLENMARK.NS,2024-10-14,,1813.31,Short,Close
GLFL.NS,2024-10-03,6.94,,Long,Open
GLITTEKG.BO,2024-10-22,,3.75,Short,Close
GLOBAL.NS,2024-10-16,,210.75,Short,Close
GLOBALCA.BO,2024-10-15,,0.95,Short,Close
GLOBALVECT.NS,2024-10-16,280.39,,Long,Open
GLOBE.NS,2024-10-11,,5.11,Short,Close
GLOBOFFS.BO,2024-10-16,,111.9,Short,Close
GLOBUSCON.BO,2024-09-25,,24.12,Short,Close
GLOBUSSPR.NS,2024-10-08,1116.25,,Long,Open
GLOSTERLTD.BO,2024-06-04,,845.0,Short,Close
GMBREW.NS,2024-10-16,,839.5,Short,Close
GMDCLTD.NS,2024-10-18,,355.73,Short,Close
GMMPFAUDLR.NS,2024-10-17,,1464.95,Short,Close
GMRINFRA.NS,2024-09-16,,97.51,Short,Close
GNA.NS,2024-09-24,,486.65,Short,Close
GNFC.NS,2024-10-01,,694.51,Short,Close
GNRL.BO,2024-10-11,,25.11,Short,Close
GOACARBON.NS,2024-10-16,,787.08,Short,Close
GOCLCORP.NS,2024-10-10,,429.75,Short,Close
GODAVARI.BO,2024-10-16,,137.26,Short,Close
GODFRYPHLP.NS,2024-10-16,,7089.14,Short,Close
GODHA.NS,2024-10-09,,0.9,Short,Close
GODREJAGRO.NS,2024-10-17,,786.15,Short,Close
GODREJCP.NS,2024-09-12,,1526.63,Short,Close
GODREJIND.NS,2024-09-23,,1233.75,Short,Close
GODREJPROP.NS,2024-10-16,,3212.46,Short,Close
GOENKA.NS,2024-09-27,,1.48,Short,Close
GOGIACAP.BO,2024-10-09,62.13,,Long,Open
GOKAKTEX.BO,2024-10-14,,239.32,Short,Close
GOKEX.NS,2024-09-20,,1012.38,Short,Close
GOKUL.NS,2024-10-09,,54.38,Short,Close
GOKULAGRO.NS,2024-10-15,,272.34,Short,Close
GOLDCOINHF.BO,2024-10-21,,13.55,Short,Close
GOLDENTOBC.NS,2024-09-19,,42.98,Short,Close
GOLDIAM.NS,2024-10-16,,395.91,Short,Close
GOLDLINE.BO,2024-06-14,,0.75,Short,Close
GOLDTECH.NS,2024-10-01,91.74,,Long,Open
GOLECHA.BO,2024-10-15,,37.29,Short,Close
GOLKONDA.BO,2024-10-10,14.07,,Long,Open
GOLKUNDIA.BO,2024-10-17,,286.7,Short,Close
GOODLUCK.NS,2024-09-17,,1314.11,Short,Close
GOODRICKE.BO,2024-10-18,,279.25,Short,Close
