Buy Date,Ticker,Buy Strat,Last Alert Date,ll,Buy Price,Target,Call,Status,CMP,CMP_Date,Quantity,Hit Type,Sell Price,Broker
2000-01-01,CRAFTSMAN.NS,,2024-09-25,,,6919.0,Short,Close,,2000-01-01,,,,India
2024-10-31,CRANEINFRA.BO,BBLR_DC,2024-10-28,20.3,21.4,,Long,Open,25.8,2024-11-01,909.0909090909108,,,India
2000-01-01,CRANESSOFT.BO,,2024-10-28,,3.86,,Long,Open,,2000-01-01,,,,India
2000-01-01,CRANEX.BO,,2024-10-28,,158.0,,Long,Open,,2000-01-01,,,,India
2024-10-31,CRAVATEX.BO,EW_UC,2024-10-31,433.3,460.0,,Long,Open,447.2,2024-11-01,37.45318352059927,,,India
2000-01-01,CREATIVE.NS,,2024-10-24,,816.82,,Long,Open,,2000-01-01,,,,India
2000-01-01,CREATIVEYE.NS,,2024-10-24,,,10.97,Short,Close,,2000-01-01,,,,India
2000-01-01,CREDITACC.NS,,2024-10-30,,957.46,,Long,Open,,2000-01-01,,,,India
2000-01-01,CRESSAN.BO,,2024-09-16,,,15.45,Short,Close,,2000-01-01,,,,India
2000-01-01,CREST.NS,,2024-10-28,,465.32,,Long,Open,,2000-01-01,,,,India
2000-01-01,CRISIL.NS,,2024-10-11,,4541.15,,Long,Open,,2000-01-01,,,,India
2000-01-01,CROMPTON.NS,,2024-10-10,,,440.76,Short,Close,,2000-01-01,,,,India
2000-01-01,CROWN.NS,,2024-10-23,,,260.73,Short,Close,,2000-01-01,,,,India
2024-10-31,CRSTCHM.BO,EW_W,2024-10-31,200.95,203.49,,Long,Open,221.65,2024-11-01,393.70078740157163,,,India
2000-01-01,CSBBANK.NS,,2024-09-11,,,330.3,Short,Close,,2000-01-01,,,,India
2000-01-01,CSL.BO,,2024-10-08,,10.1,,Long,Open,,2000-01-01,,,,India
2000-01-01,CSLFINANCE.BO,,2024-09-05,,,479.7,Short,Close,,2000-01-01,,,,India
2000-01-01,CSURGSU.BO,,2024-10-25,,,135.95,Short,Close,,2000-01-01,,,,India
2000-01-01,CTCL.BO,,2024-10-23,,,366.25,Short,Close,,2000-01-01,,,,India
2000-01-01,CTE.NS,,2024-10-01,,,110.68,Short,Close,,2000-01-01,,,,India
2000-01-01,CTL.BO,,2024-10-04,,,54.38,Short,Close,,2000-01-01,,,,India
2000-01-01,CUB.NS,,2024-10-22,,164.1,,Long,Open,,2000-01-01,,,,India
2000-01-01,CUBEXTUB.NS,,2024-10-15,,,112.91,Short,Close,,2000-01-01,,,,India
2024-10-31,CUBIFIN.BO,LR_DC,2024-10-28,1.97,2.04,,Long,Open,2.37,2024-11-01,14285.714285714274,,,India
2000-01-01,CUMMINSIND.NS,,2024-10-16,,,3802.55,Short,Close,,2000-01-01,,,,India
2024-10-31,CUPID.NS,EW_BW,2024-10-31,70.1,79.6,,Long,Open,80.7,2024-11-01,105.26315789473684,,,India
2024-10-31,CYBELEIND.BO,EW_UC,2024-10-31,42.42,44.71,,Long,Open,44.25,2024-11-01,436.68122270742373,,,India
2000-01-01,CYBERMEDIA.NS,,2024-10-24,,25.91,,Long,Open,,2000-01-01,,,,India
2024-10-31,CYBERTECH.NS,LR_DC,2024-10-24,195.89,213.19,,Long,Open,224.98,2024-11-01,57.80346820809245,,,India
2000-01-01,CYIENT.NS,,2024-10-29,,1770.0,,Long,Open,,2000-01-01,,,,India
2000-01-01,DABUR.NS,,2024-09-20,,,667.99,Short,Close,,2000-01-01,,,,India
2000-01-01,DAICHI.BO,,2024-10-14,,,566.75,Short,Close,,2000-01-01,,,,India
2024-10-31,DAIKAFFI.BO,ATR_UC,2024-10-14,235.05,166.15,,Long,Open,249.35,2024-11-01,-14.513788098693757,,,India
2000-01-01,DALBHARAT.NS,,2024-10-01,,,1958.84,Short,Close,,2000-01-01,,,,India
2000-01-01,DALMIASUG.NS,,2024-10-29,,440.99,,Long,Open,,2000-01-01,,,,India
2000-01-01,DAMODARIND.NS,,2024-10-25,,42.53,,Long,Open,,2000-01-01,,,,India
2000-01-01,DANGEE.NS,,2024-10-14,,,8.68,Short,Close,,2000-01-01,,,,India
2000-01-01,DANLAW.BO,,2024-10-23,,1889.54,,Long,Open,,2000-01-01,,,,India
2000-01-01,DANUBE.BO,,2024-10-22,,5.33,,Long,Open,,2000-01-01,,,,India
2000-01-01,DARJEELING.BO,,2024-09-10,,7.68,,Long,Open,,2000-01-01,,,,India
2000-01-01,DARSHANORNA.BO,,2024-10-28,,4.29,,Long,Open,,2000-01-01,,,,India
2000-01-01,DATAMATICS.NS,,2024-08-29,,,696.5,Short,Close,,2000-01-01,,,,India
2000-01-01,DAULAT.BO,,2024-10-28,,60.78,,Long,Open,,2000-01-01,,,,India
2024-10-31,DAVANGERE.BO,EW_DC,2024-10-31,5.83,6.4,,Long,Open,6.64,2024-11-01,1754.3859649122799,,,India
2000-01-01,DBCORP.NS,,2024-10-29,,292.76,,Long,Open,,2000-01-01,,,,India
2000-01-01,DBL.NS,,2024-10-29,,475.81,,Long,Open,,2000-01-01,,,,India
2000-01-01,DBREALTY.NS,,2024-10-11,,,201.95,Short,Close,,2000-01-01,,,,India
2000-01-01,DBSTOCKBRO.NS,,2024-10-18,,,51.75,Short,Close,,2000-01-01,,,,India
2000-01-01,DCAL.NS,,2024-10-28,,172.6,,Long,Open,,2000-01-01,,,,India
2000-01-01,DCBBANK.NS,,2024-10-30,,118.06,,Long,Open,,2000-01-01,,,,India
2024-10-31,DCI.NS,BB_DC,2024-10-24,345.4,359.61,,Long,Open,361.2,2024-11-01,70.37297677691748,,,India
2000-01-01,DCM.NS,,2024-10-30,,88.99,,Long,Open,,2000-01-01,,,,India
2024-10-31,DCMFINSERV.NS,LR_DC,2024-10-25,6.3,6.46,,Long,Open,7.49,2024-11-01,6249.9999999999945,,,India
2000-01-01,DCMNVL.NS,,2024-10-11,,,220.49,Short,Close,,2000-01-01,,,,India
2000-01-01,DCMSHRIRAM.NS,,2024-10-29,,999.11,,Long,Open,,2000-01-01,,,,India
2000-01-01,DCW.NS,,2024-10-29,,91.1,,Long,Open,,2000-01-01,,,,India
2000-01-01,DECCANCE.NS,,2024-10-10,,,629.34,Short,Close,,2000-01-01,,,,India
2000-01-01,DECNGOLD.BO,,2024-10-28,,119.23,,Long,Open,,2000-01-01,,,,India
2000-01-01,DECOMIC.BO,,2024-10-28,,72.48,,Long,Open,,2000-01-01,,,,India
2000-01-01,DECPO.BO,,2024-08-12,,8.4,,Long,Open,,2000-01-01,,,,India
2000-01-01,DEEPAKFERT.NS,,2024-10-23,,1000.57,,Long,Open,,2000-01-01,,,,India
2000-01-01,DEEPAKNTR.NS,,2024-10-16,,,2989.61,Short,Close,,2000-01-01,,,,India
2000-01-01,DEEPAKSP.BO,,2024-08-26,,,222.35,Short,Close,,2000-01-01,,,,India
2000-01-01,DEEPENR.NS,,2024-09-13,,275.24,,Long,Open,,2000-01-01,,,,India
2000-01-01,DELTA.BO,,2024-10-28,,17.73,,Long,Open,,2000-01-01,,,,India
2000-01-01,DELTACORP.NS,,2024-08-28,,,136.84,Short,Close,,2000-01-01,,,,India
2000-01-01,DELTAMAGNT.NS,,2024-09-11,,,115.84,Short,Close,,2000-01-01,,,,India
2024-10-31,DEN.NS,EW_DC,2024-10-31,42.16,47.32,,Long,Open,48.13,2024-11-01,193.79844961240298,,,India
2000-01-01,DENISCHEM.BO,,2024-10-28,,148.77,,Long,Open,,2000-01-01,,,,India
2000-01-01,DENORA.NS,,2024-08-22,,,1692.5,Short,Close,,2000-01-01,,,,India
2000-01-01,DEVINE.BO,,2024-10-30,,9.38,,Long,Open,,2000-01-01,,,,India
2000-01-01,DEVIT.NS,,2024-10-30,,134.58,,Long,Open,,2000-01-01,,,,India
2000-01-01,DGCONTENT.NS,,2024-10-28,,38.23,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHABRIYA.BO,,2024-10-29,,362.35,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHAMPURE.BO,,2024-10-29,,98.23,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHAMPURSUG.NS,,2024-10-30,,191.37,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHANBANK.NS,,2024-10-29,,33.91,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHANFAB.BO,,2024-09-11,,,68.0,Short,Close,,2000-01-01,,,,India
2000-01-01,DHANI.NS,,2024-10-14,,,66.98,Short,Close,,2000-01-01,,,,India
2000-01-01,DHANROTO.BO,,2024-10-29,,223.5,,Long,Open,,2000-01-01,,,,India
2024-10-31,DHANUKA.NS,BB_DC,2024-10-28,1343.25,1390.66,,Long,Open,1571.4,2024-11-01,21.092596498628946,,,India
2000-01-01,DHARFIN.BO,,2024-10-29,,8.4,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHENUBUILD.BO,,2024-05-13,,2.15,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHINDIA.BO,,2024-08-28,,,179.88,Short,Close,,2000-01-01,,,,India
2000-01-01,DHOOTIN.BO,,2024-10-29,,279.19,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHPIND.BO,,2024-10-30,,584.55,,Long,Open,,2000-01-01,,,,India
2000-01-01,DHRUV.BO,,2024-10-28,,101.2,,Long,Open,,2000-01-01,,,,India
2024-10-31,DHRUVCA.BO,BB_DC,2024-10-18,351.05,,428.72,Short,Close,378.0,2024-11-01,,,,India
2000-01-01,DHUNINV.NS,,2024-10-28,,1966.24,,Long,Open,,2000-01-01,,,,India
2000-01-01,DIAMINESQ.BO,,2024-10-10,,,542.4,Short,Close,,2000-01-01,,,,India
2000-01-01,DIAMONDYD.NS,,2024-10-30,,1018.67,,Long,Open,,2000-01-01,,,,India
2000-01-01,DIANATEA.BO,,2024-10-28,,34.09,,Long,Open,,2000-01-01,,,,India
2000-01-01,DICIND.NS,,2024-10-21,,,825.2,Short,Close,,2000-01-01,,,,India
2000-01-01,DIGISPICE.NS,,2024-09-24,,,35.25,Short,Close,,2000-01-01,,,,India
2000-01-01,DILIGENT.BO,,2024-10-30,,4.1,,Long,Open,,2000-01-01,,,,India
2000-01-01,DISAQ.BO,,2024-10-18,,,18543.21,Short,Close,,2000-01-01,,,,India
2000-01-01,DISHTV.NS,,2024-10-01,,,14.95,Short,Close,,2000-01-01,,,,India
2000-01-01,DIVISLAB.NS,,2024-10-15,,,6211.98,Short,Close,,2000-01-01,,,,India
2024-10-31,DIVSHKT.BO,BB_DC,2024-10-30,66.11,70.45,,Long,Open,73.36,2024-11-01,230.41474654377862,,,India
2000-01-01,DIXON.NS,,2024-10-15,,,15380.15,Short,Close,,2000-01-01,,,,India
2000-01-01,DJML.BO,,2024-10-15,,,123.2,Short,Close,,2000-01-01,,,,India
2000-01-01,DLF.NS,,2024-10-28,,800.53,,Long,Open,,2000-01-01,,,,India
2024-10-31,DLINKINDIA.NS,LR_DC,2024-10-30,492.8,524.7,,Long,Open,553.55,2024-11-01,31.347962382445107,,,India
2000-01-01,DLTNCBL.BO,,2024-10-09,,,711.44,Short,Close,,2000-01-01,,,,India
2000-01-01,DMART.NS,,2024-09-24,,,5421.42,Short,Close,,2000-01-01,,,,India
2000-01-01,DML.BO,,2024-10-29,,18.34,,Long,Open,,2000-01-01,,,,India
2000-01-01,DNAMEDIA.NS,,2024-09-23,,,6.49,Short,Close,,2000-01-01,,,,India
2000-01-01,DODLA.BO,,2024-10-14,,,1318.3,Short,Close,,2000-01-01,,,,India
2000-01-01,DOLLAR.NS,,2024-10-28,,485.21,,Long,Open,,2000-01-01,,,,India
2000-01-01,DOLPHMED.BO,,2024-10-09,,2.01,,Long,Open,,2000-01-01,,,,India
2000-01-01,DONEAR.NS,,2024-10-16,,,130.93,Short,Close,,2000-01-01,,,,India
2000-01-01,DPABHUSHAN.NS,,2024-10-23,,,1861.49,Short,Close,,2000-01-01,,,,India
2000-01-01,DPSCLTD.NS,,2024-10-29,,16.97,,Long,Open,,2000-01-01,,,,India
2000-01-01,DPWIRES.NS,,2024-10-25,,395.29,,Long,Open,,2000-01-01,,,,India
2000-01-01,DRA.BO,,2024-10-29,,34.95,,Long,Open,,2000-01-01,,,,India
2000-01-01,DRAGARWQ.BO,,2024-10-11,,,5593.93,Short,Close,,2000-01-01,,,,India
2000-01-01,DRCSYSTEMS.NS,,2024-10-28,,23.21,,Long,Open,,2000-01-01,,,,India
2000-01-01,DREDGECORP.NS,,2024-10-25,,933.6,,Long,Open,,2000-01-01,,,,India
2000-01-01,DRREDDY.NS,,2024-08-21,,,7071.92,Short,Close,,2000-01-01,,,,India
2000-01-01,DSINVEST.BO,,2024-10-10,,533.8,,Long,Open,,2000-01-01,,,,India
2000-01-01,DSSL.NS,,2024-10-28,,1186.5,,Long,Open,,2000-01-01,,,,India
2000-01-01,DTIL.NS,,2024-10-29,,257.13,,Long,Open,,2000-01-01,,,,India
2024-10-31,DUCON.NS,EW_DC,2024-10-31,7.16,7.84,,Long,Open,8.12,2024-11-01,1470.5882352941182,,,India
2000-01-01,DUKEOFS.BO,,2024-10-29,,18.51,,Long,Open,,2000-01-01,,,,India
2000-01-01,DUNCANENG.BO,,2024-10-18,,,859.45,Short,Close,,2000-01-01,,,,India
2000-01-01,DUROPACK.BO,,2024-10-30,,86.46,,Long,Open,,2000-01-01,,,,India
2000-01-01,DUTRON.BO,,2024-10-28,,172.32,,Long,Open,,2000-01-01,,,,India
2000-01-01,DVL.NS,,2024-10-28,,411.59,,Long,Open,,2000-01-01,,,,India
2000-01-01,DWARKESH.NS,,2024-10-01,,,79.55,Short,Close,,2000-01-01,,,,India
2024-10-31,DYNAMATECH.NS,ATREW_BW,2024-10-31,6785.1,7206.86,,Long,Open,7521.15,2024-11-01,2.3710166919575153,,,India
2000-01-01,DYNAMICP.BO,,2024-10-30,,35.76,,Long,Open,,2000-01-01,,,,India
2000-01-01,DYNAVSN.BO,,2024-10-18,,,414.01,Short,Close,,2000-01-01,,,,India
2000-01-01,DYNPRO.NS,,2024-10-16,,,441.0,Short,Close,,2000-01-01,,,,India
2024-10-31,E2E.NS,BB_UC,2024-10-25,3250.05,3321.93,,Long,Open,4299.85,2024-11-01,13.912075681691775,,,India
2000-01-01,EASEMYTRIP.NS,,2024-10-28,,28.9,,Long,Open,,2000-01-01,,,,India
2000-01-01,EASTRED.BO,,2024-10-24,,,48.57,Short,Close,,2000-01-01,,,,India
2000-01-01,EASTSILK.NS,,2024-02-12,,,3.3,Short,Close,,2000-01-01,,,,India
2000-01-01,ECLERX.NS,,2024-10-29,,2762.35,,Long,Open,,2000-01-01,,,,India
2024-10-31,ECOBOAR.BO,BB_DC,2024-10-29,27.32,27.96,,Long,Open,31.03,2024-11-01,1562.4999999999986,,,India
2000-01-01,ECOPLAST.BO,,2024-10-16,,,599.5,Short,Close,,2000-01-01,,,,India
2000-01-01,ECORECO.BO,,2024-10-30,,887.35,,Long,Open,,2000-01-01,,,,India
2000-01-01,EDELWEISS.NS,,2024-10-28,,105.29,,Long,Open,,2000-01-01,,,,India
2000-01-01,EDUCOMP.NS,,2024-09-20,,,2.35,Short,Close,,2000-01-01,,,,India
2000-01-01,EICHERMOT.NS,,2024-10-29,,4743.73,,Long,Open,,2000-01-01,,,,India
2024-10-31,EIDPARRY.NS,LR_BW,2024-10-30,741.3,777.49,,Long,Open,806.55,2024-11-01,27.631942525559506,,,India
2024-10-31,EIFFL.NS,EW_UC,2024-10-31,192.12,200.91,,Long,Open,207.84,2024-11-01,113.76564277588179,,,India
2000-01-01,EIHAHOTELS.NS,,2024-10-28,,347.49,,Long,Open,,2000-01-01,,,,India
2000-01-01,EIHOTEL.NS,,2024-10-14,,,428.92,Short,Close,,2000-01-01,,,,India
2000-01-01,EIMCOELECO.NS,,2024-10-24,,2496.06,,Long,Open,,2000-01-01,,,,India
2024-10-31,EKAMLEA.BO,EW_UC,2024-10-31,7.0,8.01,,Long,Open,8.56,2024-11-01,990.0990099009903,,,India
2000-01-01,EKC.NS,,2024-10-29,,174.08,,Long,Open,,2000-01-01,,,,India
2000-01-01,ELAND.BO,,2024-10-18,,,15.99,Short,Close,,2000-01-01,,,,India
2000-01-01,ELANGO.BO,,2024-10-23,,10.9,,Long,Open,,2000-01-01,,,,India
2024-10-31,ELANTAS.BO,BB_W,2024-10-23,12125.95,12381.46,,Long,Open,13649.3,2024-11-01,3.9137411451606834,,,India
2000-01-01,ELDEHSG.BO,,2024-09-03,,,1001.29,Short,Close,,2000-01-01,,,,India
2000-01-01,ELECON.NS,,2024-10-29,,545.04,,Long,Open,,2000-01-01,,,,India
2000-01-01,ELECTCAST.NS,,2024-10-30,,,177.94,Short,Close,,2000-01-01,,,,India
2000-01-01,ELECTHERM.NS,,2024-10-30,,903.17,,Long,Open,,2000-01-01,,,,India
2000-01-01,ELEFLOR.BO,,2024-10-24,,6.48,,Long,Open,,2000-01-01,,,,India
2000-01-01,ELEMARB.BO,,2024-10-10,,,266.39,Short,Close,,2000-01-01,,,,India
2024-10-31,ELGIEQUIP.NS,ATRBB_DC,2024-10-30,588.05,596.85,,Long,Open,662.55,2024-11-01,113.63636363636276,,,India
2000-01-01,ELGIRUBCO.NS,,2024-10-17,,,107.86,Short,Close,,2000-01-01,,,,India
2000-01-01,ELIXIR.BO,,2024-10-28,,134.26,,Long,Open,,2000-01-01,,,,India
2024-10-31,ELNET.BO,LR_DC,2024-10-29,310.1,,329.36,Short,Closed,366.95,2024-11-01,,Target Hit,329.36,India
2024-10-31,ELPROINTL.BO,ATREW_W,2024-10-31,98.15,102.22,,Long,Open,113.7,2024-11-01,245.70024570024611,,,India
2000-01-01,EMAINDIA.BO,,2024-10-01,,32.54,,Long,Open,,2000-01-01,,,,India
2024-10-31,EMAMILTD.NS,ATR_DC,2024-08-28,632.0,,838.5,Short,Close,703.35,2024-11-01,,,,India
2024-10-31,EMAMIPAP.NS,EW_DC,2024-10-31,99.0,104.8,,Long,Open,108.63,2024-11-01,172.41379310344837,,,India
2000-01-01,EMAMIREAL.NS,,2024-10-28,,97.22,,Long,Open,,2000-01-01,,,,India
2000-01-01,EMERALD.BO,,2024-10-23,,,91.33,Short,Close,,2000-01-01,,,,India
2000-01-01,EMERALL.BO,,2024-10-16,,120.81,,Long,Open,,2000-01-01,,,,India
2000-01-01,EMKAY.NS,,2024-10-28,,253.79,,Long,Open,,2000-01-01,,,,India
2000-01-01,EMMBI.NS,,2024-10-25,,129.67,,Long,Open,,2000-01-01,,,,India
2000-01-01,EMMESSA.BO,,2024-10-29,,39.4,,Long,Open,,2000-01-01,,,,India
2000-01-01,EMPIND.BO,,2024-10-08,,1039.29,,Long,Open,,2000-01-01,,,,India
2000-01-01,ENBETRD.BO,,2024-10-28,,13.18,,Long,Open,,2000-01-01,,,,India
2000-01-01,ENDURANCE.NS,,2024-10-09,,2257.59,,Long,Open,,2000-01-01,,,,India
2024-10-31,ENERGYDEV.NS,LR_DC,2024-10-29,19.82,21.95,,Long,Open,24.67,2024-11-01,469.4835680751176,,,India
2000-01-01,ENGINERSIN.NS,,2024-10-28,,174.87,,Long,Open,,2000-01-01,,,,India
2000-01-01,ENIL.NS,,2024-10-30,,183.07,,Long,Open,,2000-01-01,,,,India
2000-01-01,ENKEIWHEL.BO,,2024-10-29,,683.54,,Long,Open,,2000-01-01,,,,India
2000-01-01,ENTRINT.BO,,2024-09-30,,,35.78,Short,Close,,2000-01-01,,,,India
2000-01-01,ENVAIREL.BO,,2024-10-29,,142.55,,Long,Open,,2000-01-01,,,,India
2000-01-01,EPIC.BO,,2024-05-08,,5.99,,Long,Open,,2000-01-01,,,,India
2000-01-01,EPL.NS,,2024-10-28,,253.81,,Long,Open,,2000-01-01,,,,India
2000-01-01,EQUITAS.NS,,2023-01-06,,,132.68,Short,Close,,2000-01-01,,,,India
2000-01-01,EQUITASBNK.NS,,2024-10-24,,69.84,,Long,Open,,2000-01-01,,,,India
2000-01-01,ERIS.NS,,2024-10-09,,,1423.35,Short,Close,,2000-01-01,,,,India
2000-01-01,EROSMEDIA.NS,,2024-10-03,,,23.27,Short,Close,,2000-01-01,,,,India
2000-01-01,ERPSOFT.BO,,2024-09-03,,,117.2,Short,Close,,2000-01-01,,,,India
2024-10-31,ESABINDIA.NS,ATR_UC,2024-10-23,5925.6,6019.95,,Long,Open,6418.1,2024-11-01,10.598834128245954,,,India
2000-01-01,ESARIND.BO,,2024-10-15,,5.24,,Long,Open,,2000-01-01,,,,India
2000-01-01,ESCORTS.NS,,2024-10-30,,3571.23,,Long,Open,,2000-01-01,,,,India
2024-10-31,ESHAMEDIA.BO,LR_UC,2024-10-25,13.24,13.5,,Long,Open,14.6,2024-11-01,3846.1538461538494,,,India
2000-01-01,ESSARSHPNG.NS,,2024-09-25,,,46.84,Short,Close,,2000-01-01,,,,India
2000-01-01,ESTER.NS,,2024-10-23,,137.69,,Long,Open,,2000-01-01,,,,India
2000-01-01,ETIL.BO,,2024-10-28,,8.14,,Long,Open,,2000-01-01,,,,India
2000-01-01,ETT.BO,,2024-10-10,,,17.07,Short,Close,,2000-01-01,,,,India
2000-01-01,EUROLED.BO,,2024-10-24,,22.7,,Long,Open,,2000-01-01,,,,India
2024-10-31,EUROTEXIND.NS,BB_DC,2024-10-25,9.72,10.18,,Long,Open,10.0,2024-11-01,2173.913043478265,,,India
2000-01-01,EVEREADY.NS,,2024-10-28,,379.38,,Long,Open,,2000-01-01,,,,India
2024-10-31,EVERESTIND.NS,ATR_DC,2024-10-22,929.45,956.44,,Long,Open,1126.1,2024-11-01,37.05075954057057,,,India
2000-01-01,EVERESTO.BO,,2024-10-30,,121.25,,Long,Open,,2000-01-01,,,,India
2024-10-31,EXCEL.NS,ATR_DT,2024-10-28,0.71,0.73,,Short,Close,0.89,2024-11-01,49999.999999999956,,,India
2000-01-01,EXCELINDUS.NS,,2024-10-10,,,1671.66,Short,Close,,2000-01-01,,,,India
2000-01-01,EXIDEIND.NS,,2024-10-11,,,527.2,Short,Close,,2000-01-01,,,,India
2000-01-01,EXPLEOSOL.NS,,2024-08-30,,,1398.24,Short,Close,,2000-01-01,,,,India
2000-01-01,EXPLICITFIN.BO,,2024-10-21,,,7.97,Short,Close,,2000-01-01,,,,India
2000-01-01,EXPOGAS.BO,,2024-10-28,,49.06,,Long,Open,,2000-01-01,,,,India
2024-10-31,FACORALL.BO,EWBB_DC,2024-10-31,5.4,5.89,,Long,Open,6.14,2024-11-01,2040.816326530615,,,India
2000-01-01,FACT.NS,,2024-10-30,,832.35,,Long,Open,,2000-01-01,,,,India
2000-01-01,FAIRCHEMOR.NS,,2024-10-17,,,1214.8,Short,Close,,2000-01-01,,,,India
2000-01-01,FAZE3Q.BO,,2024-09-30,,,463.61,Short,Close,,2000-01-01,,,,India
2000-01-01,FCL.NS,,2024-10-16,,,409.61,Short,Close,,2000-01-01,,,,India
2000-01-01,FCONSUMER.NS,,2024-09-06,,,0.7,Short,Close,,2000-01-01,,,,India
2000-01-01,FCSSOFT.NS,,2024-10-29,,3.13,,Long,Open,,2000-01-01,,,,India
2024-10-31,FDC.NS,BBLR_W,2024-10-29,506.45,517.24,,Long,Open,546.55,2024-11-01,92.6784059314178,,,India
2000-01-01,FEDERALBNK.NS,,2024-10-29,,194.54,,Long,Open,,2000-01-01,,,,India
2000-01-01,FEL.NS,,2024-09-30,,,0.87,Short,Close,,2000-01-01,,,,India
2000-01-01,FELDVR.BO,,2024-08-28,,,5.99,Short,Close,,2000-01-01,,,,India
2000-01-01,FERVENTSYN.BO,,2024-10-23,,,18.55,Short,Close,,2000-01-01,,,,India
2000-01-01,FGP.BO,,2024-10-16,,8.78,,Long,Open,,2000-01-01,,,,India
2024-10-31,FIBERWEB.BO,BB_DC,2024-10-30,36.46,41.19,,Long,Open,44.78,2024-11-01,211.41649048625806,,,India
2000-01-01,FIEMIND.NS,,2024-10-14,,,1705.66,Short,Close,,2000-01-01,,,,India
2024-10-31,FILATEX.NS,ATR_BW,2024-10-30,50.5,52.93,,Long,Open,60.51,2024-11-01,411.522633744856,,,India
2000-01-01,FILATFASH.BO,,2024-10-21,,,1.12,Short,Close,,2000-01-01,,,,India
2000-01-01,FILTRA.BO,,2024-10-11,,,89.75,Short,Close,,2000-01-01,,,,India
2000-01-01,FINCABLES.NS,,2024-07-05,,,1674.89,Short,Close,,2000-01-01,,,,India
2000-01-01,FINELINE.BO,,2024-09-02,,95.63,,Long,Open,,2000-01-01,,,,India
2000-01-01,FINEORG.NS,,2024-10-28,,4612.44,,Long,Open,,2000-01-01,,,,India
2000-01-01,FINKURVE.BO,,2024-10-30,,79.4,,Long,Open,,2000-01-01,,,,India
2000-01-01,FINPIPE.NS,,2024-10-29,,287.22,,Long,Open,,2000-01-01,,,,India
2000-01-01,FISCHER.BO,,2024-10-09,,,672.39,Short,Close,,2000-01-01,,,,India
2000-01-01,FLEXFO.BO,,2024-08-26,,,147.25,Short,Close,,2000-01-01,,,,India
2000-01-01,FLEXITUFF.NS,,2024-10-18,,66.85,,Long,Open,,2000-01-01,,,,India
2000-01-01,FLFL.NS,,2024-10-09,,,2.79,Short,Close,,2000-01-01,,,,India
2000-01-01,FLUIDOM.BO,,2024-10-14,,,686.14,Short,Close,,2000-01-01,,,,India
2000-01-01,FLUOROCHEM.NS,,2024-10-29,,4078.25,,Long,Open,,2000-01-01,,,,India
2000-01-01,FMGOETZE.NS,,2024-10-16,,,422.95,Short,Close,,2000-01-01,,,,India
2000-01-01,FMNL.NS,,2024-10-24,,,14.12,Short,Close,,2000-01-01,,,,India
2000-01-01,FOCUS.NS,,2024-10-30,,111.31,,Long,Open,,2000-01-01,,,,India
2000-01-01,FOODSIN.BO,,2024-10-29,,124.5,,Long,Open,,2000-01-01,,,,India
2024-10-31,FORBESCO.BO,EW_BW,2024-10-31,610.3,643.32,,Long,Open,661.6,2024-11-01,30.284675953967206,,,India
2000-01-01,FORCEMOT.BO,,2024-10-30,,7243.86,,Long,Open,,2000-01-01,,,,India
2000-01-01,FORINTL.BO,,2024-10-21,,,86.86,Short,Close,,2000-01-01,,,,India
2000-01-01,FORTIS.NS,,2024-10-28,,589.51,,Long,Open,,2000-01-01,,,,India
2000-01-01,FORTISMLR.BO,,2024-07-19,,,67.6,Short,Close,,2000-01-01,,,,India
2024-10-31,FOSECOIND.NS,BB_DC,2024-10-28,4207.05,4271.29,,Long,Open,4667.35,2024-11-01,15.566625155666305,,,India
2000-01-01,FRANKLININD.BO,,2024-10-30,,1.8,,Long,Open,,2000-01-01,,,,India
2024-10-31,FRASER.BO,BB_UC,2024-10-30,4.82,5.24,,Long,Open,6.15,2024-11-01,2380.952380952381,,,India
2000-01-01,FREDUN.BO,,2024-10-10,,,819.0,Short,Close,,2000-01-01,,,,India
2000-01-01,FRETAIL.NS,,2024-06-21,,,3.3,Short,Close,,2000-01-01,,,,India
2000-01-01,FRONTCORP.BO,,2024-10-23,,,53.9,Short,Close,,2000-01-01,,,,India
2000-01-01,FRONTSP.BO,,2024-10-17,,,2372.88,Short,Close,,2000-01-01,,,,India
2000-01-01,FRUTION.BO,,2024-10-09,,55.33,,Long,Open,,2000-01-01,,,,India
2000-01-01,FSC.NS,,2024-10-29,,1.79,,Long,Open,,2000-01-01,,,,India
2000-01-01,FSL.NS,,2024-10-28,,340.95,,Long,Open,,2000-01-01,,,,India
2000-01-01,FUTSOL.BO,,2024-10-30,,67.1,,Long,Open,,2000-01-01,,,,India
2000-01-01,FUTURSEC.BO,,2024-10-17,,,27.88,Short,Close,,2000-01-01,,,,India
2000-01-01,GABRIEL.NS,,2024-10-29,,426.89,,Long,Open,,2000-01-01,,,,India
2000-01-01,GAEL.NS,,2024-10-30,,128.76,,Long,Open,,2000-01-01,,,,India
