Ticker,Last Alert Date,Buy Price,Target,Call,Status
CAMLINFINE.NS,2025-01-14,126.23,,Long,Open
CAMS.BO,2025-01-02,,5178.39,Short,Close
CANBK.NS,2024-12-10,,109.84,Short,Close
CANFINHOME.NS,2024-10-30,,888.35,Short,Close
CANTABIL.NS,2025-01-09,,310.25,Short,Close
CAPACITE.NS,2025-01-07,418.65,,Long,Open
CAPFIN.BO,2024-12-12,,408.77,Short,Close
CAPLIPOINT.NS,2024-12-27,,2576.04,Short,Close
CAPPIPES.BO,2025-01-02,,20.13,Short,Close
CAPRICORN.BO,2024-12-27,,16.47,Short,Close
CAPRIHANS.BO,2025-01-08,,173.82,Short,Close
CAPRO.BO,2024-12-27,,60.8,Short,Close
CAPTRUST.NS,2024-12-13,,128.23,Short,Close
CARBORUNIV.NS,2024-11-14,,1455.01,Short,Close
CAREERP.NS,2025-01-02,,407.78,Short,Close
CARERATING.NS,2025-01-14,1262.46,,Long,Open
CARNATIN.BO,2024-09-02,6.26,,Long,Open
CARYSIL.NS,2024-12-18,,819.02,Short,Close
CASTROLIND.NS,2025-01-01,,204.3,Short,Close
CATVISION.BO,2025-01-03,,29.43,Short,Close
CCCL.BO,2025-01-08,,18.09,Short,Close
CCHHL.NS,2025-01-06,,20.82,Short,Close
CCL.NS,2024-12-10,,828.8,Short,Close
CCLINTER.BO,2024-12-31,,33.04,Short,Close
CDSL.NS,2024-12-17,,1979.27,Short,Close
CEATLTD.NS,2024-12-27,,3234.25,Short,Close
CEEJAY.BO,2025-01-02,,318.46,Short,Close
CEENIK.BO,2025-01-08,,1245.85,Short,Close
CEETAIN.BO,2025-01-14,47.11,,Long,Open
CEINSYSTECH.BO,2025-01-10,1871.72,,Long,Open
CELEBRITY.NS,2024-12-16,,17.46,Short,Close
CELLA.BO,2025-01-09,,15.08,Short,Close
CENLUB.BO,2025-01-13,445.75,,Long,Open
CENTENKA.NS,2024-12-16,,739.26,Short,Close
CENTEXT.NS,2024-12-17,,26.79,Short,Close
CENTRALBK.NS,2025-01-14,49.36,,Long,Open
CENTRUM.NS,2024-12-10,,40.39,Short,Close
CENTUM.NS,2024-12-30,,2152.05,Short,Close
CENTURYPLY.NS,2025-01-03,,857.59,Short,Close
CENTURYTEX.NS,2024-11-22,2540.96,,Long,Open
CERA.NS,2025-01-02,,7657.71,Short,Close
CEREBRAINT.NS,2025-01-10,9.54,,Long,Open
CESC.NS,2024-12-09,,201.25,Short,Close
CFEL.BO,2025-01-08,,108.1,Short,Close
CFL.BO,2025-01-08,,32.49,Short,Close
CGCL.NS,2024-11-27,,212.77,Short,Close
CGPOWER.NS,2024-12-27,,750.43,Short,Close
CGVAK.BO,2025-01-03,,356.75,Short,Close
CHALET.NS,2024-12-16,,1026.43,Short,Close
CHAMBLFERT.NS,2024-12-05,,544.4,Short,Close
CHANDRAP.BO,2025-01-02,,27.8,Short,Close
CHANDRIMA.BO,2024-12-16,76.18,,Long,Open
CHDCHEM.BO,2025-01-03,,7.75,Short,Close
CHEMBOND.NS,2025-01-03,,614.29,Short,Close
CHEMCON.NS,2024-12-11,,246.88,Short,Close
CHEMCRUX.BO,2025-01-09,164.5,,Long,Open
CHEMFAB.NS,2024-12-13,,1126.5,Short,Close
CHEMOPH.BO,2024-12-27,,108.75,Short,Close
CHEMTECH.BO,2025-01-07,212.11,,Long,Open
CHENFERRO.BO,2025-01-14,128.2,,Long,Open
CHENNPETRO.NS,2025-01-02,,635.33,Short,Close
CHEVIOT.BO,2024-12-16,,1429.1,Short,Close
CHLLTD.BO,2025-01-03,,45.65,Short,Close
CHLOGIST.BO,2025-01-07,,13.32,Short,Close
CHMBBRW.BO,2024-11-14,,7.77,Short,Close
CHOICEIN.BO,2024-12-31,,552.63,Short,Close
CHOKSI.BO,2025-01-01,,96.57,Short,Close
CHOKSILA.BO,2025-01-10,,119.14,Short,Close
CHOLAFIN.NS,2025-01-03,,1315.59,Short,Close
CHOLAHLDNG.NS,2025-01-09,,1582.64,Short,Close
CHORDIA.BO,2025-01-10,85.94,,Long,Open
CHOWGULSTM.BO,2025-01-02,,29.9,Short,Close
CHRTEDCA.BO,2025-01-14,259.95,,Long,Open
CIANAGRO.BO,2024-12-31,,519.0,Short,Close
CIEINDIA.NS,2025-01-03,,490.04,Short,Close
CIFL.BO,2024-12-09,,206.3,Short,Close
CIGNITITEC.NS,2024-12-16,,1934.53,Short,Close
CILSEC.BO,2025-01-02,,64.03,Short,Close
CINDHO.BO,2025-01-07,,69.75,Short,Close
CINDRELL.BO,2025-01-14,14.76,,Long,Open
CINELINE.NS,2025-01-07,121.77,,Long,Open
CINERAD.BO,2025-01-01,158.45,,Long,Open
CINEVISTA.NS,2024-12-27,18.46,,Long,Open
CIPLA.NS,2025-01-02,,1539.4,Short,Close
CITADEL.BO,2025-01-07,,73.57,Short,Close
CITIPOR.BO,2025-01-13,22.98,,Long,Open
CITL.BO,2025-01-08,,3.08,Short,Close
CITYMAN.BO,2024-10-22,20.26,,Long,Open
CITYONLINE.BO,2025-01-13,,7.14,Short,Close
CJGEL.BO,2025-01-10,,25.44,Short,Close
CLEDUCATE.NS,2025-01-13,102.57,,Long,Open
CLFL.BO,2025-01-08,,30.02,Short,Close
CLIOINFO.BO,2025-01-10,5.96,,Long,Open
CMICABLES.NS,2024-12-30,4.45,,Long,Open
CMMHOSP.BO,2025-01-13,40.5,,Long,Open
CNIRESLTD.BO,2025-01-03,,15.61,Short,Close
CNOVAPETRO.BO,2025-01-06,,118.41,Short,Close
COALINDIA.NS,2024-09-27,,514.61,Short,Close
COARO.BO,2025-01-10,36.33,,Long,Open
COASTCORP.BO,2025-01-01,,270.54,Short,Close
COCHINM.BO,2025-01-09,,304.48,Short,Close
COCHINSHIP.NS,2025-01-14,1374.66,,Long,Open
COCHMAL.BO,2025-01-13,,195.5,Short,Close
COCKERILL.BO,2024-12-12,,4928.26,Short,Close
COFFEEDAY.BO,2025-01-08,,30.4,Short,Close
COFORGE.NS,2024-12-30,,9866.98,Short,Close
COLINZ.BO,2024-12-20,,72.69,Short,Close
COLPAL.NS,2025-01-09,,2898.77,Short,Close
COMCL.BO,2024-12-26,,48.85,Short,Close
COMFINCAP.BO,2025-01-01,,10.73,Short,Close
COMFINTE.BO,2024-12-06,,14.56,Short,Close
COMPEAU.BO,2025-01-02,,529.14,Short,Close
COMPINFO.NS,2024-12-13,,3.53,Short,Close
COMPUSOFT.NS,2024-12-13,,30.53,Short,Close
COMSYN.BO,2025-01-08,77.02,,Long,Open
CONART.BO,2025-01-03,,331.28,Short,Close
CONCOR.NS,2024-12-09,,859.59,Short,Close
CONCORD.BO,2025-01-14,35.17,,Long,Open
CONFINT.BO,2024-10-01,,9.01,Short,Close
CONFIPET.NS,2025-01-02,,76.26,Short,Close
CONSOFINVT.NS,2024-12-12,,241.85,Short,Close
CONSTRONIC.BO,2024-12-11,,125.95,Short,Close
CONTCHM.BO,2025-01-09,,98.25,Short,Close
CONTICON.BO,2025-01-06,13.31,,Long,Open
CONTILI.BO,2024-12-24,,47.08,Short,Close
CONTPTR.BO,2025-01-08,,115.05,Short,Close
CONTROLPR.NS,2025-01-02,,741.54,Short,Close
CORALAB.BO,2025-01-01,,804.49,Short,Close
CORALFINAC.NS,2025-01-01,,57.83,Short,Close
CORDSCABLE.NS,2024-12-11,,240.23,Short,Close
CORNE.BO,2025-01-01,9.84,,Long,Open
COROENGG.BO,2025-01-06,,55.89,Short,Close
COROMANDEL.NS,2025-01-03,,1961.65,Short,Close
COSCO.BO,2024-12-04,,383.21,Short,Close
COSMOFE.BO,2025-01-03,,376.43,Short,Close
COSMOFIRST.NS,2025-01-06,929.96,,Long,Open
COSYN.BO,2024-12-02,,50.51,Short,Close
COUNCODOS.NS,2024-12-12,,7.65,Short,Close
CPL.BO,2025-01-09,,124.22,Short,Close
CPSEETF.BO,2024-12-06,,93.06,Short,Close
CRAFTSMAN.NS,2024-12-18,,5687.16,Short,Close
CRANEINFRA.BO,2025-01-09,,24.11,Short,Close
CRANESSOFT.BO,2024-12-19,,4.89,Short,Close
CRANEX.BO,2025-01-03,,145.92,Short,Close
CRAVATEX.BO,2024-12-18,,504.96,Short,Close
CREATIVE.NS,2025-01-09,,988.91,Short,Close
CREATIVEYE.NS,2024-12-13,,8.93,Short,Close
CREDITACC.NS,2025-01-14,921.22,,Long,Open
CRESSAN.BO,2025-01-09,,8.0,Short,Close
CREST.NS,2025-01-14,409.2,,Long,Open
CRISIL.NS,2024-12-31,,6665.55,Short,Close
CROMPTON.NS,2024-12-02,,417.0,Short,Close
CROWN.NS,2024-12-24,,221.35,Short,Close
CRSTCHM.BO,2025-01-10,258.33,,Long,Open
CSBBANK.NS,2024-12-26,,330.6,Short,Close
CSL.BO,2024-12-31,,25.1,Short,Close
CSLFINANCE.BO,2024-12-17,,344.44,Short,Close
CSURGSU.BO,2025-01-13,133.29,,Long,Open
CTCL.BO,2025-01-09,517.25,,Long,Open
CTE.NS,2025-01-03,,114.12,Short,Close
CTL.BO,2025-01-03,50.32,,Long,Open
CUB.NS,2024-12-16,,186.57,Short,Close
CUBEXTUB.NS,2025-01-10,86.1,,Long,Open
CUBIFIN.BO,2024-12-23,,3.55,Short,Close
CUMMINSIND.NS,2024-12-16,,3660.94,Short,Close
CUPID.NS,2024-11-05,,85.91,Short,Close
CYBELEIND.BO,2025-01-08,,40.15,Short,Close
CYBERMEDIA.NS,2025-01-07,24.86,,Long,Open
CYBERTECH.NS,2025-01-03,,227.35,Short,Close
CYIENT.NS,2025-01-07,1771.29,,Long,Open
DABUR.NS,2024-09-20,,667.99,Short,Close
DAICHI.BO,2024-12-02,,426.0,Short,Close
DAIKAFFI.BO,2025-01-08,,279.5,Short,Close
DALBHARAT.NS,2025-01-02,,1817.95,Short,Close
DALMIASUG.NS,2025-01-13,,341.96,Short,Close
DAMODARIND.NS,2025-01-02,,45.6,Short,Close
DANGEE.NS,2024-12-24,,9.22,Short,Close
DANLAW.BO,2024-10-30,,2006.25,Short,Close
DANUBE.BO,2024-12-10,4.7,,Long,Open
DARJEELING.BO,2024-12-30,,41.16,Short,Close
DARSHANORNA.BO,2024-12-12,,6.73,Short,Close
DATAMATICS.NS,2025-01-07,,694.05,Short,Close
DAULAT.BO,2025-01-02,,51.55,Short,Close
DAVANGERE.BO,2025-01-14,5.25,,Long,Open
DBCORP.NS,2024-12-10,,338.64,Short,Close
DBL.NS,2024-12-10,,510.0,Short,Close
DBREALTY.NS,2024-12-19,,188.36,Short,Close
DBSTOCKBRO.NS,2025-01-01,,50.64,Short,Close
DCAL.NS,2025-01-08,,291.95,Short,Close
DCBBANK.NS,2024-12-11,,129.62,Short,Close
DCI.NS,2025-01-01,,442.88,Short,Close
DCM.NS,2025-01-03,,112.41,Short,Close
DCMFINSERV.NS,2024-12-17,,8.95,Short,Close
DCMNVL.NS,2024-12-16,,224.0,Short,Close
DCMSHRIRAM.NS,2024-12-31,,1148.22,Short,Close
DCW.NS,2024-12-05,,106.55,Short,Close
DDIL.BO,2025-01-02,,7.15,Short,Close
DECCANCE.NS,2025-01-07,,740.89,Short,Close
DECIPHER.BO,2025-01-01,15.49,,Long,Open
DECNGOLD.BO,2024-12-24,,124.48,Short,Close
DECOMIC.BO,2024-12-23,85.24,,Long,Open
DECPO.BO,2024-08-12,8.4,,Long,Open
DEEPAKFERT.NS,2025-01-01,,1217.23,Short,Close
DEEPAKNTR.NS,2024-12-02,,2762.3,Short,Close
DEEPAKSP.BO,2024-12-27,,205.48,Short,Close
DEEPENR.NS,2024-09-23,282.43,,Long,Open
DELTA.BO,2024-12-17,,19.58,Short,Close
DELTACORP.NS,2025-01-10,,125.93,Short,Close
DELTAMAGNT.NS,2025-01-14,101.11,,Long,Open
DEN.NS,2025-01-08,42.08,,Long,Open
DENISCHEM.BO,2024-12-23,,187.65,Short,Close
DENORA.NS,2025-01-02,,1254.1,Short,Close
DEVINE.BO,2025-01-10,9.32,,Long,Open
DEVIT.NS,2025-01-03,,184.33,Short,Close
DGCONTENT.NS,2025-01-13,58.1,,Long,Open
DHABRIYA.BO,2025-01-08,,414.55,Short,Close
DHAMPURE.BO,2024-12-09,,139.74,Short,Close
DHAMPURSUG.NS,2024-12-11,,192.13,Short,Close
DHANBANK.NS,2024-12-26,,35.89,Short,Close
DHANCOT.BO,2025-01-13,122.95,,Long,Open
DHANFAB.BO,2025-01-10,,68.14,Short,Close
DHANI.NS,2025-01-06,101.0,,Long,Open
DHANROTO.BO,2025-01-14,183.96,,Long,Open
DHANUKA.NS,2025-01-07,1376.1,,Long,Open
DHARFIN.BO,2025-01-01,12.25,,Long,Open
DHENUBUILD.BO,2025-01-09,,5.98,Short,Close
DHINDIA.BO,2025-01-03,,186.52,Short,Close
DHOOTIN.BO,2025-01-02,,401.29,Short,Close
DHPIND.BO,2024-11-22,539.03,,Long,Open
DHRUV.BO,2024-12-11,,143.81,Short,Close
DHRUVCA.BO,2025-01-10,,340.53,Short,Close
DHUNINV.NS,2024-11-25,,2508.76,Short,Close
DIAMINESQ.BO,2024-12-05,,551.06,Short,Close
DIAMONDYD.NS,2025-01-08,,1173.16,Short,Close
DIANATEA.BO,2025-01-10,,42.97,Short,Close
DICIND.NS,2025-01-07,652.25,,Long,Open
DIGISPICE.NS,2024-12-30,,33.99,Short,Close
DILIGENT.BO,2024-12-27,3.32,,Long,Open
DISAQ.BO,2024-11-05,,18465.0,Short,Close
DISHTV.NS,2024-12-11,,12.38,Short,Close
DITCO.BO,2024-12-31,,14.21,Short,Close
DIVISLAB.NS,2025-01-02,,6118.56,Short,Close
DIVSHKT.BO,2024-12-02,,82.35,Short,Close
DIXON.NS,2024-12-17,,19036.67,Short,Close
DJML.BO,2025-01-02,,179.8,Short,Close
DLCL.BO,2024-12-31,16.9,,Long,Open
DLF.NS,2024-12-16,,890.16,Short,Close
DLINKINDIA.NS,2025-01-03,,575.72,Short,Close
DLTNCBL.BO,2025-01-06,,1153.36,Short,Close
DMART.NS,2025-01-06,,4026.34,Short,Close
DML.BO,2025-01-07,,24.28,Short,Close
DNAMEDIA.NS,2025-01-10,,6.87,Short,Close
DODLA.BO,2024-12-11,,1304.7,Short,Close
DOLLAR.NS,2024-12-17,,550.15,Short,Close
DOLPHMED.BO,2024-12-20,,3.15,Short,Close
DONEAR.NS,2025-01-07,160.01,,Long,Open
DPABHUSHAN.NS,2025-01-08,,1513.0,Short,Close
DPSCLTD.NS,2024-12-06,,18.65,Short,Close
DPWIRES.NS,2025-01-01,334.08,,Long,Open
DRA.BO,2024-12-24,,46.1,Short,Close
DRAGARWQ.BO,2025-01-14,6501.25,,Long,Open
DRCSYSTEMS.NS,2025-01-01,,30.63,Short,Close
DREDGECORP.NS,2025-01-14,737.25,,Long,Open
DRL.BO,2025-01-10,25.32,,Long,Open
DRREDDY.NS,2024-12-18,1257.41,,Long,Open
DSINVEST.BO,2024-11-14,,683.4,Short,Close
DSSL.NS,2025-01-02,,1575.68,Short,Close
DTIL.NS,2024-12-17,,299.75,Short,Close
DUCON.NS,2025-01-02,,8.04,Short,Close
DUKEOFS.BO,2025-01-07,,18.68,Short,Close
DUNCANENG.BO,2024-11-25,,667.1,Short,Close
DUROPACK.BO,2024-12-26,99.32,,Long,Open
DUROPLY.BO,2024-11-25,,262.5,Short,Close
DUTRON.BO,2024-12-04,,168.73,Short,Close
DVL.NS,2024-12-05,,440.3,Short,Close
DWARKESH.NS,2024-11-29,,65.59,Short,Close
DYNAMATECH.NS,2024-12-12,,8859.56,Short,Close
DYNAMICP.BO,2025-01-10,,48.76,Short,Close
DYNAMIND.BO,2024-12-31,,117.77,Short,Close
DYNAVSN.BO,2025-01-08,,405.5,Short,Close
DYNPRO.NS,2024-12-09,,448.8,Short,Close
E2E.NS,2025-01-09,,4340.0,Short,Close
EASEMYTRIP.NS,2025-01-06,,17.64,Short,Close
EASTRED.BO,2024-12-30,36.16,,Long,Open
EASTWEST.BO,2025-01-09,7.32,,Long,Open
ECLERX.NS,2024-12-12,,3851.86,Short,Close
ECOBOAR.BO,2025-01-03,,41.45,Short,Close
ECOPLAST.BO,2025-01-07,643.73,,Long,Open
ECORECO.BO,2024-12-23,,1032.64,Short,Close
ECS.BO,2021-02-26,,5.79,Short,Close
ECSTSTL.BO,2024-12-13,,24.15,Short,Close
EDELWEISS.NS,2025-01-07,120.7,,Long,Open
EDUCOMP.NS,2024-12-20,,2.22,Short,Close
EICHERMOT.NS,2025-01-03,,5356.96,Short,Close
EIDPARRY.NS,2025-01-01,,914.64,Short,Close
EIFFL.NS,2024-12-02,,216.15,Short,Close
EIHAHOTELS.NS,2025-01-01,424.13,,Long,Open
EIHOTEL.NS,2025-01-01,,430.61,Short,Close
EIMCOELECO.NS,2024-12-16,2425.65,,Long,Open
EKAMLEA.BO,2025-01-10,,9.51,Short,Close
EKC.NS,2025-01-03,,194.04,Short,Close
ELAND.BO,2024-10-18,,15.99,Short,Close
ELANGO.BO,2025-01-10,10.48,,Long,Open
ELANTAS.BO,2024-12-19,,13567.51,Short,Close
ELDEHSG.BO,2024-12-16,,936.34,Short,Close
ELECON.NS,2024-12-27,,642.02,Short,Close
ELECTCAST.NS,2025-01-02,,146.67,Short,Close
ELECTHERM.NS,2025-01-09,,1261.65,Short,Close
ELEFLOR.BO,2024-12-10,,6.84,Short,Close
ELEMARB.BO,2024-12-06,,289.27,Short,Close
ELGIEQUIP.NS,2024-12-03,,660.02,Short,Close
ELGIRUBCO.NS,2025-01-08,,136.5,Short,Close
ELIXIR.BO,2024-12-27,,347.04,Short,Close
ELNET.BO,2025-01-02,,417.65,Short,Close
ELPROINTL.BO,2025-01-03,,121.02,Short,Close
EMAINDIA.BO,2024-12-26,,142.55,Short,Close
EMAMILTD.NS,2025-01-03,,614.27,Short,Close
EMAMIPAP.NS,2025-01-13,,103.66,Short,Close
EMAMIREAL.NS,2024-12-11,,154.62,Short,Close
EMERALD.BO,2025-01-08,126.4,,Long,Open
EMERALL.BO,2025-01-07,,253.26,Short,Close
EMKAY.NS,2024-12-03,,365.85,Short,Close
EMMBI.NS,2025-01-07,156.37,,Long,Open
EMMESSA.BO,2024-12-26,,46.0,Short,Close
EMPIND.BO,2024-12-23,,1445.96,Short,Close
ENBETRD.BO,2024-12-30,15.56,,Long,Open
ENDURANCE.NS,2024-11-11,,2592.5,Short,Close
ENERGYDEV.NS,2025-01-14,23.79,,Long,Open
ENGINERSIN.NS,2025-01-03,,187.99,Short,Close
ENIL.NS,2024-12-09,,194.48,Short,Close
ENKEIWHEL.BO,2024-12-16,,691.64,Short,Close
ENTRINT.BO,2025-01-09,,33.76,Short,Close
ENVAIREL.BO,2025-01-03,,136.09,Short,Close
EPIC.BO,2024-12-19,,134.1,Short,Close
EPL.NS,2025-01-07,256.75,,Long,Open
EPSOMPRO.BO,2025-01-14,7.9,,Long,Open
EQUITAS.NS,2023-01-06,,132.68,Short,Close
EQUITASBNK.NS,2024-11-29,62.41,,Long,Open
ERIS.NS,2024-12-11,,1566.04,Short,Close
EROSMEDIA.NS,2024-12-04,,16.15,Short,Close
ERPSOFT.BO,2024-12-18,,166.74,Short,Close
ESABINDIA.NS,2024-12-11,,6373.55,Short,Close
ESARIND.BO,2024-12-19,5.15,,Long,Open
ESCORTS.NS,2024-12-31,3274.69,,Long,Open
ESHAMEDIA.BO,2024-12-30,15.38,,Long,Open
ESSARSHPNG.NS,2025-01-07,33.25,,Long,Open
ESTER.NS,2024-12-13,,163.31,Short,Close
ETIL.BO,2025-01-03,,8.29,Short,Close
ETT.BO,2024-12-31,16.69,,Long,Open
EUREKAI.BO,2024-12-12,8.33,,Long,Open
EUROLED.BO,2025-01-10,,26.04,Short,Close
EUROTEXIND.NS,2024-12-26,,17.3,Short,Close
EVEREADY.NS,2024-12-18,,421.65,Short,Close
EVERESTIND.NS,2025-01-02,,794.88,Short,Close
EVERESTO.BO,2024-12-30,,307.1,Short,Close
EVEXIA.BO,2024-12-09,,4.18,Short,Close
EXCEL.NS,2024-11-27,,1.85,Short,Close
EXCELINDUS.NS,2025-01-01,,1360.31,Short,Close
EXIDEIND.NS,2024-12-11,,470.04,Short,Close
EXPLEOSOL.NS,2024-12-18,,1540.1,Short,Close
EXPLICITFIN.BO,2025-01-02,7.24,,Long,Open
EXPOGAS.BO,2025-01-01,,69.26,Short,Close
FACORALL.BO,2025-01-14,4.76,,Long,Open
FACT.NS,2025-01-07,947.0,,Long,Open
FAIRCHEMOR.NS,2024-12-23,,1276.05,Short,Close
FAZE3Q.BO,2024-12-17,,452.02,Short,Close
FCL.NS,2025-01-02,,350.81,Short,Close
FCONSUMER.NS,2025-01-10,,0.66,Short,Close
FCSSOFT.NS,2025-01-14,3.07,,Long,Open
FDC.NS,2024-12-04,,524.13,Short,Close
FEDERALBNK.NS,2025-01-02,,204.84,Short,Close
FEL.NS,2024-12-09,,0.78,Short,Close
FELDVR.BO,2025-01-02,,5.29,Short,Close
FERMENTA.BO,2025-01-14,374.0,,Long,Open
FERVENTSYN.BO,2025-01-13,,19.36,Short,Close
FFPL.BO,2025-01-13,,7.1,Short,Close
FGP.BO,2025-01-03,,10.1,Short,Close
FIBERWEB.BO,2024-12-26,,62.24,Short,Close
FIEMIND.NS,2024-12-18,,1642.68,Short,Close
FILATEX.NS,2024-12-06,,71.87,Short,Close
FILATFASH.BO,2025-01-08,,0.78,Short,Close
FILTRA.BO,2025-01-02,,79.51,Short,Close
FINCABLES.NS,2024-12-24,1178.8,,Long,Open
FINELINE.BO,2024-12-12,101.73,,Long,Open
FINEORG.NS,2024-12-03,,5242.92,Short,Close
FINKURVE.BO,2024-12-17,,132.78,Short,Close
FINPIPE.NS,2024-12-27,245.14,,Long,Open
FISCHER.BO,2024-12-23,,766.21,Short,Close
FLEXFO.BO,2024-12-05,,91.25,Short,Close
FLEXITUFF.NS,2025-01-02,,72.7,Short,Close
FLFL.NS,2025-01-07,,2.16,Short,Close
FLOMIC.BO,2024-12-31,,73.21,Short,Close
FLORATX.BO,2024-12-17,,186.9,Short,Close
FLUIDOM.BO,2025-01-03,,1156.8,Short,Close
FLUOROCHEM.NS,2024-12-11,,4503.84,Short,Close
FMEC.BO,2025-01-03,,91.41,Short,Close
FMGOETZE.NS,2025-01-01,381.47,,Long,Open
FMNL.NS,2025-01-06,,28.03,Short,Close
FOCUS.NS,2025-01-02,,135.04,Short,Close
FOODSIN.BO,2025-01-14,100.41,,Long,Open
FORBESCO.BO,2025-01-03,,475.88,Short,Close
FORCEMOT.BO,2025-01-03,,7504.76,Short,Close
FORCEMOT.NS,2024-08-23,,8998.71,Short,Close
FORINTL.BO,2024-11-29,,94.46,Short,Close
FORTIS.NS,2025-01-07,,735.15,Short,Close
FORTISMLR.BO,2025-01-01,,61.99,Short,Close
FOSECOIND.NS,2025-01-14,3861.83,,Long,Open
FRANKLININD.BO,2025-01-14,2.4,,Long,Open
FRASER.BO,2024-12-16,6.05,,Long,Open
FREDUN.BO,2024-12-02,,781.88,Short,Close
FRETAIL.NS,2024-06-21,,3.3,Short,Close
FRONTCAP.BO,2025-01-14,15.82,,Long,Open
FRONTCORP.BO,2025-01-14,41.72,,Long,Open
FRONTSP.BO,2025-01-08,,2442.0,Short,Close
FRUTION.BO,2024-12-24,,49.9,Short,Close
FSC.NS,2025-01-10,,2.49,Short,Close
FSL.NS,2025-01-07,,413.34,Short,Close
FUNDVISER.BO,2024-12-27,,145.95,Short,Close
FUTSOL.BO,2024-12-31,,72.53,Short,Close
FUTURSEC.BO,2024-11-01,27.04,,Long,Open
GABRIEL.NS,2025-01-01,481.16,,Long,Open
GAEL.NS,2024-12-10,,142.82,Short,Close
GAGAN.BO,2025-01-06,,25.83,Short,Close
GAIL.NS,2024-12-06,,212.18,Short,Close
GAJANANSEC.BO,2025-01-09,124.75,,Long,Open
GALADAFIN.BO,2025-01-13,24.25,,Long,Open
GALAGEX.BO,2021-04-27,8.2,,Long,Open
GALAXYSURF.NS,2024-12-04,,2907.0,Short,Close
GALLANTT.NS,2025-01-02,,368.44,Short,Close
GALLOPENT.BO,2025-01-10,21.52,,Long,Open
GALXBRG.BO,2024-12-06,,1140.75,Short,Close
GANDHITUBE.NS,2024-12-16,,912.45,Short,Close
GANECOS.NS,2024-12-19,,2243.1,Short,Close
GANESHBE.BO,2025-01-08,,132.81,Short,Close
GANESHHOUC.NS,2025-01-08,,1325.86,Short,Close
GANGAFORGE.NS,2025-01-14,6.46,,Long,Open
GANGAPA.BO,2025-01-09,,107.47,Short,Close
GANGAPHARM.BO,2025-01-03,15.75,,Long,Open
GANGESSECU.NS,2024-12-24,203.0,,Long,Open
GANHOLD.BO,2024-11-28,,159.4,Short,Close
GANONPRO.BO,2025-01-02,,9.16,Short,Close
GARBIFIN.BO,2025-01-02,,16.73,Short,Close
GARFIBRES.NS,2024-12-31,,949.5,Short,Close
GARGFUR.BO,2025-01-03,,289.14,Short,Close
GARMNTMNTR.BO,2025-01-03,,2.63,Short,Close
GARNET.BO,2024-12-26,,38.96,Short,Close
GARNETINT.BO,2024-12-19,,172.04,Short,Close
GARWAMAR.BO,2024-12-24,,34.11,Short,Close
GARWSYN.BO,2025-01-14,29.16,,Long,Open
GATEWAY.NS,2024-12-10,,89.24,Short,Close
GATI.NS,2024-01-11,,132.93,Short,Close
GAYAHWS.NS,2024-12-06,,1.77,Short,Close
GAYAPROJ.NS,2025-01-09,,8.58,Short,Close
GAYATRIBI.BO,2024-11-18,6.32,,Long,Open
GBFL.BO,2024-12-20,,21.39,Short,Close
GCKL.BO,2024-12-19,,63.22,Short,Close
GCMCAPI.BO,2024-12-31,,7.07,Short,Close
GCMCOMM.BO,2025-01-07,,6.89,Short,Close
GCMSECU.BO,2025-01-14,0.94,,Short,Close
GEE.BO,2024-12-06,,156.79,Short,Close
GEECEE.NS,2025-01-01,,452.5,Short,Close
GEEKAYWIRE.NS,2024-12-18,,111.85,Short,Close
GEL.BO,2024-10-22,,178.07,Short,Close
GEMSI.BO,2024-12-18,,3.49,Short,Close
GEMSPIN.BO,2025-01-08,8.24,,Long,Open
GENCON.NS,2025-01-01,42.27,,Long,Open
GENESYS.NS,2025-01-09,,1031.29,Short,Close
GENNEX.BO,2025-01-03,,18.51,Short,Close
GENPHARMA.BO,2025-01-08,,3.39,Short,Close
GENSOL.BO,2025-01-07,751.38,,Long,Open
GENUSPAPER.NS,2024-12-16,22.77,,Long,Open
GENUSPOWER.NS,2025-01-03,,406.99,Short,Close
GENUSPRIME.BO,2025-01-06,,32.71,Short,Close
GEOJITFSL.NS,2025-01-01,,118.78,Short,Close
GEPIL.NS,2024-12-06,,451.94,Short,Close
GESHIP.NS,2024-11-05,,1298.84,Short,Close
GET&D.NS,2024-10-29,1630.94,,Long,Open
GFLLIMITED.NS,2024-12-05,,98.31,Short,Close
GFSTEELS.NS,2024-10-07,7.18,,Long,Open
GGENG.BO,2025-01-13,1.39,,Long,Open
GGL.BO,2024-12-31,,5.31,Short,Close
GGPL.BO,2024-12-09,,3.52,Short,Close
GHCL.NS,2025-01-03,,762.45,Short,Close
GICHSGFIN.NS,2024-12-11,,227.63,Short,Close
GICRE.NS,2024-12-23,,488.59,Short,Close
GILADAFINS.BO,2024-12-23,,12.8,Short,Close
GILLANDERS.NS,2024-12-16,,134.54,Short,Close
GILLETTE.NS,2025-01-14,9472.46,,Long,Open
GINISILK.BO,2024-12-26,,136.06,Short,Close
GINNIFILA.NS,2025-01-14,28.01,,Long,Open
GIPCL.NS,2025-01-02,,234.94,Short,Close
GITARENEW.BO,2024-12-11,,165.73,Short,Close
GKB.BO,2024-12-10,,109.84,Short,Close
GKCONS.BO,2025-01-13,,17.43,Short,Close
GKWLIMITED.NS,2024-11-07,,3695.01,Short,Close
