Ticker,Date/Time,Close,hh,ll,FromLow,FromHigh
ABB.NS,1/10/2025,6415.65,7960.00,6363.00,0.00,0.00
ABB.NS,1/14/2025,6146.60,7960.00,6061.05,0.00,0.00
ABCAPITAL.NS,1/10/2025,167.63,244.00,167.25,0.00,0.00
ABCAPITAL.NS,1/14/2025,174.37,244.00,167.25,1.00,1.00
ABBOTINDIA.NS,9/6/2024,29895.75,30521.00,26770.00,1.00,1.00
ABBOTINDIA.NS,9/13/2024,29559.00,30521.00,26770.00,2.00,2.00
ABCINDQ.BO,1/10/2025,109.90,133.85,108.10,0.00,0.00
ABCINDQ.BO,1/14/2025,109.45,133.85,105.70,0.00,0.00
ABFRL.NS,1/10/2025,274.10,325.30,263.50,0.00,0.00
ABFRL.NS,1/14/2025,270.10,325.30,258.95,0.00,0.00
ABHICAP.BO,1/10/2025,152.25,162.30,131.55,1.00,1.00
ABHICAP.BO,1/14/2025,154.10,162.30,131.55,2.00,2.00
ABHIFIN.BO,1/10/2025,62.25,62.25,,0.00,
ABHIFIN.BO,1/14/2025,64.75,64.75,,0.00,
ABHIINFRA.BO,1/10/2025,8.13,8.13,4.40,0.00,0.00
ABHIINFRA.BO,1/14/2025,8.45,8.45,4.40,0.00,0.00
ABIRAFN.BO,1/10/2025,61.39,74.89,45.40,3.00,3.00
ABIRAFN.BO,1/14/2025,60.90,74.89,56.00,0.00,4.00
ABMKNO.BO,1/10/2025,226.00,227.95,115.05,0.00,0.00
ABMKNO.BO,1/14/2025,225.10,233.95,115.05,0.00,0.00
ABVL.BO,1/10/2025,183.95,209.55,118.00,1.00,
ABVL.BO,1/14/2025,173.10,209.55,118.00,0.00,
ACC.NS,1/10/2025,1931.05,2544.90,1924.15,7.00,0.00
ACC.NS,1/14/2025,1946.25,2544.90,1838.60,0.00,0.00
ACCEL.BO,1/10/2025,21.27,31.69,21.00,0.00,0.00
ACCEL.BO,1/14/2025,20.22,31.69,20.00,0.00,0.00
ACCURACY.NS,1/10/2025,10.04,12.50,9.90,0.00,4.00
ACCURACY.NS,1/14/2025,9.59,12.50,9.10,0.00,0.00
ACCELYA.NS,1/10/2025,1499.75,1902.45,1450.00,7.00,5.00
ACCELYA.NS,1/14/2025,1446.50,1902.45,1440.00,0.00,0.00
ACE.NS,1/10/2025,1342.20,1600.00,1115.50,0.00,1.00
ACE.NS,1/14/2025,1265.85,1600.00,1221.10,0.00,2.00
ACEINTEG.NS,1/10/2025,28.55,37.34,28.50,0.00,0.00
ACEINTEG.NS,1/14/2025,28.17,37.34,26.00,0.00,0.00
ACEMEN.BO,1/10/2025,82.50,92.82,80.10,0.00,3.00
ACEMEN.BO,1/14/2025,82.00,92.82,78.00,0.00,0.00
ACESOFT.BO,1/10/2025,330.00,510.00,246.85,5.00,3.00
ACESOFT.BO,1/14/2025,324.90,510.00,246.85,6.00,4.00
ACGL.BO,1/10/2025,1963.10,2469.90,1951.55,0.00,0.00
ACGL.BO,1/14/2025,1920.05,2469.90,1852.00,0.00,0.00
ACIIN.BO,1/10/2025,2.36,3.67,2.34,0.00,8.00
ACIIN.BO,1/14/2025,2.35,3.67,2.25,0.00,0.00
ACKNIT.BO,1/10/2025,291.00,405.90,275.00,0.00,3.00
ACKNIT.BO,1/14/2025,276.25,405.90,257.65,0.00,0.00
ACL.NS,1/10/2025,77.91,99.40,76.00,0.00,0.00
ACL.NS,1/14/2025,74.52,99.40,72.00,0.00,0.00
ACME.BO,1/10/2025,40.61,84.04,40.61,0.00,0.00
ACME.BO,1/14/2025,42.21,84.04,38.58,0.00,0.00
ACML.BO,1/10/2025,62.00,75.75,62.00,10.00,0.00
ACML.BO,1/14/2025,62.00,75.75,59.45,0.00,0.00
ACROW.BO,1/10/2025,725.00,926.00,692.00,19.00,0.00
ACROW.BO,1/14/2025,726.85,926.00,692.00,20.00,1.00
ACTIVE.BO,1/10/2025,117.60,123.70,98.00,0.00,
ACTIVE.BO,1/14/2025,119.40,124.50,98.00,0.00,
ADANIENT.NS,1/10/2025,2374.40,2644.20,2025.00,7.00,7.00
ADANIENT.NS,1/14/2025,2380.55,2644.20,2216.90,8.00,8.00
ADANIGREEN.NS,1/10/2025,943.05,2091.00,940.40,6.00,5.00
ADANIGREEN.NS,1/14/2025,1006.85,2091.00,885.00,7.00,0.00
ADANIPORTS.NS,1/10/2025,1112.20,1604.95,1106.30,7.00,7.00
ADANIPORTS.NS,1/14/2025,1117.10,1604.95,1058.95,8.00,0.00
ADANIPOWER.NS,1/10/2025,482.30,752.90,478.45,7.00,6.00
ADANIPOWER.NS,1/14/2025,537.00,752.90,445.00,8.00,0.00
ADARSHPL.BO,1/10/2025,30.76,40.00,27.00,2.00,4.00
ADARSHPL.BO,1/14/2025,32.85,40.00,29.33,0.00,5.00
ADCINDIA.BO,1/10/2025,1590.80,1900.00,1534.00,10.00,0.00
ADCINDIA.BO,1/14/2025,1493.35,1900.00,1466.10,0.00,0.00
ADCON.BO,1/10/2025,1.04,1.12,0.92,2.00,0.00
ADCON.BO,1/14/2025,1.02,1.12,0.92,3.00,1.00
ADDIND.BO,1/10/2025,39.20,44.50,38.65,0.00,0.00
ADDIND.BO,1/14/2025,39.03,44.50,37.50,0.00,0.00
ADFFOODS.NS,1/10/2025,276.65,353.95,261.40,0.00,0.00
ADFFOODS.NS,1/14/2025,270.35,353.95,260.30,0.00,0.00
ADIEXRE.BO,1/10/2025,63.39,66.44,19.50,0.00,0.00
ADIEXRE.BO,1/14/2025,60.89,66.44,19.50,0.00,1.00
ADINATH.BO,1/10/2025,28.48,30.80,26.50,11.00,7.00
ADINATH.BO,1/14/2025,28.43,30.80,26.50,12.00,8.00
ADITYA.BO,1/10/2025,10.49,12.33,9.26,5.00,6.00
ADITYA.BO,1/14/2025,10.28,12.33,9.26,6.00,7.00
ADITYASP.BO,1/10/2025,27.07,33.50,25.20,1.00,1.00
ADITYASP.BO,1/14/2025,26.62,33.50,25.00,0.00,0.00
ADL.NS,1/10/2025,89.96,107.00,89.00,0.00,0.00
ADL.NS,1/14/2025,89.07,107.00,86.20,0.00,0.00
ADMANUM.BO,1/10/2025,86.15,108.94,85.68,0.00,0.00
ADMANUM.BO,1/14/2025,85.94,108.94,81.85,0.00,0.00
ADORFO.BO,9/20/2024,137.05,159.05,127.80,1.00,0.00
ADORFO.BO,9/24/2024,142.50,159.05,127.80,2.00,1.00
ADORMUL.BO,1/10/2025,29.36,41.74,27.55,3.00,3.00
ADORMUL.BO,1/14/2025,29.69,41.74,27.55,4.00,4.00
ADORWELD.NS,1/10/2025,1084.40,1449.40,1073.05,0.00,0.00
ADORWELD.NS,1/14/2025,1052.80,1449.40,1038.05,0.00,0.00
ADROITINFO.NS,1/10/2025,18.54,30.40,18.35,0.00,0.00
ADROITINFO.NS,1/14/2025,18.47,30.40,17.00,0.00,0.00
ADVAIT.BO,1/10/2025,1491.30,1863.90,1457.80,7.00,4.00
ADVAIT.BO,1/14/2025,1451.00,1863.90,1398.00,8.00,0.00
ADSL.NS,1/10/2025,212.81,315.00,211.10,0.00,0.00
ADSL.NS,1/14/2025,228.41,315.00,199.42,0.00,0.00
ADVANIHOTR.NS,1/10/2025,64.10,74.40,63.46,0.00,0.00
ADVANIHOTR.NS,1/14/2025,63.66,74.40,60.00,0.00,0.00
ADVENZYMES.NS,1/10/2025,339.80,571.00,337.90,0.00,0.00
ADVENZYMES.NS,1/14/2025,343.30,571.00,331.30,0.00,0.00
ADVPETR-B.BO,1/10/2025,196.60,330.00,179.00,,0.00
ADVPETR-B.BO,1/14/2025,215.35,330.00,179.00,,0.00
ADVIKCA.BO,1/10/2025,2.07,3.29,2.03,11.00,0.00
ADVIKCA.BO,1/14/2025,2.09,3.29,2.00,0.00,0.00
AEGISCHEM.NS,8/2/2024,735.35,970.00,732.00,0.00,3.00
AEGISCHEM.NS,8/7/2024,733.40,970.00,712.00,0.00,0.00
AEGISLOG.BO,1/10/2025,830.85,1035.70,749.55,0.00,0.00
AEGISLOG.BO,1/14/2025,815.85,1035.70,749.55,0.00,1.00
AEL.BO,1/10/2025,221.10,238.00,188.85,3.00,3.00
AEL.BO,1/14/2025,204.45,238.00,188.85,4.00,4.00
AFFLE.NS,1/10/2025,1601.55,1884.00,1582.45,0.00,3.00
AFFLE.NS,1/14/2025,1583.30,1884.00,1495.60,0.00,0.00
AFEL.BO,1/6/2025,11.67,24.75,11.67,0.00,0.00
AFEL.BO,1/13/2025,11.09,24.75,11.09,0.00,0.00
AGIIL.BO,1/10/2025,1689.95,1899.95,1661.95,0.00,0.00
AGIIL.BO,1/14/2025,1656.40,1899.95,1628.05,0.00,0.00
AGARIND.NS,1/10/2025,1213.45,1380.00,1205.50,0.00,3.00
AGARIND.NS,1/14/2025,1131.00,1380.00,1113.55,0.00,0.00
AGIOPAPER.BO,1/3/2025,7.44,7.88,6.76,3.00,2.00
AGIOPAPER.BO,1/10/2025,7.26,7.88,6.76,4.00,3.00
AGRITECH.NS,1/10/2025,185.48,227.12,185.00,0.00,2.00
AGRITECH.NS,1/14/2025,181.08,227.12,170.40,0.00,0.00
AGROPHOS.NS,1/10/2025,39.28,45.55,38.51,7.00,0.00
AGROPHOS.NS,1/14/2025,38.26,45.55,36.75,0.00,0.00
AHLADA.NS,1/10/2025,91.51,109.40,89.30,0.00,0.00
AHLADA.NS,1/14/2025,89.21,109.40,87.05,0.00,0.00
AHLEAST.NS,1/10/2025,150.29,189.25,149.33,0.00,12.00
AHLEAST.NS,1/14/2025,141.55,189.25,135.89,0.00,0.00
AHLUCONT.NS,1/10/2025,905.30,1174.80,899.95,0.00,0.00
AHLUCONT.NS,1/14/2025,859.15,1174.80,847.60,0.00,0.00
AHLWEST.BO,1/10/2025,141.25,300.00,141.25,132.00,132.00
AHLWEST.BO,1/13/2025,141.25,300.00,141.25,133.00,133.00
AHMDSTE.BO,1/10/2025,283.70,320.10,245.00,2.00,1.00
AHMDSTE.BO,1/14/2025,272.50,320.10,245.00,3.00,2.00
AIAENG.NS,1/10/2025,3364.15,4949.95,3280.10,2.00,0.00
AIAENG.NS,1/14/2025,3377.85,4949.95,3275.05,0.00,0.00
AIIL.BO,1/10/2025,1860.95,2010.00,1536.30,1.00,1.00
AIIL.BO,1/14/2025,1710.10,2010.00,1536.30,0.00,2.00
AICHAMP.BO,1/10/2025,51.68,76.83,51.10,7.00,9.00
AICHAMP.BO,1/14/2025,47.29,76.83,46.83,0.00,0.00
AIMCOPEST.BO,1/10/2025,95.08,101.75,92.00,2.00,1.00
AIMCOPEST.BO,1/14/2025,101.91,106.00,92.00,0.00,0.00
AIRAN.NS,1/10/2025,32.88,40.50,28.01,1.00,3.00
AIRAN.NS,1/14/2025,32.56,40.50,30.11,0.00,4.00
AIROLAM.NS,1/10/2025,127.33,150.00,109.00,3.00,3.00
AIROLAM.NS,1/14/2025,122.08,150.00,120.60,0.00,4.00
AJANTSOY.BO,1/10/2025,51.77,58.76,38.00,0.00,0.00
AJANTSOY.BO,1/14/2025,49.73,58.76,38.00,0.00,1.00
AJANTPHARM.NS,1/10/2025,2834.20,3115.90,2751.20,4.00,2.00
AJANTPHARM.NS,1/14/2025,2815.70,3115.90,2700.00,0.00,0.00
AJCON.BO,1/10/2025,64.90,82.17,61.35,0.00,2.00
AJCON.BO,1/14/2025,65.75,82.17,61.35,1.00,3.00
AJEL.BO,1/6/2025,16.51,18.28,12.00,6.00,4.00
AJEL.BO,1/13/2025,15.69,18.28,15.69,7.00,5.00
AJMERA.NS,1/10/2025,1085.30,1224.90,1005.10,0.00,0.00
AJMERA.NS,1/14/2025,1028.35,1224.90,987.10,0.00,0.00
AJOONI.NS,1/10/2025,7.65,8.55,6.93,10.00,1.00
AJOONI.NS,1/14/2025,7.50,8.55,6.93,11.00,2.00
AJWAFUN.BO,1/7/2025,21.01,29.00,20.76,2.00,1.00
AJWAFUN.BO,1/13/2025,22.00,29.00,20.76,3.00,2.00
AKASH.NS,1/10/2025,32.00,40.88,29.05,8.00,5.00
AKASH.NS,1/14/2025,31.64,40.88,29.05,9.00,6.00
AKCAPIT.BO,1/10/2025,1311.70,1409.80,1005.40,0.00,2.00
AKCAPIT.BO,1/14/2025,1308.05,1409.80,1230.00,0.00,3.00
AKG.NS,1/10/2025,17.85,22.60,17.30,8.00,0.00
AKG.NS,1/14/2025,17.37,22.60,16.75,9.00,0.00
AKI.BO,1/10/2025,11.45,23.10,11.21,0.00,0.00
AKI.BO,1/14/2025,11.20,23.10,10.48,0.00,0.00
AKSHAR.BO,1/10/2025,0.71,0.81,0.70,5.00,3.00
AKSHAR.BO,1/14/2025,0.71,0.81,0.66,0.00,0.00
AKSHARCHEM.NS,1/10/2025,283.50,368.10,282.45,11.00,3.00
AKSHARCHEM.NS,1/14/2025,266.40,368.10,264.00,0.00,0.00
AKSPINTEX.BO,1/10/2025,738.30,754.55,193.15,1.00,1.00
AKSPINTEX.BO,1/14/2025,709.10,754.55,193.15,2.00,2.00
AKSHOPTFBR.NS,1/10/2025,10.78,15.00,9.26,1.00,4.00
AKSHOPTFBR.NS,1/14/2025,10.00,15.00,9.72,0.00,5.00
ALANKIT.NS,1/10/2025,20.63,25.57,20.35,0.00,4.00
ALANKIT.NS,1/14/2025,20.74,25.57,18.90,0.00,0.00
AKZOINDIA.NS,1/10/2025,3735.35,3843.00,3372.65,1.00,0.00
AKZOINDIA.NS,1/14/2025,3702.95,3843.00,3372.65,2.00,1.00
ALBERTDAVD.NS,1/10/2025,1220.20,1540.00,1204.55,0.00,0.00
ALBERTDAVD.NS,1/14/2025,1239.00,1540.00,1160.50,0.00,0.00
ALEXANDER.BO,1/10/2025,14.09,18.95,13.50,,1.00
ALEXANDER.BO,1/14/2025,14.64,18.95,11.85,,0.00
ALEMBICLTD.NS,1/10/2025,122.62,153.39,121.88,0.00,0.00
ALEMBICLTD.NS,1/14/2025,121.62,153.39,115.17,0.00,0.00
ALFAICA.BO,1/10/2025,88.00,114.05,87.56,0.00,5.00
ALFAICA.BO,1/14/2025,86.23,114.05,83.00,0.00,0.00
ALFATRAN.BO,1/10/2025,115.30,162.95,109.85,0.00,0.00
ALFATRAN.BO,1/14/2025,110.75,162.95,104.10,0.00,0.00
ALFAVIO.BO,1/10/2025,12.97,17.95,11.00,4.00,3.00
ALFAVIO.BO,1/14/2025,13.67,17.95,11.00,5.00,4.00
ALFL.BO,1/10/2025,1.74,2.20,1.62,0.00,0.00
ALFL.BO,1/14/2025,1.74,2.20,1.62,1.00,1.00
ALFREDHE.BO,1/10/2025,1952.80,2200.00,1899.95,2.00,9.00
ALFREDHE.BO,1/14/2025,2019.00,2200.00,1899.95,3.00,10.00
ALICON.NS,1/10/2025,1030.20,1366.45,972.20,1.00,1.00
ALICON.NS,1/14/2025,1007.70,1366.45,972.20,2.00,2.00
ALKALI.NS,1/10/2025,109.24,124.90,108.10,10.00,0.00
ALKALI.NS,1/14/2025,104.24,124.90,100.80,0.00,0.00
ALKEM.NS,1/10/2025,5376.05,6439.90,5311.65,0.00,0.00
ALKEM.NS,1/14/2025,5264.80,6439.90,5213.75,0.00,0.00
ALKYLAMINE.NS,1/10/2025,1768.45,2498.85,1701.50,1.00,0.00
ALKYLAMINE.NS,1/14/2025,1764.85,2498.85,1701.50,2.00,1.00
ALLCARGO.NS,1/10/2025,44.43,74.49,44.26,0.00,0.00
ALLCARGO.NS,1/14/2025,43.96,74.49,42.00,0.00,0.00
ALLSEC.NS,11/22/2024,949.75,1210.00,811.05,3.00,2.00
ALLSEC.NS,11/26/2024,1000.25,1210.00,811.05,4.00,3.00
ALMONDZ.NS,1/10/2025,32.89,34.85,26.10,0.00,0.00
ALMONDZ.NS,1/14/2025,32.00,34.85,26.10,0.00,1.00
ALNATRD.BO,1/10/2025,28.95,,,,
ALNATRD.BO,1/13/2025,28.95,,,,
ALOKINDS.NS,1/10/2025,19.49,24.56,19.18,0.00,0.00
ALOKINDS.NS,1/14/2025,19.31,24.56,18.35,0.00,0.00
ALPA.NS,1/10/2025,125.90,137.30,105.10,0.00,14.00
ALPA.NS,1/14/2025,123.79,137.30,110.00,0.00,15.00
ALPHAGEO.NS,1/10/2025,442.55,522.80,330.25,0.00,2.00
ALPHAGEO.NS,1/14/2025,415.50,522.80,330.25,0.00,3.00
ALPINEHOU.BO,1/10/2025,107.95,128.20,104.00,1.00,1.00
ALPINEHOU.BO,1/14/2025,105.95,128.20,102.15,0.00,0.00
ALSL.BO,1/10/2025,150.85,184.00,137.95,,0.00
ALSL.BO,1/14/2025,141.40,184.00,137.95,,1.00
ALSTONE.BO,1/10/2025,0.70,0.86,0.69,0.00,0.00
ALSTONE.BO,1/14/2025,0.70,0.86,0.68,0.00,0.00
ALPSINDUS.NS,1/10/2025,2.27,4.43,2.27,0.00,0.00
ALPSINDUS.NS,1/14/2025,2.12,4.43,2.04,0.00,0.00
ALUFLUOR.BO,1/10/2025,476.05,544.40,470.00,7.00,0.00
ALUFLUOR.BO,1/14/2025,480.45,544.40,455.00,8.00,0.00
AMAL.BO,1/10/2025,468.30,509.00,295.50,0.00,0.00
AMAL.BO,1/14/2025,525.35,533.25,295.50,0.00,0.00
AMALGAM.BO,1/10/2025,83.79,95.50,83.79,0.00,3.00
AMALGAM.BO,1/14/2025,83.79,95.50,83.79,1.00,4.00
AMARAJABAT.NS,12/22/2023,760.85,799.60,599.00,0.00,0.00
AMARAJABAT.NS,12/28/2023,820.45,824.00,599.00,0.00,0.00
AMARJOTHI.BO,1/10/2025,189.65,239.70,182.80,0.00,3.00
AMARJOTHI.BO,1/14/2025,187.65,239.70,182.55,0.00,0.00
AMBALALSA.BO,1/10/2025,53.10,68.00,52.75,11.00,1.00
AMBALALSA.BO,1/14/2025,51.42,68.00,48.72,0.00,0.00
AMBARPIL.BO,1/10/2025,205.60,220.00,182.30,3.00,
AMBARPIL.BO,1/14/2025,186.20,220.00,186.20,0.00,
AMBER.NS,1/10/2025,7831.15,8177.00,5647.40,0.00,0.00
AMBER.NS,1/14/2025,6898.00,8177.00,5647.40,0.00,1.00
AMBICAAGAR.BO,1/10/2025,30.59,34.00,25.75,5.00,5.00
AMBICAAGAR.BO,1/14/2025,29.85,34.00,29.06,6.00,6.00
AMBIKCO.NS,1/10/2025,1535.75,1797.00,1528.00,0.00,3.00
AMBIKCO.NS,1/14/2025,1519.70,1797.00,1462.45,0.00,0.00
AMBITION.BO,10/18/2024,2.96,3.25,2.57,9.00,6.00
AMBITION.BO,10/21/2024,2.96,3.25,2.57,10.00,7.00
AMCOIND.BO,1/10/2025,72.90,98.80,71.30,0.00,0.00
AMCOIND.BO,1/14/2025,74.24,98.80,69.26,0.00,0.00
AMBUJACEM.NS,1/10/2025,511.25,584.20,508.45,7.00,4.00
AMBUJACEM.NS,1/14/2025,515.35,584.20,491.20,8.00,0.00
AMITINT.BO,1/9/2025,4.50,5.46,3.99,0.00,0.00
AMITINT.BO,1/14/2025,4.37,5.46,3.99,1.00,0.00
AMFORG.BO,1/10/2025,10.69,15.50,10.06,0.00,8.00
AMFORG.BO,1/14/2025,10.81,15.50,9.80,0.00,0.00
AMDIND.NS,1/10/2025,58.44,68.88,57.43,0.00,0.00
AMDIND.NS,1/14/2025,56.54,68.88,54.00,0.00,0.00
AMNPLST.BO,1/10/2025,299.55,349.90,253.55,2.00,2.00
AMNPLST.BO,1/14/2025,278.30,349.90,253.55,3.00,3.00
AMJLAND.NS,1/10/2025,58.95,76.49,58.75,0.00,3.00
AMJLAND.NS,1/14/2025,57.13,76.49,54.80,0.00,0.00
AMRAAGRI.BO,1/10/2025,1.21,1.68,1.19,0.00,6.00
AMRAAGRI.BO,1/14/2025,1.19,1.68,1.10,0.00,0.00
AMRAPLIN.BO,1/10/2025,16.48,22.87,15.64,0.00,9.00
AMRAPLIN.BO,1/14/2025,16.19,22.87,15.50,0.00,0.00
AMRUTANJAN.NS,1/10/2025,702.45,862.60,695.05,8.00,7.00
AMRUTANJAN.NS,1/14/2025,703.70,842.90,671.80,9.00,0.00
AMTL.BO,1/10/2025,37.90,45.85,32.08,1.00,1.00
AMTL.BO,1/14/2025,36.61,45.85,35.50,0.00,2.00
ANANTRAJ.NS,1/10/2025,885.15,947.90,635.10,0.00,0.00
ANANTRAJ.NS,1/14/2025,829.90,947.90,635.10,0.00,1.00
ANDHRAPET.BO,1/10/2025,71.02,103.00,70.00,0.00,0.00
ANDHRAPET.BO,1/14/2025,68.83,103.00,65.21,0.00,0.00
ANDREWYU.BO,1/10/2025,40.59,44.35,36.25,2.00,0.00
ANDREWYU.BO,1/14/2025,39.83,44.35,36.25,3.00,1.00
ANDHRSUGAR.NS,1/10/2025,91.22,128.99,91.02,0.00,0.00
ANDHRSUGAR.NS,1/14/2025,88.78,128.99,85.20,0.00,0.00
ANERI.BO,12/27/2024,7.68,8.48,5.83,1.00,1.00
ANERI.BO,1/3/2025,7.68,8.48,5.83,2.00,2.00
ANDHRAPAP.NS,1/10/2025,91.29,107.99,90.05,0.00,0.00
ANDHRAPAP.NS,1/14/2025,89.95,107.99,88.42,0.00,0.00
ANGEL.BO,1/6/2025,20.00,26.49,18.99,,1.00
ANGEL.BO,1/13/2025,20.00,26.49,18.99,,2.00
ANG.BO,1/10/2025,41.63,49.98,41.49,0.00,0.00
ANG.BO,1/14/2025,43.25,49.98,40.11,0.00,0.00
ANGELONE.NS,1/10/2025,2544.05,3503.15,2533.00,0.00,0.00
ANGELONE.NS,1/14/2025,2370.55,3503.15,2274.00,0.00,0.00
