Ticker,Date/Time,Close,Mega Buy by Larger Wave ,SL
ACME.BO,12/17/2024,42,62.04,58.41
ACME.BO,12/18/2024,42,58.97,58.20
ACME.BO,12/20/2024,42,53.91,52.53
ACME.BO,12/23/2024,42,56.02,52.53
ACME.BO,12/26/2024,42,51.04,49.75
ACME.BO,12/27/2024,42,53.54,49.75
ACME.BO,12/30/2024,42,50.68,49.59
ACME.BO,12/31/2024,42,49.76,48.50
ACME.BO,1/1/2025,42,48.88,48.00
ACME.BO,1/2/2025,42,49.92,48.00
ACME.BO,1/3/2025,42,49.00,48.00
ACME.BO,1/6/2025,42,47.57,47.09
ACME.BO,1/7/2025,42,45.19,44.84
ACME.BO,1/8/2025,42,42.60,42.60
ACME.BO,1/9/2025,42,43.13,42.60
ACME.BO,1/10/2025,42,41.21,40.61
ACME.BO,1/14/2025,42,41.30,38.58
ACTIVE.BO,12/31/2024,119,103.57,98.00
ACTIVE.BO,1/1/2025,119,106.68,98.00
ACTIVE.BO,1/2/2025,119,106.01,98.00
ACTIVE.BO,1/3/2025,119,104.94,98.00
ACTIVE.BO,1/7/2025,119,103.73,98.00
ACROW.BO,11/1/2024,727,715.00,666.20
ACROW.BO,11/11/2024,727,708.11,666.20
ACROW.BO,12/24/2024,727,814.80,777.00
ACROW.BO,1/14/2025,727,724.71,692.00
ADANIENT.NS,10/28/2024,2381,2709.68,2654.70
ADANIENT.NS,11/28/2024,2381,2431.57,2025.00
ADANIENT.NS,12/24/2024,2381,2358.23,2332.75
ADANIPORTS.NS,10/28/2024,1117,1318.39,1303.15
ADANIPORTS.NS,12/26/2024,1117,1199.16,1174.25
ADANIPOWER.NS,11/5/2024,537,587.60,581.00
ADANIPOWER.NS,11/27/2024,537,455.40,432.00
ADANIPOWER.NS,1/14/2025,537,479.93,445.00
ADARSHPL.BO,10/29/2024,33,27.84,27.00
ADARSHPL.BO,11/7/2024,33,28.30,27.00
ADARSHPL.BO,11/18/2024,33,28.04,27.55
ADARSHPL.BO,12/16/2024,33,30.95,30.16
ADARSHPL.BO,12/17/2024,33,32.52,30.16
ADARSHPL.BO,12/18/2024,33,31.94,30.16
ADARSHPL.BO,12/20/2024,33,31.28,30.12
ADARSHPL.BO,12/23/2024,33,30.53,30.12
ADARSHPL.BO,12/24/2024,33,30.18,29.55
ADARSHPL.BO,12/26/2024,33,32.42,29.55
ADARSHPL.BO,12/27/2024,33,32.76,29.55
ADARSHPL.BO,1/14/2025,33,31.47,29.33
ADANIGREEN.NS,11/5/2024,1007,1609.25,1588.00
ADANIGREEN.NS,11/28/2024,1007,1032.30,870.25
ADANIGREEN.NS,12/12/2024,1007,1155.40,1124.20
ADANIGREEN.NS,12/13/2024,1007,1197.55,1124.20
ADANIGREEN.NS,12/16/2024,1007,1175.36,1124.20
ADANIGREEN.NS,12/17/2024,1007,1148.24,1124.20
ADANIGREEN.NS,12/18/2024,1007,1114.00,1102.00
