Trade Day,System,Trade Direction,Stock,Entry Price,ISL/TSL,Buy Qty,Sell Qty,Sell Price,Exit Strategy,Commission,Trade Category,Account,CMP,CMP_Date,Target
2025-01-14,BB_W,Short,GREAVESCOT.NS,241.9,154.5,11.44,11.44,307.39,Target Hit,,NaN,KRBPT,241.9,2025-01-14,307.39
2025-01-14,BB_DC,Short,GSFC.NS,190.37,183.6,147.71,147.71,222.47,Target Hit,,NaN,KRBPT,190.37,2025-01-14,222.47
2025-01-14,BB_W,Short,HINDADH.BO,402.95,380.0,43.57,43.57,444.48,Target Hit,,NaN,KRBPT,402.95,2025-01-14,444.48
2025-01-14,BB_DC,Short,HIPOLIN.BO,152.5,146.35,162.6,162.6,221.7,Target Hit,,NaN,KRBPT,152.5,2025-01-14,221.7
2025-01-14,BB_W,Short,HTMEDIA.NS,22.74,19.71,330.03,330.03,25.25,Target Hit,,NaN,KRBPT,22.74,2025-01-14,25.25
2025-01-14,BB_DC,Short,ICIL.NS,310.9,303.3,131.58,131.58,350.33,Target Hit,,NaN,KRBPT,310.9,2025-01-14,350.33
2025-01-14,BB_DC,Short,IMPEXFERRO.NS,2.94,2.75,5263.16,5263.16,3.19,Target Hit,,NaN,KRBPT,2.94,2025-01-14,3.19
2025-01-14,BB_DC,Short,INNOCORP.BO,5.22,4.63,1694.92,1694.92,10.55,Target Hit,,NaN,KRBPT,5.22,2025-01-14,10.55
2025-01-14,BB_W,Short,INTSTOIL.BO,43.9,40.99,343.64,343.64,56.48,Target Hit,,NaN,KRBPT,43.9,2025-01-14,56.48
2025-01-14,BB_DC,Short,IWP.BO,49.34,46.11,309.6,309.6,52.38,Target Hit,,NaN,KRBPT,49.34,2025-01-14,52.38
2025-01-14,BB_W,Short,KPEL.BO,452.35,427.55,40.32,40.32,666.9,Target Hit,,NaN,KRBPT,452.35,2025-01-14,666.9
2025-01-14,BB_W,Short,MAXIND.NS,257.25,243.1,70.67,70.67,312.34,Target Hit,,NaN,KRBPT,257.25,2025-01-14,312.34
2025-01-14,BB_DC,Short,MENONBE.NS,119.08,113.5,179.21,179.21,128.71,Target Hit,,NaN,KRBPT,119.08,2025-01-14,128.71
2025-01-14,BB_DC,Short,MILLENNIUM.BO,2.23,2.13,10000.0,10000.0,2.69,Target Hit,,NaN,KRBPT,2.23,2025-01-14,2.69
2025-01-14,BB_DC,Short,NAHARPOLY.NS,243.85,225.6,54.79,54.79,341.96,Target Hit,,NaN,KRBPT,243.85,2025-01-14,341.96
2025-01-14,BB_W,Short,NIACL.NS,190.76,172.36,54.35,54.35,209.71,Target Hit,,NaN,KRBPT,190.76,2025-01-14,209.71
2025-01-14,BB_DC,Short,NMDC.NS,63.36,59.7,273.22,273.22,82.3,Target Hit,,NaN,KRBPT,63.36,2025-01-14,82.3
2025-01-14,BB_DC,Short,PANAMAPET.NS,370.7,353.15,56.98,56.98,377.15,Target Hit,,NaN,KRBPT,370.7,2025-01-14,377.15
2025-01-14,BB_DC,Short,PAR.NS,190.24,180.5,102.67,102.67,216.79,Target Hit,,NaN,KRBPT,190.24,2025-01-14,216.79
2025-01-14,BB_DC,Short,PEL.NS,1026.05,941.0,11.76,11.76,1270.32,Target Hit,,NaN,KRBPT,1026.05,2025-01-14,1270.32
2025-01-14,BB_DC,Short,PULSRIN.BO,15.19,14.0,840.34,840.34,15.63,Target Hit,,NaN,KRBPT,15.19,2025-01-14,15.63
2025-01-14,BB_DC,Short,RADHEDE.BO,2.82,2.5,3125.0,3125.0,3.05,Target Hit,,NaN,KRBPT,2.82,2025-01-14,3.05
2025-01-14,BB_DC,Short,SCTL.BO,0.96,0.94,50000.0,50000.0,1.13,Target Hit,,NaN,KRBPT,0.96,2025-01-14,1.13
2025-01-14,ATR_UC,Short,SHHARICH.BO,140.0,84.55,18.03,18.03,146.54,Target Hit,,NaN,KRBPT,140.0,2025-01-14,146.54
2025-01-14,BB_W,Short,SHRMFGC.BO,10.64,10.64,,,15.19,Target Hit,,NaN,KRBPT,10.64,2025-01-14,15.19
2025-01-14,BB_DC,Short,SOMATEX.NS,40.43,38.8,613.5,613.5,57.44,Target Hit,,NaN,KRBPT,40.43,2025-01-14,57.44
2025-01-14,BB_W,Short,STEELCITY.NS,107.31,100.0,136.8,136.8,119.1,Target Hit,,NaN,KRBPT,107.31,2025-01-14,119.1
2025-01-14,BB_W,Short,TCMLMTD.BO,47.01,45.5,662.25,662.25,50.63,Target Hit,,NaN,KRBPT,47.01,2025-01-14,50.63
2025-01-14,ATR_UC,Short,TOKYOFIN.BO,29.9,27.83,483.09,483.09,51.97,Target Hit,,NaN,KRBPT,29.9,2025-01-14,51.97
2025-01-14,BB_DC,Short,UNICHEMLAB.NS,686.45,671.0,64.72,64.72,746.45,Target Hit,,NaN,KRBPT,686.45,2025-01-14,746.45
2025-01-14,BB_DC,Short,VALIANTORG.BO,313.05,301.05,83.33,83.33,361.73,Target Hit,,NaN,KRBPT,313.05,2025-01-14,361.73
2025-01-14,BB_DC,Short,VISHALBL.BO,114.05,107.65,156.25,156.25,134.86,Target Hit,,NaN,KRBPT,114.05,2025-01-14,134.86
2025-01-14,BB_DC,Short,WARDINMOBI.BO,35.63,33.3,429.18,429.18,39.19,Target Hit,,NaN,KRBPT,35.63,2025-01-14,39.19
2025-01-14,BB_DC,Short,ZFCVINDIA.NS,11321.05,11027.05,3.4,3.4,12052.61,Target Hit,,NaN,KRBPT,11321.05,2025-01-14,12052.61
