Ticker,Date/Time,Close,Mega Sellby Larger Wave,SL
360ONE.NS,9/12/2024,1046,1104.03,1054.50
360ONE.NS,10/16/2024,1046,1123.01,940.00
360ONE.NS,11/1/2024,1046,1090.50,982.00
21STCENMGM.NS,9/11/2024,119,140.01,74.35
21STCENMGM.NS,10/21/2024,119,120.24,96.70
5PAISA.NS,9/23/2024,501,570.15,502.15
5PAISA.NS,10/15/2024,501,582.34,504.50
1STCUS.BO,9/25/2024,126,125.13,89.35
20MICRONS.NS,8/23/2024,248,337.48,285.05
20MICRONS.NS,10/21/2024,248,314.00,260.00
3IINFOLTD.NS,8/28/2024,29,37.42,32.40
3PLAND.NS,8/23/2024,44,46.61,39.47
3PLAND.NS,9/9/2024,44,44.95,41.70
63MOONS.NS,9/9/2024,560,425.80,324.90
63MOONS.NS,9/16/2024,560,410.01,387.20
63MOONS.NS,9/17/2024,560,391.39,380.55
63MOONS.NS,9/24/2024,560,412.25,371.70
63MOONS.NS,10/1/2024,560,403.07,372.10
63MOONS.NS,10/15/2024,560,528.26,351.00
63MOONS.NS,10/24/2024,560,488.39,436.10
63MOONS.NS,10/25/2024,560,471.81,436.10
63MOONS.NS,11/6/2024,560,603.05,436.10
^CNXENERGY,9/27/2024,38404,44483.56,42093.10
^CNXAUTO,9/30/2024,23805,27393.94,25191.00
^CNXIT,9/17/2024,42050,43517.81,41809.65
^CNXFMCG,9/23/2024,58359,66275.87,64261.95
^CNXMETAL,8/26/2024,9309,9464.80,8727.80
^CNXMETAL,10/1/2024,9309,10192.61,9122.95
^CNXREALTY,9/26/2024,968,1134.97,1022.25
^CNXREALTY,10/16/2024,968,1082.03,1011.80
AAATECH.NS,8/23/2024,124,125.56,113.10
AAATECH.NS,9/6/2024,124,137.80,113.61
AAATECH.NS,9/18/2024,124,143.00,126.20
AAATECH.NS,10/18/2024,124,132.98,125.00
^NSEBANK,9/26/2024,51561,54353.23,50369.40
^NSEI,8/23/2024,24148,24836.71,23893.70
^NSEI,8/26/2024,24148,25001.52,23893.70
^NSEI,8/27/2024,24148,25048.24,23893.70
^NSEI,8/28/2024,24148,25088.36,23893.70
^NSEI,8/29/2024,24148,25144.30,23893.70
^NSEI,8/30/2024,24148,25251.11,23893.70
^NSEI,9/2/2024,24148,25309.11,23893.70
^NSEI,9/3/2024,24148,25300.23,23893.70
^NSEI,9/4/2024,24148,25182.95,23893.70
^NSEI,9/5/2024,24148,25238.52,23893.70
^NSEI,9/6/2024,24148,25076.89,24801.30
^NSEI,9/9/2024,24148,24906.41,24753.15
