Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
ACME.BO,11/8/2024,44.60,9.00,0.00,20.00,9.00,45.95,43.19,40.43,1
ACL.NS,11/8/2024,85.69,13.00,0.00,26.00,13.00,92.41,90.97,89.53,1
ACROW.BO,11/8/2024,702.45,9.00,0.00,14.00,9.00,804.05,777.37,750.69,1
ADDIND.BO,11/8/2024,41.49,13.00,0.00,34.00,13.00,45.29,44.31,43.33,1
ADANIENT.NS,11/8/2024,2929.10,10.00,0.00,27.00,10.00,3188.18,3080.19,2972.19,1
ADIEXRE.BO,11/8/2024,44.42,23.00,0.00,26.00,23.00,41.20,33.50,25.81,1
ADFFOODS.NS,11/8/2024,293.00,10.00,0.00,16.00,10.00,317.56,312.53,307.50,1
ADINATH.BO,11/8/2024,28.82,3.00,0.00,5.00,3.00,0.00,0.00,0.00,1
ADITYA.BO,11/8/2024,10.50,8.00,0.00,12.00,8.00,12.66,12.44,12.22,1
ADL.NS,11/8/2024,94.57,9.00,0.00,40.00,9.00,100.17,98.32,96.48,1
ADITYASP.BO,11/8/2024,28.20,10.00,0.00,15.00,10.00,31.72,30.86,29.99,1
ADORFO.BO,9/23/2024,141.15,10.00,0.00,49.00,10.00,152.33,149.00,145.67,1
ADVAIT.BO,11/8/2024,1738.40,12.00,0.00,20.00,12.00,1849.13,1817.61,1786.08,1
ADROITINFO.NS,11/8/2024,27.21,10.00,0.00,19.00,10.00,27.25,24.30,21.35,1
ADVENZYMES.NS,11/8/2024,486.05,10.00,0.00,17.00,10.00,517.97,514.05,510.14,1
ADSL.NS,11/8/2024,271.20,7.00,0.00,14.00,7.00,300.24,290.14,280.05,1
ADORWELD.NS,11/8/2024,1290.05,10.00,0.00,30.00,10.00,0.00,0.00,0.00,1
ADVANIHOTR.NS,11/8/2024,69.11,10.00,0.00,32.00,10.00,72.12,71.46,70.79,1
AEGISCHEM.NS,7/29/2024,884.15,4.00,0.00,13.00,4.00,920.53,898.43,876.33,1
AGIIL.BO,11/8/2024,1443.50,12.00,0.00,35.00,12.00,1530.95,1442.91,1354.86,1
AEL.BO,11/8/2024,225.25,9.00,0.00,15.00,9.00,249.68,242.08,234.48,1
AFEL.BO,11/8/2024,20.09,21.00,0.00,24.00,21.00,20.46,19.62,18.77,1
AFFLE.NS,11/8/2024,1603.65,9.00,0.00,19.00,9.00,1677.09,1651.58,1626.08,1
AHLADA.NS,11/8/2024,99.63,10.00,0.00,48.00,10.00,0.00,0.00,0.00,1
AGARIND.NS,11/8/2024,1069.00,9.00,0.00,32.00,9.00,1145.28,1118.43,1091.59,1
AGROPHOS.NS,11/8/2024,42.88,9.00,0.00,15.00,9.00,0.00,0.00,0.00,1
AHLEAST.NS,11/8/2024,168.33,10.00,0.00,16.00,10.00,178.01,174.67,171.33,1
AIRAN.NS,11/8/2024,34.54,9.00,0.00,16.00,9.00,36.38,35.70,35.02,1
AIIL.BO,11/8/2024,1646.85,9.00,0.00,14.00,9.00,1758.28,1737.60,1716.92,1
AICHAMP.BO,11/8/2024,68.29,6.00,0.00,9.00,6.00,79.11,72.52,65.92,1
AJOONI.NS,11/8/2024,7.88,9.00,0.00,20.00,9.00,8.65,8.30,7.96,1
AJCON.BO,11/8/2024,48.98,24.00,0.00,31.00,24.00,49.57,47.49,45.42,1
AJANTSOY.BO,11/8/2024,43.12,11.00,0.00,25.00,11.00,49.84,49.11,48.37,1
AKI.BO,11/8/2024,18.92,6.00,0.00,19.00,6.00,19.89,19.51,19.12,1
AKCAPIT.BO,11/8/2024,1172.30,10.00,0.00,17.00,10.00,1309.97,1275.43,1240.90,1
AJMERA.NS,11/8/2024,948.50,10.00,0.00,11.00,10.00,1024.17,987.51,950.84,1
AKASH.NS,11/8/2024,35.68,10.00,0.00,32.00,10.00,37.02,35.84,34.66,1
AJWAFUN.BO,5/12/2021,6.83,112.00,0.00,761.00,112.00,0.00,0.00,0.00,1
AKSHARCHEM.NS,11/8/2024,313.95,10.00,0.00,20.00,10.00,331.80,319.88,307.95,1
AKSPINTEX.BO,11/8/2024,393.10,30.00,0.00,47.00,30.00,418.41,402.32,386.23,1
ALBERTDAVD.NS,11/8/2024,1381.75,9.00,0.00,48.00,9.00,0.00,0.00,0.00,1
ALANKIT.NS,11/8/2024,23.25,8.00,0.00,11.00,8.00,23.71,22.96,22.20,1
ALFAICA.BO,11/8/2024,96.00,10.00,0.00,17.00,10.00,98.76,95.43,92.10,1
AKSHOPTFBR.NS,11/8/2024,11.71,10.00,0.00,14.00,10.00,11.41,10.86,10.31,1
ALFATRAN.BO,11/8/2024,160.20,10.00,0.00,14.00,10.00,163.62,153.68,143.73,1
ALFREDHE.BO,11/8/2024,2012.10,32.00,0.00,41.00,32.00,2171.48,2066.52,1961.56,1
ALKALI.NS,11/8/2024,121.96,9.00,0.00,19.00,9.00,126.31,121.81,117.31,1
ALICON.NS,11/8/2024,1295.70,10.00,0.00,32.00,10.00,1371.57,1350.77,1329.97,1
ALEMBICLTD.NS,11/8/2024,131.99,10.00,0.00,54.00,10.00,142.13,140.82,139.52,1
ALKYLAMINE.NS,11/8/2024,2055.95,9.00,0.00,18.00,9.00,2225.77,2194.52,2163.28,1
ALMONDZ.NS,11/8/2024,29.70,9.00,0.00,16.00,9.00,35.40,34.61,33.81,1
ALSTONE.BO,11/8/2024,0.83,13.00,0.00,20.00,13.00,0.90,0.85,0.80,1
ALPINEHOU.BO,11/8/2024,113.85,9.00,0.00,39.00,9.00,122.67,120.07,117.48,1
ALUFLUOR.BO,11/8/2024,444.95,12.00,0.00,16.00,12.00,436.41,409.75,383.10,1
ALOKINDS.NS,11/8/2024,21.85,10.00,0.00,27.00,10.00,0.00,0.00,0.00,1
AMAL.BO,11/8/2024,435.10,9.00,0.00,14.00,9.00,453.04,431.55,410.05,1
AMARJOTHI.BO,11/8/2024,200.10,9.00,0.00,22.00,9.00,212.17,207.52,202.87,1
ALPSINDUS.NS,11/7/2024,4.43,10.00,0.00,24.00,10.00,4.67,4.38,4.09,1
AMBICAAGAR.BO,11/8/2024,28.83,9.00,0.00,27.00,9.00,29.58,29.13,28.69,1
AMBALALSA.BO,11/8/2024,58.67,10.00,0.00,19.00,10.00,63.34,60.32,57.29,1
AMNPLST.BO,11/8/2024,291.50,9.00,0.00,15.00,9.00,300.98,294.07,287.16,1
AMBITION.BO,11/1/2024,2.96,54.00,0.00,86.00,54.00,3.17,3.03,2.88,1
AMFORG.BO,11/8/2024,11.56,9.00,0.00,19.00,9.00,11.79,11.45,11.12,1
AMDIND.NS,11/8/2024,64.37,9.00,0.00,14.00,9.00,66.75,65.51,64.26,1
AMBIKCO.NS,11/8/2024,1542.05,8.00,0.00,38.00,8.00,1655.55,1637.00,1618.46,1
AMRAAGRI.BO,11/8/2024,1.21,9.00,0.00,52.00,9.00,1.39,1.33,1.27,1
AMTL.BO,11/8/2024,42.24,10.00,0.00,29.00,10.00,45.09,43.11,41.14,1
AMJLAND.NS,11/8/2024,48.97,9.00,0.00,14.00,9.00,54.44,52.31,50.19,1
ANANTRAJ.NS,11/8/2024,735.90,10.00,0.00,17.00,10.00,825.21,795.55,765.89,1
AMBUJACEM.NS,11/8/2024,564.90,10.00,0.00,89.00,10.00,621.68,613.35,605.02,1
ANDHRSUGAR.NS,11/8/2024,103.68,9.00,0.00,49.00,9.00,112.79,108.67,104.56,1
ANDHRAPAP.NS,11/8/2024,97.21,10.00,0.00,42.00,10.00,106.87,105.71,104.54,1
ANDREWYU.BO,11/8/2024,40.27,10.00,0.00,18.00,10.00,0.00,0.00,0.00,1
ANERI.BO,11/7/2024,7.10,28.00,0.00,53.00,28.00,7.19,6.97,6.74,1
ANJANI.BO,11/8/2024,47.20,8.00,0.00,11.00,8.00,49.74,48.09,46.44,1
ANMOL.BO,11/8/2024,30.63,12.00,0.00,19.00,12.00,0.00,0.00,0.00,1
ANIKINDS.NS,11/8/2024,106.12,23.00,0.00,41.00,23.00,108.73,99.76,90.79,1
ANJANIFIN.BO,11/8/2024,13.02,13.00,0.00,19.00,13.00,14.13,13.73,13.32,1
ANSALBU.BO,11/8/2024,193.05,3.00,0.00,14.00,3.00,193.71,193.02,192.32,1
ANKITMETAL.NS,11/8/2024,3.71,7.00,0.00,12.00,7.00,0.00,0.00,0.00,1
ANJANIFOODS.BO,11/8/2024,38.60,10.00,0.00,57.00,10.00,39.70,38.79,37.88,1
ANSALHSG.BO,11/8/2024,18.26,9.00,0.00,20.00,9.00,0.00,0.00,0.00,1
ANURAS.NS,11/8/2024,736.20,10.00,0.00,56.00,10.00,765.44,746.59,727.75,1
ANSINDUS.BO,11/8/2024,12.26,13.00,0.00,36.00,13.00,12.37,11.48,10.59,1
ANSALAPI.NS,11/8/2024,12.72,4.00,0.00,33.00,4.00,12.89,12.69,12.50,1
ANUP.NS,11/8/2024,3561.95,3.00,0.00,5.00,3.00,3764.16,3602.44,3440.72,1
ANUHPHR.BO,11/8/2024,201.60,10.00,0.00,19.00,10.00,203.57,200.51,197.45,1
APEX.NS,11/8/2024,255.99,8.00,0.00,15.00,8.00,284.52,274.24,263.96,1
APLAB.BO,11/8/2024,73.50,6.00,0.00,77.00,6.00,74.58,71.98,69.38,1
APIL.BO,11/8/2024,26.50,7.00,0.00,8.00,7.00,29.88,28.41,26.95,1
APLAPOLLO.NS,11/8/2024,1520.70,9.00,0.00,26.00,9.00,1589.16,1560.86,1532.55,1
APOLLO.NS,11/8/2024,99.66,12.00,0.00,38.00,12.00,108.68,103.59,98.50,1
APOLLOPIPE.NS,11/8/2024,512.20,9.00,0.00,45.00,9.00,0.00,0.00,0.00,1
APOLSINHOT.NS,11/8/2024,1822.20,10.00,0.00,21.00,10.00,2248.58,2186.35,2124.12,1
ARCFIN.BO,11/8/2024,2.78,18.00,0.00,30.00,18.00,2.79,2.67,2.55,1
ARAVALIS.BO,11/8/2024,5.27,10.00,0.00,15.00,10.00,5.55,5.38,5.22,1
ARENTERP.NS,11/8/2024,48.00,12.00,0.00,64.00,12.00,48.50,46.84,45.17,1
APOLLOHOSP.NS,11/8/2024,7421.40,24.00,0.00,28.00,24.00,7367.65,7113.41,6859.16,1
ARCHITORG.BO,11/8/2024,46.32,23.00,0.00,38.00,23.00,48.88,47.17,45.46,1
ARFIN.BO,11/8/2024,36.49,8.00,0.00,39.00,8.00,42.49,42.30,42.10,1
APTECHT.NS,11/8/2024,177.21,10.00,0.00,52.00,10.00,189.71,183.96,178.22,1
ARIHANT.BO,11/8/2024,681.30,4.00,0.00,8.00,4.00,689.30,681.03,672.76,1
ARISE.BO,11/8/2024,33.16,9.00,0.00,11.00,9.00,0.00,0.00,0.00,1
ARNOLD.BO,11/8/2024,50.54,8.00,0.00,19.00,8.00,0.00,0.00,0.00,1
ARIES.NS,11/8/2024,268.05,10.00,0.00,17.00,10.00,285.81,273.59,261.36,1
ARROWGREEN.NS,11/8/2024,1031.55,13.00,0.00,18.00,13.00,1079.26,975.55,871.85,1
ARIHANTSUP.NS,11/8/2024,361.90,9.00,0.00,27.00,9.00,386.35,372.27,358.19,1
ARSHIYA.NS,11/8/2024,3.82,7.00,0.00,16.00,7.00,3.92,3.80,3.69,1
ARTEMISMED.NS,11/8/2024,280.00,10.00,0.00,18.00,10.00,290.43,283.70,276.98,1
ARSSINFRA.NS,11/8/2024,19.31,9.00,0.00,29.00,9.00,19.54,19.09,18.64,1
ARUNAHTEL.BO,11/8/2024,12.13,12.00,0.00,63.00,12.00,12.25,11.92,11.60,1
ARVEE.NS,11/8/2024,170.59,9.00,0.00,13.00,9.00,0.00,0.00,0.00,1
ARVINDFASN.NS,11/8/2024,588.10,9.00,0.00,18.00,9.00,594.59,587.00,579.40,1
ARVSMART.NS,11/8/2024,918.50,10.00,0.00,17.00,10.00,1037.92,986.72,935.53,1
ARYAMAN.BO,11/8/2024,425.95,9.00,0.00,52.00,9.00,511.54,493.82,476.11,1
ASALCBR.NS,11/8/2024,939.70,10.00,0.00,18.00,10.00,995.18,966.20,937.22,1
ARVIND.NS,11/8/2024,374.00,10.00,0.00,16.00,10.00,407.81,386.26,364.72,1
ASHCAP.BO,11/8/2024,5.02,10.00,0.00,41.00,10.00,5.65,5.40,5.16,1
ASAL.NS,11/8/2024,693.10,8.00,0.00,39.00,8.00,733.27,711.18,689.10,1
ASHIS.BO,11/8/2024,48.94,9.00,0.00,29.00,9.00,0.00,0.00,0.00,1
ASHIANA.NS,11/8/2024,308.75,13.00,0.00,38.00,13.00,322.62,315.41,308.20,1
ASHISHPO.BO,11/8/2024,55.22,7.00,0.00,22.00,7.00,60.53,59.29,58.05,1
ASHIMASYN.NS,11/8/2024,36.35,8.00,0.00,25.00,8.00,36.66,35.04,33.42,1
ASHAPURMIN.NS,11/8/2024,249.81,8.00,0.00,20.00,8.00,0.00,0.00,0.00,1
ASHNOOR.BO,11/8/2024,50.00,7.00,0.00,16.00,7.00,53.11,52.03,50.95,1
ASHOKA.NS,11/8/2024,235.77,10.00,0.00,19.00,10.00,0.00,0.00,0.00,1
ASHSI.BO,11/8/2024,38.83,8.00,0.00,50.00,8.00,40.27,39.50,38.72,1
ASIANENE.BO,11/8/2024,344.85,9.00,0.00,21.00,9.00,421.74,409.87,398.01,1
ASHOKLEY.NS,11/8/2024,221.89,4.00,0.00,52.00,4.00,222.70,220.87,219.05,1
ASIAPAK.BO,11/8/2024,89.51,10.00,0.00,12.00,10.00,92.55,89.95,87.35,1
ASIANTNE.BO,11/8/2024,15.91,10.00,0.00,25.00,10.00,16.40,16.03,15.66,1
ASIANTILES.NS,11/8/2024,74.19,10.00,0.00,31.00,10.00,79.74,75.47,71.20,1
ASMTEC.BO,11/8/2024,1522.65,10.00,0.00,21.00,10.00,1575.98,1532.99,1490.00,1
ASPINWALL.NS,11/8/2024,274.00,10.00,0.00,44.00,10.00,313.07,308.00,302.92,1
ASPIRA.BO,11/8/2024,59.82,26.00,0.00,28.00,26.00,59.64,57.60,55.56,1
ASIANHOTNR.NS,11/8/2024,193.16,10.00,0.00,24.00,10.00,0.00,0.00,0.00,1
ASTERDM.NS,11/8/2024,438.20,12.00,0.00,17.00,12.00,712.52,688.53,664.53,1
ASTRON.NS,11/8/2024,22.30,12.00,0.00,21.00,12.00,23.95,23.07,22.19,1
ATALREAL.NS,11/8/2024,13.43,22.00,0.00,27.00,22.00,13.93,13.37,12.82,1
ATAM.BO,11/8/2024,144.30,8.00,0.00,21.00,8.00,143.31,136.25,129.19,1
ATGL.NS,11/8/2024,712.60,12.00,0.00,33.00,12.00,0.00,0.00,0.00,1
ASTRAMICRO.NS,11/8/2024,770.55,10.00,0.00,21.00,10.00,844.04,818.82,793.60,1
ATHENAGLO.BO,11/8/2024,104.47,8.00,0.00,17.00,8.00,112.89,109.46,106.02,1
ASTRAZEN.NS,11/8/2024,7306.80,9.00,0.00,22.00,9.00,7933.69,7720.60,7507.51,1
ATHARVENT.BO,11/8/2024,3.05,11.00,0.00,16.00,11.00,3.09,2.94,2.79,1
ATISHAY.BO,11/8/2024,232.95,8.00,0.00,13.00,8.00,237.74,230.72,223.69,1
ATFL.NS,11/8/2024,1030.05,10.00,0.00,16.00,10.00,1040.54,1010.66,980.77,1
ATVPR.BO,11/8/2024,34.47,8.00,0.00,15.00,8.00,36.26,35.71,35.15,1
ATULAUTO.NS,11/8/2024,597.55,9.00,0.00,45.00,9.00,641.51,624.58,607.66,1
AUROLAB.BO,11/8/2024,245.70,10.00,0.00,16.00,10.00,276.47,266.45,256.43,1
ATUL.NS,11/8/2024,7885.50,10.00,0.00,21.00,10.00,8208.60,8094.24,7979.88,1
AUSTENG.BO,11/8/2024,217.85,3.00,0.00,20.00,3.00,219.44,218.35,217.26,1
AVADHSUGAR.NS,11/8/2024,622.05,9.00,0.00,22.00,9.00,660.57,639.93,619.29,1
AURIONPRO.NS,11/8/2024,1634.00,9.00,0.00,14.00,9.00,1822.74,1780.79,1738.84,1
AVAILFC.BO,11/8/2024,361.95,9.00,0.00,34.00,9.00,388.59,369.95,351.30,1
AVANTIFEED.NS,11/8/2024,578.35,10.00,0.00,17.00,10.00,614.55,600.88,587.20,1
AUTOIND.NS,11/8/2024,116.77,10.00,0.00,38.00,10.00,123.87,119.21,114.54,1
AVIVA.BO,11/7/2024,26.72,53.00,0.00,369.00,53.00,26.93,26.30,25.67,1
AWHCL.NS,11/8/2024,792.45,10.00,0.00,16.00,10.00,903.71,876.80,849.89,1
AVROIND.NS,11/8/2024,154.50,10.00,0.00,47.00,10.00,161.09,154.64,148.19,1
AVONMORE.BO,11/8/2024,16.40,7.00,0.00,14.00,7.00,16.63,16.41,16.20,1
AXELPOLY.BO,11/8/2024,63.40,10.00,0.00,14.00,10.00,0.00,0.00,0.00,1
AVTNPL.NS,11/8/2024,82.25,10.00,0.00,39.00,10.00,87.17,85.09,83.01,1
AYMSYNTEX.NS,11/8/2024,247.85,8.00,0.00,14.00,8.00,287.89,276.79,265.69,1
AXTEL.BO,11/8/2024,555.65,24.00,0.00,27.00,24.00,595.85,555.40,514.94,1
B2BSOFT.BO,11/8/2024,39.41,9.00,0.00,20.00,9.00,39.70,38.62,37.54,1
AXISBANK.NS,11/8/2024,1160.95,16.00,0.00,30.00,16.00,0.00,0.00,0.00,1
AXISCADES.NS,11/8/2024,519.45,10.00,0.00,28.00,10.00,526.03,518.88,511.73,1
BAJAJHCARE.BO,11/8/2024,395.25,10.00,0.00,14.00,10.00,402.16,394.00,385.84,1
BAJAJELEC.NS,11/8/2024,878.50,9.00,0.00,35.00,9.00,917.42,904.18,890.95,1
BAJAJCON.NS,11/8/2024,226.34,12.00,0.00,46.00,12.00,236.55,232.41,228.26,1
BAGFILMS.NS,11/8/2024,10.73,10.00,0.00,25.00,10.00,0.00,0.00,0.00,1
BAJAJST.BO,11/8/2024,3445.85,9.00,0.00,22.00,9.00,4271.96,4134.34,3996.71,1
BAJAJHIND.NS,11/8/2024,34.67,10.00,0.00,27.00,10.00,36.20,35.05,33.90,1
BALKRISHNA.NS,11/8/2024,24.26,10.00,0.00,32.00,10.00,25.86,25.19,24.52,1
BALAJITELE.NS,11/8/2024,60.82,10.00,0.00,70.00,10.00,70.50,69.19,67.88,1
BALAMINES.NS,11/8/2024,2074.10,9.00,0.00,36.00,9.00,0.00,0.00,0.00,1
BALUFORGE.BO,11/8/2024,793.90,10.00,0.00,14.00,10.00,826.44,790.13,753.82,1
BALLARPUR.BO,11/7/2024,269.70,343.00,0.00,351.00,343.00,276.93,270.32,263.71,1
BALPHARMA.NS,11/8/2024,124.05,9.00,0.00,27.00,9.00,130.58,127.47,124.36,1
BALTE.BO,11/8/2024,33.04,10.00,0.00,17.00,10.00,36.14,34.68,33.23,1
BANARBEADS.NS,11/8/2024,143.57,8.00,0.00,10.00,8.00,148.33,140.87,133.42,1
BANKA.NS,11/8/2024,123.14,7.00,0.00,19.00,7.00,140.59,137.99,135.39,1
BANCOINDIA.NS,11/8/2024,746.55,9.00,0.00,25.00,9.00,805.42,776.91,748.39,1
BALMLAWRIE.NS,11/8/2024,228.82,10.00,0.00,37.00,10.00,0.00,0.00,0.00,1
BANG.NS,11/8/2024,53.34,13.00,0.00,18.00,13.00,58.80,57.43,56.05,1
BANASFN.BO,11/8/2024,10.66,10.00,0.00,28.00,10.00,11.08,10.79,10.49,1
BANDHANBNK.NS,11/8/2024,177.68,10.00,0.00,20.00,10.00,0.00,0.00,0.00,1
BANKINDIA.NS,11/8/2024,111.64,10.00,0.00,69.00,10.00,119.87,116.67,113.47,1
BANKBARODA.NS,11/8/2024,256.60,12.00,0.00,25.00,12.00,270.45,264.56,258.67,1
BANSWRAS.NS,11/8/2024,139.43,12.00,0.00,16.00,12.00,145.26,143.01,140.75,1
BARBEQUE.BO,11/8/2024,558.35,10.00,0.00,19.00,10.00,590.81,578.98,567.15,1
BASANTGL.BO,11/8/2024,19.67,10.00,0.00,32.00,10.00,20.18,19.81,19.43,1
BATLIBOI.BO,11/8/2024,164.35,9.00,0.00,24.00,9.00,168.93,164.05,159.17,1
BAYERCROP.BO,11/8/2024,6590.30,9.00,0.00,22.00,9.00,7176.44,6943.41,6710.38,1
BASML.NS,11/8/2024,58.65,8.00,0.00,41.00,8.00,65.13,63.36,61.58,1
BASF.NS,11/8/2024,8162.25,10.00,0.00,17.00,10.00,9193.30,8839.04,8484.78,1
BCCFUBA.BO,11/8/2024,90.19,8.00,0.00,20.00,8.00,0.00,0.00,0.00,1
BCLENTERPR.BO,11/8/2024,0.98,8.00,0.00,41.00,8.00,1.05,0.99,0.92,1
BBOX.NS,11/8/2024,539.55,8.00,0.00,14.00,8.00,574.49,561.73,548.98,1
BBTC.NS,11/8/2024,2717.55,24.00,0.00,27.00,24.00,2865.89,2775.24,2684.59,1
BCLIND.NS,11/8/2024,57.05,10.00,0.00,33.00,10.00,59.62,57.94,56.25,1
BECTORFOOD.NS,11/8/2024,1810.60,11.00,0.00,34.00,11.00,2127.74,2101.36,2074.99,1
BDH.BO,11/8/2024,325.00,8.00,0.00,21.00,8.00,334.40,321.76,309.11,1
BEEKAY.BO,11/8/2024,643.40,10.00,0.00,32.00,10.00,672.39,664.10,655.82,1
BEDMUTHA.NS,11/8/2024,229.43,8.00,0.00,16.00,8.00,236.42,228.49,220.56,1
BELLACASA.BO,11/8/2024,524.50,13.00,0.00,16.00,13.00,0.00,0.00,0.00,1
BEMHY.BO,11/8/2024,1357.25,10.00,0.00,18.00,10.00,1417.28,1379.73,1342.18,1
BENGALT.BO,11/8/2024,179.65,12.00,0.00,25.00,12.00,205.57,199.73,193.89,1
BESTAGRO.BO,11/8/2024,613.80,4.00,0.00,15.00,4.00,632.99,621.90,610.81,1
BENGALASM.BO,11/8/2024,9979.85,24.00,0.00,52.00,24.00,10722.23,10405.00,10087.76,1
BEL.NS,11/8/2024,297.75,10.00,0.00,18.00,10.00,312.05,302.04,292.03,1
BERLDRG.BO,11/8/2024,39.76,10.00,0.00,23.00,10.00,40.41,39.30,38.19,1
BEML.NS,11/8/2024,4191.65,9.00,0.00,14.00,9.00,4399.24,4269.44,4139.65,1
BEPL.NS,11/8/2024,130.72,10.00,0.00,17.00,10.00,0.00,0.00,0.00,1
BERYLSE.BO,11/8/2024,33.89,3.00,0.00,6.00,3.00,36.96,35.59,34.22,1
BERVINL.BO,11/8/2024,78.00,11.00,0.00,20.00,11.00,83.15,78.43,73.71,1
BETXIND.BO,11/8/2024,363.10,10.00,0.00,30.00,10.00,388.97,368.80,348.62,1
BFINVEST.NS,11/8/2024,753.05,5.00,0.00,14.00,5.00,751.28,724.54,697.80,1
BFUTILITIE.NS,11/8/2024,956.55,8.00,0.00,17.00,8.00,1001.78,958.10,914.42,1
BHAGERIA.NS,11/8/2024,221.55,10.00,0.00,38.00,10.00,222.16,216.69,211.21,1
BHANDARI.NS,11/8/2024,6.65,8.00,0.00,20.00,8.00,6.96,6.89,6.81,1
BGRENERGY.NS,11/8/2024,41.03,10.00,0.00,33.00,10.00,0.00,0.00,0.00,1
BHARAT.BO,11/8/2024,55.70,23.00,0.00,33.00,23.00,58.01,55.72,53.43,1
BHARATAGRI.BO,11/8/2024,81.44,8.00,0.00,21.00,8.00,85.67,83.06,80.45,1
BHARATWIRE.NS,11/8/2024,232.15,8.00,0.00,20.00,8.00,248.13,238.52,228.91,1
BHAGYANGR.NS,11/8/2024,103.83,9.00,0.00,16.00,9.00,116.97,113.43,109.89,1
BHATIA.BO,11/8/2024,30.38,9.00,0.00,27.00,9.00,36.94,36.50,36.06,1
BHARATSE.BO,11/8/2024,214.30,10.00,0.00,33.00,10.00,240.78,225.26,209.74,1
BIBCL.BO,11/8/2024,25.25,8.00,0.00,28.00,8.00,26.62,26.28,25.94,1
BI.BO,11/8/2024,58.99,10.00,0.00,17.00,10.00,62.75,61.77,60.79,1
BIL.NS,11/8/2024,738.15,10.00,0.00,17.00,10.00,777.71,755.84,733.97,1
