Buy Date,Ticker,Buy Strat,ll
2024-11-08,ELDEHSG.BO,BB_DC,770.05
2024-11-08,EMKAY.NS,BB_UC,251.23
2024-11-08,GFLLIMITED.NS,EW_UC,87.8
2024-11-08,GOKULAGRO.NS,ATR_W,245.3
2024-11-08,GUJCONT.BO,EW_UC,170.0
2024-11-08,HIKAL.NS,BB_W,334.35
2024-11-08,IMFA.NS,ATRBB_BW,631.05
2024-11-08,INDLEASE.BO,BB_UC,9.15
2024-11-08,INTECCAP.BO,BB_DT,14.42
2024-11-08,ITI.NS,ATR_DC,210.0
2024-11-08,JAUSPOL.BO,EW_BW,8.67
2024-11-08,JAYAGROGN.NS,ATRLR_DC,276.8
2024-11-08,JAYBHCR.BO,ATR_W,9.8
2024-11-08,JINDALPHOT.NS,ATRLR_BW,694.5
2024-11-08,JINDHOT.BO,LR_W,86.01
2024-11-08,JJFINCOR.BO,BB_UC,37.23
2024-11-08,JSTL.BO,BB_DT,52.45
2024-11-08,JSWHL.NS,ATR_UC,9060.05
2024-11-08,KAMADGIRI.BO,EW_DC,91.75
2024-11-08,KANORICHEM.NS,LR_DC,116.5
2024-11-08,KANPRPLA.NS,BB_W,113.66
2024-11-08,KCP.NS,BB_DC,210.01
2024-11-08,KFBL.BO,BB_W,95.05
2024-11-08,KGPETRO.BO,BB_W,206.0
2024-11-08,KJMCCORP.BO,ATR_BW,70.18
2024-11-08,KOVAI.BO,BB_W,5194.95
2024-11-08,KREBSBIO.NS,ATR_DC,73.3
2024-11-08,LEMONTREE.NS,BB_W,112.5
2024-11-08,LLFICL.BO,ATR_UC,3.72
2024-11-08,LOKESHMACH.NS,BB_DC,308.25
2024-11-08,LOOKS.BO,EW_W,4.96
2024-11-08,MAHSCOOTER.NS,BB_DC,9837.25
2024-11-08,MDRNSTL.BO,BB_DC,19.51
2024-11-08,MEFCOMCAP.BO,BB_W,17.21
2024-11-08,MENONBE.NS,BB_W,115.7
2024-11-08,MMP.NS,BB_DC,317.0
2024-11-08,MOTILALOFS.NS,ATRBB_W,852.3
2024-11-08,MTEDUCARE.NS,EW_BW,2.56
2024-11-08,MUKESHB.BO,ATR_W,130.6
2024-11-08,MYSORPETRO.BO,BB_DC,185.85
2024-11-08,NAGREEKCAP.NS,BB_DC,22.57
2024-11-08,NAHARCAP.NS,ATR_BW,290.0
2024-11-08,NBIFIN.NS,BB_DC,2250.0
2024-11-08,NDGL.NS,BB_DC,4750.0
2024-11-08,NEERAJ.BO,BB_UC,18.5
2024-11-08,NH.NS,BB_DC,1185.0
2024-11-08,NIKHILAD.BO,BB_DC,115.3
2024-11-08,NILACHAL.BO,EWBB_W,40.05
2024-11-08,NITTAGELA.BO,BB_DC,760.0
2024-11-08,ORIENTHOT.NS,ATR_BW,159.01
2024-11-08,OTCO.BO,EW_UC,6.55
2024-11-08,PAGEIND.NS,ATR_UC,42300.0
2024-11-08,PANSARI.NS,ATR_UC,116.1
2024-11-08,PECOS.BO,ATRBB_DC,260.0
2024-11-08,PICCADIL.BO,BB_W,627.55
2024-11-08,PQIF.BO,ATR_W,40.1
2024-11-08,PREMIER.NS,ATRBB_DC,3.47
2024-11-08,PRISMMEDI.BO,LR_DC,23.58
2024-11-08,QUANTBUILD.BO,LR_UC,3.3
2024-11-08,RELCHEMQ.BO,ATR_BW,210.8
2024-11-08,RISHDIGA.BO,BB_DC,38.86
2024-11-08,RITESHIN.BO,BB_UC,22.41
2024-11-08,RODIUM.BO,BB_W,95.02
2024-11-08,RUPA.NS,LR_DC,246.75
2024-11-08,SADHNANIQ.BO,BB_DC,44.96
2024-11-08,SAKSOFT.NS,BB_DC,223.81
2024-11-08,SAMBHAAV.NS,BB_W,5.11
2024-11-08,SAMRATPH.BO,LR_W,435.0
2024-11-08,SAPL.BO,EW_DC,1715.0
2024-11-08,SDL.BO,EW_DC,25.76
2024-11-08,SEATV.BO,LR_UC,9.43
2024-11-08,SETUINFRA.NS,BB_W,0.8
2024-11-08,SHANTI.NS,ATR_DC,14.65
2024-11-08,SHEMAROO.NS,BB_DC,151.54
2024-11-08,SHESHAINDS.BO,EW_BW,13.31
2024-11-08,SHETR.BO,BB_W,140.05
2024-11-08,SHIVAMILLS.NS,BB_W,90.86
2024-11-08,SKPSEC.BO,EW_W,219.5
2024-11-08,SOLIMAC.BO,BB_DC,94.13
2024-11-08,STEL.NS,BB_DC,502.55
2024-11-08,STLTECH.NS,BB_W,112.4
2024-11-08,SUMMITSEC.NS,ATR_DC,2507.85
2024-11-08,SUPERBAK.BO,ATR_DC,27.05
2024-11-08,SUTLEJTEX.NS,ATRLR_W,55.15
2024-11-08,SVPGLOB.BO,BB_W,5.56
2024-11-08,SWARAJENG.NS,BB_DC,2798.7
2024-11-08,TAJGVK.NS,ATR_BW,281.05
2024-11-08,TARAI.BO,BB_W,8.74
2024-11-08,TATAINVEST.NS,BB_DC,6600.0
2024-11-08,TCFCFINQ.BO,LR,68.5
2024-11-08,TECHIN.NS,EW_UC,34.43
2024-11-08,TERASOFT.NS,ATR_W,71.55
2024-11-08,THAKDEV.BO,LR_DC,184.9
2024-11-08,THIRDFIN.BO,BB_UC,130.45
2024-11-08,TIGERLOGS.BO,EW_UC,68.25
2024-11-08,TRICOMFRU.BO,BB_DC,1.43
2024-11-08,UDAYJEW.BO,BB_DC,146.0
2024-11-08,UNISON.BO,LR_W,22.21
2024-11-08,UNITINT.BO,BB_DC,5.3
2024-11-08,VAISHALI.NS,BB_DC,17.12
2024-11-08,VCU.BO,ATR_W,5.2
2024-11-08,VHL.NS,ATR_UC,4000.0
2024-11-08,VIJIFIN.NS,BB,2.45
2024-11-08,VIMTALABS.NS,ATR_DC,540.0
2024-11-08,VINTRON.BO,ATR_BW,43.3
2024-11-08,VIPPYSP.BO,EW_BW,168.25
2024-11-08,VISASTEEL.NS,ATR_UC,25.46
2024-11-08,VOLTAS.NS,LR_DC,1617.7
2024-11-08,WANBURY.NS,BBLR_W,211.6
2024-11-08,WINDMACHIN.NS,ATR_BW,165.15
2024-11-08,YOGISUNG.BO,BB_W,9.64
2024-11-08,YORKEXP.BO,EW_W,43.01
2024-11-08,ZKHANDEN.BO,EW_BW,96.68
