Date/Time,Ticker,Alert,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Close,FromHigh,FromLow,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,S1,SCTR,SL,hh,ll,Buy,Current_Price,Quantity,P/L Percentage
2024-11-25,BGJL.BO,0.0,,,BB,,,15.64,0.0,5.0,,3337.0,_DC,26.74,2445.0,0.0,-6.88,,15.77,13.45,BB_DC,15.180000305175781,457.0,-0.029411745193364404
2024-11-25,BHAGWOX.BO,0.0,,,,EW,,54.0,0.0,0.0,,3337.0,_BW,55.22,1495.0,0.0,3.11,50.2,57.41,50.2,EW_BW,53.349998474121094,263.0,-0.012037065294053819
2024-11-25,BHEL.NS,0.0,,,BB,,,244.65,0.0,0.0,,3337.0,_DC,26.95,2438.0,0.0,-6.79,,245.74,218.12,BB_DC,241.22000122070312,38.0,-0.014020023622713594
2024-11-25,BKMINDST.NS,0.0,,ATR,BB,,,1.84,0.0,0.0,,3337.0,_BW,68.11,1065.0,0.0,8.63,,1.84,1.5,ATRBB_BW,1.7999999523162842,2941.0,-0.021739156349845596
2024-11-25,BLUESTARCO.NS,0.0,,,BB,,,1850.3,0.0,0.0,,3337.0,_DC,73.29,892.0,0.0,12.11,,1871.55,1730.1,BB_DC,1848.25,8.0,-0.0011079284440360776
2024-11-25,BPCL.NS,0.0,,,BB,,,302.35,0.0,2.0,,3337.0,_DC,25.93,2472.0,0.0,-7.23,,302.75,279.35,BB_DC,296.54998779296875,43.0,-0.019183106356974608
2024-11-25,BRIGADE.NS,0.0,,,BB,,,1204.25,0.0,0.0,,3337.0,_DC,51.68,1613.0,0.0,1.93,,1221.5,1049.05,BB_DC,1227.9000244140625,6.0,0.019638799596481214
2024-11-25,BTTL.BO,0.0,,,BB,EW,,45.0,0.0,4.0,,3337.0,_DC,26.47,2454.0,0.0,-7.05,40.6,46.5,40.6,EWBB_DC,45.099998474121094,227.0,0.0022221883138020832
2024-11-25,CAPRIHANS.BO,0.0,,,,EW,,149.0,0.0,1.0,,3337.0,_DC,22.87,2574.0,0.0,-8.48,138.0,174.5,138.0,EW_DC,141.25,91.0,-0.05201342281879195
2024-11-25,CEINSYSTECH.BO,0.0,,,BB,,,1538.2,0.0,0.0,,3337.0,_UC,97.72,77.0,0.0,87.66,,1538.2,1100.0,BB_UC,1538.0999755859375,2.0,-6.502692371768657e-05
2024-11-25,CHALET.NS,0.0,,,,EW,,871.0,0.0,5.0,,3337.0,_BW,62.41,1255.0,0.0,5.99,810.8,874.7,810.8,EW_BW,897.5999755859375,17.0,0.030539581614164753
2024-11-25,CHENFERRO.BO,0.0,,,BB,,,135.0,4.0,4.0,,3337.0,_DC,55.85,1474.0,0.0,3.41,,144.9,125.0,BB_DC,130.3000030517578,100.0,-0.03481479220920139
2024-11-25,CLEDUCATE.NS,0.0,,,BB,,,111.0,2.0,2.0,,3337.0,_DC,78.06,733.0,0.0,15.87,,115.76,106.0,BB_DC,109.56999969482422,200.0,-0.012882885632214245
2024-11-25,COALINDIA.NS,0.0,,,,EW,,425.0,0.0,5.0,,3337.0,_DC,21.49,2620.0,0.0,-9.28,402.6,427.2,402.6,EW_DC,417.45001220703125,45.0,-0.01776467715992647
2024-11-25,COLINZ.BO,0.0,,,,EW,,55.0,2.0,2.0,,3337.0,_UC,72.6,915.0,0.0,11.51,52.0,68.5,52.0,EW_UC,53.5099983215332,333.0,-0.027090939608487217
2024-11-25,CORDSCABLE.NS,0.0,,,BB,,,195.4,3.0,4.0,,3337.0,_DC,38.88,2040.0,0.0,-2.69,,225.5,180.8,BB_DC,194.02000427246094,68.0,-0.007062414163454801
2024-11-25,COSMOFIRST.NS,0.0,,,,EW,,763.0,0.0,1.0,,3337.0,_UC,71.28,959.0,0.0,10.56,723.5,814.0,723.5,EW_UC,752.9000244140625,25.0,-0.013237189496641547
2024-11-25,COSYN.BO,0.0,,,BB,,,44.5,1.0,1.0,,3337.0,_DC,43.32,1892.0,0.0,-1.31,,47.5,42.0,BB_DC,43.52000045776367,400.0,-0.022022461623288272
2024-11-25,COUNCODOS.NS,0.0,,,,EW,,6.0,2.0,2.0,,3337.0,_DC,39.39,2023.0,0.0,-2.55,5.76,7.16,5.76,EW_DC,6.199999809265137,4167.0,0.03333330154418945
2024-11-25,CPL.BO,0.0,,,,EW,,67.0,0.0,1.0,,3337.0,_BW,59.26,1360.0,0.0,4.65,61.5,79.0,61.5,EW_BW,64.7300033569336,182.0,-0.0338805469114389
2024-11-25,CPSEETF.BO,0.0,,,,EW,,92.0,0.0,0.0,,3337.0,_DC,47.09,1766.0,0.0,0.15,86.85,92.4,86.85,EW_DC,92.19000244140625,194.0,0.0020652439283288045
2024-11-25,CRESSAN.BO,0.0,,,,EW,,8.0,1.0,2.0,,3337.0,_DC,7.94,3072.0,0.0,-32.6,6.79,9.1,6.79,EW_DC,7.610000133514404,826.0,-0.04874998331069946
2024-11-25,CUPID.NS,0.0,,,BB,,,84.41,1.0,2.0,,3337.0,_W,45.29,1826.0,0.0,-0.5,,87.25,80.65,BB_W,83.41000366210938,266.0,-0.011846894181857855
2024-11-25,DCM.NS,0.0,,,,EW,,94.0,4.0,4.0,,3337.0,_DC,69.72,1011.0,0.0,9.5,83.0,99.9,83.0,EW_DC,92.55999755859375,91.0,-0.015319174908577128
2024-11-25,DENORA.NS,0.0,,,BB,EW,,1238.0,0.0,4.0,,3337.0,_DC,11.81,2943.0,0.0,-17.19,1138.75,1256.65,1138.75,EWBB_DC,1208.3499755859375,10.0,-0.02394993894512318
2024-11-25,DHANFAB.BO,0.0,,,,EW,,63.0,2.0,2.0,,3337.0,_DC,39.0,2036.0,0.0,-2.64,55.0,65.45,55.0,EW_DC,60.0,125.0,-0.047619047619047616
2024-11-25,DHPIND.BO,0.0,,,BB,,,569.65,0.0,4.0,,3337.0,_DC,16.91,2773.0,0.0,-11.94,,586.95,450.0,BB_DC,562.1500244140625,8.0,-0.013165936251974857
2024-11-25,DLF.NS,0.0,,,BB,,,830.0,0.0,0.0,,3337.0,_DC,48.08,1733.0,0.0,0.57,,830.65,743.95,BB_DC,823.2999877929688,12.0,-0.008072303863893073
2024-11-25,DLTNCBL.BO,0.0,,,,EW,,769.0,2.0,1.0,,3337.0,_UC,92.6,248.0,0.0,37.97,667.9,814.6,667.9,EW_UC,766.6500244140625,10.0,-0.003055885027226918
2024-11-25,DOLPHMED.BO,0.0,,ATR,,,,2.75,0.0,0.0,,3337.0,_W,89.27,359.0,0.0,30.59,,2.75,2.57,ATR_W,2.75,5556.0,0.0
2024-11-25,DTIL.NS,0.0,,,BB,,,259.65,5.0,6.0,,3337.0,_DC,74.16,863.0,0.0,12.83,,283.85,246.6,BB_DC,259.70001220703125,77.0,0.00019261393041121797
2024-11-25,DUCON.NS,0.0,,,BB,,,8.2,0.0,2.0,,3337.0,_W,52.19,1596.0,0.0,2.05,,9.35,7.62,BB_W,8.220000267028809,1724.0,0.002439056954732842
2024-11-25,DUKEOFS.BO,0.0,,,,EW,,20.0,0.0,1.0,,3337.0,_DC,75.36,823.0,0.0,13.73,17.62,24.14,17.62,EW_DC,19.40999984741211,420.0,-0.02950000762939453
2024-11-25,DYNAMICP.BO,0.0,,,,EW,,34.0,0.0,3.0,,3337.0,_DC,8.9,3040.0,0.0,-26.14,28.7,33.6,28.7,EW_DC,33.599998474121094,189.0,-0.011764750761144301
2024-11-25,ELEMARB.BO,0.0,,,BB,,,280.6,1.0,1.0,,3337.0,_W,59.83,1341.0,0.0,4.84,,281.0,234.0,BB_W,275.25,21.0,-0.019066286528866792
2024-11-25,ELGIEQUIP.NS,0.0,,,,EW,,588.0,0.0,3.0,,3337.0,_DC,20.71,2646.0,0.0,-9.64,546.8,591.6,546.8,EW_DC,640.75,24.0,0.0897108843537415
2024-11-25,EMAMILTD.NS,0.0,,,,EW,,651.0,0.0,4.0,,3337.0,_DC,59.23,1361.0,0.0,4.64,611.3,657.25,611.3,EW_DC,678.2000122070312,25.0,0.041781892791138635
2024-11-25,EMKAY.NS,0.0,,,,EW,,297.0,0.0,1.0,,3337.0,_UC,93.76,209.0,0.0,42.86,282.7,319.9,282.7,EW_UC,296.79998779296875,70.0,-0.0006734417745159932
2024-11-25,EROSMEDIA.NS,0.0,,,BB,,,14.74,1.0,1.0,,3337.0,_DC,10.07,3001.0,0.0,-21.53,,18.0,14.2,BB_DC,14.739999771118164,1852.0,-1.55279400373584e-08
2024-11-25,ESCORTS.NS,0.0,,,BB,,,3604.9,0.0,2.0,,3337.0,_W,38.64,2048.0,0.0,-2.76,,3614.7,3404.5,BB_W,3615.5,5.0,0.002940442175927185
2024-11-25,FIBERWEB.BO,0.0,,,BB,,,47.95,4.0,6.0,,3337.0,_W,76.26,793.0,0.0,14.52,,55.99,45.65,BB_W,47.45000076293945,435.0,-0.010427512764557867
2024-11-25,FLFL.NS,0.0,,,BB,,,2.3,4.0,4.0,,3337.0,_W,54.98,1503.0,0.0,3.07,,2.45,2.23,BB_W,2.2699999809265137,14286.0,-0.013043486553689632
2024-11-25,FORBESCO.BO,0.0,,,,EW,,525.0,0.0,1.0,,3337.0,_BW,10.22,2996.0,0.0,-21.15,489.5,787.95,489.5,EW_BW,505.25,28.0,-0.03761904761904762
2024-11-25,FORCEMOT.BO,0.0,,,,EW,,7045.0,0.0,2.0,,3337.0,_UC,29.14,2365.0,0.0,-6.17,6521.2,7045.0,6521.2,EW_UC,6956.64990234375,2.0,-0.012540822946238466
2024-11-25,FORTISMLR.BO,0.0,,,BB,,,53.7,0.0,19.0,,3337.0,_W,23.08,2567.0,0.0,-8.39,,54.49,51.45,BB_W,54.029998779296875,444.0,0.0061452286647462225
2024-11-25,FREDUN.BO,0.0,,,,EW,,712.0,0.0,1.0,,3337.0,_BW,16.94,2772.0,0.0,-11.93,655.0,799.9,655.0,EW_BW,708.25,18.0,-0.0052668539325842695
2024-11-25,GAEL.NS,0.0,,,BB,,,123.43,0.0,2.0,,3337.0,_DC,19.09,2700.0,0.0,-10.5,,123.99,117.77,BB_DC,121.43000030517578,177.0,-0.016203513690547074
2024-11-25,GALLANTT.NS,0.0,,,BB,,,324.65,0.0,0.0,,3337.0,_DC,68.62,1048.0,0.0,8.91,,328.55,296.05,BB_DC,320.20001220703125,35.0,-0.013707031550804643
2024-11-25,GANGAFORGE.NS,0.0,,,BB,,,7.23,3.0,5.0,,3337.0,_W,34.26,2194.0,0.0,-4.36,,8.5,6.68,BB_W,7.170000076293945,1818.0,-0.008298744634309144
2024-11-25,GANGESSECU.NS,0.0,,,BB,,,205.11,7.0,4.0,,3337.0,_W,83.18,562.0,0.0,21.18,,214.5,188.05,BB_W,205.57000732421875,59.0,0.002242734748275249
2024-11-25,GARGFUR.BO,0.0,,,,EW,,306.0,1.0,1.0,,3337.0,_BW,49.49,1686.0,0.0,1.08,277.75,345.0,277.75,EW_BW,289.70001220703125,35.0,-0.053267933963950166
2024-11-25,GARWSYN.BO,0.0,,,,EW,,30.0,0.0,0.0,,3337.0,_W,87.38,422.0,0.0,27.06,27.13,32.18,27.13,EW_W,29.170000076293945,348.0,-0.027666664123535155
2024-11-25,GAYAHWS.NS,0.0,,ATR,,,,1.75,0.0,0.0,,3337.0,_UC,89.39,355.0,0.0,30.83,,1.77,1.6,ATR_UC,1.7699999809265137,6667.0,0.011428560529436384
2024-11-25,GCMCAPI.BO,0.0,,,BB,,,7.17,0.0,0.0,,3337.0,_W,70.71,978.0,0.0,10.2,,7.17,5.91,BB_W,7.0,794.0,-0.023709902370990226
2024-11-25,GGENG.BO,0.0,,,,EW,,2.0,4.0,6.0,,3337.0,_DC,50.72,1645.0,0.0,1.48,1.75,2.01,1.75,EW_DC,1.8899999856948853,4000.0,-0.05500000715255737
2024-11-25,GICHSGFIN.NS,0.0,,,BB,,,209.0,3.0,4.0,,3337.0,_DC,34.11,2199.0,0.0,-4.45,,223.3,200.1,BB_DC,209.61000061035156,112.0,0.002918663207423744
2024-11-25,GILADAFINS.BO,0.0,,,BB,,,13.09,7.0,19.0,,3337.0,_W,74.76,843.0,0.0,13.39,,13.24,12.23,BB_W,12.460000038146973,1163.0,-0.048128339331782066
2024-11-25,GITARENEW.BO,0.0,,,,EW,,163.0,4.0,6.0,,3337.0,_UC,43.56,1884.0,0.0,-1.23,150.0,170.0,150.0,EW_UC,161.35000610351562,77.0,-0.010122661941621933
2024-11-25,GLCL.BO,0.0,,,BB,,,34.82,0.0,1.0,,3337.0,_W,79.44,687.0,0.0,16.95,,41.39,31.87,BB_W,34.81999969482422,339.0,-8.764382008449658e-09
2024-11-25,GLOBALVECT.NS,0.0,,,,EW,,237.0,0.0,1.0,,3337.0,_BW,51.41,1622.0,0.0,1.73,215.0,315.95,215.0,EW_BW,237.0,45.0,0.0
2024-11-25,GMDCLTD.NS,0.0,,,BB,,,345.1,0.0,2.0,,3337.0,_DC,20.98,2637.0,0.0,-9.5,,348.75,319.05,BB_DC,344.20001220703125,38.0,-0.0026079043551688573
2024-11-25,GMRINFRA.NS,0.0,,,,EW,,81.0,0.0,2.0,,3337.0,_BW,35.37,2157.0,0.0,-3.86,74.12,82.4,74.12,EW_BW,80.05000305175781,145.0,-0.01172835738570602
2024-11-25,GOKEX.NS,0.0,,,BB,,,888.35,2.0,2.0,,3337.0,_DC,57.28,1426.0,0.0,3.82,,914.0,817.2,BB_DC,885.0999755859375,14.0,-0.0036584954286739716
2024-11-25,GRAVISSHO.BO,0.0,,,BB,,,43.01,3.0,6.0,,3337.0,_W,35.64,2148.0,0.0,-3.79,,52.0,40.45,BB_W,43.849998474121094,391.0,0.01953030630367579
2024-11-25,GTNINDS.BO,0.0,,,,EW,,36.0,8.0,8.0,,3337.0,_W,50.51,1652.0,0.0,1.41,32.95,38.0,32.95,EW_W,35.900001525878906,328.0,-0.002777735392252604
2024-11-25,GUJCONT.BO,0.0,,,,EW,,170.0,0.0,1.0,,3337.0,_DC,52.7,1579.0,0.0,2.3,162.1,180.0,162.1,EW_DC,170.4499969482422,127.0,0.0026470408720128675
2024-11-25,HARIAEXPO.BO,0.0,,,,EW,,6.0,3.0,1.0,,3337.0,_W,33.0,2236.0,0.0,-4.82,5.29,6.24,5.29,EW_W,5.550000190734863,1408.0,-0.07499996821085612
2024-11-25,HBESD.BO,0.0,,,BB,,,91.0,4.0,4.0,,3337.0,_DC,65.32,1158.0,0.0,7.14,,118.45,84.65,BB_DC,90.9000015258789,157.0,-0.0010988843310010302
2024-11-25,HBPOR.BO,0.0,,,BB,EW,,106.0,0.0,1.0,,3337.0,_DC,74.43,854.0,0.0,13.25,98.8,105.7,98.8,EWBB_DC,103.94999694824219,139.0,-0.019339651431677478
2024-11-25,HGINFRA.NS,0.0,,,BB,,,1336.85,0.0,0.0,,3337.0,_DC,29.89,2340.0,0.0,-5.88,,1362.9,1177.7,BB_DC,1337.199951171875,6.0,0.0002617729527434574
2024-11-25,HINDALUMI.BO,0.0,,,,EW,,72.0,0.0,2.0,,3337.0,_DC,64.57,1183.0,0.0,6.83,65.33,89.8,65.33,EW_DC,69.87999725341797,150.0,-0.0294444825914171
2024-11-25,HINDCON.NS,0.0,,,,EW,,41.0,2.0,2.0,,3337.0,_DC,12.2,2930.0,0.0,-16.64,38.0,48.75,38.0,EW_DC,40.22999954223633,333.0,-0.018780498969845655
2024-11-25,HINDNATGLS.NS,0.0,,,BB,,,23.42,2.0,4.0,,3337.0,_DC,68.2,1062.0,0.0,8.65,,24.5,20.56,BB_DC,22.09000015258789,350.0,-0.05678906265636682
2024-11-25,HINDPETRO.NS,0.0,,,BB,EW,,382.0,0.0,2.0,,3337.0,_DC,47.12,1765.0,0.0,0.15,354.9,382.8,354.9,EWBB_DC,376.8500061035156,37.0,-0.013481659414880562
2024-11-25,HITECHCORP.NS,0.0,,,BB,,,237.6,2.0,2.0,,3337.0,_DC,37.86,2074.0,0.0,-3.03,,299.05,227.3,BB_DC,237.0,97.0,-0.002525252525252501
2024-11-25,HLEGLAS.BO,0.0,,,,EW,,373.0,2.0,2.0,,3337.0,_UC,21.94,2605.0,0.0,-9.07,353.05,427.25,353.05,EW_UC,375.6000061035156,50.0,0.006970525746690683
2024-11-25,HOWARHO.BO,0.0,,,BB,,,26.99,3.0,4.0,,3337.0,_DC,57.97,1403.0,0.0,4.1,,30.0,23.0,BB_DC,26.200000762939453,251.0,-0.029270071769564483
2024-11-25,HPL.NS,0.0,,,,EW,,507.0,0.0,4.0,,3337.0,_W,65.53,1151.0,0.0,7.21,473.5,514.6,473.5,EW_W,519.25,30.0,0.024161735700197237
2024-11-25,HUDCO.NS,0.0,,,BB,,,217.54,0.0,4.0,,3337.0,_W,24.34,2525.0,0.0,-7.86,,219.6,198.01,BB_W,217.0399932861328,51.0,-0.0022984587380122257
2024-11-25,IDBI.NS,0.0,,,BB,,,79.73,0.0,2.0,,3337.0,_DC,30.97,2304.0,0.0,-5.52,,87.45,74.9,BB_DC,81.30000305175781,207.0,0.019691496949176074
2024-11-25,IFINSER.BO,0.0,,,,EW,,47.0,4.0,3.0,,3337.0,_AT,93.35,223.0,0.0,40.29,42.85,50.69,42.85,EW_AT,42.97999954223633,241.0,-0.08553192463326961
2024-11-25,IL&FSTRANS.NS,0.0,,,,EW,,5.0,0.0,0.0,,3337.0,_W,56.95,1437.0,0.0,3.74,4.95,5.79,4.95,EW_W,5.21999979019165,20000.0,0.04399995803833008
2024-11-25,IMPEXFERRO.NS,0.0,,,,EW,,3.0,0.0,0.0,,3337.0,_W,15.08,2834.0,0.0,-13.53,2.77,3.61,2.77,EW_W,2.950000047683716,4348.0,-0.016666650772094727
2024-11-25,INDIANB.NS,0.0,,,,EW,,581.0,0.0,2.0,,3337.0,_UC,50.06,1667.0,0.0,1.25,504.5,586.6,504.5,EW_UC,564.8499755859375,13.0,-0.027796943914049053
2024-11-25,INDIANHUME.NS,0.0,,,BB,,,408.0,3.0,4.0,,3337.0,_DC,57.37,1423.0,0.0,3.88,,467.45,372.6,BB_DC,398.3500061035156,28.0,-0.023651945824716605
2024-11-25,INDOAMIN.BO,0.0,,,BB,,,168.9,2.0,2.0,,3337.0,_DC,67.48,1086.0,0.0,8.3,,190.45,162.95,BB_DC,168.25,168.0,-0.003848431024274752
2024-11-25,INDOKEM.BO,0.0,,,BB,EW,,83.0,6.0,6.0,,3337.0,_DC,30.07,2334.0,0.0,-5.8,76.0,85.95,76.0,EWBB_DC,78.91999816894531,143.0,-0.04915664856692394
2024-11-25,INDOWIND.NS,0.0,,,BB,,,20.92,4.0,6.0,,3337.0,_W,28.72,2379.0,0.0,-6.29,,23.84,20.12,BB_W,20.559999465942383,1250.0,-0.017208438530478914
2024-11-25,INSPIRISYS.NS,0.0,,,,EW,,107.0,0.0,1.0,,3337.0,_DC,29.92,2339.0,0.0,-5.87,102.28,122.29,102.28,EW_DC,101.69000244140625,212.0,-0.04962614540741823
2024-11-25,INTSTOIL.BO,0.0,,,,EW,,47.0,0.0,2.0,,3337.0,_W,54.35,1524.0,0.0,2.83,41.0,47.0,41.0,EW_W,42.45000076293945,167.0,-0.09680849440554355
2024-11-25,IOC.NS,0.0,,,,EW,,138.0,0.0,2.0,,3337.0,_DC,15.38,2824.0,0.0,-13.23,129.5,137.95,129.5,EW_DC,136.39999389648438,118.0,-0.011594247126924818
2024-11-25,IRB.NS,0.0,,,BB,EW,,51.0,0.0,2.0,,3337.0,_DC,11.66,2948.0,0.0,-17.52,45.06,51.13,45.06,EWBB_DC,51.150001525878906,168.0,0.0029412063897824754
2024-11-25,ISFL.BO,0.0,,,BB,EW,,2.0,0.0,0.0,,3337.0,_W,27.28,2427.0,0.0,-6.71,1.52,1.89,1.52,EWBB_W,1.7000000476837158,2083.0,-0.1499999761581421
2024-11-25,ISHITADR.BO,0.0,,ATR,BB,,,84.0,0.0,0.0,,3337.0,_W,64.6,1182.0,0.0,6.84,,85.0,65.55,ATRBB_W,86.05999755859375,54.0,0.024523780459449404
2024-11-25,ITDCEM.NS,0.0,,,BB,,,506.0,0.0,1.0,,3337.0,_DC,64.87,1173.0,0.0,6.92,,574.1,480.0,BB_DC,504.54998779296875,38.0,-0.0028656367727890315
2024-11-25,JAICORPLTD.NS,0.0,,ATR,BB,,,333.1,0.0,2.0,,3337.0,_DC,31.18,2297.0,0.0,-5.46,,335.45,288.1,ATRBB_DC,342.45001220703125,22.0,0.028069685400874293
2024-11-25,JAMNAAUTO.NS,0.0,,,,EW,,102.0,0.0,2.0,,3337.0,_DC,14.72,2846.0,0.0,-13.81,96.51,114.4,96.51,EW_DC,99.44000244140625,182.0,-0.02509801528033088
2024-11-25,JAYCH.BO,0.0,,,BB,,,9.0,2.0,2.0,,3337.0,_DT,38.97,2037.0,0.0,-2.66,,9.6,8.26,BB_DT,8.649999618530273,1351.0,-0.03888893127441406
2024-11-25,JKIL.NS,0.0,,ATR,,EW,,789.0,0.0,2.0,,3337.0,_DC,47.84,1741.0,0.0,0.44,671.25,796.4,671.25,ATREW_DC,754.9500122070312,8.0,-0.043155878064599175
2024-11-25,JONJUA.BO,,,,,EW,,12.0,0.0,1.0,,3337.0,_W,6.59,3117.0,,,11.55,13.99,11.55,EW_W,12.470000267028809,2222.0,0.03916668891906738
2024-11-25,JUPITERIN.BO,0.0,,,,EW,,47.0,4.0,1.0,,3337.0,_UC,79.35,690.0,0.0,16.86,43.45,57.68,43.45,EW_UC,46.689998626708984,282.0,-0.006595773899808843
2024-11-25,JUSTDIAL.NS,0.0,,,BB,,,1110.1,0.0,2.0,,3337.0,_DC,57.88,1406.0,0.0,4.09,,1122.0,1035.5,BB_DC,1116.1500244140625,13.0,0.005449981455781093
2024-11-25,JWL.NS,0.0,,,BB,EW,,446.0,0.0,1.0,,3337.0,_DC,16.31,2793.0,0.0,-12.43,422.3,455.0,422.3,EWBB_DC,457.04998779296875,42.0,0.024775757383338006
2024-11-25,KAMANWALA.BO,0.0,,,,EW,,16.0,0.0,2.0,,3337.0,_BW,42.0,1936.0,0.0,-1.67,15.49,16.99,15.49,EW_BW,15.720000267028809,1961.0,-0.017499983310699463
2024-11-25,KAMATHOTEL.NS,0.0,,,BB,,,204.94,2.0,4.0,,3337.0,_W,31.65,2281.0,0.0,-5.31,,209.0,188.11,BB_W,206.3300018310547,59.0,0.006782481853492192
2024-11-25,KAPSTON.NS,0.0,,,BB,,,286.75,0.0,0.0,,3337.0,_W,92.06,266.0,0.0,36.69,,290.95,250.0,BB_W,284.75,27.0,-0.006974716652136007
2024-11-25,KAYA.NS,0.0,,,BB,,,350.0,0.0,1.0,,3337.0,_DC,29.11,2366.0,0.0,-6.17,,418.95,341.2,BB_DC,345.6000061035156,114.0,-0.0125714111328125
2024-11-25,KEYCORP.BO,0.0,,,,EW,,264.0,0.0,1.0,,3337.0,_W,78.18,729.0,0.0,15.92,251.1,307.05,251.1,EW_W,263.6499938964844,78.0,-0.0013257806951349432
2024-11-25,KIFS.BO,0.0,,,,EW,,168.0,2.0,4.0,,3337.0,_DC,50.18,1663.0,0.0,1.26,144.9,197.65,144.9,EW_DC,156.0500030517578,43.0,-0.0711309342157273
2024-11-25,KIRLPNU.BO,0.0,,,BB,,,1672.0,0.0,0.0,,3337.0,_W,86.66,446.0,0.0,26.01,,1672.0,1495.05,BB_W,1618.75,6.0,-0.03184808612440192
2024-11-25,KISAN.BO,0.0,,,,EW,,56.0,0.0,2.0,,3337.0,_DC,15.14,2832.0,0.0,-13.49,46.99,55.89,46.99,EW_DC,56.279998779296875,111.0,0.004999978201729911
2024-11-25,KKALPANAIND.BO,0.0,,,,EW,,16.0,1.0,1.0,,3337.0,_BW,76.14,797.0,0.0,14.42,15.54,22.8,15.54,EW_BW,16.329999923706055,2174.0,0.020624995231628418
2024-11-25,KOLTEPATIL.NS,0.0,,,,EW,,370.0,0.0,0.0,,3337.0,_DC,16.25,2795.0,0.0,-12.45,347.1,386.0,347.1,EW_DC,365.8500061035156,44.0,-0.01121619972022804
2024-11-25,KOTHARIPET.NS,0.0,,,BB,,,188.27,3.0,4.0,,3337.0,_DC,73.02,901.0,0.0,11.9,,229.8,181.92,BB_DC,191.8000030517578,157.0,0.01874968423943168
2024-11-25,KOTHARIPRO.NS,0.0,,,BB,,,156.03,2.0,1.0,,3337.0,_W,70.44,987.0,0.0,9.99,,162.33,142.2,BB_W,154.92999267578125,72.0,-0.007049973237318151
2024-11-25,KPITTECH.NS,0.0,,,BB,,,1335.6,0.0,2.0,,3337.0,_DC,16.43,2789.0,0.0,-12.36,,1520.0,1283.25,BB_DC,1366.199951171875,19.0,0.02291101465399453
2024-11-25,KRISHNA.BO,0.0,,,BB,EW,,77.0,0.0,11.0,,3337.0,_W,18.79,2710.0,0.0,-10.64,68.1,77.99,68.1,EWBB_W,73.66999816894531,112.0,-0.04324677702668425
2024-11-25,LACTOSE.BO,0.0,,,BB,,,176.05,0.0,4.0,,3337.0,_DC,74.55,850.0,0.0,13.3,,178.9,161.3,BB_DC,176.85000610351562,68.0,0.004544198259106013
2024-11-25,LAHL.BO,0.0,,,BB,,,8.56,1.0,1.0,,3337.0,_W,68.5,1052.0,0.0,8.85,,8.9,7.18,BB_W,8.119999885559082,725.0,-0.05140188252814468
2024-11-25,LATTEYS.NS,0.0,,,BB,EW,,37.0,0.0,0.0,,3337.0,_W,92.42,254.0,0.0,37.74,33.52,40.4,33.52,EWBB_W,36.790000915527344,287.0,-0.0056756509316934125
2024-11-25,LAURUSLABS.NS,0.0,,,BB,,,523.15,0.0,0.0,,3337.0,_UC,76.92,771.0,0.0,14.93,,525.95,474.05,BB_UC,532.0499877929688,20.0,0.017012305826185174
2024-11-25,LCCINFOTEC.NS,0.0,,,,EW,,11.0,0.0,1.0,,3337.0,_UC,98.77,42.0,0.0,121.76,10.58,11.49,10.58,EW_UC,11.100000381469727,2381.0,0.009090943769975142
2024-11-25,LEHAR.BO,0.0,,,,EW,,233.0,2.0,4.0,,3337.0,_DC,88.43,387.0,0.0,28.61,195.0,244.0,195.0,EW_DC,232.5,26.0,-0.002145922746781116
2024-11-25,LIMECHM.BO,0.0,,,BB,,,26.84,1.0,1.0,,3337.0,_DC,39.45,2021.0,0.0,-2.53,,30.95,25.79,BB_DC,25.549999237060547,952.0,-0.048062621570024326
2024-11-25,LINC.NS,0.0,,,BB,EW,,634.0,0.0,0.0,,3337.0,_W,52.49,1586.0,0.0,2.17,597.0,634.9,597.0,EWBB_W,636.0999755859375,27.0,0.0033122643311317033
2024-11-25,LINKPH.BO,0.0,,,BB,,,41.0,4.0,6.0,,3337.0,_DC,41.73,1945.0,0.0,-1.74,,42.64,39.72,BB_DC,40.22999954223633,781.0,-0.018780498969845655
2024-11-25,LLOYDSME.NS,0.0,,,,EW,,984.0,0.0,1.0,,3337.0,_DC,77.01,768.0,0.0,14.96,907.95,1010.0,907.95,EW_DC,965.5,13.0,-0.018800813008130083
2024-11-25,LOTUSCHO.BO,0.0,,,BB,EW,,1337.0,2.0,4.0,,3337.0,_DC,97.06,99.0,0.0,72.12,1245.85,1556.0,1245.85,EWBB_DC,1337.449951171875,11.0,0.00033653789968212414
2024-11-25,LT.NS,0.0,,,BB,,,3733.7,0.0,0.0,,3337.0,_UC,59.17,1363.0,0.0,4.64,,3745.1,3452.45,BB_UC,3753.0,4.0,0.005169135174224009
2024-11-25,LUDLOWJUT.BO,0.0,,,BB,,,160.95,0.0,1.0,,3337.0,_DC,89.6,348.0,0.0,31.29,,162.0,140.0,BB_DC,158.1999969482422,48.0,-0.017086070529716068
2024-11-25,LWSKNIT.BO,0.0,,,,EW,,47.0,2.0,2.0,,3337.0,_DC,85.67,479.0,0.0,24.44,40.5,48.39,40.5,EW_DC,46.75,154.0,-0.005319148936170213
