Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
ATVPR.BO,11/25/2024,37.42,5.00,0.00,10.00,5.00,40.93,40.57,40.21,1
AUBANK.NS,11/25/2024,596.30,6.00,0.00,44.00,6.00,606.85,602.05,597.25,1
AURIONPRO.NS,11/25/2024,1639.70,4.00,0.00,14.00,4.00,1643.76,1617.28,1590.80,1
AVANTIFEED.NS,11/25/2024,579.05,19.00,0.00,26.00,19.00,625.49,605.55,585.60,1
AVROIND.NS,11/25/2024,161.97,4.00,0.00,9.00,4.00,165.13,161.52,157.91,1
BAJAJHCARE.BO,11/25/2024,397.30,6.00,0.00,9.00,6.00,407.97,397.54,387.11,1
AYMSYNTEX.NS,11/25/2024,241.24,5.00,0.00,8.00,5.00,249.90,242.95,236.00,1
BALAXI.NS,11/25/2024,79.41,6.00,0.00,47.00,6.00,81.30,78.61,75.92,1
BAJAJHLDNG.NS,11/25/2024,10591.55,19.00,0.00,29.00,19.00,11284.11,11125.57,10967.03,1
BALAJITELE.NS,11/25/2024,62.24,5.00,0.00,14.00,5.00,70.29,68.28,66.26,1
BANASFN.BO,11/25/2024,11.18,6.00,0.00,10.00,6.00,11.96,11.45,10.94,1
BALPHARMA.NS,11/25/2024,134.40,6.00,0.00,10.00,6.00,144.20,143.19,142.19,1
BANARBEADS.NS,11/25/2024,140.02,4.00,0.00,9.00,4.00,154.94,149.75,144.56,1
BANCOINDIA.NS,11/25/2024,1130.25,6.00,0.00,10.00,6.00,1281.50,1185.78,1090.07,1
BANG.NS,11/25/2024,54.45,6.00,0.00,14.00,6.00,66.22,64.45,62.68,1
BAROEXT.BO,11/25/2024,11.15,5.00,0.00,34.00,5.00,11.40,11.11,10.81,1
BBL.NS,11/25/2024,3859.35,6.00,0.00,10.00,6.00,3894.77,3784.01,3673.26,1
BDH.BO,11/25/2024,404.40,5.00,0.00,10.00,5.00,414.58,372.11,329.64,1
BECTORFOOD.NS,11/25/2024,1754.90,6.00,0.00,14.00,6.00,1770.46,1719.12,1667.78,1
BBOX.NS,11/25/2024,563.50,17.00,0.00,23.00,17.00,623.82,596.10,568.37,1
BELLACASA.BO,11/25/2024,542.15,5.00,0.00,15.00,5.00,547.33,533.31,519.29,1
BEMHY.BO,11/25/2024,1373.15,6.00,0.00,10.00,6.00,1446.91,1378.20,1309.48,1
BERYLSE.BO,11/25/2024,33.91,3.00,0.00,7.00,3.00,34.78,34.38,33.98,1
BETXIND.BO,11/25/2024,369.05,19.00,0.00,39.00,19.00,401.65,380.24,358.83,1
BGJL.BO,11/25/2024,15.18,4.00,0.00,37.00,4.00,15.63,15.23,14.83,1
BGWTATO.BO,11/25/2024,465.00,3.00,0.00,30.00,3.00,480.23,468.28,456.32,1
BFUTILITIE.NS,11/25/2024,955.85,17.00,0.00,26.00,17.00,1032.16,977.64,923.11,1
BHARAT.BO,11/25/2024,53.36,32.00,0.00,42.00,32.00,61.88,59.66,57.45,1
BHASKAGR.BO,11/25/2024,77.29,8.00,0.00,24.00,8.00,77.06,74.30,71.55,1
BHARATRAS.NS,11/25/2024,11614.55,5.00,0.00,10.00,5.00,11918.84,11717.21,11515.57,1
BIHSPONG.BO,11/25/2024,15.84,3.00,0.00,14.00,3.00,16.15,15.85,15.56,1
BHEL.NS,11/25/2024,241.22,4.00,0.00,10.00,4.00,247.53,239.54,231.56,1
BIRLAMONEY.NS,11/25/2024,164.69,4.00,0.00,8.00,4.00,165.50,162.23,158.97,1
BIL.NS,11/25/2024,806.95,6.00,0.00,9.00,6.00,853.27,829.66,806.06,1
BLISSGVS.NS,11/25/2024,132.42,5.00,0.00,11.00,5.00,135.87,133.42,130.97,1
BKMINDST.NS,11/25/2024,1.80,14.00,0.00,34.00,14.00,1.84,1.80,1.75,1
BNL.BO,11/25/2024,94.20,51.00,0.00,54.00,51.00,95.95,92.59,89.22,1
BOMBCYC.BO,11/25/2024,1909.80,4.00,0.00,9.00,4.00,2185.00,2185.00,2185.00,1
BOMOXY-B1.BO,11/25/2024,31700.75,4.00,0.00,8.00,4.00,34987.73,34132.57,33277.42,1
BPCAP.BO,11/25/2024,5.50,9.00,0.00,48.00,9.00,5.81,5.56,5.30,1
BRIDGESE.BO,11/25/2024,5.93,6.00,0.00,15.00,6.00,6.37,6.15,5.94,1
BRIGHTBR.BO,11/25/2024,305.30,18.00,0.00,23.00,18.00,323.85,306.41,288.97,1
BLUESTARCO.NS,11/25/2024,1848.25,6.00,0.00,27.00,6.00,1873.04,1853.64,1834.24,1
BRIGADE.NS,11/25/2024,1227.90,5.00,0.00,14.00,5.00,1242.41,1225.76,1209.11,1
BROOKS.NS,11/25/2024,142.80,6.00,0.00,12.00,6.00,145.00,142.53,140.07,1
BTTL.BO,11/25/2024,45.10,4.00,0.00,14.00,4.00,45.78,44.68,43.58,1
BTML.NS,11/25/2024,11.21,7.00,0.00,27.00,7.00,0.00,0.00,0.00,1
CAMEXLTD.BO,11/25/2024,59.80,18.00,0.00,26.00,18.00,67.45,64.40,61.35,1
BSOFT.NS,11/25/2024,569.10,13.00,0.00,25.00,13.00,0.00,0.00,0.00,1
CAMLINFINE.NS,11/25/2024,116.35,17.00,0.00,25.00,17.00,129.21,123.34,117.48,1
CAPRICORN.BO,11/22/2024,17.36,36.00,0.00,59.00,36.00,20.35,18.53,16.70,1
CAPRO.BO,11/25/2024,50.90,7.00,0.00,14.00,7.00,0.00,0.00,0.00,1
CAPACITE.NS,11/25/2024,392.35,6.00,0.00,16.00,6.00,393.90,378.93,363.96,1
CANTABIL.NS,11/25/2024,227.22,5.00,0.00,14.00,5.00,234.25,229.73,225.20,1
CARNATIN.BO,11/22/2024,79.15,57.00,0.00,,57.00,,,,1
CCCL.BO,11/25/2024,17.25,4.00,0.00,7.00,4.00,17.61,16.89,16.16,1
CATVISION.BO,11/25/2024,26.46,33.00,0.00,38.00,33.00,26.92,25.93,24.94,1
CEENIK.BO,11/25/2024,1359.90,3.00,0.00,14.00,3.00,1402.25,1367.22,1332.19,1
CEINSYSTECH.BO,11/25/2024,1538.10,10.00,0.00,14.00,10.00,1547.32,1490.17,1433.01,1
CENLUB.BO,11/25/2024,495.75,4.00,0.00,11.00,4.00,514.64,503.63,492.62,1
CDSL.NS,11/25/2024,1554.55,6.00,0.00,9.00,6.00,1573.62,1565.37,1557.12,1
CARBORUNIV.NS,11/25/2024,1405.60,18.00,0.00,27.00,18.00,1504.25,1469.22,1434.18,1
CEATLTD.NS,11/25/2024,2913.60,6.00,0.00,9.00,6.00,2932.20,2879.69,2827.17,1
CCL.NS,11/25/2024,747.65,21.00,0.00,55.00,21.00,764.40,733.26,702.12,1
CENTEXT.NS,11/25/2024,22.50,4.00,0.00,14.00,4.00,22.53,22.22,21.92,1
CHALET.NS,11/25/2024,897.60,6.00,0.00,8.00,6.00,901.65,871.55,841.45,1
CERA.NS,11/25/2024,7038.60,6.00,0.00,72.00,6.00,8472.75,8308.21,8143.67,1
CGPOWER.NS,11/25/2024,736.70,6.00,0.00,29.00,6.00,744.19,735.62,727.04,1
CHDCHEM.BO,11/25/2024,7.11,5.00,0.00,9.00,5.00,7.97,7.83,7.69,1
CHEMTECH.BO,11/25/2024,220.70,4.00,0.00,14.00,4.00,229.10,222.68,216.26,1
CHOICEIN.BO,11/25/2024,521.30,17.00,0.00,21.00,17.00,683.02,659.88,636.75,1
CHOKSI.BO,11/25/2024,72.00,12.00,0.00,13.00,12.00,73.02,71.43,69.84,1
CHORDIA.BO,11/25/2024,84.34,6.00,0.00,11.00,6.00,0.00,0.00,0.00,1
CHOWGULSTM.BO,11/25/2024,27.18,5.00,0.00,9.00,5.00,28.02,27.38,26.74,1
CILSEC.BO,11/25/2024,58.34,5.00,0.00,35.00,5.00,59.50,58.87,58.25,1
CINDHO.BO,11/25/2024,52.86,7.00,0.00,14.00,7.00,59.67,58.18,56.70,1
CITYONLINE.BO,11/25/2024,6.50,40.00,0.00,0.00,40.00,7.10,6.58,6.05,1
CIGNITITEC.NS,11/25/2024,1538.45,4.00,0.00,19.00,4.00,1565.20,1550.16,1535.11,1
CLFL.BO,11/25/2024,42.13,24.00,0.00,33.00,24.00,41.67,38.68,35.70,1
CMMHOSP.BO,11/25/2024,40.51,15.00,0.00,16.00,15.00,40.79,39.34,37.89,1
COASTCORP.BO,11/25/2024,237.85,4.00,0.00,8.00,4.00,245.06,241.81,238.56,1
COMCL.BO,11/25/2024,38.93,10.00,0.00,13.00,10.00,39.01,38.85,38.69,1
COMFINTE.BO,11/25/2024,11.81,4.00,0.00,13.00,4.00,0.00,0.00,0.00,1
COMSYN.BO,11/25/2024,68.87,15.00,0.00,24.00,15.00,75.98,72.55,69.13,1
CONART.BO,11/25/2024,194.35,4.00,0.00,9.00,4.00,221.78,219.33,216.88,1
CONTILI.BO,11/25/2024,52.85,6.00,0.00,14.00,6.00,57.29,56.98,56.67,1
COFORGE.NS,11/25/2024,8611.60,22.00,0.00,27.00,22.00,8698.71,8340.07,7981.42,1
CONTPTR.BO,11/25/2024,91.33,5.00,0.00,9.00,5.00,100.99,98.01,95.02,1
CONSOFINVT.NS,11/25/2024,209.25,5.00,0.00,8.00,5.00,0.00,0.00,0.00,1
CORDSCABLE.NS,11/25/2024,194.02,4.00,0.00,11.00,4.00,200.65,194.24,187.82,1
COSMOFE.BO,11/25/2024,329.75,6.00,0.00,12.00,6.00,343.60,336.05,328.50,1
CRANEINFRA.BO,11/25/2024,23.16,4.00,0.00,14.00,4.00,25.00,24.52,24.05,1
CRAFTSMAN.NS,11/25/2024,5215.75,4.00,0.00,14.00,4.00,5374.05,5274.16,5174.27,1
CRESSAN.BO,11/25/2024,7.61,3.00,0.00,14.00,3.00,7.62,7.55,7.48,1
COROMANDEL.NS,11/25/2024,1795.45,32.00,0.00,64.00,32.00,1834.93,1766.25,1697.58,1
CREST.NS,11/25/2024,447.85,6.00,0.00,11.00,6.00,0.00,0.00,0.00,1
CRISIL.NS,11/25/2024,5282.60,5.00,0.00,8.00,5.00,5731.15,5630.97,5530.80,1
CRSTCHM.BO,11/25/2024,275.25,16.00,0.00,23.00,16.00,303.18,279.95,256.72,1
CTCL.BO,11/25/2024,422.00,17.00,0.00,21.00,17.00,431.28,396.11,360.94,1
CROMPTON.NS,11/25/2024,405.45,5.00,0.00,30.00,5.00,411.06,401.29,391.52,1
CTL.BO,11/25/2024,44.92,4.00,0.00,11.00,4.00,47.00,45.99,44.98,1
CUPID.NS,11/25/2024,83.41,18.00,0.00,72.00,18.00,107.87,105.82,103.77,1
DALBHARAT.NS,11/25/2024,1826.80,4.00,0.00,35.00,4.00,1852.33,1836.43,1820.53,1
DARJEELING.BO,11/25/2024,26.72,52.00,0.00,,52.00,,,,1
DARSHANORNA.BO,11/25/2024,5.58,5.00,0.00,10.00,5.00,5.89,5.66,5.43,1
DAMODARIND.NS,11/25/2024,39.84,5.00,0.00,14.00,5.00,0.00,0.00,0.00,1
DBREALTY.NS,11/25/2024,164.00,6.00,0.00,10.00,6.00,165.93,161.67,157.41,1
DCAL.NS,11/25/2024,231.79,6.00,0.00,10.00,6.00,256.47,236.26,216.05,1
DECOMIC.BO,11/25/2024,74.91,5.00,0.00,8.00,5.00,0.00,0.00,0.00,1
DECPO.BO,11/25/2024,12.61,76.00,0.00,87.00,76.00,11.92,11.35,10.78,1
DECNGOLD.BO,11/25/2024,125.15,4.00,0.00,11.00,4.00,132.53,129.90,127.27,1
DEVINE.BO,11/25/2024,10.24,10.00,0.00,12.00,10.00,10.45,10.14,9.84,1
DENISCHEM.BO,11/25/2024,159.85,6.00,0.00,10.00,6.00,166.77,161.08,155.39,1
DEEPAKNTR.NS,11/25/2024,2696.45,6.00,0.00,10.00,6.00,2744.80,2700.22,2655.64,1
DELTAMAGNT.NS,11/25/2024,99.75,17.00,0.00,28.00,17.00,97.54,94.20,90.86,1
DGCONTENT.NS,11/25/2024,53.33,20.00,0.00,38.00,20.00,53.71,53.14,52.56,1
DHANFAB.BO,11/25/2024,60.00,3.00,0.00,13.00,3.00,66.34,65.11,63.88,1
DHINDIA.BO,11/25/2024,139.10,5.00,0.00,10.00,5.00,140.41,136.31,132.21,1
DHPIND.BO,11/25/2024,562.15,4.00,0.00,15.00,4.00,566.10,548.28,530.46,1
DHRUV.BO,11/25/2024,131.25,6.00,0.00,10.00,6.00,134.36,129.18,124.01,1
DHRUVCA.BO,11/25/2024,375.35,16.00,0.00,24.00,16.00,407.40,392.90,378.41,1
DILIGENT.BO,11/25/2024,4.35,5.00,0.00,9.00,5.00,4.55,4.44,4.34,1
DHANI.NS,11/25/2024,73.01,5.00,0.00,8.00,5.00,77.25,75.10,72.95,1
DIVSHKT.BO,11/25/2024,73.78,6.00,0.00,14.00,6.00,75.63,73.99,72.34,1
DJML.BO,11/25/2024,129.30,6.00,0.00,9.00,6.00,130.19,126.32,122.45,1
DHUNINV.NS,11/25/2024,2443.80,5.00,0.00,7.00,5.00,2491.08,2430.38,2369.67,1
DLTNCBL.BO,11/25/2024,766.65,16.00,0.00,24.00,16.00,801.09,770.34,739.59,1
DIXON.NS,11/25/2024,15724.80,6.00,0.00,10.00,6.00,15782.25,15501.52,15220.80,1
DODLA.BO,11/25/2024,1228.60,4.00,0.00,26.00,4.00,1248.82,1229.85,1210.88,1
DOLPHMED.BO,11/25/2024,2.75,37.00,0.00,53.00,37.00,2.71,2.62,2.54,1
DNAMEDIA.NS,11/25/2024,5.18,5.00,0.00,8.00,5.00,5.26,5.12,4.98,1
DRA.BO,11/25/2024,38.15,4.00,0.00,8.00,4.00,39.73,38.50,37.26,1
DLF.NS,11/25/2024,823.30,6.00,0.00,16.00,6.00,838.27,810.66,783.06,1
DIVISLAB.NS,11/25/2024,6138.45,20.00,0.00,28.00,20.00,6127.42,5953.13,5778.84,1
DSINVEST.BO,11/25/2024,656.40,31.00,0.00,38.00,31.00,741.81,724.49,707.17,1
DUROPACK.BO,11/25/2024,83.71,5.00,0.00,15.00,5.00,0.00,0.00,0.00,1
DYNAMICP.BO,11/25/2024,33.60,3.00,0.00,35.00,3.00,33.68,33.16,32.64,1
DYNAMATECH.NS,11/25/2024,7262.25,4.00,0.00,11.00,4.00,7476.77,7326.87,7176.97,1
EASTRED.BO,11/25/2024,44.40,6.00,0.00,13.00,6.00,46.48,45.14,43.81,1
ECOBOAR.BO,11/25/2024,28.79,4.00,0.00,13.00,4.00,31.79,30.12,28.45,1
ECLERX.NS,11/25/2024,3309.20,18.00,0.00,31.00,18.00,3799.29,3674.12,3548.96,1
EDUCOMP.NS,11/25/2024,2.14,14.00,0.00,68.00,14.00,2.34,2.30,2.25,1
ELAND.BO,11/22/2024,15.20,37.00,0.00,55.00,37.00,22.03,21.19,20.35,1
ELDEHSG.BO,11/25/2024,823.30,4.00,0.00,11.00,4.00,0.00,0.00,0.00,1
EIDPARRY.NS,11/25/2024,864.90,4.00,0.00,10.00,4.00,882.44,863.25,844.06,1
ELEMARB.BO,11/25/2024,275.25,17.00,0.00,,17.00,,,,1
EICHERMOT.NS,11/25/2024,5002.35,6.00,0.00,14.00,6.00,5189.37,5039.06,4888.76,1
EKC.NS,11/25/2024,212.13,5.00,0.00,10.00,5.00,232.26,217.52,202.78,1
EIMCOELECO.NS,11/25/2024,2533.05,3.00,0.00,26.00,3.00,2646.25,2576.00,2505.75,1
EIHOTEL.NS,11/25/2024,363.80,18.00,0.00,29.00,18.00,0.00,0.00,0.00,1
ELECON.NS,11/25/2024,595.15,4.00,0.00,11.00,4.00,606.07,584.83,563.59,1
ELIXIR.BO,11/25/2024,206.75,6.00,0.00,9.00,6.00,237.02,229.47,221.92,1
ELPROINTL.BO,11/25/2024,112.50,6.00,0.00,10.00,6.00,114.14,110.82,107.51,1
EMAINDIA.BO,11/25/2024,92.67,37.00,0.00,39.00,37.00,98.09,85.49,72.89,1
EMERALD.BO,11/25/2024,102.54,4.00,0.00,7.00,4.00,102.59,102.50,102.41,1
ELGIEQUIP.NS,11/25/2024,640.75,3.00,0.00,14.00,3.00,667.24,616.27,565.30,1
EMAMILTD.NS,11/25/2024,678.20,4.00,0.00,14.00,4.00,703.40,666.21,629.02,1
ENBETRD.BO,11/25/2024,13.35,5.00,0.00,18.00,5.00,16.32,16.02,15.73,1
EMMBI.NS,11/25/2024,143.51,6.00,0.00,11.00,6.00,147.62,143.71,139.81,1
ERIS.NS,11/25/2024,1473.75,19.00,0.00,31.00,19.00,1435.81,1390.35,1344.89,1
EVERESTO.BO,11/25/2024,142.80,6.00,0.00,50.00,6.00,155.22,144.64,134.06,1
ESSARSHPNG.NS,11/25/2024,41.11,6.00,0.00,10.00,6.00,44.32,43.61,42.90,1
EVEREADY.NS,11/25/2024,379.75,4.00,0.00,40.00,4.00,390.64,379.52,368.40,1
EXPLEOSOL.NS,11/25/2024,1323.50,18.00,0.00,58.00,18.00,1382.61,1322.64,1262.66,1
FAZE3Q.BO,11/25/2024,393.40,6.00,0.00,13.00,6.00,402.27,395.32,388.36,1
EXCEL.NS,11/25/2024,1.69,22.00,0.00,27.00,22.00,1.71,1.58,1.44,1
FCONSUMER.NS,11/25/2024,0.54,14.00,0.00,53.00,14.00,0.54,0.53,0.52,1
FCSSOFT.NS,11/25/2024,3.56,4.00,0.00,10.00,4.00,3.75,3.63,3.51,1
FEDERALBNK.NS,11/25/2024,212.88,18.00,0.00,27.00,18.00,218.77,209.19,199.61,1
FILATEX.NS,11/25/2024,62.84,19.00,0.00,48.00,19.00,76.66,72.63,68.61,1
FLUIDOM.BO,11/25/2024,759.30,15.00,0.00,28.00,15.00,813.70,738.60,663.49,1
FMNL.NS,11/25/2024,17.27,36.00,0.00,53.00,36.00,18.19,17.09,15.98,1
FRANKLININD.BO,11/25/2024,2.17,5.00,0.00,10.00,5.00,2.33,2.26,2.20,1
FLFL.NS,11/25/2024,2.27,17.00,0.00,30.00,17.00,0.00,0.00,0.00,1
FRONTSP.BO,11/25/2024,2341.20,13.00,0.00,25.00,13.00,2346.90,2235.04,2123.17,1
FUTSOL.BO,11/25/2024,72.56,5.00,0.00,14.00,5.00,78.22,74.28,70.34,1
FUTURSEC.BO,11/22/2024,31.21,18.00,0.00,24.00,18.00,39.04,37.18,35.31,1
FORTIS.NS,11/25/2024,697.85,19.00,0.00,30.00,19.00,705.31,674.27,643.23,1
GALAXYSURF.NS,11/25/2024,2871.60,3.00,0.00,10.00,3.00,2935.59,2843.99,2752.38,1
GALLANTT.NS,11/25/2024,320.20,6.00,0.00,43.00,6.00,325.72,320.09,314.45,1
GANGESSECU.NS,11/25/2024,205.57,5.00,0.00,7.00,5.00,209.72,203.21,196.71,1
