Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
ZBINTXPP.BO,2024-10-23,1759,,1890.0,,2019.0,Long,Open
ZDHJERK.BO,2024-11-18,20,18.0,,21.84,22.45,Short,Close
ZEAL.BO,2024-11-01,11,11.11,,13.01,13.14,Short,Close
ZEEL.NS,2024-11-14,118,118.81,115.13,,126.82,Long,Open
ZEELEARN.NS,2024-11-19,8,8.01,,8.6,10.3,Short,Close
ZEEMEDIA.NS,2024-11-06,18,12.26,,21.16,21.55,Short,Close
ZENIFIB.BO,2024-11-22,81,74.0,76.72,,84.94,Long,Open
ZENITHEXPO.NS,2024-10-22,248,157.85,,346.1,347.8,Short,Close
ZENITHHE.BO,2024-11-05,6,4.94,,6.47,6.62,Short,Close
ZENITHSTL.NS,2024-11-25,9,8.0,8.9,,9.39,Long,Open
ZENLABS.BO,2024-10-18,40,,,43.63,45.0,Short,Close
ZENOTECH.BO,2024-11-08,75,,,88.01,88.89,Short,Close
ZENSARTECH.NS,2024-11-06,727,701.15,,738.0,750.0,Short,Close
ZENTEC.NS,2024-11-14,1813,1576.0,1710.19,,1938.6,Long,Open
ZFCVINDIA.NS,2024-10-29,14936,14835.05,13799.72,,14200.0,Long,Open
ZIMLAB.BO,2024-11-14,106,99.7,102.0,,119.35,Long,Open
ZKHANDEN.BO,2024-11-25,87,62.55,85.92,,110.0,Long,Open
ZMULTIPU.BO,2024-11-22,11,9.24,,11.38,11.9,Short,Close
ZODIAC.NS,2024-11-06,495,592.1,,593.97,605.0,Short,Close
ZODIACLOTH.NS,2024-11-07,114,117.03,,123.29,124.0,Short,Close
ZODIACVEN.BO,2024-11-18,14,12.1,14.2,,17.16,Long,Open
ZODJRDMKJ.BO,2024-11-08,94,85.75,88.74,,103.27,Long,Open
ZOMATO.NS,2024-11-06,273,240.4,246.51,,256.14,Long,Open
ZOTA.NS,2024-11-05,562,547.0,,615.83,621.25,Short,Close
ZSARACOM.BO,2024-11-19,21860,16831.9,,23250.0,23901.5,Short,Close
ZSVARAJT.BO,2024-11-12,11,9.13,,11.68,12.49,Short,Close
ZUARI.NS,2024-11-11,216,186.1,,228.0,231.0,Short,Close
ZUARIIND.NS,2024-11-01,321,320.0,,346.21,347.95,Short,Close
ZWELCAST.BO,2024-11-05,1361,1387.0,1362.49,,1498.0,Long,Open
ZYDUSLIFE.NS,2024-08-09,964,484.95,,1313.99,1324.3,Short,Close
ZYDUSWELL.NS,2024-11-14,1914,1775.05,1897.7,,2029.0,Long,Open
^CNXAUTO,2024-09-30,23716,,,27393.94,27696.1,Short,Close
^CNXENERGY,2024-09-27,37006,,,44483.56,44665.85,Short,Close
^CNXIT,2024-11-22,43618,39975.0,42346.7,,43436.15,Long,Open
^CNXMETAL,2024-11-06,8883,8727.8,,9603.4,9671.25,Short,Close
^CNXPSUBANK,2024-11-22,6779,6163.75,6393.66,,7038.8,Long,Open
^CNXREALTY,2024-11-22,1029,929.75,975.2,,1008.95,Long,Open
^NSEBANK,2024-09-26,52208,44429.0,,54353.23,54467.35,Short,Close
^NSEI,2024-09-26,24222,21137.2,,26187.78,26250.9,Short,Close
