Buy Date,Ticker,Buy Strat,ll
2024-10-31,3MINDIA.NS,ATREWLR_DC,33131.6
2024-10-31,63MOONS.NS,ATR_W,436.1
2024-10-31,7TEC.BO,ATREWBB_DC,50.26
2024-10-31,A2ZINFRA.NS,BB_W,15.83
2024-10-31,AAKASH.NS,BBLR_W,10.51
2024-10-31,AARVEEDEN.NS,BB_DC,41.25
2024-10-31,ABMKNO.BO,BB_DC,115.05
2024-10-31,ACEINTEG.NS,EW_BW,31.05
2024-10-31,ACIIN.BO,BB_W,2.1
2024-10-31,ACKNIT.BO,EW_DC,287.7
2024-10-31,ACME.BO,EW_DC,30.8
2024-10-31,ADFFOODS.NS,BB_DC,268.0
2024-10-31,ADMANUM.BO,BB_DC,91.15
2024-10-31,ADORWELD.NS,BB_DC,1216.0
2024-10-31,ADROITINFO.NS,BB_DC,17.4
2024-10-31,ADVANIHOTR.NS,BB_DC,61.28
2024-10-31,AGIIL.BO,BB_BW,885.0
2024-10-31,AHLADA.NS,BB_DC,92.11
2024-10-31,AKZOINDIA.NS,ATR_W,3620.0
2024-10-31,ALANKIT.NS,BB_W,20.04
2024-10-31,ALBERTDAVD.NS,EW_DC,1270.0
2024-10-31,ALFL.BO,BB_DC,1.82
2024-10-31,ALPINEHOU.BO,EWBB_DC,99.0
2024-10-31,ALSTONE.BO,LR_DC,0.62
2024-10-31,AMRAAGRI.BO,ATREWBB_DT,1.01
2024-10-31,AMRAPLIN.BO,ATR_UC,14.55
2024-10-31,ANANTRAJ.NS,ATR_BW,635.1
2024-10-31,ANDHRSUGAR.NS,LR_DC,92.45
2024-10-31,ANKITMETAL.NS,EW_BW,3.35
2024-10-31,ANUP.NS,ATR_UC,2647.0
2024-10-31,APARINDS.NS,ATR_BW,9210.8
2024-10-31,APIL.BO,ATRBB_W,20.25
2024-10-31,APLAPOLLO.NS,EW_BW,1376.7
2024-10-31,APOLLOPIPE.NS,EW_BW,472.35
2024-10-31,APOLLOTYRE.NS,EW_DC,474.25
2024-10-31,ARAVALIS.BO,BB_DC,4.38
2024-10-31,ARIES.NS,BB_DC,224.2
2024-10-31,ARVIND.NS,BBLR_DC,308.35
2024-10-31,ARYAMAN.BO,EWLR_DC,375.0
2024-10-31,ASAHIINDIA.NS,ATRBB_DC,657.65
2024-10-31,ASAHISONG.NS,EW_DC,392.65
2024-10-31,ASHIMASYN.NS,EWBB_DC,29.09
2024-10-31,ASHSI.BO,EW_DC,35.55
2024-10-31,ASTRON.NS,EW_DC,19.0
2024-10-31,AURIONPRO.NS,EW_UC,1470.0
2024-10-31,AVANTEL.BO,EW_BW,163.45
2024-10-31,AVL.BO,EWBB_DC,412.35
2024-10-31,AVTNPL.NS,EW_DC,77.7
2024-10-31,AXELPOLY.BO,ATR_BW,59.0
2024-10-31,BAJAJHIND.NS,EW_BW,31.61
2024-10-31,BAJAJST.BO,BB_W,2871.2
2024-10-31,BAROEXT.BO,ATR_UC,9.83
2024-10-31,BBOX.NS,LR_DC,445.4
2024-10-31,BCLENTERPR.BO,EWBB_DC,0.81
