Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
AGROPHOS.NS,10/31/2024,44.05,3.00,0.00,9.00,3.00,47.10,46.46,45.82,1
AEGISCHEM.NS,7/29/2024,884.15,4.00,0.00,13.00,4.00,920.53,898.43,876.33,1
AHLADA.NS,10/31/2024,101.71,4.00,0.00,42.00,4.00,101.88,100.94,100.00,1
AHLEAST.NS,10/31/2024,170.11,4.00,0.00,10.00,4.00,171.59,168.13,164.68,1
AIRAN.NS,10/31/2024,34.56,3.00,0.00,10.00,3.00,35.06,34.61,34.16,1
AJANTSOY.BO,10/31/2024,44.83,5.00,0.00,19.00,5.00,45.73,45.00,44.27,1
AJOONI.NS,10/31/2024,7.79,3.00,0.00,14.00,3.00,8.04,7.78,7.51,1
AJEL.BO,10/31/2024,15.70,10.00,0.00,22.00,10.00,18.33,17.55,16.76,1
AJCON.BO,10/31/2024,45.54,18.00,0.00,25.00,18.00,0.00,0.00,0.00,1
AJWAFUN.BO,5/12/2021,6.83,112.00,0.00,761.00,112.00,0.00,0.00,0.00,1
AJMERA.NS,10/31/2024,904.50,4.00,0.00,5.00,4.00,964.64,957.67,950.71,1
AKASH.NS,10/31/2024,34.82,4.00,0.00,26.00,4.00,48.61,48.61,48.61,1
AKCAPIT.BO,10/31/2024,1184.55,4.00,0.00,11.00,4.00,1205.21,1165.87,1126.53,1
AKSPINTEX.BO,10/31/2024,373.90,24.00,0.00,41.00,24.00,385.62,374.08,362.55,1
ALBERTDAVD.NS,10/31/2024,1386.05,3.00,0.00,42.00,3.00,1424.72,1397.01,1369.30,1
ALFAICA.BO,10/31/2024,89.94,4.00,0.00,11.00,4.00,91.89,88.14,84.39,1
ALFATRAN.BO,10/31/2024,122.88,4.00,0.00,8.00,4.00,125.51,122.35,119.19,1
ALFREDHE.BO,10/31/2024,2000.00,26.00,0.00,35.00,26.00,2061.97,1953.13,1844.28,1
ALFL.BO,10/31/2024,2.10,4.00,0.00,33.00,4.00,2.15,2.10,2.04,1
AKZOINDIA.NS,10/31/2024,4402.30,6.00,0.00,16.00,6.00,4402.37,4080.58,3758.80,1
ALEMBICLTD.NS,10/31/2024,128.54,4.00,0.00,48.00,4.00,129.73,128.58,127.44,1
ALKALI.NS,10/31/2024,116.66,3.00,0.00,13.00,3.00,122.47,118.17,113.88,1
ALSTONE.BO,10/31/2024,0.79,7.00,0.00,14.00,7.00,0.79,0.75,0.72,1
ALMONDZ.NS,10/31/2024,31.30,3.00,0.00,10.00,3.00,31.64,31.13,30.62,1
AMAL.BO,10/31/2024,423.40,3.00,0.00,8.00,3.00,437.47,427.11,416.76,1
AMBALALSA.BO,10/31/2024,54.46,4.00,0.00,13.00,4.00,60.04,58.36,56.69,1
ALPSINDUS.NS,10/31/2024,3.68,5.00,0.00,19.00,5.00,3.79,3.59,3.39,1
AMCOIND.BO,10/31/2024,97.80,3.00,0.00,10.00,3.00,98.56,97.69,96.83,1
ALOKINDS.NS,10/31/2024,22.46,4.00,0.00,21.00,4.00,22.78,22.48,22.18,1
AMBITION.BO,10/30/2024,2.96,52.00,0.00,84.00,52.00,3.17,3.03,2.88,1
AMJLAND.NS,10/31/2024,51.05,3.00,0.00,8.00,3.00,55.23,53.30,51.36,1
AMRAPLIN.BO,10/31/2024,17.63,3.00,0.00,12.00,3.00,18.24,17.02,15.80,1
AMTL.BO,10/31/2024,38.17,4.00,0.00,23.00,4.00,39.10,38.08,37.07,1
AMRAAGRI.BO,10/31/2024,1.15,3.00,0.00,46.00,3.00,1.18,1.12,1.07,1
ANGELONE.NS,10/31/2024,3051.60,4.00,0.00,11.00,4.00,3164.53,3113.88,3063.22,1
ANANTRAJ.NS,10/31/2024,740.80,4.00,0.00,11.00,4.00,747.48,726.13,704.78,1
ANERI.BO,10/30/2024,6.80,22.00,0.00,47.00,22.00,6.84,6.68,6.52,1
ANDREWYU.BO,10/31/2024,40.80,4.00,0.00,12.00,4.00,41.13,40.76,40.40,1
ANDHRSUGAR.NS,10/31/2024,104.55,3.00,0.00,43.00,3.00,106.21,104.05,101.90,1
ANKIN.BO,10/31/2024,14.78,5.00,0.00,8.00,5.00,16.65,16.14,15.64,1
ANIKINDS.NS,10/31/2024,89.38,17.00,0.00,35.00,17.00,89.98,85.74,81.49,1
ANDHRAPAP.NS,10/31/2024,99.63,4.00,0.00,36.00,4.00,100.54,99.96,99.37,1
ANSALHSG.BO,10/31/2024,18.54,3.00,0.00,14.00,3.00,19.28,18.78,18.27,1
ANUP.NS,10/31/2024,3481.60,29.00,0.00,38.00,29.00,3353.10,3090.37,2827.65,1
ANURAS.NS,10/31/2024,733.40,4.00,0.00,50.00,4.00,752.81,738.76,724.71,1
ANSINDUS.BO,10/31/2024,9.84,7.00,0.00,30.00,7.00,9.95,9.55,9.15,1
APARINDS.NS,10/31/2024,10062.35,3.00,0.00,12.00,3.00,10175.99,9912.15,9648.31,1
APOLLO.NS,10/31/2024,101.38,6.00,0.00,32.00,6.00,109.67,104.39,99.11,1
APOLLOPIPE.NS,10/31/2024,530.00,3.00,0.00,39.00,3.00,535.90,529.35,522.81,1
APOLLOFI.BO,10/31/2024,809.00,4.00,0.00,11.00,4.00,838.35,815.49,792.63,1
APOLSINHOT.NS,10/31/2024,1880.40,4.00,0.00,15.00,4.00,1933.55,1871.32,1809.09,1
ARCFIN.BO,10/31/2024,2.29,12.00,0.00,24.00,12.00,2.30,2.28,2.27,1
ARCEEIN.BO,10/31/2024,6.21,5.00,0.00,12.00,5.00,6.26,6.13,5.99,1
ARCHITORG.BO,10/31/2024,45.60,17.00,0.00,32.00,17.00,0.00,0.00,0.00,1
ARCHIDPLY.NS,10/31/2024,121.32,4.00,0.00,14.00,4.00,132.63,130.72,128.81,1
ARIHANTSUP.NS,10/31/2024,347.95,3.00,0.00,21.00,3.00,355.96,349.80,343.65,1
ARIHANT.BO,10/31/2024,642.35,20.00,0.00,23.00,20.00,691.09,685.18,679.27,1
ARIES.NS,10/31/2024,264.35,4.00,0.00,11.00,4.00,274.27,265.96,257.65,1
ARROWGREEN.NS,10/31/2024,814.80,7.00,0.00,12.00,7.00,850.76,821.45,792.14,1
ARVEE.NS,10/31/2024,177.15,3.00,0.00,7.00,3.00,181.15,176.74,172.33,1
ARSSINFRA.NS,10/31/2024,17.97,3.00,0.00,23.00,3.00,17.97,17.83,17.68,1
ASALCBR.NS,10/31/2024,921.80,4.00,0.00,12.00,4.00,965.15,959.00,952.85,1
ARYAMAN.BO,10/31/2024,418.25,3.00,0.00,46.00,3.00,424.80,413.35,401.89,1
ARVSMART.NS,10/31/2024,934.80,4.00,0.00,11.00,4.00,959.62,943.54,927.46,1
ARVIND.NS,10/31/2024,371.70,4.00,0.00,10.00,4.00,400.24,376.12,352.00,1
ASHCAP.BO,10/31/2024,4.74,4.00,0.00,35.00,4.00,4.88,4.69,4.51,1
ASAHIINDIA.NS,10/31/2024,750.30,3.00,0.00,27.00,3.00,758.05,739.81,721.57,1
ASHOKA.NS,10/31/2024,239.59,4.00,0.00,13.00,4.00,243.44,240.01,236.57,1
ASIANENE.BO,10/31/2024,341.30,3.00,0.00,15.00,3.00,360.52,353.85,347.18,1
ASIANTNE.BO,10/31/2024,14.71,4.00,0.00,19.00,4.00,14.93,14.71,14.49,1
ASIAPAK.BO,10/31/2024,80.00,4.00,0.00,6.00,4.00,81.49,79.97,78.44,1
ASMTEC.BO,10/31/2024,1494.90,4.00,0.00,15.00,4.00,1518.31,1489.68,1461.05,1
ASPINWALL.NS,10/31/2024,284.10,4.00,0.00,38.00,4.00,285.79,280.33,274.87,1
ASTERDM.NS,10/31/2024,444.60,6.00,0.00,11.00,6.00,572.27,548.28,524.28,1
ASIANHOTNR.NS,10/31/2024,195.51,4.00,0.00,18.00,4.00,208.14,205.93,203.73,1
ASPIRA.BO,10/31/2024,53.00,20.00,0.00,22.00,20.00,54.95,52.91,50.88,1
ATALREAL.NS,10/31/2024,12.29,16.00,0.00,21.00,16.00,12.48,11.95,11.42,1
ASTRON.NS,10/31/2024,21.31,6.00,0.00,15.00,6.00,21.42,20.89,20.35,1
ASTRAMICRO.NS,10/31/2024,791.55,4.00,0.00,15.00,4.00,796.73,791.80,786.87,1
ASTRAZEN.NS,10/31/2024,7624.90,3.00,0.00,16.00,3.00,7649.78,7594.91,7540.04,1
ATGL.NS,10/31/2024,718.35,6.00,0.00,27.00,6.00,0.00,0.00,0.00,1
ATHARVENT.BO,10/31/2024,2.66,5.00,0.00,10.00,5.00,2.81,2.67,2.52,1
ATULAUTO.NS,10/31/2024,607.10,3.00,0.00,39.00,3.00,608.59,604.51,600.42,1
ATFL.NS,10/31/2024,936.70,4.00,0.00,10.00,4.00,1001.95,986.10,970.25,1
AUROLAB.BO,10/31/2024,249.55,4.00,0.00,10.00,4.00,257.11,246.28,235.45,1
AURIONPRO.NS,10/31/2024,1653.05,3.00,0.00,8.00,3.00,1680.51,1636.70,1592.90,1
AVADHSUGAR.NS,10/31/2024,624.35,3.00,0.00,16.00,3.00,643.58,632.24,620.90,1
AVG.NS,10/31/2024,496.80,4.00,0.00,11.00,4.00,524.12,519.85,515.58,1
AVAILFC.BO,10/31/2024,349.35,3.00,0.00,28.00,3.00,350.68,348.46,346.24,1
AUTOIND.NS,10/31/2024,116.48,4.00,0.00,32.00,4.00,121.13,117.66,114.20,1
AVROIND.NS,10/31/2024,144.64,4.00,0.00,41.00,4.00,160.37,156.04,151.71,1
AWHCL.NS,10/31/2024,808.80,4.00,0.00,10.00,4.00,830.61,808.01,785.41,1
AVIVA.BO,10/30/2024,26.20,47.00,0.00,363.00,47.00,26.28,25.75,25.23,1
AVTNPL.NS,10/31/2024,83.41,4.00,0.00,33.00,4.00,84.88,83.60,82.31,1
AXTEL.BO,10/31/2024,546.15,18.00,0.00,21.00,18.00,557.28,515.44,473.60,1
B2BSOFT.BO,10/31/2024,36.66,3.00,0.00,14.00,3.00,37.01,36.48,35.95,1
BABA.BO,10/31/2024,18.53,6.00,0.00,10.00,6.00,21.46,19.16,16.86,1
AXISBANK.NS,10/31/2024,1159.55,10.00,0.00,24.00,10.00,1467.50,1436.03,1404.55,1
BAGFILMS.NS,10/31/2024,11.19,4.00,0.00,19.00,4.00,11.30,10.87,10.45,1
BAJAJST.BO,10/31/2024,3294.05,3.00,0.00,16.00,3.00,3393.15,3272.84,3152.53,1
BAJAJHIND.NS,10/31/2024,34.84,4.00,0.00,21.00,4.00,35.06,34.91,34.76,1
BALKRISHNA.NS,10/31/2024,24.10,4.00,0.00,26.00,4.00,26.06,25.89,25.72,1
BALUFORGE.BO,10/31/2024,750.90,4.00,0.00,8.00,4.00,762.54,756.56,750.58,1
BALAJITELE.NS,10/31/2024,62.57,4.00,0.00,64.00,4.00,64.23,63.12,62.01,1
BALLARPUR.BO,10/30/2024,269.70,337.00,0.00,345.00,337.00,277.00,270.33,263.66,1
BALPHARMA.NS,10/31/2024,123.98,3.00,0.00,21.00,3.00,124.18,123.19,122.19,1
BALTE.BO,10/31/2024,33.31,4.00,0.00,11.00,4.00,34.73,33.28,31.83,1
BALMLAWRIE.NS,10/31/2024,240.30,4.00,0.00,31.00,4.00,245.12,239.98,234.84,1
BALRAMCHIN.NS,10/31/2024,627.80,4.00,0.00,20.00,4.00,680.23,677.33,674.42,1
BANASFN.BO,10/31/2024,10.00,4.00,0.00,22.00,4.00,10.25,10.04,9.82,1
BANCOINDIA.NS,10/31/2024,727.15,3.00,0.00,19.00,3.00,763.45,733.68,703.92,1
BANDHANBNK.NS,10/31/2024,182.21,4.00,0.00,14.00,4.00,234.61,234.61,234.61,1
BANG.NS,10/31/2024,55.67,7.00,0.00,12.00,7.00,57.09,55.52,53.95,1
BARBEQUE.BO,10/31/2024,569.35,4.00,0.00,13.00,4.00,570.94,566.38,561.82,1
BANKBARODA.NS,10/31/2024,250.96,6.00,0.00,19.00,6.00,262.02,257.11,252.19,1
BASANTGL.BO,10/31/2024,19.40,4.00,0.00,26.00,4.00,19.62,19.46,19.30,1
BANKINDIA.NS,10/31/2024,108.69,4.00,0.00,63.00,4.00,110.87,109.36,107.85,1
BATLIBOI.BO,10/31/2024,152.20,3.00,0.00,18.00,3.00,170.57,166.07,161.56,1
BAYERCROP.BO,10/31/2024,6629.90,3.00,0.00,16.00,3.00,6867.19,6549.37,6231.55,1
BASF.NS,10/31/2024,7658.20,4.00,0.00,11.00,4.00,7645.33,7537.53,7429.73,1
BBL.NS,10/31/2024,4638.80,3.00,0.00,11.00,3.00,4679.49,4641.01,4602.54,1
BBTC.NS,10/31/2024,2769.40,18.00,0.00,21.00,18.00,0.00,0.00,0.00,1
BCP.BO,10/31/2024,4.74,4.00,0.00,16.00,4.00,4.89,4.62,4.36,1
BECTORFOOD.NS,10/31/2024,1890.65,5.00,0.00,28.00,5.00,1896.74,1867.64,1838.54,1
BELLACASA.BO,10/31/2024,540.75,7.00,0.00,10.00,7.00,557.88,547.89,537.90,1
BEMHY.BO,10/31/2024,1335.95,4.00,0.00,12.00,4.00,1342.06,1313.00,1283.94,1
BENGALASM.BO,10/31/2024,9999.00,18.00,0.00,46.00,18.00,10847.20,10570.34,10293.48,1
BENGALT.BO,10/31/2024,181.10,6.00,0.00,19.00,6.00,190.38,183.24,176.10,1
BEL.NS,10/31/2024,284.90,4.00,0.00,12.00,4.00,298.32,294.20,290.08,1
BEML.NS,10/31/2024,4071.55,3.00,0.00,8.00,3.00,4136.07,4067.80,3999.53,1
BERLDRG.BO,10/31/2024,36.56,4.00,0.00,17.00,4.00,39.25,38.22,37.20,1
BERVINL.BO,10/31/2024,65.04,5.00,0.00,14.00,5.00,66.59,63.93,61.26,1
BERYLSE.BO,10/31/2024,34.35,4.00,0.00,11.00,4.00,35.37,34.55,33.72,1
BESTEAST.BO,10/31/2024,17.66,4.00,0.00,38.00,4.00,18.21,17.89,17.58,1
BETXIND.BO,10/31/2024,355.05,4.00,0.00,24.00,4.00,360.40,353.72,347.04,1
BHAGERIA.NS,10/31/2024,201.84,4.00,0.00,32.00,4.00,213.23,210.85,208.47,1
BHAGCHEM.BO,10/31/2024,357.25,5.00,0.00,11.00,5.00,362.90,357.19,351.49,1
BGRENERGY.NS,10/31/2024,40.64,4.00,0.00,27.00,4.00,41.52,40.02,38.53,1
BHARAT.BO,10/31/2024,53.46,17.00,0.00,27.00,17.00,55.29,52.60,49.91,1
BHARATSE.BO,10/31/2024,199.20,4.00,0.00,27.00,4.00,206.13,199.74,193.35,1
BHAGYANGR.NS,10/31/2024,100.83,3.00,0.00,10.00,3.00,102.30,99.14,95.99,1
BHATIA.BO,10/31/2024,29.16,3.00,0.00,21.00,3.00,29.54,29.13,28.72,1
BHARATRAS.NS,10/31/2024,11172.75,4.00,0.00,32.00,4.00,11514.11,11212.42,10910.73,1
BHEL.NS,10/31/2024,239.00,4.00,0.00,23.00,4.00,247.05,241.67,236.29,1
BIGBLOC.NS,10/31/2024,130.70,6.00,0.00,11.00,6.00,136.73,131.40,126.08,1
BIHSPONG.BO,10/31/2024,16.50,4.00,0.00,34.00,4.00,18.99,18.54,18.10,1
BIOFILCHEM.NS,10/31/2024,69.35,4.00,0.00,15.00,4.00,70.09,68.93,67.78,1
BIL.NS,10/31/2024,708.50,4.00,0.00,11.00,4.00,741.40,722.20,703.00,1
BITL.BO,10/30/2024,1.72,56.00,0.00,66.00,56.00,1.85,1.77,1.68,1
BKV.BO,10/31/2024,13.51,4.00,0.00,13.00,4.00,13.60,13.48,13.36,1
BLBLIMITED.NS,10/31/2024,19.63,5.00,0.00,11.00,5.00,20.47,20.13,19.79,1
BLUECOAST.BO,10/21/2024,11.27,33.00,0.00,39.00,33.00,12.68,11.56,10.43,1
BLISSGVS.NS,10/31/2024,123.55,4.00,0.00,8.00,4.00,135.22,133.51,131.79,1
BLS.NS,10/31/2024,397.85,7.00,0.00,11.00,7.00,407.72,389.52,371.33,1
BLOOM.BO,10/30/2024,15.19,29.00,0.00,33.00,29.00,20.81,19.32,17.83,1
BLUECHIPT.BO,10/31/2024,159.15,4.00,0.00,34.00,4.00,163.14,155.89,148.64,1
BLKASHYAP.NS,10/31/2024,81.60,4.00,0.00,45.00,4.00,84.08,82.17,80.27,1
BOMBCYC.BO,10/31/2024,1767.50,6.00,0.00,11.00,6.00,1826.94,1808.92,1790.90,1
BMAL.BO,10/31/2024,12.50,16.00,0.00,25.00,16.00,13.06,12.52,11.98,1
BNALTD.BO,10/31/2024,571.40,4.00,0.00,19.00,4.00,0.00,0.00,0.00,1
BNL.BO,10/31/2024,89.50,36.00,0.00,39.00,36.00,97.57,94.60,91.63,1
BLUEDART.NS,10/31/2024,8142.75,3.00,0.00,16.00,3.00,8236.73,8077.93,7919.13,1
BLUECHIP.NS,10/31/2024,8.40,23.00,0.00,26.00,23.00,8.51,8.16,7.81,1
BNRSEC.BO,10/31/2024,189.70,4.00,0.00,11.00,4.00,198.24,191.44,184.64,1
BOMDYEING.NS,10/31/2024,234.75,4.00,0.00,8.00,4.00,236.82,233.32,229.83,1
BOROLTD.NS,10/31/2024,443.75,4.00,0.00,11.00,4.00,477.88,467.33,456.77,1
BORORENEW.NS,10/31/2024,446.60,4.00,0.00,45.00,4.00,453.71,445.00,436.29,1
BOMOXY-B1.BO,10/31/2024,31184.65,4.00,0.00,43.00,4.00,31536.83,30871.13,30205.44,1
BRIGHTBR.BO,10/31/2024,290.05,3.00,0.00,8.00,3.00,305.59,296.27,286.96,1
BRIDGESE.BO,10/31/2024,6.09,44.00,0.00,73.00,44.00,6.08,5.71,5.33,1
BRIJLEAS.BO,10/31/2024,11.07,3.00,0.00,8.00,3.00,11.49,10.99,10.48,1
BRPL.BO,10/31/2024,112.45,3.00,0.00,11.00,3.00,115.44,112.31,109.19,1
BRFL.BO,10/30/2024,1.82,469.00,0.00,632.00,469.00,1.85,1.82,1.80,1
BSE.NS,10/31/2024,4465.60,4.00,0.00,13.00,4.00,4515.01,4459.88,4404.75,1
BTTL.BO,10/31/2024,50.58,7.00,0.00,12.00,7.00,51.84,50.69,49.53,1
BSL.NS,10/31/2024,241.37,4.00,0.00,14.00,4.00,248.59,242.18,235.76,1
BURNPUR.NS,10/31/2024,6.47,3.00,0.00,9.00,3.00,6.47,6.45,6.44,1
BVCL.NS,10/31/2024,55.95,3.00,0.00,11.00,3.00,57.31,55.94,54.56,1
CAMEXLTD.BO,10/31/2024,58.47,3.00,0.00,11.00,3.00,61.02,58.80,56.59,1
CANBK.NS,10/31/2024,102.65,4.00,0.00,23.00,4.00,109.95,108.12,106.29,1
CAPACITE.NS,10/31/2024,380.50,4.00,0.00,14.00,4.00,426.82,412.03,397.23,1
CAPLIPOINT.NS,10/31/2024,2035.40,3.00,0.00,21.00,3.00,2080.20,2042.49,2004.78,1
CAPRIHANS.BO,10/31/2024,162.00,4.00,0.00,11.00,4.00,164.87,163.75,162.63,1
CAPPIPES.BO,10/31/2024,15.29,4.00,0.00,66.00,4.00,15.74,15.41,15.08,1
CAPRICORN.BO,10/30/2024,17.36,21.00,0.00,44.00,21.00,19.39,17.92,16.44,1
CARYSIL.NS,10/31/2024,804.80,4.00,0.00,15.00,4.00,816.52,805.02,793.52,1
CAPRO.BO,10/31/2024,51.74,4.00,0.00,10.00,4.00,59.53,56.82,54.11,1
CARNATIN.BO,10/31/2024,13.39,43.00,0.00,72.00,43.00,12.54,10.53,8.53,1
CARERATING.NS,10/31/2024,1461.00,7.00,0.00,10.00,7.00,1694.53,1585.43,1476.33,1
CATVISION.BO,10/31/2024,25.25,18.00,0.00,23.00,18.00,0.00,0.00,0.00,1
CCHHL.NS,10/31/2024,21.11,4.00,0.00,20.00,4.00,21.61,20.87,20.12,1
CDSL.NS,10/31/2024,1545.80,4.00,0.00,12.00,4.00,1582.74,1543.66,1504.58,1
CCLINTER.BO,10/31/2024,30.55,4.00,0.00,16.00,4.00,32.82,32.59,32.36,1
CEEJAY.BO,10/31/2024,245.10,4.00,0.00,13.00,4.00,287.70,283.17,278.64,1
CEETAIN.BO,10/31/2024,49.51,3.00,0.00,11.00,3.00,50.56,49.82,49.08,1
CEENIK.BO,10/31/2024,1432.45,101.00,0.00,110.00,101.00,1810.96,1622.72,1434.48,1
CCL.NS,10/31/2024,678.15,6.00,0.00,40.00,6.00,680.61,660.51,640.41,1
CEINSYSTECH.BO,10/31/2024,1228.80,7.00,0.00,10.00,7.00,1335.45,1283.22,1231.00,1
CENLUB.BO,10/31/2024,549.10,3.00,0.00,15.00,3.00,554.34,540.20,526.05,1
CENTRALBK.NS,10/31/2024,57.83,4.00,0.00,9.00,4.00,58.42,57.56,56.69,1
CENTEXT.NS,10/31/2024,23.59,4.00,0.00,8.00,4.00,25.13,24.53,23.94,1
CELEBRITY.NS,10/31/2024,14.73,4.00,0.00,16.00,4.00,15.74,15.44,15.15,1
CEREBRAINT.NS,10/31/2024,10.68,3.00,0.00,12.00,3.00,10.73,10.67,10.61,1
CENTUM.NS,10/31/2024,1844.20,3.00,0.00,8.00,3.00,1853.47,1798.30,1743.13,1
CGCL.NS,10/31/2024,202.49,5.00,0.00,33.00,5.00,222.24,207.24,192.23,1
CGVAK.BO,10/31/2024,322.80,21.00,0.00,59.00,21.00,353.10,336.04,318.98,1
CHANDRIMA.BO,10/31/2024,57.24,40.00,0.00,60.00,40.00,57.23,54.20,51.17,1
CHANDRAP.BO,10/31/2024,26.02,4.00,0.00,34.00,4.00,26.81,26.12,25.43,1
CHAMBLFERT.NS,10/31/2024,483.60,3.00,0.00,21.00,3.00,491.10,485.10,479.09,1
CHEMOPH.BO,10/31/2024,74.98,7.00,0.00,14.00,7.00,83.79,80.48,77.17,1
CHENFERRO.BO,10/31/2024,140.75,3.00,0.00,26.00,3.00,143.31,141.24,139.16,1
CHEVIOT.BO,10/31/2024,1268.85,4.00,0.00,43.00,4.00,1371.40,1371.40,1371.40,1
CHOICEIN.BO,10/31/2024,520.80,4.00,0.00,8.00,4.00,528.72,516.30,503.88,1
CHOWGULSTM.BO,10/31/2024,30.15,5.00,0.00,16.00,5.00,35.63,33.53,31.44,1
CIANAGRO.BO,10/31/2024,260.45,60.00,0.00,66.00,60.00,265.37,249.73,234.09,1
CINDHO.BO,10/31/2024,55.49,6.00,0.00,9.00,6.00,55.82,54.70,53.59,1
CLFL.BO,10/31/2024,25.30,9.00,0.00,18.00,9.00,25.53,24.55,23.56,1
CINELINE.NS,10/31/2024,109.89,4.00,0.00,32.00,4.00,114.37,112.26,110.14,1
CLIOINFO.BO,10/31/2024,5.55,4.00,0.00,20.00,4.00,5.96,5.75,5.54,1
COASTCORP.BO,10/31/2024,245.85,6.00,0.00,11.00,6.00,0.00,0.00,0.00,1
COCHINSHIP.NS,10/31/2024,1497.20,3.00,0.00,15.00,3.00,1520.33,1504.75,1489.16,1
COCHINM.BO,10/31/2024,357.95,4.00,0.00,15.00,4.00,371.40,343.48,315.56,1
COCHMAL.BO,10/31/2024,181.30,4.00,0.00,31.00,4.00,186.02,180.91,175.80,1
COFFEEDAY.BO,10/31/2024,34.21,3.00,0.00,25.00,3.00,34.34,34.17,34.01,1
COLINZ.BO,10/31/2024,62.01,4.00,0.00,6.00,4.00,63.61,61.37,59.14,1
COMFINTE.BO,10/31/2024,12.65,7.00,0.00,32.00,7.00,13.00,12.40,11.80,1
COMFINCAP.BO,10/31/2024,10.85,7.00,0.00,16.00,7.00,14.50,14.50,14.50,1
COMCL.BO,10/31/2024,32.22,4.00,0.00,15.00,4.00,32.85,31.87,30.90,1
COFORGE.NS,10/31/2024,7624.10,7.00,0.00,12.00,7.00,8481.95,8031.87,7581.79,1
CONCORD.BO,10/31/2024,37.61,4.00,0.00,36.00,4.00,38.91,37.87,36.82,1
CONTILI.BO,10/31/2024,299.20,8.00,0.00,14.00,8.00,311.27,297.61,283.94,1
