Ticker,Date/Time,Buy
DARSHANORNA.BO,10/28/2024,1
DEEPAKFERT.NS,10/29/2024,1
DEVIT.NS,10/30/2024,1
DOLPHMED.BO,10/28/2024,1
DSSL.NS,10/30/2024,1
DYNAMATECH.NS,10/31/2024,1
EICHERMOT.NS,10/28/2024,1
EICHERMOT.NS,10/29/2024,1
ELANGO.BO,10/28/2024,1
ELECTHERM.NS,10/28/2024,1
ELECTHERM.NS,10/30/2024,1
ELGIEQUIP.NS,10/31/2024,1
ELNET.BO,10/30/2024,1
ELPROINTL.BO,10/31/2024,1
EMAMILTD.NS,10/31/2024,1
EMMBI.NS,10/30/2024,1
ESABINDIA.NS,10/31/2024,1
ESHAMEDIA.BO,10/28/2024,1
EVERESTIND.NS,10/31/2024,1
EXCEL.NS,10/30/2024,1
EXCEL.NS,10/31/2024,1
FEDERALBNK.NS,10/29/2024,1
FILATEX.NS,10/31/2024,1
FORCEMOT.BO,10/30/2024,1
FSL.NS,10/28/2024,1
GAYAHWS.NS,10/25/2024,1
GENESYS.NS,10/30/2024,1
GGENG.BO,10/25/2024,1
GHCL.NS,10/30/2024,1
GITARENEW.BO,10/31/2024,1
GKWLIMITED.NS,10/30/2024,1
GLOBOFFS.BO,10/28/2024,1
GLOBOFFS.BO,10/29/2024,1
GOODRICKE.BO,10/31/2024,1
GRAVITY.BO,10/28/2024,1
GRAVITY.BO,10/30/2024,1
GRWRHITECH.BO,10/31/2024,1
GUJINV.BO,10/28/2024,1
HARDWYN.BO,10/30/2024,1
HBESD.BO,10/30/2024,1
HDFCLIFE.NS,10/29/2024,1
HESTERBIO.NS,10/28/2024,1
HINDZINC.NS,10/29/2024,1
HIPOLIN.BO,10/31/2024,1
HOMEFIRST.NS,10/29/2024,1
IBINFO.BO,10/31/2024,1
ICICIBANK.NS,10/29/2024,1
INDIANB.NS,10/28/2024,1
INDIANB.NS,10/29/2024,1
IONEXCHANG.BO,10/29/2024,1
IRFC.NS,10/30/2024,1
IRIS.BO,10/28/2024,1
ISTRNETWK.BO,10/30/2024,1
ISWL.BO,10/30/2024,1
IZMO.NS,10/30/2024,1
JAGSNPHARM.NS,10/30/2024,1
JBCHEPHARM.NS,10/31/2024,1
JINDRILL.NS,10/30/2024,1
JITFINFRA.NS,10/30/2024,1
JISLJALEQS.NS,10/31/2024,1
JKCEMENT.NS,10/28/2024,1
JSWENERGY.NS,10/29/2024,1
JUBLPHARMA.NS,10/31/2024,1
JYOTHYLAB.NS,10/29/2024,1
KANELIND.BO,10/28/2024,1
KAPSTON.NS,10/31/2024,1
KECL.NS,10/29/2024,1
KEI.NS,10/31/2024,1
KIRLOSBROS.NS,10/28/2024,1
KIRLOSBROS.NS,10/31/2024,1
KIRLPNU.BO,10/25/2024,1
KIRLPNU.BO,10/31/2024,1
KJMCCORP.BO,10/31/2024,1
KJMCFIN.BO,10/30/2024,1
KJMCFIN.BO,10/31/2024,1
KPL.BO,10/31/2024,1
KUNSTOFF.BO,10/25/2024,1
L&TFH.NS,6/20/2024,1
LAURUSLABS.NS,10/25/2024,1
LAURUSLABS.NS,10/28/2024,1
LEENEE.BO,10/31/2024,1
LODHA.BO,10/29/2024,1
LT.NS,10/31/2024,1
LUMAXTECH.NS,10/30/2024,1
LWSKNIT.BO,10/30/2024,1
MADHAV.NS,10/30/2024,1
MAKERSL.BO,10/29/2024,1
MANINFRA.NS,10/30/2024,1
MARINE.NS,10/28/2024,1
MCDOWELL-N.NS,7/25/2024,1
MEDICAMEQ.BO,10/30/2024,1
MEDICO.BO,10/29/2024,1
MPSLTD.NS,10/29/2024,1
MUKATPIP.BO,10/29/2024,1
MUTHOOTCAP.NS,10/31/2024,1
NAVKARCORP.NS,10/30/2024,1
NEOINFRA.BO,10/28/2024,1
NETWORK18.NS,10/31/2024,1
NH.NS,10/31/2024,1
NILKAMAL.NS,10/28/2024,1
NNTL.BO,10/28/2024,1
NOGMIND.BO,10/28/2024,1
NORBTEAEXP.NS,10/30/2024,1
NORBTEAEXP.NS,10/31/2024,1
ODYCORP.BO,10/28/2024,1
ODYCORP.BO,10/31/2024,1
ORGCOAT.BO,10/30/2024,1
ORIENTELEC.NS,10/28/2024,1
ORIENTHOT.NS,10/30/2024,1
PALASHSECU.NS,10/31/2024,1
PANELEC.BO,10/29/2024,1
PANSARI.NS,10/29/2024,1
PANSARI.NS,10/30/2024,1
PAR.NS,10/28/2024,1
PATELSAI.BO,10/28/2024,1
PATELSAI.BO,10/31/2024,1
PDSL.NS,10/30/2024,1
PFC.NS,10/29/2024,1
PGEL.NS,10/31/2024,1
PHARMAID.BO,10/31/2024,1
PNC.NS,10/30/2024,1
POLYMED.NS,10/30/2024,1
PRAXIS.NS,10/30/2024,1
PRECAM.NS,10/30/2024,1
PRICOLLTD.NS,10/31/2024,1
PROMACT.BO,10/31/2024,1
PURVA.NS,10/29/2024,1
RADICO.NS,10/30/2024,1
RAMCOIND.NS,10/29/2024,1
RAUNAQEPC.BO,10/28/2024,1
REDINGTON.NS,10/31/2024,1
RIBATEX.BO,10/30/2024,1
ROSELABS.BO,10/29/2024,1
RTNINDIA.NS,10/31/2024,1
RUSHIL.NS,10/31/2024,1
RVNL.NS,10/30/2024,1
SALONA.NS,10/25/2024,1
SAMBHAAV.NS,10/28/2024,1
SANBLUE.BO,10/29/2024,1
SANBLUE.BO,10/31/2024,1
SANTETX.BO,10/29/2024,1
SASKEN.NS,10/28/2024,1
SBILIFE.NS,10/29/2024,1
SCAGRO.BO,10/25/2024,1
SBIN.NS,10/29/2024,1
SEATV.BO,10/28/2024,1
SEVENHILL.BO,10/31/2024,1
SHARDACROP.NS,10/28/2024,1
SHARDACROP.NS,10/29/2024,1
SHARDACROP.NS,10/31/2024,1
SHARDAMOTR.NS,10/31/2024,1
SHARDUL.BO,10/31/2024,1
SHIVAGR.BO,10/31/2024,1
SHREERAMA.NS,10/29/2024,1
SHREERAMA.NS,10/31/2024,1
SIKKO.NS,10/28/2024,1
SIMRAN.BO,10/28/2024,1
SML.BO,10/30/2024,1
SPCAPIT.BO,10/31/2024,1
STEELCITY.NS,10/30/2024,1
SUBSM.BO,10/28/2024,1
SUGALDAM.BO,10/30/2024,1
SUJALA.BO,10/31/2024,1
SUMICHEM.NS,10/29/2024,1
SUNSHIEL.BO,10/30/2024,1
SUNPHARMA.NS,10/28/2024,1
SW1.BO,10/24/2024,1
TAALENT.BO,10/28/2024,1
TAINWALCHM.NS,10/25/2024,1
TDPOWERSYS.NS,10/31/2024,1
TEJASNET.NS,10/31/2024,1
TERAI.BO,10/28/2024,1
TERAI.BO,10/29/2024,1
THERMAX.NS,10/25/2024,1
THYROCARE.NS,10/28/2024,1
TIMEX.BO,10/29/2024,1
TIMEX.BO,10/31/2024,1
TIRSARJ.BO,10/30/2024,1
TIRUPATIFL.NS,10/29/2024,1
TORNTPHARM.NS,10/25/2024,1
TRANSFRE.BO,10/31/2024,1
TTL.NS,10/30/2024,1
UTIAMC.NS,10/30/2024,1
VENUSREM.NS,10/28/2024,1
VOITHPAPR.BO,10/28/2024,1
WEWIN.NS,10/25/2024,1
WPIL.BO,10/30/2024,1
WPIL.BO,10/31/2024,1
YUKEN.BO,10/28/2024,1
ZENITHHE.BO,10/30/2024,1
ZENITHSTL.NS,10/28/2024,1
ZMILGFIN.BO,10/24/2024,1
