Ticker,Date/Time,Close,Mega Sellby Larger Wave,SL
360ONE.NS,9/12/2024,1092,1104.03,1054.50
360ONE.NS,10/16/2024,1092,1123.01,940.00
360ONE.NS,10/31/2024,1092,1083.25,982.00
21STCENMGM.NS,9/11/2024,98,140.01,74.35
21STCENMGM.NS,10/21/2024,98,120.24,96.70
21STCENMGM.NS,11/7/2024,98,121.33,104.36
1STCUS.BO,9/25/2024,119,125.13,89.35
1STCUS.BO,11/11/2024,119,128.93,100.60
20MICRONS.NS,10/21/2024,230,314.00,260.00
3PLAND.NS,9/9/2024,67,44.95,41.70
3MINDIA.NS,11/1/2024,31748,36257.04,33131.60
7NR.BO,9/27/2024,6,6.00,5.62
5PAISA.NS,9/23/2024,488,570.15,502.15
5PAISA.NS,10/15/2024,488,582.34,504.50
5PAISA.NS,11/1/2024,488,522.09,480.00
63MOONS.NS,9/9/2024,580,425.80,324.90
63MOONS.NS,9/16/2024,580,410.01,387.20
63MOONS.NS,9/17/2024,580,391.39,380.55
63MOONS.NS,9/24/2024,580,412.25,371.70
63MOONS.NS,10/1/2024,580,403.07,372.10
63MOONS.NS,10/15/2024,580,528.26,351.00
63MOONS.NS,10/24/2024,580,488.39,436.10
63MOONS.NS,10/25/2024,580,471.81,436.10
63MOONS.NS,11/1/2024,580,618.09,436.10
63MOONS.NS,11/12/2024,580,608.52,555.00
7TEC.BO,11/1/2024,56,60.84,50.26
^CNXAUTO,9/30/2024,23413,27393.94,25191.00
^CNXENERGY,9/27/2024,36722,44483.56,42093.10
^CNXFMCG,9/23/2024,57838,66275.87,64261.95
^CNXMETAL,10/1/2024,8917,10192.61,9122.95
^CNXMETAL,11/6/2024,8917,9603.40,8924.55
^CNXIT,9/17/2024,44086,43517.81,41809.65
^CNXPSUBANK,11/7/2024,6790,7014.04,6188.85
^CNXREALTY,9/26/2024,1029,1134.97,1022.25
^CNXREALTY,10/16/2024,1029,1082.03,1011.80
AAATECH.NS,9/6/2024,113,137.80,113.61
AAATECH.NS,9/18/2024,113,143.00,126.20
AAATECH.NS,10/18/2024,113,132.98,125.00
AAATECH.NS,11/7/2024,113,128.15,110.00
^NSEBANK,9/26/2024,52192,54353.23,50369.40
A2ZINFRA.NS,9/27/2024,17,18.82,15.87
A2ZINFRA.NS,10/11/2024,17,19.40,15.75
A2ZINFRA.NS,10/17/2024,17,19.13,17.90
A2ZINFRA.NS,10/18/2024,17,18.53,17.41
A2ZINFRA.NS,10/21/2024,17,19.01,17.41
A2ZINFRA.NS,10/22/2024,17,17.65,16.96
A2ZINFRA.NS,10/23/2024,17,17.29,16.21
A2ZINFRA.NS,10/25/2024,17,17.57,16.21
A2ZINFRA.NS,10/28/2024,17,17.09,16.02
A2ZINFRA.NS,11/8/2024,17,20.23,15.83
A2ZINFRA.NS,11/19/2024,17,18.19,16.50
AANANDALAK.BO,4/5/2021,18,5.20,1.91
AANANDALAK.BO,11/14/2024,18,20.30,4.76
AAIL.BO,10/16/2024,105,121.00,104.80
AAIL.BO,11/12/2024,105,113.79,103.25
AAKASH.NS,11/1/2024,11,11.95,10.51
^NSEI,9/6/2024,24195,25076.89,24801.30
^NSEI,9/9/2024,24195,24906.41,24753.15
^NSEI,9/10/2024,24195,25072.07,24753.15
^NSEI,9/11/2024,24195,25056.56,24753.15
^NSEI,9/12/2024,24195,25310.38,24753.15
^NSEI,9/13/2024,24195,25395.99,24753.15
^NSEI,9/16/2024,24195,25418.32,24753.15
^NSEI,9/17/2024,24195,25419.30,24753.15
^NSEI,9/18/2024,24195,25433.04,24753.15
^NSEI,9/19/2024,24195,25552.98,24753.15
^NSEI,9/20/2024,24195,25743.59,24753.15
^NSEI,9/23/2024,24195,25928.84,24753.15
^NSEI,9/24/2024,24195,25980.38,24753.15
^NSEI,9/25/2024,24195,25992.44,24753.15
^NSEI,9/26/2024,24195,26187.78,24753.15
AARTECH.BO,9/4/2024,73,81.00,66.00
AARTECH.BO,10/16/2024,73,68.93,63.00
AARON.NS,9/6/2024,331,280.25,261.50
AARON.NS,10/14/2024,331,290.30,251.05
AARON.NS,11/12/2024,331,301.18,268.60
AANCHALISP.BO,10/17/2024,6,6.05,5.25
AANCHALISP.BO,11/7/2024,6,5.94,5.07
AANCHALISP.BO,11/21/2024,6,5.92,5.21
AARTISURF.NS,10/3/2024,633,847.76,808.05
AARTISURF.NS,11/7/2024,633,742.50,678.00
AARTIIND.NS,9/24/2024,451,586.67,559.00
AARTIIND.NS,11/1/2024,451,524.26,480.40
AARVI.NS,10/17/2024,135,161.65,140.93
AARVI.NS,11/6/2024,135,152.57,137.60
AARVEEDEN.NS,9/16/2024,73,56.04,43.12
AARVEEDEN.NS,10/10/2024,73,50.35,45.00
AAVAS.NS,9/9/2024,1658,1900.75,1651.75
AAVAS.NS,9/23/2024,1658,1907.79,1651.75
ABANSENT.BO,10/4/2024,38,190.71,137.00
ABANSENT.BO,10/21/2024,38,43.80,35.05
ABANSENT.BO,10/22/2024,38,37.45,32.20
ABANSENT.BO,10/24/2024,38,34.90,29.00
ABANSENT.BO,10/25/2024,38,33.16,28.85
ABANSENT.BO,10/28/2024,38,29.14,27.00
ABANSENT.BO,10/29/2024,38,27.76,25.10
ABANSENT.BO,11/1/2024,38,33.81,25.10
ABANSENT.BO,11/5/2024,38,32.46,25.10
ABANSENT.BO,11/6/2024,38,33.95,25.10
ABANSENT.BO,11/7/2024,38,35.26,25.10
ABANSENT.BO,11/8/2024,38,34.41,25.10
ABANSENT.BO,11/11/2024,38,36.77,25.10
ABANSENT.BO,11/12/2024,38,39.80,25.10
ABBOTINDIA.BO,10/3/2024,27554,28852.48,28223.00
ABBOTINDIA.BO,11/4/2024,27554,29497.50,27466.00
ABAN.NS,9/24/2024,62,79.94,70.06
ABAN.NS,11/8/2024,62,66.47,63.13
ABB.NS,10/1/2024,7330,8248.70,7350.05
ABB.NS,10/18/2024,7330,8777.51,8420.05
ABCAPITAL.NS,10/1/2024,191,241.80,212.80
ABCINDQ.BO,10/10/2024,117,132.94,118.10
ABCINDQ.BO,10/24/2024,117,123.20,112.50
ABCINDQ.BO,10/25/2024,117,117.90,111.60
ABCINDQ.BO,11/12/2024,117,123.76,111.60
ABCINDQ.BO,11/22/2024,117,126.07,111.10
ABBOTINDIA.NS,7/18/2024,29559,28843.00,27342.50
ABFRL.NS,10/1/2024,307,352.32,324.25
ABFRL.NS,10/15/2024,307,350.92,318.80
ABHICAP.BO,9/13/2024,157,184.50,168.00
ABHICAP.BO,9/23/2024,157,174.75,162.20
ABHICAP.BO,10/10/2024,157,163.82,150.00
ABHICAP.BO,10/11/2024,157,160.25,150.00
ABHICAP.BO,10/14/2024,157,160.25,150.00
ABHICAP.BO,10/15/2024,157,171.16,155.00
ABHICAP.BO,10/16/2024,157,164.78,155.00
ABHICAP.BO,10/17/2024,157,155.78,155.00
ABHICAP.BO,10/18/2024,157,153.85,150.40
ABHICAP.BO,10/21/2024,157,158.70,146.85
ABHICAP.BO,10/22/2024,157,148.95,146.85
ABHICAP.BO,10/23/2024,157,143.13,140.20
ABHICAP.BO,10/25/2024,157,153.80,140.20
ABHICAP.BO,10/28/2024,157,154.59,140.20
ABHICAP.BO,11/12/2024,157,161.80,141.30
ABHIINFRA.BO,9/16/2024,5,10.82,6.20
ABIRAFN.BO,9/6/2024,53,59.49,55.00
ABIRAFN.BO,9/24/2024,53,59.41,52.25
ABIRAFN.BO,10/4/2024,53,58.05,52.50
ABIRAFN.BO,10/17/2024,53,50.97,49.00
ABIRAFN.BO,10/18/2024,53,49.75,47.50
ABIRAFN.BO,10/21/2024,53,49.88,47.50
ABIRAFN.BO,10/22/2024,53,50.45,47.50
ABIRAFN.BO,10/23/2024,53,49.66,47.50
ABIRAFN.BO,10/24/2024,53,48.85,45.40
ABIRAFN.BO,11/6/2024,53,63.31,45.40
ABIRAFN.BO,11/13/2024,53,62.23,55.80
ABMKNO.BO,11/8/2024,126,142.36,115.05
ACCEL.BO,9/12/2024,22,28.87,22.57
ACCEL.BO,9/19/2024,22,26.52,24.50
ACCEL.BO,9/20/2024,22,25.66,24.50
ACCEL.BO,9/23/2024,22,26.06,24.50
ACCEL.BO,9/24/2024,22,26.02,24.50
ACCEL.BO,9/25/2024,22,25.61,24.50
ACCEL.BO,9/26/2024,22,25.85,24.67
ACCEL.BO,9/27/2024,22,26.36,24.67
ACCEL.BO,9/30/2024,22,25.38,24.16
ACCEL.BO,10/1/2024,22,24.98,24.16
ACCEL.BO,10/3/2024,22,24.47,23.56
ACCEL.BO,10/4/2024,22,24.67,23.56
ACCEL.BO,10/7/2024,22,24.89,23.22
ACCEL.BO,10/8/2024,22,23.48,22.25
ACCEL.BO,10/9/2024,22,23.99,22.25
ACCEL.BO,10/10/2024,22,23.55,22.25
ACCEL.BO,10/15/2024,22,25.13,22.25
ACCEL.BO,11/7/2024,22,24.69,21.52
ACCURACY.NS,9/30/2024,9,10.92,9.37
ACCURACY.NS,10/16/2024,9,10.91,9.45
ACCURACY.NS,11/1/2024,9,10.30,9.35
ACCELYA.NS,10/1/2024,1488,1894.59,1731.60
ACCELYA.NS,10/10/2024,1488,1818.75,1600.10
ACCELYA.NS,11/1/2024,1488,1627.31,1522.55
ACE.NS,9/24/2024,1261,1447.40,1225.05
ACE.NS,10/16/2024,1261,1409.00,1262.00
ACE.NS,11/8/2024,1261,1377.03,1115.50
ACEINTEG.NS,9/18/2024,33,39.36,33.20
ACEINTEG.NS,9/25/2024,33,35.78,32.70
ACEINTEG.NS,9/26/2024,33,35.44,32.70
ACEINTEG.NS,9/27/2024,33,34.81,32.70
ACEINTEG.NS,10/1/2024,33,37.75,32.70
ACEINTEG.NS,10/3/2024,33,35.47,32.70
ACEINTEG.NS,10/4/2024,33,35.55,32.70
ACEINTEG.NS,10/7/2024,33,35.42,33.81
ACEINTEG.NS,10/8/2024,33,33.97,32.64
ACEINTEG.NS,10/9/2024,33,34.27,32.64
ACEINTEG.NS,10/10/2024,33,34.57,32.64
ACEINTEG.NS,10/11/2024,33,34.50,32.64
ACEINTEG.NS,10/14/2024,33,34.57,32.64
ACEINTEG.NS,10/15/2024,33,34.29,33.15
ACEINTEG.NS,10/16/2024,33,34.02,33.15
ACEINTEG.NS,10/17/2024,33,33.76,32.62
ACEINTEG.NS,10/18/2024,33,33.82,32.62
ACEINTEG.NS,10/21/2024,33,34.31,32.62
ACEINTEG.NS,10/22/2024,33,34.09,32.20
ACEINTEG.NS,10/23/2024,33,33.44,32.20
ACEINTEG.NS,10/24/2024,33,33.98,32.20
ACEINTEG.NS,10/25/2024,33,32.63,31.30
ACEINTEG.NS,10/28/2024,33,32.75,31.30
ACEINTEG.NS,10/29/2024,33,32.43,31.05
ACEINTEG.NS,11/8/2024,33,35.65,31.05
ACC.NS,9/13/2024,2116,2507.04,2286.70
ACC.NS,11/6/2024,2116,2354.94,2187.55
ACESOFT.BO,9/16/2024,470,399.77,320.50
ACESOFT.BO,11/5/2024,470,508.25,394.25
ACGL.BO,10/17/2024,2208,2762.01,2436.00
ACGL.BO,11/1/2024,2208,2498.29,2217.35
ACEMEN.BO,10/3/2024,78,76.50,60.18
ACEMEN.BO,11/8/2024,78,83.20,67.00
ACIIN.BO,10/15/2024,3,2.26,1.88
ACIIN.BO,10/22/2024,3,2.78,2.10
ACIIN.BO,11/8/2024,3,3.48,2.10
ACKNIT.BO,9/18/2024,291,353.79,298.55
ACKNIT.BO,11/4/2024,291,313.51,287.70
ACME.BO,9/10/2024,73,38.39,34.50
ACME.BO,9/25/2024,73,38.60,34.30
ACME.BO,10/10/2024,73,35.31,32.30
ACL.NS,10/3/2024,80,97.42,85.51
ACL.NS,10/4/2024,80,93.71,85.51
ACL.NS,10/7/2024,80,90.63,84.61
ACL.NS,10/8/2024,80,89.65,84.61
ACL.NS,10/9/2024,80,89.53,84.61
ACL.NS,10/10/2024,80,89.38,84.61
ACL.NS,10/11/2024,80,89.88,84.61
ACL.NS,10/14/2024,80,91.07,84.61
ACL.NS,10/15/2024,80,90.41,84.61
ACL.NS,10/16/2024,80,89.82,87.20
ACL.NS,10/17/2024,80,89.67,87.20
ACL.NS,10/18/2024,80,89.01,86.21
ACL.NS,10/21/2024,80,89.74,86.21
ACL.NS,10/22/2024,80,87.42,83.00
ACL.NS,11/4/2024,80,90.13,82.00
ACML.BO,9/5/2024,67,84.50,73.60
ACML.BO,9/11/2024,67,80.38,78.84
ACML.BO,9/12/2024,67,80.00,78.84
ACML.BO,9/13/2024,67,81.74,78.84
ACML.BO,9/16/2024,67,84.25,78.84
ACML.BO,9/17/2024,67,78.72,77.90
ACML.BO,9/19/2024,67,78.88,77.90
ACML.BO,9/20/2024,67,76.14,75.05
ACML.BO,9/23/2024,67,75.80,71.30
ACML.BO,9/24/2024,67,73.30,71.30
ACML.BO,9/25/2024,67,72.03,71.30
ACML.BO,9/26/2024,67,71.08,68.34
ACML.BO,9/27/2024,67,70.18,67.70
ACML.BO,9/30/2024,67,70.33,67.51
ACML.BO,10/1/2024,67,72.64,67.51
ACML.BO,10/3/2024,67,70.44,67.51
ACML.BO,10/4/2024,67,70.17,67.51
ACML.BO,10/7/2024,67,67.59,66.67
ACML.BO,10/21/2024,67,72.25,67.70
ACML.BO,11/1/2024,67,72.36,60.10
ACROW.BO,9/19/2024,801,788.50,707.00
ACROW.BO,10/3/2024,801,787.75,722.00
ACROW.BO,10/11/2024,801,767.85,725.00
ACROW.BO,11/4/2024,801,733.35,666.20
ADANIGREEN.NS,9/24/2024,899,2065.66,1780.40
ADANIGREEN.NS,11/6/2024,899,1709.64,1588.00
ADARSHPL.BO,9/19/2024,32,34.66,31.00
ADARSHPL.BO,10/7/2024,32,32.71,30.33
ADARSHPL.BO,10/15/2024,32,34.86,29.14
ADARSHPL.BO,11/1/2024,32,29.70,27.00
ADARSHPL.BO,11/11/2024,32,29.86,27.00
ADANIPOWER.NS,9/5/2024,447,652.18,628.05
ADANIPOWER.NS,9/6/2024,447,643.54,628.05
ADANIPOWER.NS,9/9/2024,447,639.00,621.00
ADANIPOWER.NS,9/10/2024,447,642.75,621.00
ADANIPOWER.NS,9/11/2024,447,636.20,621.00
ADANIPOWER.NS,9/24/2024,447,675.17,621.00
ADANIPOWER.NS,11/6/2024,447,621.63,581.00
ADANIPORTS.NS,10/30/2024,1129,1400.69,1303.15
ADCINDIA.BO,9/27/2024,1789,2010.50,1850.00
ADCINDIA.BO,10/9/2024,1789,1936.29,1725.00
ADCINDIA.BO,11/4/2024,1789,1820.16,1530.00
ADANIENT.NS,10/1/2024,2151,3170.75,2890.35
ADANIENT.NS,10/10/2024,2151,3172.27,2980.45
ADANIENT.NS,11/6/2024,2151,3032.00,2654.70
ADCON.BO,9/23/2024,1,1.12,0.86
ADCON.BO,9/27/2024,1,1.07,0.97
ADCON.BO,10/17/2024,1,1.04,0.83
ADCON.BO,11/1/2024,1,1.06,0.91
ADCON.BO,11/12/2024,1,1.16,0.96
ADIEXRE.BO,9/13/2024,37,27.16,24.65
ADIEXRE.BO,9/20/2024,37,27.30,24.65
ADIEXRE.BO,10/3/2024,37,27.24,24.01
ADIEXRE.BO,11/11/2024,37,44.49,25.00
ADIEXRE.BO,11/14/2024,37,39.75,25.00
ADINATH.BO,10/1/2024,28,31.01,28.01
ADINATH.BO,11/5/2024,28,28.74,27.23
ADINATH.BO,11/6/2024,28,30.10,27.23
ADINATH.BO,11/19/2024,28,30.10,27.10
ADFFOODS.NS,9/12/2024,324,291.25,226.60
ADFFOODS.NS,9/18/2024,324,294.50,226.60
ADFFOODS.NS,9/19/2024,324,280.19,265.75
ADFFOODS.NS,9/20/2024,324,276.39,265.75
ADFFOODS.NS,9/23/2024,324,273.74,265.75
ADFFOODS.NS,9/24/2024,324,270.15,265.35
ADFFOODS.NS,9/25/2024,324,280.70,265.35
ADFFOODS.NS,9/26/2024,324,280.36,265.35
ADFFOODS.NS,9/27/2024,324,275.65,265.35
ADFFOODS.NS,9/30/2024,324,271.30,263.05
ADFFOODS.NS,10/8/2024,324,276.26,252.10
ADFFOODS.NS,10/9/2024,324,312.30,252.10
ADFFOODS.NS,10/17/2024,324,317.26,288.05
ADFFOODS.NS,10/18/2024,324,309.51,288.05
ADFFOODS.NS,10/21/2024,324,304.68,288.05
ADFFOODS.NS,10/22/2024,324,292.81,278.00
ADFFOODS.NS,10/23/2024,324,290.45,276.05
ADFFOODS.NS,10/24/2024,324,290.49,276.05
ADFFOODS.NS,10/25/2024,324,281.28,268.00
ADFFOODS.NS,11/6/2024,324,307.21,268.00
ADL.NS,9/6/2024,95,100.82,98.40
ADL.NS,9/9/2024,95,101.94,96.95
ADL.NS,9/10/2024,95,102.15,96.95
ADL.NS,9/11/2024,95,116.50,96.95
ADL.NS,9/13/2024,95,139.00,96.95
ADL.NS,9/17/2024,95,141.51,96.95
ADL.NS,9/18/2024,95,132.78,96.95
ADL.NS,9/19/2024,95,123.69,96.95
ADL.NS,9/20/2024,95,126.78,117.50
ADL.NS,9/23/2024,95,121.07,115.29
ADL.NS,9/24/2024,95,115.25,113.00
ADL.NS,9/25/2024,95,116.05,113.00
ADL.NS,9/26/2024,95,113.95,109.30
ADL.NS,9/27/2024,95,112.86,106.45
ADL.NS,9/30/2024,95,108.80,102.20
ADL.NS,10/1/2024,95,107.33,102.00
ADL.NS,10/3/2024,95,105.69,102.00
ADL.NS,10/4/2024,95,107.02,101.08
ADL.NS,10/7/2024,95,104.78,98.91
ADL.NS,10/8/2024,95,99.87,96.49
ADL.NS,10/9/2024,95,103.40,96.49
ADL.NS,10/10/2024,95,102.99,96.49
ADL.NS,10/11/2024,95,103.80,96.49
ADL.NS,10/14/2024,95,102.99,96.49
ADL.NS,10/15/2024,95,102.43,96.49
ADL.NS,10/16/2024,95,102.25,98.50
ADL.NS,10/17/2024,95,101.23,96.50
ADL.NS,10/18/2024,95,102.00,96.50
ADL.NS,10/21/2024,95,101.75,96.50
ADL.NS,10/22/2024,95,99.13,93.50
ADL.NS,10/23/2024,95,95.29,92.25
ADL.NS,10/24/2024,95,93.83,92.25
ADL.NS,10/25/2024,95,93.29,91.00
ADL.NS,10/28/2024,95,93.28,91.00
ADL.NS,11/7/2024,95,98.62,90.00
ADITYA.BO,9/16/2024,10,10.97,10.28
ADITYA.BO,9/17/2024,10,10.95,10.28
ADITYA.BO,9/18/2024,10,10.84,10.28
ADITYA.BO,9/19/2024,10,10.65,9.80
ADITYA.BO,9/20/2024,10,10.73,9.80
ADITYA.BO,9/23/2024,10,12.08,9.80
ADITYA.BO,9/24/2024,10,10.75,9.80
ADITYA.BO,9/25/2024,10,11.62,9.80
ADITYA.BO,9/26/2024,10,10.57,9.80
ADITYA.BO,9/27/2024,10,10.46,9.80
ADITYA.BO,10/24/2024,10,10.59,9.12
ADITYA.BO,10/25/2024,10,10.33,9.07
ADITYA.BO,10/28/2024,10,10.42,9.07
ADITYA.BO,10/29/2024,10,10.22,9.07
ADITYA.BO,11/1/2024,10,10.89,9.07
ADITYASP.BO,9/9/2024,27,26.48,21.90
ADITYASP.BO,9/10/2024,27,27.75,21.90
ADITYASP.BO,9/24/2024,27,27.50,23.99
