Ticker,Date/Time,Close,myBuy ,myShort
SAMBHAAV.NS,11/26/2024,6,1,
SAMPRE.BO,11/19/2024,82,,1
SBECSYS.BO,11/21/2024,46,1,
SBISENSEX.BO,11/25/2024,876,1,
SGNTE.BO,11/18/2024,1,,1
SHANTI.NS,11/22/2024,16,1,
SHINDL.BO,11/19/2024,53,,1
SHIVAMAUTO.NS,11/26/2024,43,1,
SHREEPUSHK.NS,11/22/2024,289,,1
SHREERAMA.NS,11/21/2024,47,,1
SHRISTI.BO,11/19/2024,51,1,
SHYAMTEL.BO,11/26/2024,30,,1
SIKOZY.BO,11/25/2024,1,,1
SIMPLXREA.BO,11/26/2024,174,1,
SNOWMAN.NS,11/22/2024,72,1,
SPCAPIT.BO,11/22/2024,57,,1
SRPL.NS,11/18/2024,1,,1
STARCOM.BO,11/26/2024,121,1,
SULABEN.BO,11/25/2024,5,1,
SUNTV.NS,11/22/2024,751,1,
SUYOG.BO,11/21/2024,1743,,1
TALBROAUTO.NS,11/18/2024,299,,1
TATASTLLP.NS,11/15/2023,830,1,
TCI.NS,11/18/2024,1083,,1
TELECANOR.BO,11/21/2024,7,1,
TITAN.NS,11/25/2024,3328,1,
TORNTPHARM.NS,11/25/2024,3226,1,
TRANSFD.BO,11/25/2024,210,,1
TRITURBINE.NS,11/19/2024,824,1,
TTKHLTCARE.NS,11/22/2024,1471,1,
TTL.NS,11/22/2024,161,,1
ULTRACEMCO.NS,11/22/2024,11121,1,
UNITDSPR.BO,11/18/2024,1511,1,
UTINIFTETF.BO,11/25/2024,264,1,
UTISENSETF.BO,11/25/2024,873,1,
V2RETAIL.NS,11/25/2024,1269,1,
VERTEX.BO,11/18/2024,6,,1
VETO.NS,11/26/2024,139,1,
VIPCLOTHNG.NS,11/22/2024,43,1,
WELENT.NS,11/26/2024,502,1,
WELSPUNIND.NS,2/9/2024,153,1,
WIREFABR.BO,11/19/2024,215,1,
WPIL.BO,11/21/2024,651,,1
YAMNINV.BO,11/18/2024,2,1,
YORKEXP.BO,11/19/2024,46,1,
ZENIFIB.BO,11/25/2024,81,1,
ZKHANDEN.BO,11/18/2024,92,,1
