Buy Date,Ticker,Buy Strat,Last Alert Date,ll,Close,Target,Call,Status,CMP,CMP_Date,Quantity,Hit Type,Sell Price,Broker
2024-11-26,ASALCBR.NS,BB_W,2024-11-14,815.0,944.55,,Long,Open,953.45,2024-11-27,7.72,,,India
2024-11-26,ASHAPURMIN.NS,BB_W,2024-11-13,200.45,283.31,,Long,Open,304.7,2024-11-27,12.07,,,India
2024-11-26,ASHIS.BO,EWBBLR_DC,2024-11-26,42.01,49.0,,Long,Open,49.3,2024-11-27,143.06,,,India
2024-11-26,AVG.NS,EW_W,2024-11-26,392.0,435.0,,Long,Open,449.85,2024-11-27,23.26,,,India
2024-11-26,BAJAJHIND.NS,BB_DC,2024-11-22,29.76,32.45,,Long,Open,33.27,2024-11-27,371.75,,,India
2024-11-26,BALAXI.NS,EW_W,2024-11-26,74.0,82.0,,Long,Open,81.37,2024-11-27,125.0,,,India
2024-11-26,BAMBINO.BO,EWLR_DC,2024-11-26,340.0,366.0,,Long,Open,365.15,2024-11-27,38.46,,,India
2024-11-26,BEEKAY.BO,BB_W,2024-11-07,600.0,629.35,662.71,Short,Closed,626.2,2024-11-27,34.07,Target Hit,662.71,India
2024-11-26,BENARAS.BO,BB_W,2024-10-21,7400.0,8080.05,8883.78,Short,Closed,8033.05,2024-11-27,1.47,Target Hit,8883.78,India
2024-11-26,BGJL.BO,BB_DC,2024-11-22,13.45,15.72,,Long,Open,15.6,2024-11-27,440.53,,,India
2024-11-26,BHARATRAS.NS,BB_DC,2024-11-18,10200.0,11859.0,,Long,Open,12010.0,2024-11-27,0.6,,,India
2024-11-26,BIOCON.NS,ATRBBLR_W,2024-11-22,303.0,352.65,,Long,Open,358.25,2024-11-27,20.14,,,India
2024-11-26,BIRLACORPN.NS,BB_DC,2024-11-25,1072.55,1146.8,,Long,Open,1151.5,2024-11-27,13.47,,,India
2024-11-26,BIRLAMONEY.NS,ATR_W,2024-11-19,129.16,172.92,,Long,Open,168.0,2024-11-27,22.85,,,India
2024-11-26,BLBLIMITED.NS,EW_BW,2024-11-26,17.63,20.0,,Long,Open,19.89,2024-11-27,421.94,,,India
2024-11-26,BOMBCYC.BO,BB_W,2024-11-08,1552.1,1955.0,2189.0,Short,Closed,1954.85,2024-11-27,2.48,Target Hit,2189.0,India
2024-11-26,BOMBWIR.BO,BB_DC,2024-11-25,57.52,73.52,,Long,Open,66.39,2024-11-27,62.5,,,India
2024-11-26,BSOFT.NS,BB_W,2024-11-22,536.3,592.4,,Long,Open,601.25,2024-11-27,17.83,,,India
2024-11-26,CAMS.BO,EWLR_W,2024-11-26,4049.05,4749.0,,Long,Open,4846.2,2024-11-27,1.43,,,India
2024-11-26,CAPACITE.NS,BB_DC,2024-11-18,329.5,401.25,,Long,Open,421.45,2024-11-27,13.94,,,India
2024-11-26,CAPLIPOINT.NS,ATR_UC,2024-11-25,1780.05,2113.95,,Long,Open,2087.15,2024-11-27,2.99,,,India
2024-11-26,CCCL.BO,LR_W,2024-11-22,14.85,18.11,,Long,Open,19.01,2024-11-27,306.75,,,India
2024-11-26,CCLINTER.BO,EW_BW,2024-11-26,29.41,31.0,,Long,Open,29.79,2024-11-27,628.93,,,India
2024-11-26,CGCL.NS,BB_W,2024-11-22,177.99,211.57,,Long,Open,213.25,2024-11-27,29.78,,,India
2024-11-26,CHEMTECH.BO,EW_DC,2024-11-26,201.6,232.0,,Long,Open,228.0,2024-11-27,32.89,,,India
2024-11-26,CHLOGIST.BO,EW_DC,2024-11-26,9.15,10.0,,Long,Open,9.99,2024-11-27,1176.47,,,India
2024-11-26,CIEINDIA.NS,BB_DC,2024-09-23,453.1,476.2,594.03,Short,Closed,482.75,2024-11-27,43.29,Target Hit,594.03,India
2024-11-26,CIGNITITEC.NS,ATRBB_BW,2024-11-21,1312.15,1623.85,,Long,Open,1639.35,2024-11-27,3.21,,,India
2024-11-26,CINEVISTA.NS,EW_DC,2024-11-26,16.5,18.0,,Long,Open,18.8,2024-11-27,666.67,,,India
2024-11-26,CMMHOSP.BO,BB_AT,2024-11-01,33.0,43.42,,Long,Open,52.1,2024-11-27,95.97,,,India
2024-11-26,CONART.BO,BB_W,2024-11-19,146.0,200.55,,Long,Open,215.0,2024-11-27,18.33,,,India
2024-11-26,CONFIPET.NS,EW_DC,2024-11-26,65.51,73.0,,Long,Open,74.99,2024-11-27,133.51,,,India
2024-11-26,CORNE.BO,EWBB_DC,2024-11-26,15.17,17.0,,Long,Open,16.12,2024-11-27,546.45,,,India
2024-11-26,COSYN.BO,BB_DC,2024-10-30,42.0,44.51,,Long,Open,44.97,2024-11-27,398.41,,,India
2024-11-26,CUBIFIN.BO,BB_W,2024-11-19,1.97,2.61,,Long,Open,2.74,2024-11-27,1562.5,,,India
2024-11-26,CYBERTECH.NS,EW_DC,2024-11-26,181.0,201.0,,Long,Open,210.94,2024-11-27,50.0,,,India
2024-11-26,CYIENT.NS,LR_UC,2024-11-19,1695.1,1868.7,,Long,Open,1891.55,2024-11-27,5.76,,,India
2024-11-26,DBL.NS,EW_DC,2024-11-26,422.35,448.0,,Long,Open,450.7,2024-11-27,38.99,,,India
2024-11-26,DCI.NS,BB_DC,2024-11-25,316.55,343.3,,Long,Open,336.2,2024-11-27,37.38,,,India
2024-11-26,DELTAMAGNT.NS,ATRBB_UC,2024-10-29,85.8,111.09,,Long,Open,108.23,2024-11-27,39.54,,,India
2024-11-26,DHAMPURE.BO,BB_DC,2024-11-01,90.3,94.75,111.28,Short,Closed,97.1,2024-11-27,224.72,Target Hit,111.28,India
2024-11-26,DHANI.NS,BB_BW,2024-11-18,47.05,76.42,,Long,Open,79.15,2024-11-27,34.05,,,India
2024-11-26,DNAMEDIA.NS,BB_W,2024-11-18,4.57,5.43,,Long,Open,5.3,2024-11-27,1162.79,,,India
2024-11-26,DONEAR.NS,EW_UC,2024-11-26,105.15,113.0,,Long,Open,114.85,2024-11-27,127.39,,,India
2024-11-26,DSSL.NS,ATREW_UC,2024-11-26,1155.15,1356.0,,Long,Open,1345.65,2024-11-27,4.98,,,India
2024-11-26,DUROPACK.BO,BB_DC,2024-11-22,79.0,88.47,,Long,Open,88.49,2024-11-27,105.6,,,India
2024-11-26,ELEMARB.BO,BB_W,2024-10-30,234.0,278.65,,Long,Open,279.9,2024-11-27,22.4,,,India
2024-11-26,ELPROINTL.BO,LR_W,2024-11-14,98.15,114.8,,Long,Open,115.05,2024-11-27,60.06,,,India
2024-11-26,EPL.NS,LR_DC,2024-11-22,249.35,273.55,,Long,Open,264.45,2024-11-27,41.32,,,India
2024-11-26,EROSMEDIA.NS,EW_DC,2024-11-26,14.2,15.0,,Long,Open,15.24,2024-11-27,1250.0,,,India
2024-11-26,FERVENTSYN.BO,LR_BW,2024-11-22,15.0,16.77,,Long,Open,16.78,2024-11-27,564.97,,,India
2024-11-26,FIBERWEB.BO,ATRBB_W,2024-11-14,36.46,51.98,,Long,Open,55.73,2024-11-27,64.43,,,India
2024-11-26,FLFL.NS,BB_W,2024-10-30,2.02,2.36,,Long,Open,2.31,2024-11-27,2941.18,,,India
2024-11-26,FORINTL.BO,BB_W,2024-11-25,72.0,81.61,,Long,Open,85.69,2024-11-27,104.06,,,India
2024-11-26,FRUTION.BO,EW_W,2024-11-26,55.0,59.0,,Long,Open,58.8,2024-11-26,250.0,,,India
2024-11-26,FUNDVISER.BO,EW_BW,2024-11-26,135.8,150.0,,Long,Open,157.2,2024-11-27,70.42,,,India
2024-11-26,GAEL.NS,BB_W,2024-11-01,117.77,123.45,135.21,Short,Closed,123.95,2024-11-27,176.06,Target Hit,135.21,India
2024-11-26,GALLANTT.NS,BB_DC,2024-11-22,296.05,318.85,,Long,Open,322.0,2024-11-27,43.86,,,India
2024-11-26,GAYAPROJ.NS,EW_DC,2024-11-26,6.8,8.0,,Long,Open,8.12,2024-11-27,833.33,,,India
2024-11-26,GENESYS.NS,ATR_BW,2024-11-14,666.35,878.15,,Long,Open,897.9,2024-11-27,4.72,,,India
2024-11-26,GENPHARMA.BO,BB_DC,2024-10-10,2.65,2.84,3.13,Short,Closed,2.86,2024-11-27,5263.16,Target Hit,3.13,India
2024-11-26,GENUSPAPER.NS,BB_DC,2024-11-19,19.6,21.56,,Long,Open,21.65,2024-11-27,510.2,,,India
2024-11-26,GILADAFINS.BO,BB_DC,2024-11-07,9.1,12.69,13.18,Short,Closed,12.5,2024-11-27,278.55,Target Hit,13.18,India
2024-11-26,GODREJCP.NS,EW_DC,2024-11-26,1162.25,1240.0,,Long,Open,1263.2,2024-11-27,12.86,,,India
2024-11-26,GOKEX.NS,BB_DC,2024-11-19,817.2,904.15,,Long,Open,925.7,2024-11-27,11.5,,,India
2024-11-26,GRANULES.NS,LR_BW,2024-11-19,522.65,595.3,,Long,Open,583.2,2024-11-27,13.76,,,India
2024-11-26,GREENPANEL.NS,EW_DC,2024-11-26,325.5,342.0,,Long,Open,345.65,2024-11-27,60.61,,,India
2024-11-26,GRSE.NS,ATR_DC,2024-11-25,1370.0,1539.8,,Long,Open,1656.35,2024-11-27,5.89,,,India
2024-11-26,GSBFIN.BO,BB_UC,2024-11-19,15.82,22.77,,Long,Open,23.9,2024-11-27,143.88,,,India
2024-11-26,GTL.NS,ATRLR_DC,2024-11-25,11.36,13.04,,Long,Open,12.96,2024-11-27,595.24,,,India
2024-11-26,GUJCONT.BO,BB_W,2024-11-25,161.4,178.95,,Long,Open,180.0,2024-11-27,56.98,,,India
2024-11-26,GUJINV.BO,BB_DC,2024-11-21,15.56,17.8,,Long,Open,16.92,2024-11-27,446.43,,,India
2024-11-26,GUJPETR.BO,EW_DC,2024-11-26,61.15,69.0,,Long,Open,68.43,2024-11-27,127.39,,,India
2024-11-26,HBLPOWER.NS,LR_DC,2024-11-14,514.05,578.95,,Long,Open,616.45,2024-11-27,15.41,,,India
2024-11-26,HERITGFOOD.NS,EW_BW,2024-11-26,452.5,479.0,,Long,Open,488.4,2024-11-27,37.74,,,India
2024-11-26,HINDALCO.NS,BB_DC,2024-11-18,622.55,666.1,,Long,Open,660.7,2024-11-27,22.96,,,India
2024-11-26,HINDCOMPOS.NS,BB_DC,2024-11-22,427.0,460.45,,Long,Open,471.1,2024-11-27,29.9,,,India
2024-11-26,HINDNATGLS.NS,BB_DC,2024-11-19,20.56,22.83,23.49,Short,Close,23.97,2024-11-27,440.53,,,India
2024-11-26,HINDPETRO.NS,LR_DC,2024-11-25,354.9,379.6,,Long,Open,380.25,2024-11-27,40.49,,,India
2024-11-26,HINDTIN.BO,EW_W,2024-11-26,157.6,183.0,,Long,Open,189.0,2024-11-27,39.37,,,India
2024-11-26,HPL.NS,BBLR_W,2024-11-25,436.0,535.9,,Long,Open,554.15,2024-11-27,10.01,,,India
2024-11-26,HUIL.BO,BB_W,2024-11-14,2306.05,2650.0,,Long,Open,2600.0,2024-11-27,2.91,,,India
2024-11-26,IDEA.NS,EW_BW,2024-11-26,6.61,8.0,,Long,Open,8.29,2024-11-27,719.42,,,India
2024-11-26,IGARASHI.NS,BB_DC,2024-11-14,595.0,766.1,,Long,Open,766.75,2024-11-27,5.84,,,India
2024-11-26,IMFA.NS,BB_UC,2024-11-18,631.05,840.2,,Long,Open,824.6,2024-11-27,4.78,,,India
2024-11-26,IMPAL.NS,ATR_DC,2024-11-25,1076.95,1178.95,,Long,Open,1188.0,2024-11-27,9.8,,,India
2024-11-26,IMPEXFERRO.NS,BB_DC,2024-11-25,2.77,3.08,,Long,Open,3.05,2024-11-27,3225.81,,,India
2024-11-26,INDIAHOME.BO,EW_BW,2024-11-26,29.5,34.0,,Long,Open,33.4,2024-11-27,222.22,,,India
2024-11-26,INDOTHAI.NS,BB_W,2024-08-19,236.0,1136.55,,Long,Open,1127.95,2024-11-27,1.11,,,India
2024-11-26,INDOWIND.NS,BB_W,2024-11-14,20.0,20.9,,Long,Open,21.94,2024-11-27,1111.11,,,India
2024-11-26,INDUSTOWER.NS,LR_DC,2024-11-19,315.5,340.95,,Long,Open,349.65,2024-11-27,39.29,,,India
2024-11-26,INTSTOIL.BO,EW_W,2024-11-26,40.99,46.0,,Long,Open,44.0,2024-11-27,199.6,,,India
2024-11-26,ISHITADR.BO,ATR_W,2024-11-21,65.55,89.85,,Long,Open,87.4,2024-11-27,41.15,,,India
2024-11-26,IWP.BO,ATR_BW,2024-11-18,29.0,39.81,,Long,Open,43.8,2024-11-27,92.51,,,India
2024-11-26,IZMO.NS,ATR_UC,2024-11-25,338.4,476.7,,Long,Open,487.5,2024-11-27,7.23,,,India
2024-11-26,JAGAJITIND.BO,BB_DC,2024-11-22,216.0,236.8,,Long,Open,242.0,2024-11-27,48.08,,,India
2024-11-26,JAMNAAUTO.NS,EW_DC,2024-11-26,96.51,103.0,,Long,Open,104.1,2024-11-27,154.08,,,India
2024-11-26,JAMSHRI.BO,EW_DC,2024-11-26,137.5,159.0,,Long,Open,166.9,2024-11-27,46.51,,,India
2024-11-26,JAYCH.BO,BB_DT,2024-11-06,7.79,8.97,9.43,Short,Closed,9.07,2024-11-27,847.46,Target Hit,9.43,India
2024-11-26,JAYUSH.BO,EW_DC,2024-11-26,666.0,718.0,,Long,Open,696.2,2024-11-27,19.23,,,India
2024-11-26,JIGAR.BO,ATR_DC,2024-09-06,76.27,84.0,97.89,Short,Closed,84.0,2024-11-26,129.37,Target Hit,97.89,India
2024-11-26,JINDALPOLY.NS,ATRBB_UC,2024-11-18,697.0,886.0,,Long,Open,876.3,2024-11-27,5.29,,,India
2024-11-26,JINDALSAW.NS,BB_DC,2024-11-14,287.5,306.5,,Long,Open,306.85,2024-11-27,52.63,,,India
2024-11-26,JSL.NS,EW_DC,2024-11-26,631.85,689.0,,Long,Open,686.0,2024-11-27,17.5,,,India
2024-11-26,JUBLFOOD.NS,BB_DC,2024-11-05,558.25,646.9,,Long,Open,651.4,2024-11-27,11.28,,,India
2024-11-26,JUBLINGREA.NS,BB_DC,2024-11-19,642.0,742.95,,Long,Open,749.8,2024-11-27,9.91,,,India
2024-11-26,KABRAEXTRU.NS,ATR_UC,2024-11-14,385.0,509.9,,Long,Open,516.0,2024-11-27,8.01,,,India
2024-11-26,KAIRA.BO,EW_DC,2024-11-26,1802.3,1937.0,,Long,Open,1958.0,2024-11-27,7.42,,,India
2024-11-26,KAMANWALA.BO,EW_DT,2024-11-26,15.0,16.0,,Long,Open,16.2,2024-11-27,1000.0,,,India
2024-11-26,KAPILRAJ.BO,LR_W,2024-11-22,35.94,45.53,,Long,Open,45.0,2024-11-27,104.28,,,India
2024-11-26,KCPSUGIND.NS,EW_BW,2024-11-26,41.4,45.0,,Long,Open,47.08,2024-11-27,277.78,,,India
2024-11-26,KDDL.NS,EW_W,2024-11-26,2394.15,2788.0,,Long,Open,2831.0,2024-11-27,2.54,,,India
2024-11-26,KEYCORP.BO,BB_DC,2024-11-25,251.1,276.8,,Long,Open,290.6,2024-11-27,38.91,,,India
2024-11-26,KINGSINFR.BO,BB_DC,2024-11-19,134.0,143.95,,Long,Open,143.3,2024-11-27,100.5,,,India
2024-11-26,KISAN.BO,BB_DC,2024-11-25,46.99,59.09,,Long,Open,62.04,2024-11-27,82.64,,,India
2024-11-26,KJMCCORP.BO,EW_UC,2024-11-26,70.18,93.0,,Long,Open,92.15,2024-11-27,43.82,,,India
2024-11-26,KJMCFIN.BO,ATREW_BW,2024-11-26,72.0,123.0,,Long,Open,128.65,2024-11-27,19.61,,,India
2024-11-26,KOKUYOCMLN.NS,EW_DC,2024-11-26,133.11,141.0,,Long,Open,140.01,2024-11-27,126.74,,,India
2024-11-26,KOTHARIPRO.NS,BB_W,2024-11-18,140.0,154.87,,Long,Open,154.81,2024-11-27,67.25,,,India
2024-11-26,KPL.BO,EW_W,2024-11-26,681.85,894.0,,Long,Open,913.95,2024-11-27,4.71,,,India
2024-11-26,KREBSBIO.NS,ATRBB_UC,2024-11-25,73.3,117.34,,Long,Open,123.01,2024-11-27,22.71,,,India
2024-11-26,KSCL.NS,ATR_UC,2024-11-25,804.1,886.0,,Long,Open,873.35,2024-11-27,12.21,,,India
2024-11-26,KUSHIND.BO,EWBB_DC,2024-11-26,7.56,8.0,,Long,Open,8.7,2024-11-27,2272.73,,,India
2024-11-26,LALPATHLAB.NS,LR_BW,2024-11-19,2918.0,3097.95,,Long,Open,3031.5,2024-11-27,5.56,,,India
2024-11-26,LAXMICOT.NS,EW_BW,2024-11-26,30.43,33.0,,Long,Open,32.72,2024-11-27,389.11,,,India
2024-11-26,LCCINFOTEC.NS,ATR_UC,2024-11-25,7.04,11.34,,Long,Open,11.12,2024-11-27,232.56,,,India
2024-11-26,LICNETFSEN.BO,LR_BW,2024-10-07,865.0,883.77,957.25,Short,Closed,883.77,2024-11-26,53.28,Target Hit,957.25,India
2024-11-26,LINKPH.BO,BB_W,2024-11-04,39.1,40.32,42.75,Short,Closed,41.39,2024-11-27,819.67,Target Hit,42.75,India
2024-11-26,LOTUSEYE.NS,LR_DC,2024-11-22,62.45,69.57,,Long,Open,70.79,2024-11-27,140.45,,,India
2024-11-26,LPDC.NS,EWBB_DC,2024-11-26,8.25,10.0,,Long,Open,10.12,2024-11-27,571.43,,,India
2024-11-26,LWSKNIT.BO,BB_DC,2024-11-25,38.51,51.42,,Long,Open,56.56,2024-11-27,77.46,,,India
2024-11-26,LYKISLTD.BO,BB_DC,2024-11-18,40.51,43.62,,Long,Open,46.5,2024-11-27,321.54,,,India
2024-11-26,MAGNUM.NS,EW_BW,2024-11-26,36.0,40.0,,Long,Open,38.37,2024-11-27,250.0,,,India
2024-11-26,MAHABANK.NS,BB_DC,2024-11-18,47.37,55.17,,Long,Open,55.85,2024-11-27,128.21,,,India
2024-11-26,MANAKCOAT.NS,BB_UC,2024-11-14,56.7,68.97,,Long,Open,69.97,2024-11-27,81.5,,,India
2024-11-26,MANAKSIA.NS,BB_DC,2024-10-16,85.5,87.54,103.5,Short,Closed,88.78,2024-11-27,490.2,Target Hit,103.5,India
2024-11-26,MANGLMCEM.NS,ATR_W,2024-11-21,777.05,855.75,,Long,Open,855.0,2024-11-27,12.71,,,India
2024-11-26,MARICO.NS,EWLR_DC,2024-11-26,579.6,628.0,,Long,Open,651.05,2024-11-27,20.66,,,India
2024-11-26,MARKSANS.NS,ATR_BW,2024-10-28,257.55,337.5,,Long,Open,345.95,2024-11-27,12.51,,,India
2024-11-26,MASTERTR.BO,BB_W,2024-10-16,156.0,160.0,960.25,Short,Closed,172.35,2024-11-27,250.0,Target Hit,960.25,India
2024-11-26,MAWANASUG.NS,BB_W,2024-11-06,95.62,101.6,107.52,Short,Closed,102.26,2024-11-27,167.22,Target Hit,107.52,India
2024-11-26,MCLEODRUSS.NS,BB_W,2024-11-18,24.11,32.83,,Long,Open,34.47,2024-11-27,114.68,,,India
2024-11-26,METSL.BO,ATRBB_W,2024-11-18,113.4,148.65,,Long,Open,153.6,2024-11-27,28.37,,,India
2024-11-26,MGEL.NS,EW_BW,2024-11-26,21.28,23.0,,Long,Open,23.39,2024-11-27,581.4,,,India
2024-11-26,MILLENNIUM.BO,EW_DC,2024-11-26,2.15,3.0,,Long,Open,2.77,2024-11-27,1176.47,,,India
2024-11-26,MINDTECK.NS,LR_BW,2024-11-22,220.6,300.1,,Long,Open,322.05,2024-11-27,12.58,,,India
2024-11-26,MINOLTAF.BO,EW_W,2024-11-26,7.76,9.0,,Long,Open,9.68,2024-11-27,806.45,,,India
2024-11-26,MITSU.BO,BB_DC,2024-10-29,109.0,116.4,,Long,Open,118.0,2024-11-27,135.14,,,India
2024-11-26,MKPL.NS,EW_DC,2024-11-26,7.2,8.0,,Long,Open,8.15,2024-11-27,1250.0,,,India
2024-11-26,MONTECARLO.NS,ATR_BW,2024-11-22,731.95,826.0,,Long,Open,834.0,2024-11-27,10.63,,,India
2024-11-26,MUKTAARTS.NS,BB_W,2024-11-07,75.22,82.9,88.15,Short,Closed,81.26,2024-11-27,130.21,Target Hit,88.15,India
2024-11-26,MUL.BO,BB_W,2024-11-05,12.15,13.36,15.34,Short,Closed,13.2,2024-11-27,826.45,Target Hit,15.34,India
2024-11-26,NAHARPOLY.NS,ATRBB_BW,2024-10-31,216.6,277.93,,Long,Open,283.11,2024-11-27,16.31,,,India
2024-11-26,NARBADA.BO,BB_DC,2024-11-22,55.15,64.57,,Long,Open,66.0,2024-11-27,106.16,,,India
2024-11-26,NATHBIOGEN.NS,BB_DC,2024-11-25,171.0,182.68,,Long,Open,185.41,2024-11-27,85.62,,,India
2024-11-26,NAZARA.NS,ATRBB_W,2024-11-13,834.55,996.25,,Long,Open,991.5,2024-11-27,6.18,,,India
2024-11-26,NBIFIN.NS,BB_UC,2024-11-14,2168.0,2841.2,,Long,Open,2983.25,2024-11-27,1.49,,,India
2024-11-26,NEAGI.BO,BB_W,2024-11-22,3610.0,4484.7,,Long,Open,4330.0,2024-11-27,1.14,,,India
2024-11-26,NEWGEN.NS,EW_DC,2024-11-26,1031.0,1143.0,,Long,Open,1145.05,2024-11-27,8.93,,,India
2024-11-26,NIHARINF.BO,BB_DC,2024-11-22,5.45,6.64,,Long,Open,6.64,2024-11-27,840.34,,,India
2024-11-26,NIITLTD.NS,ATRBB_W,2024-11-21,148.01,216.22,,Long,Open,223.59,2024-11-27,14.66,,,India
2024-11-26,NILASPACES.NS,BB_UC,2024-11-22,10.21,13.82,,Long,Open,14.51,2024-11-27,277.01,,,India
2024-11-26,NITIRAJ.NS,BB_W,2024-11-14,186.23,212.42,,Long,Open,213.22,2024-11-27,38.18,,,India
2024-11-26,NIYOGIN.BO,ATR_UC,2024-11-25,45.0,62.2,,Long,Open,69.4,2024-11-27,58.14,,,India
2024-11-26,NYSSACORP.BO,EW_BW,2024-11-26,6.39,7.0,,Long,Open,7.77,2024-11-27,1639.34,,,India
2024-11-26,OCTAVE.BO,BB_W,2024-11-25,3.58,4.47,,Long,Open,4.69,2024-11-27,1123.6,,,India
2024-11-26,OLYMPTX.BO,BB_DC,2024-11-06,41.21,48.48,53.76,Short,Closed,48.85,2024-11-27,137.55,Target Hit,53.76,India
2024-11-26,OMNIAX.BO,EW_BW,2024-11-26,2.77,4.0,,Long,Open,3.78,2024-11-27,813.01,,,India
2024-11-26,OMNITEX.BO,BBLR_DC,2024-11-19,213.25,251.9,,Long,Open,250.0,2024-11-27,25.87,,,India
2024-11-26,ORIENTELEC.NS,LR_DC,2024-11-25,204.7,239.39,,Long,Open,233.62,2024-11-27,28.83,,,India
2024-11-26,ORIENTTR.BO,BB_DC,2024-11-06,13.25,16.46,,Long,Open,17.28,2024-11-27,311.53,,,India
2024-11-26,ORISSAMINE.NS,BB_DC,2024-11-06,7305.05,7665.9,8240.0,Short,Closed,7700.95,2024-11-27,2.77,Target Hit,8240.0,India
2024-11-26,PANKAJPO.BO,BB_W,2024-11-04,9.86,11.73,11.74,Short,Closed,11.72,2024-11-27,534.76,Target Hit,11.74,India
2024-11-26,PARKERAC.BO,BB_W,2024-11-22,14.05,17.8,,Long,Open,17.1,2024-11-27,266.67,,,India
2024-11-26,PARNAXLAB.BO,ATR_BW,2024-11-22,130.3,178.7,,Long,Open,179.0,2024-11-27,20.66,,,India
2024-11-26,PATSPINLTD.BO,EW_DC,2024-11-26,11.51,14.0,,Long,Open,13.67,2024-11-27,401.61,,,India
2024-11-26,PEL.NS,ATR_DC,2024-11-14,994.05,1198.15,,Long,Open,1189.3,2024-11-27,4.9,,,India
2024-11-26,PFOCUS.NS,BB_DC,2024-11-05,119.93,122.82,137.37,Short,Closed,122.74,2024-11-27,346.02,Target Hit,137.37,India
2024-11-26,PGFOILQ.BO,BB_DC,2024-11-01,177.65,185.65,201.0,Short,Closed,187.9,2024-11-27,125.0,Target Hit,201.0,India
2024-11-26,PHARMAID.BO,BB_DC,2024-11-19,31.9,73.02,,Long,Open,69.37,2024-11-27,24.32,,,India
2024-11-26,PHYTO.BO,EW_BW,2024-11-26,28.99,32.0,,Long,Open,31.68,2024-11-27,332.23,,,India
2024-11-26,PIXTRANS.BO,ATRBB_BW,2024-10-31,1379.2,2508.65,,Long,Open,2439.5,2024-11-27,0.89,,,India
2024-11-26,PLASTIBLEN.NS,EW_W,2024-11-26,231.0,245.0,,Long,Open,251.0,2024-11-27,71.43,,,India
2024-11-26,PNCINFRA.NS,EW_W,2024-11-26,281.6,300.0,,Long,Open,293.8,2024-11-27,54.35,,,India
2024-11-26,PODDARMENT.NS,LR_DC,2024-11-25,355.0,387.45,,Long,Open,385.0,2024-11-27,30.82,,,India
2024-11-26,POLYCHEM.BO,EW_BW,2024-11-26,1950.0,2531.0,,Long,Open,2530.2,2024-11-27,1.72,,,India
2024-11-26,PRECAM.NS,BB_W,2024-11-14,209.1,312.7,,Long,Open,324.0,2024-11-27,9.65,,,India
2024-11-26,PRIMAIN.BO,ATREWBB_DC,2024-11-26,19.01,26.0,,Long,Open,29.1,2024-11-27,143.06,,,India
2024-11-26,PRITI.NS,BB_DC,2024-11-25,122.41,151.37,,Long,Open,156.02,2024-11-27,34.53,,,India
2024-11-26,PUNJCOMMU.BO,BB_W,2024-11-19,47.2,56.29,,Long,Open,59.0,2024-11-27,110.01,,,India
2024-11-26,RADIOCITY.NS,BB_DC,2024-10-04,11.29,12.12,16.31,Short,Closed,12.24,2024-11-27,1204.82,Target Hit,16.31,India
2024-11-26,RAIN.NS,BB_DC,2024-11-06,144.23,150.68,165.35,Short,Closed,151.55,2024-11-27,155.04,Target Hit,165.35,India
2024-11-26,RAJSREESUG.NS,BB_W,2024-11-22,56.6,61.8,,Long,Open,62.49,2024-11-27,192.31,,,India
