Buy Date,Ticker,Buy Strat,ll
2024-11-26,GRANULES.NS,LR_BW,522.65
2024-11-26,GREENPANEL.NS,EW_DC,325.5
2024-11-26,GRSE.NS,ATR_DC,1370.0
2024-11-26,GSBFIN.BO,BB_UC,15.82
2024-11-26,GTL.NS,ATRLR_DC,11.36
2024-11-26,GUJCONT.BO,BB_W,161.4
2024-11-26,GUJINV.BO,BB_DC,15.56
2024-11-26,GUJPETR.BO,EW_DC,61.15
2024-11-26,HBLPOWER.NS,LR_DC,514.05
2024-11-26,HERITGFOOD.NS,EW_BW,452.5
2024-11-26,HINDALCO.NS,BB_DC,622.55
2024-11-26,HINDCOMPOS.NS,BB_DC,427.0
2024-11-26,HINDNATGLS.NS,BB_DC,20.56
2024-11-26,HINDPETRO.NS,LR_DC,354.9
2024-11-26,HINDTIN.BO,EW_W,157.6
2024-11-26,HPL.NS,BBLR_W,436.0
2024-11-26,HUIL.BO,BB_W,2306.05
2024-11-26,IDEA.NS,EW_BW,6.61
2024-11-26,IGARASHI.NS,BB_DC,595.0
2024-11-26,IMFA.NS,BB_UC,631.05
2024-11-26,IMPAL.NS,ATR_DC,1076.95
2024-11-26,IMPEXFERRO.NS,BB_DC,2.77
2024-11-26,INDIAHOME.BO,EW_BW,29.5
2024-11-26,INDOTHAI.NS,BB_W,236.0
2024-11-26,INDOWIND.NS,BB_W,20.0
2024-11-26,INDUSTOWER.NS,LR_DC,315.5
2024-11-26,INTSTOIL.BO,EW_W,40.99
2024-11-26,ISHITADR.BO,ATR_W,65.55
2024-11-26,IWP.BO,ATR_BW,29.0
2024-11-26,IZMO.NS,ATR_UC,338.4
2024-11-26,JAGAJITIND.BO,BB_DC,216.0
2024-11-26,JAMNAAUTO.NS,EW_DC,96.51
2024-11-26,JAMSHRI.BO,EW_DC,137.5
2024-11-26,JAYCH.BO,BB_DT,7.79
2024-11-26,JAYUSH.BO,EW_DC,666.0
2024-11-26,JIGAR.BO,ATR_DC,76.27
2024-11-26,JINDALPOLY.NS,ATRBB_UC,697.0
2024-11-26,JINDALSAW.NS,BB_DC,287.5
2024-11-26,JSL.NS,EW_DC,631.85
2024-11-26,JUBLFOOD.NS,BB_DC,558.25
2024-11-26,JUBLINGREA.NS,BB_DC,642.0
2024-11-26,KABRAEXTRU.NS,ATR_UC,385.0
2024-11-26,KAIRA.BO,EW_DC,1802.3
2024-11-26,KAMANWALA.BO,EW_DT,15.0
2024-11-26,KAPILRAJ.BO,LR_W,35.94
2024-11-26,KCPSUGIND.NS,EW_BW,41.4
2024-11-26,KDDL.NS,EW_W,2394.15
2024-11-26,KEYCORP.BO,BB_DC,251.1
2024-11-26,KINGSINFR.BO,BB_DC,134.0
2024-11-26,KISAN.BO,BB_DC,46.99
2024-11-26,KJMCCORP.BO,EW_UC,70.18
2024-11-26,KJMCFIN.BO,ATREW_BW,72.0
2024-11-26,KOKUYOCMLN.NS,EW_DC,133.11
2024-11-26,KOTHARIPRO.NS,BB_W,140.0
2024-11-26,KPL.BO,EW_W,681.85
2024-11-26,KREBSBIO.NS,ATRBB_UC,73.3
2024-11-26,KSCL.NS,ATR_UC,804.1
2024-11-26,KUSHIND.BO,EWBB_DC,7.56
2024-11-26,LALPATHLAB.NS,LR_BW,2918.0
2024-11-26,LAXMICOT.NS,EW_BW,30.43
2024-11-26,LCCINFOTEC.NS,ATR_UC,7.04
2024-11-26,LICNETFSEN.BO,LR_BW,865.0
2024-11-26,LINKPH.BO,BB_W,39.1
2024-11-26,LOTUSEYE.NS,LR_DC,62.45
2024-11-26,LPDC.NS,EWBB_DC,8.25
2024-11-26,LWSKNIT.BO,BB_DC,38.51
2024-11-26,LYKISLTD.BO,BB_DC,40.51
2024-11-26,MAGNUM.NS,EW_BW,36.0
2024-11-26,MAHABANK.NS,BB_DC,47.37
2024-11-26,MANAKCOAT.NS,BB_UC,56.7
2024-11-26,MANAKSIA.NS,BB_DC,85.5
2024-11-26,MANGLMCEM.NS,ATR_W,777.05
2024-11-26,MARICO.NS,EWLR_DC,579.6
2024-11-26,MARKSANS.NS,ATR_BW,257.55
2024-11-26,MASTERTR.BO,BB_W,156.0
2024-11-26,MAWANASUG.NS,BB_W,95.62
2024-11-26,MCLEODRUSS.NS,BB_W,24.11
2024-11-26,METSL.BO,ATRBB_W,113.4
2024-11-26,MGEL.NS,EW_BW,21.28
2024-11-26,MILLENNIUM.BO,EW_DC,2.15
2024-11-26,MINDTECK.NS,LR_BW,220.6
2024-11-26,MINOLTAF.BO,EW_W,7.76
2024-11-26,MITSU.BO,BB_DC,109.0
2024-11-26,MKPL.NS,EW_DC,7.2
2024-11-26,MONTECARLO.NS,ATR_BW,731.95
2024-11-26,MUKTAARTS.NS,BB_W,75.22
2024-11-26,MUL.BO,BB_W,12.15
2024-11-26,NAHARPOLY.NS,ATRBB_BW,216.6
2024-11-26,NARBADA.BO,BB_DC,55.15
2024-11-26,NATHBIOGEN.NS,BB_DC,171.0
2024-11-26,NAZARA.NS,ATRBB_W,834.55
2024-11-26,NBIFIN.NS,BB_UC,2168.0
2024-11-26,NEAGI.BO,BB_W,3610.0
2024-11-26,NEWGEN.NS,EW_DC,1031.0
2024-11-26,NIHARINF.BO,BB_DC,5.45
2024-11-26,NIITLTD.NS,ATRBB_W,148.01
2024-11-26,NILASPACES.NS,BB_UC,10.21
2024-11-26,NITIRAJ.NS,BB_W,186.23
2024-11-26,NIYOGIN.BO,ATR_UC,45.0
2024-11-26,NYSSACORP.BO,EW_BW,6.39
2024-11-26,OCTAVE.BO,BB_W,3.58
2024-11-26,OLYMPTX.BO,BB_DC,41.21
2024-11-26,OMNIAX.BO,EW_BW,2.77
2024-11-26,OMNITEX.BO,BBLR_DC,213.25
2024-11-26,ORIENTELEC.NS,LR_DC,204.7
2024-11-26,ORIENTTR.BO,BB_DC,13.25
2024-11-26,ORISSAMINE.NS,BB_DC,7305.05
2024-11-26,PANKAJPO.BO,BB_W,9.86
2024-11-26,PARKERAC.BO,BB_W,14.05
2024-11-26,PARNAXLAB.BO,ATR_BW,130.3
2024-11-26,PATSPINLTD.BO,EW_DC,11.51
2024-11-26,PEL.NS,ATR_DC,994.05
2024-11-26,PFOCUS.NS,BB_DC,119.93
2024-11-26,PGFOILQ.BO,BB_DC,177.65
2024-11-26,PHARMAID.BO,BB_DC,31.9
2024-11-26,PHYTO.BO,EW_BW,28.99
2024-11-26,PIXTRANS.BO,ATRBB_BW,1379.2
2024-11-26,PLASTIBLEN.NS,EW_W,231.0
2024-11-26,PNCINFRA.NS,EW_W,281.6
2024-11-26,PODDARMENT.NS,LR_DC,355.0
2024-11-26,POLYCHEM.BO,EW_BW,1950.0
2024-11-26,PRECAM.NS,BB_W,209.1
2024-11-26,PRIMAIN.BO,ATREWBB_DC,19.01
2024-11-26,PRITI.NS,BB_DC,122.41
2024-11-26,PUNJCOMMU.BO,BB_W,47.2
2024-11-26,RADIOCITY.NS,BB_DC,11.29
2024-11-26,RAIN.NS,BB_DC,144.23
2024-11-26,RAJSREESUG.NS,BB_W,56.6
2024-11-26,RALLIS.NS,BB_DC,292.0
2024-11-26,RAMAVISION.BO,BB_W,101.0
2024-11-26,RAMCOSYS.NS,ATREW_UC,361.25
2024-11-26,RAMINFO.BO,EW_DC,93.0
2024-11-26,RBA.NS,EW_BW,77.65
2024-11-26,REMSONSIND.NS,EW_DC,141.74
2024-11-26,ROOPAIND.BO,BB_DC,68.36
2024-11-26,ROSSARI.NS,BB_W,744.2
2024-11-26,ROSSELLIND.NS,BB_W,70.98
2024-11-26,RPPINFRA.NS,ATRBBLR_DC,161.1
2024-11-26,RUBYMILLS.NS,ATREWBBLR_DC,204.95
2024-11-26,RUCHINFRA.NS,EW_DC,10.8
2024-11-26,SAINIK.BO,BB_DC,38.5
2024-11-26,SALONA.NS,BB_W,286.5
2024-11-26,SAMBHAAV.NS,LR_DC,4.86
2024-11-26,SAMINDUS.BO,BB_DC,62.28
2024-11-26,SAMPRE.BO,BB_DC,62.27
2024-11-26,SANDUMA.BO,ATR_W,399.1
2024-11-26,SANTETX.BO,ATRBB_DC,153.6
2024-11-26,SAYAJIIND.BO,EW_UC,163.1
2024-11-26,SBECSUG.BO,ATR_W,52.45
2024-11-26,SCTL.BO,EW_DT,0.95
2024-11-26,SEAMECLTD.NS,EW_DC,1077.9
2024-11-26,SEIL.BO,BB_W,142.8
2024-11-26,SESHAPAPER.NS,BB_DC,279.3
2024-11-26,SGIL.BO,ATR_W,332.2
2024-11-26,SHESHAINDS.BO,BB_DC,12.05
2024-11-26,SHIVAMAUTO.NS,BBLR_UC,34.02
2024-11-26,SHIVAMILLS.NS,BB_W,83.17
2024-11-26,SHIVATEX.NS,BB_DC,220.03
2024-11-26,SHRAJSYNQ.BO,EW_UC,16.09
2024-11-26,SHRIPISTON.NS,ATRBB_DC,1901.0
2024-11-26,SHUKRAPHAR.BO,EW_DC,57.52
2024-11-26,SIBARAUT.BO,BB_W,9.86
2024-11-26,SIELFNS.BO,BB_DC,60.5
2024-11-26,SIGMA.NS,BB_DC,302.1
2024-11-26,SIMPLEXINF.NS,EW_BW,128.02
2024-11-26,SIMPLXREA.BO,EWLR_DC,164.4
2024-11-26,SINNAR.BO,EW_DC,
2024-11-26,SIYSIL.NS,ATRBB_W,467.0
2024-11-26,SKPSEC.BO,BB_DC,146.9
2024-11-26,SMSPHARMA.NS,ATR_DC,233.35
2024-11-26,SOLARA.NS,BB_DC,731.0
2024-11-26,SRGHFL.BO,EW_DC,310.0
2024-11-26,STARCOM.BO,LR_UC,109.3
2024-11-26,STCINDIA.NS,BB_W,140.04
2024-11-26,STDSFAC.BO,BB_DC,54.84
2024-11-26,STEL.NS,EW_DC,442.1
2024-11-26,STELLAR.BO,ATR_UC,5.22
2024-11-26,STEP2COR.BO,EW_W,28.32
2024-11-26,STERTOOLS.NS,ATR_W,485.95
2024-11-26,SUPER.BO,BB_DC,1212.0
2024-11-26,TAIIND.BO,ATR_BW,37.0
2024-11-26,THERMAX.NS,EW_DC,4311.15
2024-11-26,TI.NS,ATR_UC,265.3
2024-11-26,TIMETECHNO.NS,BB_DC,355.2
2024-11-26,TIRSARJ.BO,BB_DC,14.34
2024-11-26,TIRUMALCHM.NS,ATRBB_W,284.25
2024-11-26,TRF.NS,BB_DC,390.0
2024-11-26,TRITURBINE.NS,ATR_DC,613.05
2024-11-26,ULTRACAB.BO,ATRBB_BW,14.18
2024-11-26,UNIONBANK.NS,BB_DC,106.68
2024-11-26,UNITINT.BO,EW_DC,4.42
2024-11-26,UNJHAFOR.BO,EW_BW,25.0
2024-11-26,UTTAMSUGAR.NS,EW_DC,272.0
2024-11-26,VAKRANGEE.NS,EW_DC,21.75
2024-11-26,VBL.NS,BB_DC,565.0
2024-11-26,VEERENRGY.BO,BB_W,19.1
2024-11-26,VEERHEALTH.BO,EWBB_DC,16.61
2024-11-26,VETO.NS,LR_DC,124.02
2024-11-26,VIPPYSP.BO,BB_DC,162.1
2024-11-26,VSFPROJ.BO,BB_DC,41.69
2024-11-26,VTMLTD.BO,BB_W,66.35
2024-11-26,WELENT.NS,ATRLR_DC,442.1
2024-11-26,WESTLIFE.BO,EW_BW,674.8
2024-11-26,WORTH.NS,BB_DC,114.99
2024-11-26,YESBANK.NS,BB_DC,19.02
2024-11-26,ZDHJERK.BO,EWBB_DC,18.0
2024-11-26,ZUARIIND.NS,EWBB_DC,308.55
