Ticker,Date/Time,Close,hh,ll,FromLow,FromHigh
AMBUJACEM.NS,11/22/2024,499.85,643.30,453.05,0.00,0.00
AMBUJACEM.NS,11/26/2024,493.70,643.30,453.05,1.00,1.00
AMCOIND.BO,11/22/2024,87.40,124.00,73.10,5.00,5.00
AMCOIND.BO,11/26/2024,83.95,124.00,73.10,6.00,6.00
AMDIND.NS,11/22/2024,58.61,87.90,55.20,0.00,0.00
AMDIND.NS,11/26/2024,61.55,87.90,55.20,1.00,0.00
AMITINT.BO,11/18/2024,4.54,4.86,3.51,1.00,
AMITINT.BO,11/26/2024,4.49,4.86,3.51,2.00,
AMFORG.BO,11/22/2024,11.75,15.50,9.07,1.00,1.00
AMFORG.BO,11/26/2024,11.85,15.50,9.07,2.00,2.00
AMNPLST.BO,11/22/2024,261.75,340.55,257.80,0.00,0.00
AMNPLST.BO,11/26/2024,262.00,340.55,256.90,0.00,0.00
AMJLAND.NS,11/22/2024,51.72,58.10,44.00,6.00,4.00
AMJLAND.NS,11/26/2024,63.53,63.67,44.00,0.00,0.00
AMRAAGRI.BO,11/22/2024,1.24,1.30,1.01,0.00,0.00
AMRAAGRI.BO,11/26/2024,1.41,1.41,1.01,0.00,0.00
AMRAPLIN.BO,11/22/2024,18.23,22.87,14.23,0.00,2.00
AMRAPLIN.BO,11/26/2024,17.67,22.87,14.23,1.00,3.00
AMRUTANJAN.NS,11/22/2024,699.80,862.60,662.00,1.00,0.00
AMRUTANJAN.NS,11/26/2024,712.45,862.60,662.00,2.00,1.00
AMTL.BO,11/22/2024,34.65,44.00,32.08,0.00,0.00
AMTL.BO,11/26/2024,35.32,44.00,32.08,1.00,1.00
ANANTRAJ.NS,11/22/2024,676.65,796.25,635.10,3.00,2.00
ANANTRAJ.NS,11/26/2024,662.05,796.25,635.10,4.00,3.00
ANDHRAPAP.NS,11/22/2024,93.39,118.40,90.45,0.00,0.00
ANDHRAPAP.NS,11/26/2024,96.79,118.40,90.45,1.00,0.00
ANDHRAPET.BO,11/22/2024,72.73,103.00,70.15,0.00,0.00
ANDHRAPET.BO,11/26/2024,75.74,103.00,70.15,1.00,0.00
ANDHRSUGAR.NS,11/22/2024,96.35,128.99,92.45,4.00,3.00
ANDHRSUGAR.NS,11/26/2024,98.65,128.99,92.45,5.00,4.00
ANDREWYU.BO,11/22/2024,38.96,65.65,37.22,4.00,4.00
ANDREWYU.BO,11/26/2024,39.35,65.65,37.22,5.00,5.00
ANERI.BO,11/22/2024,7.00,7.45,5.83,1.00,1.00
ANERI.BO,11/25/2024,7.34,7.45,5.83,2.00,2.00
ANGEL.BO,11/11/2024,24.90,,,,
ANG.BO,11/22/2024,46.01,62.75,43.50,0.00,0.00
ANG.BO,11/26/2024,45.00,62.75,43.00,0.00,0.00
ANGELONE.NS,11/22/2024,2694.60,3393.00,2605.00,1.00,5.00
ANGELONE.NS,11/26/2024,2909.20,3393.00,2605.00,2.00,6.00
ANIKINDS.NS,11/22/2024,98.25,106.12,72.22,0.00,2.00
ANIKINDS.NS,11/26/2024,101.89,106.12,72.22,1.00,3.00
ANJANI.BO,11/22/2024,44.64,54.40,40.10,4.00,5.00
ANJANI.BO,11/26/2024,45.70,54.40,40.10,5.00,6.00
ANJANIFIN.BO,11/22/2024,13.68,15.90,11.53,0.00,0.00
ANJANIFIN.BO,11/26/2024,13.43,15.90,11.53,1.00,1.00
ANJANIFOODS.BO,11/22/2024,37.84,40.00,33.28,0.00,1.00
