Buy Date,Ticker,Buy Strat,Last Alert Date,ll,Close,Target,Call,Status,CMP,CMP_Date,Quantity,Hit Type,Sell Price,Broker
2024-11-06,FOSECOIND.NS,BB_DC,2024-10-28,4470.2,4575.75,,Long,Open,4549.05,2024-11-12,9.47,,,India
2024-11-06,FUTURSEC.BO,ATR_BW,2024-11-01,25.25,31.2,,Long,Open,,2000-01-01,168.07,,,India
2024-11-06,GAIL.NS,ATREW_DC,2024-11-06,191.7,209.0,,Long,Open,195.65,2024-11-12,57.8,,,India
2024-11-06,GANESHBE.BO,BB_DC,2024-10-28,135.05,145.95,,Long,Open,,2000-01-01,91.74,,,India
2024-11-06,GBFL.BO,BB_UC,2024-10-28,8.01,12.05,,Long,Open,14.63,2024-11-12,247.52,,,India
2024-11-06,GEE.BO,BB_DT,2024-11-04,148.0,167.5,,Long,Open,,2000-01-01,51.28,,,India
2024-11-06,GEECEE.NS,LR_DC,2024-10-29,394.0,413.8,,Long,Open,405.0,2024-11-12,50.51,,,India
2024-11-06,GEEKAYWIRE.NS,EW_DC,2024-11-06,94.75,100.0,,Short,Closed,94.15,2024-11-12,190.48,ISL Hit,94.75,India
2024-11-06,GENUSPOWER.NS,BB_W,2024-10-28,401.85,427.7,,Long,Open,413.6,2024-11-12,38.68,,,India
2024-11-06,GHCL.NS,BB_W,2024-10-30,536.1,616.4,,Long,Open,592.55,2024-11-12,12.45,,,India
2024-11-06,GINISILK.BO,ATREW_UC,2024-11-06,103.85,122.0,,Long,Open,128.0,2024-11-12,55.1,,,India
2024-11-06,GKWLIMITED.NS,BB_UC,2024-11-07,2806.0,3572.65,3695.01,Short,Closed,2999.45,2024-11-12,1.3,Target Hit,3695.01,India
2024-11-06,GLENMARK.NS,LR_BW,2024-11-06,1628.1,1768.95,1762.94,Short,Closed,1594.5,2024-11-12,7.1,ISL Hit,1628.1,India
2024-11-06,GLITTEKG.BO,LR_DC,2024-10-30,3.37,4.04,,Long,Open,,2000-01-01,1492.54,,,India
2024-11-06,GMBREW.NS,BB_DC,2024-10-28,757.0,827.6,,Long,Open,790.55,2024-11-12,14.16,,,India
2024-11-06,GMDCLTD.NS,BB_W,2024-10-23,351.35,374.15,,Short,Closed,348.0,2024-11-12,43.86,ISL Hit,351.35,India
2024-11-06,GOCLCORP.NS,BB_DC,2024-10-30,379.55,424.1,,Long,Open,408.15,2024-11-12,22.45,,,India
2024-11-06,GOGIACAP.BO,EW_DC,2024-11-06,48.84,51.0,,Long,Open,62.31,2024-11-12,462.96,,,India
2024-11-06,GOKUL.NS,ATR_UC,2024-10-25,49.62,66.51,,Long,Open,62.27,2024-11-12,59.21,,,India
2024-11-06,GOODLUCK.NS,BB_DC,2024-11-05,881.1,989.55,,Long,Open,1012.7,2024-11-12,9.22,,,India
2024-11-06,GRANULES.NS,BB_DC,2024-10-28,538.9,576.45,,Long,Open,567.05,2024-11-12,26.63,,,India
2024-11-06,GREENPANEL.NS,BB_DC,2024-10-28,368.05,386.4,,Short,Closed,354.0,2024-11-12,54.5,ISL Hit,368.05,India
2024-11-06,GRMOVER.BO,BB_DC,2024-10-25,202.7,220.9,,Long,Open,211.6,2024-11-12,54.95,,,India
2024-11-06,GRSE.NS,BB_W,2024-10-31,1510.55,1589.15,1612.64,Short,Closed,1471.5,2024-11-12,12.72,ISL Hit,1510.55,India
2024-11-06,GSFC.NS,EW_DC,2024-11-06,199.45,210.0,,Short,Closed,197.99,2024-11-12,94.79,ISL Hit,199.45,India
2024-11-06,GUFICBIO.NS,BB_UC,2024-10-30,411.15,469.7,,Long,Open,453.35,2024-11-12,17.08,,,India
2024-11-06,GUJAPOLLO.NS,BB_DC,2024-10-29,295.65,325.1,,Long,Open,305.1,2024-11-12,33.96,,,India
2024-11-06,GUJCONT.BO,ATREW_W,2024-11-08,170.0,180.0,,Long,Open,,2000-01-01,100.0,,,India
2024-11-06,GULFOILLUB.NS,ATRBB_W,2024-11-06,1084.25,1263.95,1257.96,Short,Closed,1174.9,2024-11-12,5.56,Target Hit,1257.96,India
2024-11-06,GULPOLY.NS,ATREW_BW,2024-11-06,199.8,218.0,,Long,Open,202.0,2024-11-12,54.95,,,India
2024-11-06,HALDER.BO,ATR_UC,2024-10-25,650.0,852.2,,Long,Open,890.0,2024-11-12,4.95,,,India
2024-11-06,HCLTECH.NS,ATR_UC,2024-10-29,1745.0,1838.4,1869.72,Short,Close,1880.9,2024-11-12,10.71,,,India
2024-11-06,HDFCAMC.NS,ATREW_UC,2024-11-06,4182.5,4498.0,,Long,Open,4439.9,2024-11-12,3.17,,,India
2024-11-06,HEERAISP.BO,BB_DC,2024-11-01,7.03,8.35,,Long,Open,,2000-01-01,757.58,,,India
2024-11-06,HEIDELBERG.NS,BB_DC,2024-10-29,207.03,236.97,,Long,Open,221.42,2024-11-12,33.4,,,India
2024-11-06,HELPAGE.BO,EW_BW,2024-11-06,27.37,29.0,,Long,Open,34.0,2024-11-12,613.5,,,India
2024-11-06,HERANBA.NS,ATRBB_BW,2024-10-29,434.1,544.3,,Long,Open,509.3,2024-11-12,9.07,,,India
2024-11-06,HEROMOTOCO.NS,EW_DC,2024-11-01,4726.5,4893.0,5034.79,Short,Closed,4739.7,2024-11-12,6.01,Target Hit,5034.79,India
2024-11-06,HIKAL.NS,BB_W,2024-10-28,334.35,383.85,,Long,Open,372.8,2024-11-12,20.2,,,India
2024-11-06,HINDADH.BO,BB_DC,2024-10-28,376.1,407.35,,Long,Open,,2000-01-01,32.0,,,India
2024-11-06,HINDALCO.NS,EW_DC,2024-10-01,661.6,708.0,760.42,Short,Closed,655.3,2024-11-12,21.55,ISL Hit,661.6,India
2024-11-06,HINDHARD.BO,ATR_BW,2024-10-28,654.0,997.8,,Long,Open,,2000-01-01,2.91,,,India
2024-11-06,HINDPETRO.NS,EW_BW,2024-11-06,362.25,392.0,,Long,Open,379.0,2024-11-12,33.61,,,India
2024-11-06,HTMEDIA.NS,BB_DC,2024-10-28,23.1,24.92,,Long,Open,23.9,2024-11-12,549.45,,,India
2024-11-06,HUBTOWN.NS,LR_W,2024-10-28,241.35,286.8,,Long,Open,289.0,2024-11-12,22.0,,,India
2024-11-06,ICIL.NS,BB_W,2024-11-06,352.95,396.25,394.08,Short,Closed,344.65,2024-11-12,23.09,ISL Hit,352.95,India
2024-11-06,ICSL.BO,EWBB_UC,2024-10-15,4.11,5.0,4.75,Short,Closed,4.28,2024-11-12,1123.6,Target Hit,4.75,India
2024-11-06,IDBI.NS,BB_DC,2024-10-25,80.97,85.7,,Short,Closed,80.75,2024-11-12,211.42,ISL Hit,80.97,India
2024-11-06,IDFSENSEXE.BO,BB_DC,2024-09-27,836.0,867.2,916.1,Short,Closed,861.3,2024-11-11,32.05,Target Hit,916.1,India
2024-11-06,IFCI.NS,ATRLR_DC,2024-11-07,49.72,65.22,68.4,Short,Closed,63.65,2024-11-12,64.52,Target Hit,68.4,India
2024-11-06,IGARASHI.NS,ATRBB_UC,2024-10-28,653.95,781.3,,Long,Open,725.0,2024-11-12,7.85,,,India
2024-11-06,INCREDIBLE.BO,BB_DC,2024-11-05,35.68,42.6,,Long,Open,43.2,2024-11-12,144.51,,,India
2024-11-06,INDBANK.NS,BB_W,2024-10-28,43.41,45.5,,Long,Open,44.44,2024-11-12,478.47,,,India
2024-11-06,INDGELA.BO,BB_DC,2024-11-05,324.05,361.0,,Long,Open,330.45,2024-11-12,27.06,,,India
2024-11-06,INDIANACRY.BO,BB_DC,2024-10-29,11.27,12.02,,Long,Open,,2000-01-01,1333.33,,,India
2024-11-06,INDICAP.BO,BB_DC,2024-11-01,12.82,14.77,,Long,Open,14.1,2024-11-12,512.82,,,India
2024-11-06,INDOBORAX.BO,LR_DC,2024-10-28,185.4,204.35,,Long,Open,,2000-01-01,52.77,,,India
2024-11-06,INDRAIND.BO,ATR_UC,2024-09-03,12.74,13.0,,Long,Open,13.0,2024-11-12,3846.15,,,India
2024-11-06,INDSUCR.BO,EW_W,2024-11-06,118.1,132.0,,Long,Open,,2000-01-01,71.94,,,India
2024-11-06,INFY.NS,ATR_UC,2024-10-17,1718.0,1823.7,1966.04,Short,Closed,1871.9,2024-11-12,9.46,Target Hit,1966.04,India
2024-11-06,INNOVTEC.BO,LR_DC,2024-10-25,30.31,35.32,,Long,Open,,2000-01-01,199.6,,,India
2024-11-06,INOVSYNTH.BO,BB_UC,2024-10-31,69.75,88.79,,Long,Open,96.09,2024-11-12,52.52,,,India
2024-11-06,INOXWIND.NS,LR_DC,2024-11-06,197.27,225.09,223.78,Short,Closed,202.3,2024-11-12,35.95,Target Hit,223.78,India
2024-11-06,INSPIRISYS.NS,LR_DC,2024-10-28,103.28,117.55,,Long,Open,115.6,2024-11-12,70.08,,,India
2024-11-06,INTELLECT.NS,EWBB_DC,2024-11-06,706.25,788.0,,Long,Open,739.2,2024-11-12,12.23,,,India
2024-11-06,INTLCONV.BO,BB_DC,2024-10-28,78.82,89.0,,Long,Open,,2000-01-01,98.23,,,India
2024-11-06,IOLCP.NS,BB_DC,2024-10-30,371.5,410.15,,Long,Open,388.05,2024-11-12,25.87,,,India
2024-11-06,IRB.NS,BB_DC,2024-09-23,50.88,52.99,63.88,Short,Closed,50.63,2024-11-12,473.93,ISL Hit,50.88,India
2024-11-06,IRCON.NS,BB_W,2024-11-01,191.83,218.89,220.5,Short,Closed,200.11,2024-11-12,36.95,Target Hit,220.5,India
2024-11-06,IRCTC.NS,EW_DC,2024-11-08,792.1,857.0,841.21,Short,Closed,820.8,2024-11-12,15.41,Target Hit,841.21,India
2024-11-06,IRISDOREME.NS,BB_DC,2024-11-07,62.91,68.19,67.9,Short,Closed,66.68,2024-11-12,189.39,Target Hit,67.9,India
2024-11-06,ISGEC.BO,BBLR_W,2024-10-29,1283.0,1362.15,,Long,Open,1344.3,2024-11-12,12.63,,,India
2024-11-06,ISWL.BO,EW_W,2024-11-06,5.47,6.0,,Long,Open,,2000-01-01,1886.79,,,India
2024-11-06,ITI.NS,BB_DC,2024-10-29,210.0,232.01,,Long,Open,296.94,2024-11-12,45.43,,,India
2024-11-06,JAMSHRI.BO,BB_W,2024-10-16,163.55,169.9,198.88,Short,Close,,2000-01-01,157.48,,,India
2024-11-06,JAYNECOIND.NS,BB_DC,2024-10-31,38.76,43.61,,Long,Open,42.89,2024-11-12,206.19,,,India
2024-11-06,JBMA.NS,EW_DC,2024-11-08,1470.0,1631.0,1611.75,Short,Closed,1496.5,2024-11-12,6.21,Target Hit,1611.75,India
2024-11-06,JCHAC.NS,EW_BW,2024-10-16,1915.05,2075.0,2605.51,Short,Closed,1920.0,2024-11-12,6.25,Target Hit,2605.51,India
2024-11-06,JINDALSTEL.NS,EW_DC,2024-11-06,882.0,952.0,,Long,Open,890.7,2024-11-12,14.29,,,India
2024-11-06,JJFINCOR.BO,ATREW_BW,2024-11-06,37.23,41.0,,Long,Open,,2000-01-01,265.25,,,India
2024-11-06,JOCIL.NS,ATRBB_DC,2024-10-30,180.34,208.5,,Long,Open,205.24,2024-11-12,35.51,,,India
2024-11-06,JOINDRE.BO,BBLR_BW,2024-10-28,50.59,60.4,,Long,Open,57.6,2024-11-12,101.94,,,India
2024-11-06,JOSTS.BO,BB_DC,2024-11-07,1041.0,1091.4,,Long,Open,,2000-01-01,19.84,,,India
2024-11-06,JSL.NS,EW_BW,2024-11-06,631.85,717.0,,Long,Open,713.15,2024-11-12,11.74,,,India
