Ticker,Date/Time,Close,myBuy ,myShort
GUJCONT.BO,10/31/2024,180,1,
GUJCOTEX.BO,10/28/2024,12,,1
GUJAPOLLO.NS,11/4/2024,325,1,
HALDER.BO,10/29/2024,852,1,
HAWKINCOOK.BO,11/1/2024,8883,1,
HBSL.NS,11/4/2024,135,1,
HEXATRADEX.NS,11/4/2024,282,1,
HITECH.NS,11/5/2024,184,1,
HPCOTTON.BO,11/1/2024,127,1,
HOVS.NS,11/4/2024,73,1,
HUBTOWN.NS,11/6/2024,287,1,
IFBAGRO.NS,11/4/2024,573,1,
IFBIND.NS,10/28/2024,1690,,1
IFCI.NS,11/6/2024,65,1,
IFINSEC.BO,10/28/2024,150,,1
IFINSEC.BO,10/29/2024,150,1,
IFINSEC.BO,10/30/2024,150,,1
IIFL.NS,11/4/2024,457,1,
INDIANCARD.NS,11/4/2024,272,1,
INDOBORAX.BO,11/6/2024,204,1,
INDOCITY.BO,10/31/2024,15,1,
INDNIPPON.NS,11/4/2024,708,1,
INDPRUD.BO,11/4/2024,7462,,1
INDOWIND.NS,11/4/2024,23,1,
INDTONER.BO,10/31/2024,305,1,
INFOBEAN.NS,10/28/2024,451,1,
INFORTEC.BO,11/6/2024,99,,1
INNOVTEC.BO,11/6/2024,35,1,
INOXWIND.NS,11/6/2024,225,1,
INSPIRISYS.NS,11/6/2024,118,1,
INSECTICID.NS,10/31/2024,873,1,
INVPRECQ.BO,11/4/2024,859,,1
IONEXCHANG.BO,10/29/2024,707,1,
IPRINGLTD.BO,11/5/2024,220,1,
ISGEC.BO,11/6/2024,1362,1,
ISFT.NS,11/4/2024,146,1,
ISTLTD.BO,11/5/2024,933,1,
ITL.BO,11/5/2024,461,1,
JETFREIGHT.NS,11/4/2024,15,1,
JETKINGQ.BO,10/29/2024,65,1,
JITFINFRA.NS,11/4/2024,950,1,
JISLJALEQS.NS,10/31/2024,67,1,
JLL.BO,11/1/2024,49,1,
JMA.NS,11/4/2024,102,1,
JOINDRE.BO,11/6/2024,60,1,
JUBLINGREA.NS,11/6/2024,753,1,
JUBLINDS.NS,10/21/2024,1634,1,
JUBLINDS.NS,10/25/2024,1634,,1
JYOTHYLAB.NS,11/1/2024,490,1,
KABSON.BO,11/4/2024,45,1,
KALYANIFRG.NS,10/31/2024,470,1,
KAMDHENU.NS,11/4/2024,533,1,
KARNAVATI.BO,11/1/2024,3,1,
KCP.NS,11/6/2024,232,1,
KESARENT.BO,10/30/2024,150,1,
KERNEX.NS,10/30/2024,793,1,
KHANDSE.NS,10/30/2024,30,1,
KLBRENG-B.BO,10/29/2024,465,1,
KPIL.NS,11/1/2024,1276,1,
KOPRAN.NS,11/4/2024,320,1,
KPEL.BO,10/28/2024,620,,1
KSHITIJPOL.NS,10/28/2024,6,,1
KSE.BO,11/4/2024,2698,1,
KSCL.NS,11/4/2024,946,1,
KTIL.BO,11/1/2024,87,1,
LAMBODHARA.NS,11/6/2024,155,1,
LAOPALA.NS,11/6/2024,344,1,
LCCINFOTEC.NS,10/28/2024,10,,1
LGBBROSLTD.NS,11/4/2024,1343,1,
LIKHITHA.NS,11/4/2024,378,1,
LICNFNHGP.BO,11/4/2024,284,1,
LINCOLN.NS,10/29/2024,683,1,
LKPFIN.BO,11/6/2024,199,1,
LOTUSEYE.NS,11/4/2024,69,1,
LUDLOWJUT.BO,10/31/2024,147,1,
LUMAXIND.NS,11/4/2024,2554,1,
MADHAVIPL.BO,11/4/2024,16,1,
MACPLASQ.BO,10/31/2024,245,1,
MADRASFERT.NS,11/4/2024,101,1,
MAHAANF.BO,11/4/2024,67,1,
MAHAPEXLTD.NS,11/4/2024,154,1,
MAJESAUT.BO,11/6/2024,443,1,
MANORG.BO,11/5/2024,543,1,
MARINE.NS,11/4/2024,240,1,
MANUGRAPH.NS,11/4/2024,25,1,
MARIS.BO,11/5/2024,37,,1
MBLINFRA.NS,11/4/2024,57,1,
MCX.BO,10/30/2024,6455,,1
MERCANTILE.BO,11/1/2024,25,1,
MINDTECK.NS,10/31/2024,290,1,
MIRCELECTR.NS,11/5/2024,23,1,
MODIPON.BO,10/28/2024,67,1,
MOHITIND.NS,11/4/2024,30,1,
MOKSH.NS,11/4/2024,18,1,
MONGIPA.BO,11/6/2024,60,1,
MORARKFI.BO,10/30/2024,166,1,
MOSCHIP.BO,10/28/2024,244,1,
MOREPENLAB.NS,11/6/2024,86,1,
MRO-TEK.NS,11/4/2024,95,1,
MSPL.NS,11/5/2024,48,1,
MUL.BO,11/4/2024,15,1,
MULTIBASE.BO,11/1/2024,283,1,
MYSTICELE.BO,11/1/2024,5,1,
MUTHOOTFIN.NS,10/30/2024,1894,1,
NATFIT.BO,11/6/2024,133,1,
NATCOPHARM.NS,11/1/2024,1447,1,
NAVINFLUOR.NS,11/5/2024,3496,1,
NBIFIN.NS,10/28/2024,2326,,1
NCLRESE.BO,10/31/2024,1,1,
NCC.NS,11/1/2024,308,1,
NELCO.NS,11/6/2024,1006,1,
NGIND.BO,11/1/2024,173,1,
NEXTMEDIA.NS,11/4/2024,8,1,
NIKHILAD.BO,11/6/2024,121,1,
NILAINFRA.NS,11/4/2024,13,1,
NITINSPIN.NS,10/31/2024,430,1,
OCTAVE.BO,11/4/2024,4,1,
OBEROIRLTY.NS,10/30/2024,2022,,1
OFSS.NS,11/6/2024,11561,1,
OMINFRAL.NS,11/5/2024,167,1,
ONEPOINT.NS,11/6/2024,67,1,
ORIENTCER.NS,11/6/2024,48,1,
ORIENTELEC.NS,10/28/2024,239,1,
PARACABLES.NS,11/6/2024,74,1,
PASARI.BO,11/6/2024,10,1,
PASUPTAC.BO,11/1/2024,50,1,
PEL.NS,10/29/2024,1094,1,
PGEL.NS,11/6/2024,668,1,
PGHL.NS,11/4/2024,5771,1,
PHCAP.BO,10/31/2024,198,1,
PHOENIXTN.BO,10/30/2024,246,1,
PICCADIL.BO,10/31/2024,740,1,
PICCASUG.BO,11/1/2024,67,1,
PICTUREHS.BO,11/5/2024,9,1,
PIONEEREMB.NS,11/6/2024,50,1,
POLSON.BO,11/6/2024,14615,1,
POLYCHEM.BO,10/31/2024,2910,,1
POLYLINK.BO,10/30/2024,37,1,
PORWAL.BO,11/5/2024,66,1,
PPL.NS,11/4/2024,539,1,
PRAENG.NS,10/31/2024,35,1,
PREMCO.BO,11/6/2024,471,1,
PREMSYN.BO,11/1/2024,21,1,
PREMIER.NS,11/5/2024,4,1,
PUNJCOMMU.BO,11/5/2024,57,1,
PURVA.NS,11/4/2024,446,1,
RACE.BO,11/1/2024,392,1,
RAJABAH.BO,11/5/2024,6125,1,
RAJINFRA.BO,11/4/2024,5,1,
RAMCOIND.NS,10/29/2024,263,1,
RASANDIK.BO,11/1/2024,125,1,
RASIELEC.BO,11/1/2024,37,1,
RAVALSUGAR.BO,11/4/2024,1833,1,
RESTILE.BO,11/5/2024,8,1,
RGL.NS,10/29/2024,193,,1
RGRL.BO,10/31/2024,10,1,
RICHAIND.BO,11/4/2024,2,1,
RIDDHI.BO,10/31/2024,625,1,
RKDL.NS,11/4/2024,26,1,
ROSELABS.BO,10/29/2024,34,,1
ROTO.BO,10/31/2024,554,1,
RPPL.NS,10/29/2024,43,1,
RSWM.NS,11/4/2024,202,1,
RSSOFTWARE.NS,11/6/2024,256,1,
RUCHIRA.NS,11/4/2024,131,1,
RUCHINFRA.NS,11/6/2024,13,1,
RVHL.NS,11/4/2024,52,1,
SABEVENTS.NS,10/29/2024,15,,1
SADBHIN.NS,10/30/2024,7,1,
SAGCEM.NS,10/30/2024,228,1,
SAMKRG.BO,11/4/2024,198,1,
SAMTEX.BO,11/6/2024,3,1,
SANDESH.NS,11/6/2024,1678,1,
SANJIVIN.BO,10/31/2024,304,1,
SANWARIA.NS,11/4/2024,1,1,
SDL.BO,10/30/2024,27,,1
SETCO.NS,11/6/2024,11,1,
SELAN.NS,10/30/2024,943,1,
SEYAIND.NS,10/31/2024,31,1,
SEVENHILL.BO,10/29/2024,1,,1
SEVENHILL.BO,11/1/2024,1,1,
SHAILY.BO,10/31/2024,1157,1,
SHAKTIPUMP.NS,11/5/2024,4593,,1
SHALIWIR.BO,11/4/2024,26,1,
SHANGAR.BO,10/31/2024,8,1,
SHARDAMOTR.NS,10/31/2024,2291,1,
SHARIKA.BO,11/4/2024,19,1,
SHILCTECH.BO,10/31/2024,8070,,1
SHRADHA.NS,11/6/2024,172,1,
SHREEPUSHK.NS,10/31/2024,265,,1
SHREMETAL.BO,10/30/2024,53,1,
SIEL.BO,11/1/2024,60,1,
SIELFNS.BO,11/1/2024,69,1,
SIKKO.NS,10/28/2024,98,1,
SIL.NS,11/4/2024,28,1,
SIPL.BO,11/6/2024,16,,1
SKPSEC.BO,11/5/2024,238,,1
SOUTHERNIN.BO,11/1/2024,24,1,
SOUTHWEST.NS,11/6/2024,122,1,
SPAL.NS,11/4/2024,957,1,
SPCAPIT.BO,10/31/2024,60,1,
SPELS.BO,10/31/2024,188,1,
SPIC.NS,11/6/2024,82,1,
SPLPETRO.NS,11/4/2024,779,1,
SRAMSET.BO,11/1/2024,408,1,
SRIKPRIND.BO,11/6/2024,36,1,
SSLEL.BO,11/4/2024,353,1,
STERTOOLS.NS,11/6/2024,560,1,
SUBSM.BO,11/6/2024,25,,1
SUBROS.NS,11/6/2024,671,1,
SUDARSCHEM.NS,11/6/2024,1032,1,
SUMICHEM.NS,10/31/2024,564,1,
SUNLOC.BO,11/1/2024,86,1,
SUPERSPIN.NS,11/4/2024,11,1,
SURANAT&P.NS,10/16/2024,20,1,
SURANAT&P.NS,10/21/2024,20,,1
SVARTCORP.BO,11/1/2024,5,1,
SWAGTAM.BO,11/6/2024,75,,1
SYNGENE.NS,11/6/2024,904,1,
TALBROSENG.BO,11/1/2024,606,1,
TALBROAUTO.NS,10/30/2024,311,1,
TATAELXSI.NS,11/6/2024,7232,1,
TCFCFINQ.BO,10/29/2024,73,,1
TDPOWERSYS.NS,10/31/2024,438,1,
TECHNOE.NS,11/6/2024,1647,1,
TEXINFRA.NS,10/31/2024,127,1,
THACKER.BO,10/28/2024,1401,,1
THACKER.BO,11/4/2024,1401,1,
TEXRAIL.NS,10/29/2024,224,1,
TIIL.NS,11/6/2024,3113,1,
TIRUMALCHM.NS,11/6/2024,324,1,
TITAGARH.NS,10/31/2024,1210,1,
TOKYOPLAST.NS,10/30/2024,133,1,
TRIVENIENT.BO,11/5/2024,2,1,
TUTIALKA.BO,10/31/2024,98,1,
TVSELECT.NS,11/6/2024,408,1,
UGARSUGAR.NS,11/6/2024,83,1,
ULTRACAB.BO,11/6/2024,16,1,
UMESLTD.NS,10/28/2024,7,1,
UNIQUEO.BO,11/6/2024,157,1,
UNIROYAL.BO,10/31/2024,24,1,
UNITDCR.BO,11/6/2024,32,1,
UNRYLMA.BO,11/6/2024,19,,1
USHAKIRA.BO,11/6/2024,38,,1
UTLINDS.BO,11/6/2024,3,1,
VAMA.BO,11/5/2024,9,1,
VARDHACRLC.NS,11/5/2024,56,1,
VEERENRGY.BO,11/4/2024,22,1,
VEERHEALTH.BO,11/1/2024,21,1,
VENKEYS.NS,11/6/2024,1893,1,
VICTMILL.BO,11/4/2024,7111,1,
VIDLI.BO,10/30/2024,76,1,
VGUARD.NS,10/31/2024,445,1,
VIJSOLX.BO,11/6/2024,983,1,
VIKASWSP.BO,11/1/2024,2,1,
VINEETLAB.BO,10/31/2024,59,1,
VIKRAMTH.BO,11/1/2024,174,1,
VINATIORGA.NS,11/1/2024,1875,,1
VIPCLOTHNG.NS,11/4/2024,41,1,
VIVIDIND.BO,11/4/2024,20,1,
VMS.BO,11/4/2024,51,1,
VOLLF.BO,11/1/2024,16,1,
VRL.BO,11/4/2024,287,1,
WEALTH.NS,10/29/2024,1548,,1
WINSOMBR.BO,11/1/2024,48,1,
WIPL.NS,11/4/2024,202,1,
WINDMACHIN.NS,11/4/2024,216,1,
YOGISUNG.BO,10/31/2024,10,1,
ZEAL.BO,11/1/2024,12,1,
ZENITHHE.BO,10/30/2024,6,1,
ZENOTECH.BO,11/6/2024,85,1,
ZENITHEXPO.NS,11/1/2024,304,,1
ZFCVINDIA.NS,11/5/2024,14491,1,
ZODIACLOTH.NS,11/4/2024,121,1,
ZUARIIND.NS,11/4/2024,342,1,
ZYDUSWELL.NS,11/4/2024,1946,1,
