Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
EXPOGAS.BO,10/30/2024,57.50,3.00,0.00,8.00,3.00,59.04,57.40,55.76,1
EVERESTIND.NS,10/30/2024,1065.00,6.00,0.00,45.00,6.00,1067.71,1023.16,978.61,1
FACT.NS,10/30/2024,863.25,3.00,0.00,10.00,3.00,870.80,860.08,849.37,1
FGP.BO,10/30/2024,10.98,13.00,0.00,29.00,13.00,13.54,12.92,12.30,1
FIBERWEB.BO,10/30/2024,41.73,3.00,0.00,17.00,3.00,42.53,41.48,40.44,1
FILTRA.BO,10/30/2024,86.00,11.00,0.00,13.00,11.00,0.00,0.00,0.00,1
FINELINE.BO,10/29/2024,109.95,39.00,0.00,46.00,39.00,120.86,115.67,110.49,1
FMNL.NS,10/30/2024,13.70,20.00,0.00,37.00,20.00,16.22,15.48,14.75,1
FORCEMOT.BO,10/30/2024,7654.00,3.00,0.00,20.00,3.00,8059.64,7309.15,6558.66,1
FRASER.BO,10/30/2024,5.49,3.00,0.00,6.00,3.00,5.50,5.28,5.06,1
FRUTION.BO,10/29/2024,57.80,33.00,0.00,41.00,33.00,63.11,59.60,56.10,1
GABRIEL.NS,10/30/2024,448.20,6.00,0.00,31.00,6.00,0.00,0.00,0.00,1
GAEL.NS,10/30/2024,132.59,3.00,0.00,13.00,3.00,135.05,131.27,127.49,1
GANESHHOUC.NS,10/30/2024,1051.15,6.00,0.00,9.00,6.00,1067.67,1044.58,1021.50,1
GARGFUR.BO,10/30/2024,325.85,3.00,0.00,41.00,3.00,353.94,330.35,306.75,1
GATEWAY.NS,10/30/2024,88.24,4.00,0.00,49.00,4.00,91.18,87.54,83.91,1
GARWAMAR.BO,10/30/2024,35.58,8.00,0.00,31.00,8.00,37.52,36.33,35.15,1
GAYAHWS.NS,10/30/2024,1.29,4.00,0.00,10.00,4.00,1.37,1.34,1.30,1
GARWSYN.BO,10/30/2024,27.50,8.00,0.00,18.00,8.00,29.24,28.81,28.39,1
GAYATRIBI.BO,10/30/2024,6.40,17.00,0.00,28.00,17.00,6.41,6.22,6.03,1
GBFL.BO,10/30/2024,9.46,3.00,0.00,7.00,3.00,9.86,9.44,9.02,1
GEMSI.BO,10/30/2024,2.95,6.00,0.00,13.00,6.00,3.05,2.96,2.86,1
GENUSPAPER.NS,10/30/2024,22.33,3.00,0.00,14.00,3.00,22.63,22.41,22.19,1
GENESYS.NS,10/30/2024,817.75,3.00,0.00,5.00,3.00,825.46,813.11,800.76,1
GGENG.BO,10/30/2024,2.04,5.00,0.00,15.00,5.00,3.01,2.95,2.90,1
GENUSPOWER.NS,10/30/2024,416.35,3.00,0.00,8.00,3.00,430.16,421.95,413.75,1
GGPL.BO,10/30/2024,3.53,5.00,0.00,9.00,5.00,3.58,3.47,3.37,1
GESHIP.NS,10/30/2024,1287.95,5.00,0.00,9.00,5.00,1294.11,1271.26,1248.42,1
GHCL.NS,10/30/2024,607.00,3.00,0.00,20.00,3.00,623.88,596.98,570.09,1
