Ticker,Date/Time,Close,Mega Buy by Larger Wave ,SL
AHLUCONT.NS,9/23/2024,1028,1205.27,1140.00
AHLUCONT.NS,9/24/2024,1028,1200.20,1140.00
AHLUCONT.NS,9/25/2024,1028,1195.76,1140.00
AHLUCONT.NS,9/26/2024,1028,1148.70,1133.30
AHLUCONT.NS,9/27/2024,1028,1140.93,1133.30
AHLUCONT.NS,9/30/2024,1028,1129.01,1120.60
AHLUCONT.NS,10/1/2024,1028,1127.99,1120.60
AHLUCONT.NS,10/3/2024,1028,1114.21,1105.00
AHLUCONT.NS,10/4/2024,1028,1101.73,1092.40
AHLUCONT.NS,10/8/2024,1028,1073.75,1055.00
AHLEAST.NS,8/22/2024,164,132.93,127.10
AHLEAST.NS,10/8/2024,164,158.68,129.11
AHMDSTE.BO,9/5/2024,354,198.00,196.00
AIIL.BO,9/13/2024,1660,1578.39,1543.00
AIIL.BO,10/9/2024,1660,1731.02,1659.00
AICHAMP.BO,8/20/2024,56,52.84,47.02
AICHAMP.BO,10/1/2024,56,45.74,43.52
AICHAMP.BO,10/8/2024,56,43.61,40.11
AICHAMP.BO,10/17/2024,56,45.79,40.11
AICHAMP.BO,10/25/2024,56,44.68,42.15
AIRAN.NS,8/16/2024,34,37.51,26.56
AIRAN.NS,9/4/2024,34,36.13,35.50
AIRAN.NS,9/12/2024,34,39.02,35.50
AIRAN.NS,10/14/2024,34,33.92,32.08
AIRAN.NS,10/28/2024,34,31.63,31.00
AIROLAM.NS,8/19/2024,115,128.20,119.50
AIROLAM.NS,9/10/2024,115,131.48,129.23
AIROLAM.NS,10/4/2024,115,130.18,125.71
AIROLAM.NS,10/24/2024,115,122.62,119.12
AJANTSOY.BO,8/16/2024,45,31.38,29.00
AJANTSOY.BO,9/10/2024,45,43.99,43.16
AJANTSOY.BO,10/1/2024,45,41.68,40.80
AJANTSOY.BO,10/28/2024,45,41.37,39.70
AJANTPHARM.NS,8/20/2024,2997,2982.69,2902.00
AJANTPHARM.NS,8/28/2024,2997,3006.93,2902.00
