Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
BALAXI.NS,2024-09-17,90,92.48,,113.74,127.45,Short,Close
BALKRISHNA.NS,2024-10-28,24,23.86,23.07,,26.04,Long,Open
BALKRISIND.NS,2024-10-10,2880,3046.05,,3056.25,3069.0,Short,Close
BALMLAWRIE.NS,2024-10-28,237,242.0,221.01,,265.3,Long,Open
BALPHARMA.NS,2024-10-28,121,121.76,111.35,,138.1,Long,Open
BALRAMCHIN.NS,2024-10-24,660,352.0,611.99,,674.0,Long,Open
BALTE.BO,2024-10-28,33,25.8,29.73,,34.9,Long,Open
BALUFORGE.BO,2024-10-28,746,687.95,694.04,,873.95,Long,Open
BAMBINO.BO,2024-09-10,368,324.6,,437.61,441.3,Short,Close
BANARBEADS.NS,2024-10-24,132,94.0,122.24,,154.0,Long,Open
BANARISUG.NS,2024-10-15,3509,3010.1,,3887.75,3993.0,Short,Close
BANASFN.BO,2024-10-30,10,9.12,9.63,,10.13,Long,Open
BANCOINDIA.NS,2024-10-29,713,636.95,667.94,,760.0,Long,Open
BANDHANBNK.NS,2024-10-28,178,182.55,176.79,,189.68,Long,Open
BANG.NS,2024-10-24,57,52.0,52.53,,58.7,Long,Open
BANKA.NS,2024-10-18,118,112.72,131.42,,140.0,Long,Open
BANKBARODA.NS,2024-10-28,251,231.0,243.32,,253.58,Long,Open
BANKBEES.BO,2024-09-26,533,453.82,,557.23,560.5,Short,Close
BANKINDIA.NS,2024-10-30,107,96.0,103.84,,108.64,Long,Open
BANSWRAS.NS,2024-10-30,137,126.14,135.02,,141.0,Long,Open
BAPACK.BO,2024-10-14,386,242.0,,461.3,468.4,Short,Close
BARBEQUE.BO,2024-10-14,557,499.5,,696.42,704.5,Short,Close
BAROEXT.BO,2024-10-04,10,3.55,,14.28,14.31,Short,Close
BASANTGL.BO,2024-09-24,19,17.66,,22.1,22.29,Short,Close
BASF.NS,2024-10-15,7265,3742.95,8214.92,,8750.0,Long,Open
BASML.NS,2024-10-30,53,49.25,51.49,,59.4,Long,Open
BATAINDIA.NS,2024-10-18,1364,1384.25,,1455.6,1468.8,Short,Close
BATLIBOI.BO,2024-10-29,159,145.5,144.41,,194.1,Long,Open
BAYERCROP.BO,2024-10-16,6382,6042.5,,6743.68,6895.0,Short,Close
BBL.NS,2024-10-16,4530,4273.8,,5034.0,5062.0,Short,Close
BBOX.NS,2024-10-29,479,446.75,450.25,,522.0,Long,Open
BBTC.NS,2024-10-24,2721,1318.2,,2859.25,2944.0,Short,Close
BBTCL.NS,2024-10-14,213,232.56,,242.59,245.5,Short,Close
BCCFUBA.BO,2024-10-30,91,85.19,86.88,,101.9,Long,Open
BCG.NS,2024-10-04,8,8.91,,9.95,10.09,Short,Close
BCLENTERPR.BO,2024-09-10,1,1.15,0.97,,1.05,Short,Close
BCLIND.NS,2024-10-29,57,53.09,56.44,,59.4,Long,Open
BCONCEPTS.NS,2024-09-05,537,404.0,,724.31,738.9,Short,Close
BCP.BO,2024-10-28,4,3.61,4.13,,6.0,Long,Open
BDH.BO,2024-10-30,327,305.0,319.5,,339.0,Long,Open
BDL.NS,2024-10-11,1064,1350.0,,1222.5,1230.0,Short,Close
BEARDSELL.NS,2024-10-09,44,35.8,,49.52,54.0,Short,Close
BECTORFOOD.NS,2024-10-25,1796,1314.2,1678.13,,1954.45,Long,Open
BEDMUTHA.NS,2024-10-18,212,200.11,,239.1,259.7,Short,Close
BEEKAY.BO,2024-09-23,632,549.0,,750.36,774.0,Short,Close
BEL.NS,2024-10-28,289,265.0,270.04,,291.05,Long,Open
BELLACASA.BO,2024-10-23,552,273.0,515.11,,560.87,Long,Open
BEMHY.BO,2024-10-15,1261,782.65,,1413.03,1450.0,Short,Close
BEML.NS,2024-10-30,3980,3424.4,3872.35,,4087.0,Long,Open
BENARAS.BO,2024-10-21,8279,7400.0,,8883.78,9350.0,Short,Close
BENGALASM.BO,2024-10-09,9979,7650.0,9128.79,,9384.0,Long,Open
BENGALT.BO,2024-10-29,184,146.1,171.63,,182.5,Long,Open
BEPL.NS,2024-10-28,136,138.12,128.43,,163.9,Long,Open
