Trade Day,System,Trade Direction,Stock,Entry Price,ISL/TSL,Buy Qty,Sell Qty,Sell Price,Exit Strategy,Commission,Trade Category,Account,CMP,CMP_Date,Target
2024-11-27,BB_UC,Long,NIYOGIN.BO,69.4,50.61,53.22,53.22,,,,,KRBPT,69.4,2024-11-27,
2024-11-27,EW_BW,Short,NOL.BO,126.0,114.9,90.09,90.09,133.75,Target Hit,,,KRBPT,126.0,2024-11-27,133.75
2024-11-27,BB_DC,Short,NPRFIN.BO,29.13,25.88,307.69,307.69,34.1,Target Hit,,,KRBPT,29.13,2024-11-27,34.1
2024-11-27,BB_W,Short,NRAIL.NS,354.5,325.0,33.9,33.9,361.48,Target Hit,,,KRBPT,354.5,2024-11-27,361.48
2024-11-27,LR_DC,Short,NURECA.NS,280.5,264.2,61.35,61.35,301.4,Target Hit,,,KRBPT,280.5,2024-11-27,301.4
2024-11-27,EW_BW,Short,OLECTRA.NS,1575.0,1384.05,5.24,5.24,1743.02,Target Hit,,,KRBPT,1574.55,2024-11-27,1743.02
2024-11-27,ATREW_DC,Short,OMAXAUTO.NS,119.0,105.85,76.05,76.05,123.56,Target Hit,,,KRBPT,118.95,2024-11-27,123.56
2024-11-27,EW_DC,Short,ONWARDTEC.NS,327.0,303.9,43.29,43.29,449.05,Target Hit,,,KRBPT,326.65,2024-11-27,449.05
2024-11-27,LR_DC,Long,OPTIEMUS.NS,674.0,576.0,10.2,10.2,,,,,KRBPT,674.0,2024-11-27,
2024-11-27,EW_BW,Short,ORIENTCER.NS,43.0,38.75,235.29,235.29,47.5,Target Hit,,,KRBPT,42.59,2024-11-27,47.5
2024-11-27,EW_DC,Short,OSWALSEEDS.NS,21.0,19.1,526.32,526.32,23.9,Target Hit,,,KRBPT,20.81,2024-11-27,23.9
2024-11-27,EW_W,Short,PANSARI.NS,180.0,163.18,59.45,59.45,182.25,Target Hit,,,KRBPT,179.78,2024-11-27,182.25
2024-11-27,ATR_DC,Long,PARAGONF.BO,69.85,56.48,74.79,74.79,,,,,KRBPT,69.85,2024-11-27,
2024-11-27,EW_DC,Short,PARMAX.BO,48.0,43.7,232.56,232.56,49.76,Target Hit,,,KRBPT,47.5,2024-11-27,49.76
2024-11-27,EW_UC,Short,PARMCOS-B.BO,49.0,45.05,253.16,253.16,54.45,Target Hit,,,KRBPT,49.0,2024-11-27,54.45
2024-11-27,EW_W,Short,PBMPOLY.BO,84.0,78.25,173.91,173.91,87.9,Target Hit,,,KRBPT,83.8,2024-11-27,87.9
2024-11-27,LR_DC,Long,PCBL.NS,430.2,381.55,20.55,20.55,,,,,KRBPT,430.2,2024-11-27,
2024-11-27,ATR_BW,Long,PEARLPOLY.NS,37.0,32.93,245.7,245.7,,,,,KRBPT,37.0,2024-11-27,
2024-11-27,LR_DC,Long,PFIZER.NS,5318.85,5100.0,4.57,4.57,,,,,KRBPT,5318.85,2024-11-27,
2024-11-27,EW_BW,Short,PHOTOQUP.BO,23.0,22.01,1010.1,1010.1,24.41,Target Hit,,,KRBPT,23.25,2024-11-27,24.41
2024-11-27,BB_DC,Long,PLASTIBLEN.NS,251.0,231.0,50.0,50.0,,,,,KRBPT,251.0,2024-11-27,
2024-11-27,LR_DC,Long,PMCFIN.BO,4.01,3.15,1162.79,1162.79,,,,,KRBPT,4.01,2024-11-27,
2024-11-27,EWBB_W,Short,POLOHOT.BO,7.0,6.46,1851.85,1851.85,9.19,Target Hit,,,KRBPT,7.05,2024-11-27,9.19
2024-11-27,BB_DC,Short,POLYSPIN.BO,40.49,38.49,500.0,500.0,44.56,Target Hit,,,KRBPT,40.49,2024-11-27,44.56
2024-11-27,BB_DC,Long,PONNIERODE.NS,420.5,395.0,39.22,39.22,,,,,KRBPT,420.5,2024-11-27,
2024-11-27,EW_DC,Short,POOJAENT.BO,154.0,140.0,71.43,71.43,191.85,Target Hit,,,KRBPT,154.0,2024-11-27,191.85
2024-11-27,BB_W,Long,PRADPME.BO,280.9,242.2,25.84,25.84,,,,,KRBPT,280.9,2024-11-27,
2024-11-27,LR_DC,Long,PRAKASH.NS,169.53,159.05,95.42,95.42,,,,,KRBPT,169.53,2024-11-27,
2024-11-27,EW_BW,Short,PREMCAP.BO,5.0,4.35,1538.46,1538.46,5.62,Target Hit,,,KRBPT,4.76,2024-11-27,5.62
2024-11-27,ATR_DC,Long,PRIMAIN.BO,29.1,19.65,105.82,105.82,,,,,KRBPT,29.1,2024-11-27,
2024-11-27,BBLR_DC,Short,PRSMJOHNSN.NS,188.21,181.21,142.86,142.86,226.51,Target Hit,,,KRBPT,188.21,2024-11-27,226.51
2024-11-27,EW_BW,Short,PTC.NS,172.0,158.01,71.48,71.48,186.42,Target Hit,,,KRBPT,171.7,2024-11-27,186.42
2024-11-27,BB_DC,Short,PVRINOX.NS,1513.6,1431.9,12.24,12.24,1581.0,Target Hit,,,KRBPT,1513.6,2024-11-27,1581.0
2024-11-27,ATR_DC,Short,QUESS.NS,689.15,619.0,14.26,14.26,736.26,Target Hit,,,KRBPT,689.15,2024-11-27,736.26
2024-11-27,LR_DC,Long,RAINBOWF.BO,22.95,21.1,540.54,540.54,,,,,KRBPT,22.95,2024-11-27,
2024-11-27,EW_DC,Short,RALEGRA.BO,43.0,40.22,359.71,359.71,48.07,Target Hit,,,KRBPT,43.0,2024-11-27,48.07
2024-11-27,ATRBB_DC,Short,RAMKY.NS,623.0,529.9,10.74,10.74,643.63,Target Hit,,,KRBPT,623.0,2024-11-27,643.63
2024-11-27,BB_W,Short,RANEENGINE.NS,419.5,371.0,20.62,20.62,440.89,Target Hit,,,KRBPT,419.5,2024-11-27,440.89
2024-11-27,LR_DC,Long,RCAN.BO,603.0,491.05,8.93,8.93,,,,,KRBPT,603.0,2024-11-27,
2024-11-27,LR_DC,Long,RELINFRA.NS,276.45,244.9,31.7,31.7,,,,,KRBPT,276.45,2024-11-27,
2024-11-27,BB_DC,Long,REMSONSIND.NS,163.65,141.74,45.64,45.64,,,,,KRBPT,163.65,2024-11-27,
2024-11-27,EW_BW,Short,REPRO.NS,575.0,504.05,14.09,14.09,575.74,Target Hit,,,KRBPT,575.45,2024-11-27,575.74
2024-11-27,BB_DT,Short,RIDDHICORP.BO,61.0,57.0,250.0,250.0,66.74,Target Hit,,,KRBPT,61.0,2024-11-27,66.74
2024-11-27,EW_DC,Short,RIR.BO,3135.0,2825.0,3.23,3.23,3614.55,Target Hit,,,KRBPT,3135.0,2024-11-27,3614.55
2024-11-27,BB_W,Long,RKDL.NS,27.0,25.28,581.4,581.4,,,,,KRBPT,27.0,2024-11-27,
2024-11-27,BB_DC,Short,ROTO.BO,263.55,233.15,32.89,32.89,288.02,Target Hit,,,KRBPT,263.55,2024-11-27,288.02
2024-11-27,EW_DC,Short,ROUTE.NS,1473.0,1334.0,7.19,7.19,1697.2,Target Hit,,,KRBPT,1473.15,2024-11-27,1697.2
2024-11-27,EW_DC,Short,RTFL.BO,63.0,60.33,374.53,374.53,80.2,Target Hit,,,KRBPT,63.34,2024-11-27,80.2
2024-11-27,BB_DC,Short,RUBFILA.BO,84.7,72.25,80.32,80.32,,,,,KRBPT,84.7,2024-11-27,82.44
2024-11-27,EW_DC,Long,SAB.BO,187.0,166.95,49.88,49.88,,,,,KRBPT,187.45,2024-11-27,
2024-11-27,BBLR_DC,Long,SADBHAV.NS,29.59,26.36,309.6,309.6,,,,,KRBPT,29.59,2024-11-27,
2024-11-27,EW_BW,Short,SADBHIN.NS,7.0,6.09,1098.9,1098.9,6.94,Target Hit,,,KRBPT,6.58,2024-11-27,6.94
2024-11-27,BB_W,Short,SALASAR.NS,16.03,15.39,1562.5,1562.5,19.55,Target Hit,,,KRBPT,16.03,2024-11-27,19.55
2024-11-27,ATR_W,Long,SANDUMA.BO,502.0,404.95,10.3,10.3,,,,,KRBPT,502.0,2024-11-27,
2024-11-27,EW_W,Short,SANPA.BO,281.0,253.3,36.1,36.1,289.43,Target Hit,,,KRBPT,281.2,2024-11-27,289.43
2024-11-27,ATRBB_W,Long,SARLAPOLY.NS,103.89,82.1,45.89,45.89,,,,,KRBPT,103.89,2024-11-27,
2024-11-27,LR_BW,Short,SBC.BO,27.73,26.52,826.45,826.45,29.47,Target Hit,,,KRBPT,27.73,2024-11-27,29.47
2024-11-27,EWBB_W,Short,SCANPGEOM.BO,7.0,6.6,2500.0,2500.0,8.21,Target Hit,,,KRBPT,7.29,2024-11-27,8.21
2024-11-27,BB_DC,Short,SCHAEFFLER.NS,3503.6,3325.0,5.6,5.6,4092.51,Target Hit,,,KRBPT,3503.6,2024-11-27,4092.51
2024-11-27,BB_W,Short,SCTL.BO,1.1,0.97,7692.31,7692.31,,,,,KRBPT,1.1,2024-11-27,
2024-11-27,ATR_W,Long,SGIL.BO,463.0,365.0,10.2,10.2,,,,,KRBPT,463.0,2024-11-27,
2024-11-27,ATRBB_W,Long,SHAILY.BO,1300.15,1073.9,4.42,4.42,,,,,KRBPT,1300.15,2024-11-27,
2024-11-27,EW_DC,Short,SHANTIGEAR.NS,526.0,490.0,27.78,27.78,619.91,Target Hit,,,KRBPT,526.0,2024-11-27,619.91
2024-11-27,LR_W,Long,SHEMAROO.NS,169.0,152.21,59.56,59.56,,,,,KRBPT,169.0,2024-11-27,
2024-11-27,BB_W,Long,SHIVALIK.BO,587.45,503.4,11.9,11.9,,,,,KRBPT,587.45,2024-11-27,
2024-11-27,EW_DC,Short,SHREECEM.NS,25449.0,23500.0,0.51,0.51,,,,,KRBPT,25448.55,2024-11-27,25417.99
2024-11-27,EW_W,Long,SHREYASI.BO,14.0,12.83,854.7,854.7,,,,,KRBPT,14.16,2024-11-27,
2024-11-27,LR_DC,Long,SHRIPISTON.NS,2070.9,1962.2,9.2,9.2,,,,,KRBPT,2070.9,2024-11-27,
2024-11-27,BB_W,Short,SHUKJEW.BO,11.86,9.65,452.49,452.49,,,,,KRBPT,11.86,2024-11-27,11.06
2024-11-27,BB_W,Short,SIKOZY.BO,1.34,1.23,9090.91,9090.91,1.38,Target Hit,,,KRBPT,1.34,2024-11-27,1.38
2024-11-27,ATRBB_DC,Long,SILGO.NS,42.02,37.0,199.2,199.2,,,,,KRBPT,42.02,2024-11-27,
2024-11-27,BB_DC,Short,SIMBHALS.NS,22.5,20.7,555.56,555.56,23.75,Target Hit,,,KRBPT,22.5,2024-11-27,23.75
2024-11-27,BB_DC,Long,SINCLAIR.BO,106.87,86.75,49.7,49.7,,,,,KRBPT,106.87,2024-11-27,
2024-11-27,BB_DC,Long,SINGER.BO,83.05,81.1,512.82,512.82,,,,,KRBPT,83.05,2024-11-27,
2024-11-27,LR_DC,Long,SKCIL.BO,200.2,180.5,50.76,50.76,,,,,KRBPT,200.2,2024-11-27,
2024-11-27,EW_DC,Short,SKFINDIA.NS,4952.0,4334.0,1.62,1.62,5485.69,Target Hit,,,KRBPT,4952.3,2024-11-27,5485.69
2024-11-27,ATR_BW,Long,SONATSOFTW.NS,627.25,533.0,10.61,10.61,,,,,KRBPT,627.25,2024-11-27,
2024-11-27,BB_DC,Short,SOUTHBANK.NS,23.4,22.27,884.96,884.96,24.83,Target Hit,,,KRBPT,23.4,2024-11-27,24.83
2024-11-27,BB_DC,Short,SPANDANA.NS,383.5,362.15,46.84,46.84,630.08,Target Hit,,,KRBPT,383.5,2024-11-27,630.08
2024-11-27,BB_DC,Long,SPICEJET.BO,61.12,52.8,120.19,120.19,,,,,KRBPT,61.12,2024-11-27,
2024-11-27,ATR_DC,Short,SRMCL.BO,68.57,62.05,153.37,153.37,106.36,Target Hit,,,KRBPT,68.57,2024-11-27,106.36
2024-11-27,BB_DC,Long,SSLEL.BO,330.0,308.1,45.66,45.66,,,,,KRBPT,330.0,2024-11-27,
2024-11-27,EW_BW,Short,SSPDL.BO,22.0,20.36,609.76,609.76,24.44,Target Hit,,,KRBPT,21.99,2024-11-27,24.44
2024-11-27,BB_DC,Long,SUDAI.BO,59.3,52.5,147.06,147.06,,,,,KRBPT,59.3,2024-11-27,
2024-11-27,EWBB_W,Short,SUNILTX.BO,75.0,68.75,160.0,160.0,75.58,Target Hit,,,KRBPT,74.81,2024-11-27,75.58
2024-11-27,ATR_W,Long,SUPERBAK.BO,30.1,27.29,355.87,355.87,,,,,KRBPT,30.1,2024-11-27,
2024-11-27,BB_DC,Short,SUPREME.BO,75.4,69.31,164.2,164.2,81.48,Target Hit,,,KRBPT,75.4,2024-11-27,81.48
2024-11-27,BB_DC,Short,SURANASOL.NS,47.41,45.6,552.49,552.49,57.31,Target Hit,,,KRBPT,47.41,2024-11-27,57.31
2024-11-27,BB,Short,SURFI.BO,19.99,17.5,401.61,401.61,,,,,KRBPT,19.99,2024-11-27,18.73
2024-11-27,BB_DC,Long,SURYAAMBA.BO,154.85,143.1,85.11,85.11,,,,,KRBPT,154.85,2024-11-27,
2024-11-27,EW_DC,Short,SUULD.NS,4.0,3.84,6250.0,6250.0,4.55,Target Hit,,,KRBPT,4.14,2024-11-27,4.55
2024-11-27,ATR_W,Long,TANFACIND.BO,2280.0,1980.0,3.33,3.33,,,,,KRBPT,2280.0,2024-11-27,
2024-11-27,EW_UC,Short,TARMAT.NS,77.0,72.2,208.33,208.33,83.33,Target Hit,,,KRBPT,76.58,2024-11-27,83.33
2024-11-27,EW_DC,Short,TATAELXSI.NS,6770.0,6286.0,2.07,2.07,8719.25,Target Hit,,,KRBPT,6769.65,2024-11-27,8719.25
2024-11-27,EW_DC,Short,TDSL.BO,12.0,10.67,751.88,751.88,13.74,Target Hit,,,KRBPT,11.65,2024-11-27,13.74
2024-11-27,BB_DC,Long,TEAMLEASE.NS,2852.3,2650.0,4.94,4.94,,,,,KRBPT,2852.3,2024-11-27,
2024-11-27,BB_DC,Long,TEJNAKSH.BO,24.61,22.36,444.44,444.44,,,,,KRBPT,24.61,2024-11-27,
2024-11-27,ATR_UC,Long,TEXRAIL.NS,215.8,191.19,40.63,40.63,,,,,KRBPT,215.8,2024-11-27,
2024-11-27,BB_DC,Long,TFL.NS,23.3,21.47,546.45,546.45,,,,,KRBPT,23.3,2024-11-27,
2024-11-27,ATREWBB_W,Short,THAKDEV.BO,197.0,184.0,76.92,76.92,215.7,Target Hit,,,KRBPT,196.95,2024-11-27,215.7
2024-11-27,EW_BW,Short,THOMASCOTT.NS,199.0,185.59,74.57,74.57,258.17,Target Hit,,,KRBPT,198.95,2024-11-27,258.17
2024-11-27,ATRBB_UC,Long,TI.NS,409.65,325.05,11.82,11.82,,,,,KRBPT,409.65,2024-11-27,
2024-11-27,ATR_BW,Long,TITAGARH.NS,1207.75,1075.0,7.53,7.53,,,,,KRBPT,1207.75,2024-11-27,
2024-11-27,BB_DC,Short,TNPL.NS,166.99,158.21,113.9,113.9,288.5,Target Hit,,,KRBPT,166.99,2024-11-27,288.5
2024-11-27,ATR_BW,Long,TPROJECT.BO,3.7,3.12,1724.14,1724.14,,,,,KRBPT,3.7,2024-11-27,
2024-11-27,BB_DC,Short,TRABI.BO,7.03,6.21,1219.51,1219.51,,,,,KRBPT,7.03,2024-11-27,7.01
2024-11-27,BB_DC,Short,TREEHOUSE.NS,15.2,15.09,9090.91,9090.91,19.7,Target Hit,,,KRBPT,15.2,2024-11-27,19.7
2024-11-27,BB_W,Long,TRIVENIENT.BO,2.81,2.36,2222.22,2222.22,,,,,KRBPT,2.81,2024-11-27,
2024-11-27,EW_W,Short,UNIAUTO.BO,160.0,140.35,50.89,50.89,163.24,Target Hit,,,KRBPT,160.0,2024-11-27,163.24
2024-11-27,EW_DC,Short,UNISTRMU.BO,7.0,6.21,1265.82,1265.82,7.06,Target Hit,,,KRBPT,6.83,2024-11-27,7.06
2024-11-27,BB_BW,Long,UNIVASTU.NS,261.72,219.34,23.6,23.6,,,,,KRBPT,261.72,2024-11-27,
2024-11-27,BB_W,Long,UNIVPHOTO.NS,388.7,361.0,36.1,36.1,,,,,KRBPT,388.7,2024-11-27,
2024-11-27,ATR_BW,Short,UTISENSETF.BO,874.87,839.0,27.88,27.88,930.38,Target Hit,,,KRBPT,874.87,2024-11-27,930.38
2024-11-27,BB_DC,Short,VADILALIND.NS,3706.75,3474.1,4.3,4.3,3986.95,Target Hit,,,KRBPT,3706.75,2024-11-27,3986.95
2024-11-27,EW_DC,Short,VAMSHIRU.BO,62.0,56.5,181.82,181.82,61.72,Target Hit,,,KRBPT,61.71,2024-11-27,61.72
2024-11-27,BB_W,Long,VANDANA.BO,6.69,4.58,473.93,473.93,,,,,KRBPT,6.69,2024-11-27,
2024-11-27,BB_DC,Short,VARDHACRLC.NS,54.1,51.39,369.0,369.0,56.25,Target Hit,,,KRBPT,54.1,2024-11-27,56.25
2024-11-27,BB_DC,Short,VENUSREM.NS,305.0,288.15,59.35,59.35,347.0,Target Hit,,,KRBPT,305.0,2024-11-27,347.0
2024-11-27,BB_DC,Long,VETO.NS,142.15,124.02,55.16,55.16,,,,,KRBPT,142.15,2024-11-27,
2024-11-27,ATR_BW,Long,VICTMILL.BO,8129.6,6800.0,0.75,0.75,,,,,KRBPT,8129.6,2024-11-27,
2024-11-27,BB_DC,Long,VIPULLTD.NS,27.9,24.83,325.73,325.73,,,,,KRBPT,27.9,2024-11-27,
2024-11-27,BB_DC,Long,VIRINCHI.BO,30.1,26.51,278.55,278.55,,,,,KRBPT,30.1,2024-11-27,
2024-11-27,BB_W,Short,VISHNU.NS,400.0,384.85,66.01,66.01,553.75,Target Hit,,,KRBPT,400.0,2024-11-27,553.75
2024-11-27,LR_DC,Long,VTL.NS,473.8,433.55,24.84,24.84,,,,,KRBPT,473.8,2024-11-27,
2024-11-27,LR_BW,Short,WEIZMANIND.NS,127.64,120.15,133.51,133.51,131.11,Target Hit,,,KRBPT,127.64,2024-11-27,131.11
2024-11-27,BB_W,Long,WEPSOLN.BO,35.43,31.0,225.73,225.73,,,,,KRBPT,35.43,2024-11-27,
2024-11-27,EW_DC,Long,WHEELS.NS,718.0,666.0,19.23,19.23,,,,,KRBPT,718.0,2024-11-27,
2024-11-27,BB_DC,Short,XCHANGING.NS,109.3,103.15,162.6,162.6,131.81,Target Hit,,,KRBPT,109.3,2024-11-27,131.81
2024-11-27,ATR_AT,Long,XPROINDIA.NS,1426.2,1066.0,2.78,2.78,,,,,KRBPT,1426.2,2024-11-27,
2024-11-27,EWBB_DC,Short,YASHO.BO,1775.0,1671.65,9.68,9.68,2042.74,Target Hit,,,KRBPT,1775.1,2024-11-27,2042.74
2024-11-27,BB_UC,Long,YASHRAJC.BO,9.31,8.03,781.25,781.25,,,,,KRBPT,9.31,2024-11-27,
2024-11-27,BB_W,Short,YORKEXP.BO,48.75,44.65,243.9,243.9,,,,,KRBPT,48.75,2024-11-27,47.0
2024-11-27,ATR_DC,Long,ZDHJERK.BO,23.79,18.67,195.31,195.31,,,,,KRBPT,23.79,2024-11-27,
2024-11-27,BB_DC,Short,ZEELEARN.NS,8.3,7.8,2000.0,2000.0,8.6,Target Hit,,,KRBPT,8.3,2024-11-27,8.6
2024-11-27,BB_DC,Short,ZENITHHE.BO,5.55,5.33,4545.45,4545.45,6.47,Target Hit,,,KRBPT,5.55,2024-11-27,6.47
2024-11-27,BBLR_DC,Long,ZENTEC.NS,1904.0,1657.1,4.05,4.05,,,,,KRBPT,1904.0,2024-11-27,
2024-11-27,BB_W,Short,ZFSTEERING.BO,1493.0,1475.0,55.56,55.56,1902.91,Target Hit,,,KRBPT,1493.0,2024-11-27,1902.91
2024-11-27,BB_UC,Long,ZMILGFIN.BO,73.0,59.4,73.53,73.53,,,,,KRBPT,73.0,2024-11-27,
2024-11-27,EW_UC,Short,ZMULTIPU.BO,11.0,9.24,568.18,568.18,11.38,Target Hit,,,KRBPT,11.03,2024-11-27,11.38
2024-11-27,ATR_UC,Long,ZYDUSWELL.NS,1988.55,1887.15,9.86,9.86,,,,,KRBPT,1988.55,2024-11-27,
