Ticker,Date/Time,Close,myBuy ,myShort
PDMJEPAPER.NS,11/21/2024,141,,1
PCBL.NS,11/27/2024,430,1,
PEL.NS,11/22/2024,1189,1,
PETRONET.NS,11/25/2024,327,1,
PGEL.NS,11/18/2024,713,,1
PGEL.NS,11/19/2024,713,1,
PFIZER.NS,11/27/2024,5319,1,
PMCFIN.BO,11/27/2024,4,1,
PITTIENG.NS,11/22/2024,1377,1,
PODDARMENT.NS,11/26/2024,385,1,
POLYCAB.NS,11/25/2024,7045,1,
PRAJIND.NS,11/22/2024,800,1,
PRAKASH.NS,11/27/2024,170,1,
PRESTIGE.NS,11/25/2024,1630,1,
PRSMJOHNSN.NS,11/27/2024,188,1,
QNIFTY.BO,11/25/2024,2626,1,
RAGHUSYN.BO,11/18/2024,134,1,
RAINBOWF.BO,11/18/2024,23,1,
RAINBOWF.BO,11/21/2024,23,,1
RAINBOWF.BO,11/27/2024,23,1,
RCAN.BO,11/27/2024,603,1,
RCF.NS,11/25/2024,165,1,
RELINFRA.NS,11/27/2024,276,1,
RESTILE.BO,11/25/2024,8,,1
RISHITECH.BO,11/25/2024,64,1,
RPPL.NS,11/21/2024,39,,1
RPPINFRA.NS,11/26/2024,196,1,
RSDFIN.BO,11/19/2024,145,,1
RUDRA.BO,11/18/2024,44,1,
RUBYMILLS.NS,11/26/2024,289,1,
SAFARI.NS,11/19/2024,2502,1,
SADBHAV.NS,11/27/2024,30,1,
SAMPRE.BO,11/19/2024,83,,1
SAMBHAAV.NS,11/26/2024,6,1,
SBC.BO,11/27/2024,28,1,
SBECSYS.BO,11/21/2024,44,1,
SBISENSEX.BO,11/25/2024,878,1,
SGNTE.BO,11/18/2024,1,,1
SHAILY.BO,11/26/2024,1300,,1
SHANTI.NS,11/22/2024,16,1,
SHARIABEES.BO,11/25/2024,546,1,
SHEMAROO.NS,11/27/2024,169,1,
SHINDL.BO,11/19/2024,53,,1
SHIVAMAUTO.NS,11/26/2024,42,1,
SHREEPUSHK.NS,11/22/2024,300,,1
SHREERAMA.NS,11/21/2024,50,,1
SHRIPISTON.NS,11/27/2024,2071,1,
SHRISTI.BO,11/19/2024,51,1,
SHYAMTEL.BO,11/26/2024,30,,1
SIKOZY.BO,11/25/2024,1,,1
SIMPLXREA.BO,11/26/2024,172,1,
SKCIL.BO,11/27/2024,200,1,
SNOWMAN.NS,11/22/2024,72,1,
SPCAPIT.BO,11/22/2024,59,,1
SRPL.NS,11/18/2024,1,,1
STARCOM.BO,11/26/2024,127,1,
SULABEN.BO,11/25/2024,5,1,
SUNTV.NS,11/22/2024,752,1,
TALBROAUTO.NS,11/18/2024,328,,1
TCI.NS,11/18/2024,1087,,1
TELECANOR.BO,11/21/2024,6,1,
TITAN.NS,11/25/2024,3293,1,
TORNTPHARM.NS,11/25/2024,3228,1,
TRANSFD.BO,11/25/2024,210,,1
TRITURBINE.NS,11/19/2024,833,1,
TTKHLTCARE.NS,11/22/2024,1458,1,
TTL.NS,11/22/2024,156,,1
ULTRACEMCO.NS,11/22/2024,11135,1,
UNITDSPR.BO,11/18/2024,1514,1,
UTISENSETF.BO,11/25/2024,875,1,
V2RETAIL.NS,11/25/2024,1325,1,
VERTEX.BO,11/18/2024,6,,1
VETO.NS,11/26/2024,142,1,
VIPCLOTHNG.NS,11/22/2024,43,1,
VTL.NS,11/27/2024,474,1,
WEIZMANIND.NS,11/27/2024,128,1,
WELENT.NS,11/26/2024,520,1,
WIREFABR.BO,11/19/2024,215,1,
WPIL.BO,11/21/2024,684,,1
YAMNINV.BO,11/18/2024,2,1,
YORKEXP.BO,11/19/2024,49,1,
ZENIFIB.BO,11/25/2024,79,1,
ZENTEC.NS,11/27/2024,1904,1,
ZKHANDEN.BO,11/18/2024,95,,1
