Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
ABFRL.NS,2024-11-25,309,287.0,295.86,,304.0,Long,Open
ABHICAP.BO,2024-11-19,145,140.2,145.93,,162.0,Long,Open
ABHIINFRA.BO,2024-09-16,5,4.2,,10.82,10.82,Short,Close
ABIRAFN.BO,2024-11-13,52,52.25,,62.23,64.8,Short,Close
ABMKNO.BO,2024-11-08,129,139.95,,142.36,143.8,Short,Close
ACC.NS,2024-11-25,2206,2178.05,2121.88,,2367.0,Long,Open
ACCEL.BO,2024-11-07,23,21.5,,24.69,24.89,Short,Close
ACCELYA.NS,2024-11-26,1532,1442.75,1467.68,,1639.9,Long,Open
ACCURACY.NS,2024-11-22,10,9.35,9.39,,10.64,Long,Open
ACE.NS,2024-11-22,1294,1115.5,1207.43,,1406.0,Long,Open
ACEINTEG.NS,2024-11-25,33,28.2,31.2,,34.34,Long,Open
ACEMEN.BO,2024-11-25,81,60.18,69.8,,84.0,Long,Open
ACESOFT.BO,2024-11-05,471,318.5,,508.25,509.0,Short,Close
ACGL.BO,2024-11-18,2165,2436.0,2194.7,,2417.95,Long,Open
ACIIN.BO,2024-11-21,3,1.88,2.53,,3.67,Long,Open
ACKNIT.BO,2024-11-25,299,287.7,293.36,,320.0,Long,Open
ACL.NS,2024-11-21,81,82.0,78.37,,91.5,Long,Open
ACME.BO,2024-10-31,76,31.5,32.45,,34.5,Long,Open
ACML.BO,2024-11-19,67,63.15,64.12,,72.5,Long,Open
ACROW.BO,2024-11-11,841,601.0,708.11,,787.95,Long,Open
ADANIENT.NS,2024-11-06,2400,2981.3,,3032.0,3070.0,Short,Close
ADANIGREEN.NS,2024-11-06,988,1667.5,,1709.64,1733.95,Short,Close
ADANIPORTS.NS,2024-10-30,1200,1419.0,,1400.69,1414.9,Short,Close
ADANIPOWER.NS,2024-11-27,525,432.0,455.4,,525.15,Long,Open
ADARSHPL.BO,2024-11-18,33,29.14,28.04,,31.0,Long,Open
ADCINDIA.BO,2024-11-12,1755,1850.0,1673.4,,1858.0,Long,Open
ADCON.BO,2024-11-13,1,0.77,1.04,,1.18,Long,Open
ADDIND.BO,2024-11-26,41,37.65,39.75,,44.5,Long,Open
ADFFOODS.NS,2024-11-14,327,209.11,279.06,,315.0,Long,Open
ADIEXRE.BO,2024-11-26,38,19.5,34.88,,46.0,Long,Open
ADINATH.BO,2024-11-19,29,23.05,,30.1,30.8,Short,Close
ADITYA.BO,2024-11-19,10,9.0,10.56,,10.95,Long,Open
ADITYASP.BO,2024-11-01,26,17.35,,29.67,30.05,Short,Close
ADL.NS,2024-11-07,95,84.05,,98.62,99.99,Short,Close
ADMANUM.BO,2024-11-04,89,66.7,,112.19,114.25,Short,Close
ADORFO.BO,2024-09-10,141,120.6,133.05,,144.8,Long,Open
ADORMUL.BO,2024-11-01,32,30.4,37.81,,41.74,Long,Open
ADORWELD.NS,2024-11-25,1185,1111.1,1161.44,,1345.0,Long,Open
ADROITINFO.NS,2024-11-19,22,17.11,,23.73,30.4,Short,Close
ADSL.NS,2024-11-06,259,198.0,,289.56,295.0,Short,Close
ADVAIT.BO,2024-11-06,1470,1777.0,,1792.5,1825.0,Short,Close
ADVANIHOTR.NS,2024-11-22,70,61.28,65.01,,68.49,Long,Open
ADVENZYMES.NS,2024-11-26,389,365.7,371.26,,505.7,Long,Open
ADVIKCA.BO,2024-11-01,2,2.24,,2.47,2.5,Short,Close
AEGISCHEM.NS,2024-07-24,884,357.05,846.25,,970.0,Long,Open
AEGISLOG.BO,2024-11-25,815,647.9,809.16,,857.75,Long,Open
AEL.BO,2024-11-06,213,198.1,,229.14,233.9,Short,Close
AFEL.BO,2024-11-19,22,12.87,,24.56,24.75,Short,Close
AFFLE.NS,2024-11-14,1604,1470.05,1525.79,,1672.0,Long,Open
AGARIND.NS,2024-11-21,1080,981.2,998.75,,1131.95,Long,Open
AGIIL.BO,2024-10-23,1607,,906.58,,1000.0,Long,Open
AGIOPAPER.BO,2024-09-27,7,3.26,,8.5,8.61,Short,Close
AGRITECH.NS,2024-11-27,197,176.35,188.0,,215.0,Long,Open
AGROPHOS.NS,2024-11-26,42,38.11,40.58,,51.46,Long,Open
AHLADA.NS,2024-10-31,84,108.0,,101.0,102.0,Short,Close
AHLEAST.NS,2024-11-21,168,129.11,152.44,,179.0,Long,Open
AHLUCONT.NS,2024-11-26,988,915.0,966.31,,1083.95,Long,Open
AHMDSTE.BO,2024-11-11,305,33.8,,335.74,342.3,Short,Close
AIAENG.NS,2024-08-12,3447,2620.0,,4897.94,4949.95,Short,Close
AICHAMP.BO,2024-11-26,56,40.11,54.57,,57.52,Long,Open
AIIL.BO,2024-11-06,1575,961.6,,1732.1,1751.8,Short,Close
AIRAN.NS,2024-11-22,31,31.0,29.14,,36.3,Long,Open
AIROLAM.NS,2024-11-19,125,119.12,116.48,,120.41,Long,Open
AJANTPHARM.NS,2024-11-14,3032,2111.05,2813.41,,3180.95,Long,Open
AJANTSOY.BO,2024-11-22,46,39.7,,47.39,48.54,Short,Close
AJCON.BO,2024-11-25,47,37.5,,50.54,51.99,Short,Close
AJEL.BO,2024-10-29,13,13.51,,17.13,17.49,Short,Close
AJMERA.NS,2024-11-18,1055,609.55,874.72,,999.8,Long,Open
AJOONI.NS,2024-11-22,8,6.65,7.4,,7.79,Long,Open
AJWAFUN.BO,2021-02-12,23,22.75,6.83,,6.83,Long,Open
AKASH.NS,2024-11-12,34,36.06,,33.81,36.7,Short,Close
AKCAPIT.BO,2024-11-27,1176,1005.4,1158.11,,1200.0,Long,Open
AKG.NS,2024-09-18,18,22.55,,22.13,23.5,Short,Close
AKI.BO,2024-11-14,18,18.9,18.17,,20.9,Long,Open
AKSHAR.BO,2024-11-01,1,2.09,,0.79,1.78,Short,Close
AKSHARCHEM.NS,2024-11-05,301,295.95,,318.48,324.95,Short,Close
AKSHOPTFBR.NS,2024-11-25,10,7.9,9.6,,12.35,Long,Open
AKSPINTEX.BO,2024-10-01,489,106.2,226.99,,233.25,Long,Open
AKZOINDIA.NS,2024-11-01,3749,2752.0,,4605.5,4674.0,Short,Close
ALANKIT.NS,2024-11-08,21,16.3,,23.46,23.91,Short,Close
ALBERTDAVD.NS,2024-11-11,1275,1112.45,,1410.4,1423.0,Short,Close
ALEMBICLTD.NS,2024-11-25,130,115.11,126.3,,142.2,Long,Open
ALEXANDER.BO,2024-11-22,14,14.5,13.99,,17.87,Long,Open
ALFAICA.BO,2024-11-22,90,80.0,,96.0,98.0,Short,Close
ALFATRAN.BO,2024-11-18,135,77.74,127.3,,162.95,Long,Open
ALFAVIO.BO,2024-11-22,15,13.65,14.37,,16.0,Long,Open
ALFL.BO,2024-11-01,2,1.75,,2.18,2.2,Short,Close
ALFREDHE.BO,2024-09-25,2030,755.75,1606.21,,1695.95,Long,Open
ALICON.NS,2024-11-06,1072,1129.95,,1344.76,1366.45,Short,Close
ALKALI.NS,2024-11-07,116,112.99,,123.99,125.97,Short,Close
ALKEM.NS,2024-10-09,5450,4650.0,,6349.19,6375.55,Short,Close
ALKYLAMINE.NS,2024-11-06,1967,1961.9,,2161.91,2270.0,Short,Close
ALLCARGO.NS,2024-09-10,54,61.41,67.37,,71.5,Long,Open
ALLSEC.NS,2024-11-14,1000,955.5,875.0,,1020.2,Long,Open
ALMONDZ.NS,2024-11-01,27,16.42,,32.32,32.72,Short,Close
ALOKINDS.NS,2024-11-25,21,20.11,20.63,,23.1,Long,Open
ALPA.NS,2024-11-01,110,69.9,,114.59,115.25,Short,Close
ALPHAGEO.NS,2024-10-16,358,293.5,,435.5,439.0,Short,Close
ALPINEHOU.BO,2024-11-21,116,99.0,98.74,,119.3,Long,Open
ALPSINDUS.NS,2024-11-08,4,3.59,,4.43,4.43,Short,Close
ALSTONE.BO,2024-11-08,1,0.62,,0.83,0.87,Short,Close
ALUFLUOR.BO,2024-11-21,504,341.3,483.5,,544.4,Long,Open
AMAL.BO,2024-11-14,462,295.5,409.92,,488.0,Long,Open
AMALGAM.BO,2024-11-25,79,81.0,76.01,,89.63,Long,Open
AMARJOTHI.BO,2024-11-07,188,163.0,,207.06,209.0,Short,Close
AMBALALSA.BO,2024-11-25,59,50.0,56.16,,58.75,Long,Open
AMBER.NS,2024-11-06,6473,3964.0,6099.83,,6340.0,Long,Open
AMBICAAGAR.BO,2024-11-13,29,27.0,,30.58,30.58,Short,Close
AMBIKCO.NS,2024-11-22,1507,1500.7,1429.9,,1624.0,Long,Open
AMBITION.BO,2024-08-22,3,3.67,2.69,,2.71,Long,Open
AMBUJACEM.NS,2024-07-01,515,553.5,,692.36,701.8,Short,Close
AMCOIND.BO,2024-11-01,82,54.3,,101.47,102.69,Short,Close
AMDIND.NS,2024-11-22,61,59.3,57.68,,68.0,Long,Open
AMFORG.BO,2024-11-14,12,9.07,,15.01,15.5,Short,Close
AMITINT.BO,2024-11-21,4,4.14,,4.77,4.77,Short,Close
AMJLAND.NS,2024-11-14,63,44.0,48.42,,54.88,Long,Open
AMNPLST.BO,2024-11-07,264,241.9,,296.54,298.0,Short,Close
AMRAAGRI.BO,2024-10-31,2,0.83,1.1,,1.16,Long,Open
AMRAPLIN.BO,2024-11-21,17,14.23,16.87,,22.87,Long,Open
AMRUTANJAN.NS,2024-11-13,721,732.25,684.96,,775.5,Long,Open
AMTL.BO,2024-11-26,36,32.08,35.28,,44.0,Long,Open
ANANTRAJ.NS,2024-11-06,672,319.15,,762.75,770.0,Short,Close
ANDHRAPAP.NS,2024-11-19,96,92.05,92.4,,102.59,Long,Open
ANDHRAPET.BO,2024-11-25,75,72.11,74.75,,77.0,Long,Open
ANDHRSUGAR.NS,2024-11-01,99,106.79,,107.1,107.89,Short,Close
ANDREWYU.BO,2024-11-25,40,37.22,39.38,,41.48,Long,Open
ANERI.BO,2024-09-30,7,4.04,5.98,,6.43,Long,Open
ANG.BO,2024-11-01,44,48.0,,47.4,48.48,Short,Close
ANGELONE.NS,2024-11-19,2909,2025.0,2676.0,,3124.0,Long,Open
ANIKINDS.NS,2024-11-21,103,72.22,98.43,,106.12,Long,Open
ANJANI.BO,2024-11-07,44,37.35,,48.7,49.86,Short,Close
ANJANIFIN.BO,2024-11-21,14,11.53,,15.19,15.9,Short,Close
ANJANIFOODS.BO,2024-11-04,36,37.01,,38.43,38.99,Short,Close
ANKIN.BO,2024-11-12,15,12.59,14.01,,16.25,Long,Open
ANKITMETAL.NS,2024-11-25,3,3.07,,3.58,3.58,Short,Close
ANMOL.BO,2024-11-22,29,29.37,27.38,,33.12,Long,Open
ANNAINFRA.BO,2024-10-25,26,24.01,,35.52,36.38,Short,Close
ANSALAPI.NS,2024-11-08,10,9.1,,12.58,12.72,Short,Close
ANSALBU.BO,2024-11-12,167,109.0,,199.21,200.8,Short,Close
ANSALHSG.BO,2024-11-25,17,15.88,15.08,,19.33,Long,Open
ANSINDUS.BO,2024-11-25,12,8.27,,12.96,13.27,Short,Close
ANUHPHR.BO,2024-11-19,204,186.4,193.04,,209.35,Long,Open
ANUP.NS,2024-11-25,3475,1665.05,,3735.8,3822.45,Short,Close
ANURAS.NS,2024-10-28,726,731.8,688.47,,735.5,Long,Open
APARINDS.NS,2024-11-12,9856,7595.0,8699.38,,10263.2,Long,Open
APCL.NS,2024-11-01,157,185.5,,172.5,174.0,Short,Close
APCOTEXIND.NS,2024-08-30,367,475.05,,460.96,473.7,Short,Close
APEX.NS,2024-11-22,230,226.01,,242.27,245.19,Short,Close
APIL.BO,2024-11-26,21,19.61,,22.92,29.29,Short,Close
APLAB.BO,2024-11-22,75,64.7,69.48,,85.07,Long,Open
APLAPOLLO.NS,2024-11-06,1484,1341.95,,1542.99,1554.9,Short,Close
APLLTD.NS,2024-11-18,1087,1025.1,1001.28,,1156.0,Long,Open
APMIN.BO,2024-11-27,48,45.0,46.69,,48.55,Long,Open
APOLLO.NS,2024-11-25,95,87.99,94.31,,105.1,Long,Open
APOLLOFI.BO,2024-11-11,815,824.05,828.74,,889.0,Long,Open
APOLLOHOSP.NS,2024-11-21,6983,6727.35,6636.1,,7545.0,Long,Open
APOLLOPIPE.NS,2024-11-25,497,472.35,476.0,,509.0,Long,Open
APOLLOTYRE.NS,2024-11-19,514,474.25,476.09,,491.35,Long,Open
APOLSINHOT.NS,2024-11-25,1880,1345.45,1755.34,,1920.0,Long,Open
APTECHT.NS,2024-11-22,173,166.6,162.13,,190.9,Long,Open
ARAVALIS.BO,2024-11-22,5,4.38,4.56,,5.38,Long,Open
ARCEEIN.BO,2024-11-22,7,5.5,6.16,,6.5,Long,Open
ARCFIN.BO,2024-11-12,2,1.07,,2.91,2.91,Short,Close
ARCHIDPLY.NS,2024-11-19,112,109.56,110.47,,125.0,Long,Open
ARCHIES.NS,2024-11-26,26,24.1,25.45,,26.5,Long,Open
ARCHITORG.BO,2024-11-04,44,46.5,,48.05,49.08,Short,Close
ARENTERP.NS,2024-11-14,57,43.52,44.02,,50.4,Long,Open
AREXMIS.BO,2024-11-21,165,153.0,169.5,,174.0,Long,Open
ARFIN.BO,2024-11-01,34,37.0,,37.67,37.97,Short,Close
ARIES.NS,2024-11-14,358,238.0,280.48,,314.9,Long,Open
ARIHANT.BO,2024-11-26,653,131.0,631.4,,664.1,Long,Open
ARIHANTSUP.NS,2024-11-14,366,278.0,332.5,,384.7,Long,Open
ARISE.BO,2024-11-01,32,15.99,,34.26,39.9,Short,Close
ARMANFIN.NS,2024-09-20,1312,2019.15,,1839.75,1864.4,Short,Close
ARNOLD.BO,2024-11-25,46,44.88,41.86,,53.02,Long,Open
AROGRANITE.NS,2024-11-26,49,45.11,47.98,,49.5,Long,Open
ARROWGREEN.NS,2024-11-19,853,722.35,,948.7,1099.0,Short,Close
ARSHIYA.NS,2024-11-13,4,3.55,,4.32,4.42,Short,Close
ARSSINFRA.NS,2024-11-08,18,17.25,,19.22,19.55,Short,Close
ARTEFACT.BO,2024-11-06,75,58.2,,79.22,79.88,Short,Close
ARTEMISMED.NS,2024-11-14,323,249.45,274.81,,292.1,Long,Open
ARTNIRMAN.NS,2024-11-18,58,56.6,57.45,,61.65,Long,Open
ARTSONEN.BO,2024-11-21,169,156.0,,191.11,194.8,Short,Close
ARUNAHTEL.BO,2024-11-19,11,10.0,10.86,,12.34,Long,Open
ARVEE.NS,2024-10-31,156,170.02,,173.99,235.79,Short,Close
ARVIND.NS,2024-11-19,375,308.35,341.47,,385.7,Long,Open
ARVINDFASN.NS,2024-11-08,573,454.9,,592.29,599.5,Short,Close
ARVSMART.NS,2024-11-18,965,687.0,859.27,,977.05,Long,Open
ARYAMAN.BO,2024-10-31,415,229.6,404.99,,423.5,Long,Open
ASAHIINDIA.NS,2024-11-25,679,651.2,651.55,,668.2,Long,Open
ASAHISONG.NS,2024-11-18,387,426.7,377.42,,467.0,Long,Open
ASAL.NS,2024-11-25,682,626.3,646.01,,666.0,Long,Open
ASALCBR.NS,2024-11-14,953,871.4,861.35,,960.0,Long,Open
ASHAI.BO,2024-10-15,13,9.3,,17.06,17.15,Short,Close
ASHAPURMIN.NS,2024-11-13,305,289.1,231.09,,265.95,Long,Open
ASHCAP.BO,2024-11-14,5,4.37,4.62,,5.3,Long,Open
ASHIANA.NS,2024-11-07,308,319.0,,323.49,329.0,Short,Close
ASHIMASYN.NS,2024-11-25,34,29.09,30.68,,36.56,Long,Open
ASHIS.BO,2024-11-26,49,42.01,47.25,,49.5,Long,Open
ASHISHPO.BO,2024-11-12,54,53.19,,60.83,61.55,Short,Close
ASHNOOR.BO,2024-11-14,70,39.02,49.62,,53.44,Long,Open
ASHOKA.NS,2024-11-18,235,226.05,225.58,,244.0,Long,Open
ASHOKLEY.NS,2024-11-06,235,219.35,213.01,,216.5,Long,Open
ASHRAM.BO,2024-11-19,5,4.79,,5.88,6.0,Short,Close
ASHSI.BO,2024-11-22,36,35.55,32.57,,39.99,Long,Open
ASIANENE.BO,2024-11-01,320,285.0,,368.88,375.4,Short,Close
ASIANHOTNR.NS,2024-11-19,193,165.4,184.5,,203.06,Long,Open
ASIANPAINT.NS,2024-09-17,2492,2930.0,,3337.88,3394.9,Short,Close
ASIANTILES.NS,2024-11-07,69,70.37,,78.01,78.95,Short,Close
ASIANTNE.BO,2024-11-14,16,13.84,15.06,,16.48,Long,Open
ASIAPAK.BO,2024-11-22,107,51.82,,123.89,124.78,Short,Close
ASINPET.BO,2024-11-22,17,2.62,15.54,,23.1,Long,Open
ASITCFIN.BO,2024-11-22,147,133.0,138.94,,174.95,Long,Open
ASMTEC.BO,2024-11-07,1408,953.55,,1529.0,1552.0,Short,Close
ASPINWALL.NS,2024-11-25,276,260.05,270.81,,295.0,Long,Open
ASPIRA.BO,2024-11-22,74,25.0,62.7,,72.35,Long,Open
ASTAR.BO,2024-11-07,808,725.0,800.61,,926.95,Long,Open
ASTEC.NS,2024-11-01,1060,1150.05,,1155.01,1175.0,Short,Close
ASTERDM.NS,2024-10-24,479,311.1,431.24,,457.9,Long,Open
ASTRAL.NS,2024-11-22,1791,1729.0,1726.96,,1767.2,Long,Open
ASTRAMICRO.NS,2024-11-06,768,806.5,,810.2,823.0,Short,Close
ASTRAZEN.NS,2024-10-31,6495,4800.15,,7582.64,7695.7,Short,Close
ASTRON.NS,2024-11-13,17,20.05,,23.71,24.01,Short,Close
ASYL.BO,2024-11-11,6,5.71,5.67,,5.88,Long,Open
ATALREAL.NS,2024-11-12,12,7.1,,13.78,14.01,Short,Close
ATAM.BO,2024-11-19,147,124.6,147.32,,159.1,Long,Open
ATFL.NS,2024-11-26,938,855.75,867.09,,1152.0,Long,Open
ATGL.NS,2024-11-27,695,545.75,603.24,,695.3,Long,Open
ATHARVENT.BO,2024-11-26,3,2.13,,2.8,2.94,Short,Close
ATHENAGLO.BO,2024-11-08,97,103.35,,103.94,107.74,Short,Close
ATISHAY.BO,2024-11-27,209,120.3,197.11,,225.0,Long,Open
ATUL.NS,2024-11-07,7358,5174.85,,8051.5,8077.0,Short,Close
ATULAUTO.NS,2024-11-19,568,566.8,538.96,,637.3,Long,Open
ATVPR.BO,2024-11-22,37,30.22,,38.98,39.29,Short,Close
AUBANK.NS,2024-11-19,590,599.25,580.56,,597.1,Long,Open
AURIONPRO.NS,2024-11-21,1668,1418.9,1527.74,,1750.05,Long,Open
AUROLAB.BO,2024-11-25,209,196.05,205.12,,262.2,Long,Open
AUROPHARMA.NS,2024-08-30,1223,815.8,,1573.2,1580.6,Short,Close
AUSOMENT.NS,2024-10-25,102,85.0,,156.15,186.35,Short,Close
AUSTENG.BO,2024-11-08,209,198.0,,218.5,220.0,Short,Close
AUTOAXLES.NS,2024-08-28,1772,2044.1,,2080.1,2105.0,Short,Close
AUTOIND.NS,2024-11-25,110,100.98,106.29,,109.9,Long,Open
AVADHSUGAR.NS,2024-11-22,608,575.0,553.52,,644.4,Long,Open
AVAILFC.BO,2024-11-11,323,209.1,,364.75,377.9,Short,Close
AVANTEL.BO,2024-11-22,154,163.45,145.52,,175.1,Long,Open
AVANTIFEED.NS,2024-11-19,578,544.05,,617.3,628.65,Short,Close
AVG.NS,2024-11-26,450,392.0,411.75,,447.0,Long,Open
AVIVA.BO,2024-08-26,28,30.4,23.97,,23.97,Long,Open
AVL.BO,2024-11-25,462,411.0,,497.83,503.0,Short,Close
AVONMORE.BO,2024-11-18,18,12.84,14.27,,17.01,Long,Open
AVROIND.NS,2024-11-19,170,137.68,138.11,,164.75,Long,Open
AVTNPL.NS,2024-11-06,79,82.91,,84.6,85.5,Short,Close
AWHCL.NS,2024-11-05,632,407.95,,826.96,841.0,Short,Close
AXELPOLY.BO,2024-11-21,51,54.32,,62.02,63.49,Short,Close
AXISBANK.NS,2024-10-18,1150,995.7,1168.0,,1203.85,Long,Open
AXISCADES.NS,2024-11-14,443,515.35,470.98,,529.0,Long,Open
AXITA.BO,2024-09-20,12,14.54,17.49,,18.75,Long,Open
AXTEL.BO,2024-11-08,467,489.1,,556.0,563.0,Short,Close
AYMSYNTEX.NS,2024-11-18,244,80.65,227.63,,262.09,Long,Open
B2BSOFT.BO,2024-11-11,38,26.0,,40.24,40.99,Short,Close
BABA.BO,2024-11-25,13,12.22,12.86,,21.93,Long,Open
BAFNAPH.NS,2024-11-08,79,77.19,,82.15,83.4,Short,Close
BAGFILMS.NS,2024-11-26,10,9.05,9.39,,11.44,Long,Open
BAJAJ-AUTO.NS,2024-11-06,9188,8744.6,,10002.7,10054.0,Short,Close
BAJAJCON.NS,2024-11-06,212,255.15,,233.43,236.4,Short,Close
BAJAJELEC.NS,2024-11-08,768,932.1,,896.76,927.0,Short,Close
BAJAJFINSV.NS,2024-09-27,1601,1551.5,,2014.0,2029.9,Short,Close
BAJAJHCARE.BO,2024-11-14,396,349.65,372.53,,405.0,Long,Open
BAJAJHIND.NS,2024-11-22,33,31.61,30.1,,35.63,Long,Open
BAJAJHLDNG.NS,2024-11-11,10203,9078.85,,10770.88,10897.8,Short,Close
BAJAJST.BO,2024-11-12,730,1210.6,902.13,,982.0,Long,Open
BAJFINANCE.NS,2024-10-24,6700,6375.7,,7089.79,7122.85,Short,Close
BALAJITELE.NS,2024-11-19,64,55.95,61.89,,66.6,Long,Open
BALAMINES.NS,2024-11-01,2025,2173.4,,2153.35,2160.8,Short,Close
BALAXI.NS,2024-11-26,81,74.0,78.86,,83.79,Long,Open
BALKRISHNA.NS,2024-11-05,24,22.69,,24.9,25.7,Short,Close
BALKRISIND.NS,2024-10-10,2735,2193.8,,3056.25,3069.0,Short,Close
BALMLAWRIE.NS,2024-11-25,226,214.81,220.67,,233.25,Long,Open
BALPHARMA.NS,2024-11-22,129,108.49,,138.96,140.95,Short,Close
BALRAMCHIN.NS,2024-11-25,567,535.55,526.17,,543.95,Long,Open
BALTE.BO,2024-11-25,31,25.8,29.66,,36.85,Long,Open
BALUFORGE.BO,2024-11-14,733,687.95,717.09,,820.05,Long,Open
BAMBINO.BO,2024-11-26,365,340.0,361.61,,378.7,Long,Open
BANARBEADS.NS,2024-11-22,138,94.0,,146.43,148.8,Short,Close
BANARISUG.NS,2024-10-15,3526,2250.0,,3887.75,3993.0,Short,Close
BANASFN.BO,2024-11-19,11,9.12,,11.39,11.84,Short,Close
BANCOINDIA.NS,2024-11-14,1138,649.35,791.0,,839.0,Long,Open
BANDHANBNK.NS,2024-10-28,171,190.05,176.79,,189.68,Long,Open
BANG.NS,2024-11-14,55,46.0,49.76,,54.9,Long,Open
BANKA.NS,2024-11-25,108,110.64,104.75,,133.0,Long,Open
BANKBARODA.NS,2024-11-22,247,229.26,231.25,,266.4,Long,Open
BANKBEES.BO,2024-09-26,536,453.82,,557.23,560.5,Short,Close
BANKINDIA.NS,2024-11-22,112,96.0,102.25,,115.0,Long,Open
BANSWRAS.NS,2024-11-07,135,142.11,,142.21,144.8,Short,Close
BAPACK.BO,2024-11-06,319,242.0,,402.97,405.3,Short,Close
BARBEQUE.BO,2024-11-06,505,499.5,,572.4,577.7,Short,Close
BAROEXT.BO,2024-11-26,11,8.33,,11.7,11.7,Short,Close
BASANTGL.BO,2024-11-22,19,17.55,18.06,,21.54,Long,Open
BASF.NS,2024-11-05,5824,3742.95,,8423.44,8508.95,Short,Close
BASML.NS,2024-11-06,52,46.34,,60.8,61.2,Short,Close
BATAINDIA.NS,2024-11-25,1371,1300.05,1313.54,,1330.0,Long,Open
BATLIBOI.BO,2024-11-22,150,142.15,140.57,,170.0,Long,Open
BAYERCROP.BO,2024-11-05,5813,6042.5,,6789.09,6818.0,Short,Close
BBL.NS,2024-11-22,3869,3861.85,3658.3,,4816.25,Long,Open
BBOX.NS,2024-11-14,600,450.05,530.06,,594.0,Long,Open
BBTC.NS,2024-11-06,2499,1318.2,,2799.89,2831.05,Short,Close
BBTCL.NS,2024-11-19,212,210.03,213.05,,228.0,Long,Open
BCCFUBA.BO,2024-10-31,81,55.4,,93.11,94.95,Short,Close
BCG.NS,2024-11-25,8,7.69,8.1,,8.1,Long,Open
BCLENTERPR.BO,2024-11-08,1,0.85,,1.0,1.03,Short,Close
BCLIND.NS,2024-11-22,56,53.09,52.62,,60.3,Long,Open
BCONCEPTS.NS,2024-11-19,472,532.35,442.65,,559.0,Long,Open
BCP.BO,2024-11-25,4,4.0,4.15,,5.04,Long,Open
BDH.BO,2024-11-25,380,296.0,,396.13,411.5,Short,Close
BDL.NS,2024-11-25,1121,968.3,974.46,,1119.9,Long,Open
BEARDSELL.NS,2024-11-01,40,31.53,,47.16,47.98,Short,Close
BECTORFOOD.NS,2024-11-22,1783,1643.4,1647.63,,1740.85,Long,Open
BEDMUTHA.NS,2024-11-07,202,200.11,,232.17,247.99,Short,Close
BEEKAY.BO,2024-11-07,626,615.1,,662.71,668.0,Short,Close
BEL.NS,2024-11-22,308,257.45,277.5,,304.5,Long,Open
BELLACASA.BO,2024-11-21,538,465.1,506.79,,512.15,Long,Open
BEMHY.BO,2024-11-14,1320,1220.0,1282.31,,1420.0,Long,Open
BEML.NS,2024-11-21,4195,3424.4,3662.74,,4349.0,Long,Open
BENARAS.BO,2024-10-21,8033,8100.0,,8883.78,9350.0,Short,Close
BENGALASM.BO,2024-10-24,9362,7650.0,,10284.97,10349.95,Short,Close
