Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
AGIIL.BO,11/27/2024,1607.00,23.00,0.00,46.00,23.00,1887.18,1778.94,1670.70,1
AEGISLOG.BO,11/27/2024,815.05,10.00,0.00,15.00,10.00,957.53,930.38,903.24,1
AFFLE.NS,11/27/2024,1604.35,8.00,0.00,12.00,8.00,1622.16,1600.63,1579.11,1
ADVANIHOTR.NS,11/27/2024,70.43,4.00,0.00,10.00,4.00,72.50,70.79,69.07,1
AGARIND.NS,11/27/2024,1080.25,6.00,0.00,12.00,6.00,1089.13,1063.18,1037.23,1
AEGISCHEM.NS,7/29/2024,884.15,4.00,0.00,13.00,4.00,920.53,898.43,876.33,1
AGROPHOS.NS,11/27/2024,42.24,3.00,0.00,16.00,3.00,42.68,41.96,41.24,1
AGRITECH.NS,11/27/2024,196.57,4.00,0.00,32.00,4.00,201.00,190.50,180.01,1
AHLEAST.NS,11/27/2024,167.50,7.00,0.00,16.00,7.00,166.73,162.93,159.13,1
AHLUCONT.NS,11/27/2024,988.05,3.00,0.00,26.00,3.00,1009.47,995.27,981.08,1
AICHAMP.BO,11/27/2024,56.36,4.00,0.00,12.00,4.00,58.18,56.31,54.43,1
AIROLAM.NS,11/27/2024,125.20,8.00,0.00,34.00,8.00,125.81,122.10,118.39,1
AJOONI.NS,11/27/2024,7.72,6.00,0.00,12.00,6.00,8.29,8.16,8.04,1
AJCON.BO,11/27/2024,47.22,6.00,0.00,7.00,6.00,54.37,51.79,49.21,1
AKCAPIT.BO,11/27/2024,1176.00,21.00,0.00,28.00,21.00,1535.18,1500.64,1466.10,1
AJMERA.NS,11/27/2024,1054.50,4.00,0.00,13.00,4.00,1057.58,1049.66,1041.74,1
ALEXANDER.BO,11/27/2024,14.38,3.00,0.00,12.00,3.00,15.90,15.36,14.82,1
AJANTPHARM.NS,11/27/2024,3032.00,8.00,0.00,13.00,8.00,3076.05,3053.62,3031.19,1
ALFAICA.BO,11/27/2024,90.00,8.00,0.00,11.00,8.00,0.00,0.00,0.00,1
AKSPINTEX.BO,11/27/2024,488.50,41.00,0.00,58.00,41.00,490.24,474.15,458.07,1
ALFAVIO.BO,11/27/2024,14.94,8.00,0.00,18.00,8.00,15.27,14.74,14.22,1
ALLSEC.NS,11/26/2024,1000.25,7.00,0.00,13.00,7.00,1007.89,984.62,961.34,1
ALPINEHOU.BO,11/27/2024,116.30,5.00,0.00,12.00,5.00,122.53,117.58,112.62,1
ALUFLUOR.BO,11/27/2024,503.85,5.00,0.00,6.00,5.00,552.50,546.70,540.90,1
AMAL.BO,11/27/2024,462.30,7.00,0.00,10.00,7.00,464.44,455.33,446.22,1
AMALGAM.BO,11/27/2024,78.82,3.00,0.00,9.00,3.00,79.93,79.57,79.21,1
AMBER.NS,11/27/2024,6472.50,17.00,0.00,22.00,17.00,6680.69,6448.88,6217.07,1
ALOKINDS.NS,11/27/2024,21.36,4.00,0.00,16.00,4.00,21.56,21.32,21.08,1
AMBALALSA.BO,11/27/2024,58.78,4.00,0.00,12.00,4.00,59.17,58.73,58.28,1
AMBITION.BO,11/1/2024,2.96,54.00,0.00,86.00,54.00,3.17,3.03,2.88,1
AMBUJACEM.NS,11/27/2024,514.55,4.00,0.00,16.00,4.00,526.86,510.37,493.88,1
AMDIND.NS,11/27/2024,61.30,4.00,0.00,13.00,4.00,64.85,63.51,62.16,1
AMTL.BO,11/27/2024,36.30,4.00,0.00,11.00,4.00,36.51,36.28,36.04,1
AMRAAGRI.BO,11/27/2024,1.55,20.00,0.00,63.00,20.00,1.48,1.34,1.20,1
AMRUTANJAN.NS,11/27/2024,720.95,9.00,0.00,16.00,9.00,0.00,0.00,0.00,1
ANDHRAPET.BO,11/27/2024,75.25,4.00,0.00,16.00,4.00,78.89,77.27,75.66,1
AMJLAND.NS,11/27/2024,62.89,20.00,0.00,25.00,20.00,61.53,55.66,49.79,1
ANGELONE.NS,11/27/2024,2908.95,8.00,0.00,16.00,8.00,2977.70,2882.86,2788.02,1
ANERI.BO,11/26/2024,7.34,40.00,0.00,65.00,40.00,7.44,7.21,6.97,1
ANDHRAPAP.NS,11/27/2024,96.07,6.00,0.00,15.00,6.00,99.88,97.87,95.87,1
ANKIN.BO,11/27/2024,15.47,10.00,0.00,18.00,10.00,15.43,14.82,14.22,1
ANIKINDS.NS,11/27/2024,102.50,5.00,0.00,11.00,5.00,103.94,102.58,101.22,1
ANDHRSUGAR.NS,11/27/2024,98.90,6.00,0.00,16.00,6.00,99.96,99.38,98.80,1
ANUP.NS,11/27/2024,3475.00,8.00,0.00,11.00,8.00,3842.64,3674.30,3505.96,1
ANURAS.NS,11/27/2024,725.75,21.00,0.00,67.00,21.00,0.00,0.00,0.00,1
ANSALHSG.BO,11/27/2024,16.70,3.00,0.00,16.00,3.00,17.10,16.79,16.48,1
ANUHPHR.BO,11/27/2024,204.45,6.00,0.00,10.00,6.00,208.74,202.97,197.20,1
APLAB.BO,11/27/2024,74.56,4.00,0.00,9.00,4.00,74.34,73.80,73.27,1
APIL.BO,11/27/2024,20.63,6.00,0.00,10.00,6.00,25.24,24.17,23.09,1
APARINDS.NS,11/27/2024,9856.20,8.00,0.00,16.00,8.00,10098.90,9861.54,9624.17,1
APOLLOPIPE.NS,11/27/2024,497.15,3.00,0.00,17.00,3.00,524.27,503.15,482.03,1
APLLTD.NS,11/27/2024,1086.75,6.00,0.00,13.00,6.00,1121.97,1098.87,1075.77,1
APOLSINHOT.NS,11/27/2024,1880.00,4.00,0.00,16.00,4.00,1895.76,1865.73,1835.70,1
APOLLOHOSP.NS,11/27/2024,6983.15,4.00,0.00,11.00,4.00,7359.77,7242.80,7125.83,1
APOLLOTYRE.NS,11/27/2024,513.75,8.00,0.00,41.00,8.00,529.60,521.09,512.59,1
ARAVALIS.BO,11/27/2024,5.15,4.00,0.00,11.00,4.00,5.29,5.20,5.10,1
ARCEEIN.BO,11/27/2024,6.65,7.00,0.00,12.00,7.00,6.77,6.48,6.19,1
ARENTERP.NS,11/27/2024,57.38,8.00,0.00,11.00,8.00,57.70,53.22,48.74,1
APTECHT.NS,11/27/2024,172.79,4.00,0.00,13.00,4.00,174.61,171.00,167.39,1
ARCHIDPLY.NS,11/27/2024,112.26,7.00,0.00,18.00,7.00,0.00,0.00,0.00,1
AREXMIS.BO,11/27/2024,165.00,9.00,0.00,15.00,9.00,181.61,173.75,165.88,1
ARIHANTSUP.NS,11/27/2024,366.35,8.00,0.00,12.00,8.00,369.65,360.48,351.32,1
ARCHIES.NS,11/27/2024,26.21,4.00,0.00,38.00,4.00,26.65,26.36,26.07,1
ARMANFIN.NS,11/27/2024,1312.40,3.00,0.00,45.00,3.00,1379.11,1344.95,1310.79,1
ARIES.NS,11/27/2024,357.60,6.00,0.00,10.00,6.00,378.51,362.11,345.72,1
ARNOLD.BO,11/27/2024,45.98,3.00,0.00,10.00,3.00,46.64,45.74,44.83,1
ARTEMISMED.NS,11/27/2024,322.80,21.00,0.00,29.00,21.00,332.16,311.24,290.33,1
ARUNAHTEL.BO,11/27/2024,10.84,7.00,0.00,11.00,7.00,0.00,0.00,0.00,1
ARVSMART.NS,11/27/2024,964.70,6.00,0.00,16.00,6.00,1029.30,992.23,955.15,1
ARVIND.NS,11/27/2024,375.25,6.00,0.00,12.00,6.00,396.58,389.27,381.96,1
ASALCBR.NS,11/27/2024,953.45,8.00,0.00,12.00,8.00,979.16,958.00,936.84,1
ASHCAP.BO,11/27/2024,4.99,4.00,0.00,12.00,4.00,5.06,4.98,4.90,1
ASHIS.BO,11/27/2024,49.30,6.00,0.00,16.00,6.00,51.05,48.82,46.59,1
ASAL.NS,11/27/2024,682.00,4.00,0.00,12.00,4.00,692.91,684.19,675.47,1
ASHNOOR.BO,11/27/2024,69.79,8.00,0.00,12.00,8.00,70.43,69.13,67.84,1
ASHIMASYN.NS,11/27/2024,33.58,3.00,0.00,11.00,3.00,34.50,33.52,32.54,1
ASHOKA.NS,11/27/2024,235.25,9.00,0.00,16.00,9.00,245.71,237.88,230.05,1
ASHAPURMIN.NS,11/27/2024,304.70,8.00,0.00,13.00,8.00,305.85,285.17,264.49,1
ASHOKLEY.NS,11/27/2024,234.95,15.00,0.00,63.00,15.00,239.90,231.15,222.40,1
ASHSI.BO,11/27/2024,35.99,4.00,0.00,12.00,4.00,36.56,35.84,35.11,1
ASIANTNE.BO,11/27/2024,16.32,8.00,0.00,0.00,8.00,16.39,15.88,15.37,1
ASPIRA.BO,11/27/2024,74.44,3.00,0.00,6.00,3.00,75.72,74.06,72.39,1
ASITCFIN.BO,11/27/2024,146.60,7.00,0.00,37.00,7.00,157.52,151.24,144.96,1
ASTERDM.NS,11/27/2024,478.60,23.00,0.00,28.00,23.00,463.72,442.50,421.28,1
ASIANHOTNR.NS,11/27/2024,193.00,6.00,0.00,18.00,6.00,224.96,221.71,218.46,1
ASTAR.BO,11/27/2024,807.55,13.00,0.00,16.00,13.00,863.89,837.52,811.15,1
ATAM.BO,11/27/2024,146.80,19.00,0.00,32.00,19.00,173.21,162.77,152.34,1
ASYL.BO,11/26/2024,6.17,11.00,0.00,60.00,11.00,6.46,6.28,6.10,1
ASTRAL.NS,11/27/2024,1791.40,6.00,0.00,42.00,6.00,1850.00,1815.49,1780.99,1
ATULAUTO.NS,11/27/2024,568.00,6.00,0.00,16.00,6.00,572.42,563.05,553.67,1
AUBANK.NS,11/27/2024,589.85,8.00,0.00,46.00,8.00,618.63,613.84,609.04,1
AUROLAB.BO,11/27/2024,208.90,4.00,0.00,10.00,4.00,214.69,210.47,206.25,1
AVADHSUGAR.NS,11/27/2024,607.70,4.00,0.00,16.00,4.00,621.26,612.81,604.36,1
AVANTEL.BO,11/27/2024,154.05,4.00,0.00,35.00,4.00,162.65,158.18,153.70,1
AURIONPRO.NS,11/27/2024,1667.65,6.00,0.00,16.00,6.00,1717.44,1679.42,1641.40,1
AUTOIND.NS,11/27/2024,109.97,4.00,0.00,12.00,4.00,110.93,109.16,107.38,1
AVG.NS,11/27/2024,449.85,3.00,0.00,16.00,3.00,462.42,449.28,436.14,1
AVONMORE.BO,11/27/2024,17.96,4.00,0.00,11.00,4.00,18.50,17.76,17.02,1
AVROIND.NS,11/27/2024,170.14,6.00,0.00,11.00,6.00,171.88,169.01,166.14,1
AVIVA.BO,11/26/2024,27.79,65.00,0.00,381.00,65.00,28.30,27.51,26.71,1
AYMSYNTEX.NS,11/27/2024,244.27,7.00,0.00,10.00,7.00,0.00,0.00,0.00,1
BABA.BO,11/27/2024,13.49,3.00,0.00,17.00,3.00,13.65,13.52,13.40,1
BAJAJHCARE.BO,11/27/2024,395.75,8.00,0.00,11.00,8.00,413.64,404.09,394.55,1
BALAXI.NS,11/27/2024,81.37,8.00,0.00,49.00,8.00,83.51,81.06,78.60,1
BAJAJHIND.NS,11/27/2024,33.27,4.00,0.00,16.00,4.00,33.69,33.16,32.63,1
BALAJITELE.NS,11/27/2024,63.50,7.00,0.00,16.00,7.00,74.18,72.17,70.15,1
BAJAJHLDNG.NS,11/27/2024,10203.00,21.00,0.00,31.00,21.00,11386.00,11227.46,11068.92,1
BALLARPUR.BO,11/26/2024,269.70,355.00,0.00,363.00,355.00,276.80,270.30,263.80,1
BAMBINO.BO,11/27/2024,365.15,7.00,0.00,32.00,7.00,372.51,361.06,349.60,1
BALMLAWRIE.NS,11/27/2024,226.10,4.00,0.00,16.00,4.00,242.68,234.39,226.09,1
BANASFN.BO,11/27/2024,11.03,8.00,0.00,12.00,8.00,12.40,11.89,11.39,1
BALRAMCHIN.NS,11/27/2024,566.50,3.00,0.00,18.00,3.00,575.07,572.40,569.73,1
BANARBEADS.NS,11/27/2024,138.12,6.00,0.00,11.00,6.00,165.21,160.02,154.83,1
BANKA.NS,11/27/2024,107.70,4.00,0.00,14.00,4.00,111.57,109.67,107.77,1
BANCOINDIA.NS,11/27/2024,1138.00,8.00,0.00,12.00,8.00,1417.83,1322.12,1226.40,1
BASANTGL.BO,11/27/2024,19.00,4.00,0.00,9.00,4.00,19.14,18.98,18.81,1
BAROEXT.BO,11/27/2024,11.12,7.00,0.00,36.00,7.00,12.40,12.13,11.85,1
BANG.NS,11/27/2024,54.71,8.00,0.00,16.00,8.00,70.83,69.06,67.29,1
BANKBARODA.NS,11/27/2024,246.75,4.00,0.00,12.00,4.00,261.92,256.80,251.68,1
BANKINDIA.NS,11/27/2024,111.53,4.00,0.00,12.00,4.00,112.96,111.13,109.30,1
BATLIBOI.BO,11/27/2024,150.40,4.00,0.00,11.00,4.00,155.26,153.80,152.34,1
BCLIND.NS,11/27/2024,56.19,6.00,0.00,12.00,6.00,56.36,54.98,53.59,1
BATAINDIA.NS,11/27/2024,1370.75,4.00,0.00,26.00,4.00,1396.41,1376.82,1357.23,1
BBL.NS,11/27/2024,3869.30,8.00,0.00,12.00,8.00,0.00,0.00,0.00,1
BCONCEPTS.NS,11/27/2024,472.05,3.00,0.00,56.00,3.00,483.94,476.91,469.89,1
BDL.NS,11/27/2024,1120.90,3.00,0.00,16.00,3.00,1132.13,1109.81,1087.48,1
BCP.BO,11/27/2024,4.32,3.00,0.00,16.00,3.00,4.42,4.33,4.23,1
BBOX.NS,11/27/2024,600.00,19.00,0.00,25.00,19.00,629.47,599.61,569.75,1
BECTORFOOD.NS,11/27/2024,1783.25,8.00,0.00,16.00,8.00,1819.76,1773.58,1727.40,1
BEMHY.BO,11/27/2024,1320.00,8.00,0.00,12.00,8.00,1427.15,1366.43,1305.71,1
BELLACASA.BO,11/27/2024,538.00,7.00,0.00,17.00,7.00,563.20,549.18,535.17,1
BESTAGRO.BO,11/27/2024,617.55,4.00,0.00,9.00,4.00,617.07,608.67,600.27,1
BEL.NS,11/27/2024,307.80,4.00,0.00,12.00,4.00,311.87,307.22,302.57,1
BERYLSE.BO,11/27/2024,34.50,5.00,0.00,9.00,5.00,35.87,35.30,34.72,1
BEPL.NS,11/27/2024,126.30,4.00,0.00,13.00,4.00,129.04,126.92,124.81,1
BEML.NS,11/27/2024,4195.00,4.00,0.00,12.00,4.00,4221.29,4166.92,4112.55,1
BGJL.BO,11/27/2024,15.60,6.00,0.00,39.00,6.00,15.97,15.65,15.32,1
BFUTILITIE.NS,11/27/2024,980.00,19.00,0.00,28.00,19.00,1038.55,985.64,932.74,1
BGWTATO.BO,11/27/2024,441.15,5.00,0.00,32.00,5.00,502.28,490.33,478.37,1
BHAGCHEM.BO,11/27/2024,345.55,4.00,0.00,15.00,4.00,348.66,344.79,340.92,1
BGRENERGY.NS,11/27/2024,38.32,4.00,0.00,15.00,4.00,39.35,38.49,37.63,1
BHANDARI.NS,11/27/2024,6.88,4.00,0.00,8.00,4.00,6.99,6.88,6.77,1
BHARAT.BO,11/27/2024,53.39,34.00,0.00,44.00,34.00,62.80,60.58,58.37,1
BHAGYANGR.NS,11/27/2024,101.75,4.00,0.00,16.00,4.00,106.24,104.29,102.34,1
BHARATSE.BO,11/27/2024,207.20,3.00,0.00,11.00,3.00,210.97,207.06,203.15,1
BHASKAGR.BO,11/27/2024,80.76,10.00,0.00,26.00,10.00,87.32,81.51,75.70,1
BHARATRAS.NS,11/27/2024,12010.00,7.00,0.00,12.00,7.00,12171.32,12004.70,11838.07,1
BIGBLOC.NS,11/27/2024,111.18,3.00,0.00,17.00,3.00,111.77,109.45,107.14,1
BIHSPONG.BO,11/27/2024,15.34,5.00,0.00,16.00,5.00,16.85,16.49,16.12,1
BHEL.NS,11/27/2024,247.83,6.00,0.00,12.00,6.00,254.77,248.23,241.69,1
BIL.NS,11/27/2024,790.85,8.00,0.00,11.00,8.00,895.31,871.71,848.10,1
BIOCON.NS,11/27/2024,358.25,4.00,0.00,9.00,4.00,362.57,358.66,354.75,1
BIRLAMONEY.NS,11/27/2024,168.00,6.00,0.00,10.00,6.00,174.47,169.97,165.46,1
BIRLACABLE.NS,11/27/2024,214.50,4.00,0.00,13.00,4.00,218.77,215.77,212.77,1
BIRLACORPN.NS,11/27/2024,1151.50,7.00,0.00,16.00,7.00,1165.64,1139.67,1113.70,1
BKMINDST.NS,11/26/2024,1.80,16.00,0.00,36.00,16.00,1.86,1.82,1.78,1
BITL.BO,11/1/2024,1.72,58.00,0.00,68.00,58.00,1.85,1.76,1.68,1
BLISSGVS.NS,11/27/2024,143.16,7.00,0.00,13.00,7.00,143.74,140.22,136.71,1
BLBLIMITED.NS,11/27/2024,19.89,3.00,0.00,13.00,3.00,20.34,20.08,19.82,1
BLKASHYAP.NS,11/27/2024,74.85,4.00,0.00,16.00,4.00,75.94,75.12,74.30,1
BLUECOAST.BO,11/4/2024,11.27,34.00,0.00,40.00,34.00,12.92,11.80,10.67,1
BLUECHIPT.BO,11/27/2024,144.95,4.00,0.00,17.00,4.00,169.10,169.10,169.10,1
BNL.BO,11/27/2024,95.50,53.00,0.00,56.00,53.00,96.50,93.12,89.74,1
BOMBCYC.BO,11/27/2024,1954.85,6.00,0.00,11.00,6.00,0.00,0.00,0.00,1
BOMBWIR.BO,11/27/2024,66.39,5.00,0.00,,5.00,,,,1
BLUESTARCO.NS,11/27/2024,1851.30,8.00,0.00,29.00,8.00,1897.95,1878.54,1859.14,1
BOROLTD.NS,11/27/2024,440.35,6.00,0.00,13.00,6.00,459.89,444.17,428.44,1
BOMOXY-B1.BO,11/27/2024,31477.60,6.00,0.00,10.00,6.00,36958.30,36103.14,35247.99,1
BPCAP.BO,11/26/2024,5.50,11.00,0.00,50.00,11.00,5.83,5.58,5.33,1
BPL.NS,11/27/2024,111.49,4.00,0.00,12.00,4.00,113.53,111.12,108.71,1
BPCL.NS,11/27/2024,293.15,4.00,0.00,39.00,4.00,318.84,309.49,300.14,1
BRADYM.BO,11/27/2024,1754.80,3.00,0.00,29.00,3.00,1813.60,1752.84,1692.08,1
BRAHMINFRA.BO,11/27/2024,60.95,4.00,0.00,10.00,4.00,63.52,60.95,58.39,1
BRIDGESE.BO,11/27/2024,5.70,8.00,0.00,17.00,8.00,6.64,6.43,6.22,1
BRIGHTBR.BO,11/27/2024,311.95,20.00,0.00,25.00,20.00,326.09,308.65,291.21,1
BRIGADE.NS,11/27/2024,1218.00,7.00,0.00,16.00,7.00,1292.13,1275.48,1258.83,1
BRFL.BO,11/26/2024,1.82,487.00,0.00,650.00,487.00,1.85,1.82,1.80,1
BROOKS.NS,11/27/2024,144.00,8.00,0.00,14.00,8.00,146.41,144.28,142.15,1
BTML.NS,11/27/2024,11.00,9.00,0.00,29.00,9.00,0.00,0.00,0.00,1
BTTL.BO,11/27/2024,45.25,6.00,0.00,16.00,6.00,46.45,45.58,44.71,1
CAMS.BO,11/27/2024,4846.20,3.00,0.00,9.00,3.00,4946.79,4856.24,4765.69,1
CAMLINFINE.NS,11/27/2024,121.06,19.00,0.00,27.00,19.00,131.61,125.75,119.89,1
CAMEXLTD.BO,11/27/2024,59.98,20.00,0.00,28.00,20.00,68.34,65.29,62.24,1
BSOFT.NS,11/27/2024,601.25,15.00,0.00,27.00,15.00,601.82,572.73,543.63,1
CAPACITE.NS,11/27/2024,421.45,8.00,0.00,18.00,8.00,427.79,407.10,386.42,1
CAPLIPOINT.NS,11/27/2024,2087.15,4.00,0.00,12.00,4.00,2158.15,2104.62,2051.09,1
CANTABIL.NS,11/27/2024,229.33,7.00,0.00,16.00,7.00,235.91,230.68,225.45,1
CANBK.NS,11/27/2024,101.52,4.00,0.00,12.00,4.00,105.42,102.93,100.45,1
CAPRICORN.BO,11/26/2024,17.36,39.00,0.00,62.00,39.00,20.41,18.52,16.64,1
CAPRO.BO,11/27/2024,51.79,9.00,0.00,16.00,9.00,0.00,0.00,0.00,1
CARERATING.NS,11/27/2024,1508.90,4.00,0.00,12.00,4.00,1570.19,1531.06,1491.93,1
CAREERP.NS,11/27/2024,426.00,4.00,0.00,10.00,4.00,0.00,0.00,0.00,1
CARNATIN.BO,11/26/2024,79.15,60.00,0.00,89.00,60.00,105.35,66.30,27.24,1
CATVISION.BO,11/27/2024,26.00,35.00,0.00,40.00,35.00,26.97,25.98,24.99,1
CCCL.BO,11/27/2024,19.01,6.00,0.00,9.00,6.00,19.64,18.54,17.44,1
CARBORUNIV.NS,11/27/2024,1432.80,20.00,0.00,29.00,20.00,0.00,0.00,0.00,1
CASTROLIND.NS,11/27/2024,198.41,4.00,0.00,62.00,4.00,204.68,199.17,193.67,1
CEEJAY.BO,11/27/2024,254.00,6.00,0.00,19.00,6.00,261.20,252.86,244.52,1
CDSL.NS,11/27/2024,1614.85,8.00,0.00,11.00,8.00,1620.07,1608.73,1597.39,1
CEENIK.BO,11/27/2024,1359.00,5.00,0.00,16.00,5.00,1510.61,1475.58,1440.55,1
CEETAIN.BO,11/27/2024,49.79,3.00,0.00,11.00,3.00,50.58,49.41,48.24,1
CEINSYSTECH.BO,11/27/2024,1495.00,12.00,0.00,16.00,12.00,1618.68,1562.73,1506.78,1
CCL.NS,11/27/2024,793.30,23.00,0.00,57.00,23.00,785.78,753.04,720.30,1
CEATLTD.NS,11/27/2024,2978.85,8.00,0.00,11.00,8.00,3011.61,2959.33,2907.05,1
CENLUB.BO,11/27/2024,506.00,6.00,0.00,13.00,6.00,521.02,506.72,492.41,1
CENTEXT.NS,11/27/2024,23.20,6.00,0.00,16.00,6.00,23.36,23.04,22.71,1
CENTENKA.NS,11/27/2024,662.10,4.00,0.00,12.00,4.00,676.39,662.64,648.89,1
CENTRALBK.NS,11/27/2024,56.40,4.00,0.00,12.00,4.00,59.78,57.31,54.83,1
CENTURYPLY.NS,11/27/2024,732.35,4.00,0.00,31.00,4.00,739.88,732.71,725.54,1
CHALET.NS,11/27/2024,878.90,8.00,0.00,10.00,8.00,0.00,0.00,0.00,1
CGCL.NS,11/27/2024,213.25,3.00,0.00,13.00,3.00,219.45,215.63,211.80,1
CGVAK.BO,11/27/2024,332.00,4.00,0.00,13.00,4.00,340.04,334.28,328.52,1
CERA.NS,11/27/2024,7218.70,8.00,0.00,74.00,8.00,8988.60,8824.06,8659.52,1
CGPOWER.NS,11/27/2024,762.45,8.00,0.00,31.00,8.00,761.59,753.08,744.57,1
CHAMBLFERT.NS,11/27/2024,489.70,4.00,0.00,12.00,4.00,497.40,490.50,483.60,1
CHEMTECH.BO,11/27/2024,228.00,6.00,0.00,16.00,6.00,234.51,229.32,224.13,1
CHOICEIN.BO,11/27/2024,529.90,21.00,0.00,25.00,21.00,668.48,649.73,630.98,1
CHOKSI.BO,11/27/2024,72.02,14.00,0.00,15.00,14.00,74.15,72.61,71.08,1
CHENNPETRO.NS,11/27/2024,622.00,4.00,0.00,27.00,4.00,624.24,621.40,618.56,1
CHORDIA.BO,11/27/2024,85.50,8.00,0.00,13.00,8.00,0.00,0.00,0.00,1
CHOWGULSTM.BO,11/27/2024,28.89,7.00,0.00,11.00,7.00,28.88,28.35,27.82,1
CIANAGRO.BO,11/27/2024,357.05,77.00,0.00,83.00,77.00,350.28,327.24,304.21,1
CIFL.BO,11/27/2024,196.60,4.00,0.00,13.00,4.00,212.87,206.57,200.28,1
CHOLAFIN.NS,11/27/2024,1279.05,7.00,0.00,33.00,7.00,1301.21,1262.02,1222.83,1
CIGNITITEC.NS,11/27/2024,1639.35,6.00,0.00,21.00,6.00,1670.07,1655.28,1640.49,1
CILSEC.BO,11/27/2024,58.65,7.00,0.00,37.00,7.00,60.35,59.56,58.77,1
CINDHO.BO,11/27/2024,55.40,9.00,0.00,16.00,9.00,61.69,60.21,58.73,1
