Buy Date,Ticker,Buy Strat,Last Alert Date,ll,Close,Target,Call,Status,CMP,CMP_Date,Quantity,Hit Type,Sell Price,Broker
2024-11-27,PHOTOQUP.BO,EW_BW,2024-11-27,22.01,23.0,,Long,Open,23.25,2024-11-27,1010.1,,,India
2024-11-27,PLASTIBLEN.NS,BB_DC,2024-11-26,231.0,251.0,,Long,Open,251.0,2024-11-27,50.0,,,India
2024-11-27,PMCFIN.BO,LR_DC,2024-11-22,3.15,4.01,,Long,Open,4.01,2024-11-27,1162.79,,,India
2024-11-27,POLOHOT.BO,EWBB_W,2024-11-27,6.46,7.0,,Long,Open,7.05,2024-11-27,1851.85,,,India
2024-11-27,POLYSPIN.BO,BB_DC,2024-11-13,38.49,40.49,44.56,Short,Closed,40.49,2024-11-27,500.0,Target Hit,44.56,India
2024-11-27,PONNIERODE.NS,BB_DC,2024-11-25,395.0,420.5,,Long,Open,420.5,2024-11-27,39.22,,,India
2024-11-27,POOJAENT.BO,EW_DC,2024-11-27,140.0,154.0,,Long,Open,154.0,2024-11-27,71.43,,,India
2024-11-27,PRADPME.BO,BB_W,2024-11-14,242.2,280.9,,Long,Open,280.9,2024-11-27,25.84,,,India
2024-11-27,PRAKASH.NS,LR_DC,2024-11-25,159.05,169.53,,Long,Open,169.53,2024-11-27,95.42,,,India
2024-11-27,PREMCAP.BO,EW_BW,2024-11-27,4.35,5.0,,Long,Open,4.76,2024-11-27,1538.46,,,India
2024-11-27,PRIMAIN.BO,ATR_DC,2024-11-26,19.65,29.1,,Long,Open,29.1,2024-11-27,105.82,,,India
2024-11-27,PRSMJOHNSN.NS,BBLR_DC,2024-09-23,181.21,188.21,226.51,Short,Closed,188.21,2024-11-27,142.86,Target Hit,226.51,India
2024-11-27,PTC.NS,EW_BW,2024-11-27,158.01,172.0,,Long,Open,171.7,2024-11-27,71.48,,,India
2024-11-27,PVRINOX.NS,BB_DC,2024-11-22,1431.9,1513.6,,Long,Open,1513.6,2024-11-27,12.24,,,India
2024-11-27,QUESS.NS,ATR_DC,2024-11-26,619.0,689.15,,Long,Open,689.15,2024-11-27,14.26,,,India
2024-11-27,RAINBOWF.BO,LR_DC,2024-11-18,21.1,22.95,,Long,Open,22.95,2024-11-27,540.54,,,India
2024-11-27,RALEGRA.BO,EW_DC,2024-11-27,40.22,43.0,,Long,Open,43.0,2024-11-27,359.71,,,India
2024-11-27,RAMKY.NS,ATRBB_DC,2024-11-25,529.9,623.0,,Long,Open,623.0,2024-11-27,10.74,,,India
2024-11-27,RANEENGINE.NS,BB_W,2024-11-25,371.0,419.5,,Long,Open,419.5,2024-11-27,20.62,,,India
2024-11-27,RCAN.BO,LR_DC,2024-11-22,491.05,603.0,,Long,Open,603.0,2024-11-27,8.93,,,India
2024-11-27,RELINFRA.NS,LR_DC,2024-11-25,244.9,276.45,,Long,Open,276.45,2024-11-27,31.7,,,India
2024-11-27,REMSONSIND.NS,BB_DC,2024-11-26,141.74,163.65,,Long,Open,163.65,2024-11-27,45.64,,,India
2024-11-27,REPRO.NS,EW_BW,2024-11-27,504.05,575.0,,Long,Open,575.45,2024-11-27,14.09,,,India
2024-11-27,RIDDHICORP.BO,BB_DT,2024-11-07,57.0,61.0,66.74,Short,Closed,61.0,2024-11-27,250.0,Target Hit,66.74,India
2024-11-27,RIR.BO,EW_DC,2024-11-27,2825.0,3135.0,,Long,Open,3135.0,2024-11-27,3.23,,,India
2024-11-27,RKDL.NS,BB_W,2024-11-11,25.28,27.0,,Long,Open,27.0,2024-11-27,581.4,,,India
2024-11-27,ROTO.BO,BB_DC,2024-11-22,233.15,263.55,,Long,Open,263.55,2024-11-27,32.89,,,India
2024-11-27,ROUTE.NS,EW_DC,2024-11-27,1334.0,1473.0,,Long,Open,1473.15,2024-11-27,7.19,,,India
2024-11-27,RTFL.BO,EW_DC,2024-11-27,60.33,63.0,,Long,Open,63.34,2024-11-27,374.53,,,India
2024-11-27,RUBFILA.BO,BB_DC,2024-11-25,72.25,84.7,,Long,Open,84.7,2024-11-27,80.32,,,India
2024-11-27,SAB.BO,EW_DC,2024-11-27,166.95,187.0,,Long,Open,187.45,2024-11-27,49.88,,,India
2024-11-27,SADBHAV.NS,BBLR_DC,2024-11-22,26.36,29.59,,Long,Open,29.59,2024-11-27,309.6,,,India
2024-11-27,SADBHIN.NS,EW_BW,2024-11-27,6.09,7.0,,Long,Open,6.58,2024-11-27,1098.9,,,India
2024-11-27,SALASAR.NS,BB_W,2024-11-06,15.39,16.03,19.55,Short,Closed,16.03,2024-11-27,1562.5,Target Hit,19.55,India
2024-11-27,SANDUMA.BO,ATR_W,2024-11-25,404.95,502.0,,Long,Open,502.0,2024-11-27,10.3,,,India
2024-11-27,SANPA.BO,EW_W,2024-11-27,253.3,281.0,,Long,Open,281.2,2024-11-27,36.1,,,India
2024-11-27,SARLAPOLY.NS,ATRBB_W,2024-11-18,82.1,103.89,,Long,Open,103.89,2024-11-27,45.89,,,India
2024-11-27,SBC.BO,LR_BW,2024-11-01,26.52,27.73,29.47,Short,Closed,27.73,2024-11-27,826.45,Target Hit,29.47,India
2024-11-27,SCANPGEOM.BO,EWBB_W,2024-11-27,6.6,7.0,,Long,Open,7.29,2024-11-27,2500.0,,,India
2024-11-27,SCHAEFFLER.NS,BB_DC,2024-08-21,3325.0,3503.6,4092.51,Short,Closed,3503.6,2024-11-27,5.6,Target Hit,4092.51,India
2024-11-27,SCTL.BO,BB_W,2024-11-26,0.97,1.1,,Short,Close,1.1,2024-11-27,7692.31,,,India
2024-11-27,SGIL.BO,ATR_W,2024-11-14,365.0,463.0,,Long,Open,463.0,2024-11-27,10.2,,,India
2024-11-27,SHAILY.BO,ATRBB_W,2024-11-14,1073.9,1300.15,,Long,Open,1300.15,2024-11-27,4.42,,,India
2024-11-27,SHANTIGEAR.NS,EW_DC,2024-11-27,490.0,526.0,,Long,Open,526.0,2024-11-27,27.78,,,India
2024-11-27,SHEMAROO.NS,LR_W,2024-11-22,152.21,169.0,,Long,Open,169.0,2024-11-27,59.56,,,India
2024-11-27,SHIVALIK.BO,BB_W,2024-11-18,503.4,587.45,,Long,Open,587.45,2024-11-27,11.9,,,India
2024-11-27,SHREECEM.NS,EW_DC,2024-11-27,23500.0,25449.0,,Long,Open,25448.55,2024-11-27,0.51,,,India
2024-11-27,SHREYASI.BO,EW_W,2024-11-27,12.83,14.0,,Long,Open,14.16,2024-11-27,854.7,,,India
2024-11-27,SHRIPISTON.NS,LR_DC,2024-11-19,1962.2,2070.9,,Long,Open,2070.9,2024-11-27,9.2,,,India
2024-11-27,SHUKJEW.BO,BB_W,2024-11-22,9.65,11.86,,Long,Open,11.86,2024-11-27,452.49,,,India
2024-11-27,SIKOZY.BO,BB_W,2024-11-14,1.23,1.34,,Long,Open,1.34,2024-11-27,9090.91,,,India
2024-11-27,SILGO.NS,ATRBB_DC,2024-11-19,37.0,42.02,,Long,Open,42.02,2024-11-27,199.2,,,India
2024-11-27,SIMBHALS.NS,BB_DC,2024-11-26,20.7,22.5,,Long,Open,22.5,2024-11-27,555.56,,,India
2024-11-27,SINCLAIR.BO,BB_DC,2024-11-25,86.75,106.87,,Long,Open,106.87,2024-11-27,49.7,,,India
2024-11-27,SINGER.BO,BB_DC,2024-11-18,81.1,83.05,,Long,Open,83.05,2024-11-27,512.82,,,India
2024-11-27,SKCIL.BO,LR_DC,2024-11-25,180.5,200.2,,Long,Open,200.2,2024-11-27,50.76,,,India
2024-11-27,SKFINDIA.NS,EW_DC,2024-11-27,4334.0,4952.0,,Long,Open,4952.3,2024-11-27,1.62,,,India
2024-11-27,SONATSOFTW.NS,ATR_BW,2024-11-22,533.0,627.25,,Long,Open,627.25,2024-11-27,10.61,,,India
2024-11-27,SOUTHBANK.NS,BB_DC,2024-10-30,22.27,23.4,24.83,Short,Closed,23.4,2024-11-27,884.96,Target Hit,24.83,India
2024-11-27,SPANDANA.NS,BB_DC,2024-11-25,362.15,383.5,,Long,Open,383.5,2024-11-27,46.84,,,India
2024-11-27,SPICEJET.BO,BB_DC,2024-11-18,52.8,61.12,,Long,Open,61.12,2024-11-27,120.19,,,India
2024-11-27,SRMCL.BO,ATR_DC,2024-10-16,62.05,68.57,106.36,Short,Closed,68.57,2024-11-27,153.37,Target Hit,106.36,India
2024-11-27,SSLEL.BO,BB_DC,2024-11-19,308.1,330.0,,Long,Open,330.0,2024-11-27,45.66,,,India
2024-11-27,SSPDL.BO,EW_BW,2024-11-27,20.36,22.0,,Long,Open,21.99,2024-11-27,609.76,,,India
2024-11-27,SUDAI.BO,BB_DC,2024-11-22,52.5,59.3,,Long,Open,59.3,2024-11-27,147.06,,,India
2024-11-27,SUNILTX.BO,EWBB_W,2024-11-27,68.75,75.0,,Long,Open,74.81,2024-11-27,160.0,,,India
2024-11-27,SUPERBAK.BO,ATR_W,2024-11-26,27.29,30.1,28.73,Short,Close,30.1,2024-11-27,355.87,,,India
2024-11-27,SUPREME.BO,BB_DC,2024-11-26,69.31,75.4,,Long,Open,75.4,2024-11-27,164.2,,,India
2024-11-27,SURANASOL.NS,BB_DC,2024-11-01,45.6,47.41,57.31,Short,Closed,47.41,2024-11-27,552.49,Target Hit,57.31,India
2024-11-27,SURFI.BO,BB,2024-11-26,17.5,19.99,,Long,Open,19.99,2024-11-27,401.61,,,India
2024-11-27,SURYAAMBA.BO,BB_DC,2024-11-21,143.1,154.85,,Long,Open,154.85,2024-11-27,85.11,,,India
2024-11-27,SUULD.NS,EW_DC,2024-11-27,3.84,4.0,,Long,Open,4.14,2024-11-27,6250.0,,,India
2024-11-27,TANFACIND.BO,ATR_W,2024-11-18,1980.0,2280.0,,Long,Open,2280.0,2024-11-27,3.33,,,India
2024-11-27,TARMAT.NS,EW_UC,2024-11-27,72.2,77.0,,Long,Open,76.58,2024-11-27,208.33,,,India
2024-11-27,TATAELXSI.NS,EW_DC,2024-11-27,6286.0,6770.0,,Long,Open,6769.65,2024-11-27,2.07,,,India
2024-11-27,TDSL.BO,EW_DC,2024-11-27,10.67,12.0,,Long,Open,11.65,2024-11-27,751.88,,,India
2024-11-27,TEAMLEASE.NS,BB_DC,2024-11-22,2650.0,2852.3,,Long,Open,2852.3,2024-11-27,4.94,,,India
2024-11-27,TEJNAKSH.BO,BB_DC,2024-11-22,22.36,24.61,,Long,Open,24.61,2024-11-27,444.44,,,India
2024-11-27,TEXRAIL.NS,ATR_UC,2024-11-25,191.19,215.8,,Long,Open,215.8,2024-11-27,40.63,,,India
2024-11-27,TFL.NS,BB_DC,2024-11-25,21.47,23.3,,Long,Open,23.3,2024-11-27,546.45,,,India
2024-11-27,THAKDEV.BO,ATREWBB_W,2024-11-27,184.0,197.0,,Long,Open,196.95,2024-11-27,76.92,,,India
2024-11-27,THOMASCOTT.NS,EW_BW,2024-11-27,185.59,199.0,,Long,Open,198.95,2024-11-27,74.57,,,India
2024-11-27,TI.NS,ATRBB_UC,2024-11-14,325.05,409.65,,Long,Open,409.65,2024-11-27,11.82,,,India
2024-11-27,TITAGARH.NS,ATR_BW,2024-11-25,1075.0,1207.75,,Long,Open,1207.75,2024-11-27,7.53,,,India
2024-11-27,TNPL.NS,BB_DC,2024-07-02,158.21,166.99,288.5,Short,Closed,166.99,2024-11-27,113.9,Target Hit,288.5,India
2024-11-27,TPROJECT.BO,ATR_BW,2024-11-25,3.12,3.7,,Long,Open,3.7,2024-11-27,1724.14,,,India
2024-11-27,TRABI.BO,BB_DC,2024-11-25,6.21,7.03,,Long,Open,7.03,2024-11-27,1219.51,,,India
2024-11-27,TREEHOUSE.NS,BB_DC,2024-10-21,15.09,15.2,19.7,Short,Closed,15.2,2024-11-27,9090.91,Target Hit,19.7,India
2024-11-27,TRIVENIENT.BO,BB_W,2024-10-28,2.36,2.81,,Long,Open,2.81,2024-11-27,2222.22,,,India
2024-11-27,UNIAUTO.BO,EW_W,2024-11-27,140.35,160.0,,Long,Open,160.0,2024-11-27,50.89,,,India
2024-11-27,UNISTRMU.BO,EW_DC,2024-11-27,6.21,7.0,,Long,Open,6.83,2024-11-27,1265.82,,,India
2024-11-27,UNIVASTU.NS,BB_BW,2024-11-14,219.34,261.72,,Long,Open,261.72,2024-11-27,23.6,,,India
2024-11-27,UNIVPHOTO.NS,BB_W,2024-11-18,361.0,388.7,,Long,Open,388.7,2024-11-27,36.1,,,India
2024-11-27,UTISENSETF.BO,ATR_BW,2024-09-26,839.0,874.87,930.38,Short,Closed,874.87,2024-11-27,27.88,Target Hit,930.38,India
2024-11-27,VADILALIND.NS,BB_DC,2024-11-06,3474.1,3706.75,3986.95,Short,Closed,3706.75,2024-11-27,4.3,Target Hit,3986.95,India
2024-11-27,VAMSHIRU.BO,EW_DC,2024-11-27,56.5,62.0,,Long,Open,61.71,2024-11-27,181.82,,,India
2024-11-27,VANDANA.BO,BB_W,2024-11-06,4.58,6.69,,Long,Open,6.69,2024-11-27,473.93,,,India
2024-11-27,VARDHACRLC.NS,BB_DC,2024-11-22,51.39,54.1,,Long,Open,54.1,2024-11-27,369.0,,,India
2024-11-27,VENUSREM.NS,BB_DC,2024-10-29,288.15,305.0,347.0,Short,Closed,305.0,2024-11-27,59.35,Target Hit,347.0,India
2024-11-27,VETO.NS,BB_DC,2024-11-25,124.02,142.15,,Long,Open,142.15,2024-11-27,55.16,,,India
2024-11-27,VICTMILL.BO,ATR_BW,2024-11-19,6800.0,8129.6,,Long,Open,8129.6,2024-11-27,0.75,,,India
2024-11-27,VIPULLTD.NS,BB_DC,2024-11-25,24.83,27.9,,Long,Open,27.9,2024-11-27,325.73,,,India
2024-11-27,VIRINCHI.BO,BB_DC,2024-11-25,26.51,30.1,,Long,Open,30.1,2024-11-27,278.55,,,India
2024-11-27,VISHNU.NS,BB_W,2024-11-06,384.85,400.0,553.75,Short,Closed,400.0,2024-11-27,66.01,Target Hit,553.75,India
2024-11-27,VTL.NS,LR_DC,2024-11-22,433.55,473.8,,Long,Open,473.8,2024-11-27,24.84,,,India
2024-11-27,WEIZMANIND.NS,LR_BW,2024-11-01,120.15,127.64,131.11,Short,Closed,127.64,2024-11-27,133.51,Target Hit,131.11,India
2024-11-27,WEPSOLN.BO,BB_W,2024-11-18,31.0,35.43,,Long,Open,35.43,2024-11-27,225.73,,,India
2024-11-27,WHEELS.NS,EW_DC,2024-11-27,666.0,718.0,,Long,Open,718.0,2024-11-27,19.23,,,India
2024-11-27,XCHANGING.NS,BB_DC,2024-08-26,103.15,109.3,131.81,Short,Closed,109.3,2024-11-27,162.6,Target Hit,131.81,India
2024-11-27,XPROINDIA.NS,ATR_AT,2024-11-18,1066.0,1426.2,,Long,Open,1426.2,2024-11-27,2.78,,,India
2024-11-27,YASHO.BO,EWBB_DC,2024-11-27,1671.65,1775.0,,Long,Open,1775.1,2024-11-27,9.68,,,India
2024-11-27,YASHRAJC.BO,BB_UC,2024-11-12,8.03,9.31,,Long,Open,9.31,2024-11-27,781.25,,,India
2024-11-27,YORKEXP.BO,BB_W,2024-11-26,44.65,48.75,,Long,Open,48.75,2024-11-27,243.9,,,India
2024-11-27,ZDHJERK.BO,ATR_DC,2024-11-26,18.67,23.79,,Long,Open,23.79,2024-11-27,195.31,,,India
2024-11-27,ZEELEARN.NS,BB_DC,2024-11-25,7.8,8.3,,Long,Open,8.3,2024-11-27,2000.0,,,India
2024-11-27,ZENITHHE.BO,BB_DC,2024-11-05,5.33,5.55,6.47,Short,Closed,5.55,2024-11-27,4545.45,Target Hit,6.47,India
2024-11-27,ZENTEC.NS,BBLR_DC,2024-11-14,1657.1,1904.0,,Long,Open,1904.0,2024-11-27,4.05,,,India
2024-11-27,ZFSTEERING.BO,BB_W,2000-01-01,1475.0,1493.0,,,,1493.0,2024-11-27,55.56,,,India
2024-11-27,ZMILGFIN.BO,BB_UC,2024-11-22,59.4,73.0,,Long,Open,73.0,2024-11-27,73.53,,,India
2024-11-27,ZMULTIPU.BO,EW_UC,2024-11-27,9.24,11.0,,Long,Open,11.03,2024-11-27,568.18,,,India
2024-11-27,ZYDUSWELL.NS,ATR_UC,2024-11-14,1887.15,1988.55,,Long,Open,1988.55,2024-11-27,9.86,,,India
