Date/Time,Ticker,Alert,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Buy_ZZ,Close,DnBars,Downtrend Length,FromHigh,FromLow,LR_LC,LR_MC,LR_UC,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,S1,SCTR,SL,UpBars,Uptrend Length,hh,ll,myShort,Buy,Current_Price,Quantity,P/L Percentage
2024-11-27,A2ZINFRA.NS,0.0,,,BB,,,,17.31,,,0.0,1.0,,,,,3337.0,_DC,58.63,1381.0,1.36,7.2,,,,20.5,15.95,,BB_DC,17.100000381469727,735.0,-0.012131693733695678
2024-11-27,AARTECH.BO,1.0,,ATR,,,,ZZ,76.16,0.0,48.0,2.0,0.0,81.41,82.91,84.42,,3337.0,_BW,76.56,783.0,5.61,17.33,,7.0,7.0,80.36,58.38,,ATR_BW,79.75,56.0,0.047137605042016854
2024-11-27,ACCELYA.NS,0.0,,,BB,,,,1531.75,,,0.0,4.0,,,,,3337.0,_DC,28.15,2398.0,2.92,-3.2,,,,1550.0,1442.75,,BB_DC,1539.800048828125,11.0,0.005255458676758609
2024-11-27,ACCURACY.NS,0.0,,,BB,,,ZZ,9.66,0.0,13.0,3.0,5.0,9.21,9.5,9.78,,3337.0,_DC,42.06,1934.0,3.98,1.49,,5.0,5.0,10.64,8.54,,BB_DC,9.949999809265137,893.0,0.030020684188937535
2024-11-27,ACEMEN.BO,1.0,,ATR,,,,ZZ,81.0,0.0,11.0,0.0,0.0,78.73,81.08,83.42,,3337.0,_UC,90.71,311.0,4.26,37.49,,3.0,3.0,81.97,68.02,,ATR_UC,84.70999908447266,77.0,0.045802457832995754
2024-11-27,ACKNIT.BO,0.0,,,,,LR,ZZ,298.5,0.0,14.0,0.0,0.0,288.35,298.78,309.21,,3337.0,_BW,46.04,1801.0,3.58,2.79,,3.0,3.0,300.0,275.0,,LR_BW,298.25,43.0,-0.0008375209380234506
2024-11-27,ADANIPOWER.NS,1.0,,,,EW,,,525.0,,,0.0,4.0,,,,,3337.0,_DC,14.03,2869.0,14.83,-11.63,432.0,,,525.15,432.0,,EW_DC,566.4500122070312,11.0,0.07895240420386905
2024-11-27,ADIEXRE.BO,0.0,,,BB,,,,37.9,,,0.0,1.0,,,,,3337.0,_DC,93.79,208.0,2.34,47.39,,,,46.0,34.0,,BB_DC,38.5,256.0,0.01583113456464384
2024-11-27,AGRITECH.NS,1.0,,,,EW,LR,ZZ,197.0,0.0,32.0,0.0,0.0,180.01,190.5,201.0,,3337.0,_BW,43.53,1885.0,9.34,1.87,176.35,4.0,4.0,215.0,176.35,,EWLR_BW,203.6199951171875,48.0,0.03360403612785533
2024-11-27,AHMDSTE.BO,0.0,,,BB,,,,304.9,,,0.0,1.0,,,,,3337.0,_DC,98.77,42.0,-3.59,125.37,,,,342.3,282.05,,BB_DC,298.0,44.0,-0.02263037061331577
2024-11-27,AKCAPIT.BO,0.0,,,,EW,,ZZ,1176.0,0.0,28.0,6.0,17.0,1466.1,1500.64,1535.18,,3337.0,_BW,68.26,1060.0,3.37,11.83,1117.0,21.0,21.0,1200.0,1117.0,,EW_BW,1185.0,17.0,0.007653061224489796
2024-11-27,ALANKIT.NS,0.0,,,BB,,,,20.94,,,5.0,7.0,,,,,3337.0,_DT,36.27,2127.0,0.58,-0.25,,,,23.91,19.98,,BB_DT,21.219999313354492,1042.0,0.01337150493574455
2024-11-27,ALLCARGO.NS,0.0,,,BB,,,,53.78,,,0.0,3.0,,,,,3337.0,_DC,13.88,2874.0,1.59,-11.68,,,,58.3,51.83,,BB_DC,53.900001525878906,513.0,0.0022313411282801248
2024-11-27,APMIN.BO,0.0,,,,EW,,,48.0,,,7.0,7.0,,,,,3337.0,_DC,16.28,2794.0,2.02,-9.19,45.0,,,48.55,45.0,,EW_DC,47.5,333.0,-0.010416666666666666
2024-11-27,APOLLOFI.BO,0.0,,,BB,,,,815.0,,,2.0,3.0,,,,,3337.0,_W,31.29,2293.0,3.16,-2.07,,,,845.05,766.8,,BB_W,807.5999755859375,21.0,-0.009079784557131902
2024-11-27,APOLLOPIPE.NS,0.0,,,BB,,,ZZ,497.15,0.0,17.0,2.0,3.0,482.03,503.15,524.27,,3337.0,_DC,14.3,2860.0,0.81,-11.19,,3.0,3.0,509.0,452.7,,BB_DC,497.8500061035156,22.0,0.001408038023766766
2024-11-27,ARROWGREEN.NS,1.0,,,BB,,,,853.0,,,0.0,0.0,,,,,3337.0,_W,87.26,426.0,5.77,30.51,,,,1099.0,814.75,,BB_W,837.0999755859375,26.0,-0.018640122408045134
2024-11-27,ARVINDFASN.NS,0.0,,,BB,,,,572.95,,,1.0,0.0,,,,,3337.0,_W,72.66,913.0,0.61,14.33,,,,584.85,545.15,,BB_W,569.2000122070312,36.0,-0.006545052435585645
2024-11-27,ASIANTNE.BO,1.0,,,BB,,,ZZ,16.32,0.0,0.0,0.0,0.0,15.37,15.88,16.39,,3337.0,_W,69.3,1025.0,5.51,12.37,,8.0,8.0,16.33,14.75,,BB_W,17.1299991607666,637.0,0.04963230151756135
2024-11-27,ASTERDM.NS,1.0,,ATR,,,,ZZ,478.6,0.0,28.0,0.0,0.0,421.28,442.5,463.72,,3337.0,_UC,80.4,655.0,9.32,20.89,,23.0,23.0,483.95,426.0,,ATR_UC,479.5,19.0,0.0018804847471792254
2024-11-27,ATGL.NS,1.0,,,BB,EW,,,695.0,,,0.0,4.0,,,,,3337.0,_DC,13.79,2877.0,14.72,-11.84,545.75,,,695.3,545.75,,EWBB_DC,796.3499755859375,7.0,0.1458273030013489
2024-11-27,ATISHAY.BO,1.0,,,BB,EW,,,209.0,,,0.0,7.0,,,,,3337.0,_DC,96.64,113.0,9.15,69.44,193.0,,,225.0,193.0,,EWBB_DC,207.64999389648438,62.0,-0.006459359346964713
2024-11-27,AVANTEL.BO,0.0,,,BB,,,ZZ,154.05,0.0,35.0,1.0,1.0,153.7,158.18,162.65,,3337.0,_DC,64.96,1170.0,0.61,10.24,,4.0,4.0,156.95,139.8,,BB_DC,156.5,70.0,0.015903927296332283
2024-11-27,BCLIND.NS,0.0,,,,,LR,ZZ,56.19,0.0,12.0,0.0,0.0,53.59,54.98,56.36,,3337.0,_BW,50.9,1639.0,3.93,4.26,,6.0,6.0,57.6,52.05,,LR_BW,56.86000061035156,242.0,0.011923840725245858
2024-11-27,BDL.NS,1.0,,ATR,BB,,,ZZ,1120.9,0.0,16.0,0.0,0.0,1087.48,1109.81,1132.13,,3337.0,_W,30.31,2326.0,8.25,-2.42,,3.0,3.0,1122.45,890.0,,ATRBB_W,1161.0,4.0,0.03577482380230164
2024-11-27,BERGEPAINT.NS,0.0,,,,EW,,,491.0,,,0.0,0.0,,,,,3337.0,_BW,26.53,2452.0,0.2,-3.83,463.75,,,492.0,463.75,,EW_BW,486.95001220703125,37.0,-0.008248447643520876
2024-11-27,BFINVEST.NS,0.0,,,BB,,,,729.0,,,10.0,8.0,,,,,3337.0,_W,80.61,648.0,1.98,21.13,,,,829.0,715.1,,BB_W,734.4500122070312,72.0,0.007476011257930384
2024-11-27,BIGBLOC.NS,1.0,,,,EW,,ZZ,111.0,0.0,17.0,0.0,4.0,107.14,109.45,111.77,,3337.0,_BW,31.15,2298.0,7.05,-2.14,100.02,3.0,3.0,111.18,100.02,,EW_BW,111.54000091552734,91.0,0.004864873112858953
2024-11-27,BKV.BO,0.0,,,BB,,,,11.65,,,0.0,0.0,,,,,3337.0,_W,14.18,2864.0,-1.63,-11.47,,,,18.66,11.24,,BB_W,12.6899995803833,2439.0,0.0892703502474936
2024-11-27,BLISSGVS.NS,1.0,,ATR,,,,ZZ,143.16,0.0,13.0,0.0,0.0,136.71,140.22,143.74,,3337.0,_W,84.41,521.0,6.49,25.88,,7.0,7.0,144.5,113.31,,ATR_W,163.61000061035156,34.0,0.14284716827571645
2024-11-27,BLUESTARCO.NS,0.0,,,BB,,,ZZ,1851.3,0.0,29.0,2.0,1.0,1859.14,1878.54,1897.95,,3337.0,_DC,71.58,949.0,1.67,13.61,,8.0,8.0,1880.0,1780.5,,BB_DC,1832.699951171875,14.0,-0.010047020379260495
2024-11-27,BNRUDY.BO,1.0,,,,EW,,,72.0,,,0.0,1.0,,,,,3337.0,_DC,53.9,1539.0,6.4,5.48,66.05,,,74.2,66.05,,EW_DC,74.0,168.0,0.027777777777777776
2024-11-27,CALSOFT.NS,0.0,,,,,LR,,18.1,,,0.0,3.0,,,,,3337.0,_BW,52.31,1592.0,-0.09,4.83,,,,18.94,17.51,,LR_BW,18.600000381469727,1695.0,0.027624330467940612
2024-11-27,CAREERP.NS,0.0,,,BB,,,ZZ,426.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,,3337.0,_DC,44.15,1864.0,3.63,2.12,,4.0,4.0,534.95,384.95,,BB_DC,426.1000061035156,24.0,0.00023475611153902582
2024-11-27,CCL.NS,1.0,,ATR,,,,ZZ,793.3,0.0,57.0,0.0,0.0,720.3,753.04,785.78,,3337.0,_W,84.5,518.0,5.87,25.98,,23.0,23.0,797.45,676.0,,ATR_W,783.5499877929688,9.0,-0.012290447758768695
