Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL
1STCUS.BO,5/28/2024,116,36.50,77.78,77.78,77.78
1STCUS.BO,5/29/2024,116,36.50,81.66,81.66,81.66
1STCUS.BO,5/30/2024,116,36.50,85.74,85.74,85.74
1STCUS.BO,5/31/2024,116,36.50,,90.02,90.02
1STCUS.BO,6/6/2024,116,36.80,79.65,,94.52
1STCUS.BO,6/24/2024,116,34.70,,141.23,141.23
1STCUS.BO,7/30/2024,116,32.87,86.31,,97.30
1STCUS.BO,8/13/2024,116,32.87,,127.15,127.15
1STCUS.BO,9/13/2024,116,47.69,89.36,,127.19
1STCUS.BO,9/25/2024,116,84.20,,125.13,126.35
20MICRONS.NS,2/14/2024,274,48.45,147.80,,177.70
20MICRONS.NS,2/20/2024,274,48.45,,157.91,159.20
20MICRONS.NS,3/14/2024,274,53.60,139.30,,174.30
20MICRONS.NS,3/15/2024,274,53.60,,152.38,154.90
20MICRONS.NS,4/1/2024,274,67.00,138.58,,159.00
20MICRONS.NS,5/6/2024,274,60.35,,173.04,177.00
20MICRONS.NS,5/10/2024,274,93.15,160.84,,177.00
20MICRONS.NS,5/16/2024,274,87.25,,189.39,191.65
20MICRONS.NS,5/29/2024,274,80.80,166.70,,195.00
20MICRONS.NS,5/30/2024,274,80.80,,181.89,185.65
20MICRONS.NS,6/6/2024,274,67.55,171.65,,185.65
20MICRONS.NS,7/9/2024,274,63.05,,233.25,236.00
20MICRONS.NS,7/19/2024,274,63.05,209.49,,233.70
20MICRONS.NS,8/2/2024,274,63.05,,283.54,294.80
20MICRONS.NS,8/7/2024,274,63.05,274.42,,302.70
20MICRONS.NS,8/9/2024,274,161.00,,324.01,331.50
20MICRONS.NS,8/16/2024,274,161.00,293.60,,331.50
20MICRONS.NS,8/23/2024,274,143.00,,337.48,348.00
3PLAND.NS,1/19/2024,38,7.65,34.40,,37.20
3PLAND.NS,1/20/2024,38,7.65,,37.01,37.45
3PLAND.NS,1/30/2024,38,12.60,37.03,,39.25
3PLAND.NS,2/5/2024,38,12.30,,39.50,40.00
3PLAND.NS,2/15/2024,38,12.40,34.05,,40.00
3PLAND.NS,2/19/2024,38,12.40,,35.59,36.35
3PLAND.NS,3/19/2024,38,14.65,29.55,,30.60
3PLAND.NS,3/21/2024,38,14.15,,30.61,31.45
3PLAND.NS,4/1/2024,38,14.00,26.93,,31.45
3PLAND.NS,4/5/2024,38,13.80,,33.94,34.25
3PLAND.NS,4/29/2024,38,13.00,29.99,,35.95
3PLAND.NS,5/3/2024,38,13.00,,33.30,33.55
3PLAND.NS,5/10/2024,38,16.00,29.89,,33.55
3PLAND.NS,5/27/2024,38,14.50,,31.38,32.35
3PLAND.NS,6/7/2024,38,17.65,29.45,,32.35
3PLAND.NS,6/28/2024,38,20.25,,40.44,41.52
3PLAND.NS,7/22/2024,38,18.35,36.13,,38.87
3PLAND.NS,7/23/2024,38,18.35,34.90,37.90,39.40
3PLAND.NS,7/24/2024,38,18.35,35.42,37.27,39.40
3PLAND.NS,7/25/2024,38,18.35,38.05,39.35,40.00
3PLAND.NS,7/26/2024,38,18.35,37.58,38.96,40.00
3PLAND.NS,7/29/2024,38,18.35,37.36,38.85,40.00
3PLAND.NS,7/30/2024,38,18.35,37.41,38.24,40.00
3PLAND.NS,7/31/2024,38,18.35,36.75,38.25,40.00
3PLAND.NS,8/1/2024,38,18.35,36.82,37.44,40.00
3PLAND.NS,8/2/2024,38,18.35,36.41,37.26,40.00
3PLAND.NS,8/5/2024,38,18.35,36.50,37.89,40.00
3PLAND.NS,8/6/2024,38,18.35,36.40,38.13,40.00
3PLAND.NS,8/7/2024,38,24.05,37.71,38.90,39.49
3PLAND.NS,8/8/2024,38,24.05,42.47,45.38,46.84
3PLAND.NS,8/9/2024,38,24.05,51.62,,56.15
3PLAND.NS,8/12/2024,38,24.05,,49.66,56.15
3PLAND.NS,8/16/2024,38,24.05,40.45,,56.15
3PLAND.NS,8/23/2024,38,31.05,,46.61,47.07
3PLAND.NS,9/4/2024,38,26.05,42.34,,48.50
3PLAND.NS,9/9/2024,38,28.55,,44.95,45.90
3IINFOLTD.NS,1/31/2024,30,67.00,,62.68,63.90
3IINFOLTD.NS,2/6/2024,30,84.50,57.01,,63.90
3IINFOLTD.NS,2/7/2024,30,84.50,,60.35,61.20
3IINFOLTD.NS,2/14/2024,30,66.50,47.63,,61.20
3IINFOLTD.NS,2/15/2024,30,66.50,,53.97,55.50
3IINFOLTD.NS,3/14/2024,30,73.70,40.26,,55.50
3IINFOLTD.NS,3/15/2024,30,66.60,41.10,42.70,55.50
3IINFOLTD.NS,3/18/2024,30,59.00,40.66,41.49,55.50
3IINFOLTD.NS,3/19/2024,30,49.65,40.40,41.00,55.50
3IINFOLTD.NS,3/20/2024,30,49.10,39.84,40.71,55.50
3IINFOLTD.NS,3/21/2024,30,49.10,40.96,41.89,55.50
3IINFOLTD.NS,3/22/2024,30,49.10,41.44,42.11,42.45
3IINFOLTD.NS,3/26/2024,30,49.10,,41.36,42.45
3IINFOLTD.NS,4/1/2024,30,49.10,40.79,,43.30
3IINFOLTD.NS,4/4/2024,30,49.25,,45.49,46.00
3IINFOLTD.NS,5/16/2024,30,40.20,37.89,,39.50
3IINFOLTD.NS,5/17/2024,30,41.40,,39.65,39.80
3IINFOLTD.NS,7/3/2024,30,30.70,36.81,,39.50
3IINFOLTD.NS,7/8/2024,30,30.70,,41.98,42.59
3IINFOLTD.NS,8/19/2024,30,34.65,33.93,,34.74
3IINFOLTD.NS,8/28/2024,30,38.55,,37.42,38.17
3MINDIA.NS,2/27/2024,34927,22575.25,30965.72,,34587.15
3MINDIA.NS,2/29/2024,34927,24872.15,,31928.02,32380.70
3MINDIA.NS,3/21/2024,34927,19600.00,29992.45,,31132.45
3MINDIA.NS,3/27/2024,34927,19374.10,,31288.05,31657.45
3MINDIA.NS,5/16/2024,34927,22291.00,29089.94,,30301.00
3MINDIA.NS,5/30/2024,34927,21300.45,,34069.14,35545.25
3MINDIA.NS,6/6/2024,34927,21500.00,33541.53,,35545.25
3MINDIA.NS,7/9/2024,34927,22125.25,,39914.70,40181.00
3MINDIA.NS,7/22/2024,34927,26628.00,37389.17,,40181.00
3MINDIA.NS,7/30/2024,34927,28870.00,,40222.60,40642.95
7NR.BO,9/27/2024,6,,,6.00,6.10
5PAISA.NS,1/19/2024,526,235.65,611.55,,758.45
5PAISA.NS,1/22/2024,526,235.65,,634.65,758.45
5PAISA.NS,3/27/2024,526,293.60,479.25,,595.75
5PAISA.NS,4/3/2024,526,293.60,,583.04,600.00
5PAISA.NS,4/18/2024,526,267.60,554.50,,605.00
5PAISA.NS,4/24/2024,526,264.85,,574.92,580.25
5PAISA.NS,5/9/2024,526,270.75,513.55,,580.25
5PAISA.NS,5/21/2024,526,302.65,,556.86,561.95
5PAISA.NS,6/6/2024,526,281.00,515.25,,540.00
5PAISA.NS,6/13/2024,526,270.10,,540.08,544.40
5PAISA.NS,7/29/2024,526,404.00,483.50,,491.00
5PAISA.NS,7/31/2024,526,404.00,,489.50,496.00
5PAISA.NS,8/9/2024,526,404.00,472.73,,492.90
5PAISA.NS,9/23/2024,526,458.00,,570.15,575.50
4THGEN.BO,1/15/2024,6,3.66,4.98,,4.98
4THGEN.BO,7/22/2024,6,3.10,,5.93,6.00
4THGEN.BO,9/16/2024,6,5.33,5.67,,5.67
7TEC.BO,1/29/2024,53,26.70,61.10,,63.31
7TEC.BO,2/15/2024,53,26.25,,70.97,72.50
7TEC.BO,3/21/2024,53,25.00,60.49,,61.95
7TEC.BO,3/26/2024,53,40.30,,65.88,67.00
7TEC.BO,4/25/2024,53,30.35,59.49,,61.99
7TEC.BO,4/26/2024,53,30.35,,61.86,62.45
7TEC.BO,5/31/2024,53,39.25,56.08,,60.00
7TEC.BO,6/3/2024,53,39.20,57.14,59.04,60.00
7TEC.BO,6/4/2024,53,39.20,,56.46,60.00
7TEC.BO,6/5/2024,53,39.20,54.58,,60.00
7TEC.BO,6/20/2024,53,34.30,,59.13,60.00
7TEC.BO,7/29/2024,53,38.15,56.33,,57.48
7TEC.BO,8/1/2024,53,38.15,,65.69,66.85
63MOONS.NS,1/20/2024,391,68.90,423.59,,473.65
63MOONS.NS,1/22/2024,391,68.90,413.70,413.70,473.65
63MOONS.NS,1/23/2024,391,68.90,419.24,432.41,473.65
63MOONS.NS,1/24/2024,391,68.90,,409.61,473.65
63MOONS.NS,1/25/2024,391,84.05,404.95,,473.65
63MOONS.NS,2/7/2024,391,84.05,,479.79,483.35
63MOONS.NS,2/13/2024,391,87.20,454.85,,492.00
63MOONS.NS,2/19/2024,391,87.20,,546.52,552.70
63MOONS.NS,2/22/2024,391,87.20,475.13,,552.70
63MOONS.NS,2/23/2024,391,90.55,502.26,522.79,552.70
63MOONS.NS,2/26/2024,391,90.55,497.44,515.81,552.70
63MOONS.NS,2/27/2024,391,90.55,491.33,499.77,552.70
63MOONS.NS,2/28/2024,391,90.55,479.56,494.69,552.70
63MOONS.NS,2/29/2024,391,90.55,471.15,483.05,552.70
63MOONS.NS,3/1/2024,391,90.55,476.25,488.75,552.70
63MOONS.NS,3/2/2024,391,90.55,476.61,483.54,552.70
63MOONS.NS,3/4/2024,391,90.55,463.20,477.60,552.70
63MOONS.NS,3/5/2024,391,90.55,450.01,459.94,552.70
63MOONS.NS,3/6/2024,391,90.55,432.70,444.10,552.70
63MOONS.NS,3/7/2024,391,90.55,440.92,446.78,552.70
63MOONS.NS,3/11/2024,391,90.55,424.20,435.20,552.70
63MOONS.NS,3/12/2024,391,90.55,404.08,413.83,552.70
63MOONS.NS,3/13/2024,391,90.55,,403.24,552.70
63MOONS.NS,3/18/2024,391,225.50,400.31,,552.70
63MOONS.NS,3/21/2024,391,187.00,,408.25,552.70
63MOONS.NS,4/1/2024,391,187.00,390.19,,414.95
63MOONS.NS,4/8/2024,391,140.65,,443.05,463.70
63MOONS.NS,4/15/2024,391,140.65,389.83,,463.70
63MOONS.NS,5/2/2024,391,175.20,,439.88,443.00
63MOONS.NS,5/15/2024,391,153.90,406.88,,443.00
63MOONS.NS,5/23/2024,391,140.55,,419.75,425.90
63MOONS.NS,6/3/2024,391,158.00,338.25,,435.30
63MOONS.NS,6/4/2024,391,158.00,336.40,346.80,435.30
63MOONS.NS,6/5/2024,391,158.00,,326.99,435.30
63MOONS.NS,6/6/2024,391,158.00,333.99,,435.30
63MOONS.NS,6/24/2024,391,162.10,,389.42,394.20
63MOONS.NS,7/24/2024,391,261.75,326.16,,389.00
63MOONS.NS,8/2/2024,391,239.05,,405.86,412.30
63MOONS.NS,9/3/2024,391,365.00,360.35,,360.35
63MOONS.NS,9/9/2024,391,365.00,,425.80,432.40
63MOONS.NS,9/13/2024,391,314.65,396.91,,449.00
63MOONS.NS,9/16/2024,391,314.65,400.04,410.01,449.00
63MOONS.NS,9/17/2024,391,314.65,,391.39,449.00
63MOONS.NS,9/18/2024,391,314.65,380.33,,449.00
63MOONS.NS,9/24/2024,391,316.00,,412.25,416.00
63MOONS.NS,9/30/2024,391,316.00,378.51,,416.00
63MOONS.NS,10/1/2024,391,316.00,,403.07,416.00
63MOONS.NS,10/8/2024,391,316.00,360.50,,428.15
^CNXAUTO,8/1/2024,26450,15715.90,,26789.90,26934.05
^CNXAUTO,8/7/2024,26450,15715.90,24849.44,,26934.05
^CNXAUTO,9/30/2024,26450,24464.50,,27393.94,27696.10
^CNXENERGY,3/5/2024,41378,21841.95,,40592.85,40702.40
^CNXENERGY,3/21/2024,41378,22831.10,38066.45,,38381.60
^CNXENERGY,5/2/2024,41378,23376.85,,40824.29,40971.10
^CNXENERGY,5/10/2024,41378,24851.75,38662.70,,41244.55
^CNXENERGY,6/3/2024,41378,22350.35,,42787.20,43084.75
^CNXENERGY,6/4/2024,41378,22242.10,37903.40,,43084.75
^CNXENERGY,6/5/2024,41378,22106.05,37091.52,38230.44,43084.75
^CNXENERGY,6/6/2024,41378,21750.85,39301.86,39808.39,43084.75
^CNXENERGY,6/7/2024,41378,21631.10,39417.19,40039.56,43084.75
^CNXENERGY,6/10/2024,41378,21631.10,40546.03,40861.98,43084.75
^CNXENERGY,6/11/2024,41378,21631.10,40515.14,40756.61,43084.75
^CNXENERGY,6/12/2024,41378,21631.10,40845.64,41125.91,41266.05
^CNXENERGY,6/13/2024,41378,21631.10,40942.01,41219.14,41357.70
^CNXENERGY,6/14/2024,41378,21631.10,40819.82,41005.18,41357.70
^CNXENERGY,6/18/2024,41378,21631.10,41157.60,41289.60,41357.70
^CNXENERGY,6/19/2024,41378,21631.10,40782.16,41232.89,41458.25
^CNXENERGY,6/20/2024,41378,21631.10,40441.02,40757.58,41458.25
^CNXENERGY,6/21/2024,41378,21631.10,40490.18,40747.43,41458.25
^CNXENERGY,6/24/2024,41378,21631.10,40214.97,40465.52,41458.25
^CNXENERGY,6/25/2024,41378,21631.10,40253.32,40488.47,41458.25
^CNXENERGY,6/26/2024,41378,21631.10,40330.06,40699.09,41458.25
^CNXENERGY,6/27/2024,41378,21631.10,40916.61,41291.54,41479.00
^CNXENERGY,6/28/2024,41378,21631.10,41585.84,41881.91,42029.95
^CNXENERGY,7/1/2024,41378,21631.10,41590.96,41811.09,42029.95
^CNXENERGY,7/2/2024,41378,21631.10,41550.68,41806.82,42029.95
^CNXENERGY,7/3/2024,41378,21631.10,41630.28,41779.73,42029.95
^CNXENERGY,7/4/2024,41378,21631.10,41849.11,42035.64,42128.90
^CNXENERGY,7/5/2024,41378,21631.10,41941.66,42395.79,42622.85
^CNXENERGY,7/8/2024,41378,21631.10,42453.16,42649.59,42747.80
^CNXENERGY,7/9/2024,41378,21631.10,42535.55,42736.85,42837.50
^CNXENERGY,7/10/2024,41378,21631.10,42022.67,42541.63,42837.50
^CNXENERGY,7/11/2024,41378,21631.10,42690.19,42920.66,43035.90
^CNXENERGY,7/12/2024,41378,21631.10,42712.07,42995.32,43136.95
^CNXENERGY,7/15/2024,41378,21631.10,42938.23,43220.81,43362.10
^CNXENERGY,7/16/2024,41378,25648.35,43272.78,43528.63,43656.55
^CNXENERGY,7/18/2024,41378,25648.35,42892.50,43207.80,43656.55
^CNXENERGY,7/19/2024,41378,25648.35,42292.51,42935.24,43656.55
^CNXENERGY,7/22/2024,41378,25648.35,41657.27,42036.69,43656.55
^CNXENERGY,7/23/2024,41378,25648.35,40793.85,41730.15,43656.55
^CNXENERGY,7/24/2024,41378,25648.35,41821.54,42280.41,43656.55
^CNXENERGY,7/25/2024,41378,26340.60,42016.88,42591.53,43656.55
^CNXENERGY,7/26/2024,41378,26340.60,43040.89,43273.06,43389.15
^CNXENERGY,7/29/2024,41378,25833.45,43414.20,43626.60,43732.80
^CNXENERGY,7/30/2024,41378,25833.45,43710.26,44131.29,44341.80
^CNXENERGY,7/31/2024,41378,25833.45,43797.51,44022.23,44341.80
^CNXENERGY,8/1/2024,41378,25833.45,,44840.00,45022.15
^CNXENERGY,9/25/2024,41378,36244.00,43761.85,,44108.50
^CNXENERGY,9/27/2024,41378,36244.00,,44483.56,44665.85
^CNXFMCG,3/28/2024,62334,33407.55,53713.59,,54251.00
^CNXFMCG,4/4/2024,62334,35826.70,,53962.73,54369.10
^CNXFMCG,4/5/2024,62334,35826.70,53700.86,,54369.10
^CNXFMCG,4/15/2024,62334,36024.05,,53301.05,54370.50
^CNXFMCG,4/16/2024,62334,36024.05,53084.63,,54370.50
^CNXFMCG,4/18/2024,62334,36024.05,,53358.74,54370.50
^CNXFMCG,4/19/2024,62334,36024.05,52606.50,,54370.50
^CNXFMCG,9/23/2024,62334,53057.65,,66275.87,66438.70
^CNXMETAL,1/29/2024,9801,4858.80,7774.86,,7853.95
^CNXMETAL,2/7/2024,9801,5171.95,,8317.22,8348.25
^CNXMETAL,2/14/2024,9801,5171.95,7721.50,,8348.25
^CNXMETAL,3/7/2024,9801,5174.00,,8397.84,8436.55
^CNXMETAL,3/14/2024,9801,5329.70,7647.49,,8436.55
^CNXMETAL,6/3/2024,9801,5580.25,,10130.02,10195.60
^CNXMETAL,6/4/2024,9801,5580.25,8898.26,,10195.60
^CNXMETAL,6/5/2024,9801,5580.25,8933.45,9327.35,10195.60
^CNXMETAL,6/6/2024,9801,5429.40,9600.85,9689.55,10195.60
^CNXMETAL,6/7/2024,9801,5209.35,9647.51,9787.44,10195.60
^CNXMETAL,6/10/2024,9801,5209.35,9779.04,9836.41,10195.60
^CNXMETAL,6/11/2024,9801,5209.35,9805.39,9861.96,9890.25
^CNXMETAL,6/12/2024,9801,5209.35,9823.64,9866.91,9890.25
^CNXMETAL,6/13/2024,9801,5209.35,9833.04,9902.91,9937.85
^CNXMETAL,6/14/2024,9801,5209.35,9828.90,9893.00,9937.85
^CNXMETAL,6/18/2024,9801,5209.35,9907.88,9961.33,9988.05
^CNXMETAL,6/19/2024,9801,5209.35,9794.74,9890.11,9988.05
^CNXMETAL,6/20/2024,9801,5209.35,9827.61,9953.44,10016.35
^CNXMETAL,6/21/2024,9801,5209.35,,10009.64,10042.85
^CNXMETAL,8/19/2024,9801,7470.15,9066.93,,9173.35
^CNXMETAL,8/26/2024,9801,7470.15,,9464.80,9512.20
^CNXMETAL,9/12/2024,9801,8534.95,9128.11,,9305.60
^CNXIT,2/16/2024,42623,34512.80,,38420.38,38516.55
^CNXIT,6/6/2024,42623,27908.75,33530.54,,34093.15
^CNXIT,7/26/2024,42623,31345.55,,40825.71,41073.65
^CNXIT,8/9/2024,42623,30054.20,39011.99,,41381.10
^CNXPSUBANK,3/7/2024,6623,2429.35,,7382.99,7409.00
^CNXPSUBANK,3/21/2024,6623,2429.60,6791.50,,6868.15
^CNXPSUBANK,4/5/2024,6623,2386.50,,7302.00,7375.40
^CNXPSUBANK,4/22/2024,6623,2283.85,7042.25,,7166.15
^CNXPSUBANK,4/30/2024,6623,2283.85,,7646.06,7685.95
^CNXPSUBANK,5/14/2024,6623,2856.00,7006.19,,7685.95
^CNXPSUBANK,6/4/2024,6623,3628.05,,7571.89,8053.30
^CNXPSUBANK,6/5/2024,6623,3628.05,6647.39,,8053.30
^CNXPSUBANK,6/6/2024,6623,3580.00,7131.66,7260.19,8053.30
^CNXPSUBANK,6/7/2024,6623,3580.00,7196.95,7257.05,8053.30
^CNXPSUBANK,6/10/2024,6623,3580.00,7353.69,7415.16,8053.30
^CNXPSUBANK,6/11/2024,6623,3569.40,7334.17,7378.53,8053.30
^CNXPSUBANK,6/12/2024,6623,3551.50,7370.11,7426.84,7455.20
^CNXPSUBANK,6/13/2024,6623,3528.75,7417.27,7470.22,7496.70
^CNXPSUBANK,6/14/2024,6623,3528.75,7426.09,7463.16,7496.70
^CNXPSUBANK,6/18/2024,6623,3528.75,7482.79,7509.06,7522.20
^CNXPSUBANK,6/19/2024,6623,3528.75,,7533.80,7569.25
^CNXREALTY,1/15/2024,1052,298.35,,890.81,894.40
^CNXREALTY,1/30/2024,1052,298.35,835.60,,894.40
^CNXREALTY,3/5/2024,1052,442.00,,933.53,936.30
^CNXREALTY,3/18/2024,1052,408.85,826.35,,936.30
^CNXREALTY,5/6/2024,1052,365.75,,983.47,990.75
^CNXREALTY,5/13/2024,1052,410.95,923.01,,994.35
^CNXREALTY,6/3/2024,1052,401.20,,1074.29,1082.45
^CNXREALTY,6/4/2024,1052,401.20,969.58,,1085.60
^CNXREALTY,6/5/2024,1052,398.70,954.76,990.39,1085.60
^CNXREALTY,6/6/2024,1052,379.80,1021.96,1043.19,1085.60
^CNXREALTY,6/7/2024,1052,379.00,1055.99,1066.96,1085.60
^CNXREALTY,6/10/2024,1052,379.00,1079.20,1086.30,1089.85
^CNXREALTY,6/11/2024,1052,378.60,1094.15,1100.85,1104.20
^CNXREALTY,6/12/2024,1052,378.60,1090.41,1096.44,1104.20
^CNXREALTY,6/13/2024,1052,370.65,1107.30,1117.20,1122.15
^CNXREALTY,6/14/2024,1052,370.65,1124.89,1131.56,1134.90
^CNXREALTY,6/18/2024,1052,370.65,,1150.05,1157.35
^CNXREALTY,9/13/2024,1052,808.45,1043.32,,1056.30
^CNXREALTY,9/26/2024,1052,981.95,,1134.97,1140.40
^NSEBANK,2/1/2024,51007,34115.20,45827.99,,46306.90
^NSEBANK,2/8/2024,51007,34115.20,,45859.34,46892.35
^NSEBANK,2/9/2024,51007,34115.20,45073.90,,46892.35
^NSEBANK,6/4/2024,51007,39419.80,,49519.75,51133.20
^NSEBANK,6/5/2024,51007,39419.80,47175.83,,51133.20
^NSEBANK,6/6/2024,51007,39419.80,49098.25,49481.25,51133.20
^NSEBANK,6/7/2024,51007,39419.80,49296.14,49727.51,51133.20
^NSEBANK,6/10/2024,51007,39419.80,49780.30,50095.40,51133.20
^NSEBANK,6/11/2024,51007,38613.15,49640.41,49860.34,51133.20
^NSEBANK,6/12/2024,51007,38613.15,49831.37,50099.39,51133.20
^NSEBANK,6/13/2024,51007,38613.15,49896.35,50089.75,51133.20
^NSEBANK,6/14/2024,51007,38613.15,49795.66,50000.29,51133.20
^NSEBANK,6/18/2024,51007,38613.15,50065.69,50396.66,50562.15
^NSEBANK,6/19/2024,51007,38613.15,50820.56,51578.19,51957.00
^NSEBANK,6/20/2024,51007,38613.15,51421.68,51702.03,51957.00
^NSEBANK,6/21/2024,51007,38613.15,51402.30,51757.00,51957.00
^NSEBANK,6/24/2024,51007,38613.15,51300.16,51622.69,51957.00
^NSEBANK,6/25/2024,51007,38613.15,51997.36,52496.79,52746.50
^NSEBANK,6/26/2024,51007,38613.15,52527.35,52834.65,52988.30
^NSEBANK,6/27/2024,51007,38613.15,52774.44,53045.31,53180.75
^NSEBANK,6/28/2024,51007,38613.15,52439.30,52833.30,53180.75
^NSEBANK,7/1/2024,51007,38613.15,52288.58,52533.63,53180.75
^NSEBANK,7/2/2024,51007,43345.95,52204.60,52620.50,53180.75
^NSEBANK,7/3/2024,51007,43345.95,52676.16,53063.19,53256.70
^NSEBANK,7/4/2024,51007,43345.95,,53222.25,53357.70
^NSEBANK,8/20/2024,51007,44429.00,50555.35,,51025.60
^NSEBANK,9/26/2024,51007,49654.65,,54353.23,54467.35
^NSEI,6/3/2024,24982,17353.40,,23269.60,23338.70
^NSEI,6/4/2024,24982,17353.40,21755.96,,23338.70
^NSEI,6/5/2024,24982,17353.40,22011.56,22450.79,23338.70
^NSEI,6/6/2024,24982,17353.40,22709.49,22843.26,23338.70
^NSEI,6/7/2024,24982,17255.20,22921.84,23187.41,23338.70
^NSEI,6/10/2024,24982,17255.20,23273.34,23365.71,23411.90
^NSEI,6/11/2024,24982,16850.15,23252.35,23343.75,23411.90
^NSEI,6/12/2024,24982,16828.35,23332.45,23405.45,23441.95
^NSEI,6/13/2024,24982,16828.35,23385.69,23449.26,23481.05
^NSEI,6/14/2024,24982,16828.35,23373.29,23451.36,23490.40
^NSEI,6/18/2024,24982,16828.35,23519.54,23559.21,23579.05
^NSEI,6/19/2024,24982,16828.35,23475.68,23601.22,23664.00
^NSEI,6/20/2024,24982,16828.35,23487.95,23578.65,23664.00
^NSEI,6/21/2024,24982,16828.35,23465.42,23599.88,23667.10
^NSEI,6/24/2024,24982,16828.35,23402.03,23506.08,23667.10
^NSEI,6/25/2024,24982,16828.35,23610.08,23706.13,23754.15
^NSEI,6/26/2024,24982,16828.35,23725.31,23835.04,23889.90
^NSEI,6/27/2024,24982,16828.35,23875.91,24016.94,24087.45
^NSEI,6/28/2024,24982,16828.35,24032.85,24126.95,24174.00
^NSEI,7/1/2024,24982,16828.35,24035.52,24121.18,24174.00
^NSEI,7/2/2024,24982,16828.35,24101.39,24191.36,24236.35
^NSEI,7/3/2024,24982,16828.35,24232.61,24283.64,24309.15
^NSEI,7/4/2024,24982,16828.35,24311.00,24371.00,24401.00
^NSEI,7/5/2024,24982,16828.35,24217.39,24314.46,24401.00
^NSEI,7/8/2024,24982,16828.35,24266.56,24318.59,24401.00
^NSEI,7/9/2024,24982,16828.35,24359.83,24415.68,24443.60
^NSEI,7/10/2024,24982,16828.35,24221.61,24381.24,24461.05
^NSEI,7/11/2024,24982,16828.35,24245.97,24350.42,24461.05
^NSEI,7/12/2024,24982,19253.60,24396.41,24526.94,24592.20
^NSEI,7/15/2024,24982,19229.70,24550.82,24606.98,24635.05
^NSEI,7/16/2024,24982,19223.65,24606.05,24642.85,24661.25
^NSEI,7/18/2024,24982,19223.65,24587.77,24754.43,24837.75
^NSEI,7/19/2024,24982,19223.65,24594.81,24768.14,24854.80
^NSEI,7/22/2024,24982,19223.65,24420.53,24536.98,24854.80
^NSEI,7/23/2024,24982,19223.65,24201.29,24455.46,24854.80
^NSEI,7/24/2024,24982,19333.60,24356.50,24455.00,24854.80
