Ticker,Date/Time,Close,Mega Sellby Larger Wave,SL
ADITYA.BO,9/25/2024,10,11.62,9.80
ADITYA.BO,9/26/2024,10,10.57,9.80
ADITYA.BO,9/27/2024,10,10.46,9.80
ADITYASP.BO,7/30/2024,27,26.36,20.55
ADITYASP.BO,9/5/2024,27,27.95,21.90
ADITYASP.BO,9/9/2024,27,26.48,21.90
ADITYASP.BO,9/10/2024,27,27.75,21.90
ADITYASP.BO,9/24/2024,27,27.50,23.99
ADITYASP.BO,10/4/2024,27,27.53,25.05
ADL.NS,7/31/2024,102,99.20,84.05
ADL.NS,8/2/2024,102,93.96,89.95
ADL.NS,8/5/2024,102,97.82,88.30
ADL.NS,8/6/2024,102,96.48,88.30
ADL.NS,8/7/2024,102,95.15,88.30
ADL.NS,8/8/2024,102,95.94,88.30
ADL.NS,8/9/2024,102,97.99,88.30
ADL.NS,8/12/2024,102,96.88,88.30
ADL.NS,8/13/2024,102,99.99,88.30
ADL.NS,8/14/2024,102,96.48,88.30
ADL.NS,8/16/2024,102,99.70,93.40
ADL.NS,8/19/2024,102,99.01,93.40
ADL.NS,8/20/2024,102,98.42,93.40
ADL.NS,8/21/2024,102,98.89,93.40
ADL.NS,8/22/2024,102,97.50,93.40
ADL.NS,8/23/2024,102,97.19,93.40
ADL.NS,8/26/2024,102,97.51,93.40
ADL.NS,8/27/2024,102,97.85,94.50
ADL.NS,8/28/2024,102,97.40,93.00
ADL.NS,8/29/2024,102,96.41,92.41
ADL.NS,8/30/2024,102,102.54,92.41
ADL.NS,9/2/2024,102,103.76,92.41
ADL.NS,9/3/2024,102,103.74,92.41
ADL.NS,9/4/2024,102,102.29,92.41
ADL.NS,9/5/2024,102,102.74,92.41
ADL.NS,9/6/2024,102,100.82,98.40
ADL.NS,9/9/2024,102,101.94,96.95
ADL.NS,9/10/2024,102,102.15,96.95
ADL.NS,9/11/2024,102,116.50,96.95
ADMANUM.BO,8/1/2024,109,81.58,66.70
ADMANUM.BO,9/10/2024,109,97.60,67.35
ADMANUM.BO,9/26/2024,109,135.70,85.31
ADORFO.BO,7/12/2024,143,155.20,138.00
ACME.BO,8/13/2024,35,44.34,33.03
ACME.BO,9/10/2024,35,38.39,34.50
ACME.BO,9/25/2024,35,38.60,34.30
ADORMUL.BO,7/24/2024,37,36.56,30.40
ADORMUL.BO,7/26/2024,37,36.21,30.40
ADORMUL.BO,7/29/2024,37,36.39,30.40
ADORMUL.BO,7/30/2024,37,35.69,30.40
ADORMUL.BO,7/31/2024,37,34.88,33.00
ADORMUL.BO,8/1/2024,37,35.02,33.00
ADORMUL.BO,8/28/2024,37,44.43,32.21
ADORMUL.BO,9/11/2024,37,38.79,32.21
ADORMUL.BO,9/25/2024,37,42.38,34.30
ADORWELD.NS,8/1/2024,1361,1460.57,1351.00
ADORWELD.NS,9/25/2024,1361,1422.05,1301.60
ADROITINFO.NS,8/8/2024,22,19.21,16.25
ADROITINFO.NS,8/28/2024,22,21.45,16.21
ADROITINFO.NS,9/13/2024,22,20.04,17.90
ADROITINFO.NS,10/1/2024,22,19.25,17.25
ADSL.NS,7/30/2024,287,235.98,202.00
