Ticker,Date/Time,Buy
SHREYAS.NS,12/2/2024,1
SHRISTI.BO,11/29/2024,1
SHRJAGP.BO,12/5/2024,1
SIBARAUT.BO,12/3/2024,1
SIEL.BO,12/3/2024,1
SILVERO.BO,12/2/2024,1
SIMRAN.BO,12/3/2024,1
SINDHUTRAD.BO,12/4/2024,1
SIYSIL.NS,12/2/2024,1
SKIPPER.NS,12/5/2024,1
SOMATEX.NS,11/29/2024,1
SOVERDIA.BO,12/4/2024,1
SPAL.NS,11/29/2024,1
SPAL.NS,12/2/2024,1
SPCAPIT.BO,12/3/2024,1
SPLIL.NS,12/4/2024,1
SPLPETRO.NS,12/3/2024,1
SPORTKING.BO,12/5/2024,1
SRGHFL.BO,12/5/2024,1
SRIND.BO,12/2/2024,1
SRMCL.BO,12/2/2024,1
SRMCL.BO,12/5/2024,1
STARCEMENT.NS,12/4/2024,1
STARCOM.BO,12/2/2024,1
STARPAPER.NS,12/2/2024,1
STEL.NS,12/3/2024,1
STELLAR.BO,11/29/2024,1
STHINPA.BO,12/5/2024,1
STYRENIX.NS,12/5/2024,1
SUBROS.NS,12/2/2024,1
SUBSM.BO,12/3/2024,1
SUDARSCHEM.NS,12/3/2024,1
SUMERUIND.BO,12/5/2024,1
SUNDARMHLD.NS,12/3/2024,1
SUPREME.BO,12/2/2024,1
SURANASOL.NS,12/4/2024,1
SURYALAXMI.NS,12/5/2024,1
SUTLEJTEX.NS,12/3/2024,1
SWANENERGY.NS,12/4/2024,1
SYNCOMF.BO,12/2/2024,1
TAALENT.BO,12/2/2024,1
TAJGVK.NS,12/4/2024,1
TCIIND.BO,12/2/2024,1
TCIFINANCE.NS,12/5/2024,1
TEXINFRA.NS,12/4/2024,1
THYROCARE.NS,12/2/2024,1
TIRUMALCHM.NS,11/29/2024,1
TORNTPHARM.NS,11/29/2024,1
TORNTPOWER.NS,12/2/2024,1
TORNTPOWER.NS,12/3/2024,1
TPROJECT.BO,12/3/2024,1
TRICOMFRU.BO,12/3/2024,1
TRIVENI.NS,12/5/2024,1
TTKPRESTIG.NS,12/3/2024,1
TTKPRESTIG.NS,12/4/2024,1
TYCHE.BO,12/3/2024,1
UCOBANK.NS,12/4/2024,1
ULTRACEMCO.NS,11/29/2024,1
ULTRACEMCO.NS,12/2/2024,1
UNIDT.NS,12/5/2024,1
UNIONBANK.NS,12/3/2024,1
UNISHIRE.BO,12/2/2024,1
UNITDCR.BO,12/3/2024,1
UNITEDTE.BO,12/2/2024,1
UPSURGE.BO,12/4/2024,1
USHAKIRA.BO,12/3/2024,1
USHAKIRA.BO,12/4/2024,1
UVDRHOR.BO,12/4/2024,1
VADILALIND.NS,12/4/2024,1
VADILENT.BO,12/4/2024,1
VGUARD.NS,12/3/2024,1
VINTAGES.BO,11/29/2024,1
VIPIND.NS,11/29/2024,1
VIRAT.BO,11/29/2024,1
VSTTILLERS.NS,11/29/2024,1
VSTTILLERS.NS,12/2/2024,1
VTMLTD.BO,12/3/2024,1
VTL.NS,12/2/2024,1
WALLFORT.BO,11/29/2024,1
WEIZMANIND.NS,12/2/2024,1
WIPL.NS,12/2/2024,1
WONDERLA.NS,12/4/2024,1
XPROINDIA.NS,12/4/2024,1
YUKEN.BO,12/2/2024,1
YURANUS.BO,12/4/2024,1
ZDHJERK.BO,12/4/2024,1
ZOMATO.NS,12/5/2024,1
ZOTA.NS,12/2/2024,1
ZUARI.NS,11/29/2024,1
ZUARI.NS,12/2/2024,1
