Ticker,Date/Time,Close,Mega Sellby Larger Wave,SL
ADFFOODS.NS,10/8/2024,328,276.26,252.10
ADFFOODS.NS,10/9/2024,328,312.30,252.10
ADFFOODS.NS,10/17/2024,328,317.26,288.05
ADFFOODS.NS,10/18/2024,328,309.51,288.05
ADFFOODS.NS,10/21/2024,328,304.68,288.05
ADFFOODS.NS,10/22/2024,328,292.81,278.00
ADFFOODS.NS,10/23/2024,328,290.45,276.05
ADFFOODS.NS,10/24/2024,328,290.49,276.05
ADFFOODS.NS,10/25/2024,328,281.28,268.00
ADFFOODS.NS,11/6/2024,328,307.21,268.00
ADANIENT.NS,10/1/2024,2523,3170.75,2890.35
ADANIENT.NS,10/10/2024,2523,3172.27,2980.45
ADANIENT.NS,11/6/2024,2523,3032.00,2654.70
ADL.NS,9/17/2024,96,141.51,96.95
ADL.NS,9/18/2024,96,132.78,96.95
ADL.NS,9/19/2024,96,123.69,96.95
ADL.NS,9/20/2024,96,126.78,117.50
ADL.NS,9/23/2024,96,121.07,115.29
ADL.NS,9/24/2024,96,115.25,113.00
ADL.NS,9/25/2024,96,116.05,113.00
ADL.NS,9/26/2024,96,113.95,109.30
ADL.NS,9/27/2024,96,112.86,106.45
ADL.NS,9/30/2024,96,108.80,102.20
ADL.NS,10/1/2024,96,107.33,102.00
ADL.NS,10/3/2024,96,105.69,102.00
ADL.NS,10/4/2024,96,107.02,101.08
ADL.NS,10/7/2024,96,104.78,98.91
ADL.NS,10/8/2024,96,99.87,96.49
ADL.NS,10/9/2024,96,103.40,96.49
ADL.NS,10/10/2024,96,102.99,96.49
ADL.NS,10/11/2024,96,103.80,96.49
ADL.NS,10/14/2024,96,102.99,96.49
ADL.NS,10/15/2024,96,102.43,96.49
ADL.NS,10/16/2024,96,102.25,98.50
ADL.NS,10/17/2024,96,101.23,96.50
ADL.NS,10/18/2024,96,102.00,96.50
ADL.NS,10/21/2024,96,101.75,96.50
ADL.NS,10/22/2024,96,99.13,93.50
ADL.NS,10/23/2024,96,95.29,92.25
ADL.NS,10/24/2024,96,93.83,92.25
ADL.NS,10/25/2024,96,93.29,91.00
ADL.NS,10/28/2024,96,93.28,91.00
ADL.NS,11/7/2024,96,98.62,90.00
ADITYASP.BO,9/24/2024,28,27.50,23.99
ADITYASP.BO,10/4/2024,28,27.53,25.05
ADITYASP.BO,10/8/2024,28,26.55,24.00
ADITYASP.BO,10/9/2024,28,26.50,24.00
ADITYASP.BO,10/10/2024,28,26.45,24.00
ADITYASP.BO,10/11/2024,28,26.08,24.00
ADITYASP.BO,10/14/2024,28,25.52,24.00
ADITYASP.BO,10/15/2024,28,26.17,24.00
ADITYASP.BO,10/16/2024,28,29.19,24.00
ADITYASP.BO,10/17/2024,28,29.55,24.00
ADITYASP.BO,10/18/2024,28,29.54,24.00
ADITYASP.BO,11/1/2024,28,29.67,25.26
ADMANUM.BO,9/26/2024,93,135.70,85.31
ADMANUM.BO,10/10/2024,93,112.20,100.00
ADMANUM.BO,10/25/2024,93,103.43,92.05
ADMANUM.BO,10/28/2024,93,99.30,92.05
ADMANUM.BO,11/4/2024,93,112.19,91.15
ADORFO.BO,7/12/2024,141,155.20,138.00
ADORMUL.BO,9/25/2024,32,42.38,34.30
ADORMUL.BO,10/17/2024,32,38.46,33.65
ADORMUL.BO,10/25/2024,32,37.22,34.20
ADORMUL.BO,10/28/2024,32,36.98,33.00
ADORMUL.BO,10/29/2024,32,36.98,33.00
ADORMUL.BO,10/30/2024,32,37.00,33.00
ADORMUL.BO,10/31/2024,32,35.67,33.00
ADVAIT.BO,9/25/2024,1632,1894.56,1740.00
ADVAIT.BO,10/11/2024,1632,1858.56,1635.00
ADVAIT.BO,11/6/2024,1632,1792.50,1591.15
ADVPETR-B.BO,11/27/2024,269,283.23,232.25
ADROITINFO.NS,10/1/2024,22,19.25,17.25
ADROITINFO.NS,10/9/2024,22,24.16,17.11
ADROITINFO.NS,10/11/2024,22,22.92,17.11
ADROITINFO.NS,10/14/2024,22,23.52,17.11
ADROITINFO.NS,10/15/2024,22,22.53,17.11
ADROITINFO.NS,10/16/2024,22,22.09,17.11
ADROITINFO.NS,10/17/2024,22,21.39,17.11
ADROITINFO.NS,10/18/2024,22,21.55,20.23
ADROITINFO.NS,10/21/2024,22,20.95,19.35
ADROITINFO.NS,10/22/2024,22,20.29,18.75
ADROITINFO.NS,11/11/2024,22,29.22,17.40
ADROITINFO.NS,11/19/2024,22,23.73,20.75
ADVENZYMES.NS,11/6/2024,376,502.08,415.80
ADVIKCA.BO,9/24/2024,2,3.03,2.74
ADVIKCA.BO,10/8/2024,2,3.19,2.70
ADVIKCA.BO,11/1/2024,2,2.47,2.03
ADSL.NS,10/1/2024,268,277.71,259.10
ADSL.NS,10/16/2024,268,300.51,272.80
ADSL.NS,10/24/2024,268,296.30,280.00
ADSL.NS,10/25/2024,268,287.75,275.00
ADSL.NS,10/28/2024,268,280.94,262.45
ADSL.NS,10/29/2024,268,277.30,262.45
ADSL.NS,10/30/2024,268,268.79,262.00
ADSL.NS,11/6/2024,268,289.56,262.00
AGIIL.BO,9/19/2024,1737,1139.47,895.00
AGIIL.BO,10/17/2024,1737,993.00,913.75
ADORWELD.NS,9/25/2024,1212,1422.05,1301.60
ADORWELD.NS,10/16/2024,1212,1385.90,1300.00
ADORWELD.NS,11/1/2024,1212,1335.00,1216.00
ADVANIHOTR.NS,9/24/2024,71,78.30,72.00
ADVANIHOTR.NS,9/25/2024,71,76.16,72.00
ADVANIHOTR.NS,9/26/2024,71,75.61,72.00
ADVANIHOTR.NS,9/27/2024,71,75.35,72.00
ADVANIHOTR.NS,9/30/2024,71,73.86,70.80
ADVANIHOTR.NS,10/1/2024,71,73.51,70.80
ADVANIHOTR.NS,10/3/2024,71,72.95,70.80
ADVANIHOTR.NS,10/4/2024,71,75.34,70.80
ADVANIHOTR.NS,10/7/2024,71,72.82,69.06
ADVANIHOTR.NS,10/8/2024,71,71.61,68.50
ADVANIHOTR.NS,10/9/2024,71,74.31,68.50
ADVANIHOTR.NS,10/10/2024,71,73.08,68.50
ADVANIHOTR.NS,10/11/2024,71,73.08,68.50
ADVANIHOTR.NS,10/14/2024,71,73.20,68.50
ADVANIHOTR.NS,10/15/2024,71,73.48,68.50
ADVANIHOTR.NS,10/16/2024,71,72.63,71.54
ADVANIHOTR.NS,10/17/2024,71,71.66,70.00
ADVANIHOTR.NS,10/18/2024,71,71.34,69.70
ADVANIHOTR.NS,10/21/2024,71,71.30,68.62
ADVANIHOTR.NS,10/22/2024,71,68.08,65.30
ADVANIHOTR.NS,10/23/2024,71,67.17,64.68
ADVANIHOTR.NS,10/24/2024,71,67.04,64.68
ADVANIHOTR.NS,10/25/2024,71,65.65,63.10
ADVANIHOTR.NS,11/11/2024,71,70.94,61.28
AFFLE.NS,10/11/2024,1773,1614.40,1470.05
AFFLE.NS,11/6/2024,1773,1625.25,1428.40
AEGISLOG.BO,11/4/2024,839,824.36,670.05
AEGISLOG.BO,11/18/2024,839,843.28,745.20
AEGISLOG.BO,11/29/2024,839,909.00,745.20
AEL.BO,10/18/2024,206,221.50,173.00
AEL.BO,11/6/2024,206,229.14,186.00
AFEL.BO,10/7/2024,19,19.44,12.87
AFEL.BO,11/19/2024,19,24.56,18.61
AGARIND.NS,9/24/2024,1254,1205.68,1105.50
AGARIND.NS,9/25/2024,1254,1178.52,1105.50
AGARIND.NS,9/26/2024,1254,1162.26,1105.50
AGARIND.NS,9/27/2024,1254,1160.21,1105.50
AGARIND.NS,9/30/2024,1254,1160.56,1105.50
AGARIND.NS,10/1/2024,1254,1141.95,1099.95
AGARIND.NS,10/3/2024,1254,1141.89,1099.95
AGARIND.NS,10/4/2024,1254,1127.25,1095.00
AGARIND.NS,10/7/2024,1254,1111.58,1050.00
AGARIND.NS,10/10/2024,1254,1141.08,1050.00
AGARIND.NS,11/6/2024,1254,1108.07,981.20
AGIOPAPER.BO,9/27/2024,7,8.50,4.25
AHLADA.NS,10/10/2024,98,106.68,98.27
AHLADA.NS,10/31/2024,98,101.00,92.11
AGROPHOS.NS,10/4/2024,42,48.13,42.92
AGROPHOS.NS,10/21/2024,42,48.03,40.50
AGROPHOS.NS,10/22/2024,42,45.97,40.50
AGROPHOS.NS,10/24/2024,42,46.31,40.50
AGROPHOS.NS,10/30/2024,42,45.09,41.80
AEGISCHEM.NS,5/28/2024,884,765.28,573.15
AEGISCHEM.NS,7/9/2024,884,959.19,761.20
AEGISCHEM.NS,7/16/2024,884,888.50,822.00
AGRITECH.NS,9/30/2024,207,227.85,210.15
AGRITECH.NS,10/1/2024,207,222.74,210.15
AGRITECH.NS,10/3/2024,207,220.09,210.15
AGRITECH.NS,10/4/2024,207,218.95,210.15
AGRITECH.NS,10/7/2024,207,214.42,201.00
AGRITECH.NS,10/9/2024,207,236.00,201.00
AIIL.BO,10/1/2024,1611,1810.75,1670.05
AIIL.BO,10/21/2024,1611,1882.91,1659.00
AIIL.BO,11/6/2024,1611,1732.10,1556.55
AIMCOPEST.BO,11/22/2024,97,96.00,93.00
AHLEAST.NS,10/7/2024,169,166.84,129.11
AHLEAST.NS,10/17/2024,169,191.63,129.11
AHLEAST.NS,11/1/2024,169,176.75,154.01
AHMDSTE.BO,10/24/2024,291,383.20,196.00
AHMDSTE.BO,11/11/2024,291,335.74,313.30
AHLUCONT.NS,9/23/2024,1080,1230.43,1140.00
AHLUCONT.NS,9/24/2024,1080,1215.40,1140.00
AHLUCONT.NS,9/25/2024,1080,1215.29,1140.00
AHLUCONT.NS,9/26/2024,1080,1179.50,1133.30
AHLUCONT.NS,9/27/2024,1080,1152.77,1133.30
AHLUCONT.NS,9/30/2024,1080,1145.84,1120.60
AHLUCONT.NS,10/1/2024,1080,1139.86,1120.60
AHLUCONT.NS,10/3/2024,1080,1132.64,1105.00
AHLUCONT.NS,10/4/2024,1080,1120.38,1092.40
AHLUCONT.NS,10/7/2024,1080,1115.79,1070.30
AHLUCONT.NS,10/18/2024,1080,1168.51,1055.00
AHLUCONT.NS,11/1/2024,1080,1076.16,1000.00
AICHAMP.BO,10/3/2024,59,47.17,42.02
AICHAMP.BO,10/11/2024,59,46.91,40.11
AICHAMP.BO,10/18/2024,59,60.84,40.11
AICHAMP.BO,10/28/2024,59,61.66,42.15
AICHAMP.BO,11/4/2024,59,60.10,42.15
AICHAMP.BO,11/5/2024,59,58.56,42.15
AICHAMP.BO,11/6/2024,59,67.65,42.15
AICHAMP.BO,11/25/2024,59,55.66,48.74
AIRAN.NS,10/16/2024,32,37.72,32.08
AIRAN.NS,11/6/2024,32,35.56,31.00
AIROLAM.NS,10/10/2024,125,144.61,125.71
AIROLAM.NS,10/25/2024,125,130.68,119.12
AJCON.BO,9/25/2024,60,53.99,37.50
AJCON.BO,10/21/2024,60,46.25,42.00
AJCON.BO,10/25/2024,60,46.22,42.00
AJCON.BO,11/12/2024,60,50.00,42.55
AJCON.BO,11/14/2024,60,50.68,43.50
AJCON.BO,11/18/2024,60,46.28,42.60
AJCON.BO,11/19/2024,60,44.94,42.60
AJCON.BO,11/21/2024,60,47.89,42.60
AJCON.BO,11/22/2024,60,46.05,42.60
