Ticker,Last Alert Date,Buy Price,Target,Call,Status
AJWAFUN.BO,2021-02-12,6.83,,Long,Open
AKASH.NS,2024-11-22,33.51,,Long,Open
AKCAPIT.BO,2024-11-27,1158.11,,Long,Open
AKG.NS,2024-12-05,19.16,,Long,Open
AKI.BO,2024-11-14,18.17,,Long,Open
AKSHAR.BO,2024-11-01,,0.79,Short,Close
AKSHARCHEM.NS,2024-11-25,296.96,,Long,Open
AKSHOPTFBR.NS,2024-11-25,9.6,,Long,Open
AKSPINTEX.BO,2024-10-01,226.99,,Long,Open
AKZOINDIA.NS,2024-11-01,,4605.5,Short,Close
ALANKIT.NS,2024-11-25,20.84,,Long,Open
ALBERTDAVD.NS,2024-11-26,1271.45,,Long,Open
ALEMBICLTD.NS,2024-11-25,126.3,,Long,Open
ALEXANDER.BO,2024-11-22,13.99,,Long,Open
ALFAICA.BO,2024-11-28,91.81,,Long,Open
ALFATRAN.BO,2024-12-04,129.21,,Long,Open
ALFAVIO.BO,2024-11-27,,15.13,Short,Close
ALFL.BO,2024-11-01,,2.18,Short,Close
ALFREDHE.BO,2024-11-04,,2032.55,Short,Close
ALICON.NS,2024-12-02,1041.41,,Long,Open
ALKALI.NS,2024-11-14,113.22,,Long,Open
ALKEM.NS,2024-10-09,,6349.19,Short,Close
ALKYLAMINE.NS,2024-11-25,1934.39,,Long,Open
ALLCARGO.NS,2024-11-27,52.95,,Long,Open
ALLSEC.NS,2024-11-14,875.0,,Long,Open
ALMONDZ.NS,2024-11-28,27.1,,Long,Open
ALOKINDS.NS,2024-11-25,20.63,,Long,Open
ALPA.NS,2024-11-28,110.4,,Long,Open
ALPHAGEO.NS,2024-11-27,359.56,,Long,Open
ALPINEHOU.BO,2024-12-02,,124.25,Short,Close
ALPSINDUS.NS,2024-11-08,,4.43,Short,Close
ALSTONE.BO,2024-11-08,,0.83,Short,Close
ALUFLUOR.BO,2024-11-21,483.5,,Long,Open
AMAL.BO,2024-11-14,409.92,,Long,Open
AMALGAM.BO,2024-11-29,78.96,,Long,Open
AMARJOTHI.BO,2024-11-19,183.7,,Long,Open
AMBALALSA.BO,2024-11-25,56.16,,Long,Open
AMBER.NS,2024-11-22,,6506.9,Short,Close
AMBICAAGAR.BO,2024-12-02,29.53,,Long,Open
AMBIKCO.NS,2024-11-22,1429.9,,Long,Open
AMBITION.BO,2024-08-22,2.69,,Long,Open
AMBUJACEM.NS,2024-11-29,519.05,,Long,Open
AMCOIND.BO,2024-11-01,,101.47,Short,Close
AMDIND.NS,2024-11-22,57.68,,Long,Open
AMFORG.BO,2024-11-14,,15.01,Short,Close
AMITINT.BO,2024-12-02,4.38,,Long,Open
AMJLAND.NS,2024-11-28,,66.35,Short,Close
AMNPLST.BO,2024-11-26,261.94,,Long,Open
AMRAAGRI.BO,2024-11-29,,1.64,Short,Close
AMRAPLIN.BO,2024-11-21,16.87,,Long,Open
AMRUTANJAN.NS,2024-11-13,684.96,,Long,Open
AMTL.BO,2024-11-26,35.28,,Long,Open
ANANTRAJ.NS,2024-11-21,658.01,,Long,Open
ANDHRAPAP.NS,2024-11-19,92.4,,Long,Open
ANDHRAPET.BO,2024-11-25,74.75,,Long,Open
ANDHRSUGAR.NS,2024-11-21,94.79,,Long,Open
ANDREWYU.BO,2024-11-25,39.38,,Long,Open
ANERI.BO,2024-09-30,5.98,,Long,Open
ANG.BO,2024-11-21,44.42,,Long,Open
ANGELONE.NS,2024-11-19,2676.0,,Long,Open
ANIKINDS.NS,2024-11-21,98.43,,Long,Open
ANJANI.BO,2024-11-19,45.1,,Long,Open
ANJANIFIN.BO,2024-11-21,,15.19,Short,Close
ANJANIFOODS.BO,2024-11-04,,38.43,Short,Close
ANKIN.BO,2024-11-12,14.01,,Long,Open
ANKITMETAL.NS,2024-11-25,,3.58,Short,Close
ANMOL.BO,2024-11-22,27.38,,Long,Open
ANNAINFRA.BO,2024-10-25,,35.52,Short,Close
ANSALAPI.NS,2024-12-05,9.86,,Long,Open
ANSALBU.BO,2024-12-02,,174.81,Short,Close
ANSALHSG.BO,2024-11-29,,17.26,Short,Close
ANSINDUS.BO,2024-11-25,,12.96,Short,Close
ANUHPHR.BO,2024-11-19,193.04,,Long,Open
ANUP.NS,2024-11-28,3443.86,,Long,Open
ANURAS.NS,2024-10-28,688.47,,Long,Open
APARINDS.NS,2024-11-12,8699.38,,Long,Open
APCL.NS,2024-11-25,155.56,,Long,Open
APCOTEXIND.NS,2024-12-05,378.01,,Long,Open
APEX.NS,2024-11-27,227.82,,Long,Open
APIL.BO,2024-12-04,22.09,,Long,Open
APLAB.BO,2024-11-22,69.48,,Long,Open
APLAPOLLO.NS,2024-11-25,1448.79,,Long,Open
APLLTD.NS,2024-11-18,1001.28,,Long,Open
APMIN.BO,2024-11-27,46.69,,Long,Open
APOLLO.NS,2024-11-25,94.31,,Long,Open
APOLLOFI.BO,2024-11-11,828.74,,Long,Open
APOLLOHOSP.NS,2024-11-21,6636.1,,Long,Open
APOLLOPIPE.NS,2024-11-25,476.0,,Long,Open
APOLLOTYRE.NS,2024-11-19,476.09,,Long,Open
APOLSINHOT.NS,2024-11-25,1755.34,,Long,Open
APTECHT.NS,2024-11-22,162.13,,Long,Open
ARAVALIS.BO,2024-12-03,4.86,,Long,Open
ARCEEIN.BO,2024-11-27,,6.65,Short,Close
ARCFIN.BO,2024-11-12,,2.91,Short,Close
ARCHIDPLY.NS,2024-11-19,110.47,,Long,Open
ARCHIES.NS,2024-11-26,25.45,,Long,Open
ARCHITORG.BO,2024-11-19,44.28,,Long,Open
ARENTERP.NS,2024-11-14,44.02,,Long,Open
AREXMIS.BO,2024-11-21,169.5,,Long,Open
ARFIN.BO,2024-11-28,34.26,,Long,Open
ARIES.NS,2024-11-14,280.48,,Long,Open
ARIHANT.BO,2024-11-26,631.4,,Long,Open
ARIHANTSUP.NS,2024-11-14,332.5,,Long,Open
ARISE.BO,2024-11-01,,34.26,Short,Close
ARMANFIN.NS,2024-11-28,1322.0,,Long,Open
ARNOLD.BO,2024-11-25,41.86,,Long,Open
AROGRANITE.NS,2024-11-26,47.98,,Long,Open
ARROWGREEN.NS,2024-11-27,826.81,,Long,Open
ARSHIYA.NS,2024-11-28,3.65,,Long,Open
ARSSINFRA.NS,2024-11-28,,18.85,Short,Close
ARTEFACT.BO,2024-11-27,72.89,,Long,Open
ARTEMISMED.NS,2024-11-14,274.81,,Long,Open
ARTNIRMAN.NS,2024-11-25,56.74,,Long,Open
ARTSONEN.BO,2024-11-28,174.84,,Long,Open
ARUNAHTEL.BO,2024-11-19,10.86,,Long,Open
ARUNIS.BO,2024-12-02,58.78,,Long,Open
ARVEE.NS,2024-11-28,156.58,,Long,Open
ARVIND.NS,2024-11-19,341.47,,Long,Open
ARVINDFASN.NS,2024-11-08,,592.29,Short,Close
ARVSMART.NS,2024-11-18,859.27,,Long,Open
ARYAMAN.BO,2024-11-01,,458.83,Short,Close
ASAHIINDIA.NS,2024-11-25,651.55,,Long,Open
ASAHISONG.NS,2024-11-18,377.42,,Long,Open
ASAL.NS,2024-12-02,,782.2,Short,Close
ASALCBR.NS,2024-11-14,861.35,,Long,Open
ASHAI.BO,2024-12-04,,14.37,Short,Close
ASHAPURMIN.NS,2024-11-13,231.09,,Long,Open
ASHCAP.BO,2024-11-14,4.62,,Long,Open
ASHIANA.NS,2024-11-18,304.08,,Long,Open
ASHIMASYN.NS,2024-11-25,30.68,,Long,Open
ASHIS.BO,2024-11-27,,50.31,Short,Close
ASHISHPO.BO,2024-11-27,52.29,,Long,Open
ASHNOOR.BO,2024-12-04,63.24,,Long,Open
ASHOKA.NS,2024-11-18,225.58,,Long,Open
ASHOKLEY.NS,2024-11-06,213.01,,Long,Open
ASHRAM.BO,2024-12-05,5.3,,Long,Open
ASHSI.BO,2024-11-22,32.57,,Long,Open
ASIANENE.BO,2024-11-28,322.58,,Long,Open
ASIANHOTNR.NS,2024-11-29,192.51,,Long,Open
ASIANPAINT.NS,2024-09-17,,3337.88,Short,Close
ASIANTILES.NS,2024-11-19,66.86,,Long,Open
ASIANTNE.BO,2024-12-02,,18.65,Short,Close
ASIAPAK.BO,2024-12-03,90.0,,Long,Open
ASINPET.BO,2024-11-27,,17.07,Short,Close
ASITCFIN.BO,2024-11-26,,153.79,Short,Close
ASMTEC.BO,2024-11-18,1359.9,,Long,Open
ASPINWALL.NS,2024-11-25,270.81,,Long,Open
ASPIRA.BO,2024-11-29,,79.13,Short,Close
ASTAR.BO,2024-12-03,814.85,,Long,Open
ASTEC.NS,2024-11-01,,1155.01,Short,Close
ASTERDM.NS,2024-10-24,431.24,,Long,Open
ASTRAL.NS,2024-11-22,1726.96,,Long,Open
ASTRAMICRO.NS,2024-11-19,746.88,,Long,Open
ASTRAZEN.NS,2024-11-28,6466.1,,Long,Open
ASTRON.NS,2024-11-28,17.49,,Long,Open
ASYL.BO,2024-11-29,,6.17,Short,Close
ATALREAL.NS,2024-11-29,,13.01,Short,Close
ATAM.BO,2024-11-19,147.32,,Long,Open
ATFL.NS,2024-11-26,867.09,,Long,Open
ATGL.NS,2024-11-29,,843.64,Short,Close
ATHARVENT.BO,2024-11-28,2.75,,Long,Open
ATHENAGLO.BO,2024-11-22,92.97,,Long,Open
ATISHAY.BO,2024-11-27,197.11,,Long,Open
ATUL.NS,2024-11-07,,8051.5,Short,Close
ATULAUTO.NS,2024-11-19,538.96,,Long,Open
ATVPR.BO,2024-11-28,,39.34,Short,Close
AUBANK.NS,2024-11-19,580.56,,Long,Open
AURIONPRO.NS,2024-12-04,1585.27,,Long,Open
AUROLAB.BO,2024-11-25,205.12,,Long,Open
AUROPHARMA.NS,2024-08-30,,1573.2,Short,Close
AUSOMENT.NS,2024-11-29,102.57,,Long,Open
AUSTENG.BO,2024-12-03,,215.45,Short,Close
AUTOAXLES.NS,2024-11-29,1752.5,,Long,Open
AUTOIND.NS,2024-11-25,106.29,,Long,Open
AVADHSUGAR.NS,2024-11-22,553.52,,Long,Open
AVAILFC.BO,2024-11-11,,364.75,Short,Close
AVANTEL.BO,2024-11-22,145.52,,Long,Open
AVANTIFEED.NS,2024-11-19,,617.3,Short,Close
AVG.NS,2024-11-28,,452.74,Short,Close
AVIVA.BO,2024-08-26,23.97,,Long,Open
AVL.BO,2024-11-28,473.33,,Long,Open
AVONMORE.BO,2024-11-18,14.27,,Long,Open
AVROIND.NS,2024-11-19,138.11,,Long,Open
AVTNPL.NS,2024-11-19,78.08,,Long,Open
AWHCL.NS,2024-11-26,623.29,,Long,Open
AXELPOLY.BO,2024-11-27,51.97,,Long,Open
AXISBANK.NS,2024-10-18,1168.0,,Long,Open
AXISCADES.NS,2024-11-27,436.44,,Long,Open
AXITA.BO,2024-09-20,17.49,,Long,Open
AXTEL.BO,2024-11-29,450.88,,Long,Open
AYMSYNTEX.NS,2024-11-18,227.63,,Long,Open
B2BSOFT.BO,2024-11-26,36.54,,Long,Open
BABA.BO,2024-11-25,12.86,,Long,Open
BAFNAPH.NS,2024-11-08,,82.15,Short,Close
BAGFILMS.NS,2024-11-26,9.39,,Long,Open
BAJAJ-AUTO.NS,2024-11-06,,10002.7,Short,Close
BAJAJCON.NS,2024-11-06,,233.43,Short,Close
BAJAJELEC.NS,2024-11-26,757.75,,Long,Open
BAJAJFINSV.NS,2024-12-04,1612.64,,Long,Open
BAJAJHCARE.BO,2024-11-14,372.53,,Long,Open
BAJAJHIND.NS,2024-11-22,30.1,,Long,Open
BAJAJHLDNG.NS,2024-12-03,10364.04,,Long,Open
BAJAJST.BO,2024-11-28,726.89,,Long,Open
BAJFINANCE.NS,2024-11-29,6535.01,,Long,Open
BALAJITELE.NS,2024-11-19,61.89,,Long,Open
BALAMINES.NS,2024-11-22,1983.75,,Long,Open
BALAXI.NS,2024-11-26,78.86,,Long,Open
BALKRISHNA.NS,2024-11-27,23.55,,Long,Open
BALKRISIND.NS,2024-11-22,2728.05,,Long,Open
BALMLAWRIE.NS,2024-11-25,220.67,,Long,Open
BALPHARMA.NS,2024-11-22,,138.96,Short,Close
BALRAMCHIN.NS,2024-11-25,526.17,,Long,Open
BALTE.BO,2024-11-27,,31.2,Short,Close
BALUFORGE.BO,2024-11-14,717.09,,Long,Open
BAMBINO.BO,2024-11-26,361.61,,Long,Open
BANARBEADS.NS,2024-11-28,140.46,,Long,Open
BANARISUG.NS,2024-11-25,3417.48,,Long,Open
BANASFN.BO,2024-11-19,,11.39,Short,Close
BANCOINDIA.NS,2024-11-29,,1154.7,Short,Close
BANDHANBNK.NS,2024-12-02,168.03,,Long,Open
BANG.NS,2024-11-14,49.76,,Long,Open
BANKA.NS,2024-11-25,104.75,,Long,Open
BANKBARODA.NS,2024-11-22,231.25,,Long,Open
BANKBEES.BO,2024-12-03,536.4,,Long,Open
BANKINDIA.NS,2024-11-22,102.25,,Long,Open
BANSWRAS.NS,2024-11-25,131.25,,Long,Open
BAPACK.BO,2024-11-06,,402.97,Short,Close
BARBEQUE.BO,2024-11-06,,572.4,Short,Close
BAROEXT.BO,2024-11-26,,11.7,Short,Close
BASANTGL.BO,2024-11-22,18.06,,Long,Open
BASF.NS,2024-11-29,,5993.14,Short,Close
BASML.NS,2024-11-26,50.3,,Long,Open
BATAINDIA.NS,2024-11-25,1313.54,,Long,Open
BATLIBOI.BO,2024-12-04,137.51,,Long,Open
BAYERCROP.BO,2024-12-02,5732.19,,Long,Open
BBL.NS,2024-11-22,3658.3,,Long,Open
BBOX.NS,2024-11-14,530.06,,Long,Open
BBTC.NS,2024-11-06,,2799.89,Short,Close
BBTCL.NS,2024-11-19,213.05,,Long,Open
BCCFUBA.BO,2024-12-03,,84.62,Short,Close
BCG.NS,2024-11-25,8.1,,Long,Open
BCLENTERPR.BO,2024-11-18,0.94,,Short,Close
BCLIND.NS,2024-11-22,52.62,,Long,Open
BCONCEPTS.NS,2024-11-19,442.65,,Long,Open
BCP.BO,2024-11-25,4.15,,Long,Open
BDH.BO,2024-11-25,,396.13,Short,Close
BDL.NS,2024-11-25,974.46,,Long,Open
BEARDSELL.NS,2024-11-22,39.9,,Long,Open
BECTORFOOD.NS,2024-11-22,1647.63,,Long,Open
BEDMUTHA.NS,2024-11-07,,232.17,Short,Close
BEEKAY.BO,2024-11-25,619.89,,Long,Open
BEL.NS,2024-11-22,277.5,,Long,Open
BELLACASA.BO,2024-11-21,506.79,,Long,Open
BEMHY.BO,2024-11-25,,1384.51,Short,Close
BEML.NS,2024-11-21,3662.74,,Long,Open
BENARAS.BO,2024-10-21,,8883.78,Short,Close
BENGALASM.BO,2024-12-03,9500.0,,Long,Open
BENGALT.BO,2024-11-01,,186.96,Short,Close
BEPL.NS,2024-11-22,119.87,,Long,Open
BERGEPAINT.NS,2024-11-27,486.38,,Long,Open
BERLDRG.BO,2024-11-22,32.81,,Long,Open
BERVINL.BO,2024-11-07,,78.04,Short,Close
BERYLSE.BO,2024-11-26,,34.31,Short,Close
BESTAGRO.BO,2024-11-19,581.54,,Long,Open
BESTEAST.BO,2024-11-27,15.99,,Long,Open
BETXIND.BO,2024-12-03,330.43,,Long,Open
BFFL.BO,2024-09-17,,64.75,Short,Close
BFINVEST.NS,2024-11-11,,804.97,Short,Close
BFUTILITIE.NS,2024-11-28,,1000.36,Short,Close
BGJL.BO,2024-11-22,14.84,,Long,Open
BGRENERGY.NS,2024-11-22,35.49,,Long,Open
BGWTATO.BO,2024-11-28,451.72,,Long,Open
BHAGCHEM.BO,2024-11-22,316.04,,Long,Open
BHAGERIA.NS,2024-11-22,196.48,,Long,Open
BHAGWOX.BO,2024-11-28,52.96,,Long,Open
BHAGYANGR.NS,2024-11-25,98.91,,Long,Open
BHANDARI.NS,2024-12-02,,8.34,Short,Close
BHARAT.BO,2024-10-24,48.0,,Long,Open
BHARATAGRI.BO,2024-11-07,,85.05,Short,Close
BHARATFORG.NS,2024-11-22,1303.94,,Long,Open
BHARATGEAR.NS,2024-11-14,97.29,,Long,Open
BHARATRAS.NS,2024-11-27,,12097.83,Short,Close
BHARATSE.BO,2024-11-19,196.5,,Long,Open
BHARATWIRE.NS,2024-11-14,212.54,,Long,Open
BHARTIARTL.NS,2024-11-22,1533.9,,Long,Open
BHASKAGR.BO,2024-11-29,78.24,,Long,Open
BHATIA.BO,2024-11-26,28.4,,Long,Open
BHEL.NS,2024-11-18,221.33,,Long,Open
BHILSPIN.BO,2024-11-06,,148.23,Short,Close
BI.BO,2024-11-22,53.27,,Long,Open
BIBCL.BO,2024-11-22,23.25,,Long,Open
BIGBLOC.NS,2024-11-27,106.96,,Long,Open
BIHSPONG.BO,2024-11-25,,15.85,Short,Close
BIL.NS,2024-11-14,697.25,,Long,Open
BIMETAL.BO,2024-11-28,653.5,,Long,Open
BIOCON.NS,2024-11-22,325.1,,Long,Open
BIOFILCHEM.NS,2024-11-25,59.28,,Long,Open
BIRLACABLE.NS,2024-11-22,202.66,,Long,Open
BIRLACORPN.NS,2024-11-25,1114.33,,Long,Open
BIRLAMONEY.NS,2024-12-03,,184.5,Short,Close
BIRLAPREC.BO,2024-11-26,55.09,,Long,Open
BITL.BO,2024-08-12,1.47,,Long,Open
BKMINDST.NS,2024-11-20,1.76,,Long,Open
BKV.BO,2024-11-27,11.53,,Long,Open
BLACKROSE.BO,2024-11-25,129.35,,Long,Open
BLBLIMITED.NS,2024-11-26,19.43,,Long,Open
BLIL.BO,2024-11-25,76.88,,Long,Open
BLISSGVS.NS,2024-11-14,116.61,,Long,Open
BLKASHYAP.NS,2024-11-22,69.86,,Long,Open
BLOIN.BO,2024-12-02,36.82,,Long,Open
BLOOM.BO,2024-10-18,,15.98,Short,Close
BLS.NS,2024-11-25,388.38,,Long,Open
BLUECHIP.NS,2024-11-12,,9.8,Short,Close
BLUECHIPT.BO,2024-11-22,144.49,,Long,Open
BLUECOAST.BO,2024-09-23,,11.86,Short,Close
BLUEDART.NS,2024-10-31,,8160.01,Short,Close
BLUESTARCO.NS,2024-11-14,1769.0,,Long,Open
BMAL.BO,2024-12-02,10.17,,Long,Open
BNALTD.BO,2024-11-28,517.92,,Long,Open
BNL.BO,2024-11-19,91.35,,Long,Open
BNRSEC.BO,2024-12-02,206.85,,Long,Open
BNRUDY.BO,2024-11-27,69.36,,Long,Open
BODALCHEM.NS,2024-11-19,71.1,,Long,Open
BOMBCYC.BO,2024-11-08,,2189.0,Short,Close
BOMBWIR.BO,2024-12-02,,76.99,Short,Close
BOMDYEING.NS,2024-11-22,204.37,,Long,Open
BOMOXY-B1.BO,2024-11-22,,33299.5,Short,Close
BOROLTD.NS,2024-11-21,421.63,,Long,Open
BORORENEW.NS,2024-11-25,437.38,,Long,Open
BOSCHLTD.NS,2024-11-25,34637.5,,Long,Open
BPCAP.BO,2024-11-11,5.25,,Long,Open
BPCL.NS,2024-12-03,293.49,,Long,Open
BPL.NS,2024-11-22,95.72,,Long,Open
BRADYM.BO,2024-11-28,,1842.5,Short,Close
BRAHMINFRA.BO,2024-11-19,59.16,,Long,Open
BRAWN.BO,2024-12-03,,21.38,Short,Close
BRIDGESE.BO,2024-11-29,5.7,,Long,Open
BRIGADE.NS,2024-11-18,1111.06,,Long,Open
BRIGHTBR.BO,2024-10-29,280.1,,Long,Open
BRIJLEAS.BO,2024-11-07,,12.66,Short,Close
BRITANNIA.NS,2024-10-03,,6424.93,Short,Close
BRNL.NS,2024-11-25,41.95,,Long,Open
BROOKS.NS,2024-11-27,,143.65,Short,Close
BRPL.BO,2024-11-28,,94.32,Short,Close
BSE.NS,2024-11-29,4617.08,,Long,Open
BSHSL.NS,2024-11-29,,166.0,Short,Close
BSL.NS,2024-12-03,,274.81,Short,Close
BSLSENETFG.BO,2024-11-25,77.7,,Long,Open
BSOFT.NS,2024-11-22,550.57,,Long,Open
BTML.NS,2024-12-04,11.39,,Long,Open
BTTL.BO,2024-11-25,44.5,,Long,Open
BURNPUR.NS,2024-11-18,6.1,,Long,Open
BUTTERFLY.NS,2024-11-26,781.32,,Long,Open
BVCL.NS,2024-11-27,48.92,,Long,Open
BYKE.NS,2024-11-26,69.76,,Long,Open
CALCOM.BO,2024-11-29,116.0,,Long,Open
CALSOFT.NS,2024-11-29,,19.1,Short,Close
CAMEXLTD.BO,2024-11-14,58.5,,Long,Open
CAMLINFINE.NS,2024-11-14,110.45,,Long,Open
CAMS.BO,2024-11-26,4607.74,,Long,Open
CANBK.NS,2024-11-22,95.66,,Long,Open
CANFINHOME.NS,2024-10-30,,888.35,Short,Close
CANTABIL.NS,2024-11-14,215.4,,Long,Open
CAPACITE.NS,2024-11-18,348.56,,Long,Open
CAPLIPOINT.NS,2024-11-25,1961.75,,Long,Open
CAPPIPES.BO,2024-11-22,14.18,,Long,Open
CAPRICORN.BO,2024-10-15,13.59,,Long,Open
CAPRIHANS.BO,2024-11-27,141.94,,Long,Open
CAPRO.BO,2024-11-22,,51.1,Short,Close
CAPTRUST.NS,2024-12-02,105.08,,Long,Open
CARBORUNIV.NS,2024-11-14,,1455.01,Short,Close
CAREERP.NS,2024-11-22,409.95,,Long,Open
CARERATING.NS,2024-11-29,,1534.28,Short,Close
CARNATIN.BO,2024-09-02,6.26,,Long,Open
CARYSIL.NS,2024-11-05,,815.22,Short,Close
CASTROLIND.NS,2024-11-22,190.45,,Long,Open
CATVISION.BO,2024-11-22,,26.97,Short,Close
CCCL.BO,2024-11-27,,18.91,Short,Close
CCHHL.NS,2024-11-25,19.6,,Long,Open
CCL.NS,2024-10-30,633.5,,Long,Open
CCLINTER.BO,2024-11-28,29.33,,Long,Open
CDSL.NS,2024-11-14,1457.31,,Long,Open
CEATLTD.NS,2024-11-14,2694.75,,Long,Open
CEEJAY.BO,2024-11-22,234.75,,Long,Open
CEENIK.BO,2024-11-21,1215.07,,Long,Open
CEETAIN.BO,2024-12-02,,52.25,Short,Close
CEINSYSTECH.BO,2024-11-08,1162.49,,Long,Open
CELEBRITY.NS,2024-11-25,13.64,,Long,Open
