Ticker,Date/Time,Close,hh,ll,FromLow,FromHigh
1STCUS.BO,11/22/2024,120.50,132.00,120.50,7.00,1.00
1STCUS.BO,11/25/2024,119.95,132.00,119.95,8.00,0.00
1STCUS.BO,11/26/2024,119.00,132.00,119.00,0.00,0.00
1STCUS.BO,11/27/2024,119.00,132.00,119.00,1.00,1.00
1STCUS.BO,11/28/2024,121.35,121.35,119.00,2.00,0.00
1STCUS.BO,11/29/2024,119.00,123.50,119.00,0.00,0.00
1STCUS.BO,12/2/2024,119.00,123.50,119.00,1.00,1.00
1STCUS.BO,12/3/2024,116.65,123.50,116.65,0.00,0.00
1STCUS.BO,12/4/2024,116.70,123.50,116.65,1.00,1.00
1STCUS.BO,12/5/2024,116.70,123.50,116.65,2.00,2.00
360ONE.NS,11/22/2024,1082.40,1114.00,1001.05,0.00,0.00
360ONE.NS,11/25/2024,1092.65,1115.65,1001.05,0.00,0.00
360ONE.NS,11/26/2024,1092.15,1115.65,1001.05,1.00,1.00
360ONE.NS,11/27/2024,1132.00,1148.00,1001.05,0.00,0.00
360ONE.NS,11/28/2024,1124.60,1148.85,1001.05,0.00,0.00
360ONE.NS,11/29/2024,1115.05,1148.85,1001.05,0.00,1.00
360ONE.NS,12/2/2024,1144.60,1150.00,1001.05,0.00,0.00
360ONE.NS,12/3/2024,1156.70,1177.70,1001.05,0.00,0.00
360ONE.NS,12/4/2024,1128.40,1177.70,1001.05,0.00,1.00
360ONE.NS,12/5/2024,1119.35,1177.70,1001.05,0.00,2.00
21STCENMGM.NS,11/22/2024,101.21,121.44,101.21,0.00,0.00
21STCENMGM.NS,11/25/2024,99.93,121.44,99.18,0.00,0.00
21STCENMGM.NS,11/26/2024,97.93,121.44,97.93,0.00,0.00
21STCENMGM.NS,11/27/2024,95.97,121.44,95.97,0.00,0.00
21STCENMGM.NS,11/28/2024,97.45,121.44,94.05,0.00,0.00
21STCENMGM.NS,11/29/2024,95.50,121.44,94.05,1.00,0.00
21STCENMGM.NS,12/2/2024,93.59,121.44,93.59,0.00,0.00
