Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
HARYNACAP.BO,12/5/2024,357.40,5.00,0.00,22.00,5.00,361.77,355.32,348.87,1
HATHWAYB.BO,12/5/2024,19.30,7.00,0.00,22.00,7.00,19.83,19.43,19.03,1
HATSUN.NS,12/5/2024,1096.15,9.00,0.00,19.00,9.00,1132.93,1118.05,1103.16,1
HATHWAY.NS,12/5/2024,17.93,6.00,0.00,22.00,6.00,18.40,18.00,17.61,1
HBLEAS.BO,12/5/2024,16.61,8.00,0.00,19.00,8.00,17.29,16.99,16.69,1
HAVELLS.NS,12/5/2024,1746.70,14.00,0.00,50.00,14.00,1815.13,1785.02,1754.92,1
HCG.NS,12/5/2024,505.10,30.00,0.00,35.00,30.00,525.80,506.40,487.01,1
HBLPOWER.NS,12/5/2024,633.15,14.00,0.00,18.00,14.00,678.25,655.36,632.47,1
HDIL.NS,12/5/2024,4.06,7.00,0.00,19.00,7.00,4.47,4.44,4.41,1
HEERAISP.BO,12/5/2024,8.67,6.00,0.00,13.00,6.00,8.94,8.81,8.67,1
HCC.NS,12/5/2024,45.15,12.00,0.00,22.00,12.00,48.70,46.79,44.88,1
HCL-INSYS.NS,12/5/2024,17.98,12.00,0.00,18.00,12.00,18.59,18.22,17.85,1
HCLTECH.NS,12/5/2024,1924.00,22.00,0.00,34.00,22.00,1961.79,1907.21,1852.63,1
HEG.NS,12/5/2024,584.55,14.00,0.00,18.00,14.00,595.83,520.24,444.65,1
HDFCBANK.NS,12/5/2024,1865.75,41.00,0.00,47.00,41.00,1871.49,1813.88,1756.28,1
HEMIPROP.NS,12/5/2024,178.87,9.00,0.00,32.00,9.00,184.73,181.59,178.45,1
HERANBA.NS,12/5/2024,485.35,9.00,0.00,18.00,9.00,497.21,487.40,477.59,1
HEMORGANIC.BO,12/5/2024,11.70,15.00,0.00,18.00,15.00,11.99,11.51,11.04,1
HEMANG.BO,12/5/2024,29.34,7.00,0.00,15.00,7.00,30.73,29.37,28.02,1
HFIL.BO,12/4/2024,20.88,7.00,0.00,,7.00,,,,1
HESTERBIO.NS,12/5/2024,2597.55,10.00,0.00,17.00,10.00,0.00,0.00,0.00,1
HGINFRA.NS,12/5/2024,1452.80,14.00,0.00,22.00,14.00,1495.56,1453.56,1411.56,1
HERITGFOOD.NS,12/5/2024,507.15,10.00,0.00,34.00,10.00,516.12,506.88,497.64,1
HIGHENE.BO,12/5/2024,652.25,5.00,0.00,22.00,5.00,651.41,645.65,639.89,1
HEROMOTOCO.NS,12/5/2024,4644.35,13.00,0.00,49.00,13.00,0.00,0.00,0.00,1
HEIDELBERG.NS,12/5/2024,224.74,10.00,0.00,19.00,10.00,229.16,226.00,222.85,1
HFCL.NS,12/5/2024,129.36,27.00,0.00,50.00,27.00,140.29,135.06,129.83,1
HGS.NS,12/5/2024,730.45,8.00,0.00,18.00,8.00,780.71,746.68,712.65,1
HIKAL.NS,12/5/2024,429.25,27.00,0.00,31.00,27.00,450.72,424.88,399.04,1
HILTON.NS,12/5/2024,90.42,12.00,0.00,22.00,12.00,91.19,88.41,85.62,1
HIMATSEIDE.NS,12/5/2024,193.82,13.00,0.00,22.00,13.00,205.72,198.22,190.72,1
HIL.NS,12/5/2024,2568.90,10.00,0.00,45.00,10.00,2630.31,2599.67,2569.04,1
HINDADH.BO,12/5/2024,440.60,12.00,0.00,15.00,12.00,0.00,0.00,0.00,1
HINDCON.NS,12/5/2024,51.57,9.00,0.00,22.00,9.00,70.29,63.95,57.60,1
HINDALUMI.BO,12/5/2024,72.54,10.00,0.00,20.00,10.00,75.61,73.83,72.06,1
HINDHARD.BO,12/5/2024,1169.15,12.00,0.00,18.00,12.00,1168.61,1121.87,1075.13,1
HINDCOPPER.NS,12/5/2024,284.80,10.00,0.00,19.00,10.00,295.11,286.41,277.71,1
HINDCOMPOS.NS,12/5/2024,472.40,10.00,0.00,17.00,10.00,501.09,485.06,469.03,1
HINDWAREAP.NS,12/5/2024,288.65,12.00,0.00,31.00,12.00,353.07,347.99,342.90,1
HINDNATGLS.NS,12/5/2024,23.19,12.00,0.00,18.00,12.00,24.99,23.90,22.80,1
HINDTIN.BO,12/5/2024,198.80,13.00,0.00,48.00,13.00,206.61,199.25,191.89,1
HINDALCO.NS,12/5/2024,670.85,13.00,0.00,44.00,13.00,683.22,670.21,657.19,1
HINDMOTORS.NS,12/5/2024,25.17,8.00,0.00,22.00,8.00,25.27,25.12,24.98,1
HISARMETAL.NS,12/5/2024,177.90,9.00,0.00,18.00,9.00,183.31,179.64,175.98,1
HIPOLIN.BO,12/5/2024,155.15,9.00,0.00,13.00,9.00,156.01,149.54,143.06,1
HINDOILEXP.NS,12/5/2024,196.69,12.00,0.00,19.00,12.00,200.87,198.66,196.45,1
HIRECT.NS,12/5/2024,1405.65,13.00,0.00,19.00,13.00,1478.33,1390.80,1303.27,1
HINDPETRO.NS,12/5/2024,391.80,10.00,0.00,18.00,10.00,402.34,392.09,381.83,1
HITECHCORP.NS,12/5/2024,261.32,9.00,0.00,19.00,9.00,264.80,256.31,247.81,1
HITECHGEAR.NS,12/5/2024,885.55,10.00,0.00,18.00,10.00,893.13,880.11,867.09,1
HNDFDS.BO,12/5/2024,572.25,12.00,0.00,22.00,12.00,580.72,570.96,561.19,1
HLEGLAS.BO,12/5/2024,399.65,9.00,0.00,15.00,9.00,451.40,443.57,435.75,1
HITTCO.BO,12/5/2024,14.79,9.00,0.00,22.00,9.00,14.96,14.31,13.66,1
HITKITGLO.BO,12/4/2024,1.41,172.00,0.00,185.00,172.00,1.49,1.43,1.37,1
HOCL.BO,12/5/2024,45.71,12.00,0.00,20.00,12.00,47.74,46.29,44.84,1
HMVL.NS,12/5/2024,93.30,12.00,0.00,18.00,12.00,94.47,92.86,91.24,1
HOTLSILV.BO,12/5/2024,17.66,12.00,0.00,34.00,12.00,18.10,16.96,15.82,1
HPIL.NS,12/5/2024,155.49,12.00,0.00,27.00,12.00,158.38,150.99,143.60,1
HLVLTD.NS,12/5/2024,19.85,12.00,0.00,18.00,12.00,20.79,19.73,18.67,1
HMT.NS,12/5/2024,70.90,9.00,0.00,22.00,9.00,72.11,68.54,64.98,1
HOWARHO.BO,12/5/2024,27.99,12.00,0.00,21.00,12.00,0.00,0.00,0.00,1
HPCOTTON.BO,12/5/2024,132.45,9.00,0.00,22.00,9.00,136.16,132.76,129.36,1
HPL.NS,12/5/2024,531.55,9.00,0.00,19.00,9.00,654.56,636.63,618.69,1
HOVS.NS,12/5/2024,75.71,12.00,0.00,18.00,12.00,74.97,72.88,70.79,1
HONDAPOWER.NS,12/5/2024,3182.40,10.00,0.00,39.00,10.00,3384.39,3344.04,3303.70,1
HRYNSHP.BO,12/5/2024,145.65,9.00,0.00,19.00,9.00,167.53,163.73,159.93,1
HUDCO.NS,12/5/2024,243.85,10.00,0.00,18.00,10.00,256.67,247.64,238.60,1
HUIL.BO,12/5/2024,2555.00,13.00,0.00,19.00,13.00,2758.23,2675.55,2592.86,1
HSCL.NS,12/5/2024,570.95,9.00,0.00,19.00,9.00,576.43,564.28,552.13,1
ICEMAKE.NS,12/5/2024,823.85,9.00,0.00,17.00,9.00,842.43,830.13,817.83,1
HTMEDIA.NS,12/5/2024,24.83,9.00,0.00,22.00,9.00,25.12,24.87,24.62,1
ICICIGI.NS,12/5/2024,1932.70,10.00,0.00,50.00,10.00,1967.48,1923.53,1879.58,1
HUBTOWN.NS,12/5/2024,308.45,9.00,0.00,15.00,9.00,309.44,296.13,282.82,1
HUHTAMAKI.NS,12/5/2024,304.65,12.00,0.00,18.00,12.00,316.02,306.63,297.24,1
IBREALEST.NS,12/4/2024,138.10,13.00,0.00,14.00,13.00,146.52,140.23,133.95,1
ICICIBANK.NS,12/5/2024,1336.50,10.00,0.00,25.00,10.00,1354.12,1326.25,1298.37,1
ICSL.BO,12/5/2024,4.78,15.00,0.00,19.00,15.00,5.17,4.98,4.79,1
ICRA.NS,12/5/2024,6631.20,10.00,0.00,22.00,10.00,7352.76,7038.09,6723.42,1
IDEA.NS,12/5/2024,8.08,9.00,0.00,22.00,9.00,11.22,10.90,10.57,1
IEX.NS,12/5/2024,178.15,10.00,0.00,50.00,10.00,185.52,183.05,180.57,1
IDFC.NS,10/9/2024,108.78,45.00,0.00,75.00,45.00,0.00,0.00,0.00,1
ICIL.NS,12/5/2024,342.35,10.00,0.00,22.00,10.00,354.76,343.87,332.98,1
IDBI.NS,12/5/2024,85.54,10.00,0.00,18.00,10.00,88.80,85.96,83.11,1
IFBAGRO.NS,12/5/2024,593.10,9.00,0.00,19.00,9.00,594.78,581.99,569.20,1
IFBIND.NS,12/5/2024,1820.95,10.00,0.00,17.00,10.00,1864.43,1818.03,1771.62,1
IFCI.NS,12/5/2024,65.15,9.00,0.00,18.00,9.00,69.76,66.65,63.55,1
IIFLSEC.NS,12/4/2024,331.75,11.00,0.00,18.00,11.00,0.00,0.00,0.00,1
IFGLEXPOR.NS,12/5/2024,495.10,4.00,0.00,17.00,4.00,533.52,515.48,497.43,1
IGPL.NS,12/5/2024,604.50,9.00,0.00,17.00,9.00,658.63,631.34,604.05,1
IGL.NS,12/5/2024,383.45,10.00,0.00,16.00,10.00,386.87,367.36,347.85,1
IGARASHI.NS,12/5/2024,815.25,14.00,0.00,18.00,14.00,857.54,829.29,801.03,1
IITL.NS,12/5/2024,400.55,6.00,0.00,12.00,6.00,497.64,484.65,471.66,1
IMAGICAA.NS,12/5/2024,73.57,10.00,0.00,18.00,10.00,77.13,75.42,73.72,1
IIFL.NS,12/5/2024,434.75,9.00,0.00,19.00,9.00,445.74,439.57,433.40,1
IMFA.NS,12/5/2024,956.60,27.00,0.00,34.00,27.00,933.82,897.26,860.71,1
IMPAL.NS,12/5/2024,1174.40,9.00,0.00,22.00,9.00,1254.02,1215.49,1176.97,1
IMPEXFERRO.NS,12/5/2024,3.10,9.00,0.00,16.00,9.00,0.00,0.00,0.00,1
INDGELA.BO,12/5/2024,379.85,9.00,0.00,18.00,9.00,392.98,374.33,355.67,1
INCREDIBLE.BO,12/5/2024,49.58,6.00,0.00,8.00,6.00,54.25,51.78,49.31,1
INCON.BO,12/5/2024,17.60,6.00,0.00,11.00,6.00,18.18,17.33,16.48,1
INDBNK.BO,12/5/2024,53.25,12.00,0.00,22.00,12.00,55.44,51.66,47.89,1
INDIAHOME.BO,12/5/2024,34.94,11.00,0.00,,11.00,,,,1
INDCTST.BO,12/5/2024,67.76,8.00,0.00,35.00,8.00,73.01,71.54,70.08,1
INDBANK.NS,12/5/2024,48.97,13.00,0.00,18.00,13.00,50.84,47.69,44.55,1
INDIAMART.NS,12/5/2024,2367.60,12.00,0.00,35.00,12.00,2425.08,2388.41,2351.74,1
INDIANACRY.BO,12/5/2024,11.82,13.00,0.00,19.00,13.00,12.54,12.14,11.74,1
INDICAP.BO,12/5/2024,12.16,5.00,0.00,10.00,5.00,13.66,13.22,12.77,1
INDIGO.NS,12/5/2024,4368.55,14.00,0.00,57.00,14.00,4627.06,4567.23,4507.39,1
INDHOTEL.NS,12/5/2024,820.10,29.00,0.00,35.00,29.00,853.29,820.99,788.70,1
INDIAGLYCO.NS,12/5/2024,1406.95,14.00,0.00,18.00,14.00,1443.10,1371.27,1299.44,1
INDIANB.NS,12/5/2024,599.35,10.00,0.00,23.00,10.00,623.78,604.27,584.76,1
INDIANCARD.NS,12/5/2024,288.35,30.00,0.00,37.00,30.00,282.08,271.36,260.64,1
INDIANHUME.NS,12/5/2024,434.05,12.00,0.00,17.00,12.00,454.27,438.12,421.98,1
INDLEASE.BO,12/5/2024,12.00,11.00,0.00,15.00,11.00,12.92,12.36,11.80,1
INDOBORAX.BO,12/5/2024,206.60,12.00,0.00,21.00,12.00,216.04,208.46,200.87,1
INDOAMIN.BO,12/5/2024,199.40,9.00,0.00,16.00,9.00,206.04,194.48,182.91,1
INDOCITY.BO,12/5/2024,14.55,8.00,0.00,12.00,8.00,16.95,16.38,15.81,1
INDOKEM.BO,12/5/2024,80.68,3.00,0.00,29.00,3.00,81.47,81.09,80.70,1
INDOEURO.BO,12/5/2024,16.67,11.00,0.00,27.00,11.00,16.81,16.34,15.88,1
INDOSTAR.NS,12/5/2024,285.35,7.00,0.00,19.00,7.00,296.62,288.75,280.88,1
INDNIPPON.NS,12/5/2024,717.05,10.00,0.00,22.00,10.00,739.85,732.82,725.79,1
INDOCO.NS,12/5/2024,321.25,10.00,0.00,58.00,10.00,339.29,325.68,312.08,1
INDOTHAI.NS,12/5/2024,1147.75,75.00,0.00,82.00,75.00,1392.63,1267.27,1141.91,1
INDOTECH.NS,12/5/2024,2934.95,9.00,0.00,11.00,9.00,3008.93,2904.31,2799.70,1
INDOWIND.NS,12/5/2024,23.41,9.00,0.00,18.00,9.00,23.76,23.10,22.45,1
INDORAMA.NS,12/5/2024,43.09,10.00,0.00,18.00,10.00,44.14,43.29,42.44,1
INDSILHYD.BO,12/5/2024,54.74,12.00,0.00,22.00,12.00,55.53,53.33,51.12,1
INDSUCR.BO,12/5/2024,109.80,10.00,0.00,18.00,10.00,114.28,111.25,108.22,1
INDTONER.BO,12/5/2024,310.70,9.00,0.00,18.00,9.00,319.12,309.77,300.41,1
INDTERRAIN.NS,12/5/2024,52.54,10.00,0.00,40.00,10.00,52.49,50.33,48.17,1
INDRAMEDCO.NS,12/5/2024,492.90,10.00,0.00,16.00,10.00,523.31,505.95,488.59,1
INDUSTOWER.NS,12/5/2024,363.55,13.00,0.00,34.00,13.00,369.39,361.98,354.57,1
INFIBEAM.NS,12/5/2024,28.11,9.00,0.00,22.00,9.00,28.84,28.38,27.92,1
INFOBEAN.NS,12/5/2024,448.20,14.00,0.00,19.00,14.00,448.42,439.05,429.68,1
INFORTEC.BO,12/5/2024,104.00,5.00,0.00,13.00,5.00,110.27,108.25,106.22,1
INFRONICS.BO,12/5/2024,49.81,7.00,0.00,9.00,7.00,0.00,0.00,0.00,1
INNOVTEC.BO,12/5/2024,34.00,10.00,0.00,18.00,10.00,0.00,0.00,0.00,1
INFOMEDIA.NS,12/5/2024,7.08,7.00,0.00,44.00,7.00,7.42,7.13,6.83,1
INOVSYNTH.BO,12/5/2024,100.43,11.00,0.00,15.00,11.00,101.81,98.05,94.30,1
INOXWIND.NS,12/5/2024,204.22,7.00,0.00,22.00,7.00,219.72,213.19,206.66,1
INTECCAP.BO,12/5/2024,16.48,5.00,0.00,9.00,5.00,0.00,0.00,0.00,1
INGERRAND.NS,12/5/2024,4493.40,12.00,0.00,34.00,12.00,5713.24,5553.83,5394.43,1
INTEGRAEN.BO,12/5/2024,252.15,15.00,0.00,24.00,15.00,287.66,275.04,262.42,1
INSECTICID.NS,12/5/2024,742.50,10.00,0.00,18.00,10.00,785.88,765.78,745.68,1
INSPIRISYS.NS,12/5/2024,111.90,7.00,0.00,17.00,7.00,117.46,113.90,110.34,1
INTELLECT.NS,12/5/2024,779.15,9.00,0.00,18.00,9.00,806.40,775.50,744.61,1
INTENTECH.NS,12/5/2024,131.81,10.00,0.00,19.00,10.00,134.37,131.95,129.52,1
INFY.NS,12/5/2024,1934.85,21.00,0.00,35.00,21.00,2016.40,1964.17,1911.94,1
INTLCONV.BO,12/5/2024,86.23,9.00,0.00,13.00,9.00,89.37,88.48,87.59,1
INTRGLB.BO,12/5/2024,109.07,5.00,0.00,17.00,5.00,112.05,106.90,101.75,1
INTSTOIL.BO,12/5/2024,43.20,11.00,0.00,16.00,11.00,0.00,0.00,0.00,1
INVENTURE.NS,12/5/2024,2.28,9.00,0.00,35.00,9.00,2.49,2.42,2.36,1
IONEXCHANG.BO,12/5/2024,722.55,9.00,0.00,19.00,9.00,728.45,712.17,695.88,1
IRCON.NS,12/5/2024,219.17,9.00,0.00,22.00,9.00,234.58,227.79,221.00,1
IRFC.NS,12/5/2024,150.84,12.00,0.00,22.00,12.00,164.84,160.86,156.87,1
IRCTC.NS,12/5/2024,836.85,10.00,0.00,103.00,10.00,847.24,834.88,822.52,1
IOLCP.NS,12/5/2024,388.30,10.00,0.00,18.00,10.00,404.91,398.05,391.19,1
IRONWOOD.BO,12/5/2024,36.66,6.00,0.00,,6.00,,,,1
IRIS.BO,12/5/2024,446.70,10.00,0.00,20.00,10.00,449.85,442.94,436.03,1
IOB.NS,12/5/2024,57.87,12.00,0.00,18.00,12.00,59.29,57.20,55.10,1
IRISDOREME.NS,12/5/2024,66.56,9.00,0.00,59.00,9.00,67.72,66.48,65.25,1
ISEC.NS,12/5/2024,892.35,36.00,0.00,50.00,36.00,897.59,869.31,841.04,1
IRB.NS,12/5/2024,57.13,10.00,0.00,39.00,10.00,59.56,57.68,55.80,1
IOC.NS,12/5/2024,139.44,10.00,0.00,45.00,10.00,144.64,141.60,138.56,1
ISGEC.BO,12/5/2024,1499.40,13.00,0.00,18.00,13.00,1546.54,1496.19,1445.83,1
ISHITADR.BO,12/5/2024,90.35,13.00,0.00,18.00,13.00,103.04,96.26,89.48,1
ISFT.NS,12/5/2024,144.14,4.00,0.00,8.00,4.00,149.40,146.63,143.87,1
ISLCONSUL.BO,12/5/2024,26.77,7.00,0.00,22.00,7.00,27.78,26.43,25.08,1
ISTRNETWK.BO,12/4/2024,3.27,7.00,0.00,12.00,7.00,3.63,3.59,3.55,1
ISWL.BO,12/5/2024,5.98,3.00,0.00,11.00,3.00,6.09,6.04,5.99,1
ITDC.NS,12/5/2024,669.90,10.00,0.00,15.00,10.00,704.31,675.02,645.73,1
ITHL.BO,12/5/2024,679.90,13.00,0.00,33.00,13.00,717.60,685.69,653.79,1
IWEL.BO,12/5/2024,11105.95,6.00,0.00,18.00,6.00,11515.54,11171.06,10826.57,1
ITL.BO,12/5/2024,416.25,7.00,0.00,20.00,7.00,432.29,422.02,411.74,1
IWP.BO,12/5/2024,59.27,13.00,0.00,28.00,13.00,66.04,60.78,55.52,1
ITDCEM.NS,12/5/2024,512.55,9.00,0.00,22.00,9.00,551.71,542.30,532.88,1
ITI.NS,12/5/2024,283.50,6.00,0.00,16.00,6.00,0.00,0.00,0.00,1
JAGANLAM.BO,12/5/2024,94.77,6.00,0.00,17.00,6.00,95.39,92.23,89.07,1
JAGAJITIND.BO,12/5/2024,252.70,10.00,0.00,21.00,10.00,262.74,256.23,249.71,1
IVC.NS,12/5/2024,11.47,3.00,0.00,5.00,3.00,11.91,11.56,11.20,1
IZMO.NS,12/5/2024,516.40,25.00,0.00,36.00,25.00,544.12,509.73,475.34,1
J&KBANK.NS,12/5/2024,106.14,10.00,0.00,18.00,10.00,108.99,105.01,101.03,1
JAINEX.BO,12/5/2024,185.20,6.00,0.00,14.00,6.00,189.58,179.98,170.39,1
JAIHINDS.BO,12/5/2024,53.50,4.00,0.00,9.00,4.00,56.31,55.38,54.44,1
JAGRAN.NS,12/5/2024,87.00,10.00,0.00,22.00,10.00,88.84,86.91,84.97,1
JAINCO.BO,12/4/2024,5.40,100.00,0.00,335.00,100.00,4.69,3.42,2.14,1
JAIBALAJI.NS,12/5/2024,1017.70,7.00,0.00,22.00,7.00,1047.14,993.39,939.64,1
JAIPAN.BO,12/5/2024,37.36,4.00,0.00,7.00,4.00,37.60,36.95,36.31,1
JAICORPLTD.NS,12/5/2024,388.55,10.00,0.00,18.00,10.00,424.22,399.92,375.62,1
JAMNAAUTO.NS,12/5/2024,104.85,10.00,0.00,22.00,10.00,111.12,108.74,106.36,1
JAINSTUDIO.BO,12/4/2024,2.65,584.00,0.00,592.00,584.00,2.67,2.65,2.63,1
JASH.NS,12/5/2024,645.95,14.00,0.00,22.00,14.00,691.62,642.37,593.12,1
JAYKAY.BO,12/5/2024,138.40,13.00,0.00,22.00,13.00,138.88,132.12,125.36,1
JAYBHCR.BO,12/5/2024,11.39,41.00,0.00,63.00,41.00,11.67,11.20,10.73,1
JAYBARMARU.NS,12/5/2024,101.10,12.00,0.00,22.00,12.00,107.46,102.51,97.56,1
JAYAGROGN.NS,12/5/2024,303.45,10.00,0.00,16.00,10.00,308.56,299.47,290.37,1
JAYNECOIND.NS,12/5/2024,43.03,10.00,0.00,17.00,10.00,44.77,43.99,43.20,1
JENBURPH.BO,12/5/2024,1214.80,10.00,0.00,12.00,10.00,1411.75,1363.36,1314.96,1
JAYSREETEA.NS,12/5/2024,144.58,10.00,0.00,22.00,10.00,152.75,149.66,146.57,1
JETFREIGHT.NS,12/5/2024,17.90,9.00,0.00,21.00,9.00,19.98,18.41,16.83,1
JBCHEPHARM.NS,12/5/2024,1778.75,11.00,0.00,22.00,11.00,1853.68,1804.33,1754.99,1
JBFIND.BO,12/4/2024,4.42,321.00,0.00,426.00,321.00,5.03,4.56,4.10,1
JETKINGQ.BO,12/5/2024,66.08,14.00,0.00,18.00,14.00,67.00,65.33,63.66,1
JBMA.NS,12/5/2024,1622.80,10.00,0.00,22.00,10.00,1677.75,1649.61,1621.48,1
JHACC.BO,12/5/2024,302.15,13.00,0.00,22.00,13.00,0.00,0.00,0.00,1
JCHAC.NS,12/5/2024,1941.50,9.00,0.00,34.00,9.00,2042.58,1985.14,1927.70,1
JHS.NS,12/5/2024,22.71,7.00,0.00,21.00,7.00,23.19,22.76,22.34,1
JINDCAP.BO,12/5/2024,45.52,6.00,0.00,17.00,6.00,45.70,44.81,43.91,1
JINDHOT.BO,12/5/2024,106.60,12.00,0.00,16.00,12.00,108.37,105.40,102.43,1
JINDALPHOT.NS,12/5/2024,866.90,4.00,0.00,9.00,4.00,926.11,916.10,906.09,1
JITFINFRA.NS,12/5/2024,801.15,13.00,0.00,18.00,13.00,806.68,790.35,774.02,1
JISLDVREQS.BO,12/5/2024,37.79,10.00,0.00,17.00,10.00,37.89,36.23,34.57,1
JINDWORLD.NS,12/5/2024,390.75,12.00,0.00,22.00,12.00,409.47,369.83,330.19,1
JINDRILL.NS,12/5/2024,797.65,14.00,0.00,18.00,14.00,896.07,858.80,821.53,1
JINDALPOLY.NS,12/5/2024,948.00,26.00,0.00,34.00,26.00,969.74,923.17,876.61,1
JINDALSAW.NS,12/5/2024,319.45,14.00,0.00,18.00,14.00,323.72,318.80,313.88,1
JINDALSTEL.NS,12/5/2024,934.45,14.00,0.00,18.00,14.00,949.37,930.41,911.45,1
JISLJALEQS.NS,12/5/2024,75.35,10.00,0.00,18.00,10.00,78.60,75.38,72.16,1
JLL.BO,12/5/2024,47.59,5.00,0.00,9.00,5.00,53.50,51.56,49.63,1
JKIL.NS,12/5/2024,778.25,10.00,0.00,22.00,10.00,839.57,796.68,753.79,1
JKCEMENT.NS,12/5/2024,4608.10,12.00,0.00,55.00,12.00,4814.29,4643.70,4473.11,1
JKLAKSHMI.NS,12/5/2024,817.35,13.00,0.00,22.00,13.00,854.72,838.30,821.88,1
JKPAPER.NS,12/5/2024,455.60,12.00,0.00,22.00,12.00,482.08,462.28,442.49,1
JOINDRE.BO,12/5/2024,61.78,14.00,0.00,18.00,14.00,61.95,59.77,57.59,1
JKTYRE.NS,12/5/2024,393.30,9.00,0.00,22.00,9.00,399.10,396.47,393.84,1
JMFINANCIL.NS,12/5/2024,139.27,12.00,0.00,18.00,12.00,143.22,140.82,138.42,1
JOCIL.NS,12/5/2024,202.72,10.00,0.00,18.00,10.00,0.00,0.00,0.00,1
JPTSEC.BO,12/4/2024,14.40,37.00,0.00,51.00,37.00,14.68,13.98,13.28,1
JSTL.BO,12/5/2024,51.66,13.00,0.00,33.00,13.00,0.00,0.00,0.00,1
JPINFRATEC.BO,12/4/2024,1.27,432.00,0.00,450.00,432.00,1.28,1.27,1.26,1
JPPOWER.NS,12/5/2024,19.62,7.00,0.00,18.00,7.00,21.35,20.41,19.48,1
JPASSOCIAT.NS,12/5/2024,7.21,4.00,0.00,38.00,4.00,7.23,7.19,7.16,1
JSL.NS,12/5/2024,728.85,10.00,0.00,18.00,10.00,744.30,726.50,708.70,1
JSWHL.NS,12/5/2024,14759.80,4.00,0.00,12.00,4.00,14977.91,14862.42,14746.93,1
JUBLFOOD.NS,12/5/2024,662.05,21.00,0.00,49.00,21.00,683.67,663.67,643.68,1
JSWSTEEL.NS,12/5/2024,999.20,13.00,0.00,19.00,13.00,1011.90,993.69,975.48,1
JTEKTINDIA.NS,12/5/2024,171.50,10.00,0.00,18.00,10.00,181.56,179.08,176.60,1
JUBLINGREA.NS,12/5/2024,784.25,12.00,0.00,18.00,12.00,841.01,819.28,797.54,1
JUBLINDS.NS,10/25/2024,1633.95,13.00,0.00,33.00,13.00,0.00,0.00,0.00,1
JUNIORBEES.BO,12/5/2024,773.42,10.00,0.00,47.00,10.00,785.91,777.32,768.73,1
JUPITERIN.BO,12/5/2024,49.67,9.00,0.00,12.00,9.00,55.73,52.81,49.89,1
JUSTDIAL.NS,12/5/2024,1127.35,10.00,0.00,19.00,10.00,1167.59,1130.71,1093.83,1
JUBLPHARMA.NS,12/5/2024,1205.20,8.00,0.00,18.00,8.00,1289.10,1261.40,1233.70,1
JWL.NS,12/5/2024,484.70,9.00,0.00,22.00,9.00,533.10,514.57,496.04,1
JYOTIRES.BO,12/5/2024,1390.55,12.00,0.00,49.00,12.00,0.00,0.00,0.00,1
KABSON.BO,12/5/2024,37.74,6.00,0.00,19.00,6.00,39.80,39.48,39.16,1
KAJARIR.BO,12/5/2024,42.90,13.00,0.00,22.00,13.00,44.65,43.68,42.70,1
KALYANKJIL.NS,12/5/2024,720.65,13.00,0.00,15.00,13.00,761.20,738.27,715.35,1
KABRAEXTRU.NS,12/5/2024,513.10,13.00,0.00,16.00,13.00,586.68,569.64,552.60,1
KALLAM.BO,12/5/2024,6.56,7.00,0.00,22.00,7.00,6.80,6.58,6.36,1
JYOTISTRUC.NS,12/5/2024,31.51,7.00,0.00,21.00,7.00,33.71,32.56,31.41,1
KAMANWALA.BO,12/5/2024,16.76,10.00,0.00,18.00,10.00,16.95,16.57,16.19,1
KANCOTEA.BO,12/5/2024,89.60,13.00,0.00,19.00,13.00,94.03,92.89,91.74,1
KAJARIACER.NS,12/5/2024,1204.45,12.00,0.00,49.00,12.00,0.00,0.00,0.00,1
KAKATCEM.NS,12/5/2024,196.59,9.00,0.00,19.00,9.00,202.48,199.64,196.79,1
KALYANIFRG.NS,12/5/2024,619.55,27.00,0.00,37.00,27.00,703.38,635.88,568.37,1
KANANIIND.NS,12/5/2024,2.83,9.00,0.00,22.00,9.00,3.30,3.16,3.03,1
KANCHI.BO,12/5/2024,605.45,6.00,0.00,18.00,6.00,615.80,607.05,598.30,1
KAMDHENU.NS,12/5/2024,497.40,7.00,0.00,19.00,7.00,531.04,507.12,483.20,1
KAMATHOTEL.NS,12/5/2024,218.68,12.00,0.00,26.00,12.00,226.47,220.80,215.13,1
KANPRPLA.NS,12/5/2024,132.62,10.00,0.00,15.00,10.00,145.19,135.07,124.94,1
KANELIND.BO,12/4/2024,32.14,17.00,0.00,20.00,17.00,48.17,35.24,22.31,1
KANDAGIRI.BO,12/5/2024,35.00,38.00,0.00,48.00,38.00,35.90,34.00,32.11,1
KAPILCO.BO,12/5/2024,261.70,6.00,0.00,12.00,6.00,262.53,260.33,258.12,1
KARANWO.BO,11/22/2024,7.25,6.00,0.00,,6.00,,,,1
KANSHST.BO,12/5/2024,35.00,3.00,0.00,20.00,3.00,35.60,35.00,34.39,1
KANUNGO.BO,12/5/2024,8.10,9.00,0.00,31.00,9.00,8.76,8.35,7.93,1
KAPSTON.NS,12/5/2024,282.05,14.00,0.00,18.00,14.00,299.66,288.91,278.17,1
KANORICHEM.NS,12/5/2024,119.38,9.00,0.00,17.00,9.00,123.97,121.90,119.82,1
KCDGROUP.BO,12/5/2024,8.20,9.00,0.00,17.00,9.00,0.00,0.00,0.00,1
KANSAINER.NS,12/5/2024,277.90,10.00,0.00,22.00,10.00,294.49,289.16,283.83,1
