Date/Time,Ticker,Alert,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Buy_ZZ,Close,DnBars,Downtrend Length,FromHigh,FromLow,LR_LC,LR_MC,LR_UC,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,S1,SCTR,SL,UpBars,Uptrend Length,hh,ll,myShort,Buy,Current_Price,Quantity,P/L Percentage
2025-01-15,CSBBANK.NS,0.0,,,,EW,,,312.0,,,0.0,0.0,,,,,3563.0,_UC,51.52,1728.0,3.97,-3.25,288.55,,,334.9,288.55,,EW_UC,311.54998779296875,43.0,-0.0014423468174078525
2025-01-15,CUBIFIN.BO,1.0,,,BB,EW,,,3.0,,,0.0,0.0,,,,,3563.0,_DC,72.23,990.0,5.12,5.11,2.26,,,3.72,2.26,,EWBB_DC,2.5299999713897705,1351.0,-0.15666667620340982
2025-01-15,CYBELEIND.BO,1.0,,,,EW,,,37.0,,,0.0,0.0,,,,,3563.0,_BW,39.39,2160.0,7.9,-7.7,33.0,,,42.5,33.0,,EW_BW,36.849998474121094,250.0,-0.004054095294024493
2025-01-15,CYBERMEDIA.NS,1.0,,,,,LR,,26.04,,,0.0,0.0,,,,,3563.0,_BW,63.48,1302.0,7.81,1.26,,,,33.45,22.87,,LR_BW,26.040000915527344,315.0,3.515850017675312e-08
2025-01-15,DARJEELING.BO,1.0,,ATR,,EW,,,33.0,,,3.0,0.0,,,,,3563.0,_BW,98.62,50.0,9.72,121.88,29.47,,,41.99,29.47,,ATREW_BW,32.56999969482422,283.0,-0.013030312278053978
2025-01-15,DDIL.BO,0.0,,,,EW,,,6.0,,,0.0,0.0,,,,,3563.0,_DC,11.59,3150.0,1.84,-31.13,5.42,,,13.75,5.42,,EW_DC,5.929999828338623,1724.0,-0.011666695276896158
2025-01-15,DEEPAKFERT.NS,0.0,,,,EW,,,1140.0,,,0.0,0.0,,,,,3563.0,_DC,86.92,467.0,1.5,18.21,1063.75,,,1443.1,1063.75,,EW_DC,1139.699951171875,13.0,-0.0002632007264254386
2025-01-15,DEVIT.NS,0.0,,,,EW,,,169.0,,,2.0,0.0,,,,,3563.0,_BW,84.48,554.0,1.96,15.15,158.12,,,191.0,147.87,,EW_BW,168.80999755859375,47.0,-0.0011242748012204142
2025-01-15,DHANFAB.BO,1.0,,ATR,,EW,,,65.0,,,0.0,0.0,,,,,3563.0,_UC,68.14,1136.0,11.34,3.28,54.0,,,69.85,54.0,,ATREW_UC,61.25,91.0,-0.057692307692307696
2025-01-15,DHINDIA.BO,1.0,,,,EW,,,182.0,,,3.0,2.0,,,,,3563.0,_W,90.09,354.0,5.19,24.41,168.05,,,199.0,120.1,,EW_W,182.8000030517578,16.0,0.004395621163504464
2025-01-15,DHOOTIN.BO,1.0,,,,EW,,,313.0,,,0.0,0.0,,,,,3563.0,_BW,48.18,1847.0,5.22,-4.57,282.0,,,449.0,282.0,,EW_BW,312.75,32.0,-0.0007987220447284345
2025-01-15,DHRUVCA.BO,1.0,,,,EW,,,325.0,,,0.0,0.0,,,,,3563.0,_BW,38.01,2209.0,6.08,-8.19,298.0,,,415.0,298.0,,EW_BW,325.45001220703125,37.0,0.0013846529447115385
2025-01-15,DITCO.BO,1.0,,,BB,,,,12.26,,,1.0,1.0,,,,,3563.0,_DC,36.08,2278.0,4.33,-8.88,,,,16.75,11.3,,BB_DC,12.260000228881836,1042.0,1.866899152941785e-08
2025-01-15,DOLLAR.NS,0.0,,,BB,,,,432.4,,,0.0,0.0,,,,,3563.0,_DC,24.62,2686.0,0.39,-13.1,,,,556.0,415.1,,BB_DC,432.3999938964844,58.0,-1.4115438488118947e-08
2025-01-15,DRCSYSTEMS.NS,0.0,,,,EW,,,28.0,,,0.0,0.0,,,,,3563.0,_DC,57.66,1509.0,2.8,-0.99,24.75,,,34.9,24.75,,EW_DC,27.59000015258789,308.0,-0.01464285169328962
2025-01-15,DUNCANENG.BO,1.0,,,,EW,,,501.0,,,0.0,0.0,,,,,3563.0,_BW,29.67,2506.0,5.52,-11.0,460.0,,,902.0,460.0,,EW_BW,502.45001220703125,24.0,0.002894235942178144
2025-01-15,EIHAHOTELS.NS,0.0,,,,EW,,,396.0,,,0.0,0.0,,,,,3563.0,_BW,53.71,1650.0,2.96,-2.35,365.3,,,455.7,365.3,,EW_BW,396.0,33.0,0.0
2025-01-15,EKAMLEA.BO,0.0,,,BB,EW,,ZZ,10.0,0.0,9.0,3.0,2.0,8.93,9.36,9.78,,3563.0,_W,87.59,443.0,2.64,19.38,8.59,5.0,5.0,10.41,7.79,,EWBB_W,9.550000190734863,452.0,-0.04499998092651367
2025-01-15,ELECON.NS,1.0,,ATR,,EW,,,617.0,,,0.0,0.0,,,,,3563.0,_DC,66.2,1205.0,8.62,2.25,533.85,,,672.55,533.85,,ATREW_DC,617.2999877929688,12.0,0.000486203878393436
2025-01-15,ELECTCAST.NS,0.0,,,,EW,,,125.0,,,0.0,0.0,,,,,3563.0,_DC,14.6,3043.0,0.66,-21.33,119.12,,,170.7,119.12,,EW_DC,124.86000061035156,170.0,-0.0011199951171875
2025-01-15,EMAMIPAP.NS,0.0,,,,EW,,,106.0,,,0.0,0.0,,,,,3563.0,_DC,27.96,2567.0,-0.39,-11.69,98.41,,,128.0,98.41,,EW_DC,105.52999877929688,132.0,-0.00443397378021816
2025-01-15,ENERGYDEV.NS,1.0,,,BB,,,,25.87,,,0.0,0.0,,,,,3563.0,_DC,60.89,1394.0,5.5,0.17,,,,37.9,23.33,,BB_DC,25.8700008392334,394.0,3.244040964216236e-08
2025-01-15,ENGINERSIN.NS,1.0,,,,EW,,,177.0,,,0.0,0.0,,,,,3563.0,_DC,20.19,2844.0,4.29,-15.3,161.15,,,211.7,161.15,,EW_DC,176.82000732421875,63.0,-0.0010169077727754238
2025-01-15,ETIL.BO,1.0,,,,EW,,,8.0,,,0.0,2.0,,,,,3563.0,_DC,39.58,2153.0,5.55,-7.63,7.22,,,11.55,7.22,,EW_DC,8.100000381469727,1282.0,0.01250004768371582
2025-01-15,EVEXIA.BO,,,,BB,EW,,,3.0,,,0.0,0.0,,,,,3563.0,_DC,10.02,3206.0,,,2.77,,,4.4,2.77,,EWBB_DC,3.3299999237060547,4348.0,0.10999997456868489
2025-01-15,EXCEL.NS,1.0,,,,EW,,,1.0,,,0.0,0.0,,,,,3563.0,_DC,70.02,1069.0,4.72,4.06,0.77,,,1.85,0.77,,EW_DC,0.8999999761581421,4348.0,-0.10000002384185791
2025-01-15,FAIRCHEMOR.NS,0.0,,,,EW,,,1035.0,,,4.0,7.0,,,,,3563.0,_UC,32.09,2420.0,0.98,-10.18,939.55,,,1307.0,774.1,,EW_UC,1035.0,4.0,0.0
2025-01-15,FAZE3Q.BO,1.0,,,,EW,,,423.0,,,0.0,0.0,,,,,3563.0,_BW,49.49,1800.0,6.79,-3.98,387.7,,,459.75,387.7,,EW_BW,422.95001220703125,28.0,-0.00011817445146276596
2025-01-15,FERVENTSYN.BO,1.0,,,BB,EW,,,20.0,,,5.0,5.0,,,,,3563.0,_DC,81.7,653.0,4.93,12.22,17.75,,,25.56,17.75,,EWBB_DC,19.950000762939453,444.0,-0.002499961853027344
2025-01-15,FOODSIN.BO,0.0,,,BB,,,,116.1,,,0.0,0.0,,,,,3563.0,_DC,36.64,2258.0,3.6,-8.65,,,,129.45,95.1,,BB_DC,118.1500015258789,48.0,0.01765720521859528
2025-01-15,FRANKLININD.BO,0.0,,,BB,,,,2.66,,,3.0,0.0,,,,,3563.0,_DC,35.88,2285.0,0.61,-8.94,,,,3.3,1.71,,BB_DC,2.6600000858306885,1053.0,3.226717606558419e-08
2025-01-15,GANECOS.NS,1.0,,ATR,,EW,,,1825.0,,,0.0,0.0,,,,,3563.0,_DC,71.25,1025.0,7.79,4.44,1571.45,,,2484.2,1571.45,,ATREW_DC,1824.699951171875,4.0,-0.00016441031678082193
2025-01-15,GARWSYN.BO,1.0,,,BB,,,ZZ,32.22,0.0,22.0,0.0,0.0,30.08,31.4,32.73,,3563.0,_W,92.22,278.0,7.29,29.21,,5.0,5.0,40.03,28.65,,BB_W,32.220001220703125,280.0,3.7886502983763766e-08
2025-01-15,GENCON.NS,0.0,,,,EW,,,40.0,,,0.0,8.0,,,,,3563.0,_DC,20.63,2828.0,2.57,-14.98,36.78,,,53.5,36.78,,EW_DC,39.54999923706055,311.0,-0.011250019073486328
2025-01-15,GINISILK.BO,1.0,,,,EW,,,112.0,,,0.0,0.0,,,,,3563.0,_BW,45.96,1926.0,5.92,-5.4,101.5,,,165.2,101.5,,EW_BW,111.69999694824219,95.0,-0.0026785986764090402
2025-01-15,GLCL.BO,0.0,,,,EW,,,38.0,,,6.0,3.0,,,,,3563.0,_AT,91.07,319.0,1.23,26.27,33.5,,,43.95,33.11,,EW_AT,37.68000030517578,204.0,-0.008421044600637336
2025-01-15,GLFL.NS,1.0,,ATR,,,,ZZ,9.28,0.0,30.0,6.0,3.0,7.97,8.54,9.12,,3563.0,_UC,84.14,566.0,5.18,14.74,,15.0,15.0,9.28,6.71,,ATR_UC,9.279999732971191,389.0,-2.8774656029554046e-08
2025-01-15,GLOBUSCON.BO,1.0,,,,EW,,,17.0,,,0.0,0.0,,,,,3563.0,_BW,17.77,2930.0,6.94,-17.59,15.35,,,22.99,15.35,,EW_BW,17.3700008392334,606.0,0.021764755249023438
2025-01-15,GOLDTECH.NS,0.0,,,,EW,,,68.0,,,0.0,0.0,,,,,3563.0,_BW,12.18,3129.0,2.52,-27.49,62.5,,,86.5,62.5,,EW_BW,67.87000274658203,182.0,-0.0019117243149701286
2025-01-15,GOLKUNDIA.BO,1.0,,,,EW,,,196.0,,,0.0,0.0,,,,,3563.0,_DC,64.29,1273.0,6.06,1.56,168.85,,,303.9,168.85,,EW_DC,195.85000610351562,37.0,-0.0007652749820631378
2025-01-15,GPIL.NS,0.0,,,BB,,,,185.41,,,0.0,0.0,,,,,3563.0,_W,21.56,2795.0,-0.57,-14.49,,,,253.4,180.1,,BB_W,185.41000366210938,188.0,1.9751412428728792e-08
2025-01-15,GPTINFRA.NS,0.0,,,,EW,,,135.0,,,0.0,8.0,,,,,3563.0,_DC,43.26,2022.0,0.73,-6.46,124.92,,,153.45,124.92,,EW_DC,135.00999450683594,99.0,7.403338396990741e-05
2025-01-15,GREENPOWER.NS,0.0,,,,EW,,,16.0,,,0.0,0.0,,,,,3563.0,_DC,25.88,2641.0,1.15,-12.6,14.51,,,19.4,14.51,,EW_DC,16.100000381469727,671.0,0.00625002384185791
2025-01-15,GTNINDS.BO,1.0,,,,EW,,ZZ,37.0,0.0,22.0,5.0,2.0,39.86,40.24,40.61,,3563.0,_W,69.29,1095.0,4.42,3.63,34.26,8.0,8.0,39.75,32.95,,EW_W,36.97999954223633,247.0,-0.0005405529125316723
2025-01-15,GTV.BO,1.0,,ATR,,,,ZZ,671.35,0.0,16.0,0.0,0.0,545.97,603.1,660.23,,3563.0,_W,99.97,2.0,79.46,873.58,,11.0,11.0,674.9,510.1,,ATR_W,671.3499755859375,6.0,-3.6365625266608126e-08
2025-01-15,GUJCOTEX.BO,1.0,,,,EW,,,18.0,,,3.0,2.0,,,,,3563.0,_UC,98.03,71.0,9.17,87.69,16.38,,,24.49,10.57,,EW_UC,18.34000015258789,135.0,0.018888897365993924
2025-01-15,GUJTLRM.BO,,,,,EW,,,14.0,,,1.0,0.0,,,,,3563.0,_UC,10.02,3206.0,,,12.65,,,19.92,12.65,,EW_UC,13.949999809265137,741.0,-0.0035714421953473774
2025-01-15,HARDWYN.BO,0.0,,,BB,,,,16.79,,,0.0,0.0,,,,,3563.0,_DC,13.98,3065.0,0.56,-22.02,,,,33.93,15.24,,BB_DC,16.790000915527344,645.0,5.4528132495690966e-08
2025-01-15,HATSUN.NS,1.0,,,,EW,,,1075.0,,,0.0,0.0,,,,,3563.0,_BW,56.2,1561.0,9.62,-1.45,930.65,,,1130.0,930.65,,EW_BW,1074.550048828125,7.0,-0.00041855922965116277
2025-01-15,HDFCAMC.NS,1.0,,,,EW,,,4048.0,,,0.0,0.0,,,,,3563.0,_BW,60.02,1425.0,5.76,-0.15,3792.2,,,4579.95,3792.2,,EW_BW,4047.5,4.0,-0.00012351778656126481
2025-01-15,HEMANG.BO,1.0,,,,EW,,,31.0,,,3.0,3.0,,,,,3563.0,_UC,65.44,1232.0,6.13,1.98,28.63,,,34.57,26.0,,EW_UC,30.899999618530273,200.0,-0.0032258187570879536
2025-01-15,HEMORGANIC.BO,1.0,,,,EW,,,10.0,,,3.0,0.0,,,,,3563.0,_DC,49.52,1799.0,5.91,-3.96,9.42,,,13.7,9.42,,EW_DC,10.399999618530273,1724.0,0.039999961853027344
2025-01-15,HINDHARD.BO,1.0,,,,EW,,,1034.0,,,0.0,0.0,,,,,3563.0,_W,93.09,247.0,6.22,32.7,941.0,,,1277.1,941.0,,EW_W,1034.1500244140625,11.0,0.00014509130953820117
2025-01-15,HINDTIN.BO,0.0,,,,EW,,,198.0,,,1.0,0.0,,,,,3563.0,_BW,75.38,878.0,3.63,6.98,175.65,,,224.7,175.65,,EW_BW,197.64999389648438,45.0,-0.0017677075935132575
2025-01-15,HOWARHO.BO,0.0,,,BB,,,,25.38,,,0.0,0.0,,,,,3563.0,_DC,68.95,1107.0,1.2,3.5,,,,33.39,24.09,,BB_DC,25.3799991607666,775.0,-3.306672172745233e-08
2025-01-15,HUDCO.NS,0.0,,,,EW,,,215.0,,,0.0,0.0,,,,,3563.0,_DC,23.05,2742.0,0.42,-13.82,200.85,,,262.7,200.85,,EW_DC,214.97000122070312,71.0,-0.00013952920603197674
2025-01-15,ICIL.NS,1.0,,,,EW,,,326.0,,,0.0,0.0,,,,,3563.0,_DC,34.42,2337.0,4.3,-9.43,303.3,,,423.95,303.3,,EW_DC,326.04998779296875,44.0,0.00015333678824769938
2025-01-15,ICL.BO,,,,BB,,,ZZ,37.75,0.0,16.0,0.0,,36.6,37.4,38.2,,3563.0,_DC,10.02,3206.0,,,,3.0,3.0,42.0,33.67,,BB_DC,37.75,245.0,0.0
2025-01-15,IDEA.NS,1.0,,,BB,,,ZZ,8.76,0.0,8.0,0.0,0.0,8.21,8.66,9.1,,3563.0,_W,21.98,2780.0,4.88,-14.33,,3.0,3.0,9.23,6.61,,BB_W,8.760000228881836,465.0,2.612806348751859e-08
2025-01-15,IFBAGRO.NS,1.0,,,,EW,,,573.0,,,0.0,0.0,,,,,3563.0,_DC,72.57,978.0,6.48,5.31,510.3,,,639.35,510.3,,EW_DC,573.1500244140625,16.0,0.0002618227121509599
