Ticker,Date/Time,Close,myBuy ,myShort
GTV.BO,1/8/2025,671,,1
GUJAPOLLO.NS,1/13/2025,366,,1
GUJCMDS.BO,1/14/2025,429,,1
GUJCOTEX.BO,1/14/2025,18,,1
GUJCRAFT.BO,1/6/2025,166,,1
GUJHOTE.BO,1/13/2025,289,,1
GUJRAFFIA.NS,1/8/2025,83,,1
GUJTLRM.BO,1/9/2025,14,,1
GYANDEV.BO,1/7/2025,30,,1
HAZOOR.BO,1/8/2025,53,,1
HAWKINCOOK.BO,1/10/2025,8700,,1
HIMTEK.BO,1/6/2025,196,,1
HINDNATGLS.NS,1/6/2025,21,,1
HINDTIN.BO,1/10/2025,198,,1
HINDPETRO.NS,1/6/2025,363,,1
HISARSP.BO,1/2/2025,72,1,
HOVS.NS,1/8/2025,71,,1
HSCL.NS,1/10/2025,540,,1
IFINSER.BO,1/15/2025,47,,1
IFBIND.NS,1/13/2025,1662,,1
INDIAHOME.BO,1/6/2025,35,,1
INDIAGLYCO.NS,1/8/2025,1267,,1
INDLEASE.BO,1/6/2025,11,,1
INDOEURO.BO,1/10/2025,15,,1
INERTIAST.BO,1/7/2025,85,,1
INOXWIND.NS,1/6/2025,164,,1
INFY.NS,1/10/2025,1950,1,
IPCALAB.NS,1/10/2025,1566,,1
ITC.NS,1/6/2025,437,,1
JKCEMENT.NS,1/10/2025,4458,,1
JUBLINDS.NS,10/21/2024,1634,1,
JUBLINDS.NS,10/25/2024,1634,,1
KALYANIFRG.NS,1/14/2025,682,,1
KALYANKJIL.NS,1/7/2025,555,,1
KCDGROUP.BO,1/7/2025,9,,1
KEL.BO,1/13/2025,31,1,
KESORAMIND.NS,1/8/2025,203,,1
KFBL.BO,1/8/2025,73,1,
KGPETRO.BO,1/13/2025,310,,1
KERALAYUR.BO,1/6/2025,421,,1
KOTHARIPET.NS,1/6/2025,177,,1
KOTHARIPRO.NS,1/6/2025,171,,1
KRIFILIND.BO,1/6/2025,9,,1
KOVAI.BO,1/10/2025,5880,,1
KRISHNACAP.BO,1/14/2025,35,,1
LEHAR.BO,1/13/2025,260,,1
LFIC.NS,1/13/2025,217,,1
LKPSEC.BO,1/6/2025,25,,1
LOTUSEYE.NS,1/10/2025,69,,1
LTFOODS.NS,1/6/2025,401,,1
LUMAXTECH.NS,1/9/2025,582,,1
LUXIND.NS,1/6/2025,1686,,1
MADHAVIPL.BO,1/6/2025,14,,1
MANAKCOAT.NS,1/8/2025,109,,1
MCCHRLS-B.BO,1/10/2025,600,,1
MEFCOMCAP.BO,1/9/2025,20,,1
MEGASOFT.NS,1/14/2025,87,,1
MGEL.NS,1/13/2025,27,,1
MITTAL.NS,1/6/2025,2,,1
MMP.NS,1/6/2025,315,,1
MOHITPPR.BO,1/8/2025,38,,1
MPHASIS.NS,1/13/2025,2780,,1
MUKTAARTS.NS,1/13/2025,83,,1
NATPLY.BO,1/1/2025,7,1,
NESCO.NS,1/15/2025,987,1,
NEWGEN.NS,1/9/2025,1756,,1
NEULANDLAB.NS,1/8/2025,13416,1,
NEULANDLAB.NS,1/13/2025,13416,,1
NORBTEAEXP.NS,1/15/2025,25,,1
ONEGLOBAL.BO,1/8/2025,342,,1
OPTIEMUS.NS,1/10/2025,688,,1
PACIFICI.BO,1/8/2025,301,1,
PARACABLES.NS,1/6/2025,75,,1
PARSVNATH.NS,1/6/2025,20,,1
PGEL.NS,1/8/2025,850,,1
PHCAP.BO,1/8/2025,323,,1
PHOTON.BO,1/9/2025,100,1,
PICCADIL.BO,1/6/2025,766,,1
PNBHOUSING.NS,1/10/2025,857,,1
POWERINDIA.NS,1/9/2025,12672,,1
PRATIKSH.BO,1/7/2025,23,,1
PRAXIS.NS,1/7/2025,21,1,
PRECWIRE.NS,1/7/2025,158,1,
PRECWIRE.NS,1/9/2025,158,,1
PRIMEURB.BO,1/13/2025,12,,1
PRISMMEDI.BO,1/6/2025,23,1,
QUANTDIA.BO,1/10/2025,28,,1
RAIN.NS,1/6/2025,154,,1
RAMRAT.BO,1/6/2025,544,,1
RAYALEMA.BO,1/13/2025,49,,1
REFEX.NS,1/9/2025,469,1,
REFEX.NS,1/10/2025,469,,1
RELINFRA.NS,1/9/2025,275,,1
RISHITECH.BO,1/7/2025,56,,1
RKFORGE.NS,1/10/2025,950,1,
RLFL.BO,1/9/2025,3,,1
RLF.BO,1/6/2025,10,,1
RPOWER.NS,1/6/2025,39,,1
RUBFILA.BO,1/8/2025,80,,1
SABOOSOD.BO,1/6/2025,23,,1
SALEM.BO,1/13/2025,49,,1
SAMBHAAV.NS,1/7/2025,8,,1
SANDESH.NS,1/6/2025,1563,,1
SANJIVIN.BO,1/7/2025,355,,1
SARDAEN.NS,1/6/2025,426,,1
SBISENSEX.BO,1/6/2025,842,,1
SERVOTECH.NS,1/6/2025,146,,1
SETCO.NS,1/7/2025,20,,1
SEVENHILL.BO,1/6/2025,1,,1
SHANTI.NS,1/13/2025,16,,1
SHKARTP.BO,1/6/2025,11,,1
SHRIPISTON.NS,1/6/2025,1958,,1
SHUKJEW.BO,1/8/2025,15,,1
SICAGEN.BO,1/6/2025,76,,1
SICAPIT.BO,1/14/2025,51,1,
SIMPLXMIL.BO,1/13/2025,4804,1,
SIMPLXREA.BO,1/7/2025,192,,1
SKYIND.BO,1/7/2025,143,,1
SMSLIFE.NS,1/6/2025,1250,1,
SOMICONVEY.NS,1/6/2025,187,,1
SONAL.BO,1/13/2025,113,,1
SUMERUIND.BO,1/8/2025,2,1,
SUMIT.NS,1/10/2025,139,,1
SUNDRMBRAK.NS,1/7/2025,1002,,1
SUPERTEX.BO,1/6/2025,11,,1
SUNPHARMA.NS,1/8/2025,1757,,1
SUPREME.BO,1/7/2025,94,,1
SVAMSOF.BO,1/7/2025,10,,1
SVCIND.BO,1/9/2025,4,1,
SUVEN.NS,1/10/2025,133,,1
SYMBIOX.BO,1/9/2025,5,,1
SYNGENE.NS,1/13/2025,820,,1
TATASTLLP.NS,11/15/2023,830,1,
TBZ.NS,1/8/2025,204,,1
TCPLPACK.NS,1/10/2025,3253,1,
THEMISMED.NS,1/8/2025,250,1,
THEMISMED.NS,1/13/2025,250,,1
THOMASCOTT.NS,1/8/2025,427,,1
TREJHARA.NS,1/10/2025,238,,1
TRENT.NS,1/7/2025,6390,,1
TRIOMERC.BO,1/9/2025,1,,1
ULTRACAB.BO,1/10/2025,16,,1
UNITDSPR.BO,1/8/2025,1412,,1
UNITEDPOLY.NS,1/7/2025,154,,1
UNIVARTS.BO,1/13/2025,7,,1
UTIQUE.BO,1/6/2025,7,,1
UTISENSETF.BO,1/7/2025,838,,1
VAKRANGEE.NS,1/13/2025,31,,1
VASINFRA.BO,1/13/2025,5,,1
VIDLI.BO,1/10/2025,71,,1
VINAYAKPOL.BO,1/8/2025,37,,1
VISCO.BO,1/9/2025,110,,1
VISIONCINE.BO,1/14/2025,1,,1
VISVEN.BO,1/13/2025,65,,1
VTMLTD.BO,1/9/2025,164,,1
WELSPUNIND.NS,2/9/2024,153,1,
WILLIMFI.BO,1/8/2025,15,,1
WIREFABR.BO,1/15/2025,212,,1
WORTH.NS,1/13/2025,160,,1
WWALUM.BO,1/6/2025,26,,1
YORKEXP.BO,1/8/2025,50,,1
ZBINTXPP.BO,1/6/2025,1995,,1
ZEELEARN.NS,1/9/2025,8,1,
ZEELEARN.NS,1/13/2025,8,,1
ZENTEC.NS,1/8/2025,2150,,1
