Date/Time,Ticker,Alert,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Buy_ZZ,Close,DnBars,Downtrend Length,FromHigh,FromLow,LR_LC,LR_MC,LR_UC,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,S1,SCTR,SL,UpBars,Uptrend Length,hh,ll,myShort,Buy,Current_Price,Quantity,P/L Percentage
2024-10-22,GUJCRAFT.BO,1.0,,,,EW,,,116.0,,,0.0,0.0,,,,,3563.0,_DC,39.05,2172.0,5.22,-1.93,105.0,,,167.7,105.0,,EW_DC,112.69999694824219,91.0,-0.02844830217032597
2024-10-22,IITLPROJ.BO,0.0,,ATR,,,,,39.9,,,3.0,5.0,,,,,3563.0,_DC,31.84,2429.0,2.21,-4.87,,,,44.59,34.7,,ATR_DC,52.63999938964844,192.0,0.3192982303170035
2024-10-22,KAKTEX.BO,1.0,,,,EW,,,23.0,,,2.0,3.0,,,,,3563.0,_W,56.68,1544.0,8.66,4.76,21.23,,,25.98,20.1,,EW_W,24.149999618530273,345.0,0.04999998341435972
2024-10-22,KIFS.BO,1.0,,,,EW,,,172.0,,,0.0,0.0,,,,,3563.0,_BW,68.42,1126.0,6.94,10.2,151.5,,,195.75,151.5,,EW_BW,161.3000030517578,49.0,-0.06220928458280341
2024-10-22,KOVAI.BO,0.0,,,,EW,,,5385.0,,,9.0,9.0,,,,,3563.0,_W,79.73,723.0,1.47,18.68,5290.0,,,5770.0,5229.0,,EW_W,5073.89990234375,6.0,-0.057771605878597955
2024-10-22,KSHITIJPOL.NS,1.0,,ATR,,,,ZZ,7.36,0.0,10.0,0.0,0.0,7.17,7.33,7.49,,3563.0,_W,83.94,573.0,5.34,23.45,,5.0,5.0,7.36,5.4,,ATR_W,4.989999771118164,510.0,-0.32201090066329296
2024-10-22,LAOPALA.NS,1.0,,,,EW,,,361.0,,,5.0,2.0,,,,,3563.0,_W,64.49,1266.0,6.08,7.98,335.1,,,386.0,330.05,,EW_W,328.8999938964844,32.0,-0.0889196844972732
2024-10-22,MANAKCOAT.NS,0.0,,,,EW,,,62.0,,,7.0,0.0,,,,,3563.0,_UC,81.19,671.0,0.64,20.38,57.0,,,73.8,57.0,,EW_UC,60.47999954223633,200.0,-0.024516136415543094
2024-10-22,MCLTD.BO,,,,,EW,,,18.0,,,2.0,2.0,,,,,3563.0,_W,10.81,3178.0,,,17.15,,,19.95,12.41,,EW_W,15.069999694824219,179.0,-0.16277779473198783
2024-10-22,MINID.BO,0.0,,,BB,,,ZZ,190.7,0.0,19.0,0.0,0.0,188.27,189.56,190.85,,3563.0,_UC,98.4,58.0,0.64,125.07,,15.0,15.0,190.7,17.1,,BB_UC,221.1999969482422,6.0,0.1599370579351977
2024-10-22,MITCON.NS,1.0,,ATR,BB,EW,,,124.0,,,0.0,0.0,,,,,3563.0,_W,69.09,1102.0,14.46,10.66,103.85,,,149.0,103.85,,ATREWBB_W,112.55999755859375,50.0,-0.09225808420488911
2024-10-22,MODRNSH.BO,1.0,,,,EW,,,50.0,,,1.0,1.0,,,,,3563.0,_UC,99.58,16.0,22.4,290.39,45.1,,,54.0,45.1,,EW_UC,50.04999923706055,204.0,0.0009999847412109374
2024-10-22,MOHITE.BO,1.0,,,BB,,,,84.24,,,0.0,0.0,,,,,3563.0,_BW,96.91,111.0,23.8,75.45,,,,84.24,46.35,,BB_BW,93.5,26.0,0.10992402659069332
2024-10-22,NAHARPOLY.NS,0.0,,,,,LR,,247.89,,,0.0,2.0,,,,,3563.0,_DC,63.0,1319.0,-1.67,7.44,,,,372.0,232.0,,LR_DC,258.0400085449219,63.0,0.04094561517173702
2024-10-22,NMSRESRC.BO,,,,,EW,,,69.0,,,0.0,,,,,,3563.0,_UC,10.81,3178.0,,,64.02,,,94.0,64.02,,EW_UC,56.36000061035156,201.0,-0.18318839695142664
2024-10-22,OILCOUNTUB.NS,0.0,,,BB,,,,52.0,,,3.0,0.0,,,,,3563.0,_W,76.61,834.0,0.55,16.07,,,,58.89,44.35,,BB_W,54.810001373291016,131.0,0.05403848794790415
2024-10-22,OMNIAX.BO,1.0,,,,EW,,,4.0,,,1.0,1.0,,,,,3563.0,_UC,75.29,881.0,11.24,14.97,3.42,,,4.35,2.64,,EW_UC,3.630000114440918,735.0,-0.09249997138977051
2024-10-22,OMNITEX.BO,0.0,,,BB,,,,258.0,,,0.0,0.0,,,,,3563.0,_W,87.54,445.0,2.42,28.56,,,,324.9,245.8,,BB_W,223.14999389648438,82.0,-0.13507754303688227
2024-10-22,OTCO.BO,0.0,,ATR,,,,,7.85,,,10.0,10.0,,,,,3563.0,_DT,70.02,1069.0,-0.53,11.29,,,,8.99,6.51,,ATR_DT,7.840000152587891,746.0,-0.001273865912370576
2024-10-22,PANINDIAC.BO,0.0,,,BB,,,,2.68,,,2.0,1.0,,,,,3563.0,_W,64.94,1250.0,-1.05,8.25,,,,3.76,2.06,,BB_W,2.990000009536743,1613.0,0.11567164534953096
2024-10-22,PATIDAR.BO,1.0,,,,EW,,,10.0,,,0.0,0.0,,,,,3563.0,_UC,60.84,1396.0,4.9,6.48,9.1,,,10.17,9.1,,EW_UC,9.34000015258789,1111.0,-0.06599998474121094
2024-10-22,PATSPINLTD.BO,0.0,,,BB,,,,12.82,,,0.0,0.0,,,,,3563.0,_DC,39.95,2140.0,2.36,-1.61,,,,15.39,12.05,,BB_DC,12.899999618530273,1299.0,0.006240219854155472
2024-10-22,POOJAENT.BO,1.0,,,BB,,,ZZ,191.85,0.0,26.0,0.0,2.0,180.89,187.05,193.22,,3563.0,_DC,68.89,1109.0,4.55,10.56,,7.0,7.0,410.4,157.75,,BB_DC,154.3000030517578,29.0,-0.1957258115623778
2024-10-22,PREMCO.BO,0.0,,,,EW,,ZZ,465.0,0.0,32.0,8.0,8.0,470.14,480.96,491.78,,3563.0,_DC,59.66,1438.0,0.26,5.96,440.05,9.0,9.0,547.0,431.6,,EW_DC,477.8500061035156,30.0,0.02763442172799059
2024-10-22,PRSNTIN.BO,1.0,,,,EW,,ZZ,13.0,0.0,20.0,1.0,1.0,13.48,14.62,15.76,,3563.0,_UC,99.78,9.0,22.08,435.81,8.95,10.0,10.0,13.24,8.95,,EW_UC,12.369999885559082,247.0,-0.048461547264685996
2024-10-22,QUANTBUILD.BO,0.0,,,BB,,,ZZ,4.12,0.0,9.0,2.0,2.0,4.02,4.1,4.18,,3563.0,_W,61.01,1390.0,0.91,6.54,,3.0,3.0,5.34,3.57,,BB_W,4.949999809265137,1818.0,0.2014562643847419
2024-10-22,RALEGRA.BO,1.0,,,,EW,,ZZ,41.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,,3563.0,_DC,55.11,1600.0,5.03,4.23,37.71,7.0,7.0,47.26,37.71,,EW_DC,44.939998626708984,304.0,0.09609752748070693
2024-10-22,RAP.BO,0.0,,,BB,,,,38.0,,,1.0,1.0,,,,,3563.0,_DC,89.72,367.0,3.3,33.5,,,,50.84,33.39,,BB_DC,40.439998626708984,217.0,0.06421049017655223
2024-10-22,RDBRL.BO,1.0,,,,EW,,ZZ,196.0,0.0,25.0,0.0,0.0,181.86,196.2,210.54,,3563.0,_BW,86.36,487.0,7.4,26.79,146.65,9.0,9.0,205.0,146.65,,EW_BW,159.9499969482422,20.0,-0.18392858699876435
2024-10-22,RELIABVEN.BO,0.0,,,,EW,,ZZ,22.0,0.0,28.0,1.0,2.0,0.0,0.0,0.0,,3563.0,_BW,36.64,2258.0,0.29,-3.08,21.5,11.0,11.0,25.94,18.51,,EW_BW,21.350000381469727,287.0,-0.02954543720592152
2024-10-22,REMIEDEL.BO,1.0,,,BB,,,ZZ,83.66,0.0,24.0,0.0,2.0,73.14,78.24,83.34,,3563.0,_DC,38.74,2183.0,4.9,-2.0,,10.0,10.0,90.01,69.0,,BB_DC,94.05999755859375,68.0,0.12431266505610511
2024-10-22,RIR.BO,0.0,,,,EW,,,3420.0,,,4.0,0.0,,,,,3563.0,_DC,93.57,230.0,2.72,45.55,3101.1,,,4878.6,3101.1,,EW_DC,3414.949951171875,3.0,-0.001476622464364035
2024-10-22,RODIUM.BO,1.0,,,BB,,,,103.49,,,10.0,1.0,,,,,3563.0,_DC,89.98,358.0,4.62,34.12,,,,110.56,54.16,,BB_DC,99.94999694824219,20.0,-0.03420623298635431
2024-10-22,ROOPAIND.BO,1.0,,ATR,,,,ZZ,104.69,0.0,23.0,0.0,0.0,95.2,100.25,105.31,,3563.0,_W,95.17,173.0,17.2,55.83,,8.0,8.0,110.5,54.7,,ATR_W,86.4000015258789,20.0,-0.1747062610958171
2024-10-22,SAKAR.NS,1.0,,,BB,,,ZZ,332.0,0.0,28.0,0.0,1.0,322.1,329.49,336.88,,3563.0,_DC,48.43,1838.0,4.62,1.91,,3.0,3.0,344.0,301.55,,BB_DC,307.8999938964844,33.0,-0.07259037982986634
2024-10-22,SAURASHCEM.BO,,,,BB,EW,LR,,125.0,,,0.0,2.0,,,,,3563.0,_DC,10.81,3178.0,,,108.15,,,132.8,103.75,,EWBBLR_DC,106.4000015258789,47.0,-0.14879998779296874
2024-10-22,SEL.BO,0.0,,,,,LR,ZZ,41.35,0.0,29.0,6.0,7.0,37.24,39.33,41.43,,3563.0,_DC,57.19,1526.0,3.51,4.99,,9.0,9.0,41.37,36.7,,LR_DC,37.88999938964844,215.0,-0.0836759518827464
2024-10-22,STANROS.BO,0.0,,,,EW,,ZZ,85.0,0.0,15.0,8.0,2.0,84.36,86.62,88.88,,3563.0,_DC,56.88,1537.0,-0.37,4.82,82.26,10.0,10.0,93.9,81.02,,EW_DC,83.87000274658203,251.0,-0.013294085334329044
2024-10-22,STEELCITY.NS,0.0,,ATR,,,,ZZ,102.06,0.0,20.0,0.0,2.0,95.27,98.92,102.57,,3563.0,_BW,72.88,967.0,3.21,13.23,,11.0,11.0,107.0,87.0,,ATR_BW,101.23999786376953,66.0,-0.008034510447094563
2024-10-22,SYMBIOX.BO,0.0,,,BB,EW,,,3.0,,,3.0,0.0,,,,,3563.0,_W,50.76,1755.0,3.5,2.66,2.76,,,4.53,2.6,,EWBB_W,3.4100000858306885,2500.0,0.13666669527689615
2024-10-22,SYSTMTXC.BO,0.0,,,BB,,,ZZ,1834.9,0.0,15.0,4.0,2.0,1733.23,1816.25,1899.27,,3563.0,_W,96.1,140.0,-1.9,63.62,,10.0,10.0,1870.0,1122.5,,BB_W,227.5500030517578,1.0,-0.875987790587085
2024-10-22,TALBROAUTO.NS,1.0,,ATR,,EW,,,320.0,,,0.0,0.0,,,,,3563.0,_BW,53.87,1644.0,8.59,3.8,292.25,,,395.8,292.25,,ATREW_BW,312.95001220703125,36.0,-0.022031211853027345
2024-10-22,THEINVEST.NS,0.0,,,BB,,,ZZ,219.75,0.0,14.0,0.0,0.0,209.6,216.64,223.67,,3563.0,_UC,89.58,372.0,3.48,33.22,,9.0,9.0,222.65,160.0,,BB_UC,200.9199981689453,17.0,-0.08568829047123862
2024-10-22,TITAANIUM.BO,1.0,,ATR,BB,,,ZZ,34.8,0.0,23.0,0.0,0.0,32.36,34.02,35.68,,3563.0,_DC,51.68,1722.0,10.93,2.96,,4.0,4.0,34.8,25.0,,ATRBB_DC,81.66999816894531,102.0,1.3468390278432563
2024-10-22,UNICHEMLAB.NS,1.0,,ATR,,,,ZZ,883.4,0.0,14.0,0.0,0.0,760.46,811.15,861.84,,3563.0,_BW,93.94,217.0,18.48,47.81,,11.0,11.0,893.5,501.0,,ATR_BW,893.7999877929688,3.0,0.01177268258203393
2024-10-22,VBDESAI.BO,1.0,,,,EW,,,27.0,,,1.0,0.0,,,,,3563.0,_UC,95.34,167.0,6.33,56.62,23.98,,,28.3,17.0,,EW_UC,32.2599983215332,100.0,0.1948147526493779
2024-10-22,VIJIFIN.NS,0.0,,,BB,,,ZZ,2.89,0.0,14.0,7.0,5.0,2.78,2.87,2.96,,3563.0,_DC,76.39,842.0,0.83,15.95,,7.0,7.0,2.96,1.97,,BB_DC,3.9200000762939453,1087.0,0.356401410482334
2024-10-22,ZODIACVEN.BO,0.0,,,BB,,,,14.57,,,1.0,1.0,,,,,3563.0,_DC,44.69,1971.0,2.11,0.32,,,,17.65,12.1,,BB_DC,13.90999984741211,405.0,-0.04529856915496849
