Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
BHAGCHEM.BO,2024-10-16,330,340.0,,375.09,380.0,Short,Close
BHAGERIA.NS,2024-10-08,204,153.66,214.38,,287.4,Long,Open
BHAGWOX.BO,2024-09-24,53,39.0,,62.12,62.99,Short,Close
BHAGYANGR.NS,2024-09-17,99,106.2,,109.26,111.0,Short,Close
BHANDARI.NS,2024-10-07,6,6.26,,6.47,7.79,Short,Close
BHARAT.BO,2024-09-20,47,30.35,,50.93,52.4,Short,Close
BHARATAGRI.BO,2024-07-31,78,102.0,,102.82,103.5,Short,Close
BHARATFORG.NS,2024-08-09,1416,1002.3,,1645.69,1654.95,Short,Close
BHARATGEAR.NS,2024-10-15,100,105.05,,109.26,109.85,Short,Close
BHARATRAS.NS,2024-10-08,11135,10271.0,11015.75,,14284.5,Long,Open
BHARATSE.BO,2024-10-10,167,136.3,,193.51,216.0,Short,Close
BHARATWIRE.NS,2024-10-09,234,223.65,,272.73,276.95,Short,Close
BHARTIARTL.NS,2024-10-07,1691,1219.05,1649.34,,1779.0,Long,Open
BHASKAGR.BO,2024-10-18,63,60.0,,66.91,67.88,Short,Close
BHATIA.BO,2024-10-09,27,19.6,,32.23,35.47,Short,Close
BHEL.NS,2024-10-15,237,249.45,,271.39,273.9,Short,Close
BHILSPIN.BO,2024-09-13,142,108.0,,166.02,168.0,Short,Close
BI.BO,2024-10-15,57,51.0,,63.72,64.89,Short,Close
BIBCL.BO,2024-09-27,26,26.55,27.96,,30.52,Long,Open
BIGBLOC.NS,2024-10-15,120,118.38,,142.51,145.85,Short,Close
BIHSPONG.BO,2024-09-11,17,13.13,,25.48,25.8,Short,Close
BIL.NS,2024-10-16,673,415.6,,765.1,782.4,Short,Close
BIMETAL.BO,2024-10-17,704,740.05,,754.34,779.0,Short,Close
BIOCON.NS,2024-09-16,329,244.55,,391.21,394.9,Short,Close
BIOFILCHEM.NS,2024-10-15,67,58.66,73.0,,91.87,Long,Open
BIRLACABLE.NS,2024-08-21,225,259.0,,282.24,286.65,Short,Close
BIRLACORPN.NS,2024-09-05,1166,1375.0,,1362.22,1368.95,Short,Close
BIRLAMONEY.NS,2024-10-08,177,150.35,132.56,,156.9,Long,Open
BIRLAPREC.BO,2024-08-23,62,48.5,,86.38,87.0,Short,Close
BITL.BO,2024-08-12,2,0.86,1.47,,1.57,Long,Open
BKMINDST.NS,2024-10-04,2,1.31,,1.72,1.72,Short,Close
BKV.BO,2024-10-18,14,12.49,14.28,,15.75,Long,Open
BLACKROSE.BO,2024-10-14,134,130.0,,144.29,145.0,Short,Close
BLBLIMITED.NS,2024-10-16,19,17.05,,22.35,22.7,Short,Close
BLIL.BO,2024-09-16,76,552.35,,99.27,99.69,Short,Close
BLISSGVS.NS,2024-10-18,127,119.4,,136.32,139.55,Short,Close
BLKASHYAP.NS,2024-10-08,80,60.5,87.87,,109.45,Long,Open
BLOIN.BO,2024-10-17,43,3.95,,44.82,45.74,Short,Close
BLOOM.BO,2024-10-18,15,10.56,,15.98,16.3,Short,Close
BLS.NS,2024-10-16,349,370.45,,384.55,388.05,Short,Close
BLUECHIP.NS,2024-09-30,7,2.6,5.81,,6.37,Long,Open
BLUECHIPT.BO,2024-10-10,153,146.55,,166.26,168.1,Short,Close
BLUECLOUDS.BO,2024-09-13,188,9.5,190.01,,196.95,Long,Open
BLUECOAST.BO,2024-09-23,11,4.39,,11.86,11.86,Short,Close
BLUEDART.NS,2024-10-09,8000,7537.05,,8785.14,8860.0,Short,Close
