Ticker,Date/Time,Close,hh,ll,FromLow,FromHigh
AARTISURF.NS,10/22/2024,727.60,918.00,725.50,5.00,5.00
AARTIIND.NS,10/18/2024,524.25,765.50,509.05,0.00,0.00
AARTIIND.NS,10/22/2024,494.50,765.50,491.10,0.00,0.00
AARVEEDEN.NS,10/18/2024,47.00,58.22,21.65,3.00,4.00
AARVEEDEN.NS,10/22/2024,46.00,58.22,21.65,4.00,5.00
AARVI.NS,10/18/2024,154.97,168.00,129.25,0.00,0.00
AARVI.NS,10/22/2024,149.29,168.00,129.25,1.00,1.00
AAVAS.NS,10/18/2024,1731.15,1939.95,1690.00,1.00,3.00
AAVAS.NS,10/22/2024,1683.80,1939.95,1680.00,0.00,0.00
AAYUSH.BO,10/18/2024,89.05,89.06,26.51,0.00,12.00
AAYUSH.BO,10/22/2024,92.63,92.64,26.51,0.00,13.00
ABAN.NS,10/18/2024,67.90,91.50,66.32,0.00,0.00
ABAN.NS,10/22/2024,64.10,91.50,64.00,0.00,0.00
ABANSENT.BO,10/18/2024,43.40,198.35,34.56,1.00,1.00
ABANSENT.BO,10/22/2024,33.40,198.35,33.10,0.00,0.00
ABB.NS,10/18/2024,8783.00,8940.60,7350.05,0.00,0.00
ABB.NS,10/22/2024,8203.90,8940.60,7350.05,0.00,1.00
ABBOTINDIA.BO,10/18/2024,29196.10,30499.90,27534.30,4.00,7.00
ABBOTINDIA.BO,10/22/2024,29114.05,29501.90,27534.30,5.00,8.00
ABCAPITAL.NS,10/18/2024,222.08,244.00,213.35,0.00,2.00
ABCAPITAL.NS,10/22/2024,209.74,244.00,209.45,0.00,0.00
ABBOTINDIA.NS,9/6/2024,29895.75,30521.00,26770.00,1.00,1.00
ABBOTINDIA.NS,9/13/2024,29559.00,30521.00,26770.00,2.00,2.00
ABCINDQ.BO,10/18/2024,127.45,165.00,118.10,2.00,7.00
ABCINDQ.BO,10/22/2024,120.30,165.00,118.10,3.00,8.00
ABHIFIN.BO,9/9/2024,37.27,,,,
ABFRL.NS,10/18/2024,334.05,364.40,303.00,1.00,3.00
ABFRL.NS,10/22/2024,311.40,364.40,311.00,0.00,4.00
ABHICAP.BO,10/18/2024,151.20,195.00,150.00,1.00,0.00
ABHICAP.BO,10/22/2024,149.00,195.00,146.85,0.00,0.00
ABHIINFRA.BO,10/18/2024,8.83,11.36,5.92,1.00,4.00
ABHIINFRA.BO,10/21/2024,7.98,11.36,7.98,0.00,5.00
ABIRAFN.BO,10/18/2024,50.00,63.95,47.50,0.00,0.00
ABIRAFN.BO,10/22/2024,50.49,63.95,47.50,1.00,1.00
ABVL.BO,10/7/2024,121.30,121.30,,0.00,
ABVL.BO,10/15/2024,126.80,126.80,,0.00,
ABMKNO.BO,10/18/2024,130.30,171.00,126.30,1.00,1.00
ABMKNO.BO,10/22/2024,126.80,171.00,123.35,0.00,0.00
ACCEL.BO,10/18/2024,23.49,31.69,22.25,1.00,5.00
ACCEL.BO,10/22/2024,23.38,31.69,22.25,2.00,6.00
ACC.NS,10/18/2024,2285.65,2544.90,2236.15,0.00,0.00
ACC.NS,10/22/2024,2261.00,2544.90,2236.15,1.00,1.00
ACCURACY.NS,10/18/2024,10.61,11.35,9.37,3.00,0.00
ACCURACY.NS,10/22/2024,9.57,11.35,9.37,4.00,1.00
ACCELYA.NS,10/18/2024,1689.50,1902.45,1600.10,1.00,1.00
ACCELYA.NS,10/22/2024,1602.30,1902.45,1591.00,0.00,0.00
ACE.NS,10/18/2024,1379.10,1464.90,1225.05,1.00,3.00
ACE.NS,10/22/2024,1309.50,1464.90,1225.05,2.00,4.00
ACEINTEG.NS,10/18/2024,33.14,40.00,32.62,0.00,0.00
ACEINTEG.NS,10/22/2024,32.99,40.00,32.45,0.00,0.00
ACEMEN.BO,10/18/2024,71.39,80.59,60.18,3.00,2.00
ACEMEN.BO,10/22/2024,69.58,80.59,60.18,4.00,3.00
ACESOFT.BO,10/18/2024,405.00,405.00,303.70,0.00,0.00
ACESOFT.BO,10/22/2024,437.00,446.50,303.70,0.00,0.00
ACGL.BO,10/18/2024,2639.35,2810.00,2436.00,11.00,0.00
ACGL.BO,10/22/2024,2460.00,2810.00,2436.00,12.00,1.00
ACIIN.BO,10/18/2024,2.42,2.43,1.88,17.00,0.00
ACIIN.BO,10/22/2024,2.45,2.90,1.88,0.00,0.00
ACKNIT.BO,10/18/2024,310.30,360.00,300.00,0.00,21.00
ACKNIT.BO,10/22/2024,323.00,360.00,300.00,1.00,22.00
ACL.NS,10/18/2024,88.43,99.40,84.61,1.00,1.00
ACL.NS,10/22/2024,83.97,99.40,83.50,0.00,0.00
ACME.BO,10/18/2024,32.51,39.27,31.81,0.00,0.00
ACME.BO,10/22/2024,32.80,39.27,31.51,0.00,0.00
ACML.BO,10/18/2024,70.00,85.00,66.67,1.00,1.00
ACML.BO,10/22/2024,72.80,85.00,66.67,2.00,0.00
ACTIVE.BO,9/9/2024,104.70,,,,
ACROW.BO,10/18/2024,764.00,1020.00,601.00,7.00,7.00
ACROW.BO,10/22/2024,727.00,1020.00,601.00,8.00,8.00
ADANIENT.NS,10/18/2024,3002.00,3211.00,2890.35,0.00,1.00
ADANIENT.NS,10/22/2024,2839.80,3211.00,2823.00,0.00,0.00
ADANIGREEN.NS,10/18/2024,1736.05,2091.00,1703.00,0.00,0.00
ADANIGREEN.NS,10/22/2024,1678.30,2091.00,1668.25,0.00,0.00
ADANIPORTS.NS,10/18/2024,1405.60,1604.95,1337.00,1.00,1.00
ADANIPORTS.NS,10/22/2024,1368.35,1604.95,1337.00,2.00,2.00
ADANIPOWER.NS,10/18/2024,611.40,752.90,595.05,0.00,0.00
ADANIPOWER.NS,10/22/2024,585.55,752.90,583.70,0.00,0.00
ADARSHPL.BO,10/18/2024,33.23,35.90,29.14,1.00,0.00
ADARSHPL.BO,10/22/2024,30.57,35.90,29.14,2.00,1.00
ADCINDIA.BO,10/18/2024,1815.15,2280.35,1725.00,1.00,1.00
ADCINDIA.BO,10/22/2024,1698.95,2280.35,1667.55,0.00,0.00
ADDIND.BO,10/18/2024,39.93,52.95,38.00,1.00,1.00
ADDIND.BO,10/22/2024,39.79,52.95,38.00,2.00,2.00
ADCON.BO,10/18/2024,1.03,1.17,0.83,0.00,0.00
ADCON.BO,10/22/2024,0.97,1.17,0.83,1.00,1.00
ADFFOODS.NS,10/18/2024,308.35,324.50,209.11,1.00,1.00
ADFFOODS.NS,10/22/2024,288.40,324.50,209.11,2.00,2.00
ADIEXRE.BO,10/18/2024,25.50,28.50,19.50,3.00,4.00
ADIEXRE.BO,10/22/2024,25.50,28.50,19.50,4.00,5.00
ADINATH.BO,10/18/2024,30.21,34.10,28.01,12.00,2.00
ADINATH.BO,10/22/2024,29.00,34.10,28.01,13.00,3.00
ADITYA.BO,10/18/2024,10.60,12.46,9.00,1.00,1.00
ADITYA.BO,10/22/2024,10.26,12.46,9.00,2.00,2.00
ADITYASP.BO,10/18/2024,29.20,30.50,17.35,0.00,0.00
ADITYASP.BO,10/22/2024,28.50,30.50,17.35,1.00,1.00
ADL.NS,10/18/2024,101.54,146.60,96.49,1.00,5.00
ADL.NS,10/22/2024,93.50,146.60,93.50,0.00,0.00
ADMANUM.BO,10/18/2024,104.75,142.32,66.70,1.00,3.00
ADMANUM.BO,10/22/2024,103.00,142.32,66.70,2.00,4.00
ADORFO.BO,9/20/2024,137.05,159.05,127.80,1.00,0.00
ADORFO.BO,9/24/2024,142.50,159.05,127.80,2.00,1.00
ADORMUL.BO,10/18/2024,36.90,45.90,33.65,1.00,1.00
ADORMUL.BO,10/22/2024,37.46,45.90,33.65,2.00,2.00
ADROITINFO.NS,10/18/2024,20.64,24.99,17.11,1.00,1.00
ADROITINFO.NS,10/22/2024,19.04,24.99,17.11,2.00,2.00
ADORWELD.NS,10/18/2024,1341.95,1449.40,1300.00,6.00,3.00
ADORWELD.NS,10/22/2024,1301.90,1449.40,1300.00,7.00,4.00
ADVAIT.BO,10/18/2024,1759.05,2173.25,1635.00,1.00,1.00
ADVAIT.BO,10/22/2024,1696.00,2173.25,1635.00,2.00,2.00
ADSL.NS,10/18/2024,293.55,319.90,240.00,1.00,0.00
ADSL.NS,10/22/2024,282.90,315.00,240.00,2.00,0.00
ADVANIHOTR.NS,10/18/2024,71.18,83.15,68.50,1.00,1.00
ADVANIHOTR.NS,10/22/2024,66.45,83.15,65.79,0.00,0.00
ADVENZYMES.NS,10/18/2024,479.70,571.00,356.45,1.00,4.00
ADVENZYMES.NS,10/22/2024,445.75,571.00,443.80,0.00,5.00
ADVIKCA.BO,10/18/2024,2.63,3.29,2.46,0.00,0.00
ADVIKCA.BO,10/22/2024,2.44,3.29,2.41,0.00,0.00
ADVPETR-B.BO,10/14/2024,289.00,330.00,276.20,,0.00
AEGISLOG.BO,10/18/2024,725.90,867.10,647.90,1.00,0.00
AEGISLOG.BO,10/22/2024,737.15,867.10,647.90,2.00,0.00
AEGISCHEM.NS,8/2/2024,735.35,970.00,732.00,0.00,3.00
AEGISCHEM.NS,8/7/2024,733.40,970.00,712.00,0.00,0.00
AEL.BO,10/18/2024,220.60,225.00,173.00,0.00,0.00
AEL.BO,10/22/2024,205.30,229.95,173.00,0.00,0.00
AFEL.BO,10/18/2024,19.02,19.81,12.87,1.00,1.00
AFEL.BO,10/22/2024,19.02,19.81,12.87,2.00,2.00
AGARIND.NS,10/18/2024,1123.60,1341.10,1050.00,1.00,0.00
AGARIND.NS,10/22/2024,1058.15,1341.10,1045.05,0.00,0.00
AFFLE.NS,10/18/2024,1566.45,1660.00,1470.05,0.00,0.00
AFFLE.NS,10/22/2024,1471.00,1660.00,1457.65,0.00,0.00
AGIIL.BO,10/18/2024,990.60,1184.00,895.00,4.00,4.00
AGIIL.BO,10/22/2024,960.50,1184.00,895.00,5.00,5.00
AGIOPAPER.BO,10/18/2024,8.18,8.61,4.25,3.00,3.00
AGIOPAPER.BO,10/21/2024,7.78,8.61,4.25,4.00,4.00
AGRITECH.NS,10/18/2024,219.14,261.00,201.00,1.00,1.00
AGRITECH.NS,10/22/2024,213.19,261.00,201.00,2.00,2.00
AGROPHOS.NS,10/18/2024,48.61,51.46,40.50,0.00,0.00
AGROPHOS.NS,10/22/2024,43.09,51.46,40.50,1.00,1.00
AHLADA.NS,10/18/2024,101.53,125.90,98.27,1.00,1.00
AHLADA.NS,10/22/2024,98.28,125.90,97.15,0.00,0.00
AHLEAST.NS,10/18/2024,182.34,196.90,129.11,0.00,0.00
AHLEAST.NS,10/22/2024,171.05,196.90,129.11,1.00,1.00
AHLUCONT.NS,10/18/2024,1174.25,1542.45,1055.00,1.00,0.00
AHLUCONT.NS,10/22/2024,1105.00,1542.45,1055.00,2.00,0.00
AHLWEST.BO,10/18/2024,141.25,300.00,141.25,120.00,120.00
AHLWEST.BO,10/21/2024,141.25,300.00,141.25,121.00,121.00
AHMDSTE.BO,10/18/2024,368.50,368.50,33.80,0.00,0.00
AHMDSTE.BO,10/22/2024,383.35,383.35,33.80,0.00,0.00
AIAENG.NS,10/18/2024,4163.85,4949.95,3996.15,0.00,0.00
AIAENG.NS,10/22/2024,4025.80,4949.95,3984.75,0.00,0.00
AIMCOPEST.BO,10/18/2024,102.38,110.80,94.00,1.00,1.00
AIMCOPEST.BO,10/22/2024,99.00,110.80,94.00,2.00,2.00
AICHAMP.BO,10/18/2024,62.79,62.79,40.11,1.00,0.00
AICHAMP.BO,10/22/2024,50.38,66.80,40.11,0.00,0.00
AIIL.BO,10/18/2024,1829.20,1870.00,961.60,0.00,0.00
AIIL.BO,10/22/2024,1664.45,1900.20,1636.30,0.00,0.00
AIRAN.NS,10/18/2024,37.23,48.78,32.08,1.00,0.00
AIRAN.NS,10/22/2024,33.84,48.78,32.08,2.00,1.00
AIROLAM.NS,10/18/2024,135.20,164.00,125.71,1.00,1.00
AIROLAM.NS,10/22/2024,126.50,164.00,125.00,0.00,0.00
AJANTPHARM.NS,10/18/2024,3199.55,3485.00,2111.05,3.00,5.00
AJANTPHARM.NS,10/22/2024,2994.00,3485.00,2975.65,0.00,6.00
AJANTSOY.BO,10/18/2024,43.98,51.00,40.80,2.00,6.00
AJANTSOY.BO,10/22/2024,42.15,51.00,40.80,3.00,7.00
AJCON.BO,10/18/2024,44.00,56.65,37.50,3.00,3.00
AJCON.BO,10/22/2024,45.05,56.65,37.50,4.00,4.00
AJEL.BO,10/18/2024,15.84,28.59,15.00,0.00,0.00
AJEL.BO,10/22/2024,16.10,28.59,15.00,1.00,0.00
AJOONI.NS,10/18/2024,8.00,10.34,7.30,1.00,1.00
AJOONI.NS,10/22/2024,7.43,10.34,7.30,2.00,2.00
AJMERA.NS,10/18/2024,868.95,874.70,609.55,0.00,0.00
AJMERA.NS,10/22/2024,853.75,943.50,609.55,0.00,0.00
AJWAFUN.BO,10/7/2024,24.26,29.00,6.51,1.00,3.00
AKASH.NS,10/18/2024,35.22,48.45,33.85,1.00,1.00
AKASH.NS,10/22/2024,34.72,48.45,33.85,2.00,2.00
AKCAPIT.BO,10/18/2024,1113.95,1169.00,1005.00,5.00,6.00
AKCAPIT.BO,10/22/2024,1060.60,1169.00,1005.40,6.00,7.00
AKG.NS,10/18/2024,18.95,25.68,17.90,1.00,1.00
AKG.NS,10/22/2024,18.84,25.68,17.90,2.00,2.00
AKI.BO,10/18/2024,20.46,23.10,18.81,0.00,0.00
AKI.BO,10/22/2024,19.11,23.10,18.81,1.00,1.00
AKSHAR.BO,10/18/2024,1.21,2.70,1.21,0.00,0.00
AKSHAR.BO,10/22/2024,1.10,2.70,1.10,0.00,0.00
AKSHARCHEM.NS,10/18/2024,305.85,374.95,296.60,1.00,0.00
AKSHARCHEM.NS,10/22/2024,300.15,374.95,294.95,0.00,0.00
AKSHOPTFBR.NS,10/18/2024,11.16,11.40,7.90,0.00,0.00
AKSHOPTFBR.NS,10/22/2024,10.21,12.05,7.90,0.00,0.00
AKSPINTEX.BO,10/18/2024,313.10,313.10,193.15,0.00,0.00
AKSPINTEX.BO,10/22/2024,325.70,325.70,193.15,0.00,0.00
ALANKIT.NS,10/18/2024,21.52,29.61,20.29,0.00,0.00
ALANKIT.NS,10/22/2024,21.12,29.61,20.04,0.00,0.00
AKZOINDIA.NS,10/18/2024,3910.85,4649.00,2752.00,1.00,1.00
AKZOINDIA.NS,10/22/2024,3728.00,4649.00,2752.00,2.00,2.00
ALBERTDAVD.NS,10/18/2024,1356.35,1753.95,1320.00,0.00,0.00
ALBERTDAVD.NS,10/22/2024,1433.00,1753.95,1288.55,0.00,0.00
ALEXANDER.BO,10/18/2024,15.15,18.95,14.00,,0.00
ALEXANDER.BO,10/22/2024,15.92,18.95,14.00,,0.00
ALFAICA.BO,10/18/2024,93.10,101.95,81.02,4.00,9.00
ALFAICA.BO,10/22/2024,87.57,101.95,81.02,5.00,10.00
ALEMBICLTD.NS,10/18/2024,133.63,169.00,130.60,0.00,0.00
ALEMBICLTD.NS,10/22/2024,123.25,169.00,122.04,0.00,0.00
ALFAVIO.BO,10/18/2024,17.10,18.98,15.23,0.00,1.00
ALFAVIO.BO,10/22/2024,16.25,18.98,15.23,0.00,2.00
ALFATRAN.BO,10/18/2024,128.75,128.75,77.74,0.00,0.00
ALFATRAN.BO,10/22/2024,128.43,141.93,77.74,0.00,0.00
ALFL.BO,10/18/2024,1.99,2.19,1.90,1.00,1.00
ALFL.BO,10/22/2024,1.98,2.19,1.90,2.00,2.00
ALFREDHE.BO,10/18/2024,1720.00,1889.00,1359.00,4.00,5.00
ALFREDHE.BO,10/22/2024,1765.15,1889.00,1359.00,5.00,6.00
ALICON.NS,10/18/2024,1313.75,1541.90,1241.65,1.00,0.00
ALICON.NS,10/22/2024,1233.55,1541.90,1231.55,0.00,0.00
ALKALI.NS,10/18/2024,120.83,140.44,112.00,1.00,0.00
ALKALI.NS,10/22/2024,114.21,140.44,112.00,2.00,1.00
ALKEM.NS,10/18/2024,6132.75,6439.90,4407.05,3.00,5.00
ALKEM.NS,10/22/2024,6145.35,6439.90,4407.05,4.00,6.00
ALKYLAMINE.NS,10/18/2024,2237.60,2498.85,2178.60,1.00,4.00
ALKYLAMINE.NS,10/22/2024,2111.50,2498.85,2097.00,0.00,0.00
ALLCARGO.NS,10/18/2024,60.35,74.49,59.15,1.00,1.00
ALLCARGO.NS,10/22/2024,57.59,74.49,57.20,0.00,0.00
ALLSEC.NS,10/18/2024,1104.80,1210.00,955.50,1.00,0.00
ALLSEC.NS,10/21/2024,1082.90,1210.00,955.50,2.00,1.00
ALMONDZ.NS,10/18/2024,32.09,39.13,28.15,5.00,4.00
ALMONDZ.NS,10/22/2024,29.86,39.13,28.15,6.00,5.00
ALNATRD.BO,10/18/2024,28.95,,,,
ALNATRD.BO,10/21/2024,28.95,,,,
ALOKINDS.NS,10/18/2024,23.39,29.79,22.53,0.00,0.00
ALOKINDS.NS,10/22/2024,21.84,29.79,21.76,0.00,0.00
ALPA.NS,10/18/2024,118.03,144.50,69.90,1.00,2.00
ALPA.NS,10/22/2024,110.00,144.50,69.90,0.00,3.00
ALPHAGEO.NS,10/18/2024,424.90,458.60,400.00,3.00,2.00
ALPHAGEO.NS,10/22/2024,408.10,458.60,400.00,4.00,3.00
ALPINEHOU.BO,10/18/2024,106.20,157.00,99.00,5.00,5.00
ALPINEHOU.BO,10/22/2024,106.75,157.00,99.00,6.00,6.00
ALSL.BO,9/9/2024,153.70,,,,
ALSTONE.BO,10/18/2024,0.74,0.83,0.67,1.00,1.00
ALSTONE.BO,10/22/2024,0.69,0.83,0.62,0.00,0.00
ALPSINDUS.NS,10/18/2024,3.69,4.31,3.34,0.00,1.00
ALPSINDUS.NS,10/22/2024,3.33,4.31,3.33,0.00,0.00
ALUFLUOR.BO,10/18/2024,392.70,525.00,360.00,1.00,1.00
ALUFLUOR.BO,10/22/2024,381.50,525.00,360.00,2.00,2.00
AMAL.BO,10/18/2024,424.90,424.90,295.50,0.00,0.00
AMAL.BO,10/22/2024,400.00,456.50,295.50,0.00,0.00
AMALGAM.BO,10/18/2024,90.00,117.00,45.60,1.00,3.00
AMALGAM.BO,10/22/2024,83.90,117.00,83.90,0.00,4.00
AMARAJABAT.NS,12/22/2023,760.85,799.60,599.00,0.00,0.00
AMARAJABAT.NS,12/28/2023,820.45,824.00,599.00,0.00,0.00
AMARJOTHI.BO,10/18/2024,203.15,238.00,186.90,1.00,1.00
AMARJOTHI.BO,10/22/2024,193.50,238.00,186.90,2.00,2.00
AMBALALSA.BO,10/18/2024,57.45,77.70,51.27,1.00,0.00
AMBALALSA.BO,10/22/2024,54.30,77.70,51.27,2.00,1.00
AMBARPIL.BO,10/18/2024,205.90,262.90,,3.00,
AMBARPIL.BO,10/22/2024,195.00,262.90,,4.00,
AMBER.NS,10/18/2024,5403.55,5665.95,3964.00,0.00,0.00
AMBER.NS,10/22/2024,5733.05,6484.25,3964.00,0.00,0.00
AMBICAAGAR.BO,10/18/2024,27.77,36.40,27.00,3.00,2.00
AMBICAAGAR.BO,10/22/2024,26.76,36.40,26.45,0.00,0.00
AMBIKCO.NS,10/18/2024,1604.20,1869.00,1568.00,0.00,0.00
AMBIKCO.NS,10/22/2024,1555.00,1869.00,1549.00,0.00,0.00
AMBITION.BO,10/18/2024,2.96,3.25,2.57,9.00,6.00
AMBITION.BO,10/21/2024,2.96,3.25,2.57,10.00,7.00
AMBUJACEM.NS,10/18/2024,573.95,643.30,558.95,0.00,0.00
AMBUJACEM.NS,10/22/2024,565.80,643.30,558.95,1.00,1.00
AMCOIND.BO,10/18/2024,104.22,124.00,73.10,0.00,0.00
AMCOIND.BO,10/22/2024,94.07,124.00,73.10,1.00,1.00
AMDIND.NS,10/18/2024,70.52,87.90,63.06,1.00,0.00
AMDIND.NS,10/22/2024,65.67,87.90,63.06,2.00,0.00
AMITINT.BO,10/18/2024,4.20,4.30,3.51,1.00,
AMITINT.BO,10/22/2024,4.63,4.63,3.51,0.00,
AMFORG.BO,10/18/2024,10.48,13.51,9.07,1.00,1.00
AMFORG.BO,10/22/2024,9.80,13.51,9.07,2.00,2.00
AMNPLST.BO,10/18/2024,326.30,340.55,280.50,1.00,0.00
AMNPLST.BO,10/22/2024,299.20,340.55,280.50,2.00,1.00
AMJLAND.NS,10/18/2024,53.36,65.31,44.00,1.00,0.00
AMJLAND.NS,10/22/2024,49.30,58.10,44.00,2.00,0.00
AMRAAGRI.BO,10/18/2024,1.09,1.69,1.01,1.00,0.00
AMRAAGRI.BO,10/22/2024,1.06,1.69,1.01,2.00,1.00
AMRAPLIN.BO,10/18/2024,16.28,17.95,14.23,3.00,0.00
AMRAPLIN.BO,10/22/2024,15.88,17.95,14.23,4.00,1.00
AMRUTANJAN.NS,10/18/2024,769.70,862.60,728.00,1.00,0.00
AMRUTANJAN.NS,10/22/2024,735.95,862.60,728.00,2.00,1.00
AMTL.BO,10/18/2024,40.08,49.44,38.00,3.00,3.00
AMTL.BO,10/22/2024,37.74,49.44,37.01,0.00,0.00
ANANTRAJ.NS,10/18/2024,767.05,796.25,319.15,0.00,0.00
ANANTRAJ.NS,10/22/2024,701.85,796.25,319.15,0.00,1.00
ANDHRAPET.BO,10/18/2024,88.31,103.00,85.05,1.00,1.00
ANDHRAPET.BO,10/22/2024,84.92,103.00,84.00,0.00,0.00
ANDHRAPAP.NS,10/18/2024,101.39,118.40,98.50,1.00,0.00
ANDHRAPAP.NS,10/22/2024,96.50,118.40,96.16,0.00,0.00
ANDHRSUGAR.NS,10/18/2024,104.15,128.99,102.73,1.00,1.00
ANDHRSUGAR.NS,10/22/2024,96.95,128.99,96.63,0.00,0.00
ANDREWYU.BO,10/18/2024,43.48,65.65,41.50,1.00,0.00
ANDREWYU.BO,10/22/2024,39.93,65.65,39.40,0.00,0.00
ANERI.BO,10/18/2024,6.50,6.50,5.83,2.00,0.00
ANERI.BO,10/21/2024,6.50,6.80,5.83,0.00,0.00
ANGEL.BO,9/9/2024,25.49,,,,
ANG.BO,10/18/2024,49.53,62.75,46.50,29.00,5.00
ANG.BO,10/22/2024,47.49,62.75,46.50,30.00,6.00
ANGELONE.NS,10/18/2024,3114.40,3393.00,2025.00,0.00,0.00
ANGELONE.NS,10/22/2024,2921.55,3393.00,2025.00,1.00,1.00
ANIKINDS.NS,10/18/2024,80.49,95.91,72.22,1.00,5.00
ANIKINDS.NS,10/22/2024,80.50,84.51,72.22,2.00,6.00
ANJANI.BO,10/18/2024,45.78,54.40,37.35,0.00,0.00
ANJANI.BO,10/22/2024,41.65,54.40,40.10,0.00,1.00
ANJANIFIN.BO,10/18/2024,12.96,15.38,11.53,1.00,5.00
ANJANIFIN.BO,10/22/2024,12.55,15.38,11.53,2.00,6.00
ANJANIFOODS.BO,10/18/2024,37.25,52.41,35.98,18.00,1.00
ANJANIFOODS.BO,10/22/2024,37.50,52.41,35.11,19.00,0.00
ANKIN.BO,10/18/2024,14.92,18.33,12.78,2.00,8.00
ANKIN.BO,10/22/2024,13.54,18.33,12.78,3.00,9.00
ANKITMETAL.NS,10/18/2024,3.69,3.92,3.07,2.00,1.00
