Ticker,Date/Time,Close,myBuy ,myShort
DHANFAB.BO,10/17/2024,65,1,
DHANFAB.BO,10/18/2024,65,,1
DONEAR.NS,10/14/2024,121,1,
DRCSYSTEMS.NS,10/15/2024,24,1,
DUTRON.BO,10/22/2024,166,,1
DRREDDY.NS,10/16/2024,6700,1,
EKAMLEA.BO,10/17/2024,8,1,
ELGIRUBCO.NS,10/15/2024,96,1,
EMPIND.BO,10/21/2024,1036,1,
ENDURANCE.NS,10/16/2024,2371,1,
ERPSOFT.BO,10/18/2024,110,1,
GAIL.NS,10/17/2024,216,,1
GANGESSECU.NS,10/14/2024,204,1,
GENUSPOWER.NS,10/17/2024,397,1,
GINISILK.BO,10/15/2024,109,1,
GKWLIMITED.NS,10/14/2024,2941,1,
GKB.BO,10/18/2024,107,1,
GODREJAGRO.NS,10/14/2024,739,1,
GRASIM.NS,10/17/2024,2679,,1
GRATEXI.BO,10/21/2024,20,,1
GREENPLY.NS,10/16/2024,364,1,
HAL.NS,10/16/2024,4325,1,
HATSUN.NS,10/21/2024,1130,1,
HAWAENG.BO,10/22/2024,237,,1
HCC.NS,10/16/2024,38,1,
HINDALCO.NS,10/15/2024,727,,1
HONAUT.NS,10/18/2024,51437,1,
HISARSP.BO,10/18/2024,68,,1
ICIL.NS,10/16/2024,367,1,
IFBAGRO.NS,10/17/2024,536,1,
IFBAGRO.NS,10/22/2024,536,,1
IFBIND.NS,10/14/2024,2265,1,
INANI.BO,10/16/2024,29,1,
INDBANK.NS,10/16/2024,43,1,
INDGELA.BO,10/16/2024,355,,1
INDOEURO.BO,10/21/2024,16,,1
INDSWFTLAB.NS,10/18/2024,123,1,
INTEGRAEN.BO,10/17/2024,240,1,
INTLCONV.BO,10/17/2024,85,,1
IPRINGLTD.BO,10/17/2024,212,1,
IPRINGLTD.BO,10/22/2024,212,,1
ISGEC.BO,10/15/2024,1343,1,
ISTRNETWK.BO,10/18/2024,3,,1
ITDC.NS,10/16/2024,605,1,
IWP.BO,10/17/2024,34,1,
ITDCEM.NS,10/15/2024,551,,1
IZMO.NS,10/16/2024,395,,1
JAINCO.BO,10/21/2024,5,,1
JAINEX.BO,10/15/2024,195,,1
JBCHEPHARM.NS,10/15/2024,1879,1,
JINDALPHOT.NS,10/21/2024,731,1,
JINDALPHOT.NS,10/22/2024,731,,1
JLL.BO,10/18/2024,46,,1
JSTL.BO,10/17/2024,54,1,
JSLINDL.BO,10/14/2024,2798,1,
JSWSTEEL.NS,10/15/2024,968,,1
JUBLINDS.NS,10/21/2024,1682,1,
KAMAHOLD.BO,10/16/2024,2590,1,
KAMANWALA.BO,10/17/2024,16,1,
KANELIND.BO,10/21/2024,2,,1
KAPILRAJ.BO,10/15/2024,57,,1
KARMAENG.NS,10/16/2024,71,1,
KARURVYSYA.NS,10/17/2024,218,1,
KINETICENG.BO,10/15/2024,168,1,
KIRANVYPAR.BO,10/17/2024,249,,1
KLBRENG-B.BO,10/15/2024,405,1,
KIRLOSENG.NS,10/16/2024,1109,1,
KPRMILL.NS,10/17/2024,920,,1
KREBSBIO.NS,10/15/2024,80,1,
KRYPTONQ.BO,10/15/2024,80,1,
KSB.NS,10/14/2024,872,1,
LAOPALA.NS,10/21/2024,361,,1
LEHAR.BO,10/14/2024,250,1,
LINDEINDIA.NS,10/22/2024,8006,,1
LORDSHOTL.BO,10/21/2024,19,1,
MAGNAELQ.BO,10/22/2024,837,,1
MANSIFIN.BO,10/14/2024,69,,1
MARBU.BO,10/15/2024,63,1,
MARIS.BO,10/14/2024,38,1,
MARSONS.BO,10/15/2024,247,,1
MAYURUNIQ.NS,10/18/2024,599,1,
MCLEODRUSS.NS,10/16/2024,28,,1
MEDICAMEQ.BO,10/15/2024,485,,1
MERCANTILE.BO,10/17/2024,25,,1
MILESTONE.BO,10/14/2024,42,1,
MITTAL.NS,10/18/2024,2,,1
MMP.NS,10/18/2024,359,1,
MODINSU.BO,10/18/2024,148,,1
MOHITPPR.BO,10/14/2024,38,1,
MOSCHIP.BO,10/21/2024,219,,1
MPAGI.BO,10/17/2024,13,1,
MPSLTD.NS,10/17/2024,2107,1,
MUKATPIP.BO,10/16/2024,20,1,
MULTIBASE.BO,10/21/2024,257,1,
MULTIBASE.BO,10/22/2024,257,,1
NAGPI.BO,10/14/2024,125,1,
NAHARINDUS.NS,10/21/2024,143,1,
NAHARPOLY.NS,10/22/2024,248,1,
NAHARCAP.NS,10/16/2024,323,1,
NAVINFLUOR.NS,10/17/2024,3253,,1
NAVKARCORP.NS,10/15/2024,129,1,
NBIFIN.NS,10/18/2024,2600,1,
NCCBLUE.BO,10/15/2024,26,,1
NCLIND.NS,10/14/2024,199,1,
NHCFOODS.BO,10/15/2024,6,1,
NIBL.NS,10/15/2024,34,1,
NILE.BO,10/17/2024,2380,1,
NILKAMAL.NS,10/21/2024,1852,,1
NITIRAJ.NS,10/22/2024,246,,1
NOL.BO,10/21/2024,131,1,
NOVARTIND.BO,10/15/2024,1027,1,
OLPCL.BO,10/17/2024,3,1,
ORIENTTR.BO,10/15/2024,15,1,
PARAGONF.BO,10/14/2024,65,1,
PDSL.NS,10/14/2024,494,1,
PENINLAND.NS,10/17/2024,47,1,
PFOCUS.NS,10/22/2024,144,,1
PHCAP.BO,10/22/2024,185,,1
PICCADIL.BO,10/22/2024,686,,1
PIONEEREMB.NS,10/22/2024,46,,1
PNCINFRA.NS,10/21/2024,344,,1
POLYCAB.NS,10/17/2024,6689,,1
POLSON.BO,10/15/2024,14300,1,
POOJAENT.BO,10/21/2024,192,1,
PRERINFRA.BO,10/17/2024,33,,1
PRESTIGE.NS,10/17/2024,1710,,1
PRICOLLTD.NS,10/16/2024,454,1,
RADAAN.NS,10/14/2024,3,,1
RAINBOWF.BO,10/22/2024,22,,1
RAJPALAYAM.BO,10/21/2024,981,1,
REGENTRP.BO,10/18/2024,6,1,
REMIEDEL.BO,10/17/2024,84,,1
REMSONSIND.NS,10/14/2024,192,,1
ROLLT.NS,10/14/2024,2,1,
ROYALCU.BO,10/15/2024,29,1,
ROYALCU.BO,10/22/2024,29,,1
RPPINFRA.NS,10/16/2024,183,1,
RTNPOWER.NS,10/17/2024,15,,1
SAURASHCEM.BO,10/22/2024,125,1,
SAYAJIHOTL.BO,10/16/2024,340,1,
SCANPGEOM.BO,10/22/2024,9,,1
SBIN.NS,10/14/2024,799,1,
SEL.BO,10/22/2024,41,1,
SGL.NS,10/15/2024,17,1,
SGNTE.BO,10/21/2024,1,1,
SHESHAINDS.BO,10/18/2024,14,1,
SHINDL.BO,10/18/2024,44,,1
SHIVAMAUTO.NS,10/14/2024,41,1,
SHREERAMA.NS,10/16/2024,27,1,
SHRIDINE.BO,10/22/2024,435,,1
SIBARAUT.BO,10/14/2024,13,1,
SIEMENS.NS,10/22/2024,7281,,1
SLSTLQ.BO,10/16/2024,45,1,
SOBHA.NS,10/17/2024,1665,,1
SOMANYCERA.NS,10/14/2024,683,,1
SRHHYPOLTD.NS,10/21/2024,749,,1
STEELCITY.NS,10/16/2024,102,1,
STOVACQ.BO,10/14/2024,3450,1,
SUNILTX.BO,10/18/2024,66,1,
SUNTECK.NS,10/15/2024,549,1,
SUNTECK.NS,10/22/2024,549,,1
SUPRAJIT.NS,10/16/2024,496,1,
SUPREMEENG.NS,10/14/2024,3,,1
SURAJLTD.BO,10/22/2024,446,,1
SUPREMEIND.NS,10/16/2024,4479,,1
SURANASOL.NS,10/15/2024,55,,1
SURANAT&P.NS,10/16/2024,21,1,
SURANAT&P.NS,10/21/2024,21,,1
SWSOLAR.NS,10/17/2024,588,1,
TAALENT.BO,10/16/2024,2739,1,
TATASTLLP.NS,11/15/2023,830,1,
TEJASNET.NS,10/21/2024,1275,1,
THACKER.BO,10/17/2024,1254,1,
TIL.NS,10/15/2024,339,1,
TIMETECHNO.NS,10/14/2024,428,1,
TRABI.BO,10/15/2024,7,1,
UNIOFFICE.BO,10/17/2024,7,1,
UNITEDINT.BO,10/15/2024,86,,1
VADILENT.BO,10/15/2024,4250,1,
VAKRANGEE.NS,10/14/2024,29,,1
VELHO.BO,10/22/2024,7,,1
VEDL.NS,10/15/2024,467,,1
VENUSREM.NS,10/16/2024,330,1,
VIKALPS.BO,10/17/2024,45,,1
VIMTALABS.NS,10/18/2024,545,1,
VISHAL.BO,10/16/2024,29,1,
VOITHPAPR.BO,10/16/2024,2310,1,
VOLTAMP.NS,10/15/2024,12750,1,
VTL.NS,10/16/2024,438,1,
WALCHANNAG.NS,10/14/2024,289,1,
WELSPUNIND.NS,2/9/2024,153,1,
WHEELS.NS,10/17/2024,729,1,
WOCKPHARMA.NS,10/14/2024,1039,1,
YASHMGM.BO,10/15/2024,14,1,
YASHMGM.BO,10/21/2024,14,,1
YURANUS.BO,10/18/2024,77,1,
ZEEMEDIA.NS,10/16/2024,21,,1
ZENSARTECH.NS,10/14/2024,654,1,
ZKHANDEN.BO,10/18/2024,69,1,
ZOTA.NS,10/17/2024,605,1,
ZUARIIND.NS,10/21/2024,356,1,
