Ticker,Date/Time,Close,UpBars,DnBars,Downtrend Length,Uptrend Length,LR_UC,LR_MC,LR_LC,Buy
ADL.NS,11/22/2024,94.99,17.00,0.00,48.00,17.00,0.00,0.00,0.00,1
ADORFO.BO,9/23/2024,141.15,10.00,0.00,49.00,10.00,152.33,149.00,145.67,1
ADVPETR-B.BO,11/22/2024,269.90,4.00,0.00,,4.00,,,,1
AGIIL.BO,11/22/2024,1607.05,20.00,0.00,43.00,20.00,1777.21,1668.97,1560.74,1
AEGISLOG.BO,11/22/2024,800.05,7.00,0.00,12.00,7.00,905.90,878.75,851.61,1
AFEL.BO,11/22/2024,23.09,29.00,0.00,32.00,29.00,24.43,22.45,20.47,1
AEGISCHEM.NS,7/29/2024,884.15,4.00,0.00,13.00,4.00,920.53,898.43,876.33,1
AJANTSOY.BO,11/22/2024,48.54,4.00,0.00,14.00,4.00,49.55,48.43,47.32,1
AKCAPIT.BO,11/22/2024,1146.40,18.00,0.00,25.00,18.00,1473.76,1439.22,1404.68,1
AKSPINTEX.BO,11/22/2024,460.40,38.00,0.00,55.00,38.00,466.84,451.74,436.65,1
ALFAICA.BO,11/22/2024,95.00,5.00,0.00,8.00,5.00,0.00,0.00,0.00,1
ALFAVIO.BO,11/22/2024,14.46,5.00,0.00,15.00,5.00,16.94,16.25,15.56,1
ALLSEC.NS,11/21/2024,922.55,4.00,0.00,10.00,4.00,985.76,968.38,950.99,1
AMBICAAGAR.BO,11/22/2024,29.15,17.00,0.00,35.00,17.00,31.84,30.98,30.12,1
AMBER.NS,11/22/2024,6483.10,14.00,0.00,19.00,14.00,6482.54,6285.27,6088.01,1
AMITINT.BO,11/22/2024,4.54,6.00,0.00,,6.00,,,,1
AMBITION.BO,11/1/2024,2.96,54.00,0.00,86.00,54.00,3.17,3.03,2.88,1
AMRAAGRI.BO,11/22/2024,1.24,17.00,0.00,60.00,17.00,1.32,1.23,1.14,1
AMRUTANJAN.NS,11/22/2024,699.80,6.00,0.00,13.00,6.00,768.08,748.81,729.54,1
ANERI.BO,11/21/2024,7.00,37.00,0.00,62.00,37.00,7.45,7.22,7.00,1
AMJLAND.NS,11/22/2024,51.72,17.00,0.00,22.00,17.00,53.43,50.96,48.48,1
ANJANIFOODS.BO,11/22/2024,37.84,18.00,0.00,65.00,18.00,40.48,39.36,38.24,1
ANUP.NS,11/22/2024,3434.25,5.00,0.00,8.00,5.00,0.00,0.00,0.00,1
ANURAS.NS,11/22/2024,733.20,18.00,0.00,64.00,18.00,795.67,776.54,757.41,1
APEX.NS,11/22/2024,243.24,5.00,0.00,10.00,5.00,247.02,243.00,238.97,1
APIL.BO,11/22/2024,22.92,3.00,0.00,7.00,3.00,23.75,23.30,22.85,1
APARINDS.NS,11/22/2024,9305.40,5.00,0.00,13.00,5.00,9985.00,9675.79,9366.57,1
ARCEEIN.BO,11/22/2024,6.08,4.00,0.00,9.00,4.00,0.00,0.00,0.00,1
APOLLOTYRE.NS,11/22/2024,495.00,5.00,0.00,38.00,5.00,498.95,493.76,488.58,1
ARCHIDPLY.NS,11/22/2024,116.16,4.00,0.00,15.00,4.00,125.41,122.54,119.67,1
ARENTERP.NS,11/22/2024,46.69,5.00,0.00,8.00,5.00,50.42,49.70,48.98,1
AREXMIS.BO,11/22/2024,171.00,6.00,0.00,12.00,6.00,176.23,168.37,160.50,1
ARIHANTSUP.NS,11/22/2024,349.10,5.00,0.00,9.00,5.00,0.00,0.00,0.00,1
ARISE.BO,11/22/2024,32.55,17.00,0.00,19.00,17.00,0.00,0.00,0.00,1
ARIES.NS,11/22/2024,315.15,3.00,0.00,7.00,3.00,340.74,321.65,302.56,1
ARROWGREEN.NS,11/22/2024,889.25,4.00,0.00,9.00,4.00,0.00,0.00,0.00,1
ARTEMISMED.NS,11/22/2024,312.05,18.00,0.00,26.00,18.00,314.94,296.67,278.39,1
ARTSONEN.BO,11/22/2024,178.60,17.00,0.00,57.00,17.00,187.30,180.98,174.66,1
ARUNAHTEL.BO,11/22/2024,10.99,4.00,0.00,8.00,4.00,11.51,11.32,11.13,1
ARVSMART.NS,11/22/2024,952.40,3.00,0.00,13.00,3.00,991.50,961.74,931.98,1
ARYAMAN.BO,11/22/2024,423.65,17.00,0.00,60.00,17.00,612.38,594.66,576.95,1
ASALCBR.NS,11/22/2024,924.55,5.00,0.00,9.00,5.00,957.31,932.34,907.37,1
ARVIND.NS,11/22/2024,363.90,3.00,0.00,9.00,3.00,366.51,363.23,359.95,1
ASHIS.BO,11/22/2024,44.34,3.00,0.00,13.00,3.00,48.17,47.77,47.37,1
ASHNOOR.BO,11/22/2024,60.30,5.00,0.00,9.00,5.00,61.01,60.08,59.16,1
ASHAPURMIN.NS,11/22/2024,254.42,5.00,0.00,10.00,5.00,266.23,255.65,245.07,1
ASIAPAK.BO,11/22/2024,123.50,18.00,0.00,20.00,18.00,124.42,116.25,108.09,1
ASITCFIN.BO,11/22/2024,138.15,4.00,0.00,34.00,4.00,151.32,148.07,144.83,1
ASIANHOTNR.NS,11/22/2024,200.59,3.00,0.00,15.00,3.00,206.05,202.79,199.54,1
ASTERDM.NS,11/22/2024,432.30,20.00,0.00,25.00,20.00,899.52,875.53,851.53,1
ASHOKLEY.NS,11/22/2024,223.96,12.00,0.00,60.00,12.00,249.21,245.86,242.50,1
ATAM.BO,11/22/2024,143.45,16.00,0.00,29.00,16.00,167.04,156.61,146.17,1
ASYL.BO,11/21/2024,6.17,8.00,0.00,57.00,8.00,6.38,6.25,6.12,1
ATISHAY.BO,11/22/2024,210.20,5.00,0.00,8.00,5.00,0.00,0.00,0.00,1
AUBANK.NS,11/22/2024,595.70,5.00,0.00,43.00,5.00,604.28,599.99,595.70,1
ATVPR.BO,11/22/2024,38.83,4.00,0.00,9.00,4.00,39.29,38.93,38.56,1
AUSOMENT.NS,11/22/2024,105.09,7.00,0.00,18.00,7.00,0.00,0.00,0.00,1
AVL.BO,11/22/2024,480.60,7.00,0.00,13.00,7.00,497.62,482.33,467.03,1
AVROIND.NS,11/22/2024,154.26,3.00,0.00,8.00,3.00,160.68,156.45,152.23,1
AVANTIFEED.NS,11/22/2024,595.60,18.00,0.00,25.00,18.00,623.51,603.57,583.62,1
AVIVA.BO,11/21/2024,27.79,62.00,0.00,378.00,62.00,28.03,27.24,26.45,1
BAJAJHCARE.BO,11/22/2024,391.45,5.00,0.00,8.00,5.00,419.31,409.68,400.05,1
BAJAJHLDNG.NS,11/22/2024,10458.30,18.00,0.00,28.00,18.00,11233.16,11074.62,10916.08,1
BALAJITELE.NS,11/22/2024,62.81,4.00,0.00,13.00,4.00,68.35,66.33,64.31,1
BALLARPUR.BO,11/21/2024,269.70,352.00,0.00,360.00,352.00,276.83,270.30,263.77,1
BALPHARMA.NS,11/22/2024,137.15,5.00,0.00,9.00,5.00,139.69,138.68,137.68,1
BANARBEADS.NS,11/22/2024,146.54,3.00,0.00,8.00,3.00,149.80,144.61,139.43,1
BANASFN.BO,11/22/2024,10.93,5.00,0.00,9.00,5.00,11.90,11.41,10.92,1
BANG.NS,11/22/2024,54.38,5.00,0.00,13.00,5.00,63.92,62.14,60.37,1
BANCOINDIA.NS,11/22/2024,1129.05,5.00,0.00,9.00,5.00,1250.69,1154.64,1058.59,1
BAROEXT.BO,11/22/2024,10.62,4.00,0.00,33.00,4.00,10.92,10.60,10.28,1
BBOX.NS,11/22/2024,569.05,16.00,0.00,22.00,16.00,616.98,589.25,561.53,1
BDH.BO,11/22/2024,343.95,4.00,0.00,9.00,4.00,345.79,329.29,312.80,1
BEMHY.BO,11/22/2024,1338.70,5.00,0.00,9.00,5.00,1518.75,1437.72,1356.69,1
BETXIND.BO,11/22/2024,376.55,18.00,0.00,38.00,18.00,398.93,377.51,356.10,1
BFUTILITIE.NS,11/22/2024,955.35,16.00,0.00,25.00,16.00,0.00,0.00,0.00,1
BHARAT.BO,11/22/2024,53.53,31.00,0.00,41.00,31.00,61.42,59.21,56.99,1
BHASKAGR.BO,11/22/2024,70.27,7.00,0.00,23.00,7.00,73.39,70.98,68.58,1
BHARATRAS.NS,11/22/2024,11767.90,4.00,0.00,9.00,4.00,11884.84,11657.46,11430.08,1
BIL.NS,11/22/2024,823.40,5.00,0.00,8.00,5.00,837.99,823.79,809.58,1
BKMINDST.NS,11/21/2024,1.76,13.00,0.00,33.00,13.00,1.82,1.78,1.73,1
BITL.BO,11/1/2024,1.72,58.00,0.00,68.00,58.00,1.85,1.76,1.68,1
BLISSGVS.NS,11/22/2024,131.55,4.00,0.00,10.00,4.00,133.91,131.08,128.25,1
BLUECOAST.BO,11/4/2024,11.27,34.00,0.00,40.00,34.00,12.92,11.80,10.67,1
BNL.BO,11/22/2024,91.50,50.00,0.00,53.00,50.00,102.85,99.88,96.91,1
BOMBCYC.BO,11/22/2024,1910.00,3.00,0.00,8.00,3.00,2106.50,2106.50,2106.50,1
BOMBWIR.BO,11/22/2024,60.60,3.00,0.00,,3.00,,,,1
BOMOXY-B1.BO,11/22/2024,32899.50,3.00,0.00,7.00,3.00,34002.45,33147.29,32292.13,1
BPCAP.BO,11/21/2024,5.47,8.00,0.00,47.00,8.00,6.05,5.77,5.50,1
BRIDGESE.BO,11/22/2024,5.85,5.00,0.00,14.00,5.00,6.23,6.02,5.80,1
BRIGHTBR.BO,11/22/2024,311.00,17.00,0.00,22.00,17.00,322.74,305.30,287.86,1
BRIGADE.NS,11/22/2024,1194.40,4.00,0.00,13.00,4.00,1218.40,1199.18,1179.96,1
BRFL.BO,11/21/2024,1.82,484.00,0.00,647.00,484.00,1.85,1.82,1.80,1
BTML.NS,11/22/2024,11.01,6.00,0.00,26.00,6.00,0.00,0.00,0.00,1
CAMEXLTD.BO,11/22/2024,57.88,17.00,0.00,25.00,17.00,67.00,63.95,60.91,1
CAMLINFINE.NS,11/22/2024,120.00,16.00,0.00,24.00,16.00,128.00,122.14,116.28,1
BSOFT.NS,11/22/2024,561.70,12.00,0.00,24.00,12.00,0.00,0.00,0.00,1
CAPRICORN.BO,11/21/2024,17.36,36.00,0.00,59.00,36.00,20.35,18.53,16.70,1
CAPRO.BO,11/22/2024,52.80,6.00,0.00,13.00,6.00,0.00,0.00,0.00,1
CARNATIN.BO,11/21/2024,79.15,57.00,0.00,86.00,57.00,98.63,59.21,19.79,1
CARBORUNIV.NS,11/22/2024,1413.30,17.00,0.00,26.00,17.00,1499.28,1464.24,1429.21,1
CATVISION.BO,11/22/2024,26.88,32.00,0.00,37.00,32.00,26.61,25.71,24.80,1
CDSL.NS,11/22/2024,1540.25,5.00,0.00,8.00,5.00,1560.92,1553.56,1546.21,1
CEINSYSTECH.BO,11/22/2024,1398.40,9.00,0.00,13.00,9.00,1484.85,1433.63,1382.42,1
CCL.NS,11/22/2024,740.55,20.00,0.00,54.00,20.00,756.48,725.72,694.96,1
CENLUB.BO,11/22/2024,499.55,3.00,0.00,10.00,3.00,515.08,503.01,490.95,1
CENTEXT.NS,11/22/2024,21.45,3.00,0.00,13.00,3.00,21.73,21.48,21.24,1
CERA.NS,11/22/2024,6999.50,5.00,0.00,71.00,5.00,8214.82,8050.28,7885.75,1
CHDCHEM.BO,11/22/2024,6.85,4.00,0.00,8.00,4.00,7.70,7.56,7.42,1
CHEMOPH.BO,11/22/2024,82.14,5.00,0.00,7.00,5.00,0.00,0.00,0.00,1
CHOICEIN.BO,11/22/2024,538.55,18.00,0.00,22.00,18.00,642.36,623.62,604.87,1
CHOKSI.BO,11/22/2024,71.53,11.00,0.00,12.00,11.00,0.00,0.00,0.00,1
CHMBBRW.BO,11/21/2024,7.39,14.00,0.00,36.00,14.00,9.40,9.10,8.81,1
CHORDIA.BO,11/22/2024,84.50,5.00,0.00,10.00,5.00,88.26,87.55,86.83,1
CHRTEDCA.BO,11/22/2024,270.70,4.00,0.00,10.00,4.00,290.31,284.92,279.54,1
CIANAGRO.BO,11/22/2024,336.50,74.00,0.00,80.00,74.00,332.03,311.63,291.23,1
CIGNITITEC.NS,11/22/2024,1504.95,3.00,0.00,18.00,3.00,1525.82,1509.52,1493.21,1
CINDHO.BO,11/22/2024,52.86,6.00,0.00,13.00,6.00,58.65,57.17,55.69,1
CILSEC.BO,11/22/2024,58.30,4.00,0.00,34.00,4.00,58.94,58.48,58.01,1
CLFL.BO,11/22/2024,40.13,23.00,0.00,32.00,23.00,39.75,37.24,34.74,1
CITYONLINE.BO,11/21/2024,6.83,39.00,0.00,52.00,39.00,7.08,6.55,6.03,1
CITADEL.BO,11/22/2024,57.12,17.00,0.00,22.00,17.00,0.00,0.00,0.00,1
CMMHOSP.BO,11/22/2024,39.39,14.00,0.00,15.00,14.00,0.00,0.00,0.00,1
COCKERILL.BO,11/22/2024,4840.00,6.00,0.00,,6.00,,,,1
COASTCORP.BO,11/22/2024,241.20,3.00,0.00,7.00,3.00,242.39,241.46,240.52,1
COMSYN.BO,11/22/2024,71.06,16.00,0.00,25.00,16.00,75.33,71.94,68.55,1
COMCL.BO,11/22/2024,38.20,9.00,0.00,12.00,9.00,38.29,38.12,37.95,1
COMFINTE.BO,11/22/2024,11.69,3.00,0.00,12.00,3.00,14.41,14.41,14.41,1
CONART.BO,11/22/2024,186.65,3.00,0.00,8.00,3.00,210.53,208.08,205.63,1
COFORGE.NS,11/22/2024,8327.50,21.00,0.00,26.00,21.00,8598.75,8245.83,7892.91,1
CONTICON.BO,11/22/2024,10.50,3.00,0.00,12.00,3.00,13.57,13.57,13.57,1
CONTILI.BO,11/22/2024,53.90,5.00,0.00,13.00,5.00,56.28,55.97,55.67,1
CONTPTR.BO,11/22/2024,90.61,4.00,0.00,8.00,4.00,99.51,96.53,93.54,1
CONSOFINVT.NS,11/22/2024,207.80,4.00,0.00,7.00,4.00,0.00,0.00,0.00,1
COROENGG.BO,11/21/2024,65.47,18.00,0.00,33.00,18.00,76.31,74.20,72.09,1
COSMOFE.BO,11/22/2024,330.35,5.00,0.00,11.00,5.00,337.36,329.15,320.94,1
CRAFTSMAN.NS,11/22/2024,5210.60,3.00,0.00,13.00,3.00,5322.60,5201.26,5079.91,1
COROMANDEL.NS,11/22/2024,1806.45,31.00,0.00,63.00,31.00,1824.22,1756.50,1688.77,1
CRANEINFRA.BO,11/22/2024,24.10,3.00,0.00,13.00,3.00,24.52,24.05,23.57,1
CRSTCHM.BO,11/22/2024,283.40,15.00,0.00,22.00,15.00,298.56,275.33,252.10,1
CREST.NS,11/22/2024,448.25,5.00,0.00,10.00,5.00,0.00,0.00,0.00,1
CTL.BO,11/22/2024,47.02,3.00,0.00,10.00,3.00,47.21,46.21,45.22,1
CRISIL.NS,11/22/2024,5483.80,4.00,0.00,7.00,4.00,5641.92,5541.74,5441.56,1
CUPID.NS,11/22/2024,83.03,17.00,0.00,71.00,17.00,106.17,104.12,102.07,1
CTCL.BO,11/21/2024,410.00,15.00,0.00,19.00,15.00,404.89,375.61,346.32,1
DALBHARAT.NS,11/22/2024,1808.25,3.00,0.00,34.00,3.00,1829.38,1811.67,1793.96,1
DAMODARIND.NS,11/22/2024,40.18,4.00,0.00,13.00,4.00,0.00,0.00,0.00,1
DARSHANORNA.BO,11/22/2024,5.38,4.00,0.00,9.00,4.00,5.66,5.39,5.13,1
DARJEELING.BO,11/22/2024,26.20,51.00,0.00,95.00,51.00,26.06,25.30,24.54,1
DCAL.NS,11/22/2024,228.44,5.00,0.00,9.00,5.00,254.26,232.76,211.25,1
DECNGOLD.BO,11/22/2024,126.20,3.00,0.00,10.00,3.00,129.60,126.97,124.35,1
DECOMIC.BO,11/22/2024,79.20,4.00,0.00,7.00,4.00,0.00,0.00,0.00,1
DCMSHRIRAM.NS,11/22/2024,1250.55,17.00,0.00,24.00,17.00,1457.05,1372.81,1288.57,1
DECPO.BO,11/21/2024,11.44,75.00,0.00,86.00,75.00,11.73,11.24,10.75,1
DEEPAKNTR.NS,11/22/2024,2670.85,5.00,0.00,9.00,5.00,2726.30,2676.91,2627.52,1
DENISCHEM.BO,11/22/2024,160.00,5.00,0.00,9.00,5.00,173.13,166.63,160.14,1
DGCONTENT.NS,11/22/2024,52.29,19.00,0.00,37.00,19.00,52.81,52.26,51.72,1
DEVINE.BO,11/22/2024,10.26,9.00,0.00,11.00,9.00,0.00,0.00,0.00,1
DELTAMAGNT.NS,11/22/2024,94.87,16.00,0.00,27.00,16.00,0.00,0.00,0.00,1
DHARSUGAR.BO,11/21/2024,8.63,365.00,0.00,395.00,365.00,0.00,0.00,0.00,1
DHANI.NS,11/22/2024,73.24,4.00,0.00,7.00,4.00,76.61,74.48,72.34,1
DHRUV.BO,11/22/2024,125.00,5.00,0.00,9.00,5.00,127.45,124.20,120.96,1
DHRUVCA.BO,11/22/2024,358.55,15.00,0.00,23.00,15.00,405.76,391.27,376.77,1
DHUNINV.NS,11/22/2024,2371.60,4.00,0.00,6.00,4.00,2460.58,2393.10,2325.62,1
DILIGENT.BO,11/22/2024,4.10,4.00,0.00,8.00,4.00,4.47,4.37,4.27,1
DJML.BO,11/22/2024,121.35,5.00,0.00,8.00,5.00,0.00,0.00,0.00,1
DIVSHKT.BO,11/22/2024,73.74,5.00,0.00,13.00,5.00,74.22,72.96,71.69,1
DLTNCBL.BO,11/22/2024,732.35,15.00,0.00,23.00,15.00,791.65,760.90,730.15,1
DML.BO,11/22/2024,20.60,8.00,0.00,10.00,8.00,21.90,20.81,19.73,1
DLF.NS,11/22/2024,803.40,5.00,0.00,15.00,5.00,808.17,790.81,773.45,1
DOLPHMED.BO,11/21/2024,2.62,36.00,0.00,52.00,36.00,2.68,2.59,2.51,1
DRA.BO,11/22/2024,38.15,4.00,0.00,8.00,4.00,39.07,37.43,35.78,1
DSINVEST.BO,11/21/2024,669.75,30.00,0.00,37.00,30.00,735.50,718.19,700.87,1
DUROPACK.BO,11/22/2024,83.81,4.00,0.00,14.00,4.00,93.78,91.13,88.47,1
EASTRED.BO,11/22/2024,44.75,5.00,0.00,12.00,5.00,45.95,44.62,43.28,1
ECSTSTL.BO,11/21/2024,19.80,4.00,0.00,,4.00,,,,1
ECOBOAR.BO,11/22/2024,29.94,3.00,0.00,12.00,3.00,30.90,29.35,27.81,1
ECLERX.NS,11/22/2024,3267.55,17.00,0.00,30.00,17.00,3750.99,3625.82,3500.66,1
EIFFL.NS,11/22/2024,209.00,18.00,0.00,28.00,18.00,246.31,241.40,236.49,1
EDUCOMP.NS,11/21/2024,2.22,13.00,0.00,67.00,13.00,2.32,2.28,2.23,1
EIDPARRY.NS,11/22/2024,831.30,3.00,0.00,9.00,3.00,864.45,841.05,817.66,1
EICHERMOT.NS,11/22/2024,4986.20,5.00,0.00,13.00,5.00,5177.77,5011.67,4845.56,1
EIHOTEL.NS,11/22/2024,366.80,17.00,0.00,28.00,17.00,0.00,0.00,0.00,1
ELAND.BO,11/21/2024,15.20,37.00,0.00,55.00,37.00,22.03,21.19,20.35,1
EKAMLEA.BO,11/22/2024,9.39,6.00,0.00,9.00,6.00,11.82,11.61,11.39,1
ELDEHSG.BO,11/22/2024,809.70,3.00,0.00,10.00,3.00,925.60,925.60,925.60,1
EKC.NS,11/22/2024,209.00,4.00,0.00,9.00,4.00,229.52,213.75,197.98,1
ELEMARB.BO,11/22/2024,266.40,16.00,0.00,39.00,16.00,280.64,271.48,262.33,1
ELIXIR.BO,11/22/2024,203.65,5.00,0.00,8.00,5.00,228.64,221.10,213.55,1
ELPROINTL.BO,11/22/2024,108.10,5.00,0.00,9.00,5.00,0.00,0.00,0.00,1
EMAINDIA.BO,11/22/2024,90.86,36.00,0.00,38.00,36.00,95.47,82.96,70.45,1
EMERALD.BO,11/22/2024,100.53,3.00,0.00,6.00,3.00,100.57,100.51,100.45,1
EMMBI.NS,11/22/2024,144.17,5.00,0.00,10.00,5.00,146.13,141.77,137.40,1
ENBETRD.BO,11/22/2024,13.25,4.00,0.00,17.00,4.00,15.50,15.21,14.91,1
ENERGYDEV.NS,11/22/2024,27.06,18.00,0.00,61.00,18.00,29.53,27.44,25.35,1
ERIS.NS,11/22/2024,1374.20,18.00,0.00,30.00,18.00,1399.94,1363.44,1326.94,1
EPIC.BO,11/22/2024,108.26,137.00,0.00,201.00,137.00,101.51,83.97,66.43,1
ESSARSHPNG.NS,11/22/2024,41.95,5.00,0.00,9.00,5.00,42.51,41.80,41.09,1
EUROLED.BO,11/22/2024,25.98,3.00,0.00,4.00,3.00,26.22,25.68,25.14,1
ETT.BO,11/22/2024,16.80,8.00,0.00,27.00,8.00,17.09,16.35,15.62,1
EVERESTO.BO,11/22/2024,135.60,5.00,0.00,49.00,5.00,149.65,139.06,128.48,1
EXCEL.NS,11/22/2024,1.61,21.00,0.00,26.00,21.00,1.64,1.51,1.38,1
EXPLEOSOL.NS,11/22/2024,1363.30,17.00,0.00,57.00,17.00,1374.34,1314.36,1254.38,1
FCONSUMER.NS,11/21/2024,0.52,13.00,0.00,52.00,13.00,0.54,0.52,0.51,1
FCSSOFT.NS,11/22/2024,3.59,3.00,0.00,9.00,3.00,3.71,3.63,3.54,1
FEDERALBNK.NS,11/22/2024,209.37,17.00,0.00,26.00,17.00,217.52,207.78,198.04,1
FILATEX.NS,11/22/2024,64.08,18.00,0.00,47.00,18.00,75.59,71.56,67.54,1
FLFL.NS,11/22/2024,2.29,16.00,0.00,29.00,16.00,0.00,0.00,0.00,1
FLUIDOM.BO,11/22/2024,722.85,14.00,0.00,27.00,14.00,787.58,706.38,625.19,1
FMNL.NS,11/22/2024,16.94,35.00,0.00,52.00,35.00,18.00,16.87,15.75,1
FRANKLININD.BO,11/22/2024,2.13,4.00,0.00,9.00,4.00,2.27,2.21,2.15,1
FORTIS.NS,11/22/2024,685.85,18.00,0.00,29.00,18.00,691.14,665.04,638.93,1
FRONTSP.BO,11/22/2024,2229.75,12.00,0.00,24.00,12.00,2278.21,2184.46,2090.71,1
FUTSOL.BO,11/22/2024,72.78,4.00,0.00,13.00,4.00,76.88,72.94,69.00,1
FUTURSEC.BO,11/21/2024,31.21,18.00,0.00,24.00,18.00,39.04,37.18,35.31,1
GANHOLD.BO,11/22/2024,139.60,4.00,0.00,,4.00,,,,1
GANGESSECU.NS,11/22/2024,201.43,4.00,0.00,6.00,4.00,206.20,199.18,192.15,1
GANESHHOUC.NS,11/22/2024,1196.05,5.00,0.00,10.00,5.00,1200.95,1165.07,1129.18,1
GAYAHWS.NS,11/21/2024,1.69,19.00,0.00,25.00,19.00,1.82,1.72,1.61,1
GARFIBRES.NS,11/22/2024,4600.55,5.00,0.00,9.00,5.00,5114.87,4742.42,4369.97,1
GAYATRIBI.BO,11/22/2024,6.39,32.00,0.00,43.00,32.00,6.73,6.54,6.36,1
GCMCAPI.BO,11/22/2024,6.83,3.00,0.00,9.00,3.00,6.97,6.82,6.67,1
GENCON.NS,11/22/2024,39.82,3.00,0.00,9.00,3.00,41.33,39.71,38.09,1
GENSOL.BO,11/22/2024,812.45,3.00,0.00,10.00,3.00,903.81,867.58,831.36,1
GENESYS.NS,11/22/2024,756.70,5.00,0.00,9.00,5.00,775.59,756.09,736.59,1
GENUSPAPER.NS,11/22/2024,21.06,3.00,0.00,9.00,3.00,21.44,21.26,21.09,1
GGENG.BO,11/22/2024,1.88,5.00,0.00,18.00,5.00,0.00,0.00,0.00,1
GET&D.NS,11/21/2024,1771.10,17.00,0.00,25.00,17.00,0.00,0.00,0.00,1
GFLLIMITED.NS,11/22/2024,97.20,4.00,0.00,6.00,4.00,0.00,0.00,0.00,1
GICRE.NS,11/22/2024,378.85,5.00,0.00,10.00,5.00,383.60,377.29,370.99,1
GILLANDERS.NS,11/22/2024,107.78,16.00,0.00,33.00,16.00,115.23,110.72,106.22,1
GFSTEELS.NS,11/21/2024,8.49,37.00,0.00,71.00,37.00,9.38,8.81,8.24,1
GLANCE.BO,11/22/2024,194.45,18.00,0.00,22.00,18.00,202.61,190.98,179.35,1
GMRINFRA.NS,11/22/2024,79.16,5.00,0.00,46.00,5.00,85.14,83.01,80.87,1
GODHA.NS,11/22/2024,0.99,5.00,0.00,8.00,5.00,1.06,1.02,0.99,1
GOGIACAP.BO,11/22/2024,83.47,11.00,0.00,29.00,11.00,84.72,81.82,78.92,1
GODREJPROP.NS,11/22/2024,2857.15,4.00,0.00,25.00,4.00,2870.61,2815.70,2760.79,1
GODREJIND.NS,11/22/2024,1027.95,5.00,0.00,38.00,5.00,1082.04,1039.62,997.20,1
GOKEX.NS,11/22/2024,882.45,5.00,0.00,9.00,5.00,921.96,909.48,897.01,1
GOLECHA.BO,11/22/2024,31.00,3.00,0.00,10.00,3.00,33.19,32.66,32.13,1
GORANIN.BO,11/22/2024,107.95,3.00,0.00,8.00,3.00,113.11,109.02,104.93,1
GPTINFRA.NS,11/22/2024,134.33,4.00,0.00,13.00,4.00,143.88,136.92,129.95,1
GRATEXI.BO,11/22/2024,23.50,16.00,0.00,26.00,16.00,24.77,23.63,22.48,1
GRAVISSHO.BO,11/22/2024,42.90,5.00,0.00,7.00,5.00,0.00,0.00,0.00,1
GREENCREST.BO,11/22/2024,0.92,16.00,0.00,45.00,16.00,1.03,1.02,1.02,1
