Buy Date,Ticker,Buy Strat,Last Alert Date,ll,Close,Target,Call,Status,CMP,CMP_Date,Quantity,Hit Type,Sell Price,Broker
2024-11-22,CAREERP.NS,EW_BW,2024-11-22,384.95,421.0,,Long,Open,420.75,2024-11-22,27.74,,,India
2024-11-22,CASTROLIND.NS,EW_UC,2024-11-22,185.07,199.0,,Long,Open,198.68,2024-11-22,71.79,,,India
2024-11-22,CCCL.BO,BB_DC,2024-11-12,14.85,16.43,16.94,Short,Closed,16.43,2024-11-22,632.91,Target Hit,16.94,India
2024-11-22,CEATLTD.NS,BB_DC,2024-11-14,2660.0,2844.55,,Long,Open,2844.55,2024-11-22,5.42,,,India
2024-11-22,CEEJAY.BO,EW_BW,2024-11-22,228.25,243.0,,Long,Open,243.0,2024-11-22,67.8,,,India
2024-11-22,CENTEXT.NS,EW,2024-11-22,19.75,21.0,,Long,Open,21.45,2024-11-22,800.0,,,India
2024-11-22,CENTRUM.NS,BB_W,2024-11-06,31.36,32.79,35.14,Short,Closed,32.79,2024-11-22,699.3,Target Hit,35.14,India
2024-11-22,CGVAK.BO,EW_UC,2024-11-22,297.75,318.0,,Long,Open,317.85,2024-11-22,49.38,,,India
2024-11-22,CHEMTECH.BO,EW_DC,2024-11-22,201.6,226.0,,Long,Open,225.75,2024-11-22,40.98,,,India
2024-11-22,CHOWGULSTM.BO,BB_DC,2024-11-14,25.12,27.59,,Long,Open,27.59,2024-11-22,404.86,,,India
2024-11-22,CIFL.BO,BB_W,2024-11-06,177.3,184.15,215.35,Short,Closed,184.15,2024-11-22,145.99,Target Hit,215.35,India
2024-11-22,CIGNITITEC.NS,ATR_BW,2024-11-21,1312.15,1504.95,,Long,Open,1504.95,2024-11-22,5.19,,,India
2024-11-22,COFORGE.NS,BB_UC,2024-10-23,7420.0,8327.5,,Long,Open,8327.5,2024-11-22,1.1,,,India
2024-11-22,CONFIPET.NS,BB_W,2024-10-14,65.51,67.35,87.85,Short,Closed,67.35,2024-11-22,543.48,Target Hit,87.85,India
2024-11-22,CRAFTSMAN.NS,BBLR_DC,2024-11-19,4602.4,5210.6,,Long,Open,5210.6,2024-11-22,1.64,,,India
2024-11-22,CRANEINFRA.BO,BB_W,2024-11-19,21.51,24.1,,Long,Open,24.1,2024-11-22,386.1,,,India
2024-11-22,CROMPTON.NS,EWBB_DC,2024-11-22,369.8,393.0,,Long,Open,393.05,2024-11-22,43.1,,,India
2024-11-22,CYBERMEDIA.NS,EW_UC,2024-11-22,25.26,27.0,,Long,Open,27.41,2024-11-22,574.71,,,India
2024-11-22,DAICHI.BO,EW_DC,2024-11-22,365.0,393.0,,Long,Open,392.9,2024-11-22,35.71,,,India
2024-11-22,DALBHARAT.NS,EWBB_DC,2024-11-22,1676.55,1808.0,,Long,Open,1808.25,2024-11-22,7.61,,,India
2024-11-22,DEVIT.NS,EW_UC,2024-11-22,148.01,161.0,,Long,Open,160.86,2024-11-22,76.98,,,India
2024-11-22,DODLA.BO,BB_W,2024-11-08,1149.35,1222.0,,Long,Open,1222.0,2024-11-22,13.76,,,India
2024-11-22,DUROPACK.BO,EW_DC,2024-11-22,79.0,84.0,,Long,Open,83.81,2024-11-22,200.0,,,India
2024-11-22,EASEMYTRIP.NS,EW_W,2024-11-22,29.05,32.0,,Long,Open,32.03,2024-11-22,338.98,,,India
2024-11-22,EIMCOELECO.NS,ATR_DC,2024-11-21,2289.25,2571.6,,Long,Open,2571.6,2024-11-22,3.54,,,India
2024-11-22,ELANTAS.BO,BB_DC,2024-11-07,12400.0,12936.15,14212.63,Short,Closed,12936.15,2024-11-22,1.87,Target Hit,14212.63,India
2024-11-22,ELECTCAST.NS,BB_DC,2024-10-30,140.6,144.93,177.94,Short,Closed,144.93,2024-11-22,230.95,Target Hit,177.94,India
2024-11-22,ELECTHERM.NS,ATREW_UC,2024-11-22,899.95,995.0,,Long,Open,994.65,2024-11-22,10.52,,,India
2024-11-22,ELNET.BO,ATREW_DC,2024-11-22,337.3,374.0,,Long,Open,374.2,2024-11-22,27.25,,,India
2024-11-22,EMMBI.NS,ATRBB_DC,2024-11-13,125.7,144.17,,Long,Open,144.17,2024-11-22,54.14,,,India
2024-11-22,EVEREADY.NS,EW_DC,2024-11-22,358.0,375.0,,Long,Open,374.7,2024-11-22,58.82,,,India
2024-11-22,FAZE3Q.BO,EW_DC,2024-11-22,367.0,396.0,,Long,Open,396.05,2024-11-22,34.48,,,India
2024-11-22,FERVENTSYN.BO,EWBB_DC,2024-11-22,15.0,17.0,,Long,Open,17.33,2024-11-22,500.0,,,India
2024-11-22,FINEORG.NS,ATREW_DC,2024-11-22,4662.9,5145.0,,Long,Open,5144.8,2024-11-22,2.07,,,India
2024-11-22,FOSECOIND.NS,EW_W,2024-11-22,4111.0,4397.0,,Long,Open,4396.85,2024-11-22,3.5,,,India
2024-11-22,GALLANTT.NS,EW_DC,2024-11-22,296.05,321.0,,Long,Open,320.95,2024-11-22,40.08,,,India
2024-11-22,GANESHHOUC.NS,ATR_BW,2024-11-14,1020.05,1196.05,,Long,Open,1196.05,2024-11-22,5.68,,,India
2024-11-22,GENCON.NS,BB_DC,2024-11-18,35.47,39.82,,Long,Open,39.82,2024-11-22,229.89,,,India
2024-11-22,GEOJITFSL.NS,EW_DC,2024-11-22,104.5,119.0,,Long,Open,118.63,2024-11-22,68.97,,,India
2024-11-22,GICRE.NS,BB_W,2024-11-18,348.0,378.85,,Long,Open,378.85,2024-11-22,32.41,,,India
2024-11-22,GLANCE.BO,ATR_BW,2024-10-29,118.5,194.45,,Long,Open,194.45,2024-11-22,13.17,,,India
2024-11-22,GLCL.BO,ATR_DC,2024-10-29,31.87,33.17,41.39,Short,Closed,33.17,2024-11-22,769.23,Target Hit,41.39,India
2024-11-22,GNA.NS,BB_DC,2024-11-06,384.55,393.8,414.88,Short,Closed,393.8,2024-11-22,108.11,Target Hit,414.88,India
2024-11-22,GODREJAGRO.NS,BB_DC,2024-10-17,689.0,727.35,786.15,Short,Closed,727.35,2024-11-22,26.08,Target Hit,786.15,India
2024-11-22,GODREJCP.NS,BB_DC,2024-09-12,1162.25,1192.3,1526.63,Short,Closed,1192.3,2024-11-22,33.28,Target Hit,1526.63,India
2024-11-22,GODREJPROP.NS,ATRLR_DC,2024-11-21,2552.95,2857.15,,Long,Open,2857.15,2024-11-22,3.29,,,India
2024-11-22,GUJCOTEX.BO,ATR_W,2024-11-14,10.93,11.87,13.31,Short,Closed,11.87,2024-11-22,1063.83,Target Hit,13.31,India
2024-11-22,HBLEAS.BO,EW_DC,2024-11-22,15.07,16.0,,Long,Open,16.1,2024-11-22,1075.27,,,India
2024-11-22,HBLPOWER.NS,BB_DC,2024-11-14,514.05,560.55,,Long,Open,560.55,2024-11-22,21.51,,,India
2024-11-22,HCLTECH.NS,ATR_BW,2024-11-04,1815.0,1898.4,,Long,Open,1898.4,2024-11-22,11.99,,,India
2024-11-22,HEMORGANIC.BO,LR_UC,2024-11-19,9.44,10.84,,Long,Open,10.84,2024-11-22,714.29,,,India
2024-11-22,HERCULES.NS,BB_W,2024-11-19,221.03,234.22,,Long,Open,234.22,2024-11-22,75.82,,,India
2024-11-22,ICSL.BO,BB_W,2024-10-15,4.15,4.35,4.75,Short,Closed,4.35,2024-11-22,5000.0,Target Hit,4.75,India
2024-11-22,INCREDIBLE.BO,ATRBB_UC,2024-11-05,41.8,51.12,,Long,Open,51.12,2024-11-22,107.3,,,India
2024-11-22,INDLEASE.BO,BB_W,2000-01-01,10.16,10.51,,,,10.51,2024-11-22,2857.14,,,India
2024-11-22,INDOCO.NS,EWLR_DC,2024-11-22,298.5,320.0,,Long,Open,320.05,2024-11-22,46.51,,,India
2024-11-22,INDUSINDBK.NS,BB_DC,2024-09-19,966.4,998.2,1492.22,Short,Closed,998.2,2024-11-22,31.45,Target Hit,1492.22,India
2024-11-22,INFY.NS,ATR_BW,2024-11-06,1795.0,1902.25,,Long,Open,1902.25,2024-11-22,9.32,,,India
2024-11-22,INGERRAND.NS,ATRBB_DC,2024-11-19,3990.95,4401.85,,Long,Open,4401.85,2024-11-22,2.43,,,India
2024-11-22,INNOVTEC.BO,EW_W,2024-11-22,31.0,35.0,,Long,Open,35.03,2024-11-22,250.0,,,India
2024-11-22,INTECCAP.BO,EW_W,2024-11-22,15.25,17.0,,Long,Open,16.88,2024-11-22,571.43,,,India
2024-11-22,IOC.NS,BB_DC,2024-09-30,129.5,132.61,180.89,Short,Closed,132.61,2024-11-22,321.54,Target Hit,180.89,India
2024-11-22,ISLCONSUL.BO,BB_DC,2024-11-01,25.01,25.98,,Long,Open,25.98,2024-11-22,1030.93,,,India
2024-11-22,ITC.NS,ATR_UC,2024-09-26,455.4,474.65,522.06,Short,Closed,474.65,2024-11-22,51.95,Target Hit,522.06,India
2024-11-22,JAGSNPHARM.NS,ATR_BW,2024-11-18,525.75,637.7,,Long,Open,637.7,2024-11-22,8.93,,,India
2024-11-22,JSWSTEEL.NS,ATR_DC,2024-11-06,928.05,977.35,1007.46,Short,Closed,977.35,2024-11-22,20.28,Target Hit,1007.46,India
2024-11-22,JUMBO.BO,ATR_BW,2024-11-21,44.9,60.25,,Long,Open,60.25,2024-11-22,65.15,,,India
2024-11-22,KAJARIR.BO,BB_DC,2024-11-18,40.4,42.5,,Long,Open,42.5,2024-11-22,476.19,,,India
2024-11-22,KAMADGIRI.BO,ATR_W,2024-11-19,99.4,111.7,112.96,Short,Closed,111.7,2024-11-22,81.3,Target Hit,112.96,India
2024-11-22,KAMAHOLD.BO,EW_DC,2024-11-22,2501.25,2561.0,,Long,Open,2561.2,2024-11-22,16.74,,,India
2024-11-22,KANDAGIRI.BO,ATR_UC,2024-10-30,28.88,31.55,,Long,Open,31.55,2024-11-22,374.53,,,India
2024-11-22,KAPILRAJ.BO,EW_W,2024-11-22,35.94,41.0,,Long,Open,41.31,2024-11-22,197.63,,,India
2024-11-22,KCDGROUP.BO,EW_UC,2024-11-22,7.81,9.0,,Long,Open,8.59,2024-11-22,840.34,,,India
2024-11-22,KEI.NS,ATREW_DC,2024-11-22,3705.0,3995.0,,Long,Open,3994.85,2024-11-22,3.45,,,India
2024-11-22,KEMP.BO,BB_W,2024-11-21,1154.0,1278.2,,Long,Open,1278.2,2024-11-22,8.05,,,India
2024-11-22,KESORAMIND.NS,BB_DT,2024-11-19,202.0,216.56,,Long,Open,216.56,2024-11-22,68.68,,,India
2024-11-22,KEYFINSERV.NS,BB_DC,2024-10-09,235.1,244.55,360.31,Short,Closed,244.55,2024-11-22,105.82,Target Hit,360.31,India
2024-11-22,KIDUJA.BO,BB_DC,2024-11-11,410.65,445.0,504.72,Short,Closed,445.0,2024-11-22,29.11,Target Hit,504.72,India
2024-11-22,KIRANSY-B.BO,BB_DC,2024-11-22,7.2,8.0,8.2,Short,Closed,8.2,2024-11-22,1250.0,Target Hit,8.2,India
2024-11-22,KOPRAN.NS,EW_DC,2024-11-22,198.0,220.0,,Long,Open,219.5,2024-11-22,45.45,,,India
2024-11-22,KUSHIND.BO,EW_DC,2024-11-22,7.66,8.0,,Long,Open,8.37,2024-11-22,2941.18,,,India
2024-11-22,LAURUSLABS.NS,ATR_UC,2024-10-25,474.05,512.6,,Long,Open,512.6,2024-11-22,25.94,,,India
2024-11-22,LEMONTREE.NS,BB_W,2024-10-30,115.67,125.0,,Long,Open,125.0,2024-11-22,107.18,,,India
2024-11-22,LORDSHOTL.BO,EWBB_BW,2024-11-22,14.98,17.0,,Long,Open,17.25,2024-11-22,495.05,,,India
2024-11-22,LOTUSEYE.NS,EWBB_DC,2024-11-22,62.45,67.0,,Long,Open,67.09,2024-11-22,219.78,,,India
2024-11-22,LT.NS,ATR_BW,2024-11-08,3452.45,3603.5,3655.41,Short,Closed,3603.5,2024-11-22,6.62,Target Hit,3655.41,India
2024-11-22,LUMAXTECH.NS,EW_W,2024-11-22,480.0,502.0,,Long,Open,501.9,2024-11-22,45.45,,,India
2024-11-22,M&M.NS,BB_W,2024-11-18,2736.25,3012.95,,Long,Open,3012.95,2024-11-22,3.61,,,India
2024-11-22,MADHAV.NS,BB_DC,2024-11-18,42.65,53.98,,Long,Open,53.98,2024-11-22,88.26,,,India
2024-11-22,MANGALAM.NS,BB_DC,2024-11-01,103.55,105.02,112.11,Short,Closed,105.02,2024-11-22,680.27,Target Hit,112.11,India
2024-11-22,MARIS.BO,LR_BW,2024-11-18,31.65,37.64,,Long,Open,37.64,2024-11-22,166.94,,,India
2024-11-22,MARSONS.BO,EW_BW,2024-11-22,229.4,253.0,,Long,Open,253.45,2024-11-22,42.37,,,India
2024-11-22,MBAPL.NS,EW_UC,2024-11-22,206.17,225.0,,Long,Open,224.87,2024-11-22,53.11,,,India
2024-11-22,MCL.NS,ATR_UC,2024-11-14,35.45,42.84,,Long,Open,42.84,2024-11-22,135.32,,,India
2024-11-22,MEGRISOFT.BO,ATR_UC,2024-11-19,126.0,224.85,,Long,Open,224.85,2024-11-22,10.12,,,India
2024-11-22,MINDTECK.NS,EW_BW,2024-11-22,220.6,248.0,,Long,Open,248.05,2024-11-22,36.5,,,India
2024-11-22,MINFY.BO,EWBB_DC,2024-11-22,8.06,9.0,,Long,Open,8.58,2024-11-22,1063.83,,,India
2024-11-22,MITTAL.NS,EW_DC,2024-11-22,1.71,2.0,,Long,Open,2.07,2024-11-22,3448.28,,,India
2024-11-22,MODINATUR.BO,ATR_UC,2024-11-18,415.15,454.4,,Long,Open,454.4,2024-11-22,25.48,,,India
2024-11-22,MOKSH.NS,BB_DC,2024-11-14,16.58,17.7,,Long,Open,17.7,2024-11-22,892.86,,,India
2024-11-22,MORGANITE.BO,BB_DC,2024-11-21,1650.0,1848.4,,Long,Open,1848.4,2024-11-22,5.04,,,India
2024-11-22,MRPL.NS,EWBB_W,2024-11-22,144.05,157.0,,Long,Open,157.25,2024-11-22,77.22,,,India
2024-11-22,MUTHOOTFIN.NS,EW_DC,2024-11-22,1756.05,1927.0,,Long,Open,1927.35,2024-11-22,5.85,,,India
2024-11-22,NATIONALUM.NS,BB_UC,2024-11-18,218.6,256.85,,Long,Open,256.85,2024-11-22,26.14,,,India
2024-11-22,NATRAJPR.BO,EW_BW,2024-11-22,42.26,46.0,,Long,Open,45.58,2024-11-22,267.38,,,India
2024-11-22,NAUKRI.NS,ATREWBBLR_W,2024-11-22,7491.0,8000.0,,Long,Open,7999.95,2024-11-22,1.96,,,India
2024-11-22,NCLIND.NS,BB_W,2024-11-19,191.01,216.32,,Long,Open,216.32,2024-11-22,39.51,,,India
2024-11-22,NEAGI.BO,EW_W,2024-11-22,4100.0,4368.0,,Long,Open,4368.0,2024-11-22,3.73,,,India
2024-11-22,NGIL.BO,BB_DC,2024-10-01,34.0,36.03,45.55,Short,Closed,36.03,2024-11-22,492.61,Target Hit,45.55,India
2024-11-22,NIFTYBEES.BO,ATR_UC,2024-09-27,260.0,266.85,292.29,Short,Closed,266.85,2024-11-22,145.99,Target Hit,292.29,India
2024-11-22,NIHARINF.BO,EW_DC,2024-11-22,5.96,6.0,,Long,Open,6.36,2024-11-22,25000.0,,,India
2024-11-22,NLCINDIA.NS,BBLR_DC,2024-11-18,226.25,261.35,,Long,Open,261.35,2024-11-22,28.49,,,India
2024-11-22,NOIDATOLL.NS,EW_BW,2024-11-22,14.3,16.0,,Long,Open,15.55,2024-11-22,588.24,,,India
2024-11-22,OLYMPTX.BO,BB_DC,2024-11-06,46.0,49.78,53.76,Short,Closed,49.78,2024-11-22,264.55,Target Hit,53.76,India
2024-11-22,OPTIFIN.BO,ATRBB_BW,2024-11-13,112.0,154.0,,Long,Open,154.0,2024-11-22,23.81,,,India
2024-11-22,PALASHSECU.NS,BB_DC,2024-11-01,155.22,162.08,194.43,Short,Closed,162.08,2024-11-22,145.77,Target Hit,194.43,India
2024-11-22,PANAMAPET.NS,EW_DC,2024-11-22,306.0,327.0,,Long,Open,326.65,2024-11-22,47.62,,,India
2024-11-22,PANCHMAHQ.BO,BB_DC,2024-11-11,242.05,253.75,321.08,Short,Closed,253.75,2024-11-22,85.47,Target Hit,321.08,India
2024-11-22,PARAGONF.BO,LR_DC,2024-11-19,56.48,61.11,,Long,Open,61.11,2024-11-22,215.98,,,India
2024-11-22,PARKERAC.BO,EW_DC,2024-11-22,14.05,17.0,,Long,Open,16.99,2024-11-22,338.98,,,India
2024-11-22,PARMCOS-B.BO,EW_DC,2024-11-22,44.89,50.0,,Long,Open,49.66,2024-11-22,195.69,,,India
2024-11-22,PARNAXLAB.BO,EW_BW,2024-11-22,130.3,162.0,,Long,Open,162.4,2024-11-22,31.55,,,India
2024-11-22,PAVNAIND.NS,EW_DC,2024-11-22,530.5,562.0,,Long,Open,562.0,2024-11-22,31.75,,,India
2024-11-22,PDMJEPAPER.NS,ATRBB_W,2024-11-18,124.11,142.03,,Long,Open,142.03,2024-11-22,55.8,,,India
2024-11-22,PEL.NS,LR_DC,2024-11-14,994.05,1085.5,,Long,Open,1085.5,2024-11-22,10.93,,,India
2024-11-22,PERFEPA.BO,BB_DC,2024-11-01,116.65,128.2,136.97,Short,Closed,128.2,2024-11-22,86.58,Target Hit,136.97,India
2024-11-22,PERMAGN.BO,EW_DC,2024-11-22,799.95,886.0,,Long,Open,886.25,2024-11-22,11.62,,,India
2024-11-22,PFC.NS,EW_BW,2024-11-22,432.8,478.0,,Long,Open,477.95,2024-11-22,22.12,,,India
2024-11-22,PFIZER.NS,BB_DC,2024-11-01,5100.0,5225.65,,Long,Open,5225.65,2024-11-22,7.96,,,India
2024-11-22,PFOCUS.NS,BB_DC,2024-11-05,120.0,124.39,137.37,Short,Closed,124.39,2024-11-22,227.79,Target Hit,137.37,India
2024-11-22,PGIL.NS,BB_UC,2024-11-14,944.35,1154.55,,Long,Open,1154.55,2024-11-22,4.76,,,India
2024-11-22,PHOENIXLTD.NS,ATR_DC,2024-11-19,1392.1,1627.35,,Long,Open,1627.35,2024-11-22,4.25,,,India
2024-11-22,PITTIENG.NS,ATRBBLR_W,2024-11-14,1239.05,1342.75,,Long,Open,1342.75,2024-11-22,9.64,,,India
2024-11-22,PIXTRANS.BO,ATR_BW,2024-10-30,1379.2,2394.05,,Long,Open,2394.05,2024-11-22,0.99,,,India
2024-11-22,PMCFIN.BO,EW_DC,2024-11-22,3.15,4.0,,Long,Open,3.5,2024-11-22,1176.47,,,India
2024-11-22,PML.BO,BB_W,2024-10-30,880.0,944.05,,Long,Open,944.05,2024-11-22,15.61,,,India
2024-11-22,POLYCAB.NS,BB_DC,2024-11-18,6257.5,6620.5,,Long,Open,6620.5,2024-11-22,2.75,,,India
2024-11-22,POWERGRID.NS,ATRBB_W,2024-11-19,310.1,336.95,,Long,Open,336.95,2024-11-22,37.24,,,India
2024-11-22,PRAENG.NS,EW_BW,2024-11-22,30.01,32.0,,Long,Open,32.24,2024-11-22,502.51,,,India
2024-11-22,PRAJIND.NS,ATREWBBLR_DC,2024-11-22,665.55,779.0,,Long,Open,779.2,2024-11-22,8.81,,,India
2024-11-22,PRATIKSH.BO,EW_BW,2024-11-22,19.73,21.0,,Long,Open,21.1,2024-11-22,787.4,,,India
2024-11-22,PRAXIS.NS,ATREW_DC,2024-11-22,20.14,22.0,,Long,Open,22.27,2024-11-22,537.63,,,India
2024-11-22,PRIMEPRO.BO,EW_DT,2024-11-22,30.0,32.0,,Long,Open,32.16,2024-11-22,500.0,,,India
2024-11-22,PROMACT.BO,EW_BW,2024-11-22,11.54,14.0,,Long,Open,13.93,2024-11-22,406.5,,,India
2024-11-22,PURPLE.BO,EW_DC,2024-11-22,3.55,4.0,,Long,Open,4.0,2024-11-22,2222.22,,,India
2024-11-22,QNIFTY.BO,ATR_BW,2024-09-27,2520.0,2582.17,2836.5,Short,Closed,2582.17,2024-11-22,16.08,Target Hit,2836.5,India
2024-11-22,QUANTBUILD.BO,ATR_UC,2024-11-01,3.3,5.95,,Long,Open,5.95,2024-11-22,377.36,,,India
2024-11-22,RALLIS.NS,EW_DC,2024-11-22,292.0,318.0,,Long,Open,318.35,2024-11-22,38.46,,,India
2024-11-22,RAMCOCEM.NS,BB_UC,2024-10-28,855.55,944.95,,Long,Open,944.95,2024-11-22,11.19,,,India
2024-11-22,RAPICUT.BO,EW_W,2024-11-22,105.15,113.0,,Long,Open,113.45,2024-11-22,127.39,,,India
2024-11-22,RAPIDIN.BO,EW,2024-11-22,158.4,169.0,,Long,Open,169.4,2024-11-22,94.34,,,India
2024-11-22,RAYMOND.NS,EW_DC,2024-11-22,1412.05,1652.0,,Long,Open,1652.3,2024-11-22,4.17,,,India
2024-11-22,RDBRL.BO,EW_DC,2024-11-22,153.0,163.0,,Long,Open,163.3,2024-11-22,100.0,,,India
2024-11-22,REGENTRP.BO,BB_W,2024-11-19,5.4,6.81,7.13,Short,Closed,6.81,2024-11-22,709.22,Target Hit,7.13,India
2024-11-22,RELINFRA.NS,BB_DC,2024-11-06,244.9,257.65,304.77,Short,Closed,257.65,2024-11-22,78.43,Target Hit,304.77,India
2024-11-22,RIDDHI.BO,EW_UC,2024-11-22,615.0,665.0,,Long,Open,665.3,2024-11-22,20.0,,,India
2024-11-22,RPEL.BO,EW_UC,2024-11-22,1544.1,1647.0,,Long,Open,1647.35,2024-11-22,9.72,,,India
2024-11-22,RTNINDIA.NS,EW_DC,2024-11-22,59.84,62.0,,Long,Open,61.52,2024-11-22,462.96,,,India
2024-11-22,SAB.BO,EW_DC,2024-11-22,166.95,186.0,,Long,Open,185.9,2024-11-22,52.49,,,India
2024-11-22,SAINIK.BO,EW_DC,2024-11-22,38.5,41.0,,Long,Open,40.5,2024-11-22,400.0,,,India
2024-11-22,SAKHTISUG.NS,BB_W,2024-11-01,30.42,31.32,36.33,Short,Closed,31.32,2024-11-22,1111.11,Target Hit,36.33,India
2024-11-22,SALZERELEC.NS,BB_DC,2024-11-01,965.5,1011.65,1093.46,Short,Closed,1011.65,2024-11-22,21.67,Target Hit,1093.46,India
2024-11-22,SANBLUE.BO,EW_UC,2024-11-22,45.6,49.0,,Long,Open,49.0,2024-11-22,294.12,,,India
2024-11-22,SANGINITA.NS,BB_DC,2024-11-04,15.01,15.37,16.49,Short,Closed,15.37,2024-11-22,2777.78,Target Hit,16.49,India
