Date/Time,Ticker,Alert,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Buy_ZZ,Close,DnBars,Downtrend Length,FromHigh,FromLow,LR_LC,LR_MC,LR_UC,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,S1,SCTR,SL,UpBars,Uptrend Length,hh,ll,myShort,Buy,Current_Price,Quantity,P/L Percentage
2024-11-22,20MICRONS.NS,0.0,,,BB,,,,223.5,,,2.0,2.0,,,,,3337.0,_W,52.22,1595.0,2.79,2.06,,,,321.0,219.35,,BB_W,227.9499969482422,241.0,0.019910500886989653
2024-11-22,AAKASH.NS,0.0,,,,EW,,,11.0,,,0.0,2.0,,,,,3337.0,_UC,32.94,2238.0,0.15,-4.83,10.24,,,11.0,10.24,,EW_UC,10.4399995803833,1316.0,-0.05090912905606357
2024-11-22,ABAN.NS,0.0,,,BB,,,ZZ,62.14,0.0,40.0,3.0,5.0,0.0,0.0,0.0,,3337.0,_DC,40.65,1981.0,1.51,-2.14,,5.0,5.0,68.8,58.76,,BB_DC,62.66999816894531,296.0,0.00852909830938706
2024-11-22,ABFRL.NS,0.0,,,BB,,,,288.55,,,0.0,1.0,,,,,3337.0,_DC,46.01,1802.0,1.59,-0.15,,,,317.9,283.75,,BB_DC,298.6499938964844,208.0,0.035002578050543624
2024-11-22,ADCINDIA.BO,0.0,,,BB,,,ZZ,1790.0,0.0,12.0,0.0,0.0,1773.56,1800.41,1827.27,,3337.0,_W,85.58,482.0,1.81,24.28,,7.0,7.0,1797.0,1664.05,,BB_W,1792.0,8.0,0.0011173184357541898
2024-11-22,ADROITINFO.NS,0.0,,,BB,,,,22.21,,,2.0,3.0,,,,,3337.0,_W,75.0,835.0,1.53,13.49,,,,30.4,20.75,,BB_W,22.170000076293945,685.0,-0.0018009871096828249
2024-11-22,AHLEAST.NS,0.0,,,BB,,,,155.72,,,2.0,4.0,,,,,3337.0,_DC,60.16,1330.0,2.18,4.97,,,,179.0,145.03,,BB_DC,158.41000366210938,94.0,0.017274618944961316
2024-11-22,AICHAMP.BO,1.0,,,,EW,,,54.0,,,0.0,0.0,,,,,3337.0,_UC,59.5,1352.0,6.43,4.74,48.74,,,76.83,48.74,,EW_UC,56.38999938964844,190.0,0.044259247956452544
2024-11-22,AIRAN.NS,0.0,,,,EW,,,29.0,,,1.0,2.0,,,,,3337.0,_DC,45.5,1819.0,-2.72,-0.35,28.01,,,36.3,28.01,,EW_DC,29.969999313354492,1010.0,0.033448252184637664
2024-11-22,AJANTSOY.BO,1.0,,ATR,,,,ZZ,48.54,0.0,14.0,0.0,0.0,47.32,48.43,49.55,,3337.0,_DC,93.44,220.0,6.49,41.02,,4.0,4.0,48.54,38.0,,ATR_DC,47.36000061035156,95.0,-0.024309834974215835
2024-11-22,AJOONI.NS,1.0,,,,EW,,,8.0,,,0.0,3.0,,,,,3337.0,_W,77.22,761.0,6.22,15.26,7.05,,,7.79,7.05,,EW_W,7.829999923706055,1053.0,-0.021250009536743164
2024-11-22,ALEXANDER.BO,,,,,EW,,,15.0,,,0.0,1.0,,,,,3337.0,_BW,6.59,3117.0,,,12.5,,,17.87,12.5,,EW_BW,14.770000457763672,400.0,-0.015333302815755208
2024-11-22,ALFAICA.BO,0.0,,,BB,,,ZZ,95.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,3337.0,_W,86.18,462.0,-0.84,25.15,,5.0,5.0,98.0,83.22,,BB_W,94.0,85.0,-0.010526315789473684
2024-11-22,ALOKINDS.NS,0.0,,,BB,,,,20.33,,,0.0,0.0,,,,,3337.0,_DC,15.17,2831.0,1.27,-13.46,,,,23.1,19.86,,BB_DC,20.540000915527344,2128.0,0.010329607256632832
2024-11-22,ANKITMETAL.NS,1.0,,,,EW,,,3.0,,,0.0,0.0,,,,,3337.0,_W,21.07,2634.0,4.33,-9.48,3.08,,,3.93,3.08,,EW_W,3.5799999237060547,-12500.0,0.19333330790201822
2024-11-22,ANMOL.BO,0.0,,,BB,,,,28.06,,,0.0,1.0,,,,,3337.0,_DC,13.16,2898.0,2.91,-15.42,,,,33.12,27.0,,BB_DC,28.68000030517578,943.0,0.022095520498067803
2024-11-22,APOLLOFI.BO,0.0,,,BB,,,,829.7,,,0.0,0.0,,,,,3337.0,_W,41.97,1937.0,2.16,-1.67,,,,889.0,766.8,,BB_W,799.0,16.0,-0.037001325780402605
2024-11-22,APOLLOHOSP.NS,0.0,,ATR,,,,,6935.1,,,0.0,1.0,,,,,3337.0,_UC,69.75,1010.0,2.51,9.52,,,,6950.3,6594.15,,ATR_UC,7075.0,3.0,0.020172744444925037
2024-11-22,APOLLOTYRE.NS,0.0,,,BB,,,ZZ,495.0,0.0,38.0,0.0,0.0,488.58,493.76,498.95,,3337.0,_DC,56.24,1461.0,3.36,3.52,,5.0,5.0,496.1,448.15,,BB_DC,503.79998779296875,21.0,0.017777753117108587
2024-11-22,ARAVALIS.BO,1.0,,,,EW,,,5.0,,,1.0,1.0,,,,,3337.0,_BW,45.44,1821.0,5.27,-0.4,4.4,,,5.38,4.4,,EW_BW,4.849999904632568,1667.0,-0.030000019073486327
2024-11-22,ARIHANTSUP.NS,0.0,,,BB,,,ZZ,349.1,0.0,9.0,3.0,5.0,0.0,0.0,0.0,,3337.0,_W,56.92,1438.0,3.25,3.73,,5.0,5.0,384.7,322.9,,BB_W,351.20001220703125,38.0,0.006015503314326058
2024-11-22,ASHSI.BO,1.0,,,,EW,,,34.0,,,1.0,1.0,,,,,3337.0,_BW,11.69,2947.0,4.06,-17.39,31.5,,,39.99,31.5,,EW_BW,33.34000015258789,400.0,-0.019411760218003216
2024-11-22,ASINPET.BO,0.0,,,BB,EW,,,17.0,,,0.0,6.0,,,,,3337.0,_W,99.22,27.0,-47.61,172.37,15.15,,,23.1,15.15,,EWBB_W,16.700000762939453,541.0,-0.01764701394473805
2024-11-22,AUROLAB.BO,0.0,,,BB,,,,199.6,,,1.0,1.0,,,,,3337.0,_W,35.91,2139.0,2.89,-3.71,,,,262.2,192.0,,BB_W,207.39999389648438,132.0,0.03907812573388968
2024-11-22,AVL.BO,0.0,,,BB,,,ZZ,480.6,0.0,13.0,2.0,1.0,467.03,482.33,497.62,,3337.0,_W,7.13,3099.0,1.48,-49.72,,7.0,7.0,486.0,411.0,,BB_W,496.25,14.0,0.03256346233874319
2024-11-22,AYMSYNTEX.NS,1.0,,ATR,,,,,245.78,,,0.0,1.0,,,,,3337.0,_DC,97.33,90.0,8.16,77.84,,,,246.13,222.0,,ATR_DC,241.24000549316406,42.0,-0.018471781702481645
2024-11-22,BANCOINDIA.NS,1.0,,ATR,,,,ZZ,1129.05,0.0,9.0,0.0,0.0,1058.59,1154.64,1250.69,,3337.0,_UC,96.67,112.0,10.6,66.39,,5.0,5.0,1129.05,695.0,,ATR_UC,1130.25,2.0,0.0010628404410788234
2024-11-22,BDH.BO,1.0,,ATR,,EW,,ZZ,344.0,0.0,9.0,0.0,0.0,312.8,329.29,345.79,,3337.0,_BW,66.67,1113.0,12.45,7.87,296.0,4.0,4.0,353.5,296.0,,ATREW_BW,404.3999938964844,21.0,0.17558137760605924
2024-11-22,BECTORFOOD.NS,1.0,,,,EW,,,1701.0,,,0.0,5.0,,,,,3337.0,_DC,80.28,659.0,4.1,17.58,1586.35,,,1740.85,1586.35,,EW_DC,1754.9000244140625,9.0,0.03168725715112434
2024-11-22,BEMHY.BO,0.0,,,,,LR,ZZ,1338.7,0.0,9.0,4.0,5.0,1356.69,1437.72,1518.75,,3337.0,_DC,67.99,1069.0,1.3,8.61,,5.0,5.0,1420.0,1170.0,,LR_DC,1373.1500244140625,6.0,0.025733939205245727
2024-11-22,BERYLSE.BO,1.0,,,BB,,,,33.91,,,0.0,2.0,,,,,3337.0,_DC,85.34,490.0,8.17,23.97,,,,35.7,30.59,,BB_DC,33.90999984741211,301.0,-4.499790245190059e-09
2024-11-22,BHAGCHEM.BO,1.0,,,,EW,,,326.0,,,2.0,4.0,,,,,3337.0,_BW,88.49,385.0,4.37,28.72,305.3,,,391.95,305.3,,EW_BW,330.1499938964844,48.0,0.012730042627252684
2024-11-22,BHARATRAS.NS,1.0,,,BB,,LR,ZZ,11767.9,0.0,9.0,0.0,4.0,11430.08,11657.46,11884.84,,3337.0,_DC,76.05,800.0,5.62,14.33,,4.0,4.0,11874.25,10511.6,,BBLR_DC,11614.5498046875,1.0,-0.013031228622991328
2024-11-22,BHARTIARTL.NS,0.0,,ATR,,,,,1569.3,,,0.0,1.0,,,,,3337.0,_W,66.85,1107.0,2.95,8.01,,,,1575.0,1511.0,,ATR_W,1578.75,17.0,0.006021793156184315
2024-11-22,BIHSPONG.BO,1.0,,,BB,,,,15.24,,,0.0,2.0,,,,,3337.0,_DC,35.28,2160.0,4.63,-3.93,,,,17.5,13.71,,BB_DC,15.84000015258789,654.0,0.039370088752486244
2024-11-22,BLUECHIPT.BO,1.0,,,,EW,,,145.0,,,0.0,1.0,,,,,3337.0,_BW,25.99,2470.0,5.13,-7.16,136.0,,,166.0,136.0,,EW_BW,142.5500030517578,111.0,-0.01689653067753233
2024-11-22,BLUEDART.NS,0.0,,,BB,,,,7500.5,,,0.0,1.0,,,,,3337.0,_DC,48.47,1720.0,2.09,0.7,,,,8304.0,7110.0,,BB_DC,7511.39990234375,3.0,0.0014532234309379375
2024-11-22,BROOKS.NS,0.0,,,,,LR,,140.0,,,2.0,4.0,,,,,3337.0,_W,85.73,477.0,1.59,24.47,,,,141.49,131.05,,LR_W,142.8000030517578,112.0,0.02000002179827009
2024-11-22,BTML.NS,0.0,,,,EW,,ZZ,11.0,0.0,26.0,4.0,6.0,0.0,0.0,0.0,,3337.0,_DC,11.3,2960.0,-0.68,-18.14,9.4,6.0,6.0,12.36,9.4,,EW_DC,11.210000038146973,625.0,0.019090912558815697
2024-11-22,CANTABIL.NS,0.0,,,BB,,,,228.38,,,1.0,0.0,,,,,3337.0,_DC,55.4,1489.0,0.97,3.23,,,,231.36,211.01,,BB_DC,227.22000122070312,58.0,-0.00507924853006774
2024-11-22,CAREERP.NS,1.0,,,,EW,,,421.0,,,0.0,1.0,,,,,3337.0,_BW,40.71,1979.0,5.04,-2.09,384.95,,,534.95,384.95,,EW_BW,424.3999938964844,28.0,0.008075995003525831
2024-11-22,CASTROLIND.NS,1.0,,,,EW,,,199.0,,,0.0,1.0,,,,,3337.0,_UC,42.36,1924.0,5.71,-1.56,185.07,,,200.8,185.07,,EW_UC,193.10000610351562,72.0,-0.029648210535097363
2024-11-22,CCCL.BO,1.0,,,BB,,,,16.43,,,5.0,7.0,,,,,3337.0,_DC,99.64,13.0,18.6,320.53,,,,17.45,14.85,,BB_DC,17.25,633.0,0.04990870359099211
2024-11-22,CEATLTD.NS,0.0,,,BB,,,,2844.55,,,0.0,4.0,,,,,3337.0,_DC,71.1,965.0,3.84,10.38,,,,2861.0,2660.0,,BB_DC,2913.60009765625,5.0,0.024274524144855886
2024-11-22,CEEJAY.BO,1.0,,,,EW,,,243.0,,,2.0,2.0,,,,,3337.0,_BW,74.34,857.0,4.01,13.1,228.25,,,263.0,228.25,,EW_BW,245.0,68.0,0.00823045267489712
2024-11-22,CENTEXT.NS,0.0,,,,EW,,ZZ,21.0,0.0,13.0,0.0,3.0,21.24,21.48,21.73,,3337.0,,53.9,1539.0,2.59,2.74,19.75,3.0,3.0,24.65,19.75,,EW,22.5,800.0,0.07142857142857142
2024-11-22,CENTRUM.NS,0.0,,,BB,,,,32.79,,,3.0,4.0,,,,,3337.0,_W,26.47,2454.0,0.89,-7.03,,,,36.36,31.36,,BB_W,32.27000045776367,699.0,-0.01585847948265713
2024-11-22,CGVAK.BO,1.0,,,,EW,,,318.0,,,2.0,2.0,,,,,3337.0,_UC,32.37,2257.0,5.27,-5.04,297.75,,,354.8,297.75,,EW_UC,327.5,49.0,0.029874213836477988
2024-11-22,CHEMTECH.BO,1.0,,,,EW,,,226.0,,,2.0,3.0,,,,,3337.0,_DC,76.98,769.0,6.26,14.99,201.6,,,247.5,201.6,,EW_DC,220.6999969482422,41.0,-0.023451340936981473
2024-11-22,CHOWGULSTM.BO,1.0,,,BB,,,,27.59,,,2.0,4.0,,,,,3337.0,_DC,60.76,1310.0,4.58,5.19,,,,31.55,25.12,,BB_DC,27.18000030517578,405.0,-0.014860445626104335
2024-11-22,CIFL.BO,0.0,,,BB,,,,184.15,,,1.0,1.0,,,,,3337.0,_W,87.05,433.0,3.98,26.48,,,,218.8,177.3,,BB_W,193.35000610351562,146.0,0.04995930547659853
2024-11-22,CIGNITITEC.NS,0.0,,ATR,,,,ZZ,1504.95,0.0,18.0,0.0,0.0,1493.21,1509.52,1525.82,,3337.0,_BW,75.99,802.0,3.07,14.3,,3.0,3.0,1523.4,1312.15,,ATR_BW,1538.449951171875,5.0,0.022259843298365365
2024-11-22,COFORGE.NS,0.0,,,BB,,,ZZ,8327.5,0.0,26.0,0.0,0.0,7892.91,8245.83,8598.75,,3337.0,_UC,91.4,288.0,-1.72,35.55,,21.0,21.0,8344.25,7420.0,,BB_UC,8611.599609375,1.0,0.03411583420894626
2024-11-22,CONFIPET.NS,0.0,,,BB,,,,67.35,,,1.0,1.0,,,,,3337.0,_W,12.74,2912.0,1.66,-16.08,,,,90.0,65.51,,BB_W,71.41000366210938,543.0,0.060282162763316716
2024-11-22,CRAFTSMAN.NS,1.0,,,BB,,LR,ZZ,5210.6,0.0,13.0,0.0,0.0,5079.91,5201.26,5322.6,,3337.0,_DC,65.74,1144.0,4.82,7.29,,3.0,3.0,5239.95,4602.4,,BBLR_DC,5215.75,2.0,0.0009883698614362331
2024-11-22,CRANEINFRA.BO,1.0,,,BB,,,ZZ,24.1,0.0,13.0,0.0,3.0,23.57,24.05,24.52,,3337.0,_W,78.87,706.0,5.65,16.41,,3.0,3.0,26.53,21.51,,BB_W,23.15999984741211,386.0,-0.039004155709041165
2024-11-22,CROMPTON.NS,0.0,,,BB,EW,,,393.0,,,3.0,4.0,,,,,3337.0,_DC,51.95,1604.0,2.6,2.0,369.8,,,406.1,369.8,,EWBB_DC,405.45001220703125,43.0,0.03167942037412532
2024-11-22,CYBERMEDIA.NS,1.0,,,,EW,,,27.0,,,0.0,3.0,,,,,3337.0,_UC,64.0,1202.0,7.05,6.51,25.26,,,27.75,25.26,,EW_UC,26.440000534057617,575.0,-0.020740720960828993
2024-11-22,DAICHI.BO,0.0,,,,EW,,,393.0,,,2.0,5.0,,,,,3337.0,_DC,9.77,3011.0,1.66,-22.29,365.0,,,478.95,365.0,,EW_DC,395.75,36.0,0.006997455470737914
2024-11-22,DALBHARAT.NS,0.0,,,BB,EW,,ZZ,1808.0,0.0,34.0,0.0,4.0,1793.96,1811.67,1829.38,,3337.0,_DC,50.99,1636.0,2.97,1.64,1676.55,3.0,3.0,1823.0,1676.55,,EWBB_DC,1826.800048828125,8.0,0.01039825709520188
2024-11-22,DEVIT.NS,0.0,,,,EW,,,161.0,,,4.0,3.0,,,,,3337.0,_UC,84.56,516.0,2.21,22.85,148.01,,,177.97,148.01,,EW_UC,171.91000366210938,77.0,0.06776399790130047
2024-11-22,DODLA.BO,1.0,,,BB,,,,1222.0,,,0.0,0.0,,,,,3337.0,_W,79.05,700.0,4.48,16.56,,,,1225.0,1149.35,,BB_W,1228.5999755859375,14.0,0.005400962017952127
2024-11-22,DUROPACK.BO,0.0,,,,EW,,ZZ,84.0,0.0,14.0,2.0,4.0,88.47,91.13,93.78,,3337.0,_DC,60.7,1312.0,0.42,5.15,79.0,4.0,4.0,90.0,79.0,,EW_DC,83.70999908447266,200.0,-0.003452391851515997
2024-11-22,EASEMYTRIP.NS,1.0,,,,EW,,,32.0,,,0.0,3.0,,,,,3337.0,_W,17.57,2751.0,7.01,-11.45,29.05,,,32.9,29.05,,EW_W,33.43000030517578,339.0,0.044687509536743164
2024-11-22,EIMCOELECO.NS,1.0,,ATR,,,,,2571.6,,,0.0,1.0,,,,,3337.0,_DC,75.42,821.0,8.92,13.85,,,,2614.2,2289.25,,ATR_DC,2533.050048828125,4.0,-0.014990648301397928
2024-11-22,ELANTAS.BO,0.0,,,BB,,,,12936.15,,,4.0,4.0,,,,,3337.0,_DC,68.47,1053.0,-0.99,8.84,,,,14283.5,12400.0,,BB_DC,13155.5,2.0,0.01695635873115265
2024-11-22,ELECTCAST.NS,0.0,,,BB,,,,144.93,,,5.0,5.0,,,,,3337.0,_DC,16.55,2785.0,0.34,-12.24,,,,179.75,140.6,,BB_DC,144.92999267578125,231.0,-5.053625030581115e-08
2024-11-22,ELECTHERM.NS,1.0,,ATR,,EW,,,995.0,,,0.0,0.0,,,,,3337.0,_UC,81.21,628.0,5.83,18.5,899.95,,,1317.0,899.95,,ATREW_UC,945.1500244140625,11.0,-0.050100477975816585
2024-11-22,ELNET.BO,1.0,,ATR,,EW,,,374.0,,,0.0,0.0,,,,,3337.0,_DC,72.63,914.0,10.07,11.52,337.3,,,380.0,337.3,,ATREW_DC,387.75,27.0,0.03676470588235294
2024-11-22,EMMBI.NS,1.0,,ATR,BB,,,ZZ,144.17,0.0,10.0,0.0,0.0,137.4,141.77,146.13,,3337.0,_DC,84.11,531.0,7.74,22.33,,5.0,5.0,152.0,125.7,,ATRBB_DC,143.50999450683594,54.0,-0.004577966936006451
2024-11-22,EVEREADY.NS,0.0,,,,EW,,,375.0,,,2.0,3.0,,,,,3337.0,_DC,51.59,1616.0,1.14,1.91,358.0,,,393.4,358.0,,EW_DC,379.75,59.0,0.012666666666666666
2024-11-22,FAZE3Q.BO,0.0,,,,EW,,,396.0,,,2.0,2.0,,,,,3337.0,_DC,32.01,2269.0,2.3,-5.16,367.0,,,406.0,367.0,,EW_DC,393.3999938964844,34.0,-0.006565671978574811
2024-11-22,FERVENTSYN.BO,1.0,,,BB,EW,,,17.0,,,0.0,0.0,,,,,3337.0,_DC,57.13,1431.0,9.55,3.8,15.0,,,18.0,15.0,,EWBB_DC,16.729999542236328,500.0,-0.015882379868451285
2024-11-22,FINEORG.NS,1.0,,ATR,,EW,,,5145.0,,,0.0,1.0,,,,,3337.0,_DC,71.16,963.0,9.24,10.43,4662.9,,,5234.0,4662.9,,ATREW_DC,5194.0498046875,2.0,0.009533489735179786
2024-11-22,FOSECOIND.NS,0.0,,,,EW,,,4397.0,,,5.0,7.0,,,,,3337.0,_W,67.27,1093.0,-1.47,8.22,4111.0,,,4699.95,4111.0,,EW_W,4428.5,3.0,0.007163975437798499
2024-11-22,GALLANTT.NS,1.0,,,,EW,,,321.0,,,1.0,3.0,,,,,3337.0,_DC,68.62,1048.0,5.51,8.91,296.05,,,326.05,296.05,,EW_DC,320.20001220703125,40.0,-0.0024921738098714953
2024-11-22,GANESHHOUC.NS,1.0,,ATR,,,,ZZ,1196.05,0.0,10.0,0.0,0.0,1129.18,1165.07,1200.95,,3337.0,_BW,91.85,273.0,9.43,36.34,,5.0,5.0,1209.7,1020.05,,ATR_BW,1205.699951171875,6.0,0.008068183748066591
2024-11-22,GENCON.NS,0.0,,,BB,,,ZZ,39.82,0.0,9.0,2.0,3.0,38.09,39.71,41.33,,3337.0,_DC,39.27,2027.0,2.69,-2.59,,3.0,3.0,44.69,35.47,,BB_DC,40.790000915527344,230.0,0.02435964127391621
2024-11-22,GEOJITFSL.NS,1.0,,,,EW,,,119.0,,,0.0,1.0,,,,,3337.0,_DC,63.07,1233.0,8.44,6.18,104.5,,,118.63,104.5,,EW_DC,116.9800033569336,69.0,-0.01697476170644039
2024-11-22,GICRE.NS,0.0,,,BB,,,ZZ,378.85,0.0,10.0,0.0,5.0,370.99,377.29,383.6,,3337.0,_W,59.74,1344.0,3.14,4.8,,5.0,5.0,379.85,348.0,,BB_W,394.3500061035156,32.0,0.0409133063310429
2024-11-22,GLANCE.BO,0.0,,ATR,,,,ZZ,194.45,0.0,22.0,1.0,0.0,179.35,190.98,202.61,,3337.0,_BW,96.82,107.0,3.06,69.25,,18.0,18.0,204.6,118.5,,ATR_BW,204.14999389648438,13.0,0.04988425763170166
2024-11-22,GLCL.BO,0.0,,ATR,,,,,33.17,,,0.0,0.0,,,,,3337.0,_DC,79.44,687.0,2.5,16.95,,,,41.39,31.87,,ATR_DC,34.81999969482422,769.0,0.04974373514694655
